Lipid,Class,FAD199_m1_66_D,FAD199_m3_66_D,FAD201_m5_61_D,FAD265_m3_59_D,FAD261_m3_81_A,FAD265_m2_74_A,FAD309_55_A,FAD325_39_A,Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
"[TG(59:13),TG(58:6)]_FA14:0",TAG,1077.6000709533691,1038.8000793457031,1017.3200721740723,1015.8000755310059,1009.2000694274902,1009.0000801086426,1080.1600646972656,1011.4200706481934,1012.3800621032715,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:13),TG(58:6)]_FA16:0",TAG,1022.1200714111328,1498.800106048584,1623.9400939941406,1265.920078277588,1634.0401191711426,1106.7000770568848,2701.520160675049,1787.1001281738281,1011.020076751709,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:13),TG(58:6)]_FA16:1",TAG,1103.900074005127,1124.1600761413574,1057.5800704956055,1074.160083770752,1057.3400764465332,1062.9400749206543,1218.4200859069824,1049.560073852539,1047.5400772094727,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:13),TG(58:6)]_FA18:0",TAG,1331.940097808838,1563.2001342773438,2248.18017578125,1670.300136566162,1230.0600852966309,1284.3000984191895,1506.3000984191895,1163.480079650879,1012.5000686645508,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:13),TG(58:6)]_FA18:1",TAG,1855.9601020812988,1423.240104675293,2745.980197906494,2260.24015045166,1252.3600959777832,1489.9800987243652,1693.1001205444336,2465.0601806640625,1053.600082397461,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:13),TG(58:6)]_FA18:2",TAG,2437.180206298828,2428.940155029297,2932.320198059082,1332.900089263916,1777.7201042175293,1292.5400886535645,2122.3001594543457,2687.2002296447754,1156.1800842285156,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:13),TG(58:6)]_FA18:3",TAG,1266.5200881958008,1216.740077972412,1257.5200881958008,1387.660099029541,1218.6400909423828,1292.4800872802734,1225.5800971984863,1169.8400840759277,1172.8600807189941,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:13),TG(58:6)]_FA20:4",TAG,1522.260108947754,1673.5001029968262,1377.2600936889648,1917.9601364135742,1386.020092010498,1835.1801528930664,1753.7801322937012,1560.6600952148438,1247.4800834655762,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:13),TG(58:6)]_FA22:5",TAG,1910.4401550292969,1640.180118560791,2476.7801628112793,1993.2201614379883,1731.8001251220703,1832.9401321411133,3408.840232849121,1886.4801216125488,1428.3200950622559,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:13),TG(58:6)]_FA22:6",TAG,1508.6001014709473,1666.9201202392578,1964.3801307678223,1566.0201148986816,1713.9601020812988,1548.220100402832,2712.240177154541,1776.0801315307617,1497.6200981140137,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:9),TG(58:2)]_FA14:0",TAG,1015.8000793457031,1015.8600807189941,1017.7000770568848,1016.2200813293457,1029.1200675964355,1009.2400779724121,1012.1800765991211,1011.4400787353516,1012.5400733947754,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:9),TG(58:2)]_FA16:0",TAG,1081.8000793457031,1139.260082244873,1066.4400787353516,1110.8200798034668,1248.6000938415527,1084.3400764465332,1370.2600860595703,1108.8600769042969,1011.8400688171387,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:9),TG(58:2)]_FA16:1",TAG,1088.180076599121,1105.720069885254,1085.340072631836,1080.2200813293457,1048.6400718688965,1098.3000831604004,1095.5200729370117,1050.1000671386719,1048.6800727844238,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:9),TG(58:2)]_FA18:0",TAG,1013.4600715637207,1062.8200721740723,1024.8600769042969,1044.2800674438477,1012.9000625610352,1017.0400695800781,1142.6000862121582,1045.54008102417,1011.5000610351562,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:9),TG(58:2)]_FA18:1",TAG,1342.780086517334,1273.1400909423828,1122.0600662231445,1118.6800651550293,1154.4000816345215,1082.4600791931152,1209.5400924682617,1240.5600776672363,1182.000087738037,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:9),TG(58:2)]_FA18:2",TAG,1248.3000831604004,1271.1200790405273,1297.8600845336914,1142.0200691223145,1195.460075378418,1139.3200721740723,1150.7600746154785,1331.720100402832,1166.1600799560547,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:9),TG(58:2)]_FA18:3",TAG,1167.660083770752,1167.4800720214844,1167.7000885009766,1168.8800773620605,1178.6600723266602,1190.280071258545,1165.3400840759277,1218.0400886535645,1172.3200721740723,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:9),TG(58:2)]_FA20:4",TAG,1285.8600883483887,1249.080093383789,1257.480079650879,1244.600082397461,1247.4800910949707,1258.5200881958008,1248.4600868225098,1247.5800895690918,1289.740089416504,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:9),TG(58:2)]_FA22:5",TAG,1373.0200958251953,1373.440097808838,1375.10009765625,1389.500087738037,1409.5201110839844,1394.3801002502441,1418.8600959777832,1397.7400856018066,1375.280086517334,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:9),TG(58:2)]_FA22:6",TAG,1508.7801132202148,1539.3401069641113,1712.5801277160645,1498.7201080322266,1526.1401062011719,1507.600112915039,1698.420124053955,1599.8401260375977,1519.9001121520996,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:10),TG(59:3)]_FA14:0",TAG,1035.4600715637207,1015.8000831604004,1017.3200721740723,1036.6200790405273,1009.3800773620605,1008.5400733947754,1012.6400756835938,1010.8600807189941,1012.5800743103027,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:10),TG(59:3)]_FA16:0",TAG,1114.440071105957,1061.4800720214844,1093.0800743103027,1112.0200805664062,1132.3200798034668,1017.4800796508789,1374.660083770752,1077.2400741577148,1011.9400672912598,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:10),TG(59:3)]_FA16:1",TAG,1051.9600715637207,1096.4200744628906,1046.200065612793,1053.9800834655762,1047.5200729370117,1049.1200714111328,1135.3000679016113,1065.0800704956055,1064.6000709533691,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:10),TG(59:3)]_FA18:0",TAG,1024.2400741577148,1013.2600784301758,1012.8400650024414,1027.4800834655762,1050.4000701904297,1035.6000747680664,1087.980079650879,1024.380069732666,1011.8400688171387,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:10),TG(59:3)]_FA18:1",TAG,1184.080078125,1069.3600769042969,1142.180076599121,1106.760066986084,1056.8600692749023,1131.0200653076172,1057.0200729370117,1167.4600791931152,1116.3800735473633,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:10),TG(59:3)]_FA18:2",TAG,1377.760097503662,1172.0200843811035,1784.280117034912,1340.980110168457,1129.500072479248,1260.7000885009766,1340.760097503662,1240.7600746154785,1172.4200859069824,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:10),TG(59:3)]_FA18:3",TAG,1208.920078277588,1254.8200912475586,1287.1600914001465,1211.0600814819336,1204.3800811767578,1213.1200828552246,1273.580093383789,1247.9400787353516,1256.2600860595703,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:10),TG(59:3)]_FA20:4",TAG,1481.5001029968262,1458.2200927734375,1496.7201118469238,1673.5001220703125,1304.2000923156738,1546.0001106262207,1549.9201126098633,1396.4800987243652,1289.1400871276855,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:10),TG(59:3)]_FA22:5",TAG,1444.520107269287,1577.6601181030273,1966.2801475524902,2282.70015335083,1597.7801055908203,1580.6001205444336,2798.18017578125,1644.6401138305664,1386.160099029541,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:10),TG(59:3)]_FA22:6",TAG,2092.420150756836,2461.2601776123047,3656.8203201293945,2141.5401496887207,2051.140148162842,2341.400161743164,6462.160488128662,2721.260185241699,1498.2401008605957,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:11),TG(59:4)]_FA14:0",TAG,1015.1800727844238,1015.6200752258301,1017.3400726318359,1015.640079498291,1009.2400741577148,1009.0600662231445,1012.900074005127,1011.3400726318359,1013.3600578308105,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:11),TG(59:4)]_FA16:0",TAG,1024.4000701904297,1125.4800758361816,1140.04008102417,1033.3600730895996,1019.880069732666,1075.5200843811035,1717.5000915527344,1030.3600692749023,1050.1200790405273,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:11),TG(59:4)]_FA16:1",TAG,1051.980079650879,1046.4000778198242,1077.4000701904297,1053.8000679016113,1048.360065460205,1049.400074005127,1059.3000755310059,1049.780071258545,1047.5000610351562,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:11),TG(59:4)]_FA18:0",TAG,1012.7400779724121,1013.120059967041,1011.8000679016113,1016.4400749206543,1012.8600730895996,1097.4200859069824,1009.8600692749023,1010.7200813293457,1011.9600791931152,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:11),TG(59:4)]_FA18:1",TAG,1050.920078277588,1080.6800727844238,1063.2600784301758,1184.6600799560547,1058.5600776672363,1124.4800758361816,1141.5400848388672,1113.5000762939453,1065.4400787353516,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:11),TG(59:4)]_FA18:2",TAG,1321.920093536377,1357.0601119995117,1355.14009475708,1250.8200798034668,1319.7200965881348,1296.7800941467285,1228.6200866699219,1246.9000854492188,1128.9200744628906,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:11),TG(59:4)]_FA18:3",TAG,1208.4200859069824,1244.6200828552246,1337.080093383789,1270.8200950622559,1203.9000778198242,1213.6400833129883,1268.960090637207,1239.6600952148438,1214.4000854492188,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:11),TG(59:4)]_FA20:4",TAG,1403.6801109313965,1445.0401077270508,1469.4200897216797,1593.7801094055176,1288.3400955200195,1503.9001083374023,1790.8201332092285,1529.9800987243652,1288.6800918579102,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:11),TG(59:4)]_FA22:5",TAG,1539.5201110839844,1559.7401123046875,1572.9601097106934,1770.0801315307617,1388.420093536377,1710.1201057434082,2222.5001640319824,1576.7201118469238,1413.8201026916504,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:11),TG(59:4)]_FA22:6",TAG,2643.5801696777344,2620.2601890563965,4241.040325164795,2067.820137023926,2245.000141143799,2755.660202026367,6354.360256195068,3550.4002380371094,1497.4401092529297,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:12),TG(59:5)]_FA14:0",TAG,1014.7400703430176,1070.9200744628906,1016.8200759887695,1016.0600814819336,1009.0000686645508,1009.1800689697266,1018.2600784301758,1011.4400634765625,1012.7000694274902,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:12),TG(59:5)]_FA16:0",TAG,1027.54008102417,1007.640079498291,1006.7400665283203,1071.6200675964355,1104.0400772094727,1049.1000747680664,1503.7201118469238,1211.8600845336914,1012.0200691223145,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:12),TG(59:5)]_FA16:1",TAG,1081.2400817871094,1046.940071105957,1046.8600692749023,1055.000072479248,1048.2200736999512,1049.4400634765625,1098.1600799560547,1049.1600723266602,1091.9000663757324,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:12),TG(59:5)]_FA18:0",TAG,1012.0400772094727,1012.6400718688965,1012.4800720214844,1050.8200798034668,1012.5600700378418,1013.880069732666,1011.0600738525391,1029.0800743103027,1012.7400703430176,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:12),TG(59:5)]_FA18:1",TAG,1050.8200721740723,1079.6800804138184,1077.2400703430176,1048.3600692749023,1056.4000778198242,1055.3600807189941,1057.1600761413574,1055.240089416504,1065.6800727844238,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:12),TG(59:5)]_FA18:2",TAG,1198.1800727844238,1227.4000816345215,1422.7800903320312,1129.3000717163086,1128.8800735473633,1156.04008102417,1201.8600845336914,1385.2201080322266,1129.2200813293457,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:12),TG(59:5)]_FA18:3",TAG,1209.7200813293457,1208.5600852966309,1209.6200866699219,1248.2201042175293,1205.0800857543945,1232.680088043213,1207.8000869750977,1211.0600776672363,1214.7800788879395,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:12),TG(59:5)]_FA20:4",TAG,1338.3200874328613,1283.520092010498,1419.8601036071777,1771.040126800537,1246.9400825500488,1518.1201171875,1486.100082397461,1402.520092010498,1247.4600830078125,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:12),TG(59:5)]_FA22:5",TAG,1413.7201080322266,1410.620101928711,1509.4200973510742,1474.9001007080078,1396.6800994873047,1425.5401000976562,1506.9201126098633,1418.6601028442383,1374.6001014709473,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:12),TG(59:5)]_FA22:6",TAG,2243.6401596069336,2439.0001792907715,3729.4802169799805,2059.4401512145996,1959.480136871338,2169.7401237487793,7179.340400695801,2950.2402114868164,1498.64009475708,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:13),TG(59:6)]_FA14:0",TAG,1063.0800895690918,1016.1400680541992,1017.4200668334961,1016.0800704956055,1064.8600730895996,1023.1400718688965,1045.0400733947754,1010.5000648498535,1012.9000816345215,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:13),TG(59:6)]_FA16:0",TAG,1088.9600791931152,1048.0000801086426,1208.2800903320312,1065.5000610351562,1029.3000793457031,1011.5600738525391,1065.2600746154785,1004.7800712585449,1021.0600700378418,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:13),TG(59:6)]_FA16:1",TAG,1052.8800773620605,1047.3200721740723,1046.980068206787,1054.2600708007812,1069.6800651550293,1048.5400695800781,1079.8800659179688,1049.5800743103027,1047.2200736999512,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:13),TG(59:6)]_FA18:0",TAG,1013.9800720214844,1020.8200721740723,1012.3800735473633,1068.3400764465332,1012.380069732666,1010.9600639343262,1039.8600730895996,1010.5800743103027,1077.5200729370117,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:13),TG(59:6)]_FA18:1",TAG,1079.5000801086426,1052.4200744628906,1048.4800720214844,1058.1600723266602,1057.8000755310059,1099.760082244873,1057.000072479248,1089.3200721740723,1054.1600723266602,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:13),TG(59:6)]_FA18:2",TAG,1142.9400825500488,1131.7600746154785,1131.7000732421875,1182.5600776672363,1129.4000778198242,1240.3800735473633,1129.3200721740723,1125.9200744628906,1129.5000801086426,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:13),TG(59:6)]_FA18:3",TAG,1209.4800758361816,1209.8000831604004,1247.06010055542,1237.62007522583,1205.6200866699219,1212.6600914001465,1207.4600868225098,1210.9200820922852,1206.3200759887695,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:13),TG(59:6)]_FA20:4",TAG,1248.0400848388672,1282.1400909423828,1268.1200904846191,1332.9800987243652,1272.800090789795,1247.000099182129,1247.8400802612305,1248.9400901794434,1262.4401016235352,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:13),TG(59:6)]_FA22:5",TAG,1419.7201118469238,1374.0001029968262,1375.0401000976562,1457.4801025390625,1375.8200950622559,1379.1600914001465,1375.1200942993164,1374.7800941467285,1376.0400848388672,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:13),TG(59:6)]_FA22:6",TAG,1578.3201179504395,1630.5801124572754,1656.0801048278809,1610.1201171875,1507.60009765625,1585.2801055908203,2483.3401985168457,1706.5201225280762,1497.8401069641113,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:14),TG(59:7),TG(58:0)]_FA14:0",TAG,1044.9200744628906,1074.0000648498535,1017.3400764465332,1017.3200721740723,1055.480079650879,1034.0400657653809,1012.7600746154785,1010.9600715637207,1012.1800651550293,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:14),TG(59:7),TG(58:0)]_FA16:0",TAG,1217.7400817871094,1190.960090637207,1227.560073852539,1314.000087738037,1083.840087890625,1257.3800888061523,1162.4200859069824,1307.3800888061523,1132.840072631836,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:14),TG(59:7),TG(58:0)]_FA16:1",TAG,1053.0200805664062,1047.4600639343262,1045.3600692749023,1053.6600799560547,1048.6600761413574,1079.420066833496,1048.4400596618652,1049.9600715637207,1068.5200729370117,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:14),TG(59:7),TG(58:0)]_FA18:0",TAG,1074.3600807189941,1068.9800720214844,1040.3600769042969,1030.0400772094727,1098.820083618164,1043.0800743103027,1019.1800689697266,1011.0800819396973,1032.9800758361816,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:14),TG(59:7),TG(58:0)]_FA18:1",TAG,1060.7400741577148,1048.8600807189941,1049.0000762939453,1096.6600723266602,1056.5000648498535,1055.3800659179688,1056.6400871276855,1054.8200759887695,1080.8400688171387,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:14),TG(59:7),TG(58:0)]_FA18:2",TAG,1132.5200805664062,1146.4000816345215,1264.0400924682617,1128.640064239502,1169.4800872802734,1129.2800750732422,1179.8000793457031,1134.5000762939453,1172.720085144043,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:14),TG(59:7),TG(58:0)]_FA18:3",TAG,1166.8600730895996,1200.200080871582,1167.6400871276855,1178.9400787353516,1162.480068206787,1185.4200744628906,1217.4800872802734,1169.2800827026367,1172.180076599121,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:14),TG(59:7),TG(58:0)]_FA20:4",TAG,1283.2000999450684,1263.8800888061523,1250.3400955200195,1245.6200866699219,1245.940097808838,1281.1200790405273,1261.3000869750977,1279.160083770752,1247.080093383789,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:14),TG(59:7),TG(58:0)]_FA22:5",TAG,1450.940097808838,1442.360107421875,1444.6601066589355,1492.0400886535645,1395.7600936889648,1417.7400970458984,1434.260097503662,1489.5801086425781,1375.8400955200195,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:14),TG(59:7),TG(58:0)]_FA22:6",TAG,1570.3401069641113,1568.2401123046875,1549.2601051330566,1551.600112915039,1558.4801177978516,1503.5801124572754,1566.0001106262207,1579.7401161193848,1513.3801040649414,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:15),TG(59:8),TG(58:1)]_FA14:0",TAG,1015.2400665283203,1015.680061340332,1017.8600807189941,1016.2200736999512,1021.9000663757324,1037.3400688171387,1012.8800659179688,1034.6600761413574,1013.3400764465332,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:15),TG(59:8),TG(58:1)]_FA16:0",TAG,1049.9800720214844,1132.940086364746,1098.4400825500488,1094.5400657653809,1015.0800628662109,1066.5000686645508,1095.4800758361816,1167.1000785827637,1011.9400596618652,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:15),TG(59:8),TG(58:1)]_FA16:1",TAG,1095.1400833129883,1062.1000709533691,1243.340072631836,1082.4000816345215,1053.4800643920898,1067.2000770568848,1048.4400672912598,1048.8000717163086,1096.1600799560547,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:15),TG(59:8),TG(58:1)]_FA18:0",TAG,1013.0400695800781,1012.8600616455078,1107.4000701904297,1016.9800796508789,1012.1600608825684,1022.7200775146484,1036.840072631836,1010.380069732666,1085.2400665283203,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(60:15),TG(59:8),TG(58:1)]_FA18:1",TAG,1107.9200744628906,1122.2200775146484,1192.3000831604004,1140.7000770568848,1059.8800659179688,1070.6000785827637,1208.280086517334,1066.7000770568848,1156.380084991455,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
