Lipid,Class,FAD199_m1_66_B,FAD199_m3_66_B,FAD201_m5_61_B,FAD265_m3_59_B,FAD261_m3_81_A,FAD265_m2_74_A,FAD309_55_A,FAD325_39_A,Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
"[TG(55:7),TG(54:0)]_FA18:0",TAG,1225.0600814819336,1597.7401161193848,1131.3400840759277,1417.3400993347168,1115.0800819396973,1306.8400955200195,1107.8000793457031,1284.1200942993164,1392.320110321045,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(55:7),TG(54:0)]_FA18:1",TAG,1126.8000793457031,1083.2000732421875,1210.180076599121,1053.9800720214844,1182.640079498291,1053.6000709533691,1311.1400756835938,1085.0400695800781,1054.4800720214844,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(55:7),TG(54:0)]_FA18:2",TAG,1170.5600891113281,1128.3000831604004,1255.7600936889648,1203.3200912475586,1320.8800964355469,1309.0000839233398,1337.6800918579102,1399.7200965881348,1129.4000625610352,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(55:7),TG(54:0)]_FA18:3",TAG,1199.8000869750977,1189.1800956726074,1213.6000900268555,1235.3800773620605,1189.4200859069824,1246.1200790405273,1170.9800910949707,1203.1800804138184,1172.8600730895996,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(55:7),TG(54:0)]_FA20:4",TAG,1596.9401016235352,1484.6201057434082,1646.9601135253906,1516.1200981140137,1268.5600814819336,1480.6000900268555,1529.4800987243652,1357.000099182129,1246.580093383789,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(55:7),TG(54:0)]_FA22:5",TAG,1692.2601051330566,1810.9601287841797,1537.440113067627,1634.7401237487793,1523.7800903320312,1578.9601097106934,1731.9201126098633,1614.2001037597656,1441.56010055542,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(55:7),TG(54:0)]_FA22:6",TAG,1699.960132598877,2052.520160675049,1764.0201110839844,2032.1001434326172,2028.7601318359375,2147.2401542663574,1996.4201354980469,2124.5401344299316,1518.8001136779785,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(55:8),TG(54:1)]_FA14:0",TAG,1023.7600708007812,1046.5600662231445,969.760066986084,1028.3000793457031,976.3400726318359,996.8400726318359,1012.8400726318359,992.5400695800781,1016.8400573730469,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(55:8),TG(54:1)]_FA16:0",TAG,2073.0001640319824,2522.3201446533203,2928.760227203369,1126.5600662231445,2978.0002059936523,2601.220142364502,10571.1409034729,6670.080543518066,1019.6200523376465,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(55:8),TG(54:1)]_FA16:1",TAG,1189.0000953674316,1260.0400886535645,1135.760082244873,1098.0400772094727,1065.5200729370117,1166.0400848388672,1328.8200874328613,1049.4200744628906,1048.1000633239746,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(55:8),TG(54:1)]_FA18:0",TAG,2033.7801208496094,2136.180149078369,2732.3401947021484,1510.4601135253906,1362.5401039123535,1719.280143737793,2449.4801330566406,2398.1201972961426,1344.540096282959,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(55:8),TG(54:1)]_FA18:1",TAG,2432.8401679992676,1625.8001251220703,2956.5601921081543,1369.760097503662,1390.840103149414,1694.100112915039,3050.840190887451,5089.420383453369,1375.0601043701172,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(55:8),TG(54:1)]_FA18:2",TAG,1168.0800743103027,1275.0000915527344,1344.60009765625,1219.4800872802734,1207.560073852539,1367.800090789795,1493.960105895996,1567.1001205444336,1128.6600723266602,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(55:8),TG(54:1)]_FA18:3",TAG,1193.3400840759277,1203.3000869750977,1201.7600860595703,1210.9400901794434,1173.2800750732422,1202.980079650879,1183.6400833129883,1169.8400764465332,1171.8000831604004,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(55:8),TG(54:1)]_FA20:4",TAG,1361.7200965881348,1360.9000816345215,1367.6200904846191,1340.0600814819336,1313.5600929260254,1342.6400985717773,1289.2600860595703,1295.1200828552246,1328.8401107788086,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(55:8),TG(54:1)]_FA22:5",TAG,1397.2600936889648,1439.4001083374023,1376.8201026916504,1398.260097503662,1391.1800994873047,1476.9801025390625,1460.9401092529297,1419.760097503662,1374.9200859069824,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(55:8),TG(54:1)]_FA22:6",TAG,1885.2401275634766,1725.880111694336,1728.8201065063477,1709.6601181030273,1538.6401023864746,1867.3601264953613,2012.12015914917,1667.960117340088,1497.3001098632812,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(55:9),TG(54:2)]_FA14:0",TAG,1112.8400840759277,1017.6800689697266,1017.700065612793,981.6000671386719,1024.5600776672363,1004.3800735473633,1070.0400772094727,1041.700065612793,971.3600730895996,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(55:9),TG(54:2)]_FA16:0",TAG,7745.5203285217285,5500.300254821777,10588.620571136475,2153.320140838623,7839.640407562256,9615.980754852295,55756.18486404419,33665.862297058105,982.7800712585449,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(55:9),TG(54:2)]_FA16:1",TAG,1704.860122680664,2261.5201454162598,1541.0001068115234,1178.2000885009766,1133.7600631713867,1371.1600952148438,5578.660438537598,1417.9600944519043,1058.8600692749023,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(55:9),TG(54:2)]_FA18:0",TAG,5361.5403175354,7378.180545806885,11973.280944824219,4243.740238189697,4209.08024597168,6943.440330505371,13218.541072845459,8661.760387420654,1332.7200813293457,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(55:9),TG(54:2)]_FA18:1",TAG,6894.880439758301,7668.220558166504,21887.061294555664,5689.280426025391,3846.680233001709,6312.540500640869,23960.641933441162,49896.36192321777,2032.9001502990723,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(55:9),TG(54:2)]_FA18:2",TAG,2482.620204925537,2687.1801948547363,4478.100387573242,1863.6201286315918,2940.2601737976074,3861.2403450012207,3209.76016998291,6788.440509796143,1217.3400802612305,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(55:9),TG(54:2)]_FA18:3",TAG,1240.5800971984863,1222.700080871582,1260.04008102417,1187.940071105957,1162.3000869750977,1233.2600860595703,1165.4400825500488,1225.6200828552246,1172.2600746154785,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(55:9),TG(54:2)]_FA20:4",TAG,1370.6600914001465,1407.4800987243652,1494.6001052856445,1510.8601188659668,1302.2800979614258,1719.8001174926758,1307.0400924682617,1436.6601066589355,1282.740089416504,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(55:9),TG(54:2)]_FA22:5",TAG,1397.6000900268555,1427.0200958251953,1412.000099182129,1382.9600982666016,1377.1400985717773,1413.3400955200195,1549.6201057434082,1454.3200950622559,1444.2001152038574,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(55:9),TG(54:2)]_FA22:6",TAG,1500.0800895690918,1497.6401100158691,1502.4801025390625,1539.260108947754,1581.3801193237305,1511.1200942993164,1611.760108947754,1542.8601150512695,1544.0201148986816,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:10),TG(55:3)]_FA14:0",TAG,971.4600715637207,1007.2200698852539,969.5600700378418,981.2800674438477,982.3800773620605,967.000057220459,970.4800643920898,1088.760082244873,970.8000717163086,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:10),TG(55:3)]_FA16:0",TAG,999.9600715637207,1129.260082244873,961.2600593566895,1008.7400665283203,1062.6800727844238,1114.8800735473633,1271.6200981140137,1179.8600845336914,969.0400619506836,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:10),TG(55:3)]_FA16:1",TAG,1080.680088043213,1134.5600814819336,1170.9400825500488,1095.660083770752,1053.1000709533691,1172.5200881958008,1487.0401077270508,1104.5200729370117,1069.2600784301758,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:10),TG(55:3)]_FA18:0",TAG,970.5600738525391,1135.4200897216797,1087.480079650879,997.5600700378418,989.6200752258301,999.0200729370117,968.6800689697266,978.4600791931152,970.2000694274902,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:10),TG(55:3)]_FA18:1",TAG,1695.5001106262207,1442.1800994873047,1735.3601264953613,1525.2201118469238,1089.920078277588,1384.8801040649414,1701.860107421875,2104.260124206543,1086.5000801086426,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:10),TG(55:3)]_FA18:2",TAG,1377.900074005127,1495.0401191711426,1774.5001411437988,1308.3800888061523,1569.4001121520996,1976.1001243591309,1667.2001190185547,1975.240146636963,1184.3000831604004,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:10),TG(55:3)]_FA18:3",TAG,1477.8601150512695,1202.8400802612305,1306.0200958251953,1331.2800941467285,1216.180088043213,1274.7600860595703,1243.4800910949707,1169.0400695800781,1190.340087890625,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:10),TG(55:3)]_FA20:4",TAG,1312.4201011657715,1687.0201225280762,1333.9400939941406,1372.300090789795,1289.7600898742676,1270.5800857543945,1247.9600944519043,1277.1800956726074,1246.2400970458984,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:10),TG(55:3)]_FA22:5",TAG,1377.0400924682617,1378.60009765625,1377.6000938415527,1430.700096130371,1385.6800994873047,1419.500087738037,1374.6601028442383,1409.9001121520996,1378.3400993347168,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:10),TG(55:3)]_FA22:6",TAG,1591.5401077270508,1643.1801261901855,1867.1401443481445,2102.8201637268066,1723.9001235961914,1750.7201118469238,2324.5401573181152,1661.8601150512695,1498.7001113891602,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:11),TG(55:4)]_FA14:0",TAG,971.6200675964355,969.9200744628906,971.1000671386719,969.4800720214844,1003.640064239502,974.0800628662109,970.1000671386719,969.0400733947754,986.6000747680664,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:11),TG(55:4)]_FA16:0",TAG,1085.6600761413574,987.2200584411621,999.3200645446777,964.4400634765625,1049.3600769042969,991.1200675964355,1427.4600982666016,1099.0200805664062,969.4800758361816,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:11),TG(55:4)]_FA16:1",TAG,1127.7800788879395,1055.4400749206543,1064.020076751709,1081.800064086914,1048.1000595092773,1048.5600776672363,1128.5200805664062,1095.6400756835938,1048.3800735473633,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:11),TG(55:4)]_FA18:0",TAG,970.7000694274902,974.5200653076172,1022.200080871582,1061.0800819396973,971.9200630187988,975.460075378418,975.4600791931152,969.2000694274902,969.3400688171387,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:11),TG(55:4)]_FA18:1",TAG,1198.3800811767578,1432.4001007080078,1434.8800964355469,1302.940086364746,1250.1000938415527,1180.8000717163086,1273.9000968933105,1830.5201377868652,1053.4200706481934,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:11),TG(55:4)]_FA18:2",TAG,1490.3001022338867,1383.7000885009766,2081.1001739501953,1509.8200988769531,1894.5601348876953,1863.0001258850098,1700.560115814209,2651.8801765441895,1148.4000701904297,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:11),TG(55:4)]_FA18:3",TAG,1222.0000762939453,1230.820083618164,1184.2200736999512,1230.800090789795,1163.4400787353516,1214.6200828552246,1269.0000839233398,1190.000087738037,1182.820083618164,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:11),TG(55:4)]_FA20:4",TAG,1348.8801002502441,1435.4401016235352,1364.5801010131836,1248.4200897216797,1247.1200981140137,1246.5600776672363,1247.8200912475586,1263.7800903320312,1246.9800872802734,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:11),TG(55:4)]_FA22:5",TAG,1379.3600883483887,1376.9000930786133,1377.4800872802734,1382.1600952148438,1374.740089416504,1378.800090789795,1407.7200889587402,1374.260097503662,1382.400089263916,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:11),TG(55:4)]_FA22:6",TAG,1565.8601264953613,1518.1401138305664,1502.960105895996,1551.7801094055176,1522.0401039123535,1514.2201118469238,1688.3801231384277,1549.7201118469238,1525.7800979614258,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:12),TG(55:5)]_FA14:0",TAG,995.7800712585449,1000.2800636291504,1004.3000717163086,969.8000679016113,993.0400733947754,1022.1200752258301,970.7200698852539,968.8600692749023,970.8600616455078,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:12),TG(55:5)]_FA16:0",TAG,980.8600730895996,964.4000663757324,1293.4800834655762,994.9600639343262,1042.5800743103027,1115.4600715637207,1419.9401054382324,1013.320068359375,969.1800575256348,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:12),TG(55:5)]_FA16:1",TAG,1050.5600700378418,1059.9800758361816,1116.5600776672363,1060.6800575256348,1046.6000747680664,1069.7800750732422,1275.3400955200195,1063.140079498291,1047.6600761413574,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:12),TG(55:5)]_FA18:0",TAG,970.5000762939453,982.6400604248047,969.8400650024414,975.8000717163086,970.8800659179688,969.2600708007812,968.9200744628906,969.1600646972656,999.880069732666,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:12),TG(55:5)]_FA18:1",TAG,1173.080078125,1142.04008102417,1136.7600898742676,1069.9800720214844,1119.5600700378418,1171.5600852966309,1294.6400871276855,1427.0000953674316,1127.8600807189941,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:12),TG(55:5)]_FA18:2",TAG,1304.6401023864746,1257.400089263916,2210.740146636963,1500.4801063537598,1629.9401206970215,1434.9201126098633,1318.800090789795,2033.4201354980469,1146.4800834655762,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:12),TG(55:5)]_FA18:3",TAG,1295.7800941467285,1282.7601051330566,1415.8001022338867,1356.8400917053223,1169.940086364746,1190.3600845336914,1223.2000846862793,1169.9000778198242,1172.0400733947754,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:12),TG(55:5)]_FA20:4",TAG,1568.5801124572754,1563.16011428833,1660.2201118469238,1467.3601150512695,1258.4600982666016,1648.8401260375977,1396.9800910949707,1375.3201026916504,1292.14009475708,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:12),TG(55:5)]_FA22:5",TAG,1506.2801055908203,1487.2601165771484,1385.4600982666016,1438.3001022338867,1453.1401023864746,1631.5001182556152,1571.5801010131836,1404.7200965881348,1376.2400932312012,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:12),TG(55:5)]_FA22:6",TAG,1527.1400985717773,1537.4801063537598,1502.6601066589355,1518.8801002502441,1539.440113067627,1497.9001083374023,1590.6401100158691,1494.840103149414,1498.0800971984863,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:13),TG(55:6)]_FA14:0",TAG,1023.5400733947754,970.4400787353516,984.1800765991211,1053.200080871582,1050.7200813293457,1011.7200660705566,1023.0200805664062,969.2800598144531,970.5200614929199,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:13),TG(55:6)]_FA16:0",TAG,1062.900074005127,1067.140079498291,978.400074005127,977.9600677490234,1052.8200721740723,1043.3000793457031,1386.6800842285156,1319.06010055542,1002.8800659179688,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:13),TG(55:6)]_FA16:1",TAG,1066.5200805664062,1055.6400833129883,1089.6400833129883,1050.2800827026367,1047.440071105957,1118.8600807189941,1154.260082244873,1068.2400665283203,1048.1800689697266,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:13),TG(55:6)]_FA18:0",TAG,1064.280071258545,1013.8400764465332,969.3600578308105,980.500072479248,994.9600715637207,969.3000679016113,967.9200706481934,1055.980079650879,1023.2800712585449,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:13),TG(55:6)]_FA18:1",TAG,1138.6800804138184,1055.9000625610352,1118.7800788879395,1094.7800750732422,1057.0200729370117,1080.8600769042969,1110.04008102417,1089.3600807189941,1054.1400718688965,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:13),TG(55:6)]_FA18:2",TAG,1201.5400772094727,1202.4400901794434,1478.08012008667,1267.6800918579102,1276.3200759887695,1392.700096130371,1380.0800971984863,1729.6201171875,1143.340072631836,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:13),TG(55:6)]_FA18:3",TAG,1261.8000831604004,1283.3200950622559,1323.420093536377,1272.3400840759277,1187.0800857543945,1246.0400924682617,1208.940097808838,1169.3400764465332,1172.8000755310059,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:13),TG(55:6)]_FA20:4",TAG,1766.7001342773438,1891.0801467895508,1436.2200965881348,1542.9001007080078,1365.6600914001465,1877.3201370239258,1657.1801071166992,1586.0201263427734,1346.1401023864746,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:13),TG(55:6)]_FA22:5",TAG,1647.2001190185547,1497.1001014709473,1468.300106048584,1698.1801300048828,1480.7001037597656,1517.7800941467285,1753.58012008667,1587.8001174926758,1376.3600959777832,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"[TG(56:13),TG(55:6)]_FA22:6",TAG,1560.4601135253906,1574.6401100158691,1512.7401008605957,1499.9601020812988,1534.8401069641113,1584.6601104736328,1711.6801261901855,1495.9401016235352,1514.2401008605957,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(56:6)]_FA14:0,TAG,997.6600723266602,1201.3200798034668,1006.3200721740723,1089.380069732666,1051.280071258545,966.8400573730469,1129.9400749206543,1068.500072479248,988.820068359375,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(56:6)]_FA16:0,TAG,4391.800426483154,2053.6201553344727,8652.620475769043,1744.3601417541504,6513.120639801025,2845.000171661377,35193.942779541016,15043.360717773438,1005.6400680541992,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(56:6)]_FA16:1,TAG,1618.7400970458984,1527.700096130371,1537.600112915039,1465.2000885009766,1061.5400619506836,1496.020107269287,4335.6603355407715,1330.920093536377,1059.5200729370117,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(56:6)]_FA18:0,TAG,1390.2000885009766,1864.420108795166,1844.5001220703125,1243.8200874328613,1145.5000762939453,1428.780101776123,2301.500156402588,1448.6201133728027,970.2400665283203,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(56:6)]_FA18:1,TAG,5972.260391235352,4066.9402198791504,8530.100765228271,3886.5803031921387,2432.7001762390137,2745.0602264404297,11252.340816497803,12697.200721740723,1101.6600761413574,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(56:6)]_FA18:2,TAG,4087.1802711486816,4713.040344238281,15493.00122833252,6834.020389556885,8161.08073425293,8334.340595245361,10174.440799713135,18420.201419830322,1128.7600746154785,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(56:6)]_FA18:3,TAG,2291.8601570129395,2470.260185241699,2595.880153656006,3208.0402908325195,1644.0001258850098,2012.540138244629,2290.880138397217,1906.5601348876953,1197.1400833129883,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
[TG(56:6)]_FA20:4,TAG,12169.500835418701,13152.700645446777,11552.660888671875,12814.460746765137,3738.1402282714844,11000.320781707764,10896.900703430176,5818.800579071045,1348.260108947754,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
