Lipid,Class,FAD199_m1_66_B,FAD199_m3_66_B,FAD201_m5_61_B,FAD265_m3_59_B,FAD261_m3_81_C,FAD265_m2_74_C,FAD309_55_C,FAD325_39_C,Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
[TG(46:6)]_FA16:1,TAG,1069.6200828552246,1055.6600723266602,1052.0200843811035,1050.200080871582,1050.820068359375,1080.780071258545,1053.0400772094727,1120.0000839233398,1075.0400772094727,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(46:6)]_FA18:0,TAG,1127.9400825500488,1338.260097503662,1485.4401054382324,1269.1200866699219,1076.2200736999512,1379.3400955200195,1478.200107574463,1194.2200927734375,1432.7001037597656,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(46:6)]_FA18:1,TAG,1073.8400764465332,1086.3800811767578,1120.220085144043,1061.0400772094727,1047.3800735473633,1083.1400756835938,1064.8600769042969,1061.9000854492188,1090.8000793457031,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(46:6)]_FA18:2,TAG,1251.0400886535645,1135.2000885009766,1298.6400871276855,1202.7800827026367,1435.5600967407227,1220.9400939941406,1154.5200691223145,1217.5000839233398,1326.900089263916,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(46:6)]_FA18:3,TAG,1197.0800857543945,1220.8800964355469,1168.1400833129883,1204.3000869750977,1169.440071105957,1183.3200874328613,1202.7000885009766,1193.0400772094727,1171.3800773620605,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(46:6)]_FA20:4,TAG,1260.1400909423828,1289.460090637207,1331.2400970458984,1317.54008102417,1318.2200927734375,1257.7600860595703,1285.780086517334,1248.9400901794434,1247.7800827026367,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(46:6)]_FA22:5,TAG,1377.3000869750977,1376.9600944519043,1377.3201026916504,1511.1001052856445,1438.3801002502441,1410.4800987243652,1395.0600929260254,1403.6800842285156,1481.7601013183594,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(46:6)]_FA22:6,TAG,1570.860122680664,1617.2201232910156,1612.6201095581055,1622.3201141357422,1545.780101776123,1526.1401100158691,1548.5801124572754,1566.6401062011719,1540.960117340088,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:2)]_FA14:0,TAG,1059.5200729370117,1105.740077972412,1023.7200698852539,1290.4000968933105,1284.6200904846191,1091.920078277588,1183.740089416504,1210.6400833129883,1094.7600860595703,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:2)]_FA16:0,TAG,1040.5600776672363,1053.160083770752,1405.8601036071777,1047.2800750732422,1177.4600791931152,1124.4600791931152,1026.060073852539,1044.8800811767578,969.0400657653809,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:2)]_FA16:1,TAG,1671.0201263427734,1686.2201309204102,1327.740104675293,1607.1001243591309,1163.0600852966309,1672.2801208496094,1436.3200988769531,1733.18013381958,1840.58012008667,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:2)]_FA18:0,TAG,970.0400695800781,969.6000671386719,970.4000663757324,1032.4400749206543,1035.0000762939453,970.3400650024414,969.5800666809082,972.9600715637207,968.820068359375,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:2)]_FA18:1,TAG,1203.0600814819336,1156.0200843811035,1178.4400749206543,1144.920078277588,1147.4600830078125,1160.0400886535645,1119.3400688171387,1061.7800750732422,1307.0200805664062,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:2)]_FA18:2,TAG,1122.9400825500488,1128.1200866699219,1255.800090789795,1171.7200813293457,1197.820083618164,1364.680088043213,1250.5600891113281,1085.6800842285156,1181.700080871582,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:3)]_FA14:0,TAG,1001.6600723266602,998.4200782775879,1029.780086517334,1001.4000663757324,1041.0400733947754,1060.1800689697266,1008.520076751709,973.0400695800781,1013.7400665283203,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:3)]_FA16:0,TAG,1038.8800735473633,964.2200622558594,1010.1600570678711,964.640064239502,986.2000694274902,961.2400665283203,977.0000686645508,962.4800682067871,1019.880069732666,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:3)]_FA16:1,TAG,1223.260082244873,1159.980079650879,1115.9200859069824,1195.2000846862793,1050.2200813293457,1265.54008102417,1312.3400955200195,1239.4400787353516,1225.7600860595703,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:3)]_FA18:0,TAG,969.9400596618652,968.4200668334961,1027.4200744628906,989.8600730895996,968.4800682067871,984.2600708007812,984.1200714111328,973.7800750732422,997.4200630187988,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:3)]_FA18:1,TAG,1095.3200759887695,1182.2000885009766,1078.6200790405273,1111.1200828552246,1061.6800804138184,1063.1000709533691,1147.7000846862793,1082.7000770568848,1136.2200736999512,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:3)]_FA18:2,TAG,1096.4600791931152,1136.2200775146484,1256.8401069641113,1123.0000953674316,1525.2601127624512,1390.3201026916504,1179.5400886535645,1176.3800811767578,1149.7200813293457,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:3)]_FA18:3,TAG,1169.8200874328613,1256.0200881958008,1190.100082397461,1222.0600967407227,1185.400089263916,1167.3000831604004,1172.54008102417,1172.260082244873,1209.6000785827637,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:4)]_FA14:0,TAG,983.6400756835938,1005.7400703430176,971.1200752258301,1003.6600646972656,971.4400596618652,971.0800666809082,1017.8400726318359,973.6600761413574,975.5800743103027,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:4)]_FA16:0,TAG,1024.1400756835938,963.9000587463379,1025.800064086914,964.7400703430176,1073.1600761413574,961.6000595092773,1020.760066986084,1002.4000778198242,968.2800636291504,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:4)]_FA16:1,TAG,1058.0200653076172,1062.5600700378418,1123.7200775146484,1076.9600677490234,1086.0600814819336,1052.440071105957,1052.1600723266602,1049.4600715637207,1047.62007522583,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:4)]_FA18:0,TAG,969.3400688171387,979.0600700378418,970.6000671386719,967.3600654602051,969.1400680541992,995.0600738525391,970.2400741577148,972.9800682067871,970.0800628662109,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:4)]_FA18:1,TAG,1080.900074005127,1122.9400825500488,1147.7000694274902,1054.1400680541992,1162.4400901794434,1064.1000785827637,1049.5400772094727,1074.4200744628906,1064.3400764465332,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:4)]_FA18:2,TAG,1131.2600746154785,1086.9400749206543,1322.7400932312012,1106.7400817871094,1363.4600944519043,1213.0800857543945,1191.9000701904297,1128.000087738037,1179.5000762939453,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:4)]_FA18:3,TAG,1192.7600746154785,1259.4600830078125,1167.3400764465332,1252.5400924682617,1216.080093383789,1255.5000953674316,1172.6000785827637,1260.6000671386719,1220.8800773620605,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:4)]_FA20:4,TAG,1249.1000862121582,1260.500087738037,1304.6000900268555,1300.6600914001465,1362.7400932312012,1252.6800918579102,1387.6601028442383,1299.2800903320312,1256.0600929260254,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:5)]_FA14:0,TAG,975.9800758361816,1054.62007522583,1059.3600616455078,969.5600738525391,1013.1400756835938,1030.3600730895996,975.8400650024414,1015.5600738525391,993.5600776672363,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:5)]_FA16:0,TAG,986.7200622558594,964.7800598144531,1170.52006149292,1045.160083770752,1079.0200691223145,960.2800598144531,960.180061340332,986.7000694274902,996.240062713623,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:5)]_FA16:1,TAG,1051.4800834655762,1055.2000770568848,1067.6600761413574,1049.320068359375,1050.5200729370117,1070.7400741577148,1093.1800727844238,1049.440071105957,1047.4800758361816,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:5)]_FA18:0,TAG,969.7200660705566,995.5400772094727,1017.4000625610352,1007.900074005127,967.3600730895996,969.8600654602051,1009.3800621032715,1014.5600776672363,969.8000679016113,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:5)]_FA18:1,TAG,1072.220069885254,1055.6600875854492,1052.9000701904297,1054.1000747680664,1070.080078125,1062.2600708007812,1049.5800704956055,1049.8000793457031,1073.0800743103027,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:5)]_FA18:2,TAG,1157.440086364746,1131.3000755310059,1169.9800834655762,1104.2200889587402,1098.3000602722168,1205.4000854492188,1148.6200790405273,1150.0200729370117,1087.9600677490234,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:5)]_FA18:3,TAG,1199.5800895690918,1180.12007522583,1193.4200897216797,1195.6200942993164,1217.8000793457031,1168.9600830078125,1173.640079498291,1191.1000747680664,1171.5000648498535,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:5)]_FA20:4,TAG,1249.480079650879,1253.2600746154785,1251.14009475708,1344.3200988769531,1260.2600860595703,1258.5000801086426,1248.240077972412,1249.3600883483887,1348.7000885009766,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:5)]_FA22:5,TAG,1403.8000984191895,1425.3000984191895,1442.3801002502441,1423.120101928711,1390.1800956726074,1375.14009475708,1376.0801010131836,1451.3800888061523,1390.1200981140137,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:6)]_FA14:0,TAG,1301.6800956726074,1234.8000831604004,1137.6400833129883,1247.4200820922852,1256.700080871582,1040.8000755310059,1061.6400833129883,999.7600708007812,1162.2000732421875,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:6)]_FA16:0,TAG,1150.1200828552246,1133.700080871582,1585.840103149414,1033.6400718688965,2003.160140991211,1045.340072631836,1159.0000839233398,1114.7600784301758,1021.1800727844238,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:6)]_FA16:1,TAG,1054.9000663757324,1071.2000770568848,1078.940071105957,1050.4200706481934,1050.7000732421875,1052.320068359375,1053.5400772094727,1050.0800704956055,1046.8000679016113,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:6)]_FA18:0,TAG,969.8600692749023,1036.440071105957,1025.7400741577148,1144.4000816345215,1001.7600708007812,1124.180088043213,1054.2400741577148,1067.4400787353516,1028.6800727844238,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:6)]_FA18:1,TAG,1141.1200790405273,1054.9400749206543,1142.4400787353516,1095.2200775146484,1070.520076751709,1054.1200714111328,1069.220069885254,1119.2400817871094,1053.6000747680664,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:6)]_FA18:2,TAG,1086.7800750732422,1086.900074005127,1125.6000862121582,1119.1000709533691,1148.6000862121582,1129.2400703430176,1102.960075378418,1141.9600830078125,1087.3200759887695,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:6)]_FA18:3,TAG,1167.8200798034668,1237.6800918579102,1215.8400840759277,1169.4400825500488,1211.8200912475586,1170.260082244873,1231.6000862121582,1172.7000770568848,1177.1200866699219,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:6)]_FA20:4,TAG,1296.7200889587402,1252.7600936889648,1251.2600936889648,1248.1000938415527,1258.080093383789,1289.0000839233398,1249.1600952148438,1249.2000923156738,1293.6600875854492,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:6)]_FA22:5,TAG,1399.2400970458984,1378.0200996398926,1378.0801086425781,1378.0000953674316,1389.1800956726074,1401.2000923156738,1377.4200859069824,1466.8600959777832,1443.2400932312012,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(47:6)]_FA22:6,TAG,1614.7801132202148,1632.260124206543,1597.5801162719727,1499.6001014709473,1508.960105895996,1494.2801055908203,1501.060115814209,1498.6601066589355,1588.1001091003418,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(48:2)]_FA14:0,TAG,5626.760440826416,8526.600814819336,1960.9801483154297,2453.900188446045,16564.30103302002,4542.800231933594,28946.702110290527,2634.2401428222656,1224.720100402832,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(48:2)]_FA16:0,TAG,2149.340133666992,2881.1201972961426,2925.100238800049,1673.4401168823242,21971.90185546875,5554.080337524414,8998.440696716309,3754.080333709717,1111.0400733947754,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(48:2)]_FA16:1,TAG,9571.940757751465,5847.6804275512695,4266.720317840576,3364.9002113342285,6745.700630187988,8165.56067276001,20720.92176437378,10075.080837249756,2193.240165710449,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(48:2)]_FA18:0,TAG,969.2600708007812,988.960075378418,1045.3800811767578,1002.1400680541992,968.3400688171387,992.2400703430176,988.9800643920898,979.9400825500488,999.1200714111328,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(48:2)]_FA18:1,TAG,2170.440143585205,1226.8000869750977,1987.1001472473145,1434.3200912475586,2597.2202072143555,2194.820156097412,2089.460147857666,1893.6001319885254,1368.4601097106934,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(48:2)]_FA18:2,TAG,1524.6001052856445,2097.980110168457,1998.460147857666,1699.7801208496094,10216.900550842285,6851.480487823486,4568.780372619629,1936.460163116455,1327.540096282959,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(48:3)]_FA14:0,TAG,2150.1601219177246,2687.0000953674316,1386.3600959777832,1249.480079650879,1969.160140991211,1720.6401329040527,8602.480575561523,1515.980110168457,970.9200592041016,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(48:3)]_FA16:0,TAG,1113.6800842285156,1221.9600868225098,1103.3800773620605,964.580078125,2156.3601417541504,1169.5600776672363,1585.520107269287,1168.700080871582,969.0000610351562,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(48:3)]_FA16:1,TAG,3489.320297241211,1965.220142364502,1486.9201049804688,2107.720169067383,3367.6002044677734,2591.9801864624023,7695.520732879639,4443.0402183532715,1453.8200912475586,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(48:3)]_FA18:0,TAG,968.7800712585449,969.7200736999512,970.1800689697266,967.6200675964355,1026.360065460205,994.8200645446777,969.1800765991211,1006.0600700378418,969.6400718688965,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(48:3)]_FA18:1,TAG,1279.8600959777832,1094.2800750732422,1109.140079498291,1195.380084991455,1382.3000831604004,1067.180061340332,1426.160099029541,1300.4800910949707,1191.6000900268555,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(48:3)]_FA18:2,TAG,1196.5800704956055,1341.460090637207,1448.8200874328613,1202.9800910949707,4081.2002449035645,3974.4602279663086,3583.5202445983887,1914.700107574463,1147.1600761413574,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(48:3)]_FA18:3,TAG,1269.1400871276855,1209.9600830078125,1288.0200881958008,1581.060115814209,1794.560115814209,1340.2600898742676,1434.8600997924805,1211.1200714111328,1192.5400772094727,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(48:4)]_FA14:0,TAG,1059.1800842285156,1036.6600646972656,1143.0200881958008,1185.8200874328613,1355.8000946044922,1061.780086517334,1341.0401077270508,1040.8200798034668,971.3000717163086,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(48:4)]_FA16:0,TAG,1013.8600654602051,992.4200553894043,1036.1800689697266,964.2400741577148,1102.0400848388672,994.7600708007812,960.7400665283203,1041.9600715637207,969.3000602722168,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(48:4)]_FA16:1,TAG,1174.520076751709,1171.5200881958008,1154.0400848388672,1052.3000717163086,1370.660099029541,1321.2400970458984,1645.260097503662,1354.940086364746,1121.220085144043,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(48:4)]_FA18:0,TAG,995.940071105957,994.9200820922852,969.3600654602051,967.2400588989258,968.1000633239746,968.4600715637207,993.7200813293457,989.400074005127,970.1200752258301,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(48:4)]_FA18:1,TAG,1072.2000770568848,1055.840072631836,1109.3800811767578,1096.6400718688965,1120.940071105957,1115.0000648498535,1204.100082397461,1097.8000869750977,1107.8800773620605,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(48:4)]_FA18:2,TAG,1156.3600730895996,1100.4800758361816,1332.3000869750977,1366.1400985717773,1580.5401077270508,1676.200107574463,1345.5800819396973,1241.6600761413574,1143.420078277588,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(48:4)]_FA18:3,TAG,1480.7401123046875,1237.0800971984863,1197.2600746154785,1228.100082397461,1393.7401084899902,1210.0400924682617,1264.6200904846191,1236.2000885009766,1171.4200859069824,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(48:4)]_FA20:4,TAG,1290.0200805664062,1284.700096130371,1251.6200981140137,1282.8400993347168,1281.7600898742676,1252.7000732421875,1264.9201011657715,1268.8600959777832,1273.3001022338867,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(48:5)]_FA14:0,TAG,1024.6000709533691,1076.0400733947754,1052.7200813293457,1028.5000686645508,979.820068359375,999.0800628662109,1028.920066833496,973.3400650024414,1010.9400787353516,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(48:5)]_FA16:0,TAG,1001.9800643920898,1016.5000648498535,1070.5800666809082,964.7400588989258,1004.2800674438477,960.180061340332,961.8000640869141,988.8400688171387,980.2800712585449,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(48:5)]_FA16:1,TAG,1050.9000701904297,1063.1000747680664,1052.6400871276855,1049.8200721740723,1051.080078125,1210.7600860595703,1060.2400741577148,1048.9000816345215,1047.0200691223145,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(48:5)]_FA18:0,TAG,969.9600677490234,1016.1400756835938,1033.2400703430176,1006.240062713623,968.4200744628906,969.5800666809082,1090.0800857543945,972.9600677490234,984.5600624084473,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(48:5)]_FA18:1,TAG,1073.8200874328613,1056.2600860595703,1087.54008102417,1054.2600708007812,1100.3600730895996,1052.3400764465332,1103.9800758361816,1114.2200775146484,1152.0000839233398,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(48:5)]_FA18:2,TAG,1086.400074005127,1114.62007522583,1145.2200736999512,1194.7400817871094,1312.9200897216797,1143.1600799560547,1234.440086364746,1138.100082397461,1155.2800788879395,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(48:5)]_FA18:3,TAG,1267.440086364746,1202.8200912475586,1225.560073852539,1213.680088043213,1457.6001052856445,1295.9000968933105,1173.3800659179688,1223.380084991455,1172.4400825500488,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(48:5)]_FA20:4,TAG,1388.9800834655762,1290.260097503662,1256.2400932312012,1262.2800903320312,1313.8600959777832,1253.4600791931152,1286.8200988769531,1309.5200996398926,1246.7600784301758,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
