Lipid,Class,FAD199_m1_66_D,FAD199_m3_66_D,FAD201_m5_61_D,FAD265_m3_59_D,FAD261_m3_81_C,FAD265_m2_74_C,FAD309_55_C,FAD325_39_C,Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
"[TG(60:12),TG(59:5)]_FA18:2",TAG,1198.1800727844238,1227.4000816345215,1422.7800903320312,1129.3000717163086,1197.040096282959,1199.4200820922852,1196.6600761413574,1173.980079650879,1129.2200813293457,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:12),TG(59:5)]_FA18:3",TAG,1209.7200813293457,1208.5600852966309,1209.6200866699219,1248.2201042175293,1284.6200866699219,1208.7000923156738,1215.6200828552246,1214.5800819396973,1214.7800788879395,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:12),TG(59:5)]_FA20:4",TAG,1338.3200874328613,1283.520092010498,1419.8601036071777,1771.040126800537,1543.58012008667,1276.4600830078125,1710.0601043701172,1448.220100402832,1247.4600830078125,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:12),TG(59:5)]_FA22:5",TAG,1413.7201080322266,1410.620101928711,1509.4200973510742,1474.9001007080078,1428.3001022338867,1400.3800964355469,1686.260108947754,1435.220100402832,1374.6001014709473,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:12),TG(59:5)]_FA22:6",TAG,2243.6401596069336,2439.0001792907715,3729.4802169799805,2059.4401512145996,1866.7601356506348,2051.340160369873,3829.3002548217773,1935.9001274108887,1498.64009475708,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:13),TG(59:6)]_FA14:0",TAG,1063.0800895690918,1016.1400680541992,1017.4200668334961,1016.0800704956055,1034.9200820922852,1015.8600654602051,1042.7600746154785,1039.500072479248,1012.9000816345215,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:13),TG(59:6)]_FA16:0",TAG,1088.9600791931152,1048.0000801086426,1208.2800903320312,1065.5000610351562,1018.3200759887695,1002.3200645446777,1003.0600776672363,1022.0400657653809,1021.0600700378418,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:13),TG(59:6)]_FA16:1",TAG,1052.8800773620605,1047.3200721740723,1046.980068206787,1054.2600708007812,1051.2000770568848,1095.5200729370117,1052.54008102417,1049.5800704956055,1047.2200736999512,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:13),TG(59:6)]_FA18:0",TAG,1013.9800720214844,1020.8200721740723,1012.3800735473633,1068.3400764465332,1010.7400703430176,1010.7000732421875,1012.6200752258301,1015.7000732421875,1077.5200729370117,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:13),TG(59:6)]_FA18:1",TAG,1079.5000801086426,1052.4200744628906,1048.4800720214844,1058.1600723266602,1068.2800827026367,1047.1000671386719,1107.7000846862793,1049.6000671386719,1054.1600723266602,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:13),TG(59:6)]_FA18:2",TAG,1142.9400825500488,1131.7600746154785,1131.7000732421875,1182.5600776672363,1142.8600807189941,1146.9800758361816,1130.2800750732422,1199.8200798034668,1129.5000801086426,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:13),TG(59:6)]_FA18:3",TAG,1209.4800758361816,1209.8000831604004,1247.06010055542,1237.62007522583,1243.3200721740723,1208.8600883483887,1214.5400733947754,1171.4200744628906,1206.3200759887695,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:13),TG(59:6)]_FA20:4",TAG,1248.0400848388672,1282.1400909423828,1268.1200904846191,1332.9800987243652,1281.4600868225098,1297.820083618164,1393.1201057434082,1249.3200759887695,1262.4401016235352,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:13),TG(59:6)]_FA22:5",TAG,1419.7201118469238,1374.0001029968262,1375.0401000976562,1457.4801025390625,1374.300090789795,1375.8200912475586,1376.7601013183594,1392.160099029541,1376.0400848388672,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:13),TG(59:6)]_FA22:6",TAG,1578.3201179504395,1630.5801124572754,1656.0801048278809,1610.1201171875,1568.9601135253906,1587.400104522705,1662.8201141357422,1581.4601135253906,1497.8401069641113,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:14),TG(59:7),TG(58:0)]_FA14:0",TAG,1044.9200744628906,1074.0000648498535,1017.3400764465332,1017.3200721740723,1013.380069732666,1012.4600715637207,1044.6200790405273,1041.2400703430176,1012.1800651550293,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:14),TG(59:7),TG(58:0)]_FA16:0",TAG,1217.7400817871094,1190.960090637207,1227.560073852539,1314.000087738037,1105.5600814819336,1034.1800651550293,1144.760082244873,1079.3000717163086,1132.840072631836,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:14),TG(59:7),TG(58:0)]_FA16:1",TAG,1053.0200805664062,1047.4600639343262,1045.3600692749023,1053.6600799560547,1050.7400703430176,1052.1400680541992,1052.6600723266602,1050.2800788879395,1068.5200729370117,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:14),TG(59:7),TG(58:0)]_FA18:0",TAG,1074.3600807189941,1068.9800720214844,1040.3600769042969,1030.0400772094727,1010.5200691223145,1015.4600639343262,1099.62007522583,1015.4800796508789,1032.9800758361816,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:14),TG(59:7),TG(58:0)]_FA18:1",TAG,1060.7400741577148,1048.8600807189941,1049.0000762939453,1096.6600723266602,1076.240077972412,1047.0400657653809,1067.3200759887695,1057.6600723266602,1080.8400688171387,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:14),TG(59:7),TG(58:0)]_FA18:2",TAG,1132.5200805664062,1146.4000816345215,1264.0400924682617,1128.640064239502,1143.2000846862793,1211.1200790405273,1190.1000747680664,1127.500072479248,1172.720085144043,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:14),TG(59:7),TG(58:0)]_FA18:3",TAG,1166.8600730895996,1200.200080871582,1167.6400871276855,1178.9400787353516,1169.5800857543945,1167.000072479248,1172.600082397461,1172.0600776672363,1172.180076599121,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:14),TG(59:7),TG(58:0)]_FA20:4",TAG,1283.2000999450684,1263.8800888061523,1250.3400955200195,1245.6200866699219,1356.8600997924805,1346.0600852966309,1248.700080871582,1249.0800895690918,1247.080093383789,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:14),TG(59:7),TG(58:0)]_FA22:5",TAG,1450.940097808838,1442.360107421875,1444.6601066589355,1492.0400886535645,1430.5401039123535,1402.2800941467285,1442.8601112365723,1456.460105895996,1375.8400955200195,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:14),TG(59:7),TG(58:0)]_FA22:6",TAG,1570.3401069641113,1568.2401123046875,1549.2601051330566,1551.600112915039,1529.0401039123535,1576.9401054382324,1560.7401123046875,1506.9201011657715,1513.3801040649414,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:15),TG(59:8),TG(58:1)]_FA14:0",TAG,1015.2400665283203,1015.680061340332,1017.8600807189941,1016.2200736999512,1013.4000701904297,1027.9600677490234,1042.1400756835938,1014.9600715637207,1013.3400764465332,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:15),TG(59:8),TG(58:1)]_FA16:0",TAG,1049.9800720214844,1132.940086364746,1098.4400825500488,1094.5400657653809,1127.3000717163086,1002.000072479248,1043.8200721740723,1151.8800773620605,1011.9400596618652,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:15),TG(59:8),TG(58:1)]_FA16:1",TAG,1095.1400833129883,1062.1000709533691,1243.340072631836,1082.4000816345215,1050.7200813293457,1069.5400733947754,1093.3800621032715,1049.5200729370117,1096.1600799560547,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:15),TG(59:8),TG(58:1)]_FA18:0",TAG,1013.0400695800781,1012.8600616455078,1107.4000701904297,1016.9800796508789,1009.9000778198242,1044.4400787353516,1021.2000694274902,1058.8200798034668,1085.2400665283203,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:15),TG(59:8),TG(58:1)]_FA18:1",TAG,1107.9200744628906,1122.2200775146484,1192.3000831604004,1140.7000770568848,1138.300090789795,1077.9200820922852,1153.6600723266602,1049.660068511963,1156.380084991455,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:15),TG(59:8),TG(58:1)]_FA18:2",TAG,1225.1600723266602,1139.4600677490234,1166.8000831604004,1141.280071258545,1158.0400772094727,1260.7200965881348,1139.9800758361816,1127.3000831604004,1185.5000801086426,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:15),TG(59:8),TG(58:1)]_FA18:3",TAG,1167.2000846862793,1167.0600852966309,1167.7800903320312,1168.780086517334,1190.340087890625,1187.8400840759277,1172.1200714111328,1172.380084991455,1173.5600776672363,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:15),TG(59:8),TG(58:1)]_FA20:4",TAG,1326.7800903320312,1281.1200942993164,1249.660099029541,1275.9600830078125,1252.4400901794434,1254.5400733947754,1308.6000862121582,1249.2400970458984,1246.780086517334,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:15),TG(59:8),TG(58:1)]_FA22:5",TAG,1409.660083770752,1374.5601081848145,1417.0001029968262,1506.8401069641113,1412.1401062011719,1411.3801002502441,1399.720100402832,1450.4401092529297,1376.380084991455,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:15),TG(59:8),TG(58:1)]_FA22:6",TAG,1578.6401100158691,1629.780117034912,1630.0601272583008,1530.0801124572754,1554.5201110839844,1579.9401016235352,1504.2601165771484,1567.7200965881348,1503.7600936889648,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:8),TG(59:1)]_FA14:0",TAG,1085.54008102417,1016.2000770568848,1083.6600761413574,1016.3800735473633,1012.9200706481934,1013.2400703430176,1014.0800704956055,1016.1400680541992,1017.0400695800781,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:8),TG(59:1)]_FA16:0",TAG,1060.12007522583,1116.920066833496,1045.3400764465332,1090.3800773620605,1099.7800750732422,1024.1600761413574,1017.2000694274902,1018.6800727844238,1011.7200660705566,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:8),TG(59:1)]_FA16:1",TAG,1051.780071258545,1046.0400695800781,1046.220069885254,1074.280071258545,1074.4800758361816,1065.0400733947754,1052.0800704956055,1067.960075378418,1091.1000709533691,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:8),TG(59:1)]_FA18:0",TAG,1098.9600830078125,1116.4400825500488,1072.0400848388672,1033.0200729370117,1065.980079650879,1043.6000709533691,1043.3000755310059,1016.2800598144531,1011.5000762939453,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:8),TG(59:1)]_FA18:1",TAG,1382.080093383789,1238.64009475708,1524.220115661621,1342.5601043701172,1051.4000663757324,1110.780071258545,1407.900104522705,1073.6000671386719,1197.2800788879395,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:8),TG(59:1)]_FA18:2",TAG,1578.720115661621,1747.5201225280762,2460.7801971435547,1383.6000862121582,1638.3601150512695,1479.0200958251953,1428.1200981140137,1308.8400802612305,1142.5200805664062,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:8),TG(59:1)]_FA18:3",TAG,1208.6400871276855,1208.600082397461,1209.5200843811035,1238.1000938415527,1276.2800903320312,1241.180088043213,1233.6600761413574,1213.9600830078125,1213.800090789795,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:8),TG(59:1)]_FA20:4",TAG,1387.5401000976562,1371.8000869750977,1429.9201164245605,1456.0801048278809,1474.3600997924805,1499.2601013183594,1536.9801177978516,1447.7801094055176,1288.2601051330566,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:8),TG(59:1)]_FA22:5",TAG,1430.3801002502441,1485.4600982666016,1702.9601097106934,1809.940128326416,1556.6401100158691,1489.3801040649414,1819.7001113891602,1790.2201194763184,1390.4600982666016,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:8),TG(59:1)]_FA22:6",TAG,1984.8201446533203,2048.0801544189453,2953.820213317871,1972.8801345825195,1583.5601081848145,1939.9001388549805,2785.720203399658,1837.680118560791,1573.1201171875,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:9),TG(59:2)]_FA14:0",TAG,1015.1000709533691,1016.3200721740723,1016.7000846862793,1016.1600723266602,1032.3400688171387,1028.1200637817383,1041.5200729370117,1052.2600631713867,1012.4000778198242,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:9),TG(59:2)]_FA16:0",TAG,1089.5600776672363,1136.5800819396973,1116.680076599121,1085.4200744628906,1136.2600860595703,1002.5600738525391,1050.880069732666,1009.1200714111328,1011.5200691223145,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:9),TG(59:2)]_FA16:1",TAG,1052.3600769042969,1104.3800659179688,1089.7800788879395,1053.9800720214844,1060.680061340332,1052.5400848388672,1154.6800842285156,1050.080078125,1091.060073852539,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:9),TG(59:2)]_FA18:0",TAG,1013.4200668334961,1077.8800811767578,1026.0800666809082,1037.62007522583,1011.2000732421875,1026.7400817871094,1232.3400840759277,1026.3000679016113,1029.6200675964355,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:9),TG(59:2)]_FA18:1",TAG,1155.4000854492188,1144.5000686645508,1302.900089263916,1279.10009765625,1076.940071105957,1120.740077972412,1661.400131225586,1049.4800643920898,1085.8000793457031,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:9),TG(59:2)]_FA18:2",TAG,1608.9201164245605,1603.9801063537598,2345.4601516723633,1455.7000885009766,1549.2800941467285,2032.9601516723633,1398.1401023864746,1232.7600898742676,1129.7400703430176,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:9),TG(59:2)]_FA18:3",TAG,1219.8200950622559,1208.3400917053223,1216.6600952148438,1279.3400840759277,1280.700096130371,1230.6600799560547,1224.8600807189941,1213.6600799560547,1214.5400886535645,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:9),TG(59:2)]_FA20:4",TAG,1315.5800895690918,1384.4000968933105,1545.380111694336,1718.0601119995117,1400.60009765625,1571.7201194763184,1980.8201484680176,1398.5000953674316,1288.06010055542,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:9),TG(59:2)]_FA22:5",TAG,1595.0001029968262,1492.980110168457,1886.8201446533203,1720.740119934082,1374.4000968933105,1658.3801040649414,1721.4401168823242,1616.8601112365723,1375.1600952148438,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:9),TG(59:2)]_FA22:6",TAG,2227.6801681518555,2271.0401496887207,3107.9202270507812,1828.58012008667,1703.2201194763184,1961.5801391601562,2871.3802185058594,1756.2801322937012,1520.2800979614258,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(61:10),TG(60:3)]_FA14:0",TAG,1013.9400634765625,1015.9200782775879,1017.1600799560547,1016.2800750732422,1012.7800636291504,1013.2800598144531,1013.900074005127,1015.7200736999512,1013.4000701904297,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(61:10),TG(60:3)]_FA16:0",TAG,1035.8000793457031,1010.960075378418,1006.9200630187988,1023.8200759887695,1001.1000595092773,1032.8400688171387,1002.8200721740723,1017.7200736999512,1012.8000640869141,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(61:10),TG(60:3)]_FA16:1",TAG,1052.140079498291,1046.9200706481934,1046.5200729370117,1074.6000747680664,1050.3800811767578,1102.660068511963,1052.6800651550293,1049.5800819396973,1077.8600769042969,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(61:10),TG(60:3)]_FA18:0",TAG,1012.2800636291504,1024.3000717163086,1046.000072479248,1078.4600830078125,1010.7200736999512,1013.140064239502,1060.1800804138184,1015.2800712585449,1034.0400733947754,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(61:10),TG(60:3)]_FA18:1",TAG,1063.2200775146484,1049.480079650879,1181.380084991455,1158.6000785827637,1111.8600769042969,1113.3200759887695,1239.480094909668,1092.7200736999512,1053.9200706481934,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(61:10),TG(60:3)]_FA18:2",TAG,1235.6400909423828,1157.8200759887695,1431.3801002502441,1214.8600845336914,1194.3000869750977,1371.0200996398926,1139.0000762939453,1160.5400657653809,1148.1800689697266,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(61:10),TG(60:3)]_FA18:3",TAG,1222.100082397461,1208.4800872802734,1209.9800758361816,1211.2000846862793,1236.180088043213,1279.4000968933105,1227.8200912475586,1213.2800750732422,1245.3800811767578,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(61:10),TG(60:3)]_FA20:4",TAG,1309.9400901794434,1290.9001007080078,1290.580093383789,1287.6200790405273,1294.5400886535645,1311.960090637207,1414.6200942993164,1341.300090789795,1289.5000953674316,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(61:10),TG(60:3)]_FA22:5",TAG,1373.5201034545898,1435.6000938415527,1455.0201034545898,1383.6400985717773,1374.8801002502441,1376.5800895690918,1376.3001098632812,1380.3600959777832,1434.7401084899902,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(61:10),TG(60:3)]_FA22:6",TAG,1557.8001098632812,1504.3201217651367,1536.6001167297363,1498.1801109313965,1499.2001113891602,1600.980110168457,1500.3001098632812,1499.4001007080078,1498.6600952148438,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(61:11),TG(60:4)]_FA14:0",TAG,1015.6600799560547,1016.4600791931152,1050.2600708007812,1015.6800727844238,1012.7400703430176,1012.1200714111328,1013.4200706481934,1034.0200691223145,1013.0200729370117,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(61:11),TG(60:4)]_FA16:0",TAG,1024.9400634765625,1072.9400787353516,1040.9200592041016,1005.3600692749023,1001.5800666809082,1002.0200691223145,1023.3800659179688,1003.9000816345215,1011.0200614929199,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(61:11),TG(60:4)]_FA16:1",TAG,1052.4200744628906,1046.280071258545,1046.3400764465332,1054.0400733947754,1080.560073852539,1098.2000846862793,1052.8600730895996,1050.4600715637207,1048.1200637817383,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(61:11),TG(60:4)]_FA18:0",TAG,1025.5800743103027,1056.5200729370117,1013.1600723266602,1016.7800827026367,1010.880069732666,1022.4000778198242,1042.9200706481934,1023.500072479248,1011.520076751709,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(61:11),TG(60:4)]_FA18:1",TAG,1250.6200904846191,1068.8800773620605,1217.3200874328613,1199.6200866699219,1047.0200653076172,1078.2600784301758,1306.540096282959,1049.6200675964355,1053.960060119629,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(61:11),TG(60:4)]_FA18:2",TAG,1494.8800964355469,1557.5001029968262,1342.6600914001465,1250.0800743103027,1187.2800788879395,1563.260108947754,1293.3200798034668,1157.9600715637207,1159.1400756835938,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(61:11),TG(60:4)]_FA18:3",TAG,1208.7200927734375,1240.940086364746,1228.6000862121582,1258.60009765625,1211.1200828552246,1292.4800872802734,1214.9400787353516,1214.04008102417,1214.6200828552246,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(61:11),TG(60:4)]_FA20:4",TAG,1290.1600875854492,1340.680088043213,1292.2000885009766,1294.8200912475586,1294.5000839233398,1295.080078125,1299.1200904846191,1290.3600959777832,1289.1001014709473,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(61:11),TG(60:4)]_FA22:5",TAG,1386.3000946044922,1375.2200927734375,1375.7000885009766,1465.7200927734375,1374.200107574463,1375.8000984191895,1432.8200912475586,1378.6200866699219,1397.7800941467285,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(61:11),TG(60:4)]_FA22:6",TAG,1582.8401107788086,1542.1201133728027,1543.480110168457,1498.2000999450684,1529.1201095581055,1493.6401023864746,1500.3400917053223,1518.8201179504395,1498.3001136779785,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
