lipid,logFC,logCPM,LR,PValue,FDR,type,AK0135_x,AK0140_x,AK0142_x,AK0169_x,AK0135_y,AK0140_y,AK0142_y,AK0169_y,Blank-1x
PI (38:1),0,7.534615672488038,0,1,1,PI,94577.80738830566,194741.4130859375,193248.51446533203,195150.5329284668,94577.80738830566,194741.4130859375,193248.51446533203,195150.5329284668,13749.340950012209
PI (38:2),0,7.0590956104559766,0,1,1,PI,84695.44473266602,143478.10931396484,143044.41040039062,96591.52603149414,84695.44473266602,143478.10931396484,143044.41040039062,96591.52603149414,14394.901138305664
PI (38:3),0,7.40843524351176,0,1,1,PI,103931.16842651369,177545.45245361328,192987.6930847168,143792.42993927002,103931.16842651369,177545.45245361328,192987.6930847168,143792.42993927002,11812.400829315186
PI (38:4),0,9.437628345840047,0,1,1,PI,497449.1737594605,733465.1047973633,824772.9180297852,580352.7182769775,497449.1737594605,733465.1047973633,824772.9180297852,580352.7182769775,14719.181060791016
PI (38:5),0,8.137043414508705,0,1,1,PI,182710.2125854492,295154.84490966797,341728.90411376953,219984.87490844727,182710.2125854492,295154.84490966797,341728.90411376953,219984.87490844727,13214.040950775146
PI (38:6),0,8.274497579120304,0,1,1,PI,100776.9266052246,273590.5001220703,337222.6078491211,443483.752746582,100776.9266052246,273590.5001220703,337222.6078491211,443483.752746582,19836.60137939453
PI (38:7),0,11.241679947071122,0,1,1,PI,875462.5455322266,2002109.792175293,3259074.746459961,3191525.4999694824,875462.5455322266,2002109.792175293,3259074.746459961,3191525.4999694824,23601.92147064209
PI (38:8),0,7.624709382040576,0,1,1,PI,106758.426071167,212244.15661621097,196754.53387451172,192990.19385528564,106758.426071167,212244.15661621097,196754.53387451172,192990.19385528564,18501.201377868652
PI (38:9),0,7.041279235530052,0,1,1,PI,47614.10355377197,144586.07165527344,129351.52822875977,113304.82685852052,47614.10355377197,144586.07165527344,129351.52822875977,113304.82685852052,21950.98166656494
PI (40:0),0,13.681132849343744,0,1,1,PI,14127795.697753906,14668621.924560549,15910811.91003418,5838348.019378662,14127795.697753906,14668621.924560549,15910811.91003418,5838348.019378662,61878.52436065674
PI (40:1),0,7.240701705669856,0,1,1,PI,118668.90879058838,161892.64935302734,159708.23065185547,101800.607711792,118668.90879058838,161892.64935302734,159708.23065185547,101800.607711792,13946.52087020874
PI (40:10),0,6.6708362426214585,0,1,1,PI,56808.94436645508,90005.68594360352,97461.62783813477,119916.02759552002,56808.94436645508,90005.68594360352,97461.62783813477,119916.02759552002,12439.980823516846
PI (40:2),0,7.2411907459552385,0,1,1,PI,100660.36643981934,133264.9494934082,147991.69122314453,182788.1738128662,100660.36643981934,133264.9494934082,147991.69122314453,182788.1738128662,12092.120777130129
PI (40:3),0,6.599384566416202,0,1,1,PI,63052.004791259766,96968.14782714844,93773.86642456056,82124.26598358154,63052.004791259766,96968.14782714844,93773.86642456056,82124.26598358154,13472.560974121094
PI (40:4),0,7.986521389679579,0,1,1,PI,150347.3920097351,346377.52618408203,261572.99938964844,145528.45109558103,150347.3920097351,346377.52618408203,261572.99938964844,145528.45109558103,17344.781272888184
PI (40:5),0,7.328527452988375,0,1,1,PI,87978.14711761475,149689.13006591797,146254.69079589844,120978.327835083,87978.14711761475,149689.13006591797,146254.69079589844,120978.327835083,37833.04290008545
PI (40:6),0,7.79211903187672,0,1,1,PI,110582.08786010742,217596.97314453125,205240.29333496097,172517.49186706543,110582.08786010742,217596.97314453125,205240.29333496097,172517.49186706543,47996.50350570679
PI (40:7),0,7.386115381073799,0,1,1,PI,98580.806640625,185967.39642333984,168244.61157226562,132422.69073486328,98580.806640625,185967.39642333984,168244.61157226562,132422.69073486328,19037.721229553223
PI (40:8),0,7.288672081738254,0,1,1,PI,70272.46495056152,159804.57275390625,172736.57299804688,144124.91081237793,70272.46495056152,159804.57275390625,172736.57299804688,144124.91081237793,17246.20118713379
PI (40:9),0,6.547288624800516,0,1,1,PI,57263.624099731445,95035.466064453125,90770.626953125,83404.80588531494,57263.624099731445,95035.466064453125,90770.626953125,83404.80588531494,12122.220916748049
PI (42:0),0,6.1593204047977475,0,1,1,PI,46119.623222351074,72951.10565185547,67767.68496704102,54384.98435211182,46119.623222351074,72951.10565185547,67767.68496704102,54384.98435211182,11593.840816497805
PI (42:1),0,6.00077605166076,0,1,1,PI,32220.54179382324,65364.68408203125,64517.92419433594,54959.404289245605,32220.54179382324,65364.68408203125,64517.92419433594,54959.404289245605,9612.860683441162
PI (42:10),0,6.335480725520272,0,1,1,PI,49363.60319900513,78447.6255493164,79320.88497924805,74958.90561294556,49363.60319900513,78447.6255493164,79320.88497924805,74958.90561294556,10673.240669250488
PI (42:11),0,7.429611381477591,0,1,1,PI,85866.98645019531,194952.97421264648,198999.01126098633,141557.1110534668,85866.98645019531,194952.97421264648,198999.01126098633,141557.1110534668,11494.880847930908
PI (42:3),0,7.734242844168762,0,1,1,PI,149151.05180358887,139561.7315979004,176184.8291015625,294713.77838134766,149151.05180358887,139561.7315979004,176184.8291015625,294713.77838134766,34692.743087768555
PI (42:4),0,6.074616127975095,0,1,1,PI,36602.6626663208,65351.60427856445,63910.12435913086,55366.98435974121,36602.6626663208,65351.60427856445,63910.12435913086,55366.98435974121,12828.10087966919
PI (42:5),0,6.292466160646408,0,1,1,PI,43210.4826965332,79134.04544067383,77637.70544433594,63081.28453063965,43210.4826965332,79134.04544067383,77637.70544433594,63081.28453063965,12735.60089111328
PI (42:6),0,6.488653132636619,0,1,1,PI,52137.36331176758,99896.38577270508,93047.086669921875,59534.903884887695,52137.36331176758,99896.38577270508,93047.086669921875,59534.903884887695,12389.4609375
PI (42:7),0,6.650551479020138,0,1,1,PI,61609.32426452637,97555.48602294922,89814.96612548828,85320.1866531372,61609.32426452637,97555.48602294922,89814.96612548828,85320.1866531372,18616.02131652832
PI (42:8),0,6.396346641315584,0,1,1,PI,54646.56365966797,87746.50662231445,86199.30560302734,62314.924407958984,54646.56365966797,87746.50662231445,86199.30560302734,62314.924407958984,11058.120830535889
PI (42:9),0,6.163529643966802,0,1,1,PI,45479.12339401245,75597.10510253906,69768.50485229492,49426.42385864258,45479.12339401245,75597.10510253906,69768.50485229492,49426.42385864258,11605.100746154783
PI (44:0),0,5.728761394180928,0,1,1,PI,32081.582496643063,53073.76361083984,47223.28326416016,47740.063537597656,32081.582496643063,53073.76361083984,47223.28326416016,47740.063537597656,8728.460624694824
PI (44:1),0,5.61206206484097,0,1,1,PI,28056.78196334839,48078.58385467529,45904.76356506348,36769.222648620605,28056.78196334839,48078.58385467529,45904.76356506348,36769.222648620605,9767.280708312988
PI (44:10),0,5.901531185910375,0,1,1,PI,34803.7222328186,57119.72412109375,57911.70425415039,48459.90300750733,34803.7222328186,57119.72412109375,57911.70425415039,48459.90300750733,10810.82080078125
PI (44:12),0,6.138321793502235,0,1,1,PI,44157.122997283936,67957.84616088867,67459.04455566406,55927.84452056885,44157.122997283936,67957.84616088867,67459.04455566406,55927.84452056885,12317.200798034668
PI (44:2),0,5.578948779288552,0,1,1,PI,31178.942317962646,45610.72351074219,47416.34281921387,33571.06240463257,31178.942317962646,45610.72351074219,47416.34281921387,33571.06240463257,8770.920696258545
PI (44:3),0,5.709725232976587,0,1,1,PI,36191.08240890503,48796.06356048584,49816.12348937988,42799.14316558838,36191.08240890503,48796.06356048584,49816.12348937988,42799.14316558838,8708.520626068115
PI (44:4),0,5.748124881447127,0,1,1,PI,33826.38223648071,49851.143630981445,50531.44340515137,47177.10362243652,33826.38223648071,49851.143630981445,50531.44340515137,47177.10362243652,9264.86067199707
PI (44:5),0,5.72607061033802,0,1,1,PI,33552.8028755188,51708.403732299805,49578.38375854492,38354.44250869751,33552.8028755188,51708.403732299805,49578.38375854492,38354.44250869751,10304.460750579834
PI (44:6),0,5.871511227373607,0,1,1,PI,38881.54283905029,59415.624588012695,56746.80415344238,43338.82318878174,38881.54283905029,59415.624588012695,56746.80415344238,43338.82318878174,9200.840602874756
PI (44:7),0,6.163589283486446,0,1,1,PI,40407.362548828125,80920.76678466797,65964.82406616211,48534.1432723999,40407.362548828125,80920.76678466797,65964.82406616211,48534.1432723999,12598.940963745115
PI (44:8),0,5.822749197775299,0,1,1,PI,33050.922370910645,57270.78332519531,56338.96337890625,43448.363861083984,33050.922370910645,57270.78332519531,56338.96337890625,43448.363861083984,9134.44063949585
PIo (18:0),0,12.31077680853476,0,1,1,PI,3405529.038330078,6170569.543212891,5516176.008544922,4258299.364379883,3405529.038330078,6170569.543212891,5516176.008544922,4258299.364379883,73936.90509033203
PIo (20:5),0,9.035387253672846,0,1,1,PI,173906.97537231445,337434.927734375,349837.3486328125,205270.7711791992,173906.97537231445,337434.927734375,349837.3486328125,205270.7711791992,303411.39541625977
PIo (28:0),0,7.56611532787811,0,1,1,PI,77109.306640625,241673.9365234375,209572.09252929688,116568.56854248048,77109.306640625,241673.9365234375,209572.09252929688,116568.56854248048,20648.86148071289
PIo (30:0),0,7.741409309941014,0,1,1,PI,84478.40634155273,265044.77685546875,225296.814453125,94073.56701660156,84478.40634155273,265044.77685546875,225296.814453125,94073.56701660156,40825.44287109375
PIo (30:1),0,8.250361622530011,0,1,1,PI,145562.55018615723,464184.6889038086,292833.6239013672,165179.17358398438,145562.55018615723,464184.6889038086,292833.6239013672,165179.17358398438,22481.241493225098
PIo (32:0),0,8.228895211783202,0,1,1,PI,121779.08911132812,350975.10595703125,294330.38134765625,154782.2899169922,121779.08911132812,350975.10595703125,294330.38134765625,154782.2899169922,65905.72479248047
"PIo (32:1), PIp (32:0)",0,7.774649751494262,0,1,1,PI,113396.8879699707,314607.8377685547,206134.3741455078,103802.94775390624,113396.8879699707,314607.8377685547,206134.3741455078,103802.94775390624,26491.121826171875
PIo (34:0),0,7.892312576560381,0,1,1,PI,79533.1259765625,270850.2185058594,236933.6579589844,161825.0516357422,79533.1259765625,270850.2185058594,236933.6579589844,161825.0516357422,47303.263244628906
"PIo (34:1), PIp (34:0)",0,8.10099580771331,0,1,1,PI,84016.82513427734,382594.9256591797,306717.6639404297,137298.7703552246,84016.82513427734,382594.9256591797,306717.6639404297,137298.7703552246,32186.68197631836
"PIo (34:3), PIp (34:2)",0,6.778398854323141,0,1,1,PI,52456.24377441406,134501.82946777344,117790.00817871094,66295.10482025146,52456.24377441406,134501.82946777344,117790.00817871094,66295.10482025146,13664.821102142334
"PIo (34:4), PIp (34:3)",0,6.554161949792245,0,1,1,PI,39316.00294494629,111152.3682861328,106976.60760498048,57939.02422332764,39316.00294494629,111152.3682861328,106976.60760498048,57939.02422332764,11936.740810394287
PIo (36:0),0,7.163897794189395,0,1,1,PI,89808.16728210449,153351.23107910156,138586.6483154297,97474.62794494627,89808.16728210449,153351.23107910156,138586.6483154297,97474.62794494627,23477.381713867188
"PIo (36:1), PIp (36:0)",0,7.282378039322675,0,1,1,PI,60271.32434082031,172158.2325439453,156144.55200195312,115512.62771606444,60271.32434082031,172158.2325439453,156144.55200195312,115512.62771606444,28070.68194580078
"PIo (36:2), PIp (36:1)",0,6.961962856673495,0,1,1,PI,53736.2042388916,145027.94952392578,130590.6890258789,89429.22685241699,53736.2042388916,145027.94952392578,130590.6890258789,89429.22685241699,17265.601135253906
"PIo (36:3), PIp (36:2)",0,7.254661316063486,0,1,1,PI,105610.66883087158,180714.71228027344,163948.29125976562,99332.20636749268,105610.66883087158,180714.71228027344,163948.29125976562,99332.20636749268,11293.18072128296
"PIo (36:4), PIp (36:3)",0,7.099586901331722,0,1,1,PI,58711.62433242798,153036.9508972168,136212.06903076172,111863.50700378418,58711.62433242798,153036.9508972168,136212.06903076172,111863.50700378418,20704.50160980225
"PIo (36:5), PIp (36:4)",0,6.675190252795228,0,1,1,PI,58226.04364013672,113967.90795898438,97713.34796142578,71793.26542663574,58226.04364013672,113967.90795898438,97713.34796142578,71793.26542663574,16265.22120666504
"PIo (38:1), PIp (38:0)",0,7.540412894594473,0,1,1,PI,73282.32542037964,203136.6506958008,187071.41271972656,193567.67443847656,73282.32542037964,203136.6506958008,187071.41271972656,193567.67443847656,19669.12120819092
"PIo (38:2), PIp (38:1)",0,7.009770623333586,0,1,1,PI,64704.84373474121,141933.369140625,130893.8289794922,97164.06657409668,64704.84373474121,141933.369140625,130893.8289794922,97164.06657409668,18742.00132751465
"PIo (38:3), PIp (38:2)",0,6.860950650645993,0,1,1,PI,65617.2850189209,125118.30859375,118461.04943847656,86619.00555419922,65617.2850189209,125118.30859375,118461.04943847656,86619.00555419922,16263.581161499023
"PIo (38:4), PIp (38:3)",0,7.290745168525543,0,1,1,PI,95457.7271118164,168894.01147460938,163842.04864501953,123092.82984924316,95457.7271118164,168894.01147460938,163842.04864501953,123092.82984924316,16753.38136291504
"PIo (38:5), PIp (38:4)",0,7.066816234300357,0,1,1,PI,68118.08486175537,150164.6296081543,143426.17083740234,98391.3861541748,68118.08486175537,150164.6296081543,143426.17083740234,98391.3861541748,16392.181037902832
"PIo (38:6), PIp (38:5)",0,7.156960192802591,0,1,1,PI,85315.94454193115,150322.85217285156,132460.48895263672,105586.60919189452,85315.94454193115,150322.85217285156,132460.48895263672,105586.60919189452,25002.921630859375
"PIo (40:1), PIp (40:0)",0,7.152551610453857,0,1,1,PI,66117.92481994629,149653.36981201172,158215.73095703125,120434.80778503418,66117.92481994629,149653.36981201172,158215.73095703125,120434.80778503418,16029.321128845217
"PIo (40:2), PIp (40:1)",0,6.463262959320019,0,1,1,PI,43793.60331726074,93490.30700683594,82069.16632080078,78888.74597167969,43793.60331726074,93490.30700683594,82069.16632080078,78888.74597167969,13878.920936584473
"PIo (40:3), PIp (40:2)",0,6.400404259447915,0,1,1,PI,28540.32183074951,83715.44619750977,85773.42681884766,87933.14566421509,28540.32183074951,83715.44619750977,85773.42681884766,87933.14566421509,12801.38091659546
"PIo (40:4), PIp (40:3)",0,6.829170573744115,0,1,1,PI,72222.34454345703,116627.40884399414,105430.96643066406,98779.26832580566,72222.34454345703,116627.40884399414,105430.96643066406,98779.26832580566,16215.521347045898
"PIo (40:5), PIp (40:4)",0,9.580849935761588,0,1,1,PI,354633.1041870117,1019139.5050048828,929229.157836914,422177.2482910156,354633.1041870117,1019139.5050048828,929229.157836914,422177.2482910156,39443.00280761719
"PIo (40:6), PIp (40:5)",0,13.622769634316079,0,1,1,PI,9760794.801879885,16505503.030151367,15160026.5178833,6225352.019866943,9760794.801879885,16505503.030151367,15160026.5178833,6225352.019866943,18200.381225585938
PIo (40:7),0,7.219817719428442,0,1,1,PI,70054.76512145996,156654.5528564453,149106.76953125,136620.86972045898,70054.76512145996,156654.5528564453,149106.76953125,136620.86972045898,20132.301483154297
PIo (42:0),0,6.474527101700307,0,1,1,PI,52017.76435852051,94604.487060546875,82710.24658203125,69288.5641708374,52017.76435852051,94604.487060546875,82710.24658203125,69288.5641708374,14549.860954284668
PIo (42:1),0,6.324827447830558,0,1,1,PI,40699.54298400879,79858.00555419922,77014.44616699219,65719.14515686035,40699.54298400879,79858.00555419922,77014.44616699219,65719.14515686035,14856.64111328125
PIo (42:2),0,6.039153635834021,0,1,1,PI,36165.38215637207,68792.14459228516,66172.5241394043,45106.322525024414,36165.38215637207,68792.14459228516,66172.5241394043,45106.322525024414,11491.300918579102
PIo (42:4),0,7.105527235939896,0,1,1,PI,99253.82475662231,133640.6498413086,142648.85028076172,127487.7495727539,99253.82475662231,133640.6498413086,142648.85028076172,127487.7495727539,11832.28092956543
PIo (42:6),0,10.36871365379614,0,1,1,PI,1405842.761505127,1452097.6293640137,1583212.5514526367,614715.9607696533,1405842.761505127,1452097.6293640137,1583212.5514526367,614715.9607696533,18925.90129852295
PIp (20:0),0,8.042326729050014,0,1,1,PI,160209.1098022461,277479.7370605469,245768.57470703125,148202.26953125,160209.1098022461,277479.7370605469,245768.57470703125,148202.26953125,57422.4846496582
