lipid,logFC,logCPM,LR,PValue,FDR,type,AK0142,AK0170,AK0200,AK0202,AK0144,AK0145,AK0147,AK0164,AK0166,Blank-1x
PCo(40:6),-0.6999657197100613,11.126261413111905,3.437852065981134,0.06371848050647971,0.9991404980372531,PC,2271629.6928100586,2200475.614013672,2156903.3852539062,1505188.053771973,2766324.106323242,2149659.9490966797,2115221.4916992188,3300123.4587402344,2858296.0595703125,46563.84338378906
PCo(42:0),-0.13751702570246516,10.234387293610943,0.13582545509325428,0.7124668589922817,0.9991404980372531,PC,677632.12646484375,1441545.9204101562,1246362.271484375,881976.72802734375,800499.98974609375,1258527.7236328125,687408.56494140625,1350755.6782226562,692439.14599609375,528668.5944824219
PCo(42:1),-0.15888254581000605,10.281362279090722,0.18118784841635716,0.6703544035296809,0.9991404980372531,PC,702034.5283203125,1480172.5927734375,1274071.11328125,910086.30859375,858737.9638671875,1294832.0551757812,705189.42578125,1405254.6840820312,726988.9990234375,539907.5791015625
PCo(42:2),-0.160363202426975,10.286779533528303,0.1845719516168174,0.6674732654222318,0.9991404980372531,PC,733238.03369140625,1494592.9506835938,1309877.2509765625,937157.1708984376,868870.62158203125,1326976.6982421875,725919.03857421875,1413418.787109375,776338.43701171875,510856.3603515625
PCo(42:3),-0.17193711826078872,10.299774337859352,0.21209679936782777,0.6451288948159544,0.9991404980372531,PC,745880.69873046875,1496400.0268554688,1321965.3286132812,925143.8212890624,873269.3369140625,1344988.1318359375,735836.5498046875,1428778.5961914062,787236.115234375,517051.435546875
PCo(42:4),-0.18439532128099592,10.343824519398433,0.24384752974765433,0.6214409325109909,0.9991404980372531,PC,747743.99365234375,1501787.0517578125,1323971.6025390625,924333.13134765625,881550.79345703125,1367816.4858398438,743469.7421875,1461968.6435546875,783240.63818359375,565938.37646484375
PCo(42:6),-0.16421518454549103,10.297617867102716,0.1935216004102358,0.660001640634036,0.9991404980372531,PC,738904.3984375,1518027.4697265625,1330796.9541015625,958830.08154296875,887562.68603515625,1340661.8461914062,736638.13818359375,1447942.6518554688,792487.0888671875,501462.79443359375
PCo(44:3),-0.2848095487348781,6.814467858829742,0.5796818842902098,0.4464370391477481,0.9991404980372531,PC,94874.707763671875,125703.44665527344,145070.7315673828,97535.10736083984,99796.32752990724,124058.6692199707,82970.08674621582,166015.15310668945,103426.3868560791,17586.10107421875
PCo(44:4),-0.3459364645683327,6.949830159706021,0.8532441655763703,0.35563619619426856,0.9991404980372531,PC,98919.74574279784,145449.27017211914,153017.21130371094,110845.94958496094,118748.04705810548,142728.74980163574,94160.66610717772,179171.71249389648,118781.0482788086,15460.461120605469
PCo(44:5),-0.2848745193679611,7.05789348575421,0.5799513511077521,0.4463313903752173,0.9991404980372531,PC,105821.34719848631,164503.55078125,170451.95184326172,123629.8276977539,123789.64895629884,168223.1121520996,95627.7861328125,197657.0692138672,120270.57028198242,16569.381103515625
PCp(32:4),-0.8159703021420265,11.225183763209492,4.642873318924103,0.031182751718985408,0.9991404980372531,PC,2520311.877685547,1860323.2602539065,2157843.240234375,1602113.8970947266,3015352.5858154297,2170953.7982177734,2459574.612548828,2908159.9428710938,3533787.389404297,28278.10220336914
PCp(36:5),-0.7100116483681499,11.354499224986066,3.535404526948696,0.06007167898650545,0.9991404980372531,PC,2762652.009033203,2337491.4755859375,2578860.1362304688,1793458.7998046875,3229574.441345215,2355940.900390625,2505431.608276367,4005601.090576172,3446065.4619140625,32240.802276611328
PCp(40:6),-0.7011798393134888,11.196805131295928,3.449573047051671,0.06326811093261964,0.9991404980372531,PC,2429094.940063477,2238728.7229003906,2258311.4221191406,1581277.4647216797,2935414.948852539,2232842.9956054688,2215921.2767944336,3358179.673339844,3043368.063964844,48881.7431640625
PCp(42:4),-0.1773624147635299,10.325755769411709,0.22565324394531672,0.6347657832650502,0.9991404980372531,PC,758650.95361328125,1506405.5756835938,1319337.0317382812,921276.51025390625,881766.369140625,1364323.150390625,737437.6064453125,1442726.376953125,791997.2099609375,542017.6796875
PCp(42:6),-0.1562561256532209,10.422891869450874,0.17526182871733909,0.6754771747098367,0.9991404980372531,PC,789990.21484375,1615477.6494140625,1435762.6987304688,1004278.5522460938,935131.1279296876,1486886.3359375,771660.77685546875,1519793.9262695312,822724.220703125,587878.99658203125
PE (14:0),-0.2126964667199539,1.4020015199936071,0.32286552277582814,0.5698906383299307,0.9991404980372531,PE,1560.5401039123535,2250.160167694092,1903.2001419067385,1672.2201194763184,1564.080108642578,1866.860134124756,1840.660125732422,1544.960105895996,1486.3001022338867,1592.7201118469238
PE (14:1),-0.3702691646830472,1.3506372770049981,0.9726900748252945,0.3240101971489687,0.9991404980372531,PE,1643.0801162719729,1785.1401138305664,1673.7401161193848,1594.100112915039,1568.4801216125488,1781.2601318359375,1938.8201293945312,1845.16015625,1507.740104675293,1476.8401107788086
PE (16:0),0.2473572337837331,6.9003606976847225,0.4434269496159686,0.5054730336387661,0.9991404980372531,PE,96086.7064819336,214125.79718017575,217968.89453125,74449.90528869629,54350.02493286133,199855.33251953125,92984.0480041504,138232.9117088318,46559.02308654785,28360.622146606445
PE (16:1),0.4032434432452078,7.331634907085411,1.1808028256527905,0.2771926168120616,0.9991404980372531,PE,116196.50927734376,274111.96325683594,315592.00329589844,174546.36599731445,68551.14440917969,285747.4026489258,120157.18759155272,168711.34895324707,64574.42405700683,30637.902252197266
PE (18:0),0.3255974102479711,7.0242106244183065,0.7691655958678894,0.3804753057451208,0.9991404980372531,PE,149768.8716430664,172751.13024902344,208199.87377929688,75962.48643493652,57094.76400756836,153648.9298095703,115126.86791992188,118148.54850769044,55571.60348510742,39639.66262817383
PE (18:1),-0.06292045080658402,7.638155036220557,0.028496925991930766,0.8659458363235197,0.9991404980372531,PE,257774.23944091797,236349.75677490231,290209.4201660156,100492.60801696776,123257.1082458496,199371.31188964844,257373.66040039065,246691.85786437988,106747.40488433838,31340.661865234375
PE (18:2),0.24844494603881437,7.004367704091563,0.44734485494700493,0.5035985446993316,0.9991404980372531,PE,110035.32901000977,223401.05377197263,238377.67681884769,87834.38638305664,64867.8643951416,195736.41094970703,109396.0086364746,136195.53120422363,59466.70339202881,26326.961959838867
PE (18:3),0.3634817606588038,6.9996357897566615,0.9590097777327173,0.327436489725253,0.9991404980372531,PE,107354.46875,230138.79901123047,256673.61639404297,92991.78645324708,60068.34539794922,208265.31610107425,96028.16638183594,134444.1300201416,54543.66439819336,26678.56201171875
PE (18:4),0.30290127097591957,7.0787460155240165,0.6654790391585266,0.4146322743315206,0.9991404980372531,PE,98659.345703125,251967.81591796875,263161.35858154297,94633.98797607422,60747.68359375,240071.41790771484,97365.0889892578,162077.67115020752,47805.183013916016,30514.74217224121
PE (20:0),0.28785788749606617,7.45321476659904,0.6009007836328237,0.4382345425754918,0.9991404980372531,PE,190073.4496459961,361748.9577026367,310207.72314453125,105765.44659423828,96066.92697143556,267981.2938232422,173371.8758544922,191147.85244750977,78809.14656066895,19247.781295776367
PE (20:1),-0.0563654051222361,7.317079523701176,0.022872568356433476,0.8797889253801195,0.9991404980372531,PE,231998.6551513672,178122.37243652344,211487.73760986328,68107.0048828125,87116.72694396973,159592.09246826172,213994.41442871097,139609.3699798584,110308.14804077148,26749.322174072266
PE (20:2),0.284421091147803,6.718151469423286,0.5865916947041114,0.4437401239275678,0.9991404980372531,PE,101126.08770751952,164818.53057861328,195371.8133544922,69849.84574890137,50681.50275039673,159202.6512451172,88484.96643066406,104746.58576202393,46364.703369140625,24129.80139160156
PE (20:3),0.26613152939966966,7.2592213448753915,0.5134452407110075,0.47365122908230783,0.9991404980372531,PE,129573.92956542967,231511.4581298828,237395.91717529297,86430.64532470703,67631.32580566406,201034.25396728516,127618.86865234376,115780.18588256836,60122.64344024658,55975.2843170166
PE (20:4),0.11901594296429548,7.11782756286619,0.10241335375030758,0.7489525139999059,0.9991404980372531,PE,125052.2900390625,183560.2750854492,217273.83892822263,70883.00497436523,65418.42364501953,181020.59405517575,126691.70874023438,119731.3094482422,59742.56427001953,47544.60317993164
PE (20:5),0.010043123593401895,9.53139486578057,7.274561257872847e-4,0.9784825495435272,0.9991404980372531,PE,529370.8134765625,617670.138671875,649280.5302734375,304432.58056640625,294049.2395019531,671806.5859375,531157.1201171875,329092.9216308594,257089.07958984375,494867.6567382813
PE (21:0),0.27973029862829046,6.154451941143976,0.5673403610471723,0.451317725819483,0.9991404980372531,PE,66107.60388183594,103666.18768310548,113103.1273803711,44166.66311645508,33017.802505493164,97373.3472290039,63203.245056152344,53550.06369018555,25964.4820022583,23415.541786193848
PE (22:0),0.1909777581627805,6.0574897279072575,0.264056815180993,0.6073466670603828,0.9991404980372531,PE,70200.84619140625,90805.6664276123,100705.24752807616,37206.56254577637,31356.542236328125,92084.8663330078,66914.06530761719,44729.80378341675,28090.30210876465,19979.76128387451
PE (22:1),0.27696255458940156,6.867413618443574,0.556170017335262,0.45580753007487673,0.9991404980372531,PE,123579.9104309082,153454.4520263672,195858.41540527344,58526.56358337402,47267.20351409912,150407.3114013672,99432.7265625,116931.8696899414,44169.20369720459,38649.14279937744
PE (22:2),0.46549043536385015,9.392753415436557,1.5743361970817205,0.20957840858065555,0.9991404980372531,PE,120869.9075012207,647332.569519043,558229.27001953125,89153.18775939941,68475.44471740723,553507.6569213867,124172.66891479492,308893.14111328125,59948.883529663086,696946.32470703125
PE (22:4),0.07672823820772483,6.711157538234372,0.04252487642156666,0.8366224975020886,0.9991404980372531,PE,96463.344970703125,110262.78845214844,126637.84893798828,45575.64263916016,43281.802734375,111075.66735839844,92063.646728515625,77813.14459228516,40684.76287841797,50285.82289123535
PE (22:6),0.039083636667532694,6.639741014299713,0.011024157940482837,0.9163789905573243,0.9991404980372531,PE,95639.24658203124,131180.4296875,161850.95532226562,47774.423835754395,41309.263259887695,146236.05004882812,101010.62829589844,94811.0073852539,48241.9031829834,28280.582077026367
PE (24:0),0.21154505815127791,6.289923438540086,0.3241191968918429,0.5691426109534256,0.9991404980372531,PE,70805.30517578125,119857.0278930664,133822.9884033203,43782.903549194336,36791.34289550781,122741.16986083984,73349.9453125,57428.78461456299,29810.12257385254,22394.10154724121
PE (26:0),0.40554709465614486,6.796032939319041,1.1943347998094396,0.27445691644863757,0.9991404980372531,PE,109359.88708496094,201721.23504638672,236948.99591064453,57126.183349609375,47839.34346008301,185531.1329345703,94558.04672241212,93571.86767578124,42871.483741760254,23551.04168701172
PE (26:1),0.28434629955524754,7.9154510379175305,0.5863044365032692,0.4438517388208452,0.9991404980372531,PE,228964.1154785156,415639.2722167969,491098.8610839844,97320.568115234375,108374.38775634766,395139.5654296875,205392.19189453125,212966.3960571289,100059.28897094728,59052.204528808594
PE (28:0),0.4126721439141024,6.9599765914994265,1.2367633007270342,0.266095757727518,0.9991404980372531,PE,131070.62927246094,234394.37817382812,277953.5568847656,55892.18395996094,50488.883529663086,219501.814453125,109320.1293334961,122399.88983154295,42268.22314453125,22093.261573791504
PE (28:1),0.46441557782215936,7.748800634635775,1.567050489513349,0.21063587165694728,0.9991404980372531,PE,213160.9931640625,392623.91497802734,453649.4125366211,74186.92559814453,79120.66621398926,360870.1436767578,141738.61083984375,217254.71018981937,71910.38541412354,61415.444274902344
PE (28:2),0.28459969746411795,7.538467928226528,0.587345244246535,0.44344753631179734,0.9991404980372531,PE,167953.67260742188,296243.28173828125,334874.72692871094,77484.12591552734,75730.845947265625,306579.5587158203,149159.63146972656,127207.96868896484,71850.82489013672,61407.184173583984
PE (30:0),0.2919573768545759,7.109133679015679,0.6181648103665793,0.43173007246748984,0.9991404980372531,PE,144590.45141601562,214218.3956298828,258005.7393798828,64001.464263916016,45987.82357788086,248630.876953125,135751.7108154297,120613.12768554688,35859.82290649414,36323.60235595703
PE (30:1),0.5173899360772048,7.180564172227996,1.9455454593489776,0.1630676797012646,0.9991404980372531,PE,142165.47045898438,311103.6403808594,368533.4504394531,58868.884338378906,44795.28303527832,317368.10174560547,132207.9677734375,116212.68984985352,31640.662380218502,21725.741668701172
PE (30:2),0.5112347013262066,7.556140960346961,1.899490665167832,0.1681353408840307,0.9991404980372531,PE,178352.0302734375,432409.0319824219,512251.16876220703,67903.48567199707,59827.923332214355,483170.91564941406,173657.03295898438,110692.58950805664,38766.00276184082,20103.78151702881
PE (30:3),0.4054778853153179,6.737426692340902,1.1939269628579723,0.2745388701268477,0.9991404980372531,PE,99477.5267944336,170330.4921875,276079.958984375,54282.963775634766,32480.122245788574,236876.56121826172,97721.46621704102,80320.08442687988,26188.941787719727,20685.021362304688
PE (30:4),0.17940023936458213,6.095877880823171,0.23296351595126907,0.6293350796379962,0.9991404980372531,PE,62036.72399902344,99870.44775390624,124698.01043701172,27649.462158203125,28329.3219833374,114819.42755126952,73369.68560791016,42219.12326812744,17496.581253051758,21546.34146118164
PE (32:0),0.4686686744486996,8.130766622323401,1.5959443886385998,0.20647889821882104,0.9991404980372531,PE,295772.7849121094,573076.1632080078,539952.6376953125,105349.68591308594,67954.56428527832,557252.4998779297,302620.87731933594,145524.0503540039,52472.60305023193,68313.10511779785
PE (32:1),0.5398268495335167,6.686569171667123,2.11811748285254,0.145565369777194,0.9991404980372531,PE,119675.2876586914,193769.97381591797,250487.63732910156,43189.663314819336,34478.36219024658,207612.47509765625,103650.34942626952,53710.80351257324,25773.06169128418,17316.44125366211
PE (32:2),0.24379708738207223,6.769079445835687,0.43072859184394474,0.5116316557530971,0.9991404980372531,PE,104963.72735595705,179421.87243652344,226214.4561767578,49759.40406799317,30130.16212463379,283270.7991333008,103819.32775878906,60786.4250793457,28103.922317504883,23373.441619873047
PE (32:3),0.35242398101426936,7.448148599222339,0.9014469137582637,0.34239403647636674,0.9991404980372531,PE,146241.9912109375,308378.4200439453,397870.1653442383,92268.02642822266,52578.90365600586,439542.9309082031,163498.6528930664,82931.86555480957,35554.6223526001,38328.24256896973
PE (32:4),0.12203086764491339,6.185717015059478,0.10767008676702972,0.7428124618969267,0.9991404980372531,PE,68205.02478027344,109562.36749267578,124433.00952148438,30070.90219116211,29418.06201171875,179138.95373535156,67217.34405517578,32435.14273071289,16286.701187133787,20984.221450805664
PE (32:5),0.24096343240080195,6.387227770740986,0.4207423488733184,0.5165668588771261,0.9991404980372531,PE,82329.08605957031,122512.02905273438,138023.01098632812,39868.402740478516,35424.36241149902,136240.41186523438,77673.365234375,58632.60415649414,25380.26187133789,27067.94204711914
PE (34:1),0.21661301786782966,7.099208960284698,0.33987915198849805,0.5598989859810194,0.9991404980372531,PE,199917.61737060547,191367.5125732422,240761.75732421875,49734.063537597656,66845.92477416992,194543.03515625,170357.34979248047,105342.62823486328,54485.12342834473,22903.04148864746
