lipid,logFC,logCPM,LR,PValue,FDR,type,AK0135,AK0139,AK0140,AK0142,AK0161,AK0169,AK0170,AK0200,AK0202,AK0204,AK0144,AK0145,AK0147,AK0154,AK0155,AK0164,AK0166,AK0168,AK0174,AK0175,Blank-1x
TAG(54:5)_FA 18:2,0.45721823864812494,8.354313819294749,3.2913442661074424,0.06964598049060748,0.9742355692313459,TAG,333241.3042602539,1378660.2623291016,197725.83331298828,187848.5330810547,479946.55059814453,412147.52893066406,398668.25213623047,542445.9403076172,289347.7601928711,476390.85290527344,191168.1134033203,421440.4079589844,145041.92907714844,128241.16870117188,191164.65118408203,491096.2136230469,199030.79364013672,246794.71508789065,447928.5528564453,296911.1378173828,48365.483337402344
TAG(54:5)_FA 20:4,0.35806387045980936,8.688678464337544,2.0218386130854924,0.15505130117293947,0.9742355692313459,TAG,403475.9224853515,1371771.621459961,230535.2354736328,220422.83697509769,654150.3411865234,410292.7868652344,552820.3201904297,782582.0764160156,375331.8504638672,623107.6885986328,261010.6774902344,531657.7158203125,196543.3355102539,160060.15368652344,246906.880859375,511517.5168457031,262773.14013671875,327547.7481689453,614790.2092285156,379603.24963378906,88578.46673583984
TAG(54:6)_FA 20:4,0.3248149818975049,9.226755054776826,1.664548827307046,0.1969902678401978,0.9742355692313459,TAG,596125.2098388672,1576898.1188354492,272247.4857788086,270162.6579589844,1301392.865600586,465593.2932128906,1013987.3814697266,1315395.0708007812,672935.0202636719,1185679.0799560547,379605.4909667969,1128760.4045410156,272960.29776000977,205595.8754272461,303935.5233154297,766066.4638671875,342116.3998413086,511206.4944458008,1192970.1223144531,577536.4024658203,33546.822326660156
TAG(54:8)_FA 16:0,0.4575780612814336,8.2974314091829,3.2965043204858375,0.06942748564697386,0.9742355692313459,TAG,412980.8358764648,593517.6613769531,231659.7543334961,246594.61645507812,497074.076171875,745350.8788452148,367632.244934082,501957.1212158203,365470.1651611328,445069.12890625,176332.55346679688,394542.1889038086,123422.50885009766,108168.06896972656,181681.9313659668,647209.7390136719,192038.93408203125,223782.75469970703,433733.3928527832,319567.92346191406,22684.721618652344
TAG(54:8)_FA 18:0,0.311346525964918,8.351912244835518,1.5296175682576632,0.21616984999805838,0.9742355692313459,TAG,376631.46279907227,704535.6047973633,188176.37399291992,193541.01272583008,618689.1286621094,436946.3314208984,500476.6016235352,616751.22802734375,355802.1042480469,563133.8801269531,213166.8102722168,498458.09521484375,143568.44979858398,115901.60781860352,172508.95141601562,552312.3880004883,218312.05743408203,278346.43939208984,526883.4186401367,341037.94061279297,22737.521423339844
TAG(56:0)_FA 16:0,0.38947229456963195,13.76145556582401,2.3910158878842473,0.12203430213109177,0.9742355692313459,TAG,13532199.38909912,24277129.005371097,6698605.981323242,7546538.572998047,30414151.83972168,10917222.049194336,32980807.306274418,30208624.69506836,15955434.162231443,35287124.80517578,8557819.26727295,23718559.7890625,6662979.708984375,3323528.4315490723,9656286.43218994,24764868.49938965,7170305.434997559,9381564.39993286,25978136.51208496,13400939.332763672,38335.86291503906
TAG(56:0)_FA 16:1,0.42263580950598184,9.2341891209871,2.8140078869473655,0.09344465413148055,0.9742355692313459,TAG,645227.9254760742,1060222.9080200195,321006.5226135254,350183.58572387695,1264878.9560546875,625743.64501953125,1320171.3264160156,1244714.7397460938,696534.3887939453,1390481.3624267578,371696.2489929199,928882.6325073242,273180.34033203125,154606.6719970703,395551.39306640625,1072332.757080078,321575.3896789551,424008.686920166,1058054.0302734375,584933.3205566406,17882.581329345703
TAG(56:1)_FA 16:0,0.4058367115134968,8.313160823222987,2.595442962177912,0.1071714724341062,0.9742355692313459,TAG,354192.8069152832,581435.6597290039,186505.5096130371,201721.19668579104,613873.9223022461,415628.0277709961,599556.3004150391,616033.9898681641,357472.9591064453,659495.64306640625,183744.6340637207,462998.5732421875,139340.71214294434,96040.6469116211,198839.3146972656,554961.123260498,186076.21282958984,239866.6774597168,533184.4792480469,318601.5217590332,18662.76139831543
TAG(56:1)_FA 16:1,0.41119420674982077,13.314665888323955,2.6642378959204827,0.10262697134647679,0.9742355692313459,TAG,10154861.30517578,17620801.03161621,4935965.157531738,5498001.907470703,22479305.12145996,7773520.016113281,25159602.33190918,22151790.11242676,11605932.071899414,26054808.21105957,6345061.028106689,16595278.790161133,4803637.652069092,2436532.3846740723,6874710.360046387,18409267.43908691,5193110.500549316,6856847.268371582,19204679.037719727,9696578.023071287,55993.92398071289
TAG(56:1)_FA 18:0,0.4413764136641341,8.15087829096885,3.068076367731237,0.07984389912303148,0.9742355692313459,TAG,364321.68713378906,557639.6530761719,208361.3748474121,220156.63415527344,468483.1087036133,615438.9001464844,357301.7006530762,465033.4512939453,332948.7634277344,401447.6298828125,165936.25289916992,325401.7839355469,111116.86569213869,79386.64501953125,168197.9522705078,579838.4416503906,190941.95050048828,233993.4186706543,379016.90393066406,311024.44329833984,18079.841232299805
TAG(56:2)_FA 16:0,0.3731766795921592,7.594335027490935,2.19559314682283,0.13840592184959305,0.9742355692313459,TAG,198673.89239501953,352240.7443847656,118731.78829956056,131664.75048828125,334094.46350097656,330051.52658081055,271927.7608642578,353939.6647338867,191148.07421875,441414.5698242187,141722.73040771484,267752.6979980469,96763.526611328125,66751.08364868164,115338.58660888672,299205.6433105469,114461.92846679688,150911.75051879883,311051.1850280762,172106.0711669922,15853.280990600586
TAG(56:2)_FA 16:1,0.4214746564680682,7.840345961840172,2.7985735717302305,0.09434821011819507,0.9742355692313459,TAG,256727.33666992188,428477.6920776367,151898.39099121094,151175.97094726562,436203.16595458984,344519.44384765625,396973.5797729492,420943.9909667969,255594.69848632812,415690.06561279297,136360.5078125,314124.42193603516,101451.08618164062,66739.80465698242,134501.8116455078,419234.4875488281,141733.53186035156,164556.35333251953,354721.486038208,229712.33721923828,19141.861282348633
TAG(56:2)_FA 18:0,0.33974210186265535,7.679282597205947,1.8206583366254563,0.17723493312565688,0.9742355692313459,TAG,248648.79724121097,402623.3094482422,140556.3289489746,147573.83102416992,353836.8671875,345461.2269897461,267309.8360595703,335882.74114990234,231506.75518798828,320408.62213134766,131608.11053466797,279884.13916015625,88596.04629516602,70331.58493041992,111019.2275390625,380552.76580810547,142972.26858520508,171834.93203735352,287981.09970092773,209341.61767578125,19416.161529541016
TAG(56:2)_FA 18:1,0.34557320687577553,7.706683731222278,1.8835421351750483,0.16993210652623247,0.9742355692313459,TAG,259826.25665283203,385782.1064453125,158819.01065063477,151831.98956298828,337668.28381347656,410354.3311767578,263783.0583496094,351713.8438720703,201237.0139160156,306923.7232055664,119557.7279663086,228373.9183959961,99283.38708496094,76068.02474975586,146253.51055908203,390820.8706359863,129047.34963989258,179800.3956604004,280240.19940185547,223865.93438720703,21827.40155029297
TAG(56:3)_FA 16:1,0.3324713854420532,7.481101053298718,1.7437274650123982,0.18666722451499865,0.9742355692313459,TAG,195304.29443359375,315044.9404296875,104059.56694030762,125582.7688293457,313649.6044616699,307602.0173339844,242539.3812866211,311219.21911621094,187478.83331298828,358884.88735961914,126470.6897277832,244342.33685302737,84400.36543273926,65148.423828125,105891.7074584961,296827.11822509766,113253.8872680664,138689.27200317383,281468.462310791,170678.50973510742,16621.941131591797
TAG(56:3)_FA 18:2,0.36189027203137264,7.813118157525963,2.06514292710699,0.15070079902018388,0.9742355692313459,TAG,278545.6636352539,420173.9320678711,170772.75,168832.9923095703,352207.9219970703,459059.9528198242,282008.68115234375,364223.5667114258,218795.73376464844,329758.7822265625,130703.62860107422,230953.09301757812,103597.96783447266,80896.026123046875,146446.2502746582,437408.4836425781,142868.150390625,186859.19287109375,299813.9638671875,245174.21795654297,24857.04183959961
TAG(56:3)_FA 20:0,0.32935948541540927,8.408027763665684,1.7113366371888858,0.19081204046655223,0.9742355692313459,TAG,461498.9488220215,743808.9356079102,267356.2982788086,222782.9354248047,578309.6442871094,487589.81353759766,444074.92669677734,563520.03271484375,382998.5414123535,504116.6998291016,200283.49130249023,406553.204284668,147945.71084594727,121517.26705932616,256440.515914917,609064.2504272461,206383.3735961914,268973.235748291,550003.4795227051,360771.4062805176,25416.62188720703
TAG(56:6)_FA 20:4,0.38878671348632515,9.233848852421609,2.3826064679997216,0.12269268476384644,0.9742355692313459,TAG,610029.8426513672,2229434.1271972656,338749.5622558594,306738.9571533203,993825.6600341796,622791.34228515625,827109.64501953125,1077113.4331054688,556888.0947265625,879044.6833496094,399788.3298339844,796788.9393310547,269412.6396484375,207440.75439453125,352527.3671875,852893.9328613281,374568.7653808594,453173.81091308594,881044.7712402344,598120.68212890625,101703.36688232422
TAG(56:7)_FA 16:0,0.35630320510206415,8.154917339483848,2.0020418184548987,0.15708747565492626,0.9742355692313459,TAG,375158.3829345703,573740.3778076172,196600.57305908203,209005.1944580078,419765.0693359375,528264.5978393555,340960.1265258789,470613.9151611328,316495.42419433594,459346.0515136719,187060.8527984619,374529.3706054687,127502.65072631836,95978.76794433594,147635.58984375,501458.4096679687,216129.2739868164,228989.4377746582,429335.55168151855,272041.52267456055,26866.781646728516
TAG(56:7)_FA 20:4,0.4052301332550465,8.745427555104836,2.5877273533669722,0.10769476257796738,0.9742355692313459,TAG,509651.942565918,1417980.3611450195,283861.3389892578,256927.2789916992,722362.76416015625,516211.2176513672,570324.6380004883,750370.7537841797,443767.1094970703,643268.4685058594,246128.83642578125,541674.1858520508,196233.01513671875,146540.65032958984,296064.40240478516,682076.2633056641,252260.31817626953,336180.80462646484,663818.1655883789,437618.4090576172,40895.92303466797
TAG(56:8)_FA 16:0,0.4774352173254123,7.8068612106363755,3.5874714908645737,0.05821675874673856,0.9742355692313459,TAG,312160.11975097656,381651.3250732422,175655.03228759766,212627.41668701172,328091.7621459961,561033.2620849609,251581.6188354492,334625.8024902344,243649.05505371097,301642.1042175293,142162.69110107422,252538.95904541016,100275.96661376952,76897.864990234375,121817.7294921875,406093.0856323242,164811.5910949707,173959.8490600586,275821.09884643555,203038.71478271484,18576.86131286621
TAG(56:8)_FA 16:1,0.34322967490978123,8.175433721808492,1.8581574816216744,0.1728376039890232,0.9742355692313459,TAG,376022.31103515625,565595.1182861328,218466.6572265625,219766.47631835935,416030.31170654297,541437.3068847656,347731.80657958984,475961.4331054687,295822.36584472656,455905.83447265625,196861.65631103516,365786.9875488281,127424.22830200195,96001.44766235352,152797.1898803711,495110.5363769531,233170.19787597656,236254.57931518555,426353.90606689453,281492.2352294922,28278.462158203125
TAG(56:8)_FA 18:0,0.4364456028052625,8.561867153792255,3.0001837043469095,0.08325507604272235,0.9742355692313459,TAG,486095.6357421875,710838.5499267578,265887.48083496094,267082.7567138672,650711.26611328125,801795.036315918,515516.6128540039,625430.7078857422,445147.5729370117,564336.4788818359,239660.0521850586,472250.3321533203,157415.29162597656,106141.32763671876,223775.8980102539,729198.8576049805,240572.5571899414,295517.80282592773,541173.1200256348,387864.3274536133,23188.56172180176
TAG(56:8)_FA 20:4,0.3901924159692969,7.820763223882058,2.399772408952032,0.1213529042823528,0.9742355692313459,TAG,275474.1622314453,728862.1257324219,158604.98992919922,137829.78997802734,371382.8717041016,287671.6619873047,287698.1596069336,362617.16833496094,222138.8538818359,324439.8212890625,132155.52828979492,282029.142578125,108909.64749145508,86749.005615234375,155199.39157104492,341149.49920654297,142159.47122192383,177971.47341918945,331815.72265625,207067.55291748047,28462.342010498047
TAG(58:0)_FA 16:0,0.4379434116069898,7.016154358394272,3.020636783003737,0.08221117961720699,0.9742355692313459,TAG,148321.56838989258,295092.9588623047,79858.12564086914,81251.76647949219,213608.6948852539,204077.9136352539,176816.61352539062,261046.15838623047,139487.58984375,239137.31677246097,68878.24436950684,186549.49487304688,57372.54409790039,42453.12271118164,70903.66564941406,212164.6143798828,77557.764892578125,93098.6453552246,214987.67405700684,121884.20831298828,14726.420997619629
TAG(58:0)_FA 18:0,0.33543376260815,14.050947082306458,1.7749310811577743,0.18277299438997757,0.9742355692313459,TAG,16941685.457244873,29874318.28564453,8334063.612792969,9357638.82281494,37181348.46459961,12826836.89038086,38858030.47351074,35300840.479003906,20109918.71105957,39952806.658325195,11053621.278625488,29914885.299682617,8382905.440216064,4281136.480255127,11480242.646362305,29333780.70361328,9308369.296081545,11878286.854919434,31522156.166778564,17470448.727233887,62522.96513366699
TAG(58:0)_FA 18:1,0.32481024053095664,9.608870991765452,1.6645041906322149,0.19699627278754378,0.9742355692313459,TAG,807772.2266845703,1278692.225769043,396250.3637390137,438966.8843078613,1600110.7230682373,682621.9575805664,1714015.160736084,1639081.4432983398,901911.083343506,1809140.182861328,495469.1268005371,1270851.5600280762,390736.22689819336,242334.73733520508,551073.4142456055,1319581.4051208496,431324.5652770996,574211.7543334961,1387510.512451172,782722.703125,20367.22137451172
TAG(58:0)_FA 18:2,0.3597071299269182,7.120833369412116,2.0403307515609868,0.1531763371117057,0.9742355692313459,TAG,159597.5919189453,233145.87689208984,90540.00723266602,93600.3461303711,269670.4213256836,202966.4530944824,212983.7540283203,260973.1967163086,150427.34939575195,240762.11743164065,81999.88505554199,175369.0144958496,66474.42474365234,53901.92346191406,88908.506103515625,240500.67864990231,77879.045166015625,112353.52615356444,205428.4535522461,139302.06884765625,16506.881149291992
TAG(58:0)_FA 20:0,0.36467594302358736,8.941341883630974,2.0970067771813774,0.14758781427880602,0.9742355692313459,TAG,743436.0781860352,868966.3816223145,452730.34747314453,352489.27920532227,860807.0681152344,759097.8348388672,709548.4284667969,788687.2683105469,567208.4838562012,689814.8953857422,278578.86251831055,532044.41796875,214206.33181762695,157201.9508972168,405100.3632202149,1000313.0311279296,292062.5033569336,391358.70135498047,767589.3699035645,499822.3937072754,21557.32144165039
TAG(58:0)_FA 20:4,0.3395868154985542,7.492610925357867,1.8189893438213858,0.17743362502756238,0.9742355692313459,TAG,209969.07388305664,272333.762298584,121585.8883972168,127408.55233764648,311205.9426269531,414475.026184082,236509.17349243164,289792.3206176758,184156.51306152344,279174.1799926758,132793.7102355957,223031.49310302737,91212.82577514648,69291.20544433594,124128.68933105467,250857.21508789065,113466.84712219238,158841.69247436523,250622.25749206543,181926.1547241211,15251.421035766602
TAG(58:1)_FA 16:0,0.3660052602787529,6.759769053024359,2.112184728541024,0.14613056296649526,0.9742355692313459,TAG,129852.88966369627,208846.0147705078,68304.7848815918,73827.08599853516,183649.11389160156,187378.21197509769,142983.57125854492,193156.7522583008,118505.98919677734,165981.1925048828,65998.40444946289,144132.83139038086,45755.9836730957,39325.54296875,60991.70495605469,185605.2528076172,69294.34521484375,85795.58502197266,158177.5304260254,108610.46755981444,14935.821075439451
