lipid,Class,Sample,Sum_Intensity
[TG(44:4)]_FA18:2,TAG,DOD94_F3,394407.4075317383
[TG(44:4)]_FA18:2,TAG,FAD185_M4,433061.150970459
[TG(44:4)]_FA18:2,TAG,FAD189_M1,626394.2461853027
[TG(44:4)]_FA18:2,TAG,FAD184_F4,382778.4669189453
[TG(44:4)]_FA18:2,TAG,DOD93_F4,398032.12884521484
[TG(44:4)]_FA18:2,TAG,Blank_Blank,0.0
[TG(44:4)]_FA18:2,TAG,FAD185_M3,526739.1562194824
[TG(64:11)|TG(63:4)]_FA16:1,TAG,DOD94_F4,141574.83068847656
[TG(64:11)|TG(63:4)]_FA16:1,TAG,FAD189_M2,192181.91381835938
[TG(64:11)|TG(63:4)]_FA16:1,TAG,FAD189_M3,161137.0314025879
[TG(64:11)|TG(63:4)]_FA16:1,TAG,FAD184_F3,142032.5302734375
[TG(64:11)|TG(63:4)]_FA16:1,TAG,FAD185_M1,191171.31414794922
[TG(64:11)|TG(63:4)]_FA16:1,TAG,DOD94_F3,128846.10891723633
[TG(64:11)|TG(63:4)]_FA16:1,TAG,FAD185_M4,147598.55001831055
[TG(64:11)|TG(63:4)]_FA16:1,TAG,FAD189_M1,198836.4144897461
[TG(64:11)|TG(63:4)]_FA16:1,TAG,FAD184_F4,150930.57077026367
[TG(64:11)|TG(63:4)]_FA16:1,TAG,DOD93_F4,148564.41082763672
[TG(64:11)|TG(63:4)]_FA16:1,TAG,Blank_Blank,0.0
[TG(64:11)|TG(63:4)]_FA16:1,TAG,FAD185_M3,203153.41445922852
[TG(64:12)|TG(63:5)]_FA14:0,TAG,DOD94_F4,97634.38668060303
[TG(64:12)|TG(63:5)]_FA14:0,TAG,FAD189_M2,158365.83212280273
[TG(64:12)|TG(63:5)]_FA14:0,TAG,FAD189_M3,120017.22832489014
[TG(64:12)|TG(63:5)]_FA14:0,TAG,FAD184_F3,93212.18650817871
[TG(64:12)|TG(63:5)]_FA14:0,TAG,FAD185_M1,137088.45023345947
[TG(64:12)|TG(63:5)]_FA14:0,TAG,DOD94_F3,78530.42537689209
[TG(64:12)|TG(63:5)]_FA14:0,TAG,FAD185_M4,96948.1869506836
[TG(64:12)|TG(63:5)]_FA14:0,TAG,FAD189_M1,181440.49281311035
[TG(64:12)|TG(63:5)]_FA14:0,TAG,FAD184_F4,94648.44636535645
[TG(64:12)|TG(63:5)]_FA14:0,TAG,DOD93_F4,103560.4275970459
[TG(64:12)|TG(63:5)]_FA14:0,TAG,Blank_Blank,0.0
[TG(64:12)|TG(63:5)]_FA14:0,TAG,FAD185_M3,129566.42953491211
DG(40:6)|DG(dO-40:0)_C16:0,DAG,DOD94_F4,457158.37326049805
DG(40:6)|DG(dO-40:0)_C16:0,DAG,FAD189_M2,703018.7111206055
DG(40:6)|DG(dO-40:0)_C16:0,DAG,FAD189_M3,449166.39128112793
DG(40:6)|DG(dO-40:0)_C16:0,DAG,FAD184_F3,378041.1082725525
DG(40:6)|DG(dO-40:0)_C16:0,DAG,FAD185_M1,724316.6317138672
DG(40:6)|DG(dO-40:0)_C16:0,DAG,DOD94_F3,427785.907661438
DG(40:6)|DG(dO-40:0)_C16:0,DAG,FAD185_M4,450113.0114135742
DG(40:6)|DG(dO-40:0)_C16:0,DAG,FAD189_M1,521923.8371734619
DG(40:6)|DG(dO-40:0)_C16:0,DAG,FAD184_F4,374679.3064956665
DG(40:6)|DG(dO-40:0)_C16:0,DAG,DOD93_F4,448548.7717552185
DG(40:6)|DG(dO-40:0)_C16:0,DAG,Blank_Blank,0.0
DG(40:6)|DG(dO-40:0)_C16:0,DAG,FAD185_M3,586451.6425704956
[TG(42:3)]_FA14:0,TAG,DOD94_F4,168285.29150390625
[TG(42:3)]_FA14:0,TAG,FAD189_M2,276695.2989501953
[TG(42:3)]_FA14:0,TAG,FAD189_M3,181673.65274047852
[TG(42:3)]_FA14:0,TAG,FAD184_F3,173463.15292358398
[TG(42:3)]_FA14:0,TAG,FAD185_M1,327823.1450500488
[TG(42:3)]_FA14:0,TAG,DOD94_F3,186205.93338012695
[TG(42:3)]_FA14:0,TAG,FAD185_M4,181159.63287353516
[TG(42:3)]_FA14:0,TAG,FAD189_M1,286975.70013427734
[TG(42:3)]_FA14:0,TAG,FAD184_F4,173022.6724243164
[TG(42:3)]_FA14:0,TAG,DOD93_F4,175988.15180969238
[TG(42:3)]_FA14:0,TAG,Blank_Blank,0.0
[TG(42:3)]_FA14:0,TAG,FAD185_M3,277826.52084350586
[TG(49:7)|TG(48:0)]_FA22:6,TAG,DOD94_F4,470027.65420532227
[TG(49:7)|TG(48:0)]_FA22:6,TAG,FAD189_M2,595795.5783996582
[TG(49:7)|TG(48:0)]_FA22:6,TAG,FAD189_M3,628840.0829315186
[TG(49:7)|TG(48:0)]_FA22:6,TAG,FAD184_F3,509550.7535247803
[TG(49:7)|TG(48:0)]_FA22:6,TAG,FAD185_M1,576797.8616333008
[TG(49:7)|TG(48:0)]_FA22:6,TAG,DOD94_F3,405092.0492553711
[TG(49:7)|TG(48:0)]_FA22:6,TAG,FAD185_M4,386953.26762390137
[TG(49:7)|TG(48:0)]_FA22:6,TAG,FAD189_M1,759078.095626831
[TG(49:7)|TG(48:0)]_FA22:6,TAG,FAD184_F4,367493.28622436523
[TG(49:7)|TG(48:0)]_FA22:6,TAG,DOD93_F4,472967.9553527832
[TG(49:7)|TG(48:0)]_FA22:6,TAG,Blank_Blank,0.0
[TG(49:7)|TG(48:0)]_FA22:6,TAG,FAD185_M3,522469.93673706055
LPS(20:0),PS,DOD94_F4,270426.39836883545
LPS(20:0),PS,FAD189_M2,347098.36472702026
LPS(20:0),PS,FAD189_M3,283623.840423584
LPS(20:0),PS,FAD184_F3,241250.05695343018
LPS(20:0),PS,FAD185_M1,387917.5859527588
LPS(20:0),PS,DOD94_F3,253114.47847747803
LPS(20:0),PS,FAD185_M4,263676.2384033203
LPS(20:0),PS,FAD189_M1,313839.2607803345
LPS(20:0),PS,FAD184_F4,248186.57682800293
LPS(20:0),PS,DOD93_F4,265737.7182312012
LPS(20:0),PS,Blank_Blank,0.0
LPS(20:0),PS,FAD185_M3,299019.6015319824
LPI(12:0),PI,DOD94_F4,534376.7573852539
LPI(12:0),PI,FAD189_M2,621379.9621582031
LPI(12:0),PI,FAD189_M3,528560.9396057129
LPI(12:0),PI,FAD184_F3,472190.9154663086
LPI(12:0),PI,FAD185_M1,707912.349609375
LPI(12:0),PI,DOD94_F3,510565.05575561523
LPI(12:0),PI,FAD185_M4,507540.1748046875
LPI(12:0),PI,FAD189_M1,626283.5034790039
LPI(12:0),PI,FAD184_F4,517072.7568359375
LPI(12:0),PI,DOD93_F4,521108.47622680664
LPI(12:0),PI,Blank_Blank,0.0
LPI(12:0),PI,FAD185_M3,711423.450012207
DG(35:6)_C16:1,DAG,DOD94_F4,64457.18472671509
DG(35:6)_C16:1,DAG,FAD189_M2,225662.0958557129
DG(35:6)_C16:1,DAG,FAD189_M3,164197.1716003418
DG(35:6)_C16:1,DAG,FAD184_F3,136656.0293121338
DG(35:6)_C16:1,DAG,FAD185_M1,265722.8180999756
DG(35:6)_C16:1,DAG,DOD94_F3,12394.620872497559
DG(35:6)_C16:1,DAG,FAD185_M4,189740.83361816406
DG(35:6)_C16:1,DAG,FAD189_M1,177245.45250320435
DG(35:6)_C16:1,DAG,FAD184_F4,138847.39013290405
DG(35:6)_C16:1,DAG,DOD93_F4,44377.74309539795
DG(35:6)_C16:1,DAG,Blank_Blank,0.0
DG(35:6)_C16:1,DAG,FAD185_M3,210846.05518341064
PI(33:3)|PI(O-34:3)|PI(P-34:2),PI,DOD94_F4,251446.39715576172
PI(33:3)|PI(O-34:3)|PI(P-34:2),PI,FAD189_M2,728387.7690124512
PI(33:3)|PI(O-34:3)|PI(P-34:2),PI,FAD189_M3,524962.8387145996
PI(33:3)|PI(O-34:3)|PI(P-34:2),PI,FAD184_F3,228194.77639770508
PI(33:3)|PI(O-34:3)|PI(P-34:2),PI,FAD185_M1,386915.0868835449
PI(33:3)|PI(O-34:3)|PI(P-34:2),PI,DOD94_F3,236791.9568786621
PI(33:3)|PI(O-34:3)|PI(P-34:2),PI,FAD185_M4,297177.20098876953
PI(33:3)|PI(O-34:3)|PI(P-34:2),PI,FAD189_M1,495810.513671875
PI(33:3)|PI(O-34:3)|PI(P-34:2),PI,FAD184_F4,265355.57888793945
PI(33:3)|PI(O-34:3)|PI(P-34:2),PI,DOD93_F4,255546.95779418945
PI(33:3)|PI(O-34:3)|PI(P-34:2),PI,Blank_Blank,0.0
PI(33:3)|PI(O-34:3)|PI(P-34:2),PI,FAD185_M3,469229.2748260498
[TG(60:11)|TG(59:4)]_FA16:0,TAG,DOD94_F4,200527.79376220703
[TG(60:11)|TG(59:4)]_FA16:0,TAG,FAD189_M2,329538.86419677734
[TG(60:11)|TG(59:4)]_FA16:0,TAG,FAD189_M3,221556.31677246094
[TG(60:11)|TG(59:4)]_FA16:0,TAG,FAD184_F3,189605.8133544922
[TG(60:11)|TG(59:4)]_FA16:0,TAG,FAD185_M1,332384.98321533203
[TG(60:11)|TG(59:4)]_FA16:0,TAG,DOD94_F3,189724.29345703125
[TG(60:11)|TG(59:4)]_FA16:0,TAG,FAD185_M4,204225.75469970703
[TG(60:11)|TG(59:4)]_FA16:0,TAG,FAD189_M1,291623.63916015625
[TG(60:11)|TG(59:4)]_FA16:0,TAG,FAD184_F4,193645.47412109375
[TG(60:11)|TG(59:4)]_FA16:0,TAG,DOD93_F4,210516.75482177734
[TG(60:11)|TG(59:4)]_FA16:0,TAG,Blank_Blank,0.0
[TG(60:11)|TG(59:4)]_FA16:0,TAG,FAD185_M3,313325.3412475586
[TG(55:10)|TG(54:3)]_FA22:6,TAG,DOD94_F4,382998.9063720703
[TG(55:10)|TG(54:3)]_FA22:6,TAG,FAD189_M2,549133.5180969238
[TG(55:10)|TG(54:3)]_FA22:6,TAG,FAD189_M3,409378.968170166
[TG(55:10)|TG(54:3)]_FA22:6,TAG,FAD184_F3,379926.5880432129
[TG(55:10)|TG(54:3)]_FA22:6,TAG,FAD185_M1,471400.55450439453
[TG(55:10)|TG(54:3)]_FA22:6,TAG,DOD94_F3,330072.34375
[TG(55:10)|TG(54:3)]_FA22:6,TAG,FAD185_M4,491630.6762390137
[TG(55:10)|TG(54:3)]_FA22:6,TAG,FAD189_M1,808413.318145752
[TG(55:10)|TG(54:3)]_FA22:6,TAG,FAD184_F4,320666.74382019043
[TG(55:10)|TG(54:3)]_FA22:6,TAG,DOD93_F4,353645.8649597168
[TG(55:10)|TG(54:3)]_FA22:6,TAG,Blank_Blank,0.0
[TG(55:10)|TG(54:3)]_FA22:6,TAG,FAD185_M3,709831.3072357178
DG(42:10)|DG(41:3)_C16:1,DAG,DOD94_F4,277647.27894592285
DG(42:10)|DG(41:3)_C16:1,DAG,FAD189_M2,472633.2125473023
DG(42:10)|DG(41:3)_C16:1,DAG,FAD189_M3,273349.5185546875
DG(42:10)|DG(41:3)_C16:1,DAG,FAD184_F3,218755.37558746338
DG(42:10)|DG(41:3)_C16:1,DAG,FAD185_M1,504773.4369125366
DG(42:10)|DG(41:3)_C16:1,DAG,DOD94_F3,282114.8194961548
DG(42:10)|DG(41:3)_C16:1,DAG,FAD185_M4,377477.1453285217
DG(42:10)|DG(41:3)_C16:1,DAG,FAD189_M1,326209.9228820801
DG(42:10)|DG(41:3)_C16:1,DAG,FAD184_F4,261178.99877166748
DG(42:10)|DG(41:3)_C16:1,DAG,DOD93_F4,337756.78413009644
DG(42:10)|DG(41:3)_C16:1,DAG,Blank_Blank,0.0
DG(42:10)|DG(41:3)_C16:1,DAG,FAD185_M3,428482.0308685303
[TG(66:12)|TG(65:5)]_FA18:0,TAG,DOD94_F4,95410.94691467285
[TG(66:12)|TG(65:5)]_FA18:0,TAG,FAD189_M2,151640.1904144287
[TG(66:12)|TG(65:5)]_FA18:0,TAG,FAD189_M3,112074.9076385498
[TG(66:12)|TG(65:5)]_FA18:0,TAG,FAD184_F3,100354.70691680908
[TG(66:12)|TG(65:5)]_FA18:0,TAG,FAD185_M1,134285.26902770996
[TG(66:12)|TG(65:5)]_FA18:0,TAG,DOD94_F3,90044.24613952637
[TG(66:12)|TG(65:5)]_FA18:0,TAG,FAD185_M4,97213.46699523926
[TG(66:12)|TG(65:5)]_FA18:0,TAG,FAD189_M1,126583.56880187988
[TG(66:12)|TG(65:5)]_FA18:0,TAG,FAD184_F4,94625.46678161621
[TG(66:12)|TG(65:5)]_FA18:0,TAG,DOD93_F4,91448.18620300293
[TG(66:12)|TG(65:5)]_FA18:0,TAG,Blank_Blank,0.0
[TG(66:12)|TG(65:5)]_FA18:0,TAG,FAD185_M3,132669.46894836426
[TG(45:4)]_FA14:0,TAG,DOD94_F4,177707.23309326172
[TG(45:4)]_FA14:0,TAG,FAD189_M2,441838.4318847656
[TG(45:4)]_FA14:0,TAG,FAD189_M3,323751.64334106445
[TG(45:4)]_FA14:0,TAG,FAD184_F3,192279.17404174805
[TG(45:4)]_FA14:0,TAG,FAD185_M1,248045.73669433594
[TG(45:4)]_FA14:0,TAG,DOD94_F3,164719.5913696289
[TG(45:4)]_FA14:0,TAG,FAD185_M4,184714.17282104492
[TG(45:4)]_FA14:0,TAG,FAD189_M1,249965.2377319336
[TG(45:4)]_FA14:0,TAG,FAD184_F4,177266.5333251953
[TG(45:4)]_FA14:0,TAG,DOD93_F4,193804.51275634766
[TG(45:4)]_FA14:0,TAG,Blank_Blank,0.0
[TG(45:4)]_FA14:0,TAG,FAD185_M3,221398.39474487305
[TG(49:6)]_FA18:1,TAG,DOD94_F4,256169.75762939453
[TG(49:6)]_FA18:1,TAG,FAD189_M2,408018.548828125
[TG(49:6)]_FA18:1,TAG,FAD189_M3,314589.02307128906
[TG(49:6)]_FA18:1,TAG,FAD184_F3,244882.51861572266
[TG(49:6)]_FA18:1,TAG,FAD185_M1,369867.5451660156
[TG(49:6)]_FA18:1,TAG,DOD94_F3,268732.39724731445
[TG(49:6)]_FA18:1,TAG,FAD185_M4,272522.85919189453
[TG(49:6)]_FA18:1,TAG,FAD189_M1,362847.3065185547
[TG(49:6)]_FA18:1,TAG,FAD184_F4,266807.9201660156
[TG(49:6)]_FA18:1,TAG,DOD93_F4,261690.63745117188
[TG(49:6)]_FA18:1,TAG,Blank_Blank,0.0
[TG(49:6)]_FA18:1,TAG,FAD185_M3,368143.66470336914
[TG(61:10)|TG(60:3)]_FA14:0,TAG,DOD94_F4,99057.06718444824
[TG(61:10)|TG(60:3)]_FA14:0,TAG,FAD189_M2,152163.52990722656
[TG(61:10)|TG(60:3)]_FA14:0,TAG,FAD189_M3,122239.14810180664
[TG(61:10)|TG(60:3)]_FA14:0,TAG,FAD184_F3,98252.80671691895
[TG(61:10)|TG(60:3)]_FA14:0,TAG,FAD185_M1,136307.83016967773
[TG(61:10)|TG(60:3)]_FA14:0,TAG,DOD94_F3,91642.78634643555
[TG(61:10)|TG(60:3)]_FA14:0,TAG,FAD185_M4,104592.12731933594
[TG(61:10)|TG(60:3)]_FA14:0,TAG,FAD189_M1,145458.6510925293
[TG(61:10)|TG(60:3)]_FA14:0,TAG,FAD184_F4,100466.92764282227
[TG(61:10)|TG(60:3)]_FA14:0,TAG,DOD93_F4,104842.6270980835
[TG(61:10)|TG(60:3)]_FA14:0,TAG,Blank_Blank,0.0
[TG(61:10)|TG(60:3)]_FA14:0,TAG,FAD185_M3,122648.30830383301
DG(31:2)|DG(P-14:0/18:1)_C18:0,DAG,DOD94_F4,696378.4688796997
DG(31:2)|DG(P-14:0/18:1)_C18:0,DAG,FAD189_M2,775823.7161369324
DG(31:2)|DG(P-14:0/18:1)_C18:0,DAG,FAD189_M3,551368.8560600281
DG(31:2)|DG(P-14:0/18:1)_C18:0,DAG,FAD184_F3,594761.043170929
DG(31:2)|DG(P-14:0/18:1)_C18:0,DAG,FAD185_M1,786721.9125747681
DG(31:2)|DG(P-14:0/18:1)_C18:0,DAG,DOD94_F3,392178.84801101685
DG(31:2)|DG(P-14:0/18:1)_C18:0,DAG,FAD185_M4,497985.35356521606
DG(31:2)|DG(P-14:0/18:1)_C18:0,DAG,FAD189_M1,835692.103805542
DG(31:2)|DG(P-14:0/18:1)_C18:0,DAG,FAD184_F4,666536.1462745667
DG(31:2)|DG(P-14:0/18:1)_C18:0,DAG,DOD93_F4,645190.7634048462
DG(31:2)|DG(P-14:0/18:1)_C18:0,DAG,Blank_Blank,0.0
DG(31:2)|DG(P-14:0/18:1)_C18:0,DAG,FAD185_M3,774776.2299003601
LPE(16:1),PE,DOD94_F4,551845.8620605469
LPE(16:1),PE,FAD189_M2,605723.9404907227
LPE(16:1),PE,FAD189_M3,590754.3798828125
LPE(16:1),PE,FAD184_F3,436780.4327392578
LPE(16:1),PE,FAD185_M1,723436.7924194336
LPE(16:1),PE,DOD94_F3,440497.8312988281
LPE(16:1),PE,FAD185_M4,443322.2517089844
LPE(16:1),PE,FAD189_M1,554765.7174072266
LPE(16:1),PE,FAD184_F4,463681.5928955078
LPE(16:1),PE,DOD93_F4,440454.2526245117
LPE(16:1),PE,Blank_Blank,0.0
LPE(16:1),PE,FAD185_M3,637518.8018798828
PS(44:4),PS,DOD94_F4,248284.4376335144
PS(44:4),PS,FAD189_M2,395608.38750076294
PS(44:4),PS,FAD189_M3,285526.21979904175
PS(44:4),PS,FAD184_F3,214440.73509597778
PS(44:4),PS,FAD185_M1,349705.84436798096
PS(44:4),PS,DOD94_F3,239058.7767944336
PS(44:4),PS,FAD185_M4,336464.8627433777
PS(44:4),PS,FAD189_M1,494949.9966239929
PS(44:4),PS,FAD184_F4,221896.9155921936
PS(44:4),PS,DOD93_F4,246877.07760238647
PS(44:4),PS,Blank_Blank,0.0
PS(44:4),PS,FAD185_M3,444220.0932998657
[TG(39:0)]_FA16:0,TAG,DOD94_F4,294805.2611694336
[TG(39:0)]_FA16:0,TAG,FAD189_M2,500795.43518066406
[TG(39:0)]_FA16:0,TAG,FAD189_M3,375028.32580566406
[TG(39:0)]_FA16:0,TAG,FAD184_F3,314148.4033203125
[TG(39:0)]_FA16:0,TAG,FAD185_M1,464965.1140136719
[TG(39:0)]_FA16:0,TAG,DOD94_F3,304064.8625488281
[TG(39:0)]_FA16:0,TAG,FAD185_M4,317442.92291259766
[TG(39:0)]_FA16:0,TAG,FAD189_M1,423916.87109375
[TG(39:0)]_FA16:0,TAG,FAD184_F4,347874.4445800781
[TG(39:0)]_FA16:0,TAG,DOD93_F4,322989.4831542969
[TG(39:0)]_FA16:0,TAG,Blank_Blank,0.0
[TG(39:0)]_FA16:0,TAG,FAD185_M3,444400.3317871094
[TG(41:0)]_FA14:0,TAG,DOD94_F4,221326.35498046875
[TG(41:0)]_FA14:0,TAG,FAD189_M2,351167.54443359375
[TG(41:0)]_FA14:0,TAG,FAD189_M3,281272.9395751953
[TG(41:0)]_FA14:0,TAG,FAD184_F3,217864.2755126953
[TG(41:0)]_FA14:0,TAG,FAD185_M1,316420.1030883789
[TG(41:0)]_FA14:0,TAG,DOD94_F3,207590.47470092773
[TG(41:0)]_FA14:0,TAG,FAD185_M4,221749.83517456055
[TG(41:0)]_FA14:0,TAG,FAD189_M1,313160.2629394531
[TG(41:0)]_FA14:0,TAG,FAD184_F4,246561.19793701172
[TG(41:0)]_FA14:0,TAG,DOD93_F4,219269.53491210938
[TG(41:0)]_FA14:0,TAG,Blank_Blank,0.0
[TG(41:0)]_FA14:0,TAG,FAD185_M3,309291.02239990234
LPI(18:3),PI,DOD94_F4,12857743.771728516
LPI(18:3),PI,FAD189_M2,27127786.756958008
LPI(18:3),PI,FAD189_M3,22484843.299682617
LPI(18:3),PI,FAD184_F3,22639350.971191406
LPI(18:3),PI,FAD185_M1,26225787.516418457
LPI(18:3),PI,DOD94_F3,11040926.862060547
LPI(18:3),PI,FAD185_M4,17833071.760986328
LPI(18:3),PI,FAD189_M1,26030194.544433594
LPI(18:3),PI,FAD184_F4,21154645.807006836
LPI(18:3),PI,DOD93_F4,23256114.334594727
LPI(18:3),PI,Blank_Blank,0.0
LPI(18:3),PI,FAD185_M3,25789419.834716797
[TG(66:18)|TG(65:11)|TG(64:4)]_FA18:2,TAG,DOD94_F4,121220.84823608398
[TG(66:18)|TG(65:11)|TG(64:4)]_FA18:2,TAG,FAD189_M2,214699.63604736328
[TG(66:18)|TG(65:11)|TG(64:4)]_FA18:2,TAG,FAD189_M3,137836.6092376709
[TG(66:18)|TG(65:11)|TG(64:4)]_FA18:2,TAG,FAD184_F3,114132.42784118652
[TG(66:18)|TG(65:11)|TG(64:4)]_FA18:2,TAG,FAD185_M1,207601.05632019043
[TG(66:18)|TG(65:11)|TG(64:4)]_FA18:2,TAG,DOD94_F3,124357.32830810547
[TG(66:18)|TG(65:11)|TG(64:4)]_FA18:2,TAG,FAD185_M4,142190.33012390137
[TG(66:18)|TG(65:11)|TG(64:4)]_FA18:2,TAG,FAD189_M1,185120.79354858398
[TG(66:18)|TG(65:11)|TG(64:4)]_FA18:2,TAG,FAD184_F4,126899.28868103027
[TG(66:18)|TG(65:11)|TG(64:4)]_FA18:2,TAG,DOD93_F4,132442.8493347168
[TG(66:18)|TG(65:11)|TG(64:4)]_FA18:2,TAG,Blank_Blank,0.0
[TG(66:18)|TG(65:11)|TG(64:4)]_FA18:2,TAG,FAD185_M3,224703.87461853027
[TG(46:4)]_FA18:3,TAG,DOD94_F4,721258.2498779297
[TG(46:4)]_FA18:3,TAG,FAD189_M2,1304666.7121582031
[TG(46:4)]_FA18:3,TAG,FAD189_M3,969622.6875
[TG(46:4)]_FA18:3,TAG,FAD184_F3,644521.0261230469
[TG(46:4)]_FA18:3,TAG,FAD185_M1,1206102.7421875
[TG(46:4)]_FA18:3,TAG,DOD94_F3,683266.7707519531
[TG(46:4)]_FA18:3,TAG,FAD185_M4,895874.8251953125
[TG(46:4)]_FA18:3,TAG,FAD189_M1,1648415.7966308594
[TG(46:4)]_FA18:3,TAG,FAD184_F4,970517.9924316406
[TG(46:4)]_FA18:3,TAG,DOD93_F4,682398.2893066406
[TG(46:4)]_FA18:3,TAG,Blank_Blank,0.0
[TG(46:4)]_FA18:3,TAG,FAD185_M3,1469500.0617675781
[TG(66:10)|TG(65:3)]_FA14:0,TAG,DOD94_F4,159399.35102844238
[TG(66:10)|TG(65:3)]_FA14:0,TAG,FAD189_M2,165750.45097351074
[TG(66:10)|TG(65:3)]_FA14:0,TAG,FAD189_M3,141847.7499847412
[TG(66:10)|TG(65:3)]_FA14:0,TAG,FAD184_F3,147252.7303237915
[TG(66:10)|TG(65:3)]_FA14:0,TAG,FAD185_M1,149055.830078125
[TG(66:10)|TG(65:3)]_FA14:0,TAG,DOD94_F3,127935.0877532959
[TG(66:10)|TG(65:3)]_FA14:0,TAG,FAD185_M4,161383.27003479004
[TG(66:10)|TG(65:3)]_FA14:0,TAG,FAD189_M1,240734.736328125
[TG(66:10)|TG(65:3)]_FA14:0,TAG,FAD184_F4,133604.47059631348
[TG(66:10)|TG(65:3)]_FA14:0,TAG,DOD93_F4,169609.55157470703
[TG(66:10)|TG(65:3)]_FA14:0,TAG,Blank_Blank,0.0
[TG(66:10)|TG(65:3)]_FA14:0,TAG,FAD185_M3,144895.75060272217
PE(42:4),PE,DOD94_F4,398818.4287109375
PE(42:4),PE,FAD189_M2,676264.6712646484
PE(42:4),PE,FAD189_M3,465263.5329589844
PE(42:4),PE,FAD184_F3,403730.0478515625
PE(42:4),PE,FAD185_M1,658182.0684814453
PE(42:4),PE,DOD94_F3,387605.56774902344
PE(42:4),PE,FAD185_M4,403927.20837402344
PE(42:4),PE,FAD189_M1,753221.8323974609
PE(42:4),PE,FAD184_F4,433429.27099609375
PE(42:4),PE,DOD93_F4,396919.3685913086
PE(42:4),PE,Blank_Blank,0.0
PE(42:4),PE,FAD185_M3,662329.1038818359
PI(42:5),PI,DOD94_F4,174685.7922821045
PI(42:5),PI,FAD189_M2,264691.9382324219
PI(42:5),PI,FAD189_M3,179539.0528869629
PI(42:5),PI,FAD184_F3,146489.15029907227
PI(42:5),PI,FAD185_M1,256901.73823547363
PI(42:5),PI,DOD94_F3,149404.69053649902
PI(42:5),PI,FAD185_M4,173247.67219543457
PI(42:5),PI,FAD189_M1,238318.67643737793
PI(42:5),PI,FAD184_F4,162073.19158935547
PI(42:5),PI,DOD93_F4,169912.25230407715
PI(42:5),PI,Blank_Blank,0.0
PI(42:5),PI,FAD185_M3,246301.8172569275
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,DAG,DOD94_F4,349284.10523986816
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,DAG,FAD189_M2,492013.9327812195
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,DAG,FAD189_M3,305901.0999984741
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,DAG,FAD184_F3,240076.61666107178
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,DAG,FAD185_M1,434057.34981536865
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,DAG,DOD94_F3,308699.1616668701
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,DAG,FAD185_M4,350069.8037452698
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,DAG,FAD189_M1,379668.7681694031
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,DAG,FAD184_F4,256885.0790977478
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,DAG,DOD93_F4,349634.2649002075
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,DAG,Blank_Blank,0.0
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,DAG,FAD185_M3,371465.0040359497
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,TAG,DOD94_F4,224109.91540527344
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,TAG,FAD189_M2,322722.20196533203
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,TAG,FAD189_M3,260009.79934692383
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,TAG,FAD184_F3,213885.03671264648
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,TAG,FAD185_M1,279892.2407836914
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,TAG,DOD94_F3,216509.8557434082
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,TAG,FAD185_M4,219453.99661254883
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,TAG,FAD189_M1,300411.4619445801
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,TAG,FAD184_F4,220753.39520263672
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,TAG,DOD93_F4,242436.57763671875
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,TAG,Blank_Blank,0.0
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,TAG,FAD185_M3,279405.4589538574
LPI(22:1),PI,DOD94_F4,612213.5833740234
LPI(22:1),PI,FAD189_M2,1020325.33203125
LPI(22:1),PI,FAD189_M3,860421.9426269531
LPI(22:1),PI,FAD184_F3,585068.4826660156
LPI(22:1),PI,FAD185_M1,756235.1324462891
LPI(22:1),PI,DOD94_F3,481966.61267089844
LPI(22:1),PI,FAD185_M4,597436.3801269531
LPI(22:1),PI,FAD189_M1,938552.1037597656
LPI(22:1),PI,FAD184_F4,650832.4466552734
LPI(22:1),PI,DOD93_F4,550235.8189697266
LPI(22:1),PI,Blank_Blank,0.0
LPI(22:1),PI,FAD185_M3,808207.1574707031
[TG(45:5)]_FA16:0,TAG,DOD94_F4,240340.77600097656
[TG(45:5)]_FA16:0,TAG,FAD189_M2,369364.50494384766
[TG(45:5)]_FA16:0,TAG,FAD189_M3,269989.51945495605
