lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD93_F4_Female_5xFAD_cerebellum_N1_Brain_Region,DOD93_F4_Female_5xFAD_cortex,DOD93_F4_Female_5xFAD_diencephalon_N1_Brain_Region,DOD93_F4_Female_5xFAD_hippocampus_N1_Brain_Region,DOD94_F4_Female_5xFAD_cerebellum_N1_Brain_Region,DOD94_F4_Female_5xFAD_cortex,DOD94_F4_Female_5xFAD_diencephalon_N1_Brain_Region,DOD94_F4_Female_5xFAD_hippocampus_N1_Brain_Region,FAD185_M1_Male_5xFAD_cerebellum_N1_Brain_Region,FAD185_M1_Male_5xFAD_cortex,FAD185_M1_Male_5xFAD_diencephalon_N1_Brain_Region,FAD185_M1_Male_5xFAD_hippocampus_N1_Brain_Region,FAD185_M3_Male_5xFAD_cerebellum_N1_Brain_Region,FAD185_M3_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_diencephalon_N1_Brain_Region,FAD185_M3_Male_5xFAD_hippocampus_N1_Brain_Region,FAD189_M1_Male_5xFAD_cerebellum_N1_Brain_Region,FAD189_M1_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_diencephalon_N1_Brain_Region,FAD189_M1_Male_5xFAD_hippocampus_N1_Brain_Region,FAD189_M2_Male_5xFAD_cerebellum_N1_Brain_Region,FAD189_M2_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_diencephalon_N1_Brain_Region,FAD189_M2_Male_5xFAD_hippocampus_N1_Brain_Region,DOD94_F3_Female_WT_cerebellum_N1_Brain_Region,DOD94_F3_Female_WT_cortex,DOD94_F3_Female_WT_diencephalon_N1_Brain_Region,DOD94_F3_Female_WT_hippocampus_N1_Brain_Region,FAD184_F3_Female_WT_cerebellum_N1_Brain_Region,FAD184_F3_Female_WT_cortex,FAD184_F3_Female_WT_diencephalon_N1_Brain_Region,FAD184_F3_Female_WT_hippocampus_N1_Brain_Region,FAD184_F4_Female_WT_cerebellum_N1_Brain_Region,FAD184_F4_Female_WT_cortex,FAD184_F4_Female_WT_diencephalon_N1_Brain_Region,FAD184_F4_Female_WT_hippocampus_N1_Brain_Region,FAD185_M4_Male_WT_cerebellum_N1_Brain_Region,FAD185_M4_Male_WT_cortex,FAD185_M4_Male_WT_diencephalon_N1_Brain_Region,FAD185_M4_Male_WT_hippocampus_N1_Brain_Region,FAD189_M3_Male_WT_cerebellum_N1_Brain_Region,FAD189_M3_Male_WT_cortex,FAD189_M3_Male_WT_diencephalon_N1_Brain_Region,FAD189_M3_Male_WT_hippocampus_N1_Brain_Region,Blank_Blank_Blank_Blank_Blank_N1_Brain_Region,DOD93_F4_summed,FAD189_M2_summed,FAD185_M4_summed,DOD94_F4_summed,FAD184_F3_summed,FAD189_M3_summed,DOD94_F3_summed,FAD189_M1_summed,FAD185_M3_summed,FAD185_M1_summed,FAD184_F4_summed
[TG(53:10)|TG(52:3)]_FA18:3,0.5108490151475226,10.414006957218476,6.502441633963485,0.0107726455286588,0.0543991801571578,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,4820738.958984375,2592546.87890625,2168054.171875,1765274.189453125,7697038.95703125,2069616.5078125,2107954.802734375,1639965.939453125,4603738.490234375,5868198.9765625,9163136.072265623,4061387.041015625,8653114.162109375,15433783.736328123,13587648.547851564,3248137.732421875,11724861.396484377,11195504.078125,4798567.98046875,3813055.68359375,8735665.607421875,3465438.484375,5109360.111328125,4048516.052734375,1618534.546875,2027614.3740234373,2471969.71875,1094343.1435546875,1450591.0078125,2181453.05859375,1372374.59765625,2330918.810546875,2976743.333984375,2697053.849609375,2399295.787109375,1386214.052734375,9894445.19140625,17382934.923828125,1981939.318359375,1545554.53515625,1837789.388671875,4543052.751953125,2529408.650390625,1640475.966796875,796008.09375,11346614.19921875,21358980.255859375,30804873.96875,13514576.20703125,7335337.474609375,10550726.7578125,7212461.783203125,31531989.138671875,40922684.17871094,23696460.580078125,9459307.0234375
[TG(66:7)]_FA18:0,-0.5045622718338763,4.650709126018538,6.479563671983669,0.0109121767691452,0.0550125467914691,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,60518.06451416016,247889.63026428223,43055.30319213867,78526.72538757324,74920.34553527832,89906.90728759766,68302.80500793457,90983.44741821288,49256.60345458984,84429.40551757811,63309.344818115234,44723.82257080078,65537.90629577637,56713.64352416992,48533.20351409912,79938.78652954102,73317.44537353516,81491.68560791016,56789.14443969727,46935.64350891113,36986.44259643555,68576.98533630371,45264.06265258789,36537.80233764648,102065.94844055176,64644.225914001465,190064.91773986816,55929.78314971924,49121.16357421875,89833.6077041626,80358.24560546875,45448.30320739746,93456.14706420898,182807.50924682617,56162.18438720703,32154.14224243164,68996.7049407959,138427.408203125,115448.96781921388,45581.58303833008,91948.16690063477,37545.58267211914,50742.86389160156,36300.32229614258,17253.341415405273,429989.7233581543,187365.29292297363,368454.66400146484,324113.50524902344,264761.32009124756,216536.93576049805,412704.8752441406,258533.9189300537,250723.53986358643,241719.17636108396,364579.9829406738
FA(22:4),-0.5043230416757764,4.73395541087155,6.473433502046873,0.0109498782906896,0.0551113709010741,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,FA,42736.88302612305,51141.303955078125,35523.22253417969,73592.70568847656,44114.82321166992,101642.74792480467,47128.32360839844,134054.07067871094,48178.62322998047,58290.26446533203,217540.11767578125,57531.02429199219,157820.09228515625,54820.74401855469,78832.2250366211,51153.18395996094,90793.28509521484,177927.3729248047,53771.70349121094,48586.70373535156,53547.503997802734,57076.60388183594,50337.18310546875,53607.44354248047,52691.54461669922,76934.24578857422,165990.6104736328,111105.28887939452,160501.06982421875,42659.54290771485,83432.06634521484,43786.80374145508,49932.12347412109,45950.94354248047,159519.75024414065,97641.94665527344,87398.72497558594,147373.1700439453,54017.984375,48090.20349121094,43539.523193359375,49741.56317138672,50954.383728027344,55975.5237121582,73046.98486328125,202994.11520385742,214568.7345275879,336880.0828857422,326939.965423584,330379.4828186035,200210.99380493164,406721.6897583008,371079.06524658203,342626.24530029297,381540.02966308594,353044.7639160156
FA(16:4),-0.5039172689456946,5.080403104117961,6.463083517108316,0.011013835908494,0.0553417992431755,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,FA,47368.36343383789,55850.30430603027,33779.76249694824,126565.30865478516,50021.963134765625,87964.9263305664,44253.7233505249,197890.25390625,47052.46362304688,47005.04360961914,282204.1799316406,61146.16455078125,257785.799194336,44283.60314941406,107224.4677734375,53872.143615722656,143241.55053710938,230397.83666992188,48213.30374145508,38789.38284301758,45156.88299560547,48468.80302429199,43834.76266479492,67396.76544189453,67496.6047668457,122044.0086669922,231755.91650390625,142477.24963378906,244268.2595214844,32665.80229949951,113978.72747802734,46431.083068847656,53685.583572387695,36748.34238433838,195282.814453125,53720.04373168945,121310.58959960938,243159.53833007807,50565.04382324219,43939.78317260742,30918.02198791504,43908.86306762695,38379.14254760742,42067.40298461914,221009.85595703125,263563.73889160156,204857.2141265869,458974.95492553705,380130.86672210693,437343.8723678589,155273.43058776855,563773.7795715332,460642.0737915039,463166.0137329102,437407.8517150879,339436.7841415405
FA(36:0),-0.502836626204932,4.476022430721153,6.435252057899106,0.0111877280904717,0.0561229522825148,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,FA,59257.304874420166,58959.52369689941,36213.22282791138,91912.1452140808,58343.72435760498,93138.2879257202,48105.6626739502,117540.5288772583,48019.32318115234,51957.56410217285,96086.228931427,54723.42391967773,78644.64532470703,51230.54280853272,67712.42557144165,47453.76256561279,95090.12490844728,82949.52544403076,49387.00410461426,38525.40214538574,45541.92264556885,48303.883140563965,47574.462326049805,58688.74375152588,59890.22339630127,93978.5877609253,94930.22784423828,112445.2290878296,97698.66578674316,41654.62252807617,90533.425491333,44437.46324157715,52389.30463409424,50789.704040527344,95449.22719573976,69470.26522064209,84553.66511535645,94020.18677520752,64312.78520965576,53772.80347442627,47435.56317138672,45684.9628982544,38052.98267364502,70190.08461761475,13235.52099609375,246342.19661331177,200109.0118637085,296659.440574646,317128.2038345337,274324.1770477295,201363.59336090088,361244.26808929443,265952.056602478,245041.3762702942,250786.54013442993,268098.5010910034
[TG(55:8)|TG(54:1)]_FA18:2,0.5064651263788754,6.139333034954627,6.392317069539217,0.011461532322972,0.0573076616148602,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,291845.2035522461,164055.3505859375,164508.27197265625,157791.83081054688,229140.2990722656,144018.1300048828,139666.63012695312,124193.52978515624,273534.29724121094,336161.68603515625,535486.0570068359,294716.4002685547,281544.521484375,357639.4849853516,906347.4105224608,240536.89379882807,312117.1004638672,322538.8045654297,279095.4592285156,300310.0017089844,314249.68408203125,281060.79931640625,304455.6021728516,262280.8999023437,123295.20861816406,132075.68884277344,134763.26977539065,120986.26940917967,130123.02893066406,115157.24816894533,125581.30908203124,149860.37036132812,163399.73205566406,203357.09631347656,191930.01306152344,115991.42834472656,182698.59301757807,226970.0372314453,139543.7696533203,129738.64880371094,142012.15057373047,232569.2781982422,205507.7951660156,151839.431640625,97657.58728027344,778200.6569213867,1162046.9854736328,678951.0487060547,637018.5889892578,520721.95654296875,731928.6555786133,511120.4366455078,1214061.3659667969,1786068.3107910156,1439898.4405517578,674678.2697753906
FA(24:6),-0.501244907142211,5.505528506102707,6.394799583870736,0.0114455151080681,0.0573076616148602,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,FA,81444.64562988281,103696.3275756836,75615.9253540039,130271.8471069336,91572.90771484376,151556.19116210938,103522.88830566406,270413.3994140625,78421.38586425781,92824.94677734376,291637.2219238281,97297.98614501952,240115.4552001953,96394.86767578124,110109.60693359376,108482.4892578125,163581.09033203125,283255.5396728516,92287.38610839844,80425.00598144531,102127.46838378906,114007.90783691406,111855.80731201172,101552.18548583984,84471.98614501953,118892.74865722656,212054.41381835932,191378.7126464844,257328.1173095703,76439.74493408203,127892.84973144533,78414.5453491211,104789.18566894533,101455.68737792967,273791.1437988281,163247.4718017578,172394.2901611328,236072.8983154297,100407.88653564452,93282.80688476561,111941.12762451172,96976.26538085936,121265.90966796876,140414.09149169922,49563.42321777344,391028.7456665039,429543.3690185547,602157.8818969727,617065.3865966797,540075.2573242188,470597.39416503906,606797.8612670898,619549.0220947266,555102.4190673828,560181.5407104492,643283.4886474609
[TG(54:8)|TG(53:1)]_FA16:1,0.5052261216078402,6.844971958676384,6.36145659525414,0.011662576224264,0.0582118723349228,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,307553.0241699219,197078.1951904297,231770.5748291016,263633.13708496094,225414.2550048828,139335.6895751953,257404.43994140625,216240.63610839844,552106.8572998047,684890.611328125,607413.3731689453,356927.2235107422,568794.8804931641,852381.2689208984,522808.99072265625,345030.8436279297,683537.4421386719,915527.8876953124,695085.6127929688,504697.72009277344,915945.7482910156,657202.5478515625,734943.9914550781,533840.4968261719,141135.3497314453,138802.4296875,195759.45440673828,121311.14813232422,140731.85083007812,145818.99047851565,204953.4743652344,222991.9156494141,302607.9412841797,322297.1036376953,258824.71801757807,224158.83666992188,285386.87890625,564836.3187255859,190710.9937744141,247338.7985839844,350535.7431640625,495656.1748046875,286555.3615722656,400344.3071289063,50077.46374511719,1000034.9312744141,2841932.784423828,1288272.9899902344,838395.0206298828,714496.2313232422,1533091.5866699219,597008.3819580078,2798848.6627197266,2289015.9837646484,2201338.065307617,1107888.599609375
FA(26:6),-0.4998294502930864,5.44238279118518,6.35871529979454,0.0116806088658909,0.0582118723349228,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,FA,88051.60662841797,101594.66583251952,69877.20434570312,124874.5297241211,84096.90618896484,144726.2706298828,86751.00695800781,217220.7349853516,65377.36448287964,84808.96599197388,249134.6563720703,88648.38766479492,197546.2119140625,89412.96533203125,119842.0473022461,90266.3875732422,173954.67517089844,251593.87866210932,90138.66680908205,76751.76550292969,93156.10675048828,95311.80603027344,256760.9574584961,110070.9878540039,90542.70770263672,125159.30780029295,230678.61920166016,198019.87432861328,240019.216796875,76503.16516113281,115381.20880126952,77660.3257446289,130849.55084228516,82920.34582519531,235018.9559326172,174154.39086914065,139634.10986328125,207517.6552734375,96120.98754882812,89393.66540527344,94769.28735351561,97864.2055053711,106871.54833984376,113640.84912109376,55383.86395263672,384398.0065307617,555299.8580932617,532666.4180908203,532794.918762207,509563.91650390625,413145.8903198242,644400.5090332031,592438.9861450195,497067.61212158203,487969.37451171875,622943.2434692383
[TG(51:9)|TG(50:2)]_FA18:2,0.5045093378310511,10.671101865819846,6.3436764676282,0.0117800470496401,0.0585965055098145,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,3822258.0,3682634.49609375,3018381.6875,2468625.724609375,11163393.2734375,3322130.3828125,2737281.7158203125,2235377.923828125,5874789.859375,7711453.1015625,15090277.46484375,5924228.58203125,9878245.625,16651503.525390623,13828614.373046877,3415904.178710937,11344240.365234377,10372095.8046875,5403503.33203125,4513634.888671875,10156048.09375,3810262.0703125,6408842.508789063,5731098.060546875,2001910.01171875,2931005.134765625,3701836.130859375,1363103.03515625,1787645.84375,3097052.2119140625,1578265.9794921875,2308151.8173828125,4514625.7109375,4095444.993164064,3178159.591796875,1426699.8828125,12120414.08203125,15789019.838867188,2239587.54296875,1718350.4560546875,2141681.6923828125,6144034.9130859375,3430407.4453125,2002703.431640625,639774.8681640625,12991899.908203125,26106250.733398438,31867371.919921875,19458183.295898438,8771115.852539062,13718827.482421875,9997854.3125,31633474.390625,43774267.70214844,34600749.0078125,13214930.17871094
[TG(55:11)|TG(54:4)]_FA22:5,0.5044172162688814,5.9812724257727234,6.341234536497952,0.0117962751650299,0.0585965055098145,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,156973.54962158203,168236.97262573242,183415.15185546875,132424.40869140625,179347.33145141602,161169.20974731445,149683.17001342773,129198.40856933594,305868.0634765625,363086.0241394043,660793.9899597168,250739.25955200195,291942.0375671387,436166.3890991211,381158.1445922852,184868.4927368164,311249.658782959,332192.40841674805,323973.92010498047,278174.8609008789,283777.93927001953,233650.37692260745,281145.1838378906,223154.33557128903,127461.74865722656,125364.78997802734,102938.12704467772,105320.14706420898,120182.46841430664,159615.5899963379,108728.3875732422,136744.25016784668,136919.28924560547,201052.6138305664,149302.75061035156,100977.66696166992,191402.77319335932,200627.61700439453,131119.56814575195,99975.84747314452,140754.22909545898,163569.29037475586,144385.48889160156,164574.41107177734,37268.18283081055,641050.0827941895,1021727.8356018066,623125.8058166503,619398.1197814941,525270.6961517334,613283.4194335938,461084.8127441406,1245590.8482055664,1294135.0639953613,1580487.3371276855,588252.3206481934
[TG(48:4)]_FA18:2,0.503871114945228,5.941957862638263,6.327655502955167,0.0118869357553031,0.0588548282518669,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,110172.22845458984,122147.58892822266,64653.02453613281,113502.38854980467,221084.4744873047,110802.16705322266,92195.18670654295,75887.96551513672,199342.7537841797,193750.25256347656,172216.35290527344,126164.10913085938,473894.1135864258,681552.3249511719,344340.9862060547,167584.91217041016,931837.2355957032,1069517.0474853516,261985.21807861328,137549.12823486328,398873.95068359375,207631.99353027344,202641.13555908203,155450.03198242188,95136.22717285156,94339.88623046876,121150.71032714844,72103.56469726561,94344.40618896484,98073.02661132812,65491.40435791016,98253.56634521484,252569.17834472656,96812.56658935548,123803.86877441406,71623.14440917969,268262.7584838867,546641.5544433594,92537.88677978516,77762.9453125,112795.6671142578,247653.4766845703,172906.85076904297,90152.58654785156,43992.80352783203,410475.23046875,964597.1117553711,985205.1450195312,499969.79376220703,356162.40350341797,623508.5811157227,382730.3884277344,2400888.6293945312,1667372.3369140625,691473.4683837891,544808.7581176758
FA(4:0),-0.4987138866898528,2.371655669203167,6.328611990855421,0.0118805263911983,0.0588548282518669,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,FA,11728.640899658203,13202.640899658203,9654.140617370604,16518.42123413086,11940.420852661133,14733.84112548828,12226.060729980469,23131.54164123535,11099.38069152832,12031.880882263184,23180.02166748047,13653.220977783203,23618.381622314453,12090.380859375,16147.42123413086,11513.960800170898,18295.621337890625,23543.201538085938,10804.10073852539,10561.840835571287,12492.080825805664,11791.60075378418,12433.240966796877,14808.001037597656,12629.460968017578,17375.94125366211,23856.701553344727,20923.381561279297,24472.10162353516,10754.120727539064,17649.761260986328,12093.340911865234,12368.760818481443,9751.90069580078,26019.58172607422,12296.180770874023,17693.101318359375,24820.661529541016,11778.060897827148,12556.700912475586,13014.140884399414,12499.340835571287,13010.061004638672,13413.520935058594,13650.520889282228,51103.84365081787,51524.923583984375,66848.52465820312,62031.864349365234,64969.32452392579,51937.06365966797,74785.48533630371,63204.76445007324,63370.14451599121,59964.504219055176,60436.42401123047
FA(16:5),-0.4984386246304336,3.9594559731845096,6.322926688068719,0.0119186754505135,0.0589161797837886,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,FA,20107.76153564453,23614.581634521484,14541.121101379396,54574.20397949219,20503.84135437012,37727.863037109375,20054.82119750977,93224.1864013672,18592.861450195316,19355.16131591797,155717.57165527344,26415.60179138184,125035.80847167967,19995.301467895508,47944.30346679688,23883.2416381836,81467.14599609375,126261.708984375,22806.84169006348,17748.301361083984,20522.52127075196,20286.4013671875,19731.8214263916,29968.06216430664,27994.701873779297,54338.76354980469,107324.34814453124,70525.68463134766,116214.4091796875,13916.44100189209,54181.46380615234,20143.44140625,21316.961486816406,16016.761116027832,108722.42712402344,23862.78189086914,53617.14373779297,113174.82775878906,20479.84147644043,18052.62139892578,15192.92106628418,25511.88192749023,18151.621368408203,22381.14172363281,75985.02514648438,112837.6682510376,90508.8062286377,205324.43437194824,171510.71199035645,204455.75539398193,81237.56608581543,260183.4981994629,248283.9980316162,216858.65504455566,220081.19621276855,169918.93161773682
[TG(52:6)]_FA18:2,0.5032105067235126,7.483177320384907,6.311348583571089,0.0119967553412359,0.0592060291962131,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,143802.75061035156,197590.21459960932,79753.58679199219,95215.64599609376,383719.78826904297,157834.97143554688,119212.18975830078,126519.22888183594,338892.7607421875,414690.6322021485,205191.0139160156,109755.5062866211,1447570.7456054688,3317492.0825805664,817505.6549072266,223459.8961181641,3961000.784423828,4079847.6005249023,851649.6907958984,186331.372253418,2181842.867553711,480690.6566772461,392284.00256347656,158861.1123046875,122292.68957519533,151999.59088134766,211172.21603393555,137484.029296875,139867.6707763672,250928.71685791016,115961.5484008789,99106.32678222656,152720.40893554688,148473.49087524414,128740.50900268556,106451.40805053712,1298139.3673095703,4541961.361572266,223081.25512695315,159050.2530517578,174899.6124267578,827320.4942626953,141436.60974121094,111924.90789794922,33825.68228149414,516362.1979980468,3213678.639099121,6222232.237060547,787286.1783447266,605864.2628173828,1255581.6243286133,622948.5257873535,9078829.447998047,5806028.379211426,1068529.9131469727,536385.8168640137
[TG(48:2)]_FA18:0,0.5004923525778869,5.553896895222871,6.243878045524077,0.0124623299323722,0.061107559813323,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,88670.44604492188,96199.1475830078,52548.203674316406,91065.8251953125,142811.17041015625,84633.02642822266,71328.92498779297,61525.60437011719,153196.9916381836,153937.3104248047,125675.26641845705,87041.78662109375,368264.0653076172,519929.6610870361,266960.3178100586,149061.2130126953,672458.5667114258,845066.2540283203,197934.7120361328,109606.3872680664,288130.88146972656,174005.17291259766,144457.67053222656,122066.7491455078,81450.88482666016,70999.08532714844,83393.40533447266,54766.82437133789,80231.26525878906,75997.84594726561,55611.12365722656,85637.90631103516,164528.25311279297,73649.6254272461,93046.16607666016,62171.4040222168,194208.61322021484,419160.6473999024,73547.40509033203,61083.54406738281,90443.30590820312,177260.03106689453,121778.38848876952,82132.88659667969,33988.16226196289,328483.6224975586,728660.4740600586,748000.209777832,360298.72619628906,297478.1411743164,471614.6120605469,290610.19985961914,1825065.9200439453,1304215.2572174072,519851.35510253906,393395.448638916
