Lipid,Class,DOD73-5xFAD-M2liver_x,FAD131-5xFAD-M1liver_x,FAD131-5xFAD-M2liver_x,FAD131-5xFAD-M4liver_x,FAD173-5xFAD-M1liver_x,DOD73-5xFAD-M2liver_y,FAD131-5xFAD-M1liver_y,FAD131-5xFAD-M2liver_y,FAD131-5xFAD-M4liver_y,FAD173-5xFAD-M1liver_y,blank_033123,Title1,Title2,Title,length1,length2,Blank_name
PS (32:5),PS,30700.342315673828,29756.842315673828,30107.64208984375,28843.58203125,29174.802017211914,30700.342315673828,29756.842315673828,30107.64208984375,28843.58203125,29174.802017211914,29243.96209716797,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (34:2),PS,45214.96307373047,44116.60299682617,46007.14306640625,41870.16256713867,42947.30303955078,45214.96307373047,44116.60299682617,46007.14306640625,41870.16256713867,42947.30303955078,39673.28298950195,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (34:3),PS,35562.28244018555,33309.662170410156,37428.342346191406,34843.822509765625,35106.16247558594,35562.28244018555,33309.662170410156,37428.342346191406,34843.822509765625,35106.16247558594,35008.22248840332,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (34:4),PS,88288.50598144531,78100.14556884766,123323.8681640625,104491.72741699219,129958.90856933594,88288.50598144531,78100.14556884766,123323.8681640625,104491.72741699219,129958.90856933594,164692.572265625,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (34:5),PS,50244.18328857422,47469.183166503906,60479.904052734375,55801.86376953125,65775.86376953125,50244.18328857422,47469.183166503906,60479.904052734375,55801.86376953125,65775.86376953125,75339.0053100586,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (36:0),PS,41914.442932128906,44074.30285644531,43572.522857666016,43329.52313232422,41965.62316894531,41914.442932128906,44074.30285644531,43572.522857666016,43329.52313232422,41965.62316894531,42482.963134765625,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (36:1),PS,41243.28317260742,43434.30294799805,42360.24298095703,42690.74334716797,42203.20315551758,41243.28317260742,43434.30294799805,42360.24298095703,42690.74334716797,42203.20315551758,39858.46267700195,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (36:4),PS,40506.82287597656,36420.862701416016,40786.442932128906,35299.72235107422,37140.40246582031,40506.82287597656,36420.862701416016,40786.442932128906,35299.72235107422,37140.40246582031,35126.24264526367,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (36:5),PS,35508.3424987793,36265.46273803711,34780.48239135742,34608.12243652344,34620.762298583984,35508.3424987793,36265.46273803711,34780.48239135742,34608.12243652344,34620.762298583984,36028.38259887695,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (36:6),PS,31341.522262573242,31162.662231445312,31296.782272338867,32875.222412109375,31544.382354736328,31341.522262573242,31162.662231445312,31296.782272338867,32875.222412109375,31544.382354736328,31189.20213317871,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (36:8),PS,53639.06408691406,53834.28405761719,52756.623962402344,53241.303771972656,50741.003845214844,53639.06408691406,53834.28405761719,52756.623962402344,53241.303771972656,50741.003845214844,50343.083740234375,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (38:0),PS,43629.203125,43855.36294555664,43725.203125,44380.142822265625,43600.42303466797,43629.203125,43855.36294555664,43725.203125,44380.142822265625,43600.42303466797,42415.34323120117,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (38:1),PS,36809.76232910156,38855.842834472656,35401.402252197266,36033.58267211914,36716.682373046875,36809.76232910156,38855.842834472656,35401.402252197266,36033.58267211914,36716.682373046875,36897.08270263672,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (38:2),PS,34994.28237915039,37232.462799072266,35886.10235595703,33200.422302246094,33538.5823059082,34994.28237915039,37232.462799072266,35886.10235595703,33200.422302246094,33538.5823059082,31803.622314453125,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (38:3),PS,33500.662506103516,33519.022552490234,32029.402587890625,33731.1025390625,31438.702117919922,33500.662506103516,33519.022552490234,32029.402587890625,33731.1025390625,31438.702117919922,30034.642150878906,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (38:4),PS,42106.3427734375,41798.54293823242,39969.34259033203,37856.9826965332,36824.782653808594,42106.3427734375,41798.54293823242,39969.34259033203,37856.9826965332,36824.782653808594,36264.7624206543,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (38:5),PS,38545.64273071289,37248.66256713867,35877.02249145508,37335.84262084961,35353.36233520508,38545.64273071289,37248.66256713867,35877.02249145508,37335.84262084961,35353.36233520508,34899.70230102539,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (38:6),PS,35978.74237060547,33750.22232055664,33992.862548828125,33746.90249633789,35779.62237548828,35978.74237060547,33750.22232055664,33992.862548828125,33746.90249633789,35779.62237548828,31817.642303466797,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (40:2),PS,36965.50277709961,40397.82305908203,37461.24267578125,37753.8825378418,35348.62255859375,36965.50277709961,40397.82305908203,37461.24267578125,37753.8825378418,35348.62255859375,40396.422790527344,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (40:3),PS,34993.502380371094,38884.96267700195,37398.422790527344,34812.62237548828,39072.682678222656,34993.502380371094,38884.96267700195,37398.422790527344,34812.62237548828,39072.682678222656,38228.22280883789,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (40:4),PS,30903.662109375,32283.102447509766,33779.442321777344,31557.94219970703,30579.582244873047,30903.662109375,32283.102447509766,33779.442321777344,31557.94219970703,30579.582244873047,34685.56262207031,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (40:5),PS,30930.00225830078,31532.041961669922,32820.222259521484,31290.282165527344,30775.14210510254,30930.00225830078,31532.041961669922,32820.222259521484,31290.282165527344,30775.14210510254,29489.722076416016,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (42:0),PS,26855.401947021484,30218.322235107422,31091.582092285156,27794.101821899414,27157.441925048828,26855.401947021484,30218.322235107422,31091.582092285156,27794.101821899414,27157.441925048828,28031.142181396484,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (42:2),PS,33610.842376708984,38880.88232421875,39118.24278259277,30722.222106933594,37397.862701416016,33610.842376708984,38880.88232421875,39118.24278259277,30722.222106933594,37397.862701416016,31552.642181396484,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (42:3),PS,45341.72351074219,48615.543518066406,47902.883361816406,43414.82312011719,46293.88327026367,45341.72351074219,48615.543518066406,47902.883361816406,43414.82312011719,46293.88327026367,44877.72296142578,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (42:4),PS,29671.682098388672,27773.801849365234,27812.461975097656,30302.241943359375,28368.221939086914,29671.682098388672,27773.801849365234,27812.461975097656,30302.241943359375,28368.221939086914,26979.501892089844,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (42:5),PS,26600.801681518555,26522.781768798828,27745.14193725586,27635.941864013672,25600.761810302734,26600.801681518555,26522.781768798828,27745.14193725586,27635.941864013672,25600.761810302734,27291.861877441406,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (42:6),PS,32229.522247314453,35574.02261352539,33654.62255859375,32513.7822265625,32897.10250854492,32229.522247314453,35574.02261352539,33654.62255859375,32513.7822265625,32897.10250854492,32252.92221069336,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (44:0),PS,22558.20150756836,22225.001525878906,22519.181518554688,22855.80160522461,22786.081573486328,22558.20150756836,22225.001525878906,22519.181518554688,22855.80160522461,22786.081573486328,21596.88153076172,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (44:1),PS,24543.341747283936,26506.641777038574,28409.982109069824,25065.221954345703,25208.48183441162,24543.341747283936,26506.641777038574,28409.982109069824,25065.221954345703,25208.48183441162,22105.921508789062,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (44:10),PS,25846.24188232422,30029.242218017578,30520.942184448242,28000.701873779297,28118.701950073242,25846.24188232422,30029.242218017578,30520.942184448242,28000.701873779297,28118.701950073242,27623.52195739746,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (44:2),PS,27559.542114257812,31487.822372436523,32473.542392730713,22833.041748046875,33426.62226104736,27559.542114257812,31487.822372436523,32473.542392730713,22833.041748046875,33426.62226104736,22941.621715545654,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (44:4),PS,23949.64158630371,26576.741790771484,25331.641799926758,24177.76171875,27686.602157592773,23949.64158630371,26576.741790771484,25331.641799926758,24177.76171875,27686.602157592773,24625.241539001465,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (44:5),PS,21531.421600341797,21658.961547851562,24012.101837158203,24699.06185913086,23645.481658935547,21531.421600341797,21658.961547851562,24012.101837158203,24699.06185913086,23645.481658935547,24443.66178894043,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (44:6),PS,23706.501724243164,27353.681869506836,23861.861602783203,21104.821365356445,23422.58169555664,23706.501724243164,27353.681869506836,23861.861602783203,21104.821365356445,23422.58169555664,22673.241607666016,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PSo (20:0),PS,65763.54431152344,66917.26501464844,73208.18524169922,77590.18518066406,60809.243896484375,65763.54431152344,66917.26501464844,73208.18524169922,77590.18518066406,60809.243896484375,62850.16439819336,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PSo (28:0),PS,29457.362060546875,27886.141998291016,29402.44219970703,28081.50210571289,31263.40219116211,29457.362060546875,27886.141998291016,29402.44219970703,28081.50210571289,31263.40219116211,28855.0419921875,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PSo (30:0),PS,32678.642333984375,36162.0026550293,35602.862548828125,34817.70233154297,32338.422286987305,32678.642333984375,36162.0026550293,35602.862548828125,34817.70233154297,32338.422286987305,30985.281982421875,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PSo (30:1),PS,25541.021827697754,23805.241653442383,27858.022064208984,24342.38185119629,25381.041946411133,25541.021827697754,23805.241653442383,27858.022064208984,24342.38185119629,25381.041946411133,23640.021530151367,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PSo (32:0),PS,52445.04382324219,46515.20343017578,50568.16326904297,47680.22381591797,47310.26348876953,52445.04382324219,46515.20343017578,50568.16326904297,47680.22381591797,47310.26348876953,43959.3630065918,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PSo (32:1),PS,99901.14709472656,96334.40600585938,95350.32666015625,95496.4462890625,98645.84655761719,99901.14709472656,96334.40600585938,95350.32666015625,95496.4462890625,98645.84655761719,93405.40673828125,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PSo (34:0),PS,47102.4033203125,47997.103271484375,45922.343200683594,46671.12341308594,45560.263244628906,47102.4033203125,47997.103271484375,45922.343200683594,46671.12341308594,45560.263244628906,46067.94323730469,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PSo (34:1),PS,32826.582275390625,32586.822265625,31932.002319335938,31742.26251220703,30634.12191772461,32826.582275390625,32586.822265625,31932.002319335938,31742.26251220703,30634.12191772461,33890.84231567383,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PSo (34:2),PS,27987.16194152832,28366.202117919922,29158.562103271484,26955.701690673828,28824.821884155273,27987.16194152832,28366.202117919922,29158.562103271484,26955.701690673828,28824.821884155273,28593.78189086914,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PSo (34:2)_2,PS,34538.002532958984,29424.342254638672,30717.20230102539,29214.60205078125,27798.721908569336,34538.002532958984,29424.342254638672,30717.20230102539,29214.60205078125,27798.721908569336,30763.14227294922,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PSo (34:4),PS,27720.44203186035,26619.981811523438,28945.921981811523,27259.441848754883,28100.722061157227,27720.44203186035,26619.981811523438,28945.921981811523,27259.441848754883,28100.722061157227,28201.34197998047,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PSo (36:2),PS,30084.1220703125,30494.062103271484,33453.402435302734,31270.182250976562,31300.20230102539,30084.1220703125,30494.062103271484,33453.402435302734,31270.182250976562,31300.20230102539,30600.12225341797,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PSo (36:3),PS,30614.702270507812,27161.90199279785,29502.26203918457,29244.641983032227,30646.60223388672,30614.702270507812,27161.90199279785,29502.26203918457,29244.641983032227,30646.60223388672,26914.281768798828,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PSo (36:4),PS,28679.682037353516,28406.421966552734,31704.942291259766,28571.302017211914,29213.582061767578,28679.682037353516,28406.421966552734,31704.942291259766,28571.302017211914,29213.582061767578,28518.502044677734,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PSo (36:5),PS,47140.76354980469,52012.68371582031,54250.404052734375,50599.00378417969,50144.78369140625,47140.76354980469,52012.68371582031,54250.404052734375,50599.00378417969,50144.78369140625,48465.32336425781,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PSo (38:0),PS,35638.46258544922,35356.422424316406,37080.90238952637,33139.76235961914,33645.34240722656,35638.46258544922,35356.422424316406,37080.90238952637,33139.76235961914,33645.34240722656,32698.46240234375,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
