Lipid,Class,DOD93_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cerebellum,DOD94_F3_Female_WT_cerebellum,FAD184_F3_Female_WT_cerebellum,FAD184_F4_Female_WT_cerebellum,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
1-O-behenoyl-Cer(d18:1/16:0),Cer,9689.680694580078,8318.060626983643,9103.68058013916,9683.860694885254,8625.36058807373,13441.081062316895,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPI(17:2),PI,130070.84832763672,112824.30822753906,109473.14807128906,106149.96826171875,123410.46948242188,57386.64422607422,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPI(18:0),PI,302094.2785644531,330239.6022949219,172610.43212890625,196527.07666015625,213395.73400878906,400843.1767578125,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPI(18:1),PI,115745.26770019531,274411.79876708984,103938.6675415039,85011.08557128906,198350.15600585938,64739.804290771484,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPI(18:2),PI,349589.3035888672,308544.5417175293,122483.84829711914,175809.0128173828,240042.25714111328,35383.6024017334,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPI(18:3),PI,11734736.0546875,3192159.1533203125,2572022.9729003906,4894321.790771484,5892943.313964844,49682.62371826172,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPI(18:4),PI,66086.0244140625,71654.20498657227,75503.50540161133,59689.284118652344,60890.28405761719,38114.06280517578,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"LPI(19:0),LPI(O-20:0)",PI,2143.9201583862305,4608.66032409668,2475.7401733398438,2262.6001739501953,2212.9601669311523,649549.9510498047,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"LPI(19:1),LPI(P-20:0)",PI,4978.240287780762,13656.561046600342,3320.860279083252,3962.7403259277344,3439.6402473449707,54542.76413726807,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPI(20:0),PI,115712.82879638672,116482.60799789429,102804.6069946289,84057.62665939331,118533.14849853516,115784.28930664062,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPI(20:1),PI,135021.15003585815,135813.04972457886,140690.95043945312,128425.33005142212,151612.1317138672,100334.10778808594,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPI(20:2),PI,333849.60625839233,380011.6209335327,377457.1876220703,276214.0414390564,131715.77047729492,38564.18295288086,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPI(20:3),PI,47589.88330078125,42151.203186035156,49242.70343017578,33702.22229385376,48245.48350524902,34572.84240722656,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPI(20:4),PI,35893.842445373535,29022.72197341919,37820.10272979736,31977.482219696045,35997.00239562988,26896.741912841797,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPI(20:5),PI,57909.18399429321,16156.561191558838,46812.12317276001,39347.88271331787,45400.74337005615,51888.90362548828,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPI(21:0),PI,305278.982421875,332887.5634765625,329040.1591796875,280234.57958984375,431898.95166015625,268374.52001953125,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPI(22:0),PI,166507.5125732422,144496.27099609375,139504.97039794922,186969.71258544922,158916.81127929688,68945.72473144531,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPI(22:1),PI,130823.90966796875,168259.79272460938,131964.52880859375,143130.38989257812,180831.97338867188,126827.3486328125,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPI(22:2),PI,84519.66607666016,94178.88647460938,76028.14538574219,74414.74588012695,60049.50436401367,29403.062118530273,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPI(22:4),PI,51370.18371582031,64740.42459106445,54621.443908691406,52058.023376464844,60442.10446166992,32802.56234741211,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPI(22:6),PI,158067.5908203125,174751.5313720703,157778.51202392578,161551.75048828125,169462.49353027344,110897.30786132812,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPS(12:0),PS,84549.78588867188,99277.86669921875,103824.82775878906,85350.66577148438,96361.607421875,84633.40588378906,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPS(13:0),PS,95590.30639648438,97278.02685546875,88628.32580566406,95197.86755371094,93237.96600341797,91949.4072265625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPS(14:0),PS,94258.62683105469,90478.88623046875,89041.2056274414,81026.06555175781,84912.04577636719,68832.224609375,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPS(14:1),PS,775594.23828125,619400.1215820312,615403.2299804688,661720.3432617188,578714.3012695312,364893.10595703125,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPS(16:1),PS,142353.51013183594,160706.51208496094,147982.6690673828,122306.00854492188,121166.74865722656,99840.70703125,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPS(17:2),PS,71873.08489990234,77926.08557128906,78414.86535644531,72870.20483398438,80943.72564697266,74220.0849609375,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPS(18:1),PS,121622.94732666016,94810.32629394531,82917.58605957031,81927.22589111328,91808.74700927734,66536.56427001953,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPS(18:2),PS,65119.004821777344,68239.08502197266,64460.38458251953,62404.54479980469,64971.28497314453,48057.463623046875,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPS(18:3),PS,54076.183654785156,56761.243896484375,58146.28399658203,61748.54473876953,64310.10437011719,49115.5032043457,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPS(18:4),PS,55715.20349121094,68999.94458007812,61794.584228515625,56173.60437011719,58872.584045410156,54686.24411010742,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPS(20:0),PS,70256.86476516724,70946.36456298828,66570.76482772827,62729.54470825195,64714.70431137085,60208.723945617676,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPS(20:1),PS,120707.50811767578,130640.72973632812,121261.00804901123,102113.06733322144,116182.16854858398,97257.40671157837,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPS(20:2),PS,233217.11431884766,269041.5980834961,267147.6392555237,196400.39548492432,100441.26769256592,41663.323123931885,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPS(20:3),PS,73095.7852973938,91638.80578613281,61473.90431213379,59041.34422302246,63915.1844291687,52617.96396255493,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPS(20:4),PS,44262.14292526245,40932.84310913086,30140.422088623047,32998.282302856445,36152.262367248535,30552.182189941406,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPS(20:5),PS,51244.34323120117,65869.30474853516,4335.420333862305,28031.54200363159,26616.581787109375,26183.58193206787,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPS(21:0),PS,145369.130859375,159947.09155273438,160055.45275878906,144968.93017578125,162833.65002441406,113976.40759277344,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPS(22:0),PS,93312.02648925781,94706.20666503906,102548.86743164062,86085.68627929688,102100.02685546875,81659.765625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPS(22:1),PS,159061.01196289062,167450.89111328125,137652.78930664062,119234.60925292969,221518.35522460938,144813.98962402344,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPS(22:2),PS,56872.104095458984,58864.764099121094,62971.18475341797,56814.763763427734,60314.22439575195,45866.30322265625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPS(22:4),PS,78103.68566894531,82795.12548828125,78676.56530761719,75848.12536621094,77405.62518310547,52716.643981933594,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPS(22:6),PS,122947.04931640625,132892.54821777344,130569.20971679688,112914.10748291016,123982.88818359375,87399.2466430664,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPS(O-16:0),PS,243096.9775390625,244766.15673828125,252893.23559570312,217442.75659179688,184321.31323242188,179513.71362304688,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPS(O-18:0),PS,654542.5043945312,474658.232421875,477465.595703125,527487.6977539062,441758.8935546875,244715.63598632812,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPS(O-20:0),PS,3634.9402770996094,2235.1201515197754,4675.420379638672,2872.9002265930176,3066.1802406311035,2982.940196990967,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPS(P-16:0),PS,156722.87127685547,134806.6688232422,111897.18811035156,99263.46691894531,95722.70568847656,112676.24792480469,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPS(P-18:0),PS,63766.424743652344,63733.504821777344,61011.12432861328,58011.324157714844,64883.584899902344,54120.14404296875,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
LPS(P-20:0),PS,3952.8603019714355,2873.8002128601074,16018.201114654541,7128.06058883667,5361.940319061279,3378.480255126953,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"PC(10:0),LPC(11:0)",PC,89352.40686035156,91619.4067993164,90450.08599853516,92455.1869506836,78573.5859375,45321.363342285156,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"PC(12:0),LPC(13:0),LPC(O-14:0)",PC,44159.58282470703,45219.30334472656,45350.76287841797,42283.68322753906,46492.26318359375,38026.902740478516,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
PC(12:4),PC,57259.543701171875,59703.044006347656,56175.60430908203,58100.44384765625,58423.54431152344,48748.52325439453,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"PC(14:0),LPC(15:0),LPC(O-16:0)",PC,58727.12451171875,53963.944396972656,44423.02313232422,50879.38360595703,50377.544006347656,36015.7024230957,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
