Lipid,Class,FAD185_M1_Male_5xFAD_cortex ,FAD185_M3_Male_5xFAD_cortex ,FAD189_M1_Male_5xFAD_cortex ,FAD189_M2_Male_5xFAD_cortex ,FAD185_M4_Male_WT_cortex ,FAD189_M3_Male_WT_cortex ,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
"[TG(62:16),TG(61:9),TG(60:2)]_FA18:1",TAG,140079.7105102539,148686.2713623047,178927.17156982422,108194.3471069336,126596.14877319336,127924.86901855469,28280.76239013672,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:16),TG(61:9),TG(60:2)]_FA18:2",TAG,127160.34881591797,108426.24737548828,166267.41217041016,203013.35375976562,75584.24563598633,150514.04974365234,36578.30242919922,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:16),TG(61:9),TG(60:2)]_FA18:3",TAG,105659.68701171875,99037.18688964844,99252.56762695312,143565.6703491211,69463.9248046875,97690.80728149414,36009.72232055664,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:16),TG(61:9),TG(60:2)]_FA20:4",TAG,81466.68505859375,81258.46542358398,75393.42428588867,87054.28607177734,49573.383209228516,66775.84436035156,39173.8427734375,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:16),TG(61:9),TG(60:2)]_FA22:5",TAG,147043.2107849121,163503.11193847656,160837.23168945312,154142.33172607422,99220.28784179688,87448.2060546875,45007.283294677734,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:16),TG(61:9),TG(60:2)]_FA22:6",TAG,268454.4373779297,274456.4983520508,332637.0430908203,265115.80078125,154021.63116455078,153733.0308227539,52007.103454589844,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:7),TG(61:0)]_FA14:0",TAG,144315.6303100586,78176.80442810059,196129.2166595459,87561.72714233398,218061.83491516113,35827.80294799805,15074.141052246094,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:7),TG(61:0)]_FA16:0",TAG,44610.122650146484,39536.262619018555,49737.24383544922,55292.14343261719,41622.16342163086,36570.56294250488,19055.681518554688,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:7),TG(61:0)]_FA16:1",TAG,57212.14401245117,47603.5241394043,61697.44451904297,106811.74703979492,73889.38485717773,79504.94512939453,20195.62144470215,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:7),TG(61:0)]_FA18:0",TAG,71368.46508789062,71484.4048461914,85795.4455871582,122816.84875488281,45042.12307739258,86740.3860168457,26384.441528320312,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:7),TG(61:0)]_FA18:1",TAG,50649.34359741211,60524.844635009766,49613.86380004883,72412.24523925781,45037.56314086914,49470.42297363281,21530.96156311035,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:7),TG(61:0)]_FA18:2",TAG,79828.08560180664,78199.04574584961,70160.7847290039,84555.44577026367,57183.9241027832,64948.563537597656,35727.18223571777,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:7),TG(61:0)]_FA18:3",TAG,60653.964752197266,60382.703857421875,62471.48403930664,69129.06539916992,43931.98301696777,49855.12301635742,43041.242736816406,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:7),TG(61:0)]_FA20:4",TAG,206019.25622558594,286136.25802612305,384369.6284790039,205965.7533569336,182056.3719177246,117199.76776123047,123334.92785644531,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:7),TG(61:0)]_FA22:5",TAG,432055.2736816406,351197.2633666992,487052.33657836914,387330.3268737793,232141.69650268555,206048.7142944336,29735.042266845703,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:7),TG(61:0)]_FA22:6",TAG,281437.96209716797,234771.8564453125,271013.74060058594,303427.22470092773,176773.83392333984,263278.97830200195,44975.502868652344,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:8),TG(61:1)]_FA14:0",TAG,93454.90579223633,53663.10438537598,121434.84828186035,63990.28439331055,140575.82794189453,36828.322998046875,16025.281311035156,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:8),TG(61:1)]_FA16:0",TAG,48839.06365966797,48198.08331298828,54751.90344238281,55371.18363952637,35125.70262145996,41081.7028503418,22515.581451416016,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:8),TG(61:1)]_FA16:1",TAG,57713.144104003906,48497.263275146484,60435.484466552734,67075.44451904297,51456.56369018555,47266.543701171875,18634.121551513672,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:8),TG(61:1)]_FA18:0",TAG,79030.34564208984,83682.32604980469,90406.62573242188,93050.00756835938,60356.60430908203,73085.52526855469,30873.82211303711,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:8),TG(61:1)]_FA18:1",TAG,76439.40545654297,74134.68444824219,82648.8459777832,131760.0485534668,52022.42346191406,100022.68768310547,24292.721588134766,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:8),TG(61:1)]_FA18:2",TAG,52444.44317626953,59353.28405761719,57605.96401977539,77836.40533447266,42412.26300048828,53968.3039855957,23861.521591186523,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:8),TG(61:1)]_FA18:3",TAG,95843.58706665039,87083.16616821289,81725.80596923828,102994.4878540039,64722.883880615234,77199.54583740234,39119.66258239746,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:8),TG(61:1)]_FA20:4",TAG,76074.72607421875,95693.86651611328,96284.40661621094,80018.44534301758,66407.10473632812,64693.76495361328,54747.44430541992,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:8),TG(61:1)]_FA22:5",TAG,170636.5530090332,192291.03485107422,214279.9334411621,191267.1939086914,112750.06802368164,104928.42614746094,35082.32263183594,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:8),TG(61:1)]_FA22:6",TAG,579033.8027954102,451108.5090942383,577169.5763549805,413990.90618896484,328863.56245422363,302287.4204406738,33467.18246459961,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:9),TG(61:2)]_FA14:0",TAG,55262.00402832031,41594.98287963867,68227.32434082031,55038.363861083984,47352.02258300781,36861.98254394531,16407.24126434326,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:9),TG(61:2)]_FA16:0",TAG,37768.202728271484,41250.242767333984,42186.563385009766,48482.743560791016,29210.18179321289,32271.602081298828,25415.741943359375,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:9),TG(61:2)]_FA16:1",TAG,57224.20372009277,52401.203521728516,62007.964782714844,69330.08444213867,42660.66293334961,46477.84359741211,21843.381454467773,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:9),TG(61:2)]_FA18:0",TAG,70304.96508789062,90939.70690917969,90677.48651123047,73336.40548706055,65162.144470214844,57073.6242980957,29985.46223449707,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:9),TG(61:2)]_FA18:1",TAG,83558.90567016602,91331.60678100586,94742.8871459961,103088.78680419922,63582.024322509766,80757.82482910156,29716.36199951172,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:9),TG(61:2)]_FA18:2",TAG,83008.24633789062,78088.84539794922,92575.92572021484,138836.88864135742,56280.183502197266,106395.54830932617,26744.322052001953,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:9),TG(61:2)]_FA18:3",TAG,62663.44445800781,66564.92556762695,62633.12438964844,88533.2265625,49550.18362426758,66492.22491455078,27600.041961669922,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:9),TG(61:2)]_FA20:4",TAG,85977.3060913086,110915.68878173828,97047.08772277832,91807.46655273438,72430.60494995117,71948.84561157227,28724.882110595703,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:9),TG(61:2)]_FA22:5",TAG,297470.8434753418,327657.2641906738,314909.8439941406,209964.97485351562,149399.2510986328,123484.1683959961,59644.184020996094,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(62:9),TG(61:2)]_FA22:6",TAG,187661.75390625,216781.73434448242,230191.6365966797,214739.29345703125,114136.86865234375,121716.80786132812,38914.18293762207,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(63:11),TG(62:4)]_FA14:0",TAG,58498.04429626465,45420.96321105957,86194.14672851562,79138.54577636719,42142.86240386963,54051.44366455078,18337.501220703125,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(63:11),TG(62:4)]_FA16:0",TAG,28873.922271728516,31540.982131958008,32990.88250732422,44579.04286193848,21786.641372680664,33158.542221069336,14697.601028442383,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(63:11),TG(62:4)]_FA16:1",TAG,38655.36296081543,41329.502685546875,39844.00277709961,53066.723220825195,33294.98194885254,39132.64276123047,25609.881896972656,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(63:11),TG(62:4)]_FA18:0",TAG,45396.24365234375,46927.7834777832,43478.34292602539,48544.72381591797,32699.982177734375,37303.80284118652,32076.44204711914,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(63:11),TG(62:4)]_FA18:1",TAG,46387.963523864746,60315.14407348633,56721.963470458984,57965.70330810547,45088.10305786133,47014.203552246094,24428.621826171875,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(63:11),TG(62:4)]_FA18:2",TAG,96479.08654785156,95492.90744018555,94134.30749511719,80218.7857055664,101241.26718139648,86351.66598510742,25004.141662597656,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(63:11),TG(62:4)]_FA18:3",TAG,88968.7470703125,85631.16537475586,100683.48666381836,82228.22668457031,78052.70568847656,80406.64511108398,25163.701721191406,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(63:11),TG(62:4)]_FA20:4",TAG,99066.58639526367,78500.22546386719,100043.84692382812,173574.77239990234,62647.58413696289,130683.08935546875,31347.98208618164,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(63:11),TG(62:4)]_FA22:5",TAG,1890814.810180664,1249857.2452392578,2336781.786254883,1504483.0874023438,601242.1179199219,820544.8642578125,158149.33099365234,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(63:11),TG(62:4)]_FA22:6",TAG,164947.1524658203,144876.9914855957,201607.33499145508,152251.51162719727,98071.90710449219,90114.14633178711,58566.543853759766,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(63:12),TG(62:5)]_FA14:0",TAG,91318.0267944336,73717.64559936523,106913.88879394531,80629.76538085938,69808.82490539551,52103.44418334961,40748.3221282959,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(63:12),TG(62:5)]_FA16:0",TAG,32851.3825378418,34716.50256347656,34055.56214904785,63127.84455871582,28135.781845092773,38787.72285461426,14593.081016540527,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(63:12),TG(62:5)]_FA16:1",TAG,38791.78256225586,36845.84246826172,38600.58297729492,48028.24349975586,26390.661834716797,40832.24282836914,16553.621200561523,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(63:12),TG(62:5)]_FA18:0",TAG,71607.30432128906,72079.58520507812,65584.64489746094,81559.84616088867,54525.544372558594,59708.304260253906,33329.142501831055,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(63:12),TG(62:5)]_FA18:1",TAG,47786.86309814453,58593.80422973633,49082.483795166016,55834.34423828125,35407.52230834961,45512.123291015625,35349.28259277344,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
