Lipid,Class,DOD100-M1-WT-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M5FAD173-WT-Cortex10x_01192023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
PI (36:8),PI,41357.282791137695,117885.36883544922,97295.78729248047,106431.72705078125,110751.44702148438,49941.52365112305,54564.58361816406,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (38:0) | PIp (40:6),PI,28102.72184753418,62716.284088134766,50495.86276245117,57459.143951416016,58124.184143066406,28916.262279510498,41279.66320800781,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (38:0) | PIp (40:6)_2,PI,31030.381942749023,66164.56442260742,46128.84358215332,55049.863693237305,59110.724365234375,29859.72216796875,39103.42330932617,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (38:1),PI,17341.581089019775,57676.764068603516,40257.12301635742,50829.663635253906,46599.90283203125,23728.461544036865,33391.98225402832,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (38:2),PI,22272.68154144287,68446.14489746094,42224.622955322266,51422.524002075195,56294.4638671875,24287.4217376709,34534.48245239258,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (38:3),PI,35302.64250946045,176123.87170410156,112467.3087310791,77887.78503417969,141121.61026000977,47859.463302612305,29888.84211730957,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (38:4),PI,145686.7495727539,1457961.3286132812,877265.9484710693,488490.6223144531,1119307.676147461,314992.6420135498,33924.32278442383,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (38:5),PI,59704.603576660156,358466.3269042969,193154.3924560547,141402.50982666016,268732.6594238281,74490.70570373535,31828.921997070312,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (38:6),PI,42183.76315307617,131915.46899414062,80040.12524414062,78552.70666503906,96628.10729980469,46782.5231628418,46680.34298706055,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (38:7),PI,35107.50262069702,141311.92840576172,93209.78649902344,110423.13064575195,134539.73013305664,37943.30368041992,39463.90299987793,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (38:8),PI,28192.961990356445,69466.90509033203,47236.303649902344,54832.064056396484,66795.70529174805,29175.382354736328,38304.08239746094,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (38:9),PI,27357.341987609863,60089.663970947266,42822.58346557617,48077.64334106445,50133.84359741211,25819.301818847656,40901.10299682617,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (40:0),PI,129526.97062683105,234002.09658813477,127687.32843017578,222120.07348632812,242303.4167175293,60884.603843688965,248674.4577331543,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (40:1),PI,22981.662071228027,54353.603271484375,37035.943016052246,44459.963638305664,44842.60326385498,22186.501544952393,32715.142013549805,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (40:10),PI,52954.96369934082,101256.16595458984,61198.58460998535,75926.64636230469,103670.86688232422,29631.40202331543,32061.102447509766,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (40:2),PI,27549.96199798584,64669.524169921875,40559.40326309204,62741.88414001465,62442.52453613281,27022.50175857544,63856.04414367676,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (40:3),PI,20366.941482543945,45589.18276977539,33122.60251617432,43546.04263305664,46715.96348571777,21967.581462860107,33939.501892089844,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (40:4),PI,26251.68170928955,49793.68347930908,31935.482414245605,39803.622497558594,47589.52374267578,18449.621242523193,40005.80235290527,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (40:5),PI,29581.101821899414,71178.06491088867,44385.10305786133,63814.164474487305,66190.8842163086,25150.64189529419,85973.32585144043,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (40:6),PI,87737.78637695312,132795.1298828125,83133.74520874023,94998.64727783203,92311.7661743164,44978.36298751831,163903.69165039062,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (40:7),PI,31155.921813964844,80106.32571411133,57271.22450256348,61126.60494995117,68693.18533325195,29898.78224182129,36003.922592163086,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (40:8),PI,49289.664138793945,67220.62490844727,62285.20376586914,58511.004821777344,90270.42721557617,29633.541984558105,41180.28256225586,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (40:9),PI,17913.96111679077,50833.723541259766,30015.36199951172,37928.94270324707,47050.083435058594,17049.401165008545,31218.941864013672,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (42:0),PI,33623.562534332275,56106.70397949219,41834.98313522339,56480.0842590332,54640.92381286621,20419.70135498047,97259.66902160645,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (42:1),PI,17095.241249084473,33121.442626953125,25710.80213546753,28528.28240966797,31755.302169799805,18305.301288604736,24027.881881713867,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (42:10),PI,17799.101188659668,41704.383071899414,25198.981716156006,31315.30242919922,32775.90237426758,14835.301082611084,31729.622604370117,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (42:11),PI,50260.88283538818,91147.44702148438,54807.3645401001,85752.14471435547,92747.98808288574,23937.441650390625,145164.92910766602,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (42:3),PI,29287.261825561523,64803.62341308594,36961.8030090332,59319.74373626709,77757.44499206543,19564.84129333496,71772.20361328125,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (42:4),PI,15510.541244506836,30805.26206970215,21618.481590270996,26857.942138671875,27618.721786499023,13052.040828704834,23323.401580810547,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (42:5),PI,22736.98176574707,44853.94305419922,21930.78168106079,40537.22319030762,36595.56254577637,16304.800960540771,26459.201835632324,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (42:6),PI,18729.50122833252,37119.50224304199,23599.70151901245,32373.022247314453,33350.242126464844,15711.241180419922,25515.321868896484,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (42:7),PI,22219.561805725098,47967.10333251953,35015.38245391846,41128.74272155762,38632.24253845215,22102.161571502686,37744.662857055664,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (42:8),PI,25991.44184112549,64762.144134521484,40897.82302856445,53949.823333740234,59655.14424133301,24181.741706848145,49812.26318359375,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (42:9),PI,14966.601036071777,33767.042221069336,21186.921684265137,30795.181838989258,33902.82273864746,16155.361045837402,27867.421981811523,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (44:0),PI,8761.900539398193,27396.601524353027,17078.801307678223,26072.241539001465,23187.44158935547,11551.440864562988,19133.061264038086,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (44:1),PI,8594.260581970215,26089.80181121826,17043.801094055176,21322.121589660645,20809.081665039062,12255.320892333984,20980.681270599365,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (44:10),PI,14838.88109588623,33607.94234466553,23444.681686401367,27020.681854248047,30368.521713256836,15709.141258239746,29384.162109375,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (44:12),PI,15762.521102905273,30819.602310180664,19210.141498565674,25922.681838989258,27818.541694641113,12080.44095993042,22073.341537475586,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (44:2),PI,14225.680961608887,29048.982093811035,19281.18166732788,24178.001777648926,31199.362060546875,16105.781047821045,19368.401416778564,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (44:3),PI,10647.100883483887,27453.122108459473,16085.140937805176,22444.081928253174,25957.10203933716,10957.160820007324,24497.321369171143,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (44:4),PI,10223.600784301758,24855.421844482422,17457.021255493164,19203.52140045166,23306.721641540527,13422.980865478516,17822.28133392334,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (44:5),PI,12032.980735778809,32700.642364501953,21863.501636505127,28202.082237243652,25201.881958007812,15297.86096572876,19893.441177368164,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (44:6),PI,12843.060806274414,32069.042137145996,18472.62120437622,25784.861938476562,28729.701942443848,14630.700931549072,23178.341667175293,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (44:7),PI,14643.94108581543,30736.58187866211,22385.241695404053,30360.082321166992,30433.34245300293,15110.200988769531,22519.341567993164,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (44:8),PI,14454.361122131348,30393.36245727539,21514.001651763916,26162.761825561523,32407.342529296875,15068.721153259277,23591.72177886963,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PIo (18:0),PI,79314.18662261963,485351.3542480469,281529.0758972168,541789.5979003906,493227.5676269531,133117.4465637207,108059.58819580078,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PIo (20:5),PI,44738.12270736694,356510.6868286133,229484.29583740234,442052.0592651367,448409.76232910156,106277.22555541992,477581.294921875,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PIo (28:0),PI,24810.58164215088,98067.38592529297,81527.52633666992,86720.66702270508,93416.6064453125,46247.38366699219,48891.243225097656,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PIo (30:0),PI,45991.98321533203,182487.91247558594,168185.53106689453,133955.90948486328,132269.68969726562,80137.06549072266,70112.96502685547,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PIo (30:1),PI,33145.8024520874,131547.4503173828,110111.287109375,111244.92956542969,115720.18844604492,61607.6435546875,119500.6693725586,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PIo (32:0),PI,86580.68585205078,312403.4190673828,302180.6170654297,255102.6759033203,205598.39624023438,147567.0908203125,110050.78820800781,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
"PIo (32:1), PIp (32:0)",PI,49879.9635925293,182850.0760498047,180042.8521118164,142924.5698852539,118702.92810058594,94767.74713134766,67226.24499511719,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PIo (34:0),PI,62143.52424621582,221349.71813964844,231221.43823242188,190812.57647705078,173541.31091308594,83646.4462890625,80131.50537109375,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
"PIo (34:1), PIp (34:0)",PI,76891.48416137695,288568.4802246094,270966.6605834961,236283.9135131836,236306.19757080078,102445.30834960938,87030.76611328125,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
"PIo (34:3), PIp (34:2)",PI,27927.721771240234,58866.084075927734,37652.48301696777,51207.96389770508,56901.72384643555,21189.841720581055,37941.60250854492,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
"PIo (34:4), PIp (34:3)",PI,14798.941093444824,50123.96369934082,31135.24269104004,46702.182861328125,52507.60385131836,20297.921295166016,34014.242279052734,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PIo (36:0),PI,34972.26298522949,81272.74478149414,53682.083740234375,69329.22528076172,70392.78515625,32937.622314453125,52576.12335205078,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
