lipid,logFC,logCPM,LR,PValue,FDR,type,DOD73-5xFAD-M2liver_x,FAD131-5xFAD-M1liver_x,FAD131-5xFAD-M2liver_x,FAD131-5xFAD-M4liver_x,FAD173-5xFAD-M1liver_x,DOD73-5xFAD-M2liver_y,FAD131-5xFAD-M1liver_y,FAD131-5xFAD-M2liver_y,FAD131-5xFAD-M4liver_y,FAD173-5xFAD-M1liver_y,blank_033123
[TG(58:12)|TG(57:5)]_FA22:5,0,5.684808118445449,0,1,1,TAG,35295.30271911621,42540.84275817871,46829.5231628418,26746.96200561523,46987.28303527832,35295.30271911621,42540.84275817871,46829.5231628418,26746.96200561523,46987.28303527832,25874.6219329834
[TG(58:12)|TG(57:5)]_FA22:6,0,5.507508152486165,0,1,1,TAG,33925.54229736328,38747.422943115234,39207.782302856445,24663.841835021973,39647.54284667969,33925.54229736328,38747.422943115234,39207.782302856445,24663.841835021973,39647.54284667969,21244.061447143555
[TG(58:13)|TG(57:6)]_FA14:0,0,5.225139653758619,0,1,1,TAG,26373.841857910156,29022.88192749023,29575.44204711914,27664.601959228516,27019.721893310547,26373.841857910156,29022.88192749023,29575.44204711914,27664.601959228516,27019.721893310547,25415.661712646484
[TG(58:13)|TG(57:6)]_FA16:0,0,5.04141112603026,0,1,1,TAG,25652.601806640625,27258.521728515625,24682.941619873047,20626.40139770508,26610.001892089844,25652.601806640625,27258.521728515625,24682.941619873047,20626.40139770508,26610.001892089844,19445.30140686035
[TG(58:13)|TG(57:6)]_FA16:1,0,5.011748894797469,0,1,1,TAG,21108.80149841309,26022.961738586426,27800.36221313477,22118.861587524418,24603.601531982426,21108.80149841309,26022.961738586426,27800.36221313477,22118.861587524418,24603.601531982426,20288.12141418457
[TG(58:13)|TG(57:6)]_FA18:0,0,5.433862794703486,0,1,1,TAG,31713.20205688477,30274.022079467773,41457.56280517578,23583.881713867188,38998.90255737305,31713.20205688477,30274.022079467773,41457.56280517578,23583.881713867188,38998.90255737305,22775.88153076172
[TG(58:13)|TG(57:6)]_FA18:1,0,5.33632927790569,0,1,1,TAG,26418.282119750977,35216.64239501953,36133.362854003906,25053.44206237793,32651.88214111328,26418.282119750977,35216.64239501953,36133.362854003906,25053.44206237793,32651.88214111328,20447.58140563965
[TG(58:13)|TG(57:6)]_FA18:2,0,5.8221709190401025,0,1,1,TAG,34958.04243469238,59122.4246673584,56814.04319763184,23177.561531066895,50725.46437072754,34958.04243469238,59122.4246673584,56814.04319763184,23177.561531066895,50725.46437072754,18571.82127380371
[TG(58:13)|TG(57:6)]_FA18:3,0,6.138016270934781,0,1,1,TAG,40124.96226501465,75360.26560974121,71910.56604003906,27533.081756591797,66567.66421508789,40124.96226501465,75360.26560974121,71910.56604003906,27533.081756591797,66567.66421508789,20583.8415145874
[TG(58:13)|TG(57:6)]_FA20:4,0,7.297781076896277,0,1,1,TAG,84983.54522705078,211164.33404541016,203708.7541809082,48464.382904052734,91754.84481811523,84983.54522705078,211164.33404541016,203708.7541809082,48464.382904052734,91754.84481811523,32591.60235595703
[TG(58:13)|TG(57:6)]_FA22:5,0,6.530893287240121,0,1,1,TAG,49495.26397705078,101070.16848754884,105307.38850402832,29332.30226135254,86497.94522094727,49495.26397705078,101070.16848754884,105307.38850402832,29332.30226135254,86497.94522094727,25206.081817626953
[TG(58:13)|TG(57:6)]_FA22:6,0,5.8958462234938205,0,1,1,TAG,48478.44387817383,49726.48373413086,51268.10287475586,34325.20265197754,46923.92372131348,48478.44387817383,49726.48373413086,51268.10287475586,34325.20265197754,46923.92372131348,27210.582000732426
[TG(58:14)|TG(57:7)|TG(56:0)]_FA14:0,0,4.807798024081077,0,1,1,TAG,20515.661407470703,20184.62142944336,22338.06149291992,19632.50134277344,21489.00146484375,20515.661407470703,20184.62142944336,22338.06149291992,19632.50134277344,21489.00146484375,19845.8212890625
[TG(58:14)|TG(57:7)|TG(56:0)]_FA16:0,0,5.535606700674736,0,1,1,TAG,33028.26257324219,36599.14276123047,35809.30242919922,33098.52212524414,34847.30261230469,33028.26257324219,36599.14276123047,35809.30242919922,33098.52212524414,34847.30261230469,31281.50213623047
[TG(58:14)|TG(57:7)|TG(56:0)]_FA16:1,0,5.162853518399389,0,1,1,TAG,25587.50177001953,28554.461639404297,28582.26237487793,22451.84161376953,29992.642135620117,25587.50177001953,28554.461639404297,28582.26237487793,22451.84161376953,29992.642135620117,22417.381591796875
[TG(58:14)|TG(57:7)|TG(56:0)]_FA18:0,0,5.975283320594644,0,1,1,TAG,46448.00384521485,76198.02453613281,52306.08419799805,26837.601959228516,44699.22317504883,46448.00384521485,76198.02453613281,52306.08419799805,26837.601959228516,44699.22317504883,25825.641815185547
[TG(58:14)|TG(57:7)|TG(56:0)]_FA18:1,0,5.596955902668655,0,1,1,TAG,35920.62210083008,45773.06332397461,45028.58349609375,28239.28207397461,30511.941864013672,35920.62210083008,45773.06332397461,45028.58349609375,28239.28207397461,30511.941864013672,26190.861770629883
[TG(58:14)|TG(57:7)|TG(56:0)]_FA18:2,0,5.9037065783751865,0,1,1,TAG,40930.0428314209,57708.36343383789,55529.483642578125,27851.161865234375,53639.84376525879,40930.0428314209,57708.36343383789,55529.483642578125,27851.161865234375,53639.84376525879,22509.001525878903
[TG(58:14)|TG(57:7)|TG(56:0)]_FA18:3,0,5.959955846318751,0,1,1,TAG,38478.863121032715,63693.14408874512,62790.66368103027,25775.061965942383,55484.9245223999,38478.863121032715,63693.14408874512,62790.66368103027,25775.061965942383,55484.9245223999,22316.541534423828
[TG(58:14)|TG(57:7)|TG(56:0)]_FA20:4,0,6.778490151005842,0,1,1,TAG,57510.62344360352,133905.2714691162,127336.26968383788,34330.122146606445,93793.844970703125,57510.62344360352,133905.2714691162,127336.26968383788,34330.122146606445,93793.844970703125,20784.54158782959
[TG(58:14)|TG(57:7)|TG(56:0)]_FA22:5,0,6.765660293279689,0,1,1,TAG,53968.20393371582,122012.667678833,129329.47274017334,30404.081970214844,106646.86790466309,53968.20393371582,122012.667678833,129329.47274017334,30404.081970214844,106646.86790466309,22102.52166748047
[TG(58:14)|TG(57:7)|TG(56:0)]_FA22:6,0,6.585937263970367,0,1,1,TAG,61534.204528808594,99637.0876159668,97944.1484527588,35586.30244445801,89649.30653381348,61534.204528808594,99637.0876159668,97944.1484527588,35586.30244445801,89649.30653381348,27399.981857299805
[TG(58:7)|TG(57:0)]_FA14:0,0,4.580412987038985,0,1,1,TAG,17302.461181640625,18853.88134765625,16909.581176757812,17287.101181030273,18187.761207580566,17302.461181640625,18853.88134765625,16909.581176757812,17287.101181030273,18187.761207580566,17521.18116760254
[TG(58:7)|TG(57:0)]_FA16:0,0,5.697299600135587,0,1,1,TAG,39393.42288208008,40995.2233581543,43527.22329711914,27574.421752929688,50202.822845458984,39393.42288208008,40995.2233581543,43527.22329711914,27574.421752929688,50202.822845458984,22841.421844482426
[TG(58:7)|TG(57:0)]_FA16:1,0,5.558943550154942,0,1,1,TAG,29043.002075195312,48704.80252075195,47772.64309692383,23231.86163330078,35382.3424987793,29043.002075195312,48704.80252075195,47772.64309692383,23231.86163330078,35382.3424987793,20536.14144897461
[TG(58:7)|TG(57:0)]_FA18:0,0,7.794346843319592,0,1,1,TAG,139146.59353637695,232205.15936279297,237028.93215942383,77268.58676147461,227088.9999694824,139146.59353637695,232205.15936279297,237028.93215942383,77268.58676147461,227088.9999694824,21929.381591796875
[TG(58:7)|TG(57:0)]_FA18:1,0,8.511340582495384,0,1,1,TAG,130623.9301147461,285255.142288208,853545.9033203125,50969.18347167969,211372.43872070312,130623.9301147461,285255.142288208,853545.9033203125,50969.18347167969,211372.43872070312,25942.441802978516
[TG(58:7)|TG(57:0)]_FA18:2,0,8.570495317623346,0,1,1,TAG,173598.3936767578,470002.0430145264,585453.9705963135,57408.92329406738,302468.1313781738,173598.3936767578,470002.0430145264,585453.9705963135,57408.92329406738,302468.1313781738,19175.421310424805
[TG(58:7)|TG(57:0)]_FA18:3,0,7.4860457190327,0,1,1,TAG,83274.92655944824,239295.61866760257,224402.553024292,32362.26260375977,160915.47442626953,83274.92655944824,239295.61866760257,224402.553024292,32362.26260375977,160915.47442626953,20723.441375732426
[TG(58:7)|TG(57:0)]_FA20:4,0,10.397819728837893,0,1,1,TAG,558868.7803497314,1948501.207977295,1895930.0380249023,133193.48684692383,1131019.366760254,558868.7803497314,1948501.207977295,1895930.0380249023,133193.48684692383,1131019.366760254,22090.381729125977
[TG(58:7)|TG(57:0)]_FA22:5,0,11.090405436284854,0,1,1,TAG,792138.7719421387,2881409.376373291,3589932.00189209,258568.4792175293,1649223.3576049805,792138.7719421387,2881409.376373291,3589932.00189209,258568.4792175293,1649223.3576049805,45727.68322753906
[TG(58:7)|TG(57:0)]_FA22:6,0,9.325521442873162,0,1,1,TAG,327182.1033935547,801781.7582397461,895589.252166748,94366.96627807616,553784.2001953125,327182.1033935547,801781.7582397461,895589.252166748,94366.96627807616,553784.2001953125,40532.982849121094
[TG(58:8)|TG(57:1)]_FA14:0,0,4.539610580498376,0,1,1,TAG,15526.781127929688,17670.40121459961,17986.1212310791,15908.98112487793,18399.241424560547,15526.781127929688,17670.40121459961,17986.1212310791,15908.98112487793,18399.241424560547,18300.84115600586
[TG(58:8)|TG(57:1)]_FA16:0,0,5.8771798733605385,0,1,1,TAG,42788.02313232422,53631.143157958984,51451.94396972656,30128.162109375,51425.422790527344,42788.02313232422,53631.143157958984,51451.94396972656,30128.162109375,51425.422790527344,24753.60174560547
[TG(58:8)|TG(57:1)]_FA16:1,0,6.0389865722774125,0,1,1,TAG,44123.54263305664,67373.125244140625,66017.76473999023,30064.18228149414,49900.463958740234,44123.54263305664,67373.125244140625,66017.76473999023,30064.18228149414,49900.463958740234,27646.481994628903
[TG(58:8)|TG(57:1)]_FA18:0,0,7.159731830143257,0,1,1,TAG,99639.58499145508,140515.79098510742,120038.2709350586,57757.56365966797,163283.87576293945,99639.58499145508,140515.79098510742,120038.2709350586,57757.56365966797,163283.87576293945,21803.74151611328
[TG(58:8)|TG(57:1)]_FA18:1,0,7.959293569122627,0,1,1,TAG,151874.13256835938,273468.5778198242,316853.25079345703,53562.40383911133,230693.4116821289,151874.13256835938,273468.5778198242,316853.25079345703,53562.40383911133,230693.4116821289,27586.54196166992
[TG(58:8)|TG(57:1)]_FA18:2,0,9.247787132797667,0,1,1,TAG,328164.6332397461,726460.836151123,887302.9597167969,87168.14790344238,512570.2572021485,328164.6332397461,726460.836151123,887302.9597167969,87168.14790344238,512570.2572021485,24174.161651611328
[TG(58:8)|TG(57:1)]_FA18:3,0,8.659561699100683,0,1,1,TAG,184623.5305633545,537012.3790893555,580219.4990844727,63128.48550415039,322626.83868408203,184623.5305633545,537012.3790893555,580219.4990844727,63128.48550415039,322626.83868408203,22274.481506347656
[TG(58:8)|TG(57:1)]_FA20:4,0,10.331920101019655,0,1,1,TAG,618078.6706237793,1705359.817337036,1739795.2731170654,156523.59042358398,1187557.3988342285,618078.6706237793,1705359.817337036,1739795.2731170654,156523.59042358398,1187557.3988342285,18080.76123046875
[TG(58:8)|TG(57:1)]_FA22:5,0,11.235464323310358,0,1,1,TAG,1082827.918334961,3060898.1261291504,3390828.1358947754,350344.96630859375,2235143.8132019043,1082827.918334961,3060898.1261291504,3390828.1358947754,350344.96630859375,2235143.8132019043,27127.46194458008
[TG(58:8)|TG(57:1)]_FA22:6,0,11.154998316170053,0,1,1,TAG,927263.8263549804,3200494.9493408203,3501896.0573120117,301803.4983520508,1645880.0825805664,927263.8263549804,3200494.9493408203,3501896.0573120117,301803.4983520508,1645880.0825805664,50946.263671875
[TG(58:9)|TG(57:2)]_FA14:0,0,4.601357399924591,0,1,1,TAG,17200.441177368164,18943.021453857426,19687.661422729492,16253.001205444336,18731.301300048828,17200.441177368164,18943.021453857426,19687.661422729492,16253.001205444336,18731.301300048828,16423.26104736328
[TG(58:9)|TG(57:2)]_FA16:0,0,5.1660949205000515,0,1,1,TAG,24913.64144897461,33844.34228515625,34520.54277038574,21405.52166748047,24319.461791992188,24913.64144897461,33844.34228515625,34520.54277038574,21405.52166748047,24319.461791992188,17019.60124206543
[TG(58:9)|TG(57:2)]_FA16:1,0,5.914107775120169,0,1,1,TAG,42015.32244873047,57496.3444519043,54087.38311767578,29557.10205078125,50508.90301513672,42015.32244873047,57496.3444519043,54087.38311767578,29557.10205078125,50508.90301513672,28774.22186279297
[TG(58:9)|TG(57:2)]_FA18:0,0,5.49271995176102,0,1,1,TAG,29076.38186645508,44301.26300048828,41087.88250732422,21174.78172302246,41600.34298706055,29076.38186645508,44301.26300048828,41087.88250732422,21174.78172302246,41600.34298706055,16918.801162719727
[TG(58:9)|TG(57:2)]_FA18:1,0,7.275160351914014,0,1,1,TAG,106085.10592651369,154912.39581298828,144430.53002929688,44331.3630065918,180970.2936706543,106085.10592651369,154912.39581298828,144430.53002929688,44331.3630065918,180970.2936706543,25281.121673583984
[TG(58:9)|TG(57:2)]_FA18:2,0,9.200912124563313,0,1,1,TAG,350599.2633666992,672358.1571655273,749284.7696838379,100027.94650268556,578413.6122741699,350599.2633666992,672358.1571655273,749284.7696838379,100027.94650268556,578413.6122741699,28480.721954345703
[TG(58:9)|TG(57:2)]_FA18:3,0,9.327553690928065,0,1,1,TAG,344970.9103240967,795010.6218719482,878955.6588134766,98187.10791015624,565973.7388458252,344970.9103240967,795010.6218719482,878955.6588134766,98187.10791015624,565973.7388458252,26468.541763305664
[TG(58:9)|TG(57:2)]_FA20:4,0,10.278527371298173,0,1,1,TAG,653129.2728118896,1571334.058670044,1615597.274673462,166625.31312561035,1195999.254562378,653129.2728118896,1571334.058670044,1615597.274673462,166625.31312561035,1195999.254562378,21614.201690673828
[TG(58:9)|TG(57:2)]_FA22:5,0,9.887294442461766,-1.3969838619232178e-9,1,1,TAG,551925.7793426514,1065804.1929626465,986563.8289794922,174970.56967163086,1166119.516342163,551925.7793426514,1065804.1929626465,986563.8289794922,174970.56967163086,1166119.516342163,24817.101852416992
[TG(58:9)|TG(57:2)]_FA22:6,0,11.320616095690959,0,1,1,TAG,1229615.5319519043,3439558.5345458984,3290636.913635254,399763.0697021485,2360694.3694763184,1229615.5319519043,3439558.5345458984,3290636.913635254,399763.0697021485,2360694.3694763184,31051.322158813477
[TG(59:10)|TG(58:3)]_FA14:0,0,4.451458430746991,0,1,1,TAG,15794.341033935549,15408.641174316406,17000.50129699707,16443.48114013672,16872.601165771484,15794.341033935549,15408.641174316406,17000.50129699707,16443.48114013672,16872.601165771484,15047.421173095703
[TG(59:10)|TG(58:3)]_FA16:0,0,5.075379829448151,0,1,1,TAG,23972.96154785156,27408.642059326172,23500.361557006836,25631.661682128903,26814.801681518555,23972.96154785156,27408.642059326172,23500.361557006836,25631.661682128903,26814.801681518555,20084.4814453125
[TG(59:10)|TG(58:3)]_FA16:1,0,4.832364798115518,0,1,1,TAG,19024.261260986328,23020.601638793945,24892.72151184082,17880.9813079834,22799.561645507812,19024.261260986328,23020.601638793945,24892.72151184082,17880.9813079834,22799.561645507812,17813.841217041016
[TG(59:10)|TG(58:3)]_FA18:0,0,6.123269349796667,0,1,1,TAG,38987.38261413574,79553.98539733887,76452.48454284668,20223.121292114258,66744.26596069336,38987.38261413574,79553.98539733887,76452.48454284668,20223.121292114258,66744.26596069336,15996.621215820312
[TG(59:10)|TG(58:3)]_FA18:1,0,6.588597281376901,0,1,1,TAG,71312.42640686035,110393.14862060548,115846.38635253906,23283.541397094727,71776.04591369629,71312.42640686035,110393.14862060548,115846.38635253906,23283.541397094727,71776.04591369629,17124.361114501953
[TG(59:10)|TG(58:3)]_FA18:2,0,6.289629133204663,0,1,1,TAG,45267.68217468262,83440.88507080078,86289.30712890625,28874.281951904297,67749.26467895508,45267.68217468262,83440.88507080078,86289.30712890625,28874.281951904297,67749.26467895508,25406.20182800293
[TG(59:10)|TG(58:3)]_FA18:3,0,5.819149186188616,0,1,1,TAG,41758.922912597656,45450.32293701172,43998.22280883789,36535.90249633789,45855.28338623047,41758.922912597656,45450.32293701172,43998.22280883789,36535.90249633789,45855.28338623047,34088.30239868164
[TG(59:10)|TG(58:3)]_FA20:4,0,5.565452037746006,0,1,1,TAG,34459.642333984375,41790.92234802246,41872.88317871094,25906.001823425293,37989.16262817383,34459.642333984375,41790.92234802246,41872.88317871094,25906.001823425293,37989.16262817383,24665.94174194336
[TG(59:10)|TG(58:3)]_FA22:5,0,4.981985498295526,0,1,1,TAG,20635.161445617676,25081.80157470703,27448.101837158203,16734.741382598877,30223.202194213867,20635.161445617676,25081.80157470703,27448.101837158203,16734.741382598877,30223.202194213867,18850.16128540039
[TG(59:10)|TG(58:3)]_FA22:6,0,5.370220236131564,0,1,1,TAG,28169.342056274418,36281.682693481445,36395.7823638916,22936.301612854004,36241.1026763916,28169.342056274418,36281.682693481445,36395.7823638916,22936.301612854004,36241.1026763916,19715.2813873291
[TG(59:11)|TG(58:4)]_FA14:0,0,4.472795728932633,0,1,1,TAG,15622.761154174805,14914.880935668943,17369.481216430664,16156.701095581057,17363.381240844727,15622.761154174805,14914.880935668943,17369.481216430664,16156.701095581057,17363.381240844727,17630.721145629883
[TG(59:11)|TG(58:4)]_FA16:0,0,4.74412448263362,0,1,1,TAG,19176.281295776367,19956.6612701416,19856.80128479004,19597.781356811523,22124.801651000977,19176.281295776367,19956.6612701416,19856.80128479004,19597.781356811523,22124.801651000977,16963.12124633789
[TG(59:11)|TG(58:4)]_FA16:1,0,5.143707644303143,0,1,1,TAG,25223.701721191406,26609.601928710938,27231.46188354492,25014.96165466309,27734.561965942383,25223.701721191406,26609.601928710938,27231.46188354492,25014.96165466309,27734.561965942383,24393.781616210938
[TG(59:11)|TG(58:4)]_FA18:0,0,6.095353633435024,0,1,1,TAG,37977.74272155762,72488.66596984863,78871.86534118652,24655.921508789062,62422.96499633789,37977.74272155762,72488.66596984863,78871.86534118652,24655.921508789062,62422.96499633789,15473.001022338867
[TG(59:11)|TG(58:4)]_FA18:1,0,6.405340743758437,0,1,1,TAG,42460.86296081543,106758.30725097656,99163.78715515137,23745.44155883789,71854.90455627441,42460.86296081543,106758.30725097656,99163.78715515137,23745.44155883789,71854.90455627441,18437.461212158203
[TG(59:11)|TG(58:4)]_FA18:2,0,7.5113425685459445,0,1,1,TAG,75641.84537506104,241858.6401977539,263101.5622253418,24843.88150024414,152026.21447753906,75641.84537506104,241858.6401977539,263101.5622253418,24843.88150024414,152026.21447753906,17731.481323242188
[TG(59:11)|TG(58:4)]_FA18:3,0,6.3921744338791955,0,1,1,TAG,50581.12350463867,88185.20584106445,89322.327880859375,32019.042602539062,73574.36337280273,50581.12350463867,88185.20584106445,89322.327880859375,32019.042602539062,73574.36337280273,28372.841918945312
[TG(59:11)|TG(58:4)]_FA20:4,0,6.288079161576302,0,1,1,TAG,52402.92379760742,79164.72717285156,81843.56546020508,30676.56214904785,65060.263748168945,52402.92379760742,79164.72717285156,81843.56546020508,30676.56214904785,65060.263748168945,28240.641662597656
