lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cortex,DOD94_F3_Female_WT_cortex,DOD94_F4_Female_5xFAD_cortex,FAD184_F3_Female_WT_cortex,FAD184_F4_Female_WT_cortex,FAD185_M1_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_cortex,FAD185_M4_Male_WT_cortex,FAD189_M1_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_cortex,FAD189_M3_Male_WT_cortex,DOD93_F4_Female_5xFAD_cerebellum,DOD94_F3_Female_WT_cerebellum,DOD94_F4_Female_5xFAD_cerebellum,FAD184_F3_Female_WT_cerebellum,FAD184_F4_Female_WT_cerebellum,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cerebellum,FAD185_M4_Male_WT_cerebellum,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cerebellum,FAD189_M3_Male_WT_cerebellum,Blank_Blank_Blank_Blank_Blank
[TG(44:3)]_FA16:1,-0.17848009046463228,4.4050759765772245,0.37051218062242697,0.5427252181242411,0.9999248803854064,TAG,92037.42599487305,55385.96353149414,54821.02392578125,46963.423400878906,57692.304443359375,88867.24578857422,99233.70770263672,78667.78576660156,159838.330078125,107117.30743408205,76959.4252319336,89515.74758911133,59118.1640625,89786.62646484375,61262.38366699219,76644.34558105469,86917.6665649414,115760.94696044922,69458.78482055664,133010.94995117188,99879.2078857422,61981.00457763672,85785.0871887207
[TG(44:3)]_FA18:0,-0.051137800484186625,3.5573034337208416,0.03043295546592617,0.861511477843763,0.9999248803854064,TAG,43284.12316894531,39289.20278930664,37399.96298217773,36330.1223449707,37139.46276855469,59838.94445800781,52556.58380126953,42968.62322998047,62540.42431640625,81636.544677734375,51670.26402282715,43546.84292602539,40820.02291870117,44838.10345458984,37673.78283691406,40139.04278564453,60447.463928222656,53917.883728027344,45538.98287963867,52295.60311889648,54397.00411987305,39964.94271850586,28529.60223388672
[TG(44:3)]_FA18:1,-0.11451925298756989,4.699744602332524,0.1525975422744068,0.6960653107549294,0.9999248803854064,TAG,109301.56860351562,86259.44589233398,94274.466064453125,84630.64617919922,85151.46600341797,134653.2098388672,124377.52954101562,107487.34674072266,162949.31283569336,123169.40948486328,84314.14532470703,96285.08581542967,110968.14846801758,116364.94854736328,87580.92626953125,99745.78704833984,118989.22882080078,117397.24737548828,113323.94793701172,126830.0689086914,105736.32833862305,89253.38543701172,28129.46200561523
[TG(44:3)]_FA18:2,0.045427229606182846,4.811550577274949,0.024017104228619246,0.8768413986374187,0.9999248803854064,TAG,97864.28741455078,74091.74560546875,74793.78497314453,72764.82586669922,86015.3662109375,162531.71154785156,148948.5107421875,120777.0281982422,220520.8773803711,209685.41357421875,137550.54943847656,76723.30572509766,82141.28576660156,98626.16693115234,71835.48486328125,125996.46862792967,131146.78930664062,136424.16931152344,95475.90692138672,174494.69274902344,143589.15063476562,85804.2456665039,51067.963439941406
[TG(44:3)]_FA18:3,-0.14855055309193088,6.255767597341825,0.2567276892788186,0.6123772419895904,0.9999248803854064,TAG,222616.6154785156,226725.0764160156,198727.85473632807,206387.25439453125,269255.83935546875,440657.05224609375,393953.044921875,271427.14111328125,476399.09375,412397.2856445313,337471.3022460937,266928.73681640625,238350.03784179688,239987.59814453125,209330.2946777344,384649.2661132813,397886.4477539063,407028.7700195313,237110.158203125,394232.8662109375,422952.728515625,290819.8798828125,179570.51318359375
[TG(44:4)]_FA14:0,0.24242580975897782,3.6866491027870154,0.6831778902004828,0.4084945723340826,0.9999248803854064,TAG,37938.70217895508,25425.342071533203,46787.20358276367,42009.18376159668,45025.16317749024,57753.103515625,44118.203216552734,54085.8642578125,68589.54434204102,177412.0537109375,90752.64694213869,37301.542556762695,49655.24308776856,45357.16275024414,74159.12512207031,31790.66217041016,49627.36349487305,47734.02313232422,31231.741973876957,50698.04409790039,53687.924072265625,31412.62210083008,21369.601531982426
[TG(44:4)]_FA16:0,0.08038832925650291,4.020163841231078,0.07520103957381252,0.7839093506230534,0.9999248803854064,TAG,56667.04426574707,53793.30416870117,53805.16317749024,46052.163482666016,60477.7043762207,86629.78579711914,84526.986083984375,55408.28421020508,79176.08447265625,138988.60751342773,86071.62561035156,56499.0439453125,55644.72384643555,60761.54498291016,45003.603424072266,58947.28382873535,82829.306396484375,88278.32632446289,50993.66342163086,68842.76480102539,68774.5248413086,53344.98355102539,30104.92205810547
[TG(44:4)]_FA16:1,-0.143483880874143,4.35414916553513,0.23950834951506295,0.6245614363249224,0.9999248803854064,TAG,98836.08709716795,72670.94552612305,40678.06283569336,40079.9228515625,47273.98318481445,75220.68539428711,68976.8246459961,49590.06369018555,80683.866455078125,80831.98596191406,62180.14456176758,109186.8062133789,61570.40524291992,116710.94940185548,38243.30285644531,47300.12371826172,62916.26388549805,66229.14471435547,50092.30322265625,73780.76531982422,55982.32434082031,44636.20324707031,236207.89666748047
[TG(44:4)]_FA18:0,0.41825801587725897,4.882755062710109,2.028990478191872,0.15432308575987333,0.9999248803854064,TAG,106499.32739257812,89841.62646484375,82161.42590332031,79705.16638183594,88649.08679199219,116347.24841308594,110081.10763549805,93154.0068359375,121537.76727294922,482589.5736083984,317557.40643310547,97361.76751708984,95221.44714355467,96072.48681640624,87960.825439453125,91007.4461669922,109600.04858398438,127869.4486694336,106397.14715576172,108761.94885253906,97948.826904296875,86996.30651855469,33920.20236206055
[TG(44:4)]_FA18:1,-0.015196987280518137,3.6135648496259702,0.002687801894921904,0.958652983760997,0.9999248803854064,TAG,49820.16387939453,38121.482421875,41955.22326660156,34700.02230834961,40519.282653808594,62741.98403930664,60014.9443359375,43272.62307739258,60243.32461547852,82664.0454711914,57894.763916015625,45817.88327026367,42258.78305053711,48496.86358642578,36783.54290771485,43928.50329589844,62671.1845703125,54956.423736572266,42577.12292480469,54141.92416381836,56592.98318481445,39746.56288146973,29729.28196716309
[TG(44:4)]_FA18:2,-0.09028499177294189,4.788179037906431,0.09485624108222623,0.7580919168674722,0.9999248803854064,TAG,112022.80828857422,87165.56552124023,98796.88708496094,90192.8063659668,87546.86672973633,144959.26976013184,126694.33001708984,123674.0698852539,190302.53421020508,141990.05029296875,90867.46588134766,97587.76693725586,118947.94857788086,124639.68829345705,85380.82653808594,103231.5267944336,118520.48876953124,132308.70895385742,117948.408203125,136672.94921875,117874.24838256836,98961.6671142578,28619.62210083008
[TG(44:4)]_FA18:3,0.01089545974932752,5.093657391103655,0.001381652791877741,0.9703489878488999,0.9999248803854064,TAG,112528.90759277344,88870.7866821289,92585.365966796875,86623.72619628906,116450.54919433594,190297.03393554688,184717.9337158203,143787.47021484375,258964.05737304688,241881.8387451172,167063.79028320312,100491.74676513672,101493.66680908205,116354.08862304688,89543.4653930664,166679.2705078125,163530.49157714844,177975.37280273438,109258.00775146484,197685.05444335935,171875.49182128906,108652.74645996094,59906.00439453125
[TG(44:4)]_FA20:4,0.013487444837459736,5.826268732944094,0.0021172472240778006,0.9632994461959902,0.9999248803854064,TAG,226546.95703125,197915.99536132807,189961.83349609372,178280.59313964844,199586.25415039065,295140.9376220703,235048.51538085935,211895.43505859372,261437.69848632807,386788.7072753906,290956.7214355469,206756.07373046875,186858.1136474609,205864.77392578125,200234.234375,231788.35668945312,228294.29541015625,237713.9586181641,232593.9534912109,228616.6961669922,247231.5771484375,204745.15478515625,116196.68811035156
[TG(44:5)]_FA14:0,0.10974095926308826,3.361309657612381,0.1401232148360948,0.7081585508014279,0.9999248803854064,TAG,38969.30221557617,32354.942443847656,35477.802307128906,34441.96228027344,36312.72235107422,58119.82418823242,48860.72375488281,39499.662658691406,56973.64431762695,79316.90512084961,46783.36346435547,28284.401947021484,35081.20248413086,34333.04260253906,34998.122131347656,36883.64260864258,48886.88317871094,45448.24334716797,40128.902770996094,45911.62335205078,44311.082580566406,31676.24234008789,22419.14144897461
[TG(44:5)]_FA16:1,0.09020697971454696,4.1685708807899795,0.09469052519528987,0.758296726927564,0.9999248803854064,TAG,61270.84436035156,51710.52381896973,64111.54414367676,47972.22338867188,70885.72541809082,97376.84600830078,89211.56658935547,61644.884338378906,92517.8459777832,159547.77102661133,103762.88690185548,58539.30358886719,57587.24420166016,67220.70449829102,48920.14324951172,62876.66407775879,89085.08596801758,99633.26770019533,62362.88487243652,83418.40594482422,78165.48526000977,61433.864349365234,28239.72196960449
[TG(44:5)]_FA18:0,-0.008552211205796094,3.46548719776768,8.512090472052591e-4,0.976724631374235,0.9999248803854064,TAG,40394.50256347656,36072.40270996094,39145.62313842773,36854.00274658203,41222.88317871094,49671.94354248047,49587.32342529297,39400.96305847168,45947.243072509766,77224.08502197266,58949.14453125,40815.14273071289,41012.783111572266,42002.36282348633,37799.802307128906,40295.6032409668,52545.46432495117,48412.44345092773,40156.18283081055,44367.60250854492,47821.02346801758,39889.38272094727,22382.641525268555
[TG(44:5)]_FA18:1,0.3948698757579555,4.962255888519944,1.8091076391351635,0.17861531403980252,0.9999248803854064,TAG,106919.72735595705,100938.66827392578,89687.8861694336,85026.4067993164,93598.626220703125,121531.06903076172,115439.52856445312,95801.48690795898,119814.74871826172,490221.5987548828,343149.0017089844,103952.6473388672,100925.78704833984,104640.1669921875,97251.52673339844,103202.14715576172,112417.20837402344,124821.40740966795,110403.38720703124,115339.14813232422,111311.72802734376,91304.2465209961,34505.38250732422
[TG(44:5)]_FA18:2,-0.03571436426152241,3.7000169744301177,0.01484435086291569,0.9030277974871352,0.9999248803854064,TAG,53248.16372680664,38749.902893066406,41499.40258789063,38356.02261352539,43210.36306762695,67717.5043334961,60406.184005737305,46036.36331176758,66718.90487670898,90203.90658569336,57701.22421264648,46023.66271972656,44005.52297973633,53728.36380004883,41187.60264587402,44942.72290039063,65386.52404785156,59359.404052734375,45763.86343383789,60460.90493774414,62577.38391113281,40719.14273071289,32948.562255859375
[TG(44:5)]_FA18:3,-0.14335045431968388,5.021165711465188,0.23907136960508524,0.6248776264554349,0.9999248803854064,TAG,124647.66790771484,102611.58795166016,110338.84854125977,109262.8275756836,112186.56774902344,151713.9111328125,156597.99029541016,141600.93127441406,217224.01513671875,144832.8701171875,109108.60693359376,114225.74841308594,139391.4910888672,139503.0301513672,107853.78790283205,130756.1297607422,146656.25036621094,163008.67224121094,138218.58963012695,157280.73135375977,139384.86944580078,120140.88885498048,34525.94227600098
[TG(44:5)]_FA20:4,-0.11761187031428941,8.190076092384729,0.16095419781049713,0.6882795253982389,0.9999248803854064,TAG,1812963.6931152344,1519464.244140625,1629974.7221679688,1456315.6481933594,1210410.1540527344,576859.1759033203,554113.59716796875,1469297.6317138672,551474.5849609375,484908.3676757813,832777.5146484375,1462192.1826171875,1310658.024353027,1432298.3125,1814067.2619628904,1254636.2025146484,493782.2702636719,763345.2623291016,2273193.846069336,486911.7376708984,353647.88415527344,989747.029663086,66933.42498779297
[TG(44:5)]_FA22:5,0.18020591453059367,5.037581266494655,0.3777150335481281,0.538828655652222,0.9999248803854064,TAG,96732.10653686523,76497.34585571289,98786.46697998048,111989.9287109375,116488.08795166016,172134.01333618164,152732.15032958984,103844.3872680664,185141.15368652344,415845.3280639648,216032.9339599609,116052.08782958984,106898.90682983398,109347.8872680664,116994.34790039062,90319.56698608398,164495.51135253906,145769.89099121094,91345.48587036131,119600.40936279295,173716.390625,116388.36907958984,43087.56350708008
[TG(45:0)]_FA14:0,-0.17279637175103432,5.83475027053359,0.3473153821860251,0.5556367753724406,0.9999248803854064,TAG,138869.66845703125,123449.18884277344,184686.49145507807,173955.83374023438,200659.2762451172,368680.54833984375,246139.57421875,168324.03125,479518.4490966797,347441.1037597656,243223.5986328125,209199.8369140625,146095.98986816406,206089.81713867188,135315.2286376953,352336.666015625,319212.9436035156,386484.20849609375,133983.0899658203,215343.576171875,384358.1059570313,222626.5555419922,67804.78485107422
[TG(45:0)]_FA16:0,-0.1886438251550142,6.5445139925286275,0.41389795485520153,0.5199976584649215,0.9999248803854064,TAG,247772.6154785156,219840.015625,206731.1943359375,171682.1925048828,326723.12243652344,634274.8443603516,439408.111694336,233090.05712890625,868665.00390625,632490.2022705078,461898.9340820313,341055.84423828125,222004.43225097656,278476.59716796875,156102.57299804688,705759.1932373047,520738.494140625,684204.66845703125,196198.85412597656,360670.3487548828,604006.4616699219,394670.0473632813,125099.70886230467
[TG(45:0)]_FA18:0,-0.05395517832286076,4.979228970798238,0.03388040830088812,0.8539614317116521,0.9999248803854064,TAG,106755.80822753906,96948.507080078125,98968.40686035156,81030.32580566406,118096.029296875,182493.51147460935,148663.2914428711,112570.44799804688,203563.49682617188,201848.4943847656,148860.03155517578,111698.08795166016,92890.0859375,108470.6078491211,80910.40594482422,166165.3701171875,160915.79077148438,178453.65295410156,109392.767578125,125822.94921875,162608.65075683594,116081.18853759766,49745.84332275391
[TG(45:1)]_FA14:0,-0.25256913735063685,5.170278611942237,0.7415080654891426,0.3891782188409155,0.9999248803854064,TAG,99209.3271484375,109024.14794921876,129390.64965820312,102557.38708496094,112752.30810546876,165550.0909423828,131378.6492919922,112347.9678955078,251566.63818359372,183015.3731689453,154028.93017578125,106899.10681152344,106825.72729492188,125829.60900878906,103180.04711914062,279865.3610839844,163302.01232910156,269135.93591308594,105814.68786621094,151720.07104492188,160396.6708984375,125888.54870605467,83296.16589355469
[TG(45:1)]_FA16:0,-0.3083400970683343,5.837300871473839,1.1044516164129163,0.29329123208808694,0.9999248803854064,TAG,237338.0975341797,206225.3145751953,116761.60968017578,88830.80651855469,108471.92761230467,193424.3765258789,152955.33068847656,111447.3480834961,329679.01934814453,200224.0147705078,133466.32861328125,236601.7984619141,159148.61401367188,259133.8572998047,84816.60681152344,341892.10455322266,166378.47235107422,320795.7437133789,118511.84844970705,151753.8505859375,149329.3299560547,130084.96990966795,703391.3502197266
[TG(45:1)]_FA16:1,-0.2179419919771992,6.58677325585734,0.5523148304309871,0.45737339528258164,0.9999248803854064,TAG,251156.9981689453,220309.5759277344,233288.85522460935,167889.4324951172,333894.625,669214.26318359375,431494.5732421875,240147.75854492188,889795.078125,651502.4462890625,457319.43115234375,328883.6434326172,215527.6336669922,312043.7227783203,171366.3719482422,725253.6043701172,505785.1368408203,761498.7434082031,215599.07495117188,422471.9252929688,610649.8635253906,405937.5485839844,110904.48706054688
[TG(45:1)]_FA18:0,0.01818718886427041,4.43213091354651,0.0038497217885975488,0.9505260992627462,0.9999248803854064,TAG,83847.64614868164,65050.40496826172,71555.86541748047,66844.70498657227,79277.98565673828,129331.45001220705,107652.20782470705,87109.86529541016,131967.9887084961,133809.98858642578,90454.96612548828,68889.20440673828,73235.3056640625,75003.8052368164,63749.54479980469,98378.4871520996,102314.38793945312,117217.64672851562,66080.50439453125,103972.40686035156,98366.48620605467,77268.24551391602,32528.94229125977
[TG(45:1)]_FA18:1,-0.09083657304530435,5.032336532324105,0.09601918537077836,0.7566601013097946,0.9999248803854064,TAG,114111.90759277344,96979.066650390625,102846.96691894533,82791.50665283203,128673.84887695312,193721.61401367188,155960.5711669922,109934.58776855467,199715.47106933597,208703.9339599609,151334.0697631836,116642.98834228516,109835.98724365234,124583.6083984375,83921.885986328125,174557.77124023438,174054.2333984375,171316.97326660156,108899.24688720705,123207.7494506836,180156.99475097656,121830.56884765624,41094.02313232422
[TG(45:2)]_FA14:0,-0.0592700245256523,3.576719744433178,0.040881160341854184,0.8397674863870739,0.9999248803854064,TAG,40173.34255981445,34496.822265625,46540.403411865234,37955.88275146485,40099.1826171875,60487.92434692383,50614.10400390625,42568.32342529297,68380.8246459961,72737.94543457031,57028.763671875,35897.002990722656,37515.522705078125,43196.64337158203,38347.222747802734,67064.72518920898,52072.82342529297,74975.58508300781,37418.56262207031,49029.92376708984,52163.96331787109,40393.64291381836,24840.701751708984
[TG(45:2)]_FA16:0,-0.3360197722933024,7.579646453246847,1.3111914056062233,0.25217905815697517,0.9999248803854064,TAG,1043360.9092407228,870230.8564453125,80680.32550048828,107831.66876220705,75822.12591552734,125604.92962646484,117968.78875732422,87111.3851928711,183269.27130126956,147786.40985107422,121331.34954833984,1152847.5856933594,534750.2523193359,1046604.583618164,79413.54559326172,138587.9901123047,114380.16723632812,149318.0704345703,90499.5659790039,114915.46838378906,97636.18701171876,84023.025146484375,5510563.080871582
