Lipid,Class,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
PG (34:5),PG,114854.7078552246,113787.20703125,96956.06671142578,81746.66543579102,82222.4260559082,91123.22644042967,107448.30584716795,109511.1272277832,70728.80438232422,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (34:5)_2,PG,109379.72705078124,116243.6484375,92314.26574707033,68555.92572021484,75991.68591308594,85250.4059753418,105301.64752197266,98670.8664855957,70120.16534423828,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (34:6),PG,70648.46466064453,76898.20538330078,68447.42443847656,56236.7038269043,205641.6192626953,61748.304443359375,60929.28512573242,60219.76390075684,49891.1640625,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (36:0),PG,155276.81091308594,160520.53149414062,145426.36944580078,104161.4268798828,119120.2685546875,138971.9110107422,133008.84814453125,134365.41009521484,112770.00897216795,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (36:1),PG,327750.125,465343.634765625,241880.8974609375,163990.11303710938,152643.41088867188,432836.1142578125,308539.82080078125,191490.91357421875,142614.4111328125,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (36:2),PG,210270.61474609372,295363.35888671875,291566.50341796875,135456.6688232422,147769.42932128906,282126.40283203125,230261.67651367188,119517.82763671876,75807.625,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (36:3),PG,64602.94482421875,65802.70471191406,74620.64590454102,51583.30340576172,48415.143463134766,60058.06451416016,61693.52490234375,60826.74398803711,47194.82287597656,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (36:4),PG,81562.94561767578,79938.54602050781,73942.56567382812,60300.66430664063,60757.76446533203,66605.70458984375,71065.82586669922,73727.0849609375,64116.6244506836,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (36:5),PG,60590.14431762695,64185.92456054688,54459.46401977539,45094.44317626953,46931.08288574219,52785.60409545898,53252.52368164063,59748.62362670898,42303.02325439453,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (36:6),PG,63522.98452758789,65156.74542236328,56194.36380004883,50280.56369018555,49347.50354003906,54585.30364990234,52177.62341308594,70817.20590209961,35202.042388916016,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (36:7),PG,71985.40545654297,77834.86557006836,81653.72518920898,66273.86456298828,66902.44519042969,64965.86462402344,69992.90530395508,67029.74417114258,40557.30270385742,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (36:8),PG,296234.89935302734,296965.7359008789,341300.18225097656,369803.4525146485,271330.4959716797,274496.64221191406,330747.1040649414,158835.33087158203,56242.58441162109,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (38:0) | PGp (40:6),PG,171645.53173828125,186674.55206298828,231502.2156982422,186827.71124267575,146874.11010742188,178780.8350830078,187513.8119812012,105925.58773803712,45743.74346923828,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (38:1),PG,115862.64855957033,144494.67224121094,154156.64916992188,97556.76593017578,82408.92608642578,119056.64770507812,114817.3272705078,89344.10607910156,49655.80303955078,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (38:2),PG,162822.4302368164,183788.2542724609,293659.704284668,161890.5516052246,116573.74868774414,152019.31030273438,182344.57415771484,109882.30865478516,48587.86279296875,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (38:3),PG,84256.14660644531,103815.64666748048,123004.24932861328,67932.84490966797,58492.76458740234,81596.04498291016,83887.6265258789,71429.86563110352,45920.02325439453,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (38:4),PG,124769.32934570312,152429.77026367188,108377.70751953124,80060.46661376953,85231.92596435547,136852.609375,112404.96801757812,91493.54626464844,61057.76440429688,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (38:5),PG,71816.18493652344,80462.56622314453,73143.40551757812,56772.623291015625,55807.96441650391,66843.80450439453,69600.34539794922,72984.76446533203,46921.72302246094,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (38:6),PG,80243.22497558594,83531.10577392578,85172.24615478516,71672.02618408203,62291.72412109375,75297.84487915039,74013.30462646484,78882.544921875,41587.90274047852,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (38:7),PG,235963.1780395508,212291.1159057617,296591.3388977051,379159.5712585449,182919.5133666992,192790.80987548828,224844.33532714844,146758.23376464844,47670.643798828125,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (38:8),PG,72259.22421264648,81806.74505615234,94550.08639526369,65800.88488769531,58871.28411865234,68165.92510986328,75422.54528808594,70759.24487304688,43721.88293457031,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (38:9),PG,100570.40673828124,102260.98614501952,146055.21295166016,95365.22686767578,71459.66516113281,88645.16540527344,99468.36779785156,89047.78598022461,48835.36358642578,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (40:0) | PGp (42:6),PG,323370.88092041016,299949.12396240234,297352.6412353516,263359.6002807617,277818.641784668,245571.67846679688,284757.35888671875,370156.6664428711,414513.41119384766,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (40:0) | PGp (42:6)_2,PG,298972.8729248047,283724.8239135742,277558.0202636719,243686.5756225586,261725.3572998047,235521.25915527344,249574.17474365237,352662.24353027344,379299.68127441406,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (40:1),PG,61322.64392089844,67440.46411132812,54508.62457275391,45627.543060302734,47570.14315795898,56785.84405517578,60133.38409423828,64269.96405029297,39614.50277709961,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (40:10),PG,310347.1228027344,266139.2975769043,440369.03125,260231.598815918,233162.5552368164,148833.0092163086,349165.94775390625,257394.07998657227,41414.763244628906,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (40:2),PG,205937.39331054688,232124.9974975586,240617.85546875,104503.00756835938,126271.88916015624,98239.52685546876,170979.5723876953,340107.0608520508,82514.9857788086,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (40:3),PG,72138.90551757812,77787.4658203125,62706.44451904297,56021.24395751953,51627.88348388672,73830.7456665039,69079.66436767578,68091.9446105957,45485.20330810547,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (40:4),PG,124583.2686767578,143169.44995117188,89830.14660644531,69679.68518066406,82969.74548339844,136078.26928710938,103473.0281982422,88710.42663574219,62290.7841796875,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (40:5),PG,189616.4755859375,238564.677734375,122842.1495361328,92044.56652832033,102873.50744628906,214730.83447265625,145948.81103515625,130077.3895263672,85592.88562011719,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (40:6),PG,1214776.7060546875,1628535.978515625,599473.2802734375,356361.0263671875,513357.11865234375,1507705.8779296875,885874.5595703125,632660.005859375,353904.54736328125,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (40:7),PG,106104.12817382812,127133.4481201172,131037.12994384766,82633.80560302734,88099.34753417969,104822.06811523438,104698.54748535156,85600.54602050781,48032.46319580078,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (40:8),PG,77888.14526367188,88967.74719238281,117788.2489013672,64692.68453979492,64129.004821777344,74617.3256225586,88821.12512207031,75270.48425292969,40546.40286254883,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (40:9),PG,80412.78503417969,73496.685546875,96233.66680908205,66826.6655883789,59659.78411865234,66907.54553222656,77307.64636230469,69086.00448608398,46388.383697509766,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (42:0),PG,115512.04943847656,111320.38674926758,115512.82995605467,56446.724060058594,111010.16737365724,60730.363830566406,141756.80856323242,217045.31257629397,68010.10345458984,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (42:1),PG,56569.78471374512,63088.00430297852,55951.32357788086,44489.80303955078,51046.00354003906,52285.224029541016,45261.36364746094,59353.02442932129,31529.662155151367,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (42:10),PG,69950.98471069336,61197.36407470703,60771.84506225586,45197.04302978516,47537.503494262695,56988.46380615234,56950.96380615234,61894.284576416016,65537.6849975586,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (42:11),PG,242892.83905029297,201742.57876586917,183121.14950561523,161634.6124267578,166181.4921875,159590.43127441406,173374.3127746582,257570.59176635745,425765.8896789551,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (42:2),PG,59565.60437011719,65217.56439208984,63501.544036865234,41957.342681884766,45722.68322753906,46682.3434753418,53564.103515625,62149.844787597656,35810.40270996094,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (42:3),PG,141411.22943115234,159264.60986328125,215268.4339599609,79893.3052368164,138472.52822875977,85029.10598754883,169165.3916015625,264390.27673339844,68653.12451171875,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (42:4),PG,53714.80422973633,54180.544342041016,53544.02340698242,57711.90460205078,47470.62356567383,42988.94256591797,43789.84332275391,54926.94329833984,30665.162048339844,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (42:5),PG,52614.96401977539,51154.80352783203,49827.58319091797,42491.242614746094,43987.62313842773,44707.50329589844,50938.74362182617,47873.883728027344,34417.342712402344,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (42:6),PG,95088.34558105467,100334.56671142578,106105.50732421876,90712.60678100586,75026.68432617188,101639.36755371094,103990.80810546876,68201.84521484375,39467.10256958008,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (42:7),PG,57249.78411865234,61787.684814453125,50958.90377807617,44453.00338745117,49630.9638671875,51237.02395629883,52168.9838256836,60893.08416748047,40694.88275146485,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (42:8),PG,72397.08474731445,71885.62524414062,66832.22540283203,57337.16403198242,58270.74383544922,62403.044921875,62190.14422607422,77945.88589477539,42254.74349975586,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (42:9),PG,115128.6674194336,135043.89166259766,141335.673828125,92942.08770751952,108413.78845214844,101952.6469116211,97977.24578857422,123386.61059570312,41169.52258300781,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
PG (44:0),PG,36659.0625,39060.42266845703,31857.50213623047,29893.882263183597,34140.62243652344,34965.44259643555,33262.96224975586,35666.96252441406,24744.54190063477,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
