Lipid,Class,DOD100-M1-WT-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M5FAD173-WT-Cortex10x_01192023,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
Lyso_PC(6:0),PC,32188.78240966797,33948.32260131836,35546.00231933594,31684.862579345703,31769.42205810547,37361.402587890625,42570.742095947266,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PC(7:0),PC,119708.04846191406,74772.205078125,93363.28674316406,65425.084411621094,94679.90551757812,75509.74627685547,67993.1644897461,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PC(8:0),PC,38834.263671875,36789.18226623535,35651.56294250488,34862.98222351074,34221.80302429199,38528.343338012695,49902.683906555176,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PC(9:0),PC,31338.902465820312,35567.06271362305,33157.20230102539,30381.822265625,31382.962432861328,34756.94241333008,43231.78256225586,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(12:0) | PE (12:0),PE,63051.10485839844,61949.984619140625,51484.004150390625,65989.26477050781,62108.14471435547,55810.94396972656,61092.423767089844,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(12:0) | PE (12:0)_2,PE,60681.48425292969,65928.98443603516,53947.144104003906,75219.70581054688,62175.38446044922,54320.40393066406,60886.64373779297,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(13:0),PE,33544.54243469238,32823.98263549805,33090.301986694336,33459.26225280762,30171.242156982422,32747.702362060547,36036.30244445801,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(14:0),PE,87890.40606689453,96582.22650146484,93155.24807739258,87024.54739379883,78509.30462646484,102554.34832763672,134677.56942749023,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(14:1),PE,81199.48522949219,115519.9476928711,110463.72792053223,145241.89141845703,125616.40954589844,71749.04560852051,39678.1423034668,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(15:0),PE,568512.1632080078,562622.633102417,608762.5358276367,477655.6792449951,542968.7627563477,600238.4911804199,895332.0626068115,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(15:1),PE,136586.97213745117,238605.2573852539,202215.25520324707,316160.8480377197,254258.83685302734,104978.40783691406,31247.9818649292,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(16:0),PE,1662.080135345459,1416.2400932312012,707197.2882995605,1501.1201057434082,1460.200096130371,824180.9934997559,1477791.6302337646,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(16:1),PE,1469.8201065063477,1847.620132446289,25443.601852416992,1473.8600997924805,1867.8001251220703,25093.181884765625,33066.92241668701,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(17:0),PE,74649.68531799316,56647.323181152344,47094.66287231445,59719.40496826172,58143.38348388672,31188.182136535645,8120.740547180176,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(17:1),PE,52008.18356323242,39167.603515625,24601.06184387207,51918.84310913086,38746.74254608154,29230.902069091797,1598.3600997924805,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(17:2),PE,29789.84210205078,13618.160827636719,27485.66192626953,34402.70198059082,14014.180969238281,28196.30207824707,1422.240089416504,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(18:0),PE,54278.94403076172,55208.08459472656,30092.482025146484,54922.083892822266,58771.84338378906,30453.32209777832,52732.1637878418,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(18:1),PE,39105.662841796875,38249.242614746094,24038.881660461426,42648.90270996094,40611.26287841797,22664.321548461914,38762.44291687012,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(18:2),PE,47283.28323364258,53209.36312866211,28235.62171936035,48335.26382446289,48637.20378112793,29462.281692504883,63069.78421020508,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(18:3),PE,45223.44338989258,55025.18389892578,25923.22183227539,41120.54284667969,47018.56332397461,28559.462158203125,40781.843017578125,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(18:4),PE,89168.46691894531,719531.388671875,200920.294921875,79140.36560058594,356090.884765625,173677.85327148438,48831.60382080078,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(19:0),PE,37374.80270385742,51856.40417480469,23227.321685791016,39589.48257446289,39694.922790527344,26130.8017578125,40591.5235748291,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(19:1),PE,38668.14279174805,38822.68280029297,27334.0020904541,38559.64245605469,35409.762268066406,27160.762145996094,43139.00271606445,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(20:0),PE,57735.70428466797,54474.34405517578,1680.3201217651367,60229.16369628906,61393.38424682617,1570.1001052856445,55170.40365600586,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(20:1),PE,163634.48986816406,90085.626953125,1671.4801025390625,85454.00555419922,142278.09173583984,2066.2401161193848,41330.32279968262,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(20:2),PE,497647.71478271484,209780.2778930664,2616.640167236328,225789.55432128906,371989.9260864258,1912.520133972168,60406.58558654785,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(20:3),PE,57163.64422607422,62147.364990234375,17701.481510162354,54175.44415283203,59804.74459838867,10191.460746765137,55966.783935546875,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(20:4),PE,159388.17114257812,158872.29174804688,82031.42609024048,158266.87084960938,154477.771484375,54779.563915252686,192101.29370117188,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(20:5),PE,98819.9072265625,91800.68640136719,19152.421493530273,96589.00695800781,84460.30712890625,20237.841274261475,100372.34777832031,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(21:0),PE,87757.24655151367,55654.04473876953,35582.04244995117,59641.24383544922,59982.943939208984,45611.46405029297,46612.263763427734,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(22:0),PE,56585.16387939453,53942.10363769531,27198.022079467773,54472.664459228516,60362.86328125,23103.741577148438,35826.622497558594,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(22:1),PE,41971.142669677734,39181.60284423828,25360.441635131836,39574.52282714844,35798.502380371094,25828.021850585938,42536.28253173828,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(22:2),PE,53169.623046875,46934.46314239502,29089.761947631836,46831.3232421875,44720.44320678711,26945.82191467285,47750.58319091797,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(22:4),PE,47519.12307739258,47068.742767333984,34298.96237182617,44725.063049316406,52443.684143066406,29076.881858825684,46962.02322387695,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(22:5),PE,93331.02627563477,104717.34698486328,75396.98522949219,71308.66458129883,122977.30749511719,38627.14273071289,47812.822982788086,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(22:6),PE,53752.104095458984,57161.58416748047,30662.802001953125,56729.54382324219,59869.224365234375,29588.062423706055,43074.343338012695,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(24:0),PE,49776.903411865234,49925.744384765625,32055.622283935547,51296.683654785156,49808.76370239258,34971.7223815918,73709.22436523438,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(24:1),PE,73293.564453125,62804.82376098633,49077.58329772949,64418.0244140625,66131.14393615723,50387.56346130371,89366.2847290039,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PE(24:6),PE,52615.54379272461,50852.52381896973,43733.04328918457,50781.8840637207,54160.92385864258,27743.462028503418,36389.14225769043,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PG(12:0),PG,78609.22625732422,90008.88598632812,88899.18688964844,76028.34558105469,85721.3662109375,87272.42645263672,62100.60400390625,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PG(13:0) | PG (12:0),PG,145131.91064453125,128483.40942382812,112850.96740722656,171392.11206054688,125325.68920898438,117497.80834960938,111238.74743652344,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PG(13:0) | PG (12:0)_2,PG,150098.74963378906,147085.2508544922,115446.54858398438,177290.7529296875,124287.04858398438,126280.42919921875,116032.82824707031,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PG(14:0),PG,91497.48596191406,82256.86560058594,99267.06726074219,62050.52429199219,75505.8447265625,82216.96569824219,49676.62432861328,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PG(14:1) | PG (14:1),PG,1258672.4228515625,1011577.1616210938,1377536.2084960938,841124.8198242188,979346.2236328125,771176.2680664062,288534.4426269531,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PG(14:1) | PG (14:1)_2,PG,1273893.7622070312,991362.8793945312,1408114.28125,831269.59765625,964704.9619140625,760768.568359375,292964.9814453125,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PG(15:0) | PGo (16:0),PG,99884.14504623413,76440.50614929199,82327.16583251953,62146.34553909302,80399.00595092773,103298.28735351562,63839.22380065918,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PG(15:0) | PGo (16:0)_2,PG,69923.82579040527,79943.26568603516,86121.12686157227,39628.24318695068,78163.62615966797,104955.32821655273,63154.72477340698,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PG(15:1),PG,102172.9478149414,100178.10626220703,89803.64767456055,93185.98645019531,83363.88610839844,95708.88775634766,124935.75091552734,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PG(16:0),PG,1453.4201126098633,1467.8801040649414,186140.9340209961,1471.7400970458984,1468.3800926208496,176357.0711669922,1476.4401016235352,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PG(16:1) | PG (16:1),PG,1684.7401084899902,1634.6601028442383,72665.84478759766,1543.0001106262207,1531.6401062011719,83069.04583740234,1547.0800971984863,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PG(16:1) | PG (16:1)_2,PG,1706.6601257324219,1512.6801071166992,70501.2445678711,1488.8401069641113,1575.9401092529297,78848.70449829102,1465.0601119995117,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PG(17:0) | PG (16:0) | PGo (18:0),PG,1727465.3676757812,1262055.7163085938,1398261.3156738281,1106026.0170898438,1254833.138671875,600435.4860839844,270501.8620605469,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PG(17:0) | PG (16:0) | PGo (18:0)_2,PG,1625907.2641601562,1232189.2143554688,1485995.8959960938,1049682.4501953125,1197653.798828125,640666.1799316406,247907.35473632812,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PG(17:0) | PG (16:0) | PGo (18:0)_3,PG,1521635.9482421875,1133377.6079101562,1556953.1655273438,984459.3425292969,1088854.1411132812,663693.0275878906,218858.333984375,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
