Lipid,Class,BlankBrain_NA_x,C-1BrainF,C-2BrainF,C-3BrainF,C-4BrainM,C-5BrainM,C-6BrainM,E-1BrainF,E-2BrainF,E-3BrainF,E-4BrainM,E-5BrainM,E-6BrainM,BlankPlasma_NA,C-1BMVF,C-1PlasmaF,C-2BMVF,C-2PlasmaF,C-3BMVF,C-3PlasmaF,C-4BMVM,C-4PlasmaM,C-5BMVM,C-5PlasmaM,C-6BMVM,C-6PlasmaM,E-1BMVF,E-1PlasmaF,E-2BMVF,E-2PlasmaF,E-3BMVF,E-3PlasmaF,E-4BMVM,E-4PlasmaM,E-5BMVM,E-5PlasmaM,E-6BMVM,E-6PlasmaM,blankBMV_NA,BlankBrain_NA_y,Title1,Title2,Title,length1,length2,Blank_name
[TG(64:9)|TG(63:2)]_FA18:2,TAG,1120.9200744628906,1120.0000801086426,1121.600082397461,1142.4200820922852,1121.7600746154785,1122.0400848388672,1227.5400886535645,1123.540096282959,1122.8600807189941,1120.4400749206543,1187.5600814819336,1125.1000785827637,1123.260082244873,1124.7600784301758,1122.2000694274902,1137.6600875854492,1123.6600799560547,1853.7001304626465,1122.600082397461,1138.380084991455,1138.3800811767578,1181.1200904846191,1120.6000862121582,1324.280101776123,1116.5400772094727,1181.0200843811035,1121.280086517334,1415.1601066589355,1123.7600860595703,1557.6401100158691,1119.62007522583,1162.4200744628906,1121.420078277588,1123.940086364746,1167.7400741577148,1131.4400787353516,1120.7800788879395,1664.1801109313965,1122.6400718688965,1120.9200744628906,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:9)|TG(63:2)]_FA18:3,TAG,1208.600082397461,1253.2600936889648,1204.240077972412,1225.8000946044922,1271.680088043213,1205.9000778198242,1200.3800888061523,1204.9800720214844,1270.460090637207,1243.3600883483887,1205.640079498291,1226.180076599121,1205.0600814819336,1202.0600852966309,1228.7400817871094,1204.6000747680664,1242.0200958251953,1205.3400802612305,1208.1800804138184,1210.0200881958008,1207.3600883483887,1207.2000846862793,1211.1800804138184,1226.3200874328613,1367.0600929260254,1207.9600791931152,1206.5200843811035,1262.540096282959,1206.8800964355469,1210.1000709533691,1205.3000869750977,1217.1800804138184,1205.4200897216797,1252.6600875854492,1205.2400817871094,1212.5400848388672,1215.260082244873,1212.1600914001465,1214.4200744628906,1208.600082397461,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:9)|TG(63:2)]_FA20:4,TAG,1285.5401077270508,1286.4400939941406,1371.5400924682617,1327.6400909423828,1291.2000885009766,1287.080093383789,1289.5000953674316,1286.8800926208496,1325.8800964355469,1293.0600852966309,1312.8600997924805,1291.200096130371,1291.2200889587402,1285.3200912475586,1289.5000953674316,1475.0200958251953,1292.4000930786133,1318.760097503662,1293.040096282959,1359.2000885009766,1344.3600959777832,1310.900089263916,1291.540096282959,1385.040096282959,1293.9800910949707,1586.700107574463,1291.0600852966309,1429.0601043701172,1290.6401062011719,1373.0800895690918,1286.7800903320312,1401.8400917053223,1289.780086517334,1357.8600959777832,1287.4001007080078,1362.6200981140137,1288.8000831604004,1671.9001274108887,1352.7400932312012,1285.5401077270508,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:9)|TG(63:2)]_FA22:5,TAG,1413.8601112365723,1417.5200996398926,1415.8201026916504,1459.0200996398926,1414.700107574463,1407.6800994873047,1411.9801139831543,1414.7601051330566,1414.56010055542,1431.6201095581055,1414.360107421875,1461.9201126098633,1423.7200965881348,1453.8801078796387,1426.3200988769531,1649.9201049804688,1421.2800979614258,1604.0401191711426,1424.4400901794434,1629.7801132202148,1418.0600929260254,1771.0001220703125,1417.240104675293,1505.7401008605957,1417.5401039123535,1581.1601181030273,1422.1001014709473,1579.7201194763184,1421.0201034545898,1445.0200996398926,1418.3600997924805,1781.0001373291016,1416.3600997924805,1470.4801063537598,1414.740089416504,1597.020118713379,1412.2801055908203,1489.300106048584,1434.7200965881348,1413.8601112365723,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:9)|TG(63:2)]_FA22:6,TAG,1565.06010055542,1540.4801177978516,1587.7401008605957,1549.460117340088,1581.9401206970215,1647.040111541748,1536.4801025390625,1536.760097503662,1542.920108795166,1539.0201148986816,1545.9001007080078,1655.2001266479492,1593.8001022338867,1538.16011428833,1630.5201110839844,1608.6801147460938,1550.5401000976562,2119.8201446533203,1581.200107574463,1747.480125427246,1547.5200996398926,1535.1601066589355,1547.800106048584,1887.9801330566406,1546.6800994873047,1668.2601051330566,1548.7601051330566,1789.640121459961,1550.4401054382324,2140.740146636963,1545.1601104736328,2422.2601623535156,1545.9201049804688,1645.020107269287,1545.520092010498,1935.1401329040527,1543.760108947754,2139.6601524353027,1544.3001136779785,1565.06010055542,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(65:0)]_FA14:0 | [TG(66:7)]_FA14:0,TAG,992.3600654602051,996.0000762939453,995.9000701904297,998.2600746154785,996.0600700378418,994.3400573730469,994.2000617980957,993.380069732666,990.1200675964355,992.9400672912598,1045.9400749206543,1013.2200622558594,992.3400650024414,995.6800727844238,995.9000701904297,998.5800704956055,995.0800628662109,999.4000778198242,994.0000610351562,999.5000762939453,995.7400665283203,993.7800636291504,997.1600723266602,994.9800720214844,997.7200775146484,993.9000625610352,994.5800666809082,993.5400581359863,995.640064239502,996.1600685119629,995.5200691223145,998.6400680541992,995.2800674438477,996.7800674438477,994.8800659179688,993.4200592041016,993.3000640869141,994.1000633239746,998.7400741577148,992.3600654602051,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(65:0)]_FA14:0 | [TG(66:7)]_FA14:0_2,TAG,992.1600685119629,1003.5400695800781,995.4200668334961,998.2000694274902,995.320068359375,993.8400573730469,994.4800605773926,993.4600715637207,989.4000663757324,992.5200576782227,990.8600769042969,1048.660083770752,991.9800643920898,995.3600769042969,996.0600776672363,998.5600776672363,995.5000686645508,1006.580078125,994.1800765991211,999.0200729370117,996.1400718688965,993.400074005127,997.2800712585449,995.0400733947754,997.5000762939453,994.2000694274902,994.6600608825684,994.1200714111328,994.9800720214844,995.8800621032715,995.7400703430176,998.0800666809082,994.9200706481934,996.5200691223145,995.9600715637207,994.1000747680664,993.4800720214844,993.7000732421875,998.4600715637207,992.1600685119629,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(65:0)]_FA16:0 | [TG(66:7)]_FA16:0,TAG,993.2800636291504,991.9200553894043,992.3600769042969,993.5600700378418,1021.6200714111328,996.7000732421875,995.9800682067871,994.9400749206543,993.2200660705566,992.1000633239746,1004.56005859375,994.4000701904297,1076.62007522583,993.9200782775879,994.7000694274902,993.9200630187988,997.0000610351562,1042.0600624084473,995.940071105957,1032.1200790405273,997.1200675964355,1195.240089416504,994.400074005127,1039.9800643920898,1059.1600723266602,1037.2800750732422,993.6800727844238,1039.5400772094727,995.7600708007812,1062.6200790405273,993.9600601196289,1398.1000862121582,993.940055847168,996.640064239502,996.7000770568848,997.1800651550293,995.6200752258301,998.1600761413574,995.4400672912598,993.2800636291504,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(65:0)]_FA16:0 | [TG(66:7)]_FA16:0_2,TAG,993.3400573730469,991.4200630187988,1005.7800598144531,994.6800689697266,995.2200660705566,996.0200653076172,996.5000762939453,995.140064239502,992.740062713623,1063.2400741577148,993.4600715637207,994.7800712585449,1050.1400756835938,993.8800735473633,994.3400688171387,993.6600608825684,996.5400695800781,992.0400657653809,995.3400764465332,1062.920078277588,997.9000663757324,1043.660068511963,995.3600692749023,993.9600677490234,994.4200744628906,1072.3400650024414,994.0800704956055,993.6000709533691,996.000072479248,996.2600708007812,993.4400672912598,995.1800727844238,993.6600685119629,997.1000633239746,996.5600700378418,1004.8800773620605,995.2600708007812,997.8400726318359,995.3400726318359,993.3400573730469,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(65:0)]_FA18:0 | [TG(66:7)]_FA18:0,TAG,999.380069732666,998.6200714111328,998.7800674438477,997.1000671386719,995.8600769042969,995.5000686645508,994.520076751709,995.6400756835938,996.4600791931152,995.8200721740723,997.5800743103027,1039.5400772094727,998.260066986084,998.5600776672363,998.0600776672363,997.440071105957,996.700065612793,1038.6800804138184,1027.020076751709,1066.2400665283203,1038.5000762939453,1001.5400695800781,1007.6600685119629,997.5000801086426,998.3800659179688,1025.5200805664062,997.4800758361816,1082.9800872802734,998.5200691223145,997.9800682067871,996.9000778198242,996.3600616455078,997.6800689697266,997.5000762939453,1000.2000579833984,1000.260066986084,1077.4600791931152,1003.960075378418,1000.9600677490234,999.380069732666,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(65:0)]_FA18:0 | [TG(66:7)]_FA18:0_2,TAG,1034.2800788879395,998.2200736999512,998.2600631713867,997.6000785827637,1023.5800666809082,994.4400596618652,1005.440071105957,995.0600738525391,995.9400749206543,1059.1400718688965,997.3200721740723,999.2800750732422,998.6400680541992,998.9200706481934,998.5800628662109,998.3000717163086,996.8600692749023,1150.6000747680664,995.8000755310059,1067.3200798034668,997.8800659179688,1122.560073852539,998.3600769042969,997.2200736999512,999.5800666809082,996.8000717163086,997.4800758361816,1017.900074005127,998.6400833129883,1007.5800666809082,997.4400672912598,1021.6600799560547,998.020076751709,997.1200675964355,998.6000747680664,999.7400741577148,999.7400741577148,1033.3200645446777,1000.5600700378418,1034.2800788879395,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(65:12)|TG(64:5)]_FA14:0,TAG,992.7200660705566,994.8200645446777,995.8000640869141,997.9600601196289,995.3000679016113,1056.400074005127,1042.7000770568848,993.500057220459,989.1600685119629,992.6800651550293,990.8000602722168,988.880069732666,991.8800735473633,996.1200790405273,996.0200805664062,997.760082244873,995.4800682067871,999.1000633239746,1041.6800804138184,999.4800682067871,996.2200698852539,994.5200691223145,1005.3800659179688,995.1400718688965,997.5000648498535,993.6600723266602,994.500057220459,992.960075378418,995.4400749206543,995.4600791931152,995.9800643920898,998.2000694274902,994.240062713623,996.4200630187988,995.7600746154785,994.7400665283203,992.8600578308105,994.1400718688965,998.7000617980957,992.7200660705566,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(65:12)|TG(64:5)]_FA16:0,TAG,1006.1000633239746,995.7800636291504,991.8200569152832,994.4000663757324,994.6600685119629,996.5400733947754,996.880069732666,995.3000717163086,993.3000679016113,991.6000671386719,1005.240062713623,994.8400726318359,995.2200698852539,993.8600654602051,994.0600624084473,1067.1800651550293,996.9200744628906,1051.1200675964355,995.440071105957,1022.5400772094727,998.0200729370117,1023.4400749206543,1019.3000755310059,1014.260066986084,994.5000839233398,1100.4200706481934,994.0800628662109,1043.680076599121,995.1200637817383,995.380069732666,993.5000686645508,994.8000755310059,993.9200744628906,996.7400703430176,995.8200721740723,1049.1400833129883,995.1200714111328,1001.9600791931152,994.7400665283203,1006.1000633239746,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(65:12)|TG(64:5)]_FA16:1,TAG,1036.8600692749023,1045.5800743103027,1069.1200828552246,1146.7400817871094,1121.0800704956055,1046.0200653076172,1085.7000770568848,1077.0800704956055,1083.760082244873,1208.4000968933105,1179.880084991455,1039.5800743103027,1039.360065460205,1033.5000610351562,1043.2200660705566,1129.440071105957,1052.5200691223145,1037.7600708007812,1045.9000625610352,1037.0800666809082,1045.220069885254,1047.5000839233398,1041.3800735473633,1040.6200714111328,1043.1800727844238,1039.080078125,1060.3200721740723,1036.2200736999512,1042.060073852539,1037.840072631836,1043.7000694274902,1041.5600662231445,1041.820068359375,1043.480079650879,1038.200080871582,1043.7400703430176,1036.9400634765625,1044.1400718688965,1044.3800582885742,1036.8600692749023,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(65:12)|TG(64:5)]_FA18:0,TAG,998.3800735473633,1045.060073852539,1039.5400695800781,997.0200729370117,995.2000694274902,994.9200668334961,994.6400718688965,1037.0600776672363,996.460075378418,996.6200675964355,1002.9400787353516,999.7000694274902,1014.6200714111328,998.5200729370117,1045.2000694274902,1070.7400665283203,996.9400749206543,996.9600639343262,996.6000747680664,996.7000770568848,997.8600730895996,1089.04008102417,998.9200630187988,1006.7600708007812,1044.8200759887695,1022.760082244873,997.2000770568848,1058.8600769042969,999.0400695800781,998.3200607299805,997.8000717163086,996.7800636291504,997.9000587463379,997.1400718688965,999.5600700378418,999.1600685119629,999.320068359375,1084.9400749206543,1000.400074005127,998.3800735473633,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(65:12)|TG(64:5)]_FA18:1,TAG,1036.000057220459,1045.1400756835938,1036.7200736999512,1086.280086517334,1277.6000862121582,1039.4200820922852,1038.8200798034668,1080.400074005127,1076.2800827026367,1052.3600883483887,1072.4400787353516,1042.1600799560547,1038.9200820922852,1029.840072631836,1040.3400764465332,1032.520076751709,1040.320068359375,1158.2000732421875,1039.3200759887695,1028.820068359375,1040.1600646972656,1121.4800834655762,1041.0600700378418,1130.0800895690918,1039.2200736999512,1111.7800750732422,1038.840072631836,1037.400074005127,1035.6000747680664,1079.140079498291,1061.2400817871094,1103.1800804138184,1034.6000747680664,1031.2600708007812,1089.4600639343262,1087.9200706481934,1039.4400787353516,1031.62007522583,1037.1400680541992,1036.000057220459,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(65:12)|TG(64:5)]_FA18:2,TAG,1128.0200881958008,1119.7000770568848,1184.8000831604004,1125.0800743103027,1122.5600776672363,1125.880084991455,1123.6000862121582,1122.9000854492188,1122.480068206787,1174.1200828552246,1149.5200691223145,1126.0800743103027,1123.4800834655762,1124.7200927734375,1123.240077972412,1123.4200820922852,1122.8200950622559,1334.8800964355469,1121.9400787353516,1247.5000839233398,1230.9600944519043,1129.2000885009766,1120.4400749206543,1196.6800842285156,1117.600082397461,1168.5800819396973,1121.4800872802734,1224.800090789795,1123.1000785827637,1339.1801071166992,1120.1600875854492,1239.8800964355469,1121.4400825500488,1182.2200813293457,1120.940086364746,1794.2601127624512,1120.3000755310059,1803.6401176452637,1121.7600898742676,1128.0200881958008,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(65:12)|TG(64:5)]_FA18:3,TAG,1208.9400825500488,1221.1600799560547,1203.260082244873,1204.8000869750977,1204.4001007080078,1204.4400825500488,1200.8400840759277,1204.5400886535645,1301.940097808838,1205.5600891113281,1206.0600814819336,1228.4600868225098,1205.580078125,1202.4000701904297,1264.920093536377,1209.340087890625,1212.2000846862793,1206.5200843811035,1208.9200820922852,1252.4400901794434,1206.4000816345215,1225.2600784301758,1211.1000747680664,1270.6400871276855,1207.3400802612305,1208.0200843811035,1270.0600967407227,1208.980079650879,1206.9000854492188,1210.4400825500488,1205.9600830078125,1288.4600791931152,1206.1800918579102,1213.6400871276855,1205.7600860595703,1212.8800926208496,1206.4800872802734,1213.2200775146484,1210.100082397461,1208.9400825500488,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(65:12)|TG(64:5)]_FA20:4,TAG,1286.480110168457,1347.520092010498,1334.9800987243652,1290.7400817871094,1291.2401008605957,1287.7401008605957,1289.8800888061523,1286.7600936889648,1290.5800971984863,1293.7800750732422,1362.0600967407227,1290.4000930786133,1303.5000953674316,1285.64009475708,1347.64009475708,1354.980094909668,1291.6600914001465,1377.360107421875,1291.7400970458984,1292.5400924682617,1294.6800994873047,1292.3800964355469,1291.9200859069824,1379.3000984191895,1293.720085144043,1291.7400932312012,1370.0800971984863,1327.3800964355469,1291.5400886535645,1291.7800979614258,1356.4200820922852,1293.3000869750977,1288.6600914001465,1371.2800941467285,1364.3600883483887,1473.4000854492188,1289.2800903320312,1410.5801010131836,1288.7800941467285,1286.480110168457,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(65:12)|TG(64:5)]_FA22:5,TAG,1413.2401084899902,1534.9401092529297,1416.6201171875,1413.0800971984863,1414.8200950622559,1434.1200942993164,1410.6001014709473,1491.5001068115234,1441.1800956726074,1413.3801078796387,1414.760097503662,1419.7601051330566,1419.8400917053223,1417.0001029968262,1422.840103149414,1413.9200897216797,1421.820110321045,1598.820110321045,1424.4600982666016,1412.960090637207,1418.6800956726074,1413.9400939941406,1416.4200973510742,1507.760108947754,1417.8600959777832,1419.0200958251953,1421.6000938415527,1532.0801048278809,1420.6600914001465,1538.040111541748,1499.4401054382324,1416.2201042175293,1457.7000923156738,1416.6401023864746,1414.9001083374023,1579.3401069641113,1412.680103302002,1603.1401252746582,1419.6000938415527,1413.2401084899902,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(65:12)|TG(64:5)]_FA22:6,TAG,1541.1001167297363,1540.6001014709473,1532.8601036071777,1584.1601219177246,1539.66011428833,1536.220115661621,1553.8001136779785,1535.7801055908203,1542.9601097106934,1538.700107574463,1640.3001174926758,1548.5001106262207,1540.7401008605957,1538.1201057434082,1584.9801063537598,1754.320125579834,1568.380111694336,1838.8601379394531,1549.7200927734375,1663.4201202392578,1547.5401039123535,1818.8801383972168,1547.360107421875,2376.440158843994,1547.8200988769531,1872.080135345459,1549.6600952148438,2031.5601348876953,1550.4600944519043,2360.1601524353027,1544.900104522705,1898.6801300048828,1545.9000968933105,1898.0601234436035,1545.2001037597656,1991.7801361083984,1544.4201011657715,2079.560173034668,1544.7201118469238,1541.1001167297363,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
