Lipid,Class,E-4BMVM,E-4BrainM,E-4LiverM,E-4PlasmaM,E-4RetinaM,E-5BMVM,E-5BrainM,E-5LiverM,E-5PlasmaM,E-5RetinaM,BlankBrain_NA,Title1,Title2,Title,length1,length2,Blank_name
SM(d16:0/20:0),SM,1477.3201217651367,1260.2800979614258,1699.5401344299316,1712.700122833252,1398.2800903320312,1403.0201034545898,1352.120101928711,3180.020221710205,1679.9401321411133,2033.2401428222656,1814.08012008667,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d16:0/22:0),SM,6366.960414886475,6961.140544891357,8383.420463562012,9547.360527038574,7487.000526428223,7676.980567932129,7213.620525360107,18137.661701202393,15389.781127929688,8933.760570526123,7690.720527648926,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d16:0/23:0),SM,1222.5400848388672,1273.080078125,1435.1401023864746,3091.9601974487305,1283.2400856018066,1472.960105895996,1543.5801048278809,3079.460193634033,1924.140121459961,1313.940086364746,1328.360107421875,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d16:0/24:0),SM,2651.2401809692383,2142.300151824951,3380.4402351379395,3508.7602348327637,2773.960178375244,3502.78023147583,2582.4601516723633,4335.060260772705,5730.780391693115,1505.180118560791,2636.640235900879,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d16:0/25:0),SM,1344.1200904846191,1499.5000953674316,1514.5801010131836,1804.8601188659668,1174.480079650879,1288.4201011657715,1511.0401000976562,2914.3602294921875,2220.0201263427734,1248.960090637207,1247.7200813293457,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d16:1/16:0),SM,1111.0000801086426,1154.8400840759277,1164.700080871582,1379.1201057434082,1367.6200942993164,1213.2000846862793,1277.160083770752,1927.1401252746582,1616.1201171875,1347.56010055542,1262.5200996398926,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d16:1/17:0),SM,1231.4400939941406,1112.7800827026367,1252.3201026916504,1256.4800910949707,1284.1000862121582,1149.260082244873,1250.2800788879395,2887.520221710205,1711.7801208496094,1308.5800895690918,1267.400089263916,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d16:1/18:0),SM,3304.2802352905273,2143.8601608276367,2934.8402252197266,5296.860443115234,2588.320182800293,2763.680164337158,2776.040184020996,9907.50072479248,8086.1205978393555,4560.840320587158,3723.9802589416504,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d16:1/18:1),SM,1400.8801002502441,1247.6001014709473,1250.7401008605957,1458.4401054382324,1528.0401000976562,1393.260108947754,1188.420078277588,2089.980167388916,2268.3601722717285,1394.7000999450684,1420.7400932312012,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d16:1/20:0),SM,1725.7601051330566,1593.960105895996,1512.6601028442383,1689.3201332092285,1700.4801216125488,1310.340103149414,1201.0800666809082,4428.960361480713,2606.480209350586,1588.5601119995117,1624.7601203918457,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d16:1/20:1),SM,1410.2000923156738,1166.3600845336914,1410.4400939941406,1135.7000846862793,1175.5000686645508,1305.0400886535645,1284.3000869750977,2239.180145263672,1416.5600891113281,1198.6000900268555,1387.1201057434082,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d16:1/22:0),SM,5076.660320281982,5692.020450592041,6740.62043762207,14494.24100112915,4241.440269470215,6202.860408782959,5033.6403465271,22910.74211883545,36870.54264450073,4265.220291137695,4806.200344085693,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d16:1/22:1),SM,1535.8201065063477,1249.2800788879395,1788.4601249694824,1775.340129852295,1192.920093536377,1210.8600769042969,1368.2800941467285,2586.6601905822754,2482.8601875305176,1560.8401107788086,1871.0401229858398,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d16:1/23:0),SM,1288.5400886535645,1225.5600929260254,1391.9200897216797,1705.6401290893555,1317.9400901794434,1195.4600830078125,1139.3200759887695,3453.040271759033,2008.5001335144043,1522.0401191711426,1234.2800941467285,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d16:1/24:0),SM,4243.600311279297,4417.620334625244,5569.280368804932,7411.200527191162,4826.000328063965,4621.860340118408,4844.800346374512,11014.640659332275,23689.26160812378,4596.920307159424,4184.700275421143,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d16:1/24:1),SM,2201.5601501464844,2249.9201736450195,2461.600166320801,2992.4001998901367,1688.2201194763184,2386.68017578125,2272.720169067383,5167.980373382568,7022.460372924805,1783.6201248168945,2041.0001411437988,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d16:1/25:0),SM,1340.6800918579102,1458.8601036071777,1947.1201438903809,1761.1201210021973,1477.100112915039,1601.0801162719727,1377.8000984191895,4857.200382232666,1800.1001319885254,1675.520118713379,1818.7001266479492,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d17:0/27:0),SM,1125.54008102417,1125.320083618164,1204.9000816345215,1354.8400955200195,1154.440086364746,1288.1400909423828,1370.8200988769531,2061.4401512145996,1250.2400932312012,1242.5200843811035,1196.3400917053223,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d17:1/24:1),SM,1316.1000900268555,1294.3801002502441,1168.8400802612305,2108.260166168213,1145.0800743103027,1170.2200889587402,1161.8800773620605,2081.16015625,1526.1200942993164,1325.0600929260254,1191.0600929260254,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d17:1/26:1),SM,1277.9400749206543,1682.7201194763184,1267.6400909423828,1314.580093383789,1114.3600807189941,1246.180088043213,1223.6000747680664,2731.380157470703,1338.1600799560547,1635.9801216125488,1182.3200759887695,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d18:0/13:0),SM,1304.040096282959,1135.8000831604004,1182.7800903320312,1190.1000900268555,1172.1200904846191,1285.9600982666016,1107.1000785827637,1780.2201194763184,1253.3000793457031,1218.700080871582,1534.1801147460938,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d18:0/15:0),SM,1167.7000770568848,1205.600082397461,1165.2400703430176,1205.7000732421875,1516.740089416504,1188.8400802612305,1324.2800941467285,2437.520175933838,1211.0600929260254,1342.5400924682617,1353.2400932312012,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d18:0/17:0),SM,1125.0800819396973,1191.7200927734375,1741.5201301574707,1343.6200904846191,1123.5000762939453,1288.900089263916,1126.2800788879395,3227.8602905273438,1872.0200996398926,1237.4600868225098,1324.700096130371,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d18:0/24:0),SM,1646.2401084899902,1191.2800941467285,1944.5201263427734,1154.7600898742676,1241.0800895690918,1187.860092163086,1257.0000915527344,2705.180187225342,1722.020133972168,1184.5600814819336,1260.0600852966309,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d18:0/24:1),SM,1301.6200981140137,1946.6201286315918,2198.5401458740234,1592.3401184082031,1571.200096130371,1129.7200927734375,1506.6801109313965,4737.64026260376,3506.200222015381,1779.2601432800293,1240.9600868225098,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d18:0/26:1(17Z)),SM,1147.8200874328613,1177.6400871276855,1297.9400901794434,1136.3200798034668,1214.6200790405273,1241.6000900268555,1171.3200759887695,2066.2201232910156,1525.8601112365723,1305.1800842285156,1198.1800804138184,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d18:1/12:0),SM,1284.7000885009766,1449.3800964355469,1119.0600776672363,1345.2600936889648,1621.540111541748,1083.7000770568848,1113.840072631836,1348.3600959777832,1561.3601341247559,1292.5000839233398,1152.400089263916,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d18:1/17:0),SM,1304.8800888061523,1083.9000778198242,1490.7600936889648,1588.8200988769531,1129.0000801086426,1136.0400848388672,1325.6800994873047,2224.9601249694824,1575.9801177978516,1336.5800857543945,1271.1800918579102,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d18:1/19:0),SM,1627.4601211547852,1353.8600959777832,1349.6401023864746,1543.5001258850098,1504.2800979614258,1625.2601165771484,1311.8600845336914,3033.2602348327637,1398.7600860595703,1592.4201011657715,1318.7600936889648,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d18:1/24:1(15Z)),SM,1211.7800941467285,2618.1601791381836,2284.700183868408,4257.380340576172,1966.240146636963,1994.300136566162,2570.0401763916016,13446.400985717773,6611.94047164917,2735.4802017211914,1608.8201141357422,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d18:1/25:0),SM,1187.6600914001465,1167.0600814819336,1266.1400909423828,1206.9401016235352,1083.9000778198242,1225.940097808838,1264.080093383789,2222.4001846313477,1418.8401107788086,1357.7800903320312,1318.0800971984863,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d18:1/26:1(17Z)),SM,1158.760082244873,1321.380084991455,1131.0800819396973,1150.8200721740723,1298.6400871276855,1323.2600860595703,1639.3601112365723,3157.460231781006,1592.4001121520996,1550.1200942993164,1220.960090637207,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d18:2/14:0),SM,1097.62007522583,1233.4400901794434,1159.8200874328613,1233.0600852966309,1276.8200759887695,1650.940113067627,1241.080078125,3074.040214538574,1979.7401428222656,1640.6001243591309,1344.8801040649414,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d18:2/15:0),SM,1256.240089416504,1321.980094909668,1469.2000999450684,1303.280101776123,1233.5000953674316,1186.6000862121582,1286.5200805664062,1340.0200958251953,1323.3801040649414,1252.220085144043,1508.5001220703125,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d18:2/18:1),SM,1119.9800834655762,1103.4600677490234,1101.0400695800781,1750.820110321045,1220.5200843811035,1300.700096130371,1086.2000732421875,1783.4601211547852,1210.0600776672363,1310.4000854492188,1176.2200775146484,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d18:2/20:1),SM,1371.8400917053223,1250.8000869750977,1243.8200874328613,1638.220115661621,1261.460090637207,1229.1600952148438,1590.120101928711,2523.820156097412,1484.9401168823242,1617.5601119995117,1334.9200973510742,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d18:2/21:0),SM,1181.1000900268555,1130.4800834655762,1329.2800827026367,1465.2201080322266,1083.9600791931152,1628.7001152038574,1169.6400833129883,2288.080123901367,1482.8801193237305,1253.6600952148438,1209.4000778198242,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d18:2/22:1),SM,1979.0601387023926,2869.7202224731445,3339.8802032470703,3423.520252227783,2395.520160675049,2295.280143737793,2583.3201751708984,4840.920303344727,7501.120464324951,2276.100170135498,2917.560214996338,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
SM(d18:2/24:1),SM,1763.200107574463,1754.7601165771484,3387.6802406311035,5577.080364227295,1801.9801292419434,1767.7001266479492,1659.3801078796387,11560.381187438965,9820.640617370605,2100.520149230957,1513.8801155090332,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(37:0)]_FA14:0,TAG,1195.04008102417,1337.10009765625,1068.960075378418,1036.3400688171387,960.4000625610352,1173.3200798034668,1303.60009765625,995.1200790405273,996.1600723266602,1066.2800827026367,1007.6800575256348,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(37:0)]_FA16:0 | DG(39:7)|DG(38:0)|DG(dO-40:0)_C16:0,TAG | DAG,3773.620246887207,3291.7602195739746,3210.8202171325684,5659.160430908203,3098.9202270507812,2848.320213317871,3681.120231628418,2683.9201850891113,3115.980213165283,2257.5401611328125,6690.680503845215,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(37:0)]_FA16:0 | DG(39:7)|DG(38:0)|DG(dO-40:0)_C16:0_2,TAG | DAG,1370.5000915527344,1306.860092163086,1380.9801063537598,1539.9401016235352,1389.6400871276855,1544.4201049804688,1895.0001373291016,1326.0400772094727,1191.420093536377,1187.4400787353516,2694.640193939209,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(37:0)]_FA18:0 | DG(39:7)|DG(38:0)|DG(dO-40:0)_C18:0 | CE(18:0),TAG | DAG | CE,6345.780475616455,5653.520393371582,6240.680442810059,6740.120475769043,5984.460399627686,5833.660404205322,6070.640434265137,6461.700428009033,6341.68045425415,6147.380390167236,10397.980728149414,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(37:0)]_FA18:0 | DG(39:7)|DG(38:0)|DG(dO-40:0)_C18:0 | CE(18:0)_2,TAG | DAG | CE,1929.3601417541504,1956.380126953125,2008.780143737793,1923.900131225586,1935.6401443481445,2377.580181121826,2239.280143737793,1848.0601234436035,6299.8604736328125,2368.360176086426,2769.1401901245117,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(37:0)]_FA18:0 | DG(39:7)|DG(38:0)|DG(dO-40:0)_C18:0 | CE(18:0)_3,TAG | DAG | CE,1303.7000923156738,1909.360122680664,1711.9001274108887,7313.780464172363,1455.64009475708,1366.4000968933105,1897.5801239013672,1375.4201011657715,5037.600387573242,1898.3001251220703,1855.6401290893555,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(38:0)]_FA14:0,TAG,2444.0601768493652,1940.9201202392578,1611.9601020812988,1979.8801345825195,1211.9200897216797,2763.180191040039,1971.4201469421387,1981.6601333618164,2116.5201301574707,1546.7801132202148,2561.7401847839355,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(38:0)]_FA16:0 | DG(40:7)|DG(39:0)_C16:0,TAG | DAG,4716.520324707031,3927.6002883911133,8738.060718536377,5680.56042098999,5234.380367279053,2914.6201934814453,9243.340614318848,8981.500667572021,5972.440414428711,7807.820575714111,6754.980503082275,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(38:0)]_FA16:0 | DG(40:7)|DG(39:0)_C16:0_2,TAG | DAG,2690.7402000427246,2830.8802070617676,3852.3602561950684,2335.4001808166504,2786.20023727417,1999.7401275634766,3068.3402099609375,2749.8201789855957,2393.1801528930664,2625.9602012634277,1997.1801490783691,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(38:0)]_FA18:0 | DG(40:7)|DG(39:0)_C18:0,TAG | DAG,3069.420223236084,2995.2001991271973,1884.1801300048828,4380.880283355713,3282.5602378845215,6346.8004722595215,2527.7401695251465,1910.500129699707,2111.300148010254,3228.2202377319336,44212.2437171936,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(38:0)]_FA18:0 | DG(40:7)|DG(39:0)_C18:0_2,TAG | DAG,2373.480155944824,2277.800178527832,2235.8801612854004,4187.520309448242,3400.1602210998535,3971.7402839660645,2609.160167694092,1119.5600776672363,2165.340175628662,2150.4601516723633,13564.141189575195,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(38:1)]_FA14:0,TAG,1139.8400688171387,1033.4400825500488,1117.9000778198242,1032.2000770568848,1300.7800827026367,968.7200698852539,1040.12007522583,1018.380069732666,1152.3200874328613,1069.3000717163086,1063.6000785827637,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(38:1)]_FA16:0 | DG(40:8)|DG(39:1)_C16:0,TAG | DAG,4784.40034866333,4480.740322113037,14642.341148376465,4813.400310516357,5911.700428009033,3721.820266723633,8297.520568847656,9875.740737915039,6215.360424041748,5960.080425262451,5974.700424194336,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(38:1)]_FA16:0 | DG(40:8)|DG(39:1)_C16:0_2,TAG | DAG,2847.0001907348633,4830.600360870361,5735.100399017334,1690.6601295471191,3400.4002647399902,2008.780143737793,2937.2001876831055,3439.320266723633,1834.7401504516602,3939.7802772521973,1610.520107269287,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(38:1)]_FA16:1 | DG(40:8)|DG(39:1)_C16:1,TAG | DAG,2058.280158996582,2029.6201362609863,1912.2801361083984,2155.8601570129395,2599.360164642334,2715.1401977539062,2120.0801544189453,2486.5802040100098,2442.2001724243164,1920.1201362609863,4275.200309753418,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(38:1)]_FA16:1 | DG(40:8)|DG(39:1)_C16:1_2,TAG | DAG,1281.3201065063477,1143.6800804138184,1258.3800888061523,1341.2800903320312,1543.3401145935059,1192.6200790405273,1213.3400802612305,1223.580078125,1171.2000923156738,1293.040096282959,1325.0600852966309,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(38:1)]_FA18:0 | DG(40:8)|DG(39:1)_C18:0,TAG | DAG,1948.040138244629,1931.8601379394531,1702.8401260375977,1893.5801391601562,1878.0401344299316,1991.9401321411133,1933.6001358032227,1701.0401153564453,2050.8001441955566,2106.9201583862305,1966.0401306152344,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(38:1)]_FA18:0 | DG(40:8)|DG(39:1)_C18:0_2,TAG | DAG,1433.16011428833,1246.0600852966309,1689.6601066589355,1388.5400848388672,1362.6401062011719,1322.960105895996,1633.1001014709473,1121.8200798034668,2030.9001235961914,1311.040096282959,1297.840087890625,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(38:1)]_FA18:1 | DG(40:8)|DG(39:1)_C18:1,TAG | DAG,3040.9002418518066,2883.200210571289,3839.9602699279785,3586.0602645874023,2993.3002281188965,3369.7602195739746,2872.780204772949,3293.360221862793,3468.9802284240723,3112.2602157592773,4910.68034362793,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(38:1)]_FA18:1 | DG(40:8)|DG(39:1)_C18:1_2,TAG | DAG,2154.4601707458496,1336.1200981140137,2152.5601539611816,1374.300106048584,2091.3801345825195,1997.3601264953613,2041.3801498413086,2462.5601692199707,1407.3600997924805,1896.1801300048828,2758.740222930908,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(39:0)]_FA14:0,TAG,1073.4000701904297,1021.3800659179688,1047.3200759887695,1032.6000709533691,960.4600715637207,1019.6600646972656,1169.8600807189941,997.5000686645508,1069.200065612793,1259.0600891113281,1102.860065460205,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(39:0)]_FA16:0 | DG(41:7)|DG(40:0)_C16:0,TAG | DAG,2806.760227203369,2407.6201705932617,3572.660243988037,2971.1201934814453,2890.980197906494,2719.3802032470703,2632.9401931762695,3310.0202293395996,3500.7602462768555,2530.460189819336,3119.360221862793,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(39:0)]_FA16:0 | DG(41:7)|DG(40:0)_C16:0_2,TAG | DAG,1257.3600807189941,1267.6600875854492,1675.1201095581055,1370.6600952148438,1547.6801223754883,1512.1601066589355,1912.1801223754883,1548.8201026916504,1508.5600967407227,1760.080135345459,1432.8801002502441,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(39:0)]_FA18:0 | DG(41:7)|DG(40:0)_C18:0,TAG | DAG,1843.5601387023926,1882.4001388549805,1852.340129852295,1789.8401107788086,1933.2201347351074,2097.8801498413086,2115.74015045166,1695.820125579834,2125.5201454162598,1894.2401428222656,3141.8002166748047,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(39:0)]_FA18:0 | DG(41:7)|DG(40:0)_C18:0_2,TAG | DAG,1441.5800895690918,1152.8200988769531,1106.3400764465332,1199.0200729370117,1742.7801322937012,1119.460090637207,1055.4600791931152,1113.0000762939453,1357.9600944519043,1495.2200965881348,1683.4800987243652,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(39:1)]_FA14:0,TAG,953.740062713623,968.0400733947754,1033.9200744628906,955.0200691223145,960.3000526428223,992.5000686645508,1046.6400756835938,949.0800704956055,1005.3600692749023,1107.2400741577148,1027.700065612793,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
