Lipid,Class,BlankBrain_NA_x,C-1BrainF_x,C-2BrainF_x,C-3BrainF_x,C-4BrainM_x,C-5BrainM_x,C-6BrainM_x,E-1BrainF_x,E-2BrainF_x,E-3BrainF_x,E-4BrainM_x,E-5BrainM_x,E-6BrainM_x,BlankBrain_NA_y,C-1BrainF_y,C-2BrainF_y,C-3BrainF_y,C-4BrainM_y,C-5BrainM_y,C-6BrainM_y,E-1BrainF_y,E-2BrainF_y,E-3BrainF_y,E-4BrainM_y,E-5BrainM_y,E-6BrainM_y,BlankBrain_NA,Title1,Title2,Title,length1,length2,Blank_name
PI(37:4)|PI(O-38:4)|PI(P-38:3),PI,1287.4800987243652,1250.04008102417,1293.9400939941406,1250.220085144043,1329.0200958251953,1262.5800857543945,1249.10009765625,1251.1400871276855,1303.7600898742676,1291.4400901794434,1253.7600860595703,1262.0200881958008,1250.0200805664062,1287.4800987243652,1250.04008102417,1293.9400939941406,1250.220085144043,1329.0200958251953,1262.5800857543945,1249.10009765625,1251.1400871276855,1303.7600898742676,1291.4400901794434,1253.7600860595703,1262.0200881958008,1250.0200805664062,1287.4800987243652,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PI(37:5)|PI(O-38:5)|PI(P-38:4),PI,1245.7000923156738,1249.8800926208496,1252.1600761413574,1385.620101928711,1330.8000984191895,1248.5800971984863,1389.2800979614258,1304.520107269287,1451.8400840759277,1435.9401168823242,1285.5800895690918,1276.0600852966309,1249.4800910949707,1245.7000923156738,1249.8800926208496,1252.1600761413574,1385.620101928711,1330.8000984191895,1248.5800971984863,1389.2800979614258,1304.520107269287,1451.8400840759277,1435.9401168823242,1285.5800895690918,1276.0600852966309,1249.4800910949707,1245.7000923156738,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PI(37:6)|PI(O-38:6)|PI(P-38:5),PI,1367.8800964355469,1295.1401023864746,1252.0200805664062,1323.60009765625,1246.2000885009766,1304.6800994873047,1313.1800956726074,1318.64009475708,1250.9600868225098,1307.4000854492188,1320.3600883483887,1273.6400909423828,1252.3400840759277,1367.8800964355469,1295.1401023864746,1252.0200805664062,1323.60009765625,1246.2000885009766,1304.6800994873047,1313.1800956726074,1318.64009475708,1250.9600868225098,1307.4000854492188,1320.3600883483887,1273.6400909423828,1252.3400840759277,1367.8800964355469,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PI(37:7)|PI(P-38:6)|PI(36:0)|PI(O-37:0),PI,1270.9200973510742,1278.9800872802734,1334.280086517334,1361.64009475708,1246.1600914001465,1332.3001022338867,1249.0400886535645,1250.9000930786133,1385.4601020812988,1250.480094909668,1269.420078277588,1254.8000831604004,1283.8200912475586,1270.9200973510742,1278.9800872802734,1334.280086517334,1361.64009475708,1246.1600914001465,1332.3001022338867,1249.0400886535645,1250.9000930786133,1385.4601020812988,1250.480094909668,1269.420078277588,1254.8000831604004,1283.8200912475586,1270.9200973510742,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PI(38:2)|PI(P-39:1),PI,1289.4200859069824,1249.6600914001465,1380.9000930786133,1293.0800895690918,1286.320083618164,1407.6001091003418,1738.1001281738281,1477.2200927734375,1342.240089416504,1475.1401062011719,1330.6000938415527,1341.9800872802734,1755.3401222229004,1289.4200859069824,1249.6600914001465,1380.9000930786133,1293.0800895690918,1286.320083618164,1407.6001091003418,1738.1001281738281,1477.2200927734375,1342.240089416504,1475.1401062011719,1330.6000938415527,1341.9800872802734,1755.3401222229004,1289.4200859069824,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PI(38:3),PI,1291.1600875854492,1250.4000930786133,1601.9001083374023,1545.8801040649414,1427.980110168457,1344.2601051330566,1552.8601036071777,1280.1600875854492,1812.8201217651367,1952.6801300048828,1432.7400970458984,1360.4600944519043,1916.1001434326172,1291.1600875854492,1250.4000930786133,1601.9001083374023,1545.8801040649414,1427.980110168457,1344.2601051330566,1552.8601036071777,1280.1600875854492,1812.8201217651367,1952.6801300048828,1432.7400970458984,1360.4600944519043,1916.1001434326172,1291.1600875854492,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PI(38:4),PI,1247.8400802612305,1381.9401054382324,1424.600082397461,1370.2800979614258,1314.4800987243652,1344.7801055908203,1572.9601135253906,1549.2401161193848,1478.5401000976562,1288.6001014709473,1403.7001037597656,1292.780086517334,1447.5401077270508,1247.8400802612305,1381.9401054382324,1424.600082397461,1370.2800979614258,1314.4800987243652,1344.7801055908203,1572.9601135253906,1549.2401161193848,1478.5401000976562,1288.6001014709473,1403.7001037597656,1292.780086517334,1447.5401077270508,1247.8400802612305,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PI(38:5),PI,1255.6600914001465,1249.8000946044922,1252.7000846862793,1259.3200912475586,1277.6000938415527,1248.980094909668,1249.280086517334,1343.7600784301758,1280.0000801086426,1251.0600891113281,1253.460075378418,1292.3000869750977,1604.5001068115234,1255.6600914001465,1249.8000946044922,1252.7000846862793,1259.3200912475586,1277.6000938415527,1248.980094909668,1249.280086517334,1343.7600784301758,1280.0000801086426,1251.0600891113281,1253.460075378418,1292.3000869750977,1604.5001068115234,1255.6600914001465,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PI(38:6),PI,1246.0400924682617,1249.4400939941406,1351.0401077270508,1404.1801071166992,1329.5600967407227,1352.280086517334,1270.8400917053223,1464.280086517334,1331.860092163086,1251.6600914001465,1331.240077972412,1252.0400848388672,1249.100082397461,1246.0400924682617,1249.4400939941406,1351.0401077270508,1404.1801071166992,1329.5600967407227,1352.280086517334,1270.8400917053223,1464.280086517334,1331.860092163086,1251.6600914001465,1331.240077972412,1252.0400848388672,1249.100082397461,1246.0400924682617,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PI(38:7)|PI(37:0)|PI(O-38:0),PI,1246.1200866699219,1254.1000938415527,1307.1400909423828,1391.7601127624512,1286.7000923156738,1324.0800857543945,1299.0001068115234,1250.840087890625,1424.8001022338867,1309.8600883483887,1253.1800918579102,1571.4801216125488,1459.6401023864746,1246.1200866699219,1254.1000938415527,1307.1400909423828,1391.7601127624512,1286.7000923156738,1324.0800857543945,1299.0001068115234,1250.840087890625,1424.8001022338867,1309.8600883483887,1253.1800918579102,1571.4801216125488,1459.6401023864746,1246.1200866699219,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PI(38:8)|PI(37:1)|PI(O-38:1)|PI(P-38:0),PI,1247.2200889587402,1284.7400970458984,1325.1200904846191,1285.1000938415527,1246.7000885009766,1248.0200881958008,1295.2000885009766,1357.0000953674316,1250.9201011657715,1332.2600898742676,1311.3200874328613,1250.560073852539,1250.4600830078125,1247.2200889587402,1284.7400970458984,1325.1200904846191,1285.1000938415527,1246.7000885009766,1248.0200881958008,1295.2000885009766,1357.0000953674316,1250.9201011657715,1332.2600898742676,1311.3200874328613,1250.560073852539,1250.4600830078125,1247.2200889587402,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PI(38:9)|PI(37:2)|PI(O-38:2)|PI(P-38:1),PI,1246.4000968933105,1249.8200988769531,1252.5600852966309,1321.780101776123,1266.8801040649414,1316.6201057434082,1331.2000999450684,1425.9400901794434,1254.760082244873,1250.940086364746,1332.6800956726074,1370.0001029968262,1249.780086517334,1246.4000968933105,1249.8200988769531,1252.5600852966309,1321.780101776123,1266.8801040649414,1316.6201057434082,1331.2000999450684,1425.9400901794434,1254.760082244873,1250.940086364746,1332.6800956726074,1370.0001029968262,1249.780086517334,1246.4000968933105,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PI(39:4)|PI(O-40:4)|PI(P-40:3),PI,1268.3400917053223,1249.4400901794434,1272.260082244873,1316.8400802612305,1246.2800788879395,1297.5400886535645,1319.2400970458984,1250.720100402832,1251.480079650879,1379.9801025390625,1253.800090789795,1279.3400917053223,1249.6400909423828,1268.3400917053223,1249.4400901794434,1272.260082244873,1316.8400802612305,1246.2800788879395,1297.5400886535645,1319.2400970458984,1250.720100402832,1251.480079650879,1379.9801025390625,1253.800090789795,1279.3400917053223,1249.6400909423828,1268.3400917053223,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PI(39:5)|PI(O-40:5)|PI(P-40:4),PI,1265.5200881958008,1249.7200775146484,1321.9401016235352,1305.4600944519043,1405.8200950622559,1342.9200820922852,1324.7201042175293,1300.3400764465332,1360.940097808838,1251.0600891113281,1254.2800788879395,1308.7600936889648,1337.540096282959,1265.5200881958008,1249.7200775146484,1321.9401016235352,1305.4600944519043,1405.8200950622559,1342.9200820922852,1324.7201042175293,1300.3400764465332,1360.940097808838,1251.0600891113281,1254.2800788879395,1308.7600936889648,1337.540096282959,1265.5200881958008,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PI(39:6)|PI(O-40:6)|PI(P-40:5),PI,1314.1800956726074,1323.1200904846191,1268.2000885009766,1323.9000930786133,1490.680103302002,1248.9200897216797,1249.300090789795,1251.2000770568848,1251.800090789795,1250.6800804138184,1252.720085144043,1306.040096282959,1249.840087890625,1314.1800956726074,1323.1200904846191,1268.2000885009766,1323.9000930786133,1490.680103302002,1248.9200897216797,1249.300090789795,1251.2000770568848,1251.800090789795,1250.6800804138184,1252.720085144043,1306.040096282959,1249.840087890625,1314.1800956726074,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PI(39:7)|PI(P-40:6)|PI(38:0)|PI(O-39:0),PI,1269.4600944519043,1249.9600868225098,1252.0800819396973,1249.8800888061523,1253.3000946044922,1278.9600944519043,1249.3001022338867,1251.3400955200195,1331.8000946044922,1251.0600891113281,1253.8000869750977,1264.8800926208496,1298.500087738037,1269.4600944519043,1249.9600868225098,1252.0800819396973,1249.8800888061523,1253.3000946044922,1278.9600944519043,1249.3001022338867,1251.3400955200195,1331.8000946044922,1251.0600891113281,1253.8000869750977,1264.8800926208496,1298.500087738037,1269.4600944519043,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PI(39:8)|PI(38:1)|PI(O-39:1)|PI(P-39:0),PI,1246.6200828552246,1249.6600952148438,1296.920093536377,1393.3800926208496,1278.9800910949707,1293.8000946044922,1342.0401039123535,1251.1600875854492,1325.7000846862793,1250.360092163086,1312.3000946044922,1289.4800910949707,1282.6000900268555,1246.6200828552246,1249.6600952148438,1296.920093536377,1393.3800926208496,1278.9800910949707,1293.8000946044922,1342.0401039123535,1251.1600875854492,1325.7000846862793,1250.360092163086,1312.3000946044922,1289.4800910949707,1282.6000900268555,1246.6200828552246,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PI(40:1)|PI(P-41:0),PI,1269.020092010498,1249.2600936889648,1252.280086517334,1249.5400886535645,1246.4000968933105,1249.2400932312012,1248.64009475708,1251.400089263916,1251.100082397461,1320.1400871276855,1330.7200775146484,1282.9000816345215,1342.8800888061523,1269.020092010498,1249.2600936889648,1252.280086517334,1249.5400886535645,1246.4000968933105,1249.2400932312012,1248.64009475708,1251.400089263916,1251.100082397461,1320.1400871276855,1330.7200775146484,1282.9000816345215,1342.8800888061523,1269.020092010498,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PI(40:10)|PI(39:3)|PI(O-40:3)|PI(P-40:2),PI,1246.2800941467285,1249.8200874328613,1396.8800888061523,1516.260108947754,1266.3000984191895,1641.8001136779785,1251.520092010498,1347.1400985717773,1524.7201118469238,1520.9401092529297,1371.8400917053223,1336.2400932312012,1264.160083770752,1246.2800941467285,1249.8200874328613,1396.8800888061523,1516.260108947754,1266.3000984191895,1641.8001136779785,1251.520092010498,1347.1400985717773,1524.7201118469238,1520.9401092529297,1371.8400917053223,1336.2400932312012,1264.160083770752,1246.2800941467285,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PI(40:2),PI,1318.1400985717773,1314.440097808838,1253.2200889587402,1363.6401023864746,1246.720085144043,1249.64009475708,1266.2600860595703,1284.5600852966309,1284.3400917053223,1322.6800918579102,1282.4200897216797,1251.4000816345215,1377.4800910949707,1318.1400985717773,1314.440097808838,1253.2200889587402,1363.6401023864746,1246.720085144043,1249.64009475708,1266.2600860595703,1284.5600852966309,1284.3400917053223,1322.6800918579102,1282.4200897216797,1251.4000816345215,1377.4800910949707,1318.1400985717773,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PI(40:3),PI,1245.580093383789,1264.960090637207,1414.720085144043,1375.5800895690918,1377.840103149414,1415.4801025390625,1400.5800971984863,1393.3800926208496,1288.6000938415527,1311.2200927734375,1368.280101776123,1359.180088043213,1455.4800910949707,1245.580093383789,1264.960090637207,1414.720085144043,1375.5800895690918,1377.840103149414,1415.4801025390625,1400.5800971984863,1393.3800926208496,1288.6000938415527,1311.2200927734375,1368.280101776123,1359.180088043213,1455.4800910949707,1245.580093383789,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PI(40:4),PI,1246.260082244873,1314.7400932312012,1253.7000999450684,1249.2000923156738,1247.8801002502441,1391.1401176452637,1249.5000801086426,1309.1400833129883,1278.0600776672363,1250.920093536377,1254.180088043213,1263.5800895690918,1250.1800842285156,1246.260082244873,1314.7400932312012,1253.7000999450684,1249.2000923156738,1247.8801002502441,1391.1401176452637,1249.5000801086426,1309.1400833129883,1278.0600776672363,1250.920093536377,1254.180088043213,1263.5800895690918,1250.1800842285156,1246.260082244873,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PI(40:5),PI,1246.6200904846191,1249.0400924682617,1252.9800834655762,1309.06010055542,1246.4800834655762,1290.520092010498,1248.2600898742676,1251.740077972412,1251.1600761413574,1283.380084991455,1253.740077972412,1251.520076751709,1368.960105895996,1246.6200904846191,1249.0400924682617,1252.9800834655762,1309.06010055542,1246.4800834655762,1290.520092010498,1248.2600898742676,1251.740077972412,1251.1600761413574,1283.380084991455,1253.740077972412,1251.520076751709,1368.960105895996,1246.6200904846191,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PI(40:6),PI,1326.64009475708,1249.4800758361816,1313.3200798034668,1250.06010055542,1247.0600929260254,1336.2000885009766,1279.1000938415527,1300.9400901794434,1420.1200981140137,1460.2801055908203,1253.5600814819336,1250.8200798034668,1249.760082244873,1326.64009475708,1249.4800758361816,1313.3200798034668,1250.06010055542,1247.0600929260254,1336.2000885009766,1279.1000938415527,1300.9400901794434,1420.1200981140137,1460.2801055908203,1253.5600814819336,1250.8200798034668,1249.760082244873,1326.64009475708,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PI(40:7)|PI(39:0)|PI(O-40:0)|PI(dO-41:0),PI,1306.3800926208496,1249.7400932312012,1296.9400901794434,1411.0000915527344,1299.500099182129,1551.000114440918,1399.280101776123,1288.4400901794434,1528.420093536377,1285.1200828552246,1281.9800834655762,1343.6000900268555,1288.420093536377,1306.3800926208496,1249.7400932312012,1296.9400901794434,1411.0000915527344,1299.500099182129,1551.000114440918,1399.280101776123,1288.4400901794434,1528.420093536377,1285.1200828552246,1281.9800834655762,1343.6000900268555,1288.420093536377,1306.3800926208496,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PI(40:8)|PI(39:1)|PI(O-40:1)|PI(P-40:0),PI,1368.9200973510742,1249.600082397461,1446.2601051330566,1361.3200912475586,1787.820140838623,1410.7800979614258,1592.0401344299316,1356.7200889587402,1484.7601127624512,1291.0000839233398,1616.680103302002,1294.4000778198242,1970.000156402588,1368.9200973510742,1249.600082397461,1446.2601051330566,1361.3200912475586,1787.820140838623,1410.7800979614258,1592.0401344299316,1356.7200889587402,1484.7601127624512,1291.0000839233398,1616.680103302002,1294.4000778198242,1970.000156402588,1368.9200973510742,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PI(40:9)|PI(39:2)|PI(O-40:2)|PI(P-40:1),PI,1246.020092010498,1249.6000862121582,1278.1800842285156,1289.1400833129883,1364.0200881958008,1298.6600914001465,1290.3200950622559,1254.3200912475586,1298.3000946044922,1432.9000930786133,1301.3600807189941,1251.820083618164,1249.64009475708,1246.020092010498,1249.6000862121582,1278.1800842285156,1289.1400833129883,1364.0200881958008,1298.6600914001465,1290.3200950622559,1254.3200912475586,1298.3000946044922,1432.9000930786133,1301.3600807189941,1251.820083618164,1249.64009475708,1246.020092010498,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PI(41:5)|PI(P-42:4),PI,1245.980094909668,1249.600082397461,1253.0600814819336,1419.0401000976562,1245.8000831604004,1249.1200866699219,1248.9200820922852,1250.7200813293457,1281.1800842285156,1250.9400939941406,1254.0800819396973,1277.3000946044922,1249.5000915527344,1245.980094909668,1249.600082397461,1253.0600814819336,1419.0401000976562,1245.8000831604004,1249.1200866699219,1248.9200820922852,1250.7200813293457,1281.1800842285156,1250.9400939941406,1254.0800819396973,1277.3000946044922,1249.5000915527344,1245.980094909668,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PI(41:6)|PI(O-42:6),PI,1246.660083770752,1249.9000968933105,1252.460090637207,1249.9600982666016,1246.4000930786133,1248.840087890625,1249.2400856018066,1317.4800834655762,1250.460075378418,1250.1200942993164,1254.200096130371,1252.3600769042969,1261.64009475708,1246.660083770752,1249.9000968933105,1252.460090637207,1249.9600982666016,1246.4000930786133,1248.840087890625,1249.2400856018066,1317.4800834655762,1250.460075378418,1250.1200942993164,1254.200096130371,1252.3600769042969,1261.64009475708,1246.660083770752,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
PI(41:7)|PI(P-42:6)|PI(40:0)|PI(O-41:0),PI,1304.7400970458984,1249.9800910949707,1255.0000801086426,1306.7800903320312,1246.920093536377,1249.0600929260254,1330.9600944519043,1318.0000915527344,1250.9400825500488,1251.1400871276855,1254.2200965881348,1285.1200904846191,1259.8000831604004,1304.7400970458984,1249.9800910949707,1255.0000801086426,1306.7800903320312,1246.920093536377,1249.0600929260254,1330.9600944519043,1318.0000915527344,1250.9400825500488,1251.1400871276855,1254.2200965881348,1285.1200904846191,1259.8000831604004,1304.7400970458984,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
