Lipid,Class,BlankLiver_NA,C-1LiverF,C-2LiverF,C-3LiverF,C-4LiverM,C-5LiverM,C-6LiverM,E-1LiverF,E-2LiverF,E-3LiverF,E-4LiverM,E-5LiverM,E-6LiverM,BlankBrain_NA_x,C-1BrainF,C-2BrainF,C-3BrainF,C-4BrainM,C-5BrainM,C-6BrainM,E-1BrainF,E-2BrainF,E-3BrainF,E-4BrainM,E-5BrainM,E-6BrainM,BlankBrain_NA_y,Title1,Title2,Title,length1,length2,Blank_name
DG(39:8)|DG(O-40:8)|DG(38:1)_C16:1,DAG,2123.0201416015625,2056.7401390075684,2083.2401428222656,2181.440158843994,1915.1001281738281,2086.9801483154297,2009.6801452636719,1972.5001525878906,2155.100154876709,2085.3401527404785,1912.660140991211,2287.6601791381836,2251.560161590576,2937.340187072754,2258.0601539611816,1990.6601333618164,2177.140163421631,2103.880138397217,2138.2801399230957,1979.8401336669922,2091.3401679992676,2085.0601387023926,2850.960193634033,2164.2601432800293,2013.060146331787,2113.840145111084,2937.340187072754,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
DG(39:8)|DG(O-40:8)|DG(38:1)_C18:0,DAG,2048.000129699707,1878.3601379394531,1858.9601287841797,2088.7001304626465,1835.1401405334473,2176.740146636963,1813.5601387023926,2097.920150756836,1846.6601181030273,3107.6002082824707,1907.8601417541504,1766.620132446289,2204.280143737793,2029.9001388549805,1912.0201301574707,2116.1001472473145,1963.7001495361328,1905.1001281738281,2696.3201904296875,2038.5401420593262,2126.4601554870605,1950.6601371765137,2280.4001541137695,2303.56014251709,1962.1201438903809,1879.2001342773438,2029.9001388549805,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
DG(39:8)|DG(O-40:8)|DG(38:1)_C18:1 | CE(18:1),DAG | CE,5654.260372161865,6298.600444793701,6330.700443267822,5833.700424194336,6195.78044128418,6122.200424194336,6070.320415496826,5897.92041015625,6054.780426025391,6007.98042678833,5953.260395050049,6115.840393066406,6140.960445404053,6797.260482788086,6023.58039855957,6813.240478515625,5657.560401916504,5432.240345001221,5868.240428924561,6360.120456695557,6418.320461273193,5871.360404968262,5627.460403442383,5975.200412750244,5941.900390625,6079.520450592041,6797.260482788086,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
DG(39:8)|DG(O-40:8)|DG(38:1)_C18:1 | CE(18:1)_2,DAG | CE,2045.5401420593262,2534.620189666748,2101.960147857666,2142.9801483154297,2346.0401763916016,2729.980178833008,2264.720157623291,2103.540153503418,2506.340156555176,2229.5601501464844,2336.940174102783,2230.6201515197754,3016.7402114868164,2882.1601905822754,2062.4601516723633,2368.820156097412,2723.0001831054688,2246.3201637268066,2269.800148010254,2327.140151977539,2050.6001472473145,2181.320156097412,2307.780174255371,2278.9601402282715,2153.200168609619,2445.68017578125,2882.1601905822754,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
DG(39:8)|DG(O-40:8)|DG(38:1)_C18:2,DAG,4282.140296936035,2765.180191040039,3060.4602241516113,2885.9402046203613,2832.3801918029785,2849.320198059082,2883.6202239990234,2902.0601806640625,3054.8602180480957,2392.440158843994,2872.800205230713,2855.7001914978027,2780.1002044677734,4301.720314025879,2588.580181121826,2877.820198059082,3160.6602325439453,3218.840229034424,3071.500228881836,2989.540210723877,2700.6801986694336,2915.1202125549316,2821.0402069091797,2514.6201934814453,2805.1601943969727,2564.9401664733887,4301.720314025879,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
DG(40:10)|DG(39:3)_C16:0,DAG,1984.5601348876953,4445.560283660889,4556.940330505371,2094.8401374816895,1899.760139465332,4389.980339050293,2719.0401878356934,1883.8201217651367,2096.8801498413086,2289.960163116455,6515.2004470825195,6536.480472564697,6281.040447235107,2061.840160369873,1893.7801361083984,2934.940196990967,2217.9401512145996,6762.100341796875,1890.0201416015625,2011.4201431274414,27079.98157119751,1835.0801277160645,7846.940586090088,1902.720127105713,4828.760299682617,6187.340389251709,2061.840160369873,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
DG(40:10)|DG(39:3)_C16:1,DAG,2573.3201789855957,2266.480167388916,2153.3601455688477,2054.0401344299316,1915.2801399230957,1991.1201515197754,1907.9801292419434,1974.2201499938965,1990.1201553344727,1949.9601402282715,1984.5601348876953,2400.5601806640625,2128.62015914917,1934.8601341247559,2118.64013671875,1962.3201217651367,1982.6401405334473,2157.6601486206055,2161.080146789551,1918.2401390075684,1952.340145111084,2005.980136871338,2866.2001876831055,1991.8401527404785,1973.6801414489746,2220.500156402588,1934.8601341247559,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
DG(40:10)|DG(39:3)_C18:0,DAG,1820.2401237487793,1929.620132446289,1809.9201278686523,1924.4401321411133,2021.6801223754883,2186.3801498413086,1983.8001327514648,1844.8001403808594,2080.880157470703,1844.8601417541504,1906.5401229858398,1695.780117034912,1892.4801406860352,2102.2201614379883,1893.1401443481445,1866.7601356506348,2030.3801460266113,1931.7601203918457,1850.7201461791992,1951.2201232910156,1774.220127105713,1960.1401329040527,1966.8801345825195,2068.7201385498047,2345.1401748657227,1897.18013381958,2102.2201614379883,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
DG(40:10)|DG(39:3)_C18:1,DAG,2157.1201400756836,2207.6001586914062,2086.320152282715,2143.9001426696777,2120.3401489257812,2568.220188140869,2321.260166168213,2217.600166320801,2227.040138244629,2157.16015625,2689.9202003479004,2854.000186920166,2313.9401664733887,2607.860179901123,2248.9601554870605,2114.880142211914,2182.5601539611816,2224.600143432617,2299.3001747131348,2461.280170440674,2172.220157623291,2265.6401596069336,2182.600143432617,2462.3601608276367,2274.4601554870605,2230.08016204834,2607.860179901123,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
DG(40:10)|DG(39:3)_C18:2,DAG,2534.920181274414,2486.640163421631,2191.500141143799,2167.240135192871,2514.680164337158,2522.0801887512207,2455.4801712036133,2356.8201599121094,2221.620162963867,2336.600154876709,2344.5001792907715,2355.5201530456543,2385.3201599121094,2415.2601737976074,2647.1601791381836,2485.0001487731934,2248.7001762390137,2629.18017578125,2202.9601669311523,2677.8201751708984,2242.640148162842,2178.18013381958,2462.6401863098145,2707.340190887451,2312.060146331787,2297.600143432617,2415.2601737976074,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
DG(40:2)_C16:0,DAG,2763.3601989746094,2575.420177459717,2908.880195617676,2467.6201705932617,2058.900146484375,2464.5801734924316,2422.460159301758,1915.4001197814941,2234.3801460266113,2426.980167388916,3288.3002395629883,2861.480194091797,2247.360134124756,2138.400146484375,2380.7201614379883,2571.580181121826,2722.500198364258,2837.5202255249023,2085.000144958496,2210.280158996582,2737.1002082824707,2530.2201614379883,2670.9202003479004,2213.640163421631,2411.72017288208,3268.300262451172,2138.400146484375,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
DG(40:2)_C16:1,DAG,2283.8601608276367,2242.6001586914062,2043.8201370239258,2088.2001571655273,1979.940143585205,1984.840160369873,1970.3801345825195,2096.6201515197754,1982.440143585205,2125.000144958496,2013.3401489257812,2084.540142059326,1972.3801193237305,2188.900173187256,2044.4201469421387,1995.620132446289,2034.2001571655273,2004.9401512145996,1950.2601432800293,2060.8401260375977,2050.120147705078,2078.280158996582,2451.320167541504,1973.2001342773438,1973.580135345459,2139.100143432617,2188.900173187256,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
DG(40:2)_C18:0,DAG,2276.9001541137695,2044.7001419067383,2481.1201667785645,2488.5401573181152,2031.7201309204102,2762.020191192627,2492.0801734924316,1881.8601417541504,2263.440174102783,2215.6001586914062,1822.6001281738281,1888.220127105713,2697.840187072754,2410.100166320801,2582.6601753234863,2164.5201454162598,2221.140151977539,2006.8401412963867,2078.5201454162598,2332.5001678466797,1991.6201477050781,2234.9401626586914,2302.320167541504,2542.360179901123,2715.320167541504,2850.800205230713,2410.100166320801,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
DG(40:2)_C18:1,DAG,2751.9402084350586,2759.7802124023438,2700.9201889038086,2513.520195007324,2724.7001762390137,3073.1402130126953,2339.8001556396484,2323.840156555176,2315.8801651000977,2673.62020111084,2953.14022064209,3294.900245666504,2706.9001998901367,2516.8201751708984,2680.760181427002,2833.7402153015137,2321.8601570129395,2453.8401832580566,2158.4601516723633,2751.0602073669434,2707.280185699463,2735.8201751708984,2296.0401649475098,2621.040195465088,2767.1602096557617,3023.400203704834,2516.8201751708984,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
DG(40:2)_C18:2,DAG,3109.180206298828,2742.220184326172,2375.680164337158,2691.720188140869,3062.4001960754395,2354.840160369873,2652.4601821899414,2737.74019241333,2540.400188446045,2652.7601928710938,2557.560188293457,2835.4401817321777,2629.9401817321777,2863.0601959228516,3048.760208129883,2701.2601928710938,2430.2201614379883,2674.1001777648926,2904.5602111816406,2577.160182952881,2874.120185852051,2807.5202102661133,2617.5801849365234,2723.040180206299,2495.180164337158,2416.6001777648926,2863.0601959228516,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
DG(40:3)_C16:0,DAG,6028.440441131592,6029.520435333252,6110.820419311523,8282.20057296753,5373.440380096436,5715.100364685059,6741.260440826416,3462.840244293213,3846.6002655029297,4294.080303192139,5975.020435333252,6970.620525360107,6452.620498657227,6706.480506896973,6365.520439147949,7380.020473480225,5849.000385284424,6981.400459289551,6129.300407409668,5128.620384216309,7166.920413970947,6439.200511932373,7112.560562133789,6098.380474090576,6630.020481109619,7432.340522766113,6706.480506896973,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
DG(40:3)_C16:1,DAG,2156.420135498047,2248.800163269043,2289.9201622009277,2371.940174102783,2031.920150756836,2153.1401710510254,2009.300148010254,2158.0401611328125,2093.500156402588,2053.880138397217,1965.540126800537,2576.0401763916016,2127.5201454162598,2315.10018157959,2767.8202018737793,2123.6401596069336,2144.5401496887207,2213.1001586914062,2127.580150604248,1965.7601432800293,2023.320140838623,2082.6601371765137,2438.9401664733887,2171.620162963867,2427.800163269043,2165.2201347351074,2315.10018157959,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
DG(40:3)_C18:0,DAG,3123.8402252197266,2086.860149383545,2240.2801513671875,2133.080150604248,2324.1601600646973,4170.860275268555,2944.900234222412,2109.100154876709,2202.340160369873,3596.600238800049,2196.4001541137695,2015.2401390075684,3627.9402618408203,2312.0201568603516,2442.2201919555664,2739.5801887512207,2614.3401794433594,2235.12015914917,2256.4401626586914,2291.680164337158,2202.6401710510254,2328.8801612854004,2375.940158843994,2222.2001571655273,2557.3601837158203,2229.1001586914062,2312.0201568603516,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
DG(40:3)_C18:1,DAG,13291.381004333496,9957.680709838867,10976.840789794922,11113.7607421875,9615.540710449219,10806.100765228271,9959.380657196045,11523.400787353516,10967.980865478516,10607.540683746338,11189.280776977539,9056.58067703247,12221.260856628418,9604.12071609497,12262.860931396484,10965.260761260986,10635.560749053955,12367.00090789795,11347.140846252441,10514.840698242188,9958.080787658691,10183.100742340088,9966.500663757324,10622.640724182129,11198.740737915039,10240.460716247559,9604.12071609497,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
DG(40:3)_C18:2,DAG,2548.400188446045,2529.300178527832,2472.8001594543457,2491.2801628112793,2798.0601921081543,2752.22021484375,2854.460174560547,2713.7001991271973,2730.720188140869,2522.1001777648926,2731.7601737976074,2304.9201583862305,2499.0201683044434,2553.6201820373535,2472.340156555176,2531.280174255371,2550.160202026367,2670.4401779174805,2424.9201736450195,2418.7801818847656,2667.2401847839355,2326.4001655578613,2384.9401626586914,2401.060173034668,2327.200149536133,2293.7801628112793,2553.6201820373535,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
DG(40:4)_C16:0,DAG,2199.120132446289,5310.020355224609,4305.780330657959,1929.5401306152344,2548.6601638793945,7180.260501861572,5368.640422821045,1788.2201194763184,2013.7601432800293,3158.4402198791504,6437.720500946045,7573.3006019592285,7322.020614624023,3213.2002029418945,2185.220146179199,2073.6401405334473,2036.1601371765137,11229.180503845215,2308.880168914795,1853.5601272583008,4412.820346832275,1779.5401229858398,5810.9804611206055,1957.580135345459,4653.220325469971,8424.72061920166,3213.2002029418945,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
DG(40:4)_C16:1,DAG,3095.1002159118652,3450.9402351379395,2739.3002014160156,2822.860210418701,2243.3201599121094,2067.960147857666,2431.160171508789,2582.0402030944824,2432.880172729492,2298.9801635742188,2326.7401580810547,2448.860195159912,2253.6801681518555,3550.7002601623535,2983.7602310180664,2362.1801795959473,1931.8201522827148,2696.1801986694336,2545.020179748535,2284.4001426696777,2131.320156097412,2143.1401443481445,2851.860191345215,2311.66015625,2233.9801483154297,2434.060146331787,3550.7002601623535,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
DG(40:4)_C18:0,DAG,1723.9001197814941,1798.420108795166,1707.9401168823242,1779.8601188659668,1797.4601211547852,5381.800346374512,2045.520149230957,1782.5801162719727,1777.2001152038574,3070.2602043151855,1867.3401412963867,1696.0601119995117,3002.7602348327637,1862.8801460266113,1829.7801322937012,1806.2601356506348,2098.8001594543457,1930.9001350402832,2114.0001525878906,1790.5401191711426,1747.5001258850098,1778.360122680664,2230.340160369873,1746.760108947754,2181.8001403808594,1731.0201225280762,1862.8801460266113,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
DG(40:4)_C18:1,DAG,2586.1801834106445,2044.640151977539,2221.3801612854004,2118.820156097412,2071.360149383545,5080.380374908447,2335.9801712036133,2099.5801734924316,2336.6801528930664,1987.8801307678223,2201.8201484680176,2158.24015045166,4426.020294189453,2497.9601974487305,2297.4401473999023,2122.7801399230957,2121.5801582336426,2173.9201622009277,2329.8601608276367,2147.66015625,2157.2001724243164,1961.3401374816895,1978.320140838623,2434.7001609802246,2066.0001487731934,2241.3401679992676,2497.9601974487305,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
DG(40:4)_C18:2,DAG,2580.860191345215,2349.120174407959,2255.7801551818848,2383.920154571533,2269.5401573181152,2189.0601501464844,2406.5401611328125,2145.5401458740234,2263.0001640319824,2138.020149230957,2545.9401779174805,2240.000156402588,2327.9001655578613,2361.5601692199707,2264.2801628112793,2328.7801551818848,2298.7401580810547,2307.8801651000977,2405.6601753234863,2246.2801513671875,2188.2401390075684,2151.9401245117188,2312.2201614379883,2199.2401542663574,2331.120162963867,2298.7401695251465,2361.5601692199707,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
DG(40:5)_C16:0,DAG,6117.88045501709,9878.16061782837,9509.300704956055,3397.660270690918,3353.960247039795,15314.601150512695,8466.080642700195,2344.7801666259766,2134.5001335144043,7695.3205490112305,9113.780654907227,15123.580951690674,11538.160842895508,8459.380546569824,3425.720226287842,4147.360282897949,2878.580207824707,8091.720680236816,3180.880226135254,3323.4602279663086,5454.32035446167,2609.7801933288574,5406.060390472412,4019.0202980041504,4763.220321655273,6664.320365905762,8459.380546569824,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
DG(40:5)_C16:1,DAG,2202.600166320801,2254.2801628112793,2234.760139465332,1987.6601371765137,2078.9801445007324,1977.4201354980469,2209.9001502990723,2313.4401664733887,2167.6001510620117,1930.8401336669922,1912.8801307678223,2215.1001625061035,2292.5601654052734,4186.300270080566,2370.280174255371,1980.9401359558105,1980.300136566162,1950.2201385498047,2024.1201362609863,1990.9201431274414,2022.080135345459,2014.740135192871,2822.040210723877,1938.3801307678223,2086.940155029297,2102.500144958496,4186.300270080566,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
DG(40:5)_C18:0,DAG,2118.820140838623,2036.080150604248,1840.340129852295,1851.0801239013672,1914.9601364135742,2560.320167541504,1867.560131072998,1823.9001121520996,2025.5401458740234,2340.260150909424,1788.3401260375977,1762.860122680664,2185.540142059326,2528.9601707458496,1745.020133972168,1848.3001289367676,1897.6601371765137,1855.8001251220703,2173.540153503418,1749.9801330566406,1921.7001342773438,1811.8201217651367,2746.3602027893066,1919.6001319885254,1845.8001289367676,1959.0201263427734,2528.9601707458496,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
DG(40:5)_C18:1,DAG,2071.3801498413086,2209.0601768493652,2110.8401527404785,2035.4001197814941,2226.640151977539,4412.300308227539,2054.540138244629,1963.1601371765137,2154.600154876709,2081.040153503418,2040.7001419067383,2216.640148162842,3730.900276184082,2210.680160522461,1936.3801460266113,2035.9801445007324,2179.1801567077637,2197.5601501464844,2137.4201278686523,2074.920150756836,2002.560146331787,2015.380126953125,2177.740165710449,2086.060146331787,1975.0801429748535,1934.400131225586,2210.680160522461,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
DG(40:5)_C18:2,DAG,2306.3801765441895,2259.1401596069336,2389.040168762207,2282.640151977539,2274.420154571533,2146.660144805908,2315.3001556396484,2255.8801460266113,2134.2601432800293,2336.760154724121,2154.7601432800293,2185.440155029297,2555.600170135498,2335.7401733398438,2251.9201698303223,2433.4401473999023,2544.2801780700684,2200.060146331787,2224.4201431274414,2242.620162963867,2402.920166015625,2154.0801429748535,2240.7201652526855,2152.860149383545,2128.0801429748535,2267.6001586914062,2335.7401733398438,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
