Lipid,Class,DOD93_F4_Female_5xFAD_cortex ,DOD94_F3_Female_WT_cortex ,DOD94_F4_Female_5xFAD_cortex ,FAD184_F3_Female_WT_cortex ,FAD184_F4_Female_WT_cortex ,FAD185_M1_Male_5xFAD_cortex ,FAD185_M3_Male_5xFAD_cortex ,FAD185_M4_Male_WT_cortex ,FAD189_M1_Male_5xFAD_cortex ,FAD189_M2_Male_5xFAD_cortex ,FAD189_M3_Male_WT_cortex ,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_hippocampus,DOD94_F4_Female_5xFAD_hippocampus,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_hippocampus,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_hippocampus,FAD185_M4_Male_WT_hippocampus,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_hippocampus,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
[TG(56:6)]_FA18:0,TAG,604632.6243286133,269653.1785888672,349426.96740722656,378886.2492675781,543711.7779541016,1768144.6219482422,2962150.0540771484,2371819.069946289,3036712.893310547,992924.9675292968,586855.5827636719,254168.2152099609,117782.2671508789,223670.8571777344,252883.31591796875,125498.09020996094,616251.6799316406,536819.3365478516,174429.83349609375,793400.8424072266,595724.6763916016,169154.4306640625,83477.88592529297,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:6)]_FA18:1,TAG,1327632.7130126953,476098.6735229492,623455.9183959961,664969.3039550781,855093.8190307617,3663687.436828613,6952975.090332031,5557082.472839356,7179771.257507324,2530072.147277832,982193.7598266602,518044.7370605469,246923.05462646484,559224.7965698242,555530.1960449219,227158.61401367188,1068368.7966308594,1794005.34375,435707.5694580078,2224666.8142089844,1004406.7180786132,338226.8048095703,51388.984130859375,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:6)]_FA18:2,TAG,5174941.485107422,1427898.8934631348,1875696.3706054688,1977272.6573486328,3125846.0353393555,14824561.268554688,19141378.685546875,8579042.205688477,23916602.868164062,11449713.509399414,1862816.550415039,2123470.2495117188,969244.0715332032,2412650.526489258,2470156.3315429688,755693.3286132812,3604014.192138672,8376436.725097656,1579801.9318847656,10148382.623291016,3592473.8127441406,1127761.5037841797,73558.2855834961,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:6)]_FA18:3,TAG,891091.2254638672,329732.78479003906,370051.88818359375,517649.6123046875,593927.0855712891,3421135.651245117,18540212.509277344,11406098.452026367,19625568.734375,2670460.613220215,1116602.6541748047,383316.9846191406,206363.21612548828,468013.7932128906,493714.3928222656,239746.25592041016,963326.6995849608,2037285.465576172,358591.9665527344,2155321.834960937,1212652.810119629,354566.5030517578,77564.0658569336,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:6)]_FA20:4,TAG,7101616.4423828125,4073245.568359375,3287873.748046875,8493542.216796875,4408185.7265625,30347704.232421875,218199312.421875,221725967.15820312,172634051.20507812,28223950.48828125,29857308.495117188,2344006.44140625,1647112.8740234375,2545144.931640625,2949798.83984375,1703122.5751953125,6663630.552734375,19952519.484375,3571697.5131835938,12088868.603515623,11714387.5390625,2911902.9775390625,855493.60546875,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:6)]_FA22:5,TAG,2875197.3858032227,1046134.4963378906,1697404.1606445312,1424010.2880859375,2241299.039916992,5978526.923706055,11079779.15423584,7914597.259887695,8326974.330810547,2527351.6821289062,1973836.0034179688,1020844.3759765624,422991.4490966797,1095779.616455078,838036.6791992188,570254.0172119141,3322672.188964844,1725323.733642578,614421.1613769531,3415042.4416503906,2787979.098388672,819175.9481201172,1283660.1729736328,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:6)]_FA22:6,TAG,1115138.911743164,549334.7352294922,701415.3322753906,615876.6435546875,1156056.7154541016,2876415.688842773,3702708.004150391,1301614.0657958984,2374965.60736084,1185389.967163086,984477.8168945312,529021.9161376953,297113.90313720703,514106.400390625,491703.64990234375,363907.3270263672,1502621.6357421875,808135.1540527344,366812.84509277344,1625464.9681396484,1255310.7684326172,498616.8927001953,536860.9180297852,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:7)|TG(55:0)]_FA14:0,TAG,51119.84356689453,44015.90295410156,57737.96466064453,51026.98327636719,53084.70349121094,85861.72644042969,74303.5248413086,71564.70477294922,92331.78643798828,99367.50762939452,80347.8657836914,59777.24462890625,47006.8037109375,44182.14294433594,55187.063903808594,46046.62341308594,82286.94610595703,72200.8447265625,48077.98370361328,75802.44567871094,92747.22674560548,53669.50384521485,31861.30224609375,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:7)|TG(55:0)]_FA16:0,TAG,440668.9899902344,272751.0603027344,243584.51794433597,262414.87841796875,583558.2009277344,1256884.849609375,1334642.754638672,776172.537109375,1319493.0712890625,991108.036743164,724038.7861328125,445841.9139404297,197002.45434570312,378189.06787109375,338734.7219238281,362841.3044433594,501478.09912109375,521362.392578125,396667.8076171875,954064.6293945312,732199.8920898438,523463.9543457031,83634.48522949219,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:7)|TG(55:0)]_FA16:1,TAG,581611.2198486328,298314.1837158203,275399.71813964844,299078.5461425781,539873.0544433594,2050445.8974609373,1878781.8985595703,861645.8355712891,2362318.096435547,1061934.2662353516,396831.4271240234,252180.0382080078,182445.1528930664,256229.5167236328,302116.3787841797,149108.47094726562,453678.490234375,724937.5043945312,192500.41247558597,794383.6345214844,422972.3103027344,202185.61462402344,450411.169921875,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:7)|TG(55:0)]_FA18:0,TAG,221264.1362915039,182442.1527099609,156154.35034179688,195771.8739013672,378742.4644775391,941274.4923095704,1178146.469116211,816404.5615234375,1209251.607421875,873213.9553222656,702438.861328125,347165.1857910156,136208.40954589844,271815.1164550781,252971.498046875,267267.48010253906,450146.0980834961,363626.4256591797,319305.6638183594,689350.6796875,676972.3459472656,512944.2572021485,60471.68432617188,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:7)|TG(55:0)]_FA18:1,TAG,695963.2850341797,304822.2788085937,382288.9879150391,427500.8723144531,624718.0686035156,1849937.8409423828,3270678.079223633,2621037.188110352,3065315.2006835938,966505.6583251952,711031.9310302734,273054.2584228516,130608.48931884766,224384.99340820312,261761.21801757807,142529.47076416016,676110.1563720703,548541.4342041016,198644.3951416016,815825.9986572266,584783.1457519531,175380.97204589844,85913.88653564453,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:7)|TG(55:0)]_FA18:2,TAG,1297271.125915527,452225.8285522461,605003.6844482422,666444.5625,842023.4886474609,3649112.2680664062,6856995.779418945,5667512.519897461,7682350.162353516,2738096.424926758,968982.5122070312,509232.7976074219,258878.0408935547,565807.0167236328,542952.1399536133,228047.25860595703,1141480.4989013672,1764971.2494506836,430752.9522094727,2292226.262451172,1077677.434509277,351519.7274169922,60424.36410522461,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:7)|TG(55:0)]_FA18:3,TAG,5426749.87890625,1578622.8901367188,1865521.9798583984,2134664.323486328,3310466.8178710938,15740141.481933594,19629600.48779297,9046845.160888672,24100626.41357422,11055952.15649414,1936158.3298339844,2067383.44140625,1029438.9063720704,2513757.623535156,2697552.217041016,837826.0969238281,3567965.022216797,8718387.557617188,1669418.593383789,10697376.092529297,3712279.73828125,1123500.3657836914,82315.86602783203,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:7)|TG(55:0)]_FA20:4,TAG,5679437.810791016,3266080.7163085938,2229948.0498046875,9162682.205810549,3602588.0432128906,47997009.96533203,286226400.5241699,282232809.7128906,242104683.90039065,44754154.28271485,42543445.16333008,963366.0239257812,761207.5549316406,722483.412109375,1343398.7534179688,524231.33447265625,3586565.5634765625,29263070.02148437,3061859.201904297,13358120.358398438,11096170.08642578,1747350.7604980469,337624.623046875,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:7)|TG(55:0)]_FA22:5,TAG,569973.7384033203,300340.8625488281,351399.1848754883,550371.9178466797,455044.4344482422,1277667.4494628906,7199788.85333252,9050570.282836914,8701271.854492188,1070877.3651733398,1274795.0255126953,252391.9553833008,142046.94815063477,224119.69525146484,251064.63665771484,176849.6128540039,507095.0716247559,642137.0227050781,212786.2540283203,738554.1714477539,684646.7866821289,241554.8570556641,50567.42346191406,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:7)|TG(55:0)]_FA22:6,TAG,3074843.013671875,1124546.335571289,1804360.0256347656,1473368.1107177734,2423220.778076172,6775568.030517578,12260309.806274414,7866040.6982421875,8544388.598388672,2595404.563110352,2254045.935546875,1065397.2801513672,448909.9953613281,1130146.2938232422,881249.9810791016,616756.4027099609,3810428.192382813,1788260.1484375,660682.46875,3710490.475830078,2819213.9080200195,805574.5128173828,1257402.919128418,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:8)|TG(55:1)]_FA14:0,TAG,45851.48309326172,38306.6428527832,56002.68408203125,49641.902923583984,44281.38330078125,81431.72552490234,155034.21154785156,127148.33001708984,144430.01165771484,107129.8671875,76950.8452758789,51623.70343017578,43909.86346435547,44533.84371948242,48093.8432006836,45061.72314453125,64746.44512939453,69142.40502929688,42280.14306640625,70687.3851928711,75221.1255493164,46648.80340576172,25997.901977539062,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:8)|TG(55:1)]_FA16:0,TAG,129671.74932861328,83547.02545166016,96824.4868774414,92492.80682373048,115028.84747314452,292361.5224609375,520508.5319824219,386398.3630371094,550792.5020751953,370346.88494873047,247917.85791015625,101972.9467163086,61773.16394042969,81869.44604492188,106187.86700439452,75190.82611083984,153147.1508178711,183392.611328125,90746.68688964844,211561.99609375,168287.3101196289,86519.08612060547,41682.703125,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:8)|TG(55:1)]_FA16:1,TAG,462740.0705566406,243195.556640625,279623.4194335937,263238.9001464844,569848.5600585938,1299498.9938964844,1299664.4063720703,799796.5300292969,1315952.846923828,1028313.7451171876,729566.9868164062,424544.2895507813,189780.2943725586,355139.8234863281,354052.58642578125,344378.2263183594,542302.4558105469,557066.0610351562,374873.5866699219,884843.9384765625,746032.4360351562,531217.1813964844,67086.2646484375,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:8)|TG(55:1)]_FA18:0,TAG,144342.5704345703,139643.5888671875,123317.24853515624,360599.9451904297,135359.34942626953,559638.1246337891,1966129.3209838867,1772158.0223388672,1647912.5880126953,359491.3458251953,544124.3328857422,118086.888671875,79353.505859375,104206.00793457033,115404.22869873048,88250.26556396484,164743.5714111328,230618.43981933597,105933.16845703124,223609.15698242188,233152.556640625,127409.46850585938,52178.403747558594,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:8)|TG(55:1)]_FA18:1,TAG,246802.2985839844,193935.45166015625,179677.2724609375,199226.2528076172,426473.4304199219,913010.4677734376,1254791.5306396484,829969.9334716797,1162995.5361328125,871485.3388671875,748372.9470214844,348772.7644042969,145785.65087890625,274157.62109375,265617.4772949219,287704.72131347656,451537.5961914063,376025.9694824219,329499.703125,676461.5092773438,648945.4287109375,514089.2811279297,52553.44378662109,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:8)|TG(55:1)]_FA18:2,TAG,708528.05078125,302784.5054321289,403643.36975097656,434979.5880126953,630796.7680053711,1871484.960205078,3227865.871826172,2699775.1975097656,3282553.9106445312,1030020.668701172,746791.2763671875,282992.921875,137233.52905273438,246865.31774902344,267536.2185058594,141861.85052490234,765442.1538085938,563568.0758056641,189548.49267578125,848934.2233886719,641914.6002197266,181527.0518798828,97015.74639892578,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:8)|TG(55:1)]_FA18:3,TAG,1384068.8124389648,513308.4767456055,591320.9438476562,720472.9528808594,911244.6605224608,3986674.8157958975,7328090.78527832,6025664.5369262695,8036989.171142578,2689424.3182373047,1061776.8333740234,541478.0816650391,280537.3996582031,599887.4697265625,598400.0405273438,255879.4384765625,1174940.5454101562,1896434.0128173828,458000.5173339844,2473124.571655273,1144942.80078125,355088.1047363281,76574.96600341797,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:8)|TG(55:1)]_FA20:4,TAG,2711665.527709961,1551559.9411621094,1094421.1394042969,3473659.422363281,1789553.8524169922,23156964.665527344,185407383.097168,169109293.24536133,172729180.92285156,20609630.095947266,17201778.182373047,657204.9846191406,468051.01037597656,550675.5786132812,595051.3278808594,465779.3540039063,2185421.9296875,14032691.2734375,1419296.3854980469,7531237.7724609375,5284178.545410156,1004127.9885253906,159430.49194335938,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:8)|TG(55:1)]_FA22:5,TAG,166403.49053955078,101745.52722167967,153002.19052124023,253488.8394165039,163348.2113647461,439414.8872680664,2500432.3168640137,2741112.277862549,2868801.005554199,691615.6913452148,717771.0295410156,138165.54922485352,118474.32833862305,105351.14678955078,129029.4301147461,109964.80709838869,176618.2529296875,277712.87982177734,96018.7875366211,248585.4984741211,240801.05780029297,176548.61157226562,38751.52279663086,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:8)|TG(55:1)]_FA22:6,TAG,617922.505859375,331942.2848510742,393848.2430419922,584823.9625854492,499486.6190185547,1491122.8159179688,8142146.720581055,9413462.769226074,9304294.780822754,1129672.7020263672,1512677.4946289062,260786.21801757807,158302.53094482422,219024.71530151367,266583.2787475586,186965.01293945312,601619.1622924805,700939.7976074219,241730.4974975586,847117.6801757812,687346.4725341797,241199.3580932617,57026.84387207031,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:9)|TG(55:2)]_FA14:0,TAG,39232.32269287109,30581.24237060547,41254.16296386719,42168.6630859375,38561.80267333984,81802.46655273438,361297.8288574219,261994.50067138672,299999.34411621094,98025.00634765624,74483.64538574219,43436.203125,35400.32257080078,33308.9621887207,42745.54299926758,37882.642578125,56644.043548583984,68143.78466796875,36561.44250488281,60241.14440917969,69422.92517089844,39696.06286621094,26100.881774902344,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:9)|TG(55:2)]_FA16:0,TAG,60166.744384765625,43321.96328735352,52054.70297241211,51711.62371826172,53088.30364990234,122395.9673461914,563970.7149658203,413841.4860839844,464249.69372558594,133173.34942626953,98150.4266357422,54099.723693847656,43890.423080444336,43287.14321899414,54249.92379760742,39956.9228515625,72677.40502929688,95608.66632080078,46699.90344238281,88860.62591552734,87638.10705566406,44959.802978515625,26923.802032470703,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:9)|TG(55:2)]_FA16:1,TAG,139430.58850097656,85298.76538085938,111430.72778320312,98992.98651123048,135312.4901123047,314329.04296875,520853.3176269531,404199.2463378906,552969.3620605469,393032.0887451172,270357.9194335937,114172.3881225586,70970.16442871094,88396.7064819336,113557.72875976562,78424.12573242188,166469.79321289062,200731.67388916016,94978.14685058594,206519.13653564453,183897.8510131836,98356.48706054688,38656.88275146485,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:9)|TG(55:2)]_FA18:0,TAG,143921.04907226562,112266.22875976562,123291.7489013672,151893.3309326172,129609.01043701172,499378.1329345703,4480857.731689453,3410248.683654785,3724295.8260498047,660493.0238037109,510809.412902832,108207.64721679688,76844.5054321289,94581.3468017578,112606.34753417967,82407.40612792969,188220.11462402344,338227.40313720703,112924.3878173828,271205.24029541016,267769.7424316406,104300.60766601562,55071.92364501953,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
