Lipid,Class,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_hippocampus,DOD94_F4_Female_5xFAD_hippocampus,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_hippocampus,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_hippocampus,FAD185_M4_Male_WT_hippocampus,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_hippocampus,FAD189_M3_Male_WT_hippocampus,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F3_Female_WT_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,FAD184_F3_Female_WT_diencephalon,FAD184_F4_Female_WT_diencephalon,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,FAD189_M3_Male_WT_diencephalon,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
DG(39:4)_C18:1,DAG,23621.70171356201,23522.741737365723,25581.282012939453,28169.20182037353,29630.86211776733,29391.221920013428,30337.92191696167,28477.90217590332,30796.74216079712,28805.402145385742,30380.58209991455,23847.60161590576,21961.94143295288,30129.202167510983,29201.422019958496,26972.262020111084,28707.50194168091,31733.60217285156,26069.161708831787,30614.721996307373,28227.36192703247,31926.162281036377,23448.26173400879,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
DG(39:4)_C18:2,DAG,41094.90259933472,40665.60289001465,39031.482902526855,39903.00286483765,39849.20265579224,38836.2227973938,42456.88318634033,34342.102478027344,39834.42273712158,39450.86273574829,40999.16276550293,36841.20265960693,39954.302894592285,42507.58319854736,40939.14297103882,35513.30257797241,39356.06275177002,42978.46295928955,40204.162799835205,38938.24287414551,39683.9029006958,40113.72291564941,61803.1247253418,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
DG(39:5)_C16:0,DAG,96739.18740844728,62686.24435424805,70842.20520019531,88691.26591873169,71898.02505493164,130322.96942138672,122788.2879333496,73225.5249633789,112121.2879333496,114771.64767456056,45263.36330413818,76024.80520629883,64655.84478378296,74243.64489746094,59323.284214019775,58741.76410675049,122700.46887207033,46737.843334198,75915.58557128906,95408.92706298828,132818.72814941406,105412.88671875,124050.96835327148,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
DG(39:5)_C16:1,DAG,94908.16702270508,40560.76281738281,50007.06343460083,41467.88294219971,59470.00416564941,118458.70907592772,78399.88542556763,48766.10374832153,89683.10523223877,98479.4463005066,41841.20280075073,46650.043380737305,42433.082820892334,45769.00309753418,40958.02293777466,47786.12321472168,89248.14706039429,40384.9829750061,88786.76599121094,68423.3249130249,110348.12838745116,103516.42764282228,69255.54495239258,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
DG(39:5)_C18:0,DAG,2588.0801963806152,2666.200187683105,2830.9002113342285,2597.620182037353,2588.0002098083496,13346.440948486328,2650.000186920166,4407.360305786133,5257.680366516113,8115.480560302734,6489.10041809082,4378.740322113037,2584.4201736450195,2583.54020690918,3221.780242919922,9334.520629882812,20261.52138900757,16764.62119293213,2595.200180053711,3815.520256042481,2605.18017578125,5517.360408782959,14428.081039428713,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
DG(39:5)_C18:1,DAG,25572.7818069458,23480.581699371334,26159.78189849853,33562.32255935669,32082.062309265137,30754.70209503174,34210.82246017456,30286.40224838257,35118.74234390259,31935.342346191406,34529.30237579346,31473.36208724976,27402.72186279297,31258.482162475582,33837.22248458862,33198.2025642395,32253.16217041016,32403.822036743164,29318.181964874268,35615.04230117798,33424.42230987549,34286.38258743286,26168.481819152832,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
DG(39:5)_C18:2,DAG,36527.40257644653,37486.46259689331,35475.08256149292,35447.80267715454,37635.16270828247,37789.88273239136,36326.74277114868,38868.742614746094,37628.52268600464,35915.6224899292,40348.0227394104,38316.56261444092,34991.72262954712,36807.84267425537,38276.80258560181,34479.14250946045,35009.40223312378,39007.482692718506,37482.1626625061,38139.882915496826,37775.40274429321,37963.98278045654,41061.46292114258,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
DG(39:6)_C16:0,DAG,230151.43658447263,102361.94718551636,161490.63134765625,205476.6732559204,181692.2342529297,340981.32623291016,373768.7282104492,181401.2718200684,310445.4839477539,393564.4712524414,64921.84457397461,202396.7149658203,164512.2311477661,160715.3516845703,116781.74834823608,70121.1852645874,502817.71673583984,61527.60429382324,172955.3330078125,244693.2158203125,307359.38122558594,351862.90643310547,92743.06671142578,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
DG(39:6)_C16:1,DAG,106312.60678100586,46723.42343902588,62437.24448013306,57498.324531555176,63803.20436859131,143730.1908569336,92145.7463722229,63537.82487106323,90892.32683181764,72657.28490066528,44730.563510894775,55854.60354614258,49409.58373641968,57978.28360366821,52902.623596191406,84900.20637130737,107869.1064567566,47720.46328353882,84005.22665405273,78371.68583679199,142704.83068847656,111776.3074951172,141159.38967895508,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
DG(39:6)_C18:0,DAG,2588.800193786621,21089.381511688232,2589.4401893615723,2597.580173492432,2587.7402000427246,23534.641445159912,2607.260181427002,14615.901195526125,13928.820812225342,2876.860202789306,2594.2801933288574,12125.60066986084,2585.3001823425293,2584.1802101135254,2591.2001991271973,3248.540237426758,42898.403034210205,24907.76177215576,2596.500198364258,2604.880184173584,2605.4001808166504,31882.982021331787,69420.62530517578,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
DG(39:6)_C18:1,DAG,21288.66159439087,17198.46112060547,25118.481742858887,32519.14213943481,31037.78212738037,34760.642612457275,33987.54218292236,29361.962142944336,32659.922164916992,33540.722343444824,31370.08228302002,24122.061668396,24448.90171432495,31958.242321014404,32863.14231491089,32174.06227874756,34865.242530822754,34525.16240692139,30410.542011260983,34089.102279663086,33691.282413482666,32012.122150421143,27044.781745910645,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
DG(39:6)_C18:2,DAG,44153.74295425415,39578.54292297363,38904.04274749756,38253.22255706787,39185.06290817261,38314.38264083862,38834.36266708374,38389.48263931274,37988.20260238648,41625.52302932739,42576.60298919678,37684.94268035889,39264.60274505615,38272.94276046753,40875.12285232544,38118.18266677856,42028.7626914978,39875.72286987305,39700.3627243042,39309.54275894165,39440.42272567749,39342.12280654907,42747.34341430664,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
DG(39:7)|DG(38:0)|DG(dO-40:0)_C16:0,DAG,144616.15063476562,84998.52600097656,117611.56744384766,134454.32836914062,126790.88848876952,190428.49127197263,194808.2935791016,126828.86865234376,188866.65307617188,223259.1566162109,62608.624462127686,116959.8275756836,118472.78783035278,107893.48789978027,85353.60627365112,67163.32493591309,227119.99639892575,67535.24519348145,131053.14947509766,158512.0912475586,184380.61224365237,197230.27416992188,80801.2056274414,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
DG(39:7)|DG(38:0)|DG(dO-40:0)_C16:1,DAG,233453.1551513672,64379.92429351807,76003.62538528442,58633.08406448364,102549.38773727416,340690.18127441406,229550.21306991577,77306.16481781006,210885.1354484558,176160.81435012817,60752.14457321167,65120.82454299927,60427.72440338135,60152.26445770264,56700.38404083252,59259.44395065308,326204.50590515137,56945.64392089844,174575.75177001953,151214.89012908936,292149.5382080078,347894.41955566406,83172.62533569336,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
DG(39:7)|DG(38:0)|DG(dO-40:0)_C18:0,DAG,6355.400508880615,36169.40261077881,2589.5601921081543,4030.780296325684,2588.3601875305176,2705.600200653076,2607.9201698303223,12708.580894470217,13197.52096939087,2603.320178985596,2593.8601722717285,13544.341049194336,2584.5001945495605,2619.180202484131,2590.420192718506,2599.7002029418945,23265.54167175293,5127.280345916748,2595.5401725769043,2605.020175933838,2637.400177001953,69614.90439224243,83052.00598144531,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
DG(39:7)|DG(38:0)|DG(dO-40:0)_C18:1,DAG,31399.80202102661,30634.342109680176,48947.16361999512,71227.16495513916,56462.64424133301,70106.32509994507,64898.20489501953,52468.82360076904,63189.5644493103,63281.86415100098,61533.82448577881,46274.64344787598,34685.642391204834,60044.38444137573,59864.4243812561,64892.16451263428,66340.30471420288,65278.504623413086,55023.86417770386,66287.82471466064,62431.6448097229,67292.82455444336,45307.563331604,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
DG(39:7)|DG(38:0)|DG(dO-40:0)_C18:2,DAG,34386.86235809326,29168.421977996823,32009.88236999512,30461.302268981934,32592.54222869873,34022.162296295166,31416.42219543457,31472.342254638672,33776.00227355957,30994.16235733032,33161.722480773926,32651.38236999512,31553.98236846924,29722.4022064209,34110.40224456787,32830.2223777771,32600.982303619385,30284.342014312744,29716.54219055176,32847.0221824646,33842.36235809326,31929.382316589355,39789.14269256592,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
DG(39:8)|DG(O-40:8)|DG(38:1)_C16:0,DAG,161399.47131347656,124880.66841506958,154697.5906982422,177069.97296142578,137820.55029296875,222805.1378173828,237339.2569580078,158139.83178710938,241345.43603515625,171560.05200195312,141106.82963562012,147663.43041992188,129487.38914489746,160107.89129638672,113635.98833847046,156184.75061416626,234229.9576416016,145029.6305809021,179720.73181152344,233149.916015625,231079.27612304688,171586.47216796875,134995.08947753906,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
DG(39:8)|DG(O-40:8)|DG(38:1)_C16:1,DAG,158267.75128173828,72502.72546768188,72854.74477386475,70955.8448562622,96039.04647827148,199943.63458251956,142232.77072143555,78437.34561920166,140548.6294784546,134337.11010742188,71410.04504013062,78564.86532974243,70774.48513031006,70620.40456390381,65141.64492416382,70471.92530822754,167748.06970977783,68101.10427856445,144266.59063720703,113948.74783706664,176523.75299072266,201732.07354736328,89573.64685058594,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
DG(39:8)|DG(O-40:8)|DG(38:1)_C18:0,DAG,46617.60344696045,53937.843742370605,3479.9002265930176,43420.08295440674,3854.6202812194815,2607.9201698303223,3412.500217437744,22212.461708068848,31686.66216278076,2603.78018951416,2594.2601928710938,29419.46211242676,40074.08290100098,46015.503257751465,3773.2802543640137,2598.6201705932617,15996.761138916016,2603.220165252685,47887.06369781494,2604.920196533203,34815.582458496094,46566.22342300415,62609.46417236328,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
DG(39:8)|DG(O-40:8)|DG(38:1)_C18:1,DAG,18681.521224975582,15834.821006774902,28132.88201904297,51899.38352584839,47177.563415527344,55550.04349517822,54833.92406082153,43186.42317962647,52172.22373199463,50107.62379074097,48600.72328567505,34939.282707214355,19521.101364135742,43198.06309127808,47740.78354644776,48442.56340026856,53214.26401519776,50074.52363967896,42577.983127594,53009.82389450073,52288.92377471924,52570.20334625244,37767.76270675659,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
DG(39:8)|DG(O-40:8)|DG(38:1)_C18:2,DAG,91069.34581756592,83593.50591278076,86407.94596481323,82068.74552536011,80715.32559204102,87685.86684417725,82588.76566696167,81972.16577148438,84685.24563217163,82065.20557403564,87445.30644989014,80767.78591156006,86058.0060081482,84391.50607299805,85031.94582748413,94795.98720932008,86794.42599487305,81653.70561599731,83692.24563598633,87548.82628250122,85597.80585098267,84828.58552932739,122029.42864990234,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
DG(40:1)_C16:0,DAG,127311.208984375,86619.96606445312,93289.9266357422,112138.94789886476,103704.54736328124,156798.4715576172,148786.8109741211,98253.96685791016,138309.4696044922,143290.5909423828,68205.72520446777,92753.3462524414,99371.34632110596,94408.24654388428,73857.8253326416,68446.2451133728,176055.71118164062,67325.48508453369,107728.06774902344,133322.66876220703,146436.7514038086,137907.3295288086,79404.12561035156,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
DG(40:1)_C16:1,DAG,168641.2928466797,105737.04713058472,117298.0680732727,115873.02781677246,121698.44859695436,195025.09338378903,152812.50965118408,123050.00869750977,139145.8101463318,142483.52966690063,118888.06879425047,120141.88850402832,113688.82804870604,112491.30821609496,115385.62781906128,119689.44821929932,177243.9913406372,109652.32767486572,148363.25024414062,130493.30923080444,189626.77319335935,181455.27319335935,115384.4677734375,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
DG(40:1)_C18:0,DAG,36369.40231704712,37292.84243392944,37029.16272354126,32107.502475738525,36344.06270217896,37351.042724609375,40019.62303161621,34502.80243682861,40449.12271881104,36257.42234420776,37149.30253982544,34915.742530822754,37811.68257141113,35668.80271911621,37293.12268829346,35820.642517089844,42317.12311935425,40248.58243179321,53308.72362518311,40128.72297286987,79824.72567367554,55074.3639831543,45460.22329711914,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
DG(40:1)_C18:1,DAG,77056.12556838989,77102.46601867676,74900.88548660278,75161.86518478394,74502.74527359009,84023.3858795166,83282.02613830566,74687.4055519104,78948.5059928894,78136.14580154419,74915.24509048462,75814.66542053223,79164.46574401855,73922.60571289062,76910.70580291748,76405.62477111816,76881.38530731201,77251.96520233154,75565.16567993164,83031.98620223999,77671.80559158325,81796.30547332764,84822.34619140625,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
DG(40:10)|DG(39:3)_C16:0,DAG,85486.0263671875,55007.16426849365,62016.5048828125,74568.50541687012,70036.94506835938,91451.96606445312,98369.08728027344,71448.92526245117,88889.10653686523,97706.6869506836,44870.603328704834,55146.38394165039,63678.90494155884,66372.88481140137,55241.62372589111,48991.00370788574,97331.68682861328,44545.46298980713,71417.6452331543,79282.74575805664,84304.46594238281,82233.24603271484,53464.80352783203,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
DG(40:10)|DG(39:3)_C16:1,DAG,137524.74926757812,81214.2658996582,87389.54592132568,85380.38677215576,94234.906665802,146744.23010253906,111400.68812561037,86591.86639022827,109521.72812652588,104974.60766220091,80130.32542800903,87214.30570983887,88936.36675643921,84256.88607788086,79550.36587905884,78253.56573486328,124082.1688079834,79728.26572418213,131573.58880615234,127207.68942642212,142236.19006347656,126548.22833251952,88166.28607177734,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
DG(40:10)|DG(39:3)_C18:0,DAG,9179.820682525637,2687.540180206299,13922.361011505129,10694.380760192871,10710.380760192871,20237.28147506714,14984.681056976318,10928.540809631348,11934.500816345217,15891.101108551024,14421.540939331057,9019.840648651125,9638.220623016356,9125.020694732666,17079.741241455078,17500.981315612793,21008.58154296875,19755.66139984131,88712.72703552246,15612.34119796753,1184083.7992134094,11926.740825653076,3224.120246887207,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
DG(40:10)|DG(39:3)_C18:1,DAG,26025.00204467773,27641.802005767822,29810.28214263916,30363.9221534729,33857.88224029541,34544.82247543335,32097.08238220215,31747.02198410034,31570.38218688965,30911.122024536133,32142.142337799072,27650.721893310547,27439.12189102173,30654.322311401367,31957.06222915649,31982.502185821533,34086.14246368408,35829.36235809326,31774.302364349365,33630.462394714355,32141.82219696045,32684.662101745605,40660.7428894043,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
