Lipid,Class,DOD100-M1-WT-cerebellum10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,DOD100-M1-WT-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M5FAD173-WT-Cortex10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
PIo (30:1),PI,36996.96242523193,167878.85330200195,104351.7084350586,33145.8024520874,131547.4503173828,110111.287109375,119500.6693725586,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
PIo (32:0),PI,94599.36681365967,209583.05395507812,275570.1622314453,86580.68585205078,312403.4190673828,302180.6170654297,110050.78820800781,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
"PIo (32:1), PIp (32:0)",PI,46141.80339431763,129334.92950439453,172006.57318115234,49879.9635925293,182850.0760498047,180042.8521118164,67226.24499511719,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
PIo (34:0),PI,64897.20464324951,172764.83337402344,196624.19494628906,62143.52424621582,221349.71813964844,231221.43823242188,80131.50537109375,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
"PIo (34:1), PIp (34:0)",PI,57857.184173583984,246009.5419921875,251456.25927734375,76891.48416137695,288568.4802246094,270966.6605834961,87030.76611328125,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
"PIo (34:3), PIp (34:2)",PI,23013.741634368896,56704.86422729492,48660.20373535156,27927.721771240234,58866.084075927734,37652.48301696777,37941.60250854492,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
"PIo (34:4), PIp (34:3)",PI,21403.20154953003,52460.12371826172,39261.78266906738,14798.941093444824,50123.96369934082,31135.24269104004,34014.242279052734,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
PIo (36:0),PI,30577.362033843994,68798.90496826172,74516.44515991211,34972.26298522949,81272.74478149414,53682.083740234375,52576.12335205078,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
"PIo (36:1), PIp (36:0)",PI,40652.34282684326,99312.74639892578,100301.8681640625,38751.88243103027,119552.56707763672,82638.66598510742,53338.583435058594,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
"PIo (36:2), PIp (36:1)",PI,29238.682132720947,68099.8042602539,61597.924407958984,26119.821823120117,78308.60635375977,63312.983947753906,45456.003173828125,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
"PIo (36:3), PIp (36:2)",PI,18721.021354675293,61745.343688964844,46482.18428039551,22173.38156890869,65075.0442199707,45324.76257324219,31942.382369995117,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
"PIo (36:4), PIp (36:3)",PI,17440.161197662354,61393.28479003906,44281.78303527832,18970.001426696777,56798.54364013672,42170.123054504395,32187.64210510254,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
"PIo (36:5), PIp (36:4)",PI,26325.002151489258,49527.6435546875,41625.08282470703,18253.201293945312,51874.78369140625,40671.40264892578,43573.04333496094,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
"PIo (38:1), PIp (38:0)",PI,26253.04211807251,60614.36474609375,53430.103912353516,29197.341888427734,64367.244384765625,39029.783210754395,36859.44216918945,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
"PIo (38:2), PIp (38:1)",PI,24588.741748809814,58181.52407836914,46482.18307495117,20842.201469421387,52731.8639831543,36297.72232055664,38121.5027923584,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
"PIo (38:3), PIp (38:2)",PI,21249.78142929077,53240.94320678711,41323.38320159912,23199.981803894043,48894.92353820801,32970.42230987549,34793.502532958984,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
"PIo (38:4), PIp (38:3)",PI,21757.641529083252,77803.70576477051,47572.48318481445,19667.321296691895,69224.86538696289,36393.942543029785,32404.802627563477,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
"PIo (38:5), PIp (38:4)",PI,21308.801372528076,53086.18408203125,32767.72198486328,17489.62107849121,47888.94340515137,27885.96160888672,29409.061904907227,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
"PIo (38:6), PIp (38:5)",PI,33729.74241256714,62017.744140625,49835.483459472656,24419.38161087036,57696.663970947266,41782.18321228027,44603.96319580078,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
"PIo (40:1), PIp (40:0)",PI,27078.061935424805,76426.28591918945,73190.42532348633,48552.86354827881,67876.34579467773,57575.16384124756,36227.74237060547,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
"PIo (40:2), PIp (40:1)",PI,18129.121421813965,42386.22276306152,31702.562088012695,18754.581260681152,39861.54328918457,26130.801570892334,33817.56234741211,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
"PIo (40:3), PIp (40:2)",PI,19314.901321411133,64850.644470214844,45669.803314208984,35089.841941833496,71705.32579040527,45088.882553100586,29665.28215789795,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
"PIo (40:4), PIp (40:3)",PI,28229.741970062256,58271.963439941406,63186.78436279297,25174.601554870605,50310.72332763672,36913.3429107666,33921.76220703125,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
"PIo (40:5), PIp (40:4)",PI,81360.54512023926,119893.26867675781,96748.74645996094,61502.90441894531,113501.328125,92286.04681396484,107881.58801269531,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
"PIo (40:6), PIp (40:5)",PI,20622.301498413086,92042.28549194336,66787.94387817383,31182.22225189209,73041.56443786621,47141.96422958374,106634.4677734375,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
PIo (40:7),PI,25158.121711730957,98501.56741333008,65578.78491210938,29647.582077026367,77352.20501708984,51051.98323059082,36364.7823638916,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
PIo (42:0),PI,22323.50142288208,38955.04266357422,41174.50321960449,21668.48159790039,45639.04330444336,36181.22230529785,30690.662078857422,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
PIo (42:1),PI,20475.421379089355,50052.643493652344,40237.582748413086,21481.44150543213,48719.003341674805,34727.462463378906,38842.243087768555,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
PIo (42:2),PI,15719.821109771729,32368.60223388672,25545.16194152832,14839.72110748291,34114.862564086914,22775.781635284424,27278.421936035156,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
PIo (42:4),PI,16498.061199188232,73864.76593780518,60852.88383483887,36845.662673950195,65615.10551452637,42874.723709106445,92010.18826293945,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
PIo (42:6),PI,18360.221153259277,78468.86552429199,58054.48278808594,31737.442665100098,73880.90425109863,44688.662506103516,48259.04315185547,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
PIp (20:0),PI,77549.185546875,208983.57556152344,146275.43096923828,54666.38333129883,332461.3572998047,114025.92784118652,126939.98913574219,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
PIp (28:0),PI,15567.561126708984,48843.7433013916,41573.863189697266,13339.640930175781,46576.02349090576,35691.26298522949,31976.50244140625,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
PIp (30:1),PI,32181.902168273926,127881.9497680664,129485.5280456543,50819.08264923096,140084.3878173828,133127.60748291016,756468.8090820312,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
PIp (32:1),PI,31122.782234191895,84007.86627197266,72076.70510864258,26481.64158630371,89416.32601928711,73064.08633422852,54997.403869628906,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
PIp (34:1),PI,32006.902179718018,76558.4245300293,83972.96588134766,28253.122116088867,89357.56625366211,78061.28704833984,50325.58395385742,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
PIp (34:4),PI,20198.24132156372,50235.303298950195,39204.86284637451,12841.300964355469,48392.863189697266,33063.50224304199,31558.38217163086,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
PIp (36:5),PI,146454.07013320923,180158.4921875,180306.93310546875,102869.56677246094,188627.69213867188,166686.81176757812,180333.63354492188,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
PIp (38:6),PI,150823.6916809082,212377.51489257812,208825.2529296875,114526.72778320312,222362.21533203125,200056.39282226562,176706.0517578125,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
PIp (42:2),PI,14594.900993347168,42835.76289367676,29597.401725769043,12912.960807800293,36500.082290649414,25201.561363220215,28327.76234436035,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
PIp (42:4),PI,15855.76111984253,36613.64245605469,27442.142044067383,14938.30101776123,36901.52293395996,20915.721504211426,26652.341903686523,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
PIp (42:6),PI,36510.6625328064,315953.7607727051,230449.15454101562,132173.88903808594,268610.31677246094,134833.48755645752,259064.51788330078,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
PS (22:7),PS,28250.241928100586,43669.10302734375,71530.64416503906,31017.662231445312,28594.54201889038,75884.98596191406,63264.76483154297,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
PS (24:0),PS,24276.98166656494,40689.20300292969,82718.2854309082,28246.92185974121,38838.403175354004,101403.02737426758,51203.44384765625,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
PS (26:0),PS,28440.022087097168,35252.0026550293,59173.62405395508,37191.48278808594,26486.962226867676,63937.904876708984,87234.84713745117,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
PS (26:1),PS,94413.82696533203,108187.36755371094,122094.44921875,99263.48693847656,43230.303161621094,123377.94848632812,111328.60888671875,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
PS (28:0),PS,35656.10256195068,71253.84589385986,755836.4554138184,54947.40398788452,550477.2261352539,712738.479675293,974451.3958129883,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
PS (28:1),PS,41542.162700653076,46415.20346069336,61990.74450683594,47762.94343185425,27232.28172302246,64382.104064941406,60252.984802246094,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
PS (28:2),PS,19156.081371307373,30350.962173461914,45742.90328979492,19340.28129196167,14911.520931243896,46687.603118896484,40767.30258178711,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
PS (30:0),PS,49030.80376815796,58089.10362243652,79612.40643310547,53828.66361236572,29616.682022094727,76207.18505859375,64963.36437988281,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
PS (30:1),PS,21088.841468811035,33599.322341918945,46256.80308532715,26218.54200363159,19261.66156768799,48666.50296020508,44926.423400878906,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
PS (30:2),PS,19665.401485443115,34274.50241088867,61281.4436340332,27909.921852111816,24241.081817626953,57705.38317871094,64758.944915771484,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
PS (30:3),PS,24056.40188217163,38624.78237915039,67962.82440185547,30807.542594909668,24230.72176361084,73847.64532470703,51306.443908691406,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
PS (30:4),PS,21187.181575775146,28287.102005004883,46848.98287963867,26559.98180770874,18464.921585083008,49316.683364868164,40809.38264465332,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
