Lipid,Class,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,DOD100-M1-WT-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M5FAD173-WT-Cortex10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
PEp (30:1),PE,58232.22479248047,50142.84408569336,51883.00439453125,46060.7633972168,47501.343322753906,54120.782958984375,45457.322998046875,62109.14465332031,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PEp (32:1),PE,66854.74404907227,54412.46435546875,61264.88458251953,46339.44268798828,68658.26602172852,59229.42378234863,55012.34359741211,61631.52438354492,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PEp (34:4),PE,56597.483825683594,45841.78366088867,45115.603271484375,34504.2825012207,47205.643463134766,45382.743255615234,37385.60256958008,53312.764068603516,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PEp (36:5),PE,88505.90643310547,73715.52465820312,73882.00451660156,63465.584716796875,80397.70574951172,81396.98614501953,68607.3645324707,88156.58575439453,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PEp (36:6),PE,211815.05657958984,136512.46783447266,196287.39443969727,133271.5888671875,125313.6089477539,180956.63311767578,153616.70956420898,67523.58465576172,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PEp (40:7),PE,139920.40838623047,109352.86846923828,136445.169921875,100773.98693847656,99151.94757080078,144619.43029785156,112584.58807373047,63073.764892578125,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PEp (42:0),PE,85472.26599121094,62200.925048828125,69371.92462158203,49023.563873291016,55436.104095458984,64396.22424316406,52356.924072265625,65286.44451904297,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PEp (42:4),PE,67722.06481933594,51640.38397216797,55543.1044921875,47769.10400390625,55114.82373046875,59375.62438964844,50245.883361816406,55964.783630371094,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (14:0),PG,91191.6474609375,62724.744140625,98580.30694580078,77553.60552978516,92057.68649291992,80660.38568115234,96692.30676269531,50930.9035949707,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (18:4),PG,83605.90576171875,58997.643127441406,58279.484130859375,70194.98486328125,70045.68469238281,77322.94515991211,57985.8836517334,61716.084716796875,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (20:0),PG,79647.06494140625,57828.26431274414,73174.98498535156,62700.984924316406,75892.68557739258,69056.58480834961,68136.02557373047,52910.88430786133,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (22:2),PG,81775.78591918945,61614.3232421875,55461.843673706055,50480.50378417969,83179.98571777344,74684.48416137695,59362.9833984375,55415.843673706055,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (24:0),PG,108425.7279663086,60099.38528442383,95325.42694091797,105818.68759155273,90739.64486694336,80734.3063659668,101787.96563720703,44715.28372192383,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (24:1),PG,107814.70776367188,102523.80712890625,101890.18725585938,107324.70788574219,103270.78771972656,107933.98742675781,110757.42749023438,89024.44677734375,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (26:0),PG,67901.64450073242,53811.32443237305,69080.32556152344,58074.4436340332,62452.3642578125,62535.404357910156,59004.04357910156,77219.28582763672,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (28:0),PG,816771.732421875,736989.5354614258,727348.2096557617,786074.7878417969,818957.7813720703,891870.2127685547,904993.8998413086,642308.7884521484,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (28:1),PG,76626.22595214844,65540.96484375,68795.52465820312,66357.14373779297,71089.1244506836,74185.76556396484,69193.70495605469,66218.52410888672,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (28:2),PG,56898.7239074707,48334.52359008789,49241.383361816406,48001.30319213867,49840.40347290039,54123.064056396484,51616.563537597656,85055.92672729492,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (30:0),PG,87563.66687011719,73238.14440917969,99541.10772705078,82987.365234375,83002.36596679688,83474.96557617188,78109.96606445312,63750.92449951172,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (30:1),PG,56729.98385620117,48126.76364135742,55123.92353820801,45026.883209228516,51745.68344116211,51292.80355834961,49604.723541259766,40275.58282470703,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (30:2),PG,67671.5845336914,55108.96371459961,52014.78283691406,42471.76290893555,52254.52365112305,57778.74432373047,51340.64407348633,52244.96357727051,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (30:3),PG,80264.76602172852,49391.28369140625,64444.065200805664,61979.42498779297,70875.1044921875,62135.584564208984,70677.96459960938,53280.26364135742,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (30:4),PG,55495.7236328125,43390.92321777344,44866.08331298828,44173.02355957031,49336.36349487305,50233.302795410156,40374.5828704834,45092.143463134766,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (32:0),PG,110267.2474975586,94173.00695800781,120860.2699584961,103335.9873046875,99233.52844238281,101251.18731689453,100266.4672241211,68149.18524169922,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (32:1),PG,74876.6849822998,61783.06478881836,95037.5283203125,66439.16555786133,78819.50534057617,70659.54550170898,77277.00698852539,39920.783111572266,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (32:2),PG,421410.26861572266,265542.63287353516,625595.9060668945,428424.1611328125,589981.5108642578,415399.5427246094,541513.5987548828,62236.564208984375,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (32:3),PG,72947.80572509766,57634.34423828125,61466.68438720703,54548.10339355469,59693.72412109375,62462.1242980957,61810.944763183594,43656.642974853516,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (32:4),PG,78420.94567871094,67730.86389160156,70689.12478637695,82292.44641113281,78088.70602416992,70382.2855834961,74951.60479736328,43767.94314575195,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (32:5),PG,64834.60479736328,61361.8037109375,141260.64776611328,55899.803955078125,56942.42364501953,58152.703552246094,54420.323791503906,52170.14404296875,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (34:0),PG,75389.54537963867,57950.66375732422,75363.00567626953,59227.40447998047,63582.74481201172,66039.24533081055,60277.36456298828,49477.183349609375,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (34:1),PG,98759.02758789062,75341.0654296875,104941.10827636719,83637.0458984375,94625.00695800781,84263.34558105469,87044.42694091797,58451.984619140625,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (34:2),PG,72865.54510498047,59468.704833984375,66565.54452514648,59144.984619140625,61865.78451538086,64478.34426879883,62402.364517211914,45983.30322265625,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (34:3),PG,72847.94598388672,58371.244567871094,59765.58447265625,55731.06414794922,62944.06396484375,67213.66467285156,59389.144104003906,50424.14373779297,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (34:4),PG,65700.20458984375,51828.843688964844,58445.26416015625,57604.164001464844,54064.4638671875,62481.96432495117,51124.523498535156,45698.94369506836,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (34:5),PG,136217.45016479492,106144.8264465332,89846.84503173828,94560.66693115234,98848.58682250977,113697.42837524414,93091.48733520508,70728.80438232422,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (34:5)_2,PG,120037.7671508789,94973.30615234375,87226.1467590332,90437.16638183594,93951.42669677734,105226.00897216797,93001.22705078125,70120.16534423828,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (34:6),PG,82189.62564086914,61685.084411621094,88466.5267944336,61463.224182128906,62492.80480957031,64966.92462158203,65746.0041809082,49891.1640625,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (36:0),PG,163240.29028320312,133486.2294921875,120362.70886230469,120062.92929077148,161425.8114013672,161855.33044433594,137429.3504638672,112770.00897216797,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (36:1),PG,319739.82080078125,168404.01171875,166981.65258789062,166357.49145507812,429031.01171875,309153.0009765625,186507.41333007812,142614.4111328125,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (36:2),PG,224894.81396484375,156952.45068359375,136565.0096435547,124319.60900878906,312738.2443847656,219512.89697265625,141173.46923828125,75807.625,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (36:3),PG,72386.58462524414,59820.203552246094,62004.744201660156,58023.80438232422,67619.90502929688,70320.92504882812,57461.044189453125,47194.82287597656,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (36:4),PG,84260.36657714844,71186.66528320312,70165.92352294922,65921.06439208984,74410.66467285156,80452.54571533203,71613.40441894531,64116.624450683594,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (36:5),PG,63652.204681396484,56045.08367919922,55682.70397949219,51790.00421142578,50790.56378173828,57807.28387451172,54978.50360107422,42303.02325439453,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (36:6),PG,70225.76593017578,54638.984313964844,63869.40368652344,51691.30374145508,50681.82357788086,64160.324279785156,58855.88381958008,35202.042388916016,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (36:7),PG,77981.22583007812,60613.324645996094,76128.12466430664,68683.0655670166,79149.00595092773,69147.34451293945,72932.4455871582,40557.30270385742,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (36:8),PG,292627.7795410156,193368.91564941406,387173.6243286133,277586.10552978516,386411.1553955078,297908.6530761719,344737.4437866211,56242.584411621094,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (38:0) | PGp (40:6),PG,167925.13342285156,124772.2085571289,198558.65600585938,141366.56799316406,190174.71356201172,169809.42895507812,170645.83209228516,45743.74346923828,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (38:1),PG,105921.36688232422,90607.34552001953,106595.76861572266,87448.78564453125,121216.64819335938,109294.20849609375,98048.48657226562,49655.80303955078,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (38:2),PG,143769.7691040039,135439.39141845703,174621.65255737305,98696.74505615234,145187.01055908203,147819.08984375,139263.43008422852,48587.86279296875,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (38:3),PG,79688.54602050781,70741.84423828125,67800.78381347656,58550.32345581055,80991.42547607422,79192.40533447266,72152.52508544922,45920.02325439453,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (38:4),PG,126488.54956054688,90277.52606201172,90394.20678710938,92182.96667480469,136480.009765625,119284.06762695312,99562.02746582031,61057.764404296875,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (38:5),PG,80117.82525634766,63794.76446533203,72651.28466796875,68546.22485351562,73184.16552734375,75128.88568115234,69885.64471435547,46921.72302246094,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (38:6),PG,93351.48645019531,65490.14456176758,93411.40649414062,67631.82458496094,72126.76470947266,79418.06610107422,78120.3251953125,41587.902740478516,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (38:7),PG,229901.9549560547,161570.07202148438,350485.86111450195,182212.89190673828,235200.4008178711,222099.0767211914,259120.66076660156,47670.643798828125,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
PG (38:8),PG,75823.2456665039,69245.04504394531,70308.88424682617,64020.744689941406,68125.20458984375,72014.1049194336,70646.2240600586,43721.88293457031,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
