Lipid,Class,DOD100-M1-WT-cerebellum10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
Lyso_PS(20:5) | PS (20:5)_2,PS,52411.923767089844,59715.623847961426,71535.3046875,26088.601863861084,62976.40417480469,67603.4052734375,115041.00830078125,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PS(21:0),PS,22951.981620788574,40046.003326416016,65748.90493774414,25009.061805725098,37943.74282836914,72747.10456848145,61911.623962402344,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PS(22:0 | PS (22:0),PS,56386.7442779541,72341.30493164062,79767.2255859375,34075.46223449707,69000.44537353516,79425.94598388672,90245.72631835938,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PS(22:0 | PS (22:0)_2,PS,50425.32373046875,76911.42517089844,77705.04559326172,81340.74394226074,75615.08544921875,78632.14624023438,83450.10632324219,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PS(22:1) | PS (22:1),PS,22002.741424560547,25710.441955566406,38415.602767944336,16511.061149597168,28088.901977539062,40116.38272857666,51666.10353851318,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PS(22:1) | PS (22:1)_2,PS,21582.041412353516,25743.12173461914,39669.64308166504,15057.280967712402,26647.34197998047,36823.342361450195,53168.72396850586,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PS(22:2) | PS (22:2),PS,23908.841690063477,28885.982025146484,57570.3250579834,24671.381671905518,30875.261825561523,53319.464416503906,55387.34255981445,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PS(22:2) | PS (22:2)_2,PS,17557.041305541992,31993.82243347168,56043.703552246094,24239.101497650146,30415.28187561035,51651.863998413086,58952.36463928223,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PS(22:4) | PS (22:4),PS,29972.781982421875,36506.60238647461,56100.52355957031,24650.781410217285,41710.12274169922,61976.72399902344,59931.30465698242,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PS(22:4) | PS (22:4)_2,PS,30410.002235412598,41713.60299682617,61532.20440673828,24751.242210388184,41276.483154296875,65844.42477416992,66614.36401367188,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PS(22:6) | PS (22:6),PS,36597.70245361328,51700.2041015625,65853.92449951172,27228.38168334961,43683.763122558594,74991.38555908203,62927.42401123047,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_PS(22:6) | PS (22:6)_2,PS,33072.74256896973,44419.60333251953,64280.46472167969,65029.40412902832,47304.88391113281,69062.94549560547,61331.38409423828,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_Sphinganine-1-phosphocholine,SM,194181.5760498047,197308.5112915039,195126.857421875,177199.77014160156,181039.21166992188,178498.99462890625,277995.00061035156,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Lyso_Sphingosine-1-phosphocholine,SM,93191.40753173828,103894.36724853516,103619.70684814453,92689.28552246094,91696.76708984375,104967.38720703125,128523.28833007812,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
O-(11-carboxyundecanoyl)carnitine,CAR,1636443.1501464844,1628954.5754394531,1609929.6301269531,1698085.2265625,1613916.1791992188,1705820.2456054688,1432417.7971191406,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
O-(13-carboxytridecanoyl)carnitine,CAR,2525970.9899902344,2484566.024658203,2774485.9384765625,2559040.1791992188,2391943.559814453,2429390.343017578,3416885.3427734375,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
O-(17-carboxyheptadecanoyl)carnitine,CAR,1780632.291015625,1825409.1884765625,1904286.744140625,1858644.2358398438,1762426.8129882812,1767753.1176757812,1911734.6020507812,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
O-arachidonoylcarnitine,CAR,1813997.779296875,1854003.634765625,2451500.7827148438,1829549.8579101562,1757919.6630859375,1786689.5073242188,2433795.9155273438,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
O-behenoylcarnitine,CAR,1108163.3492889404,1117372.6411895752,1778627.9196472168,1243186.0341529846,1087461.7204818726,1069347.8946151733,1460080.6394119263,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
"O-oleoylcarnitine, Elaidic carnitine",CAR,2524766.19921875,2579686.61328125,2918418.5444335938,2752258.0747070312,2689731.6806640625,2955770.5419921875,2078276.6245117188,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
"O-palmitoleoylcarnitine, trans-Hexadec-2-enoyl carnitine",CAR,1594045.3452148438,1572857.943359375,1900881.853515625,1599515.9545898438,1525306.7336425781,1574279.4704589844,2192422.580078125,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (30:0),PC,116663.56880187988,219265.19830322266,92519.54577636719,85446.06591796875,106894.50701904297,136296.89154052734,60246.084213256836,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (30:1),PC,114787.52682495117,217753.1545715332,84294.10525512695,80584.42440795898,106675.58657836914,129153.18960571289,61894.845123291016,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (30:2),PC,115927.44927978516,228871.47604370117,89100.36520385742,84286.84475708008,106956.72563171387,128745.44812011719,56625.44430541992,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (32:0),PC,680101.5065307617,3429927.0255126953,387112.74240112305,918412.5050964355,1695274.6646118164,1549376.1540527344,47592.60353088379,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (32:1),PC,663512.8841247559,3057185.627105713,399630.3648376465,909514.6896972656,1737846.698562622,1479992.0049743652,49777.303451538086,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (32:2),PC,672424.2381896973,3223585.253051758,396469.03533935547,888681.1894836426,1693392.9795837402,1491120.9206542969,53116.663650512695,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (32:3),PC,614475.9673461914,3392896.830383301,360493.7225036621,821572.4394836426,1648744.3404541016,1465353.6580810547,51552.863693237305,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (32:4),PC,336706.1000671387,1794084.3795166016,291534.23989868164,359651.3678894043,892133.5303344727,979930.5864715576,49518.30349731445,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (32:5),PC,223210.3800354004,974021.8276672363,194160.63345336914,233673.63146972656,491186.7600708008,528961.0158996582,53489.323822021484,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (34:0),PC,1014638.4526062012,4444064.818878174,622026.8252868652,866225.389251709,1658331.635131836,1494279.4243164062,41339.46290588379,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (34:1),PC,983094.4783630371,4764350.840148926,603501.1135559082,832891.242767334,1584422.2699890137,1361392.671661377,36019.26232910156,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (34:2),PC,1020757.8615112305,4760836.946105957,617045.473449707,974330.2805786133,1773052.9052734375,1552498.541168213,42255.16339111328,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (34:3),PC,1388814.911682129,7016003.7537231445,886306.9071960449,1514422.2919921875,2957979.50189209,2708315.1798095703,42642.14239501953,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (34:4),PC,1487002.601928711,7160792.481872559,857089.4302978516,1535100.9788208008,3172906.318054199,2605119.6669921875,42724.80323791504,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (34:5),PC,847765.8843383789,4998585.224243164,688614.253112793,1096450.8905334473,2433088.8147888184,2250776.16897583,40900.86331176758,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (34:6),PC,735070.428527832,3424368.128479004,409838.70669555664,884154.3727111816,1857101.0505371094,1609492.417175293,36801.94223022461,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (36:0); PCp(38:6),PC,435053.77502441406,1925494.1633300781,260955.25415039062,371050.5507507324,685493.4228515625,632495.3935241699,40671.02262878418,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (36:0); PCp(38:6)_2,PC,416322.4945983887,1791330.5129699707,280876.4214630127,387057.87130737305,679997.5566253662,612348.4787902832,36498.38232421875,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (36:1),PC,446005.8759765625,1859780.4603881836,268880.7839050293,377916.6846008301,663103.4117279053,649427.3399047852,38418.34245300293,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (36:2),PC,597167.1774291992,2435243.9852600098,313175.8644104004,537738.2978515625,847160.022064209,828229.1197509766,36513.8621673584,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (36:3),PC,1217512.9953918457,5501434.023681641,590098.4023742676,1045861.549041748,1807210.1898498535,1337782.2100219727,39518.002670288086,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (36:4),PC,1571687.805633545,7546484.6759643555,975125.3948364258,1288456.9608764648,2580587.4815368652,2381969.7125549316,37044.02278137207,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (36:5),PC,1371656.7071533203,6620324.056365967,803399.8494567871,1185896.5397949219,2162571.8723754883,2061363.9590759277,36505.94256591797,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (36:6),PC,1118680.372894287,5730482.258666992,698576.9976196289,1088383.4785766602,1934864.098602295,1813187.6960144043,39996.64321899414,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (36:7),PC,1098407.7716064453,5075100.63079834,695569.3125,967950.1179199219,2034762.8725891113,1764380.9009399414,41506.08236694336,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (36:8),PC,1033196.3688659668,4866856.44909668,635334.3019714355,909409.100189209,1798319.2464294434,1631728.3421020508,42892.32275390625,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (38:0),PC,781804.3551635742,2039109.0388183594,712613.688659668,631298.3871765137,1009282.2167358398,1289065.557006836,201841.65563964844,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (38:1),PC,805693.8829040527,2105033.9688415527,689550.3097229004,592221.4651184082,983561.0431518555,1322059.735748291,197077.77838134766,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (38:2),PC,904133.2488098145,2422603.3831481934,748793.9415283203,648524.9678955078,1049721.7955627441,1324352.5770263672,180217.9161529541,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (38:3),PC,1047065.9375,3574585.9630126953,864131.1938476562,733409.0558166504,1359761.9300231934,1612255.463760376,131699.63079833984,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (38:4),PC,1067685.9711608887,3430863.348815918,763683.008605957,694638.9065551758,1297878.4309387207,1543358.3270568848,36616.4825592041,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (38:5),PC,996759.7385253906,3456068.226196289,808035.2034912109,715339.180847168,1260228.1028823853,1478379.160308838,32916.36234664917,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (38:6),PC,1011198.107421875,3927462.9349975586,885649.9088745117,888608.2234191895,1606438.3504638672,1795237.9940490723,36380.62239074707,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (38:7),PC,990925.8618774414,3358972.0894470215,782219.1566467285,856283.3559875488,1560848.6257781982,1752011.5234527588,37295.28276062012,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (38:8),PC,943140.8325195312,3319761.1072998047,748537.7001342773,762141.875,1427662.9224853516,1616570.5712890625,34549.04225921631,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PC (38:9),PC,850349.5054321289,3031995.2488708496,721583.7636108398,683683.125213623,1246768.3318634033,1437432.4979858398,34778.76306152344,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
