lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M4_Male_WT_cerebellum,FAD185_M4_Male_WT_cortex,FAD185_M4_Male_WT_diencephalon,FAD185_M4_Male_WT_hippocampus,FAD189_M3_Male_WT_cerebellum,FAD189_M3_Male_WT_cortex,FAD189_M3_Male_WT_diencephalon,FAD189_M3_Male_WT_hippocampus,DOD93_F4_Female_5xFAD_cortex,DOD94_F3_Female_WT_cortex,DOD94_F4_Female_5xFAD_cortex,FAD184_F3_Female_WT_cortex,FAD184_F4_Female_WT_cortex,Blank_Blank_Blank_Blank_Blank
PC(29:1)|PC(O-30:1)|PC(P-30:0),-0.21477931210300502,8.003123287958159,0.41570074489573017,0.5190901221964799,0.9996459543607097,PC,677247.298828125,703705.00537109375,713423.818359375,702784.6301269531,579240.595703125,644948.9688720703,796586.2619628906,679474.8166503906,868999.1052246094,950448.9045410156,794127.8929443359,581455.2467041016,582322.2208251953,325512.681640625
PC(29:2)|PC(P-30:1),-0.20355015457921466,7.8372602434316745,0.37317830066240276,0.5412768985967064,0.9996459543607097,PC,610165.64208984375,632986.1080322266,639814.6300048828,626275.3486328125,503555.7550048828,584776.28466796875,704413.2613525391,617275.5427246094,773590.6477050781,824938.02587890625,712911.8073730469,530735.6740722656,511953.81799316406,287521.142578125
PC(30:4),-0.3031029420261835,8.493084022653964,0.8310939120474359,0.36195640357118486,0.9996459543607097,PC,996009.27490234375,1103327.6120605469,996289.8259277344,892286.2951660156,862221.9703369141,814990.3427734375,1057802.4924316406,887508.69140625,1425568.7143554688,1231083.8426513672,1091007.634765625,867569.89599609375,952981.2362060548,386082.2431640625
PC(4:0)|LPC(5:0),-0.00280093339719322,5.116645319240605,6.995840340096038e-5,0.9933264803672723,0.9996459543607097,PC,108405.92712402344,96730.827392578125,93846.74548339844,79795.625732421875,97788.247314453125,97070.86682128906,95234.567626953125,91073.42712402344,91242.446533203125,97283.02685546876,97259.08728027344,82172.20617675781,81229.10607910156,72521.76513671875
PC(40:1)|PC(P-41:0),-0.26798010246326354,11.393678556101845,0.6486755960367203,0.42058658682287015,0.9996459543607097,PC,7336889.9130859375,7533384.630371094,8118503.6162109375,4620948.750488281,13180031.122070312,5734174.260742188,6669513.852539063,4554861.0380859375,11690104.126464844,5765892.9833984375,7082879.476318359,6858443.517578125,10183506.790527344,2522248.9741210938
PC(40:2),-0.3463057562721418,11.503821083732346,1.0868314688155252,0.2971743207158941,0.9996459543607097,PC,7886946.048339844,8386525.765625,9155165.8955078125,4736180.306640625,14294578.541503906,5591073.876953125,6773440.279296875,4490513.012451172,13414521.221679688,6261866.252441406,7743561.24609375,7754933.783203125,11470860.489746094,2267926.0346679688
PC(40:3),-0.3440940325607413,11.503136969664,1.072897970955447,0.30029177910040805,0.9996459543607097,PC,8144718.003662109,8405229.670410156,9307996.9912109375,4608799.154296875,15130356.318359377,5093202.4541015625,6810881.7265625,4108216.165527344,13645845.169921877,6137556.313964844,7711327.061035156,7876935.193847656,11461047.288085938,1954027.7021484373
PC(40:4),-0.34326188057112267,11.481858191347804,1.067679245171849,0.30147023829660163,0.9996459543607097,PC,8745884.362792969,8430031.6015625,9504259.1552734375,4171539.4399414062,15901199.729492188,4394243.925292969,6681258.71484375,3484499.1337890625,14085409.115722656,5857240.8017578125,7615630.853027344,7877757.1171875,11176932.934082031,1344782.2175292969
PC(41:5)|PC(P-42:4),-0.19112001785168947,11.322606799217516,0.3288073556653295,0.5663622055898359,0.9996459543607097,PC,7083496.248046875,6920706.576660156,7605848.3837890625,4467112.3896484375,12523493.604492188,5880704.9345703125,6762027.92578125,4639798.545410156,10463039.88671875,5451928.839355469,6410230.5771484375,6185837.815917969,9609494.27294922,2749338.249023437
PC(41:6)|PC(O-42:6),-0.1880626724132309,11.310330533215435,0.31832668560459254,0.5726149850852109,0.9996459543607097,PC,7054006.975097656,6904447.46875,7520013.921875,4415405.703613281,12545447.379882812,5786931.08984375,6673640.408203125,4589535.636230469,10391077.138671877,5388591.354980469,6381231.798828125,6159841.8046875,9454354.063964844,2690963.1279296875
PC(41:7)|PC(P-42:6)|PC(40:0)|PC(O-41:0),-0.21213456310622605,11.321414253695872,0.4054806398075508,0.5242723133026286,0.9996459543607097,PC,7043900.427734375,6947094.689453125,7601140.403808594,4428728.812988281,12694522.890625,5801765.2890625,6525545.430664063,4572221.890625,10513561.962402344,5422659.894042969,6613135.673339844,6380072.970703125,9572057.4052734375,2606887.899902344
PC(42:1),-0.06025496921155334,10.389242428645645,0.03247495903633535,0.8569892002423669,0.9996459543607097,PC,3380408.3251953125,3598928.2705078125,3348976.125488281,2962237.047363281,4204822.9912109375,4459225.4521484375,3725062.5703125,3496229.4775390625,4354912.409179688,3085976.8461914062,3205280.986328125,2582917.641113281,4849067.435546875,2623103.577148437
PC(42:10)|PC(41:3)|PC(O-42:3)|PC(P-42:2),-0.1647395544786012,11.348030418341388,0.2440000629415282,0.6213318688752026,0.9996459543607097,PC,7342773.111572266,7038238.5693359375,7828911.42578125,4530914.462890625,13065281.625,5931881.877929688,6844424.4287109375,4740955.843505859,10686841.5234375,5519107.537109375,6149597.096191406,6445834.693359375,9612329.3720703125,2755635.1137695312
PC(42:11)|PC(41:4)|PC(O-42:4),-0.17473378174704937,11.332936977839795,0.27463250834223363,0.6002410391569966,0.9996459543607097,PC,7241751.779296875,7000469.792480469,7701023.063964844,4470251.712890625,12752808.13330078,5983583.654296875,6713330.390625,4679950.454589844,10575440.452148438,5489947.260253906,6135449.098144531,6381390.385253906,9553073.201171877,2772023.44140625
PC(42:2),-0.05295394464054028,10.490438345434406,0.02507246911409311,0.8741866173154369,0.9996459543607097,PC,3689541.8012695312,3896634.078613281,3602280.1435546875,3262169.4243164062,4488380.80859375,4693520.499511719,4029749.41015625,3704254.8115234375,4641858.692871094,3309782.6752929688,3409532.1872558594,2765306.470703125,5213384.7197265625,2799701.733642578
PC(42:3),-0.06905085889230017,10.515555414083003,0.04266735375858843,0.8363528965716811,0.9996459543607097,PC,3700041.6875,3953796.6640625,3652795.4306640634,3271207.8935546875,4518350.0615234375,4741941.776367188,4087515.4775390634,3819801.068359375,4784039.291992188,3382823.367675781,3521155.7607421875,2777086.7788085938,5335782.484863281,2876097.3393554688
PC(42:4),-0.12946104371407602,10.569100292782563,0.150431411979298,0.6981234260549081,0.9996459543607097,PC,3697933.098632813,4201092.193847656,3913960.850097656,3376324.36328125,4602557.750488281,4779355.8330078125,4153591.197265625,3814714.690429688,5221750.354003906,3468584.951660156,3843159.9853515625,3058058.8471679688,5576368.002441406,2857712.2143554688
PC(42:5),-0.18031986582310572,10.657383830456812,0.29254875518381596,0.5885918385513749,0.9996459543607097,PC,3875096.822998047,4470811.3115234375,4191566.602050781,3514558.1953125,4889982.138671875,4881298.604492188,4372635.6416015625,3990561.5390625,5794025.635742188,3785899.486328125,4044498.506591797,3410295.032714844,6010222.519042969,2944436.400390625
PC(42:6),-0.19823620336602768,10.751051271675394,0.3538646026936476,0.5519335826952423,0.9996459543607097,PC,4121958.170166016,4746332.026367188,4633546.1875,3694542.0434570312,5536109.912109375,5085008.76171875,4622866.271484375,4106395.867675781,6344753.24609375,4018707.849609375,4346781.297363281,3838009.9975585938,6406775.368164063,2876605.4116210938
PC(42:7)|PC(41:0)|PC(O-42:0),-0.17181190858723608,11.173602941941864,0.2654876893131508,0.6063748574827506,0.9996459543607097,PC,6347135.1162109375,6219065.433105469,6620881.895996094,4307706.631347656,10665916.404296877,5619174.19140625,6013006.3583984375,4438606.4892578125,9129015.17138672,4951852.5927734375,5639192.7001953125,5537167.806152344,8540634.310546875,2904499.6997070312
PC(42:8)|PC(41:1)|PC(O-42:1)|PC(P-42:0),-0.16900699026059368,11.34229746031653,0.2568566500498308,0.6122879494671956,0.9996459543607097,PC,7348742.526855469,7080531.0205078125,7656812.008300781,4522395.7568359375,12912016.775390623,5946736.84375,6698430.28515625,4712837.665527344,10664147.887695312,5484812.515625,6139403.7109375,6407818.680175781,9527936.56982422,2900130.8481445312
PC(42:9)|PC(41:2)|PC(O-42:2)|PC(P-42:1),-0.15259623636510247,11.374739747877845,0.20923373222448305,0.6473686608058108,0.9996459543607097,PC,7480732.168457031,7210516.271484375,8028890.897949219,4626696.951660156,13444600.244140623,6047634.953125,6905674.081054688,4777167.163574219,10903113.400390623,5659660.355957031,6167766.4541015625,6413725.4189453125,9756945.615234377,2875313.381347656
PC(44:0),-0.11655524476892826,6.818948723245958,0.12185505590241519,0.7270311762687356,0.9996459543607097,PC,467517.37841033936,303041.2813110352,400370.4536857605,148054.42901611328,773684.2226257324,149320.3109588623,244184.13793945312,110272.84713745116,448680.9378662109,226889.6354827881,325834.7368621826,350320.5419769287,330289.5720062256,34592.76248168945
PC(44:1),-0.12264948312738295,6.890084107935726,0.13497121313503158,0.7133323917754674,0.9996459543607097,PC,496036.7986602783,314407.5778808594,433943.3107910156,145291.14947509766,821873.1307373047,146396.37031555176,257210.2573852539,108760.66762542725,480538.55615234375,234794.29570007324,349363.3101654053,361707.0174255371,346863.234954834,35583.54275512695
PC(44:2),-0.09913063708763369,7.0216019185953895,0.08806906317386165,0.7666464454573034,0.9996459543607097,PC,580199.369644165,330750.0442504883,462667.3094482422,157137.15008544922,920189.9348754884,160898.03017425537,285325.6582336426,110433.62744140624,541803.0390930176,263383.7826919556,363823.0427246094,369646.86541748047,390287.54499816895,35209.3625793457
PC(44:3),-0.24219178092825566,7.249602110269377,0.5292315161877923,0.4669301252986672,0.9996459543607097,PC,624907.917678833,418094.1129760742,556429.1135864258,186724.71463012692,990171.782119751,166160.35061645508,324257.60009765625,125264.66983032228,673775.2673187256,311874.0640411377,455852.1253051758,481836.2658081055,475885.6716003418,34065.50262451172
PC(46:0),-0.2927748168157385,4.799471329705661,0.775031328840214,0.3786650568047823,0.9996459543607097,PC,91501.30702209473,87159.18542480469,88722.12454986572,54009.98359680176,100374.34663009644,63561.00441741943,64599.42398071289,49895.32344055176,105994.1884765625,66178.12477111816,100433.92709350586,73903.92547225952,89387.14610290527,21166.921478271484
PC(46:1),-0.2523367029395489,4.88934679717665,0.5747220833700339,0.4483885639889752,0.9996459543607097,PC,99853.00719451904,93307.5069732666,91709.26487731934,54668.68389892578,114645.86839294434,69871.26504516602,71216.1450881958,52932.06367492676,110388.92785644533,71184.80530548096,108849.92750549316,76803.34438323975,90114.84591674805,21146.02146911621
PC(46:2),-0.23033271185771734,4.943110338976568,0.47839445261797664,0.48915046502651627,0.9996459543607097,PC,103616.7075881958,91712.50656890868,94834.52685546876,55526.40419769287,121941.84638214111,77416.96534729004,77080.48629760742,54687.223834991455,119122.14839935304,69745.08529663086,114392.34802246094,74609.48487854004,93157.7466583252,22592.981552124023
PC(48:2),-0.35440494618683305,4.701130060223596,1.1385450557559125,0.2859599745759103,0.9996459543607097,PC,69482.68395996094,118987.22955703735,85813.62703704834,47694.70301437378,77909.96528625488,59929.52388000488,56181.68352508545,44181.84290313721,113915.40924835204,59742.88395690918,77827.18459320068,69211.08547973633,101544.90488815308,14951.161041259766
PC(52:0),-0.39230719765235267,6.800369407126738,1.397248740361647,0.23718476480902476,0.9996459543607097,PC,331732.3229980469,405695.7910842896,403980.9069747925,309284.8385620117,333572.9457435608,140352.4119720459,188359.9736442566,252877.197971344,436470.9277038574,345770.8854370117,356989.02729034424,342918.7615432739,378926.8731155396,12010.640815734863
PC(54:12),-0.36102824416884705,6.992641399648218,1.1818816546610824,0.2769732607543459,0.9996459543607097,PC,389577.8648033142,464072.79957580566,469118.56802749634,375138.3253593445,380820.36783218384,158335.53100585938,207819.55764007568,282977.19859313965,495671.6936798096,395705.70721817017,391677.466632843,392844.948059082,426106.0516357422,12016.36081314087
PC(56:12),-0.30119061124957897,7.165660174017558,0.8205674126697886,0.3650143199394222,0.9996459543607097,PC,447347.8697052002,418952.00929260254,531807.2033843994,464704.75496673584,453623.2349281311,195931.7350769043,257792.63636779785,335385.06174468994,565818.4424285889,500608.1583213806,459590.712234497,457160.3528137207,320379.36071777344,22354.98147964477
PC(56:9),-0.31269131407314327,7.119437990174535,0.8848536251825863,0.346875747681066,0.9996459543607097,PC,425796.33152771,412017.74609375,531218.355758667,428207.1896667481,435234.81408691406,188023.07289123532,253802.8998031616,320764.7611236572,573647.837966919,477202.70095062256,454204.8678588867,431070.6909484863,303264.49730682373,28238.20241546631
PC(6:0)|LPC(7:0),-0.05353113395348004,4.502632847607908,0.02562027725221583,0.8728311682999015,0.9996459543607097,PC,49764.34298706055,75551.00494384766,48587.00372314453,49341.723876953125,53594.823303222656,55700.80456542969,68589.22467041016,75992.52526855469,62961.184143066406,45902.04345703125,80186.10565185547,55651.48400878906,48257.36297607422,59714.54412841797
PC(8:0)|LPC(9:0),-0.10653945492395375,4.128631653287509,0.10175106126922628,0.7497383259089798,0.9996459543607097,PC,45782.08334350586,44972.382904052734,45427.88330078125,42523.78271484375,43579.74304199219,43076.583251953125,48543.52380371094,48891.96356201172,44062.00323486328,46490.40365600586,49580.62347412109,44672.96307373047,46478.96295166016,44395.063415527344
PC(O-12:1),-0.1994932889353555,7.363661833355915,0.3583835091012588,0.5494053665682506,0.9996459543607097,PC,475763.5739746094,424195.52893066406,543224.9783935547,491075.23291015625,491140.2126464844,301585.8256835937,317768.74072265625,583332.4037475586,472558.5048828125,483847.5163574219,571767.6578979492,529255.1566162109,449900.9721679688,56245.02416992188
PC(O-13:1)|LPC(P-14:0),-0.046822111324181286,4.130452253277789,0.019593458258214014,0.8886784514337681,0.9996459543607097,PC,43738.04327392578,48649.60333251953,44588.163146972656,43492.503173828125,42942.54302978516,50437.20349121094,51634.563537597656,49797.18365478516,45025.78314208984,46461.38299560547,50427.5237121582,39912.602783203125,47215.602935791016,40046.58319091797
PE(12:0)|LPE(13:0),-0.13269387221354237,5.514841465264339,0.15805546590411268,0.6909531483317004,0.9996459543607097,PE,108857.84729003906,113577.28747558594,127343.16870117188,129540.94897460938,102844.86743164062,117118.96838378906,137509.5294189453,106238.58752441406,106701.46728515624,121513.1484375,116230.50793457033,107294.48779296876,159940.23083496094,115842.48779296876
PE(16:0)|LPE(O-18:0),0.08469453998414757,5.0795021093124975,0.06365916577561848,0.8008032517529637,0.9996459543607097,PE,77613.90612792969,80024.3452758789,82351.00555419922,85886.2855834961,81439.02575683594,152852.3515625,95596.16650390624,78065.06530761719,85077.06604003906,78762.14581298828,77589.4652709961,76036.46597290039,88549.00598144531,97739.90625
PE(20:0)|LPE(21:0),0.015376195741499319,4.456649895700797,0.002106170368278981,0.9633955081409566,0.9996459543607097,PE,86893.96588134766,51025.44351196289,51132.24383544922,52984.10360717773,53848.96362304688,68400.66494750977,63942.70455932617,54442.6838684082,52847.543518066406,51056.52377319336,66956.86477661133,49628.383392333984,61169.40399169922,47236.40307617188
PE(24:0),-0.06904663584512427,5.320947929643175,0.04265989599817033,0.8363669967735119,0.9996459543607097,PE,113045.52734375,100453.3272705078,105714.94665527344,115664.7879638672,98475.9874267578,124672.12902832033,123597.78857421876,94548.30700683594,112527.02758789062,113991.8289794922,102940.9268798828,99968.56640625,113454.68786621094,68108.12493896484
PE(25:0),-0.13300154682310372,5.2699129043312505,0.15879040691834234,0.6902726097641575,0.9996459543607097,PE,99114.486572265625,102672.2666015625,96140.8057861328,94900.5672607422,98692.78759765624,102175.30639648438,133300.6300048828,90252.9464111328,101546.42724609376,111309.26806640624,100667.06787109376,104798.22747802734,107958.98815917967,81728.145751953125
PE(26:0),-0.046374944462803915,4.776825171143812,0.019221384805945263,0.8897336777557495,0.9996459543607097,PE,65609.78521728516,69065.4047241211,65758.86462402344,69576.60485839844,71043.38513183594,80244.96569824219,88059.82629394531,62527.50457763672,70191.40509033203,74627.38537597656,59880.72399902344,64261.22479248047,78745.4853515625,79186.40539550781
