lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cortex,DOD94_F3_Female_WT_cortex,DOD94_F4_Female_5xFAD_cortex,FAD184_F3_Female_WT_cortex,FAD184_F4_Female_WT_cortex,FAD185_M1_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_cortex,FAD185_M4_Male_WT_cortex,FAD189_M1_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_cortex,FAD189_M3_Male_WT_cortex,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F3_Female_WT_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,FAD184_F3_Female_WT_diencephalon,FAD184_F4_Female_WT_diencephalon,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,FAD189_M3_Male_WT_diencephalon,Blank_Blank_Blank_Blank_Blank
[TG(64:15)|TG(63:8)|TG(62:1)]_FA18:1,-0.127034990078299,3.703561468104096,0.20028506757029163,0.6544908460293272,0.9993440778918922,TAG,40839.40347290039,36146.40286254883,41566.703216552734,35569.74258422852,42410.00274658203,62568.06457519531,54564.92385864258,41260.22285461426,67252.38442993164,74990.9448852539,57728.62435913086,29742.92222595215,38344.0231628418,41830.92283630371,31333.382232666016,45228.22290039063,81566.6657409668,67290.004150390625,40222.22311401367,51570.42395019531,67216.84494018555,61233.564025878906,22234.021423339844
[TG(64:15)|TG(63:8)|TG(62:1)]_FA18:2,-0.12980929840608144,3.259871485357765,0.20911827564015084,0.647459369904695,0.9993440778918922,TAG,31270.80210876465,25584.36180114746,27109.18196105957,25467.181915283203,31823.38214111328,46839.80346679688,43614.04312133789,28184.662017822266,42569.422790527344,58615.08377075195,44317.8430480957,24985.321731567383,31413.042205810547,30978.162017822266,26028.941772460938,31891.58235168457,51458.72332763672,42780.74285888672,28984.041946411133,35569.54248046875,55597.704498291016,40545.10270690918,19466.641326904297
[TG(64:15)|TG(63:8)|TG(62:1)]_FA18:3,0.20598713066284954,3.8206518131273586,0.526328174678298,0.46815467507808595,0.9993440778918922,TAG,41397.94299316406,36246.7024230957,36137.22219848633,41328.30303955078,44891.10307312012,62585.984466552734,60578.204010009766,41297.10269165039,58726.42434692383,155397.36920166016,110747.8285522461,32983.98239135742,38520.54266357422,38650.72286987305,33826.16231536865,44866.903381347656,64987.78448486328,51510.783203125,42332.14260864258,55071.64416503906,63407.22479248047,59540.683685302734,26155.74174499512
[TG(64:15)|TG(63:8)|TG(62:1)]_FA20:4,-0.1375442898720944,4.344824216855802,0.23478796053194628,0.627996131812285,0.9993440778918922,TAG,74810.745849609375,59197.884338378906,64171.32440185547,56904.184143066406,63588.66424560547,83910.48571777344,85291.74609375,64204.16485595703,81833.94580078125,103670.14739990234,84545.36560058594,65462.78448486328,59310.24444580078,71657.705078125,57677.544006347656,65274.804443359375,103544.78778076172,92572.0870361328,66209.00451660156,76900.6655883789,87628.2671508789,71632.50494384766,58821.60412597656
[TG(64:15)|TG(63:8)|TG(62:1)]_FA22:5,-0.09592178766247501,4.68679049995663,0.11421325250557857,0.735397466757273,0.9993440778918922,TAG,77399.90528869629,49881.043548583984,94212.04653930664,104693.04672241212,82251.74563598633,134500.5698852539,146326.91171264648,81818.58587646484,141753.2101135254,123126.94863891602,81683.20637512207,113571.10870361328,48469.00311279297,80782.845947265625,70577.62461853027,64465.08451843262,135913.7693786621,109538.64712524414,82245.52554321289,150803.37200927734,128484.94970703124,94495.4866027832,35075.942794799805
[TG(64:16)|TG(63:9)|TG(62:2)]_FA14:0,0.13344684791189584,3.08186633103627,0.2209936779305508,0.6382838265043589,0.9993440778918922,TAG,33998.381912231445,28104.241989135742,27110.24200439453,29366.602157592773,31571.441955566406,42607.56326293945,34035.062408447266,33071.602462768555,50180.643463134766,40855.22262573242,31006.182006835938,23945.461639404297,18611.64121246338,24524.521896362305,22549.121627807617,22103.18148803711,33631.702575683594,29282.38209533692,27992.522003173828,53003.82412719727,33609.16209411621,30501.102416992188,19590.4813079834
[TG(64:16)|TG(63:9)|TG(62:2)]_FA16:0,-0.0055400072643557305,3.014433796564442,3.810094081018178e-4,0.984426711337937,0.9993440778918922,TAG,25762.58184814453,27773.141983032227,25306.241790771484,22166.941818237305,26814.90203857422,35414.5224609375,38313.902420043945,29505.92210388184,42161.8225402832,43061.02352142334,30899.182342529297,18235.76130676269,24635.161575317383,22283.6014251709,19953.021423339844,24110.881439208984,52087.84425354004,36392.34255218506,22756.121688842773,29304.46221923828,40771.64270019531,31887.461959838867,22002.4814453125
[TG(64:16)|TG(63:9)|TG(62:2)]_FA16:1,-0.18986972036856614,3.2631538001278937,0.44722488639035873,0.5036557661312114,0.9993440778918922,TAG,26948.641876220703,24696.88163757324,29424.802154541016,25960.28150939941,27175.881942749023,45446.30325317383,42705.34321594238,29923.582000732426,54559.08439636231,55325.56411743164,40483.623046875,24654.581832885742,28455.822067260742,31685.86215209961,25738.26177978516,32831.12228393555,57167.38357543945,50388.04316711426,27523.50180053711,42972.84326171875,53591.6237487793,40718.16287231445,17653.441162109375
[TG(64:16)|TG(63:9)|TG(62:2)]_FA18:0,0.2991168982863845,3.8267512835899837,1.1087931980453054,0.2923444309899073,0.9993440778918922,TAG,36519.762603759766,43791.22305297852,34499.28244018555,59847.20443725586,36632.88305664063,86697.06582641602,80173.54486083984,98010.94625854492,80720.0446472168,71662.30532836914,76133.96493530273,32162.96237182617,41498.682861328125,38799.9231262207,32823.80221557617,38373.98257446289,75057.72595214844,62399.92361450195,40059.70275878906,43413.80307006836,58397.163818359375,51856.98394775391,22810.321502685547
[TG(64:16)|TG(63:9)|TG(62:2)]_FA18:1,0.038986616727607094,3.810171933418846,0.018869617337713862,0.8907409307070929,0.9993440778918922,TAG,39039.342681884766,43464.74334716797,39443.9826965332,45007.98306274414,42768.80319213867,73384.06512451172,76243.32556152344,65025.84509277344,77509.74475097656,72179.80484008789,65224.36517333984,29510.00225830078,41975.76307678223,41650.442810058594,31821.54208374023,45256.04299926758,76627.7651977539,71621.60531616211,40802.04296875,49565.583557128906,73711.98501586914,65246.884765625,21235.861541748047
[TG(64:16)|TG(63:9)|TG(62:2)]_FA18:2,-0.17607592956205156,3.786455735515593,0.3846583289684986,0.5351206611632036,0.9993440778918922,TAG,41752.52301025391,35345.00233459473,37604.102600097656,38898.682678222656,41628.343017578125,66284.04376220703,56900.42428588867,45130.14324951172,75457.96533203125,83781.54566955566,59837.42431640625,34882.82247924805,41641.88250732422,44617.60336303711,33879.10205078125,47446.38311767578,91069.26626586914,73999.28598022461,39801.92303466797,53162.7834777832,74036.06506347656,63466.10458374024,23871.68170166016
[TG(64:16)|TG(63:9)|TG(62:2)]_FA18:3,-0.07922324771852217,3.4894223604150505,0.07790863145569915,0.7801518318211301,0.9993440778918922,TAG,37231.56283569336,31127.402130126957,32524.822235107426,32289.022521972656,38944.12271118164,53645.08395385742,49950.44320678711,37959.8424987793,48896.46353149414,67040.00430297852,52146.323638916016,29033.782165527344,34300.522216796875,37133.40246582031,30721.56234741211,36968.54284667969,57248.62396240234,47121.38325500488,34210.20251464844,41213.28308105469,61428.20477294922,51124.64364624024,22049.201538085938
[TG(64:16)|TG(63:9)|TG(62:2)]_FA20:4,-0.3184978088489581,4.127855501651416,1.2568576063886217,0.26224674200865056,0.9993440778918922,TAG,51252.36343383789,39278.68263244629,43370.04302978516,38019.08285522461,48275.14326477051,92843.10610961914,89310.9856262207,51290.76387023926,81234.52516174316,105818.26753234863,72567.94546508789,41572.88296508789,48315.20343017578,56625.46408081055,46031.86361694336,56789.94418334961,148605.15045166016,117946.54949951172,47723.10345458984,102270.18743896484,82804.80603027344,65505.56488037109,27491.881896972656
[TG(64:16)|TG(63:9)|TG(62:2)]_FA22:5,-0.04924898791563992,4.599361393835044,0.0301115809383532,0.8622372947121514,0.9993440778918922,TAG,75128.04513549805,51768.48327636719,90268.28662109376,115722.34860229492,76573.8656616211,106158.5069580078,119314.34869384766,75276.64611816406,125901.66900634766,123230.5076751709,77687.34548950195,94148.44689941406,54881.44409179688,79836.32614135742,68396.0451965332,63121.184143066406,100430.82820129396,95115.1469116211,83920.64553833008,124659.00765991212,117721.62939453124,90328.8472442627,47398.66346740723
[TG(64:16)|TG(63:9)|TG(62:2)]_FA22:6,-0.08915016262764765,4.839438131797858,0.09865956950693544,0.7534441713064732,0.9993440778918922,TAG,86579.92617797852,58005.18405151367,98849.28755187988,116410.5284729004,93406.7658996582,162667.89138793945,159786.03176879883,84132.90646362305,155861.5905456543,136384.64837646484,93746.0072631836,116631.54766845705,53026.82418823242,94786.60626220705,78670.86560058594,74396.764892578125,150303.3097229004,123013.93035888672,95646.1869506836,166697.33068847656,147754.4490661621,97525.56774902344,39704.8630065918
[TG(64:17)|TG(63:10)|TG(62:3)]_FA14:0,0.18173874701603637,3.4421237075938502,0.4097721490000197,0.52208517617117,0.9993440778918922,TAG,46843.82354736328,19882.30139160156,34488.302825927734,39272.28283691406,45577.56336975098,61791.10478210449,47704.66390991211,44639.50390625,98775.1467590332,54322.403717041016,31453.90219116211,35993.822341918945,17825.761322021484,27136.78205871582,28008.022003173828,23245.40173339844,30500.001983642574,32730.522186279297,35274.68243408203,120105.9881515503,38596.962799072266,30493.6024017334,15646.621032714844
[TG(64:17)|TG(63:10)|TG(62:3)]_FA16:0,0.02313513987930432,2.861232613265055,0.00664425433660476,0.9350345469305997,0.9993440778918922,TAG,22423.3016204834,23754.92169189453,21419.80155944824,22720.361602783203,22261.78140258789,32193.84228515625,32823.72247314453,24644.82182312012,34600.62240600586,46387.223487854,31013.88200378418,17421.92124938965,22325.281539916992,20647.10140991211,19703.40148925781,23820.841918945312,32897.82232666016,30817.182067871097,20498.56161499023,31022.582229614258,34242.522399902344,26597.381561279297,21835.301208496097
[TG(64:17)|TG(63:10)|TG(62:3)]_FA16:1,-0.15681212309487028,3.257529937955335,0.30512096786234366,0.5806897022637915,0.9993440778918922,TAG,29883.08201599121,29013.96237182617,28271.082000732426,24410.481674194336,31946.42227172852,43432.42306518555,44752.76341247559,35237.262634277344,44411.52322387695,48931.50341796875,34696.102478027344,23245.64172363281,29731.00177001953,28152.882232666016,25929.54168701172,31732.70227050781,58177.26473999024,51214.94421386719,27320.38195800781,35945.84243774414,51983.78359985352,41751.40316772461,21714.40170288086
[TG(64:17)|TG(63:10)|TG(62:3)]_FA18:0,-0.006292308227357985,3.2926724673493597,4.915262307614299e-4,0.9823120364562785,0.9993440778918922,TAG,31731.342346191406,27860.86199951172,28033.18212890625,26896.601989746097,30260.10223388672,40098.24279785156,51084.08435058594,40085.223205566406,51382.44366455078,59030.96382141113,43188.54299926758,25788.74169921875,30155.862548828125,30929.60223388672,27567.861846923828,31303.682189941406,45767.94299316406,41142.52294921875,32421.982360839844,34855.302673339844,46112.88276672363,37146.18237304688,24173.081466674805
[TG(64:17)|TG(63:10)|TG(62:3)]_FA18:1,0.29589143349702335,3.940359695831631,1.0850584322973877,0.2975686998853216,0.9993440778918922,TAG,42038.10272216797,43990.30323791504,40544.462646484375,65680.54539489746,41241.32299804688,92373.8465270996,90600.0671081543,98591.80599975586,87796.16632080078,74223.88537597656,86441.52600097656,33363.90200805664,43757.46276855469,40732.422790527344,31785.822387695312,45082.86340332031,74930.64520263672,69228.68458557129,44046.28321838379,49520.86358642578,67690.50466918945,61986.124420166016,22260.961380004883
[TG(64:17)|TG(63:10)|TG(62:3)]_FA18:2,0.013598992627076693,3.8740392741540814,0.0022959318162065756,0.9617832813550119,0.9993440778918922,TAG,42033.44271850586,43311.0432434082,37507.702880859375,44266.16317749024,41596.2028503418,78694.80624389648,78870.96594238281,70308.42489624023,92305.56610107422,68979.60525512695,70547.54489135742,32711.142486572266,41915.942779541016,40585.00274658203,32971.36245727539,49471.90347290039,88185.22686767578,78582.96520996094,39525.16259765625,52085.92333984375,74439.90539550781,71900.26544189453,21409.9815826416
[TG(64:17)|TG(63:10)|TG(62:3)]_FA18:3,-0.1707381702698439,3.955484942439424,0.3617068182023788,0.5475598371097998,0.9993440778918922,TAG,46277.14315795898,43185.96337890625,42779.36293029785,40484.24295043945,49555.12387084961,77381.8854675293,67190.74478149414,50251.96354675293,79671.42584228516,92149.64617919922,66910.58447265625,38040.14254760742,44485.42330932617,48736.903228759766,39073.58270263672,57110.3236694336,101883.3869934082,79237.36573791504,45057.503326416016,59061.92376708984,86914.78591918945,72874.98617553711,25777.481842041016
[TG(64:17)|TG(63:10)|TG(62:3)]_FA20:4,-0.029914161901746575,4.184790097963516,0.011109628763961155,0.9160566516259432,0.9993440778918922,TAG,55077.583984375,53516.92361450195,53168.92350769043,47379.08296203613,52120.48342895508,98008.80711364746,89982.18771362305,61901.423828125,83850.16561889648,129518.02871704102,89034.82733154297,42841.60339355469,51239.88340759277,56623.42385864258,48494.02349853516,62804.84494018555,106761.80767822266,93081.44595336914,51305.28393554688,75607.74542236328,84402.94595336914,73387.58522033691,31104.522399902344
[TG(64:17)|TG(63:10)|TG(62:3)]_FA22:5,-0.005801761873160233,4.928600019299318,4.179113793725264e-4,0.9836900769788646,0.9993440778918922,TAG,89342.845947265625,64569.56457519531,128882.59005737305,180992.77310180664,92276.367431640625,144580.89018249512,133194.41018676758,90922.7670288086,188177.37591552731,135200.52899169922,76588.5451965332,124519.8300628662,67408.46476745605,89131.72602844238,75286.22573852539,82454.08590698242,123100.16931152344,125491.87065124512,102105.64736938477,181533.39193725583,155840.22998046875,102199.78665161131,45543.3429107666
[TG(64:17)|TG(63:10)|TG(62:3)]_FA22:6,-0.07214313261298609,4.747516925807926,0.06461109077513072,0.7993510024720883,0.9993440778918922,TAG,84221.4857788086,59580.84355163574,99805.28720092772,131902.96865844727,78450.04541015625,120921.5693359375,130516.06915283205,75223.62579345703,138966.28979492188,133966.1294555664,89910.14639282227,104000.68701171876,63004.08435058594,87071.18710327148,76193.0057220459,71157.36505126953,109466.88845825195,104998.74667358398,90249.90696716309,146546.89056396484,140951.80963134766,101099.88696289062,48117.26346588135
[TG(64:6)]_FA14:0,0.18506303133570634,3.6833647219343266,0.4248976837002374,0.514503257167928,0.9993440778918922,TAG,52765.80404663086,18478.12142944336,39349.72282409668,47867.96337890625,59487.364822387695,77728.00611877441,54442.86329650879,51986.92398071289,131850.36993408203,66756.58432006836,31324.842208862305,43750.822814941406,16496.821182250977,26716.8818359375,34737.562255859375,24747.281997680664,31015.84214782715,32089.142456054688,40166.84260559082,180961.1510925293,43797.223541259766,33303.76193237305,13809.900955200195
[TG(64:6)]_FA16:0,0.051501444114756795,3.038286570491464,0.03292550129063443,0.8560113506534748,0.9993440778918922,TAG,40257.10272216797,21627.36151123047,26913.84214782715,27042.322052001957,35555.06265258789,34756.582946777344,33064.64207458496,30910.842483520508,37005.78288269043,48425.18354797363,28521.401885986328,19899.44132995605,30015.14239501953,23439.141540527344,23731.64195251465,25862.46175384521,34325.10274505615,30134.16226196289,31465.062118530277,30693.282333374023,43050.04302978516,27232.64175415039,14322.280899047852
[TG(64:6)]_FA16:1,-0.19870243997306636,4.34173270133697,0.48980098608819844,0.4840160934178994,0.9993440778918922,TAG,64242.60411071777,54984.9041595459,60027.44320678711,48989.26362609863,61179.364318847656,109551.22811889648,95800.60679626463,75599.72564697266,100568.0262298584,99026.46713256836,65919.08528137207,47614.98315429688,58130.64434814453,61953.18411254883,58678.98376464844,75908.16471862793,118684.94790649414,115155.40823364258,63420.68389892578,103189.42724609376,89282.885498046875,79081.88494873047,44214.002838134766
[TG(64:6)]_FA18:1,-0.08940736594768077,3.2872191879589403,0.09922107146644521,0.7527663885193393,0.9993440778918922,TAG,31577.84194946289,30411.70199584961,30528.8221282959,29717.0020904541,33578.02244567871,37309.72236633301,42275.94317626953,32556.62255859375,35009.40229797363,65835.10464477539,46245.78332519531,39199.94239807129,35345.74235534668,32482.06239318848,25451.361846923828,30717.38214111328,44268.602935791016,36999.60285949707,33288.18240356445,37628.322814941406,38725.24252319336,37975.4026184082,17203.181198120117
[TG(64:6)]_FA18:2,-0.05065546306078407,3.048032305368338,0.031852776407760075,0.8583511613553902,0.9993440778918922,TAG,24884.381881713867,23427.68170166016,24150.441787719727,23436.06161499023,26724.80177307129,36837.802734375,39176.94268798828,29078.122146606445,34796.74235534668,54525.84359741211,40944.282638549805,24279.5018157959,26099.381858825684,26344.401916503903,23903.201858520508,28393.942169189453,38274.52256774902,34505.74249267578,26931.721923828125,30536.862243652344,35394.54243469238,33933.202140808105,18153.18132019043
