Lipid,Class,FAD185_M1_Male_5xFAD_cortex ,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_cortex ,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_cortex ,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_cortex ,FAD189_M2_Male_5xFAD_hippocampus,FAD185_M4_Male_WT_cortex ,FAD185_M4_Male_WT_hippocampus,FAD189_M3_Male_WT_cortex ,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
[TG(66:15)|TG(65:8)|TG(64:1)]_FA18:3,TAG,47480.3037109375,38297.04258728027,47120.94351196289,46866.06335449219,41445.50288391113,46847.60336303711,61471.26431274414,45091.883224487305,32406.962295532227,28856.441864013672,44264.942626953125,29686.16195678711,20094.181427001953,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:15)|TG(65:8)|TG(64:1)]_FA20:4,TAG,43444.96318054199,43205.04312515259,46315.04318237305,47709.36283111572,39117.40288543701,42715.90286254883,53868.224044799805,43382.72294616699,33068.64246368408,30101.982192993164,41866.583015441895,25568.681732177734,77162.20542144775,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:15)|TG(65:8)|TG(64:1)]_FA22:5,TAG,143300.35084152222,116767.34945678711,139244.09149551392,161587.4306716919,191345.31210708618,139803.8108444214,128313.74962997437,169487.11014175415,72515.90553665161,59991.44470977783,68263.92446899414,132184.7285232544,37387.34267425537,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:15)|TG(65:8)|TG(64:1)]_FA22:6,TAG,314066.9996032715,162558.91268920898,213688.87354278564,169474.052734375,314902.26171875,213525.8562927246,171618.35246276855,166433.77088928223,246959.97845458984,54540.123611450195,182501.39265441895,146206.93115234375,30175.802444458008,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:16)|TG(65:9)|TG(64:2)]_FA14:0,TAG,36757.38244628906,24519.161865234375,28178.80209350586,30084.642303466797,46894.442794799805,30733.762115478516,39462.96258544922,24398.781677246094,27019.82160949707,17117.701202392578,23285.821823120117,20746.90138244629,35104.48255157471,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:16)|TG(65:9)|TG(64:2)]_FA16:0,TAG,34246.34257507324,25392.981903076172,33140.80239868164,35211.22265625,39412.522705078125,29652.00180053711,38720.14291381836,31305.702438354492,26162.06184387207,20339.421600341797,27763.76187133789,20021.461517333984,22633.641571044922,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:16)|TG(65:9)|TG(64:2)]_FA16:1,TAG,48445.66357421875,37181.84262084961,45455.60336303711,38757.68264770508,59240.30389404297,40075.98280334473,51630.00357055664,40927.82345581055,33248.16247558594,24479.081703186035,34810.10289001465,27935.80194091797,21149.44140625,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:16)|TG(65:9)|TG(64:2)]_FA18:0,TAG,44647.14309692383,34047.40264892578,61764.96453857422,40360.623123168945,52169.1435546875,37218.08303833008,47546.74346923828,42696.803283691406,40872.342697143555,24259.86166381836,36611.58250427246,21600.161529541016,24949.40187072754,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:16)|TG(65:9)|TG(64:2)]_FA18:1,TAG,43810.9432220459,38199.143142700195,47385.56326293945,43788.24267578125,47401.80352783203,42155.962982177734,52543.74366760254,39983.88278198242,35805.7225189209,27140.182006835938,36091.322509765625,26769.78190612793,21589.241577148438,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:16)|TG(65:9)|TG(64:2)]_FA18:2,TAG,53354.683502197266,45194.643127441406,42710.46290588379,50121.12336730957,50614.82336425781,49493.68395996094,70164.76522827148,49113.143615722656,33143.622299194336,28692.741760253906,46258.92318725586,28193.241729736328,21421.381576538086,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:16)|TG(65:9)|TG(64:2)]_FA18:3,TAG,48935.42346191406,47150.26306152344,47728.203674316406,47297.26322937012,47945.40344238281,52776.863677978516,77988.505859375,43948.44288635254,36684.84242248535,31268.382202148438,56155.403564453125,29501.401947021484,23113.341674804688,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:16)|TG(65:9)|TG(64:2)]_FA20:4,TAG,51049.08351135254,46123.3634185791,45275.443267822266,51658.98319244385,44377.16328430176,44402.562927246094,106557.10693359375,44032.40303039551,35334.3624420166,30719.942260742188,79055.64643859863,31429.302127838135,21084.121459960938,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:16)|TG(65:9)|TG(64:2)]_FA22:5,TAG,116343.82727050781,106346.76728820801,120373.5883178711,122338.22964477539,121357.56811523438,120816.76879882812,129847.94955444336,115028.30810546875,106899.20748901367,89621.30625915527,99068.12776184082,133770.40893554688,74590.42553710938,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:16)|TG(65:9)|TG(64:2)]_FA22:6,TAG,158237.5499267578,131334.80880737305,142751.75192260742,167135.72993469238,206974.7346496582,144714.25091552734,137973.4708557129,171942.69331359863,76125.14520263672,62642.244567871094,79304.16586303711,144875.81015014648,41937.22282409668,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:17)|TG(65:10)|TG(64:3)]_FA14:0,TAG,44945.84353637695,25237.42169189453,35818.142501831055,32379.621795654297,60536.54397583008,35303.14254760742,44692.88342285156,28859.20196533203,31551.76229095459,17226.001220703125,23910.90187072754,25325.141708374023,11555.320960998535,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:17)|TG(65:10)|TG(64:3)]_FA16:0,TAG,32574.522354125977,26844.101760864258,28910.442092895508,31087.162536621094,33341.90234375,31403.101943969727,38554.22277832031,27242.961837768555,21263.661376953125,17858.90128326416,27107.941955566406,16899.44125366211,12825.300910949707,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:17)|TG(65:10)|TG(64:3)]_FA16:1,TAG,47958.803131103516,35295.68257141113,39790.80236816406,39422.062927246094,49434.203125,38894.70260620117,45574.603118896484,34862.06219482422,29836.702194213867,23989.461532592773,31051.522171020508,24736.821533203125,21842.821548461914,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:17)|TG(65:10)|TG(64:3)]_FA18:0,TAG,33824.36227416992,28049.422149658203,52321.98304748535,33833.482345581055,42786.52307128906,34029.122650146484,41524.20278930664,32321.142333984375,35639.342712402344,20971.92152404785,33491.20225524902,21565.261611938477,15726.441207885742,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:17)|TG(65:10)|TG(64:3)]_FA18:1,TAG,47399.303283691406,36349.622299194336,66767.82441711426,42268.00288391113,51891.20330810547,37431.24234008789,51824.923431396484,41808.083084106445,41651.28305053711,28659.301986694336,41604.66287231445,22558.961624145508,28256.382217407227,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:17)|TG(65:10)|TG(64:3)]_FA18:2,TAG,49443.30375671387,41776.223205566406,46855.62335205078,44155.663009643555,52182.32360839844,41387.203186035156,54740.72380065918,47213.70379638672,35722.64270019531,29688.642349243164,41869.18328857422,28323.702056884766,24032.68180847168,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:17)|TG(65:10)|TG(64:3)]_FA18:3,TAG,58193.78373718262,51891.72375488281,54092.864166259766,61128.42419433594,58539.9641418457,55275.66403198242,79808.14581298828,55958.363861083984,37053.24282836914,36237.7624206543,50486.643798828125,32558.56234741211,24538.381591796875,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:17)|TG(65:10)|TG(64:3)]_FA20:4,TAG,46833.08351135254,42732.523124694824,42687.16316986084,47652.403564453125,39614.10298156738,41696.12303161621,58997.56415557861,44122.12319946289,31238.702087402344,28719.581871032715,42913.02307128906,26056.302070617676,22259.901481628418,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:17)|TG(65:10)|TG(64:3)]_FA22:5,TAG,112270.56829833984,92145.24694824219,112982.72825622559,96972.00707626343,111424.24737548828,108302.9877319336,111138.82765197754,97267.3861541748,73876.0855178833,57931.32424926758,79982.54571533203,104630.14824676514,27083.401916503906,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:17)|TG(65:10)|TG(64:3)]_FA22:6,TAG,137935.58853149414,131778.12991333008,139356.97094726562,141190.2699584961,149051.95016479492,137961.9301147461,145128.64981079102,124385.42840576172,116777.94891357422,104641.466796875,117393.00787353516,148535.5495300293,88336.40637207031,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:18)|TG(65:11)|TG(64:4)]_FA14:0,TAG,38099.14273071289,25264.1219329834,29097.662338256836,28180.86198425293,45599.703521728516,29571.18228149414,38221.6223449707,27128.04200744629,28564.44236755371,18780.381439208984,26070.601852416992,21121.641647338867,13589.860931396484,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:18)|TG(65:11)|TG(64:4)]_FA16:0,TAG,38326.442779541016,38082.043029785156,33099.38217163086,41631.60313415527,36385.802490234375,35059.56237792969,74515.88578796387,36499.72230529785,24243.601776123047,23369.821548461914,50718.76301574707,21296.08169555664,17630.24129486084,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:18)|TG(65:11)|TG(64:4)]_FA16:1,TAG,46681.423248291016,33579.94259643555,42362.20263671875,35876.242279052734,55756.4441986084,39364.54281616211,47142.12322998047,32673.14259338379,31125.92189025879,22861.84144592285,33727.022315979004,27020.361938476562,14753.860931396484,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:18)|TG(65:11)|TG(64:4)]_FA18:0,TAG,30841.082275390625,28947.981964111328,34716.08218383789,29347.382293701172,31972.54217529297,31122.82228088379,45587.783142089844,34631.12266540527,25396.781539916992,22258.56150817871,28894.542205810547,23478.881591796875,15842.00112915039,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:18)|TG(65:11)|TG(64:4)]_FA18:1,TAG,36780.802742004395,29247.262298583984,61298.54444885254,36931.50277709961,45555.402740478516,34282.5022277832,50822.683502197266,34042.26223754883,38570.8424987793,26421.761947631836,38694.24252319336,23716.761627197266,16529.501098632812,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:18)|TG(65:11)|TG(64:4)]_FA18:2,TAG,51456.684173583984,40415.36299133301,68526.20439147949,45846.34336853027,57285.36380004883,42088.8830871582,55591.943908691406,43013.023529052734,46153.34326171875,32187.22216796875,42637.80268859863,24779.141723632812,31627.042236328125,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:18)|TG(65:11)|TG(64:4)]_FA18:3,TAG,55584.543884277344,51572.82392883301,55042.98342895508,55260.26330566406,64690.74447631836,51568.32376098633,64509.60484313965,56271.44380187988,38078.042724609375,34723.90255737305,48925.123291015625,33301.4225769043,27760.98191833496,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:18)|TG(65:11)|TG(64:4)]_FA20:4,TAG,59582.744720458984,53648.08437347412,50905.22387313843,56060.98439788818,54844.623626708984,48888.723571777344,72487.16522216797,56166.22384643555,43752.08320617676,41540.56317138672,53046.74377441406,37836.92263793945,23258.741668701172,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:18)|TG(65:11)|TG(64:4)]_FA22:5,TAG,104943.02752685547,100062.68778991699,101687.02793884277,115892.28785705566,118059.62814331055,118467.04888916016,129835.67030334473,103746.54843139648,70847.84594726562,56502.043869018555,88362.5062713623,123962.62924194336,26789.122146606445,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:18)|TG(65:11)|TG(64:4)]_FA22:6,TAG,126896.16912841797,109652.48767089844,126367.40866088867,105708.38676452637,121070.74819946289,119157.38854980469,129284.22881317139,106861.60722351074,76486.66519165039,62388.06414794922,87461.40591430664,115356.58795166016,32014.521850585938,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:2)]_FA14:0,TAG,28833.54210281372,22890.101654052734,24532.141639709473,27824.461959838867,29970.501953125,26706.26176071167,34783.26249694824,24491.241760253906,23882.641593933105,16749.141242980957,26275.261894226074,18232.74122619629,12365.56092453003,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
