Lipid,Class,AK0135,AK0140,AK0142,AK0144,AK0147,AK0154,AK0155,AK0157,AK0166,AK0168,AK0169,AK0139,AK0141,AK0145,AK0161,AK0164,AK0170,AK0174,AK0175,AK0200,AK0202,AK0204,Blank-1x,Title1,Title2,Title,length1,length2,Blank_name
TAG(60:10)_FA 18:2,TAG,128015.8490600586,80455.32550048828,74708.84506225586,81629.74617004395,67795.3247680664,55324.5235748291,79197.98608398438,79608.50610351562,74607.34637451172,99937.3676147461,168108.39309692383,207993.63696289062,246816.498046875,154392.85098266602,209174.03549194336,182528.3511352539,165957.95065307617,175755.15042114258,118256.22848510742,208778.71612548828,125647.869140625,179065.01123046875,18787.261306762695,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:10)_FA 20:0,TAG,187754.97326660156,109680.88751220703,111223.146484375,103077.40866088867,79691.92607116699,65799.16499328613,112211.48672485352,106768.70724487305,98742.8677520752,127438.22941589355,379342.8256072998,252483.83865356445,286411.32287597656,198435.93426513672,278222.23736572266,226210.11724853516,212543.11474609375,224488.67608642578,159213.74969482422,252169.22100830078,161476.29229736328,228542.17749023438,16620.701141357422,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:10)_FA 20:4,TAG,445844.16900634766,246424.0814819336,224412.65264892578,202182.31588745117,157649.0323791504,124565.37036132812,242131.53520202637,224087.95419311523,214889.93594360352,319511.18170166016,475804.67376708984,592445.3232421875,715270.9187927246,419317.1887207031,611389.5679626465,584001.2641601562,463384.84283447266,495634.36013793945,368204.73046875,570435.9164428711,371723.60916137695,505295.39642333984,32881.56237792969,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:11)_FA 16:0,TAG,122919.32754516602,61683.92468261719,68274.82427978516,53036.8836517334,43795.143005371094,39473.08233642578,56263.94422912598,53944.20349121094,58269.60385131836,74302.86560058594,154259.9324798584,180420.39239501953,224971.6763305664,138496.28881835938,183894.49258422852,165010.01135253906,123350.18826293945,137782.0287475586,90926.16757202148,165463.55145263672,113907.50708007812,161755.31204223633,13443.640998840332,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:11)_FA 16:1,TAG,106952.12719726562,57280.46383666992,58928.643966674805,51938.943756103516,36751.22265625,35634.042236328125,46480.60314941406,47794.244079589844,56952.80322265625,70588.82516479492,135040.0500640869,171296.33239746094,220714.07696533203,141824.78881835938,169991.65252685547,157441.21099853516,124563.76873779297,131108.1891784668,88015.56665039062,167372.91229248047,108502.08819580078,159045.0108642578,11210.900756835938,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:11)_FA 18:0,TAG,336503.87927246094,161991.41299438477,188975.0114440918,218524.7152557373,138062.5476989746,92170.70695495605,157453.1498260498,179659.15223693848,187391.33169555664,231416.7341003418,427706.0129699707,612389.0643615723,667218.1061401367,495359.7122192383,642772.4035339355,504651.9249267578,622677.7576904297,492800.15994262695,313659.7976989746,619089.2099609375,387054.03302001953,465592.01892089844,11866.060844421387,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:11)_FA 18:1,TAG,124456.58856201172,65570.28430175781,68363.9845123291,64815.70497131348,59725.68344116211,43790.32342529297,68021.80493164062,68321.42449951172,71735.06526184082,92629.08602905273,150714.85125732422,192764.05395507812,209705.7345275879,155635.23001098633,201890.13397216797,165348.73162841797,157862.22943115234,168978.21166992188,115253.98770141602,219121.89709472656,119387.7885131836,192577.49212646484,15241.88102722168,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:11)_FA 18:2,TAG,116222.68634033203,68284.30497741699,69016.96536254883,62395.82391357422,54052.28416442871,48307.0837097168,64958.604095458984,61665.26414489746,65262.52476501465,86320.68591308594,128695.02944946289,164621.77346801758,207453.09658813477,129645.03161621094,180521.2315979004,156185.05126953125,139667.7483215332,140458.73016357422,103199.40670776367,178831.91174316406,103351.80725097656,164385.69219970703,14582.461029052734,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:11)_FA 20:0,TAG,203546.5548095703,111138.90907287598,100270.54736328125,91586.26541900635,72682.60536193848,77876.5265045166,102219.3459777832,104412.50671386719,97309.74784851074,138600.78909301758,229382.5372467041,307789.50329589844,388612.96533203125,252417.83868408203,326249.90238952637,296552.2007141113,265205.7161254883,267593.53941345215,160843.9919128418,300649.2567138672,169019.71063232422,290938.0244140625,17103.821212768555,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:11)_FA 20:4,TAG,450092.7716064453,252608.35675048828,221121.8569946289,199149.41497802734,147915.35235595703,123180.24853515625,257532.94006347656,227461.4130859375,215017.09603881836,297910.6763305664,490617.46099853516,594085.9831848145,715709.6964416504,409676.6707458496,613275.0679626465,594927.4426879883,451045.775390625,503407.41606140137,348058.4450683594,575894.5750732422,375016.64779663086,504985.7370605469,18428.1612701416,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:12)_FA 16:0,TAG,131269.78839111328,70606.06449890137,73923.96545410156,58535.50378417969,42828.302993774414,35031.862548828125,61290.22410583496,59368.803955078125,65305.86508178711,80822.50538635254,169333.5926513672,213288.13287353516,262745.40002441406,154455.53051757812,193635.27404785156,191662.59561157227,144291.96914672852,168854.76989746094,101471.14712524414,193049.01287841797,128047.12908935547,189558.39456176758,13434.160873413086,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:12)_FA 16:1,TAG,120994.1106262207,66591.0454711914,65559.40496826172,52929.06335449219,39823.56282043457,39523.26257324219,52171.54409790039,55043.74435424805,58757.044006347656,76007.46574401855,161960.87088012695,179864.59173583984,230628.2958984375,133202.1300354004,173520.3303527832,162609.43307495117,128291.30952453613,135364.60975646973,97717.92749023438,166782.51177978516,108762.5287475586,156267.91015625,14104.641098022461,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:12)_FA 18:0,TAG,240082.9543762207,112483.66870117188,126464.44815063477,114738.28955078125,78208.12515258789,55394.023681640625,108569.40759277344,112374.2456665039,115799.98608398438,156589.56967163086,299915.26013183594,353555.54705810547,449607.8708496094,264771.69970703125,390730.36795043945,346678.3663635254,298811.8190612793,291134.23683166504,195371.03533935547,365097.0082397461,226907.89764404297,331532.14489746094,14059.181030273438,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:12)_FA 18:1,TAG,251236.25817871094,134767.32931518555,138495.31170654297,173035.5947265625,115451.28771972656,88698.02642822266,128372.34805297852,152100.19177246094,139923.98963928223,187230.83338928223,312872.6051635742,452877.81231689453,504794.5534057617,359321.02655029297,489651.7360839844,378039.2837219238,493311.81329345703,387838.6864013672,257068.7978515625,488560.73571777344,285335.58139038086,365389.1399536133,16510.481216430664,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:12)_FA 18:2,TAG,123420.98767089844,65866.90487670898,69441.46380615234,67792.9248046875,59416.723876953125,49518.423431396484,68078.80377197266,67732.12484741211,68560.12548828125,98642.30526733398,145486.38998413086,184735.15155029297,212026.95703125,152612.95083618164,195336.35174560547,155427.29010009766,160553.23358154297,165610.11126708984,109775.16748046875,213266.35327148438,114106.72766113281,195176.1547241211,17606.06121826172,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:12)_FA 20:0,TAG,425749.96768188477,258165.5389404297,212175.59271240234,185579.07347106934,145772.4701538086,109723.36682128906,232559.8551940918,193061.43377685547,189505.6707763672,269430.78125,447098.9966430664,523943.62072753906,669824.4436645508,367827.92681884766,606197.9697875977,595876.3217773438,479635.81201171875,478376.58096313477,320905.3828125,494595.18420410156,353812.60467529297,446165.08282470703,25817.28190612793,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:12)_FA 20:4,TAG,374640.19915771484,229894.63806152344,212182.71710205078,176700.57077026367,142080.87133789062,110691.22702026367,210536.6750793457,200247.05419921875,177350.81256103516,247913.29986572266,498030.3312988281,503518.7164916992,654224.6262817383,346775.88928222656,500486.29821777344,501452.6416015625,398939.9885864258,421195.1946411133,298077.51763916016,475338.5168457031,318302.8204650879,419408.7724609375,23427.241668701172,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:2)_FA 16:0,TAG,99826.2866821289,49465.82385253906,55002.50411987305,46554.38269042969,34372.02279663086,30052.882080078125,48912.00386047363,49473.60322570801,49359.803283691406,65933.26454162598,123142.28833007812,150431.67065429688,190564.93405151367,118033.88798522949,145617.79162597656,142314.40901184082,110057.74752807617,120119.60873413086,81414.9253540039,148509.3505859375,96897.82727050781,142809.87043762207,11103.900825500488,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:2)_FA 16:1,TAG,102617.12773895264,55359.08418273926,55030.10369873047,50535.563064575195,36176.50263977051,29418.76171875,43804.46353149414,45398.063217163086,51390.943588256836,64708.94480895996,144015.65019226074,159783.95022583008,204730.755859375,119905.12869262695,144119.42960357666,144577.4518890381,109526.40789794922,120051.60844421387,82116.34577941895,147195.85040283203,95019.287109375,141360.98934936523,10794.940719604492,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:2)_FA 18:0,TAG,144868.75122070312,76485.86569213867,87014.72467041016,80513.1473236084,61131.725158691406,45681.00309753418,72696.9252319336,72536.44477844238,79532.62591552734,103032.22695922852,183442.1939239502,237397.615234375,275803.3198852539,179383.83135986328,227125.43684387207,201279.79553222656,184112.2137451172,190780.95289611816,127117.04901123047,230533.21871948242,141875.31094360352,229356.6551208496,13117.020965576172,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:2)_FA 18:1,TAG,100495.78628540039,62379.02429199219,61780.96403503418,57813.484313964844,46777.34329223633,42203.20329284668,61182.164001464844,63633.04470825195,57930.663665771484,78960.52510070801,132818.90893554688,170437.3533630371,196441.17471313477,118985.40742492676,163788.63021850586,152175.30963134766,136865.52871704102,137934.22973632812,95503.06770324707,171115.01153564453,97783.48629760742,151397.01113891602,16215.101181030273,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:2)_FA 18:2,TAG,157782.67236328125,94822.34609985352,99748.42681884766,121884.6877746582,74932.18542480469,57973.30430603027,87599.96594238281,104114.68807983398,86018.1257019043,113885.6477355957,258256.61947631836,325182.34201049805,377188.5676269531,203403.61447143555,270970.81719970703,239891.17636108398,261212.65588378906,249141.87744140625,142886.25146484375,330111.16247558594,147232.99179077148,272886.4014892578,18328.90135192871,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:2)_FA 20:0,TAG,267573.8774719238,181158.0564880371,153805.84881591797,157456.14852905273,114849.52746582031,77563.30528259277,159549.45155334473,148509.71257019043,129335.23225402832,168274.65225219727,386441.5145263672,390366.02142333984,590540.7395324707,270408.1749572754,387146.04554748535,395051.1508178711,345946.4845123291,352528.4412994385,189875.23248291016,369908.3679199219,220592.4733581543,364000.14630126953,16894.02114868164,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:2)_FA 20:4,TAG,288717.7630004883,148802.25006103516,148721.91149902344,122784.96998596191,96635.38705444336,85075.34535980225,151829.90990447998,136599.50973510742,128967.07011413574,193287.59396362305,323739.3229980469,388338.72535705566,478629.03649902344,295420.55743408203,445853.08142089844,382344.94607543945,319163.13903808594,328565.0823059082,229156.15628051758,396655.04861450195,254103.49835205078,352414.28747558594,15346.02124786377,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:3)_FA 16:0,TAG,108114.74795532227,52705.904067993164,59039.304779052734,49658.423263549805,35482.86299133301,28784.642059326172,54675.063903808594,48776.1229095459,58339.32443237305,72887.64492797852,137253.53045654297,166266.73001098633,217151.35440063477,124756.89001464844,160265.55029296875,156068.51263427734,117560.60803222656,130241.32814025879,94539.30651855469,169225.19158935547,109241.02758789062,154232.68989562988,12869.70085144043,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:3)_FA 16:1,TAG,96141.4662475586,50805.52340698242,56061.58386230469,46834.023208618164,36366.06253051758,27648.10191345215,46873.90358734131,47235.22267150879,50255.92416381836,67610.18505859375,130945.14775085449,155116.40991210938,196672.8349609375,119544.18832397461,149331.51161193848,142324.04878234863,114493.92776489258,117821.80863952637,79992.38465881348,150532.5313720703,98058.44665527344,134641.56973266602,9931.640678405762,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:3)_FA 18:0,TAG,302771.54064941406,194133.8119506836,239544.69927978516,273352.7803955078,173476.11241149902,101273.20706176758,223541.8306274414,203126.87106323242,173522.47232055664,228097.7145690918,571277.7373046875,631301.8030395508,1045694.1009521484,478873.9013671875,689648.4932556152,605966.5034179688,673007.5036315918,580672.8411254883,280159.2816772461,691821.3533325195,329077.74435424805,1003980.8654785156,26903.161834716797,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:3)_FA 18:1,TAG,109515.38650512695,60570.70477294922,60770.52471923828,62359.44479370117,49367.22361755371,40795.72286987305,61187.74401855469,59004.183837890625,61549.003845214844,79894.5258178711,130402.16999816895,166581.35317993164,200702.55410766602,121288.00765991211,169651.39108276367,146636.14907836914,141600.28784179688,138580.75149536133,91417.26666259766,170217.3720703125,98146.20666503906,169891.91064453125,15305.20101928711,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
