lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M1_Male_5xFAD_cortex,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M1_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_hippocampus,DOD93_F4_Female_5xFAD_cerebellum,DOD93_F4_Female_5xFAD_cortex,DOD93_F4_Female_5xFAD_diencephalon,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cortex,DOD94_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_hippocampus,Blank_Blank_Blank_Blank_Blank
[TG(51:4)]_FA18:0,-0.6195810398866749,4.024174593199942,7.498873594052782,0.00617375951048203,0.019764605099529275,TAG,61415.42465209961,64946.3642578125,59002.604553222656,56662.643615722656,64134.64447021485,71638.66540527344,55979.78350830078,61295.92443847656,78616.205810546875,85295.96612548828,59443.20361328125,63340.50476074219,65839.24478149414,93949.68603515624,60458.96438598633,59529.14440917969,75329.505615234375,75464.92578125,47623.08364868164,58073.98431396485,73013.485595703125,73011.06530761719,67245.56536865234,75436.00534057617,23936.30178833008
[TG(55:7)|TG(54:0)]_FA16:0,0.6499221784631828,5.4908526590404385,7.485779260021446,0.0062188150451955825,0.01988911412373255,TAG,213516.65502929688,241934.7579345703,290370.7390136719,173654.57427978516,285545.6232910156,226230.0352783203,267407.69915771484,185094.4123535156,236816.1185913086,299338.1593017578,195849.39428710935,186910.99169921875,247481.0162353516,427992.1696777344,286651.6397705078,230607.47583007807,126519.32885742188,104548.08758544922,92005.58728027344,111840.78814697266,120183.86846923828,99204.86590576172,106212.44677734376,86528.56604003906,43592.86309814453
SM(d16:1/18:0),-0.6182344971696525,3.781831938520231,7.464809683109863,0.006291668246416616,0.020102191516026158,SM,32014.422424316406,32898.482177734375,31902.96224975586,29962.80206298828,32915.24240112305,29960.36228942871,34966.68244552612,31988.84226989746,31528.822235107426,31159.742233276367,29933.761962890625,29360.84197998047,31739.802307128903,30513.34197998047,30394.862243652344,30495.142196655277,33762.18273925781,30768.402130126957,31916.88229370117,32766.98226928711,32482.062286376957,32951.36225891113,32288.52212524414,30606.90217590332,279586.8795776367
SM(d18:1/24:1(15Z)),-0.6178481655124535,3.4336212844251732,7.455397878022539,0.006324649725835141,0.020187581271285854,SM,35626.62263870239,35482.30250930786,31788.54225921631,29269.5622253418,31781.902225494385,32767.94207382202,33957.1623840332,33907.06259536743,34458.80241012573,33733.3225402832,31209.282108306885,31316.441970825195,31799.86205291748,33855.102558135986,31637.52219772339,30943.982219696045,35180.80219268799,33210.78242111206,33108.26228713989,35559.52243804932,31522.301963806152,34645.862422943115,30440.542098999023,34512.842208862305,133913.02923583984
SM(d18:1/25:0),-0.6174489644476415,2.948507191513674,7.445035271961173,0.0063611672457065055,0.020284077768670843,SM,22807.4815864563,37935.762729644775,23896.24174499512,23601.06174468994,23146.921577453613,25401.60178756714,26602.201847076416,22454.48152923584,23013.48160934448,26690.641956329346,24442.54196166992,22473.16176605225,23258.201656341556,22949.14159011841,22423.601734161377,24087.641716003414,25493.361850738525,23100.82160949707,28158.021976470947,28040.222106933597,24323.681743621823,25019.10176849365,23573.901580810547,23868.46156692505,81866.104736328125
DG(29:1)_C18:1,-0.6171961691118254,3.6093849389122923,7.439909475778223,0.006379309890547329,0.02032184898005551,DAG,43732.14309310913,46431.3631477356,47346.06327056885,45201.0631980896,48791.963523864746,46620.30331039429,46067.263496398926,46376.50324630737,45753.66312408447,46570.72322463989,48003.20325469971,45159.60327911377,44607.98308181763,44824.50308227539,45627.803409576416,47528.04358291626,48000.543518066406,51636.2234954834,46336.28301239014,45914.903327941895,46415.34345626831,48892.56324768066,46314.043407440186,45924.72327423096,52314.58364868164
CAR(12:0),-0.6167823208510486,10.75205597526206,7.430977819238475,0.006411049606883147,0.020402817634528517,CAR,6638865.850631714,6607863.245319366,6612772.765007019,6536299.536567688,6530265.857505798,6664555.5596961975,6553456.024692535,6606474.931880951,6604638.681884766,6635573.870006561,6603319.179691315,6758274.149066925,6639214.566879272,6636016.132194519,6624754.211257935,6607173.447193146,7086168.616256714,6678902.369693756,6863065.198444366,6745535.974380493,6722045.327503204,6738613.562194824,6699264.702194214,6719000.105945587,6397297.76171875
DG(28:2)_C18:1,-0.6163991247404788,5.599507109511943,7.421290686435896,0.006445656285458235,0.02049274170756032,DAG,188238.292678833,185284.65321731567,179601.9729270935,178844.15320587158,177435.05221939087,182145.15328598025,179471.45292663574,187879.77396392825,183705.85311889648,177920.53313827515,185507.13371658325,185678.3924255371,190051.25456237796,175180.43187332153,176209.1319847107,182282.73286437988,182075.2531929016,198974.39392852783,183255.7730255127,194374.99493789676,189931.33420562744,185283.092792511,183765.77236175537,181522.47330856323,219368.2958984375
DG(40:10)|DG(39:3)_C18:2,-0.6163252584591604,4.018111419518836,7.418862218904337,0.006454361692514976,0.020500221635576604,DAG,57955.70408630371,62354.92457962036,60247.58419036865,61776.74417114258,60263.62424087525,54150.983837127686,60333.3645401001,61948.444538116455,62336.90442276001,59014.82419204712,61285.38437271118,64431.82475280762,62509.80443191528,64695.82444763184,58454.32426834106,57831.984199523926,61472.80446624756,63159.14482116699,63593.88426589966,61334.20439147949,66348.2046508789,63913.14468383789,59238.94428634644,58860.80435180664,76717.20587158203
[TG(47:6)]_FA18:3,-0.6159994992989191,5.7665832814290034,7.4115491121017385,0.006480649795678277,0.020523117655204908,TAG,170282.13232421875,153391.31103515625,235820.47412109372,164634.0322265625,168468.47076416016,186520.0143432617,151704.03240966797,215622.69470214844,165487.1934814453,181028.49243164065,161030.6300048828,191068.8731689453,147081.37127685547,526549.9968261719,295676.9006958008,205112.1563720703,466538.9920043945,263205.6169433594,96032.30725097656,216043.154296875,337904.86822509766,113003.3472290039,138785.58908081055,104547.76696777344,247630.97534179688
PC(38:5),0.6466608129455889,13.071441737837347,7.4135086942085096,0.006473595069620237,0.020523117655204908,PC,33517700.462890625,77084738.94433594,46317303.68847656,16720297.4609375,37544030.83496094,59068572.93359375,46576747.978027344,47716238.1640625,69267738.18725586,90224461.65722656,83808886.6171875,52138367.505859375,28252798.494140625,59803377.13647461,25782385.1875,15547891.13671875,16410745.889648438,45726950.3671875,8838944.1171875,18111132.134521484,18717054.135742188,21536672.426513672,17244077.17236328,22941895.08398437,414168.7924804688
PS(O-40:0),0.6466464788488113,7.861299377102896,7.4131228325113625,0.0064749835969209035,0.020523117655204908,PS,1192729.3159179688,2067754.10546875,1042776.939453125,536168.92041015625,1040043.5561523438,1880348.5009765625,279578.4592895508,1480720.55078125,1665321.3310546875,2136192.970703125,2051166.529296875,1321089.8471679688,1090921.1806640625,1665862.2509765625,1046172.9106445312,487445.2143554688,621450.90234375,904416.8623046876,448222.18896484375,494248.3168945313,544905.12109375,536213.2548828125,434115.2685546875,463287.6127929688,176324.27221679688
CAR(4:0)_QUAL,-0.615817255784182,4.62684199490251,7.406766762678443,0.0064978997868633094,0.020547868357640667,CAR,94674.72620391846,92647.44723892212,96858.40698623656,97603.80641555786,91876.54642868042,91042.82616043092,97045.56632614136,97025.20690917967,94236.84700775146,94700.96640777588,94556.8465423584,92071.94622039796,97278.64646148682,98116.04679870604,98097.0464477539,95445.98669433594,104006.58792114258,96120.4270210266,96245.5467376709,95592.64717102052,97114.92700576782,101300.7472114563,98680.8072128296,92078.28659820557,86956.88671875
DG(35:3)_C18:2,-0.6157955930603582,3.929924541834095,7.405853193811197,0.006501200369740044,0.020547868357640667,DAG,57124.56424331665,53944.44390106201,55590.90390396118,56552.42385864258,59679.18412017822,59554.444412231445,60123.82418823242,57307.78408432007,56023.74384689331,59919.68423461914,60156.10428619385,55922.26415634155,56743.84366989136,58250.92419052124,60464.32412338257,56002.74389266968,58758.524421691895,57763.98410797119,56596.724071502686,64908.84466934204,57211.64438247681,57276.34380722046,57499.60417556763,63208.08451843262,65164.82434082031
PG(42:8)|PG(41:1)|PG(O-42:1)|PG(P-42:0),0.6453181097164163,6.623552492344007,7.383533478519439,0.006582372017748598,0.020784065069740437,PG,565440.30078125,532520.0360107422,537722.41064453125,299756.7381591797,427367.0317382813,637782.70703125,511701.5955810547,404320.9499511719,1250013.6098632812,574529.6834716797,604427.28564453125,451486.1940917969,387498.34375,478756.17724609375,669881.7415771484,418417.0500488281,180438.3721923828,219737.97583007807,505838.4979248047,164603.71215820312,201797.9541015625,173292.6317138672,167907.57165527344,183259.1729736328,81420.12548828125
DG(34:5)_C18:2,-0.6147221208700253,3.5753373570233884,7.379347717432665,0.006597709517986836,0.020812129632984868,DAG,44405.50300216675,41282.482837677,45363.322982788086,43530.18296813965,44312.6030960083,44707.24305725098,45607.54321289063,45140.66312789917,44140.52280044556,46961.88314437866,45655.34311294556,43141.28300476074,46874.303256988525,45564.223083496094,46769.00330734253,46925.14354324341,45325.44328689575,47335.40352630615,43914.203243255615,47871.06354141235,47743.54348754883,46643.64311218262,43890.48317718506,47182.2636680603,52044.78363037109
SM(d18:0/24:1),-0.6144104572341654,3.3183381904630265,7.371191610680057,0.006627700104250136,0.020886316637124206,SM,28029.681957244877,34469.9825630188,34672.34230804443,31111.46230697632,32199.662105560303,28592.002155303955,33249.88227844238,31238.98239517212,32372.38240814209,33214.40219497681,31848.00227355957,31030.20240783692,28106.76223373413,28912.34204483032,29713.50231552124,31297.042350769043,32425.282081604004,33770.54242706299,31073.46225738525,30735.262378692627,32362.562435150143,32445.762046813965,30061.102138519287,33415.14244842529,112292.8483581543
CAR,-0.6143021915522584,3.5244997430757494,7.369071013977815,0.006635520466699957,0.020890560532722695,CAR,42941.82299804688,45573.5832824707,43133.10283660889,44156.24300765991,45300.703125,43828.32273101807,44140.14300537109,43946.92301940918,44319.92311859131,42878.10280609131,43654.66324234009,44124.86301803589,44849.38299560547,45222.9833984375,45301.8030090332,42652.34308624268,48045.42339324951,44588.18323516846,43833.5830078125,44582.10324859619,44804.78328704834,45051.662799835205,46375.6432800293,44112.16289901733,43366.06298828125
PC(39:4)|PC(O-40:4)|PC(P-40:3),0.6444380741045892,12.38364844859566,7.364194809351751,0.006653538758020604,0.020926851981994125,PC,20488020.620117188,48081059.21606445,26953043.03173828,10775548.770996094,23263062.7421875,37411549.48486328,28237981.595458984,30058962.544921875,44085677.099731445,58460901.361328125,50731425.44140625,32799701.760253903,17789228.447265625,37290361.302734375,14122129.63330078,9690452.525634766,9822137.12890625,30006457.92626953,4610840.357666016,11474982.001831057,10886539.774902344,14358280.33227539,10444738.200195312,14097329.756347656,190151.3702392578
SM(d16:1/24:0),-0.6140323265856316,3.9357683864710786,7.362444750466893,0.006660017658973649,0.020926851981994125,SM,41434.98310852051,56330.48348999024,42352.8829498291,41344.24279785156,40035.702781677246,41568.6628036499,43753.54326629639,39263.00285720825,42865.24331283569,43179.74283218384,42035.32260131836,41501.96284866333,44508.56308364868,43271.96311950684,41934.56327819824,39268.90293884277,43120.80349731445,42685.60306549072,46540.80320358277,44787.90322113037,42363.56309127808,43110.2227935791,45206.06349563599,41084.30307769776,228127.1362915039
DG(44:11)|DG(43:4)_C18:2,-0.6133335771838803,3.6774799094481136,7.345575075592734,0.006722802300561838,0.021103582708086627,DAG,45068.36296081543,47855.76334762573,48252.303424835205,48471.08349609375,51039.06355667114,47153.62330245972,51343.72360229492,46227.38327407837,46757.12305831909,48279.62324523926,50461.00361633301,48493.18327713013,51304.34346008301,49612.66333389282,47322.6032409668,48848.54344558716,52644.06381225586,50873.44359588623,47702.38349914551,52493.30377960205,49504.223136901855,50251.76334381104,48102.42345428467,46735.80322265625,53803.38380432129
[TG(51:7)|TG(50:0)]_FA18:0,0.6432365115270634,9.723179114750453,7.337584378081374,0.006752752284825586,0.021176998661936022,TAG,3431677.0654296875,3873752.895507813,7085825.712890625,2623381.8090820312,5875222.470703125,10887394.926757812,6928045.990234375,1818344.123046875,7651325.815429687,6322302.35546875,2853741.4501953125,2408046.819335937,6459671.157714844,1910065.8540039065,3259899.345703125,2733173.33984375,1934234.013671875,1836740.3120117188,1432240.5966796875,1122130.884765625,6426259.33203125,1562119.9560546875,1397497.2705078125,1139586.04296875,289487.9404296875
DG(36:4)|DG(O-37:4)_C18:1,-0.6129170627109449,4.259016643379824,7.3358176356832985,0.00675939259741825,0.021177242632882225,DAG,75117.46560287476,78456.06533813477,70616.42520523071,76157.70527648926,70600.28430175781,74469.16537094116,73708.36491012573,71552.94533920288,72133.58503723145,71114.6847038269,72653.2653427124,70112.4048576355,74785.58568191528,75346.54528045654,71807.62506484985,71284.64490127563,75037.58559417725,75311.26528549194,74589.04564666748,71666.20527267456,79718.78590774536,75411.70526885986,74748.54541778564,72562.34533309937,75473.78607177734
[TG(48:8)|TG(47:1)]_FA16:0,0.6425418767762152,6.29078766716934,7.322046880322887,0.006811379171229778,0.021277534929018425,TAG,357277.9411621094,362071.7648925781,460669.4962158203,352059.02770996094,909863.5040283204,250234.3975830078,564425.4987792969,340991.1882324219,294845.6622314453,839855.7479248047,251885.052734375,286112.90087890625,345010.6022949219,357729.0305175781,525276.1383056641,448558.7381591797,208237.7556152344,158221.82983398438,125894.84912109376,205048.77478027344,261937.71752929688,234036.53588867188,172703.0926513672,134812.97009277344,62813.98400878906
[TG(55:8)|TG(54:1)]_FA16:1,0.6424705601779931,5.668377824650119,7.320359191239278,0.006817778468114364,0.021277534929018425,TAG,226664.0145263672,273024.8211669922,343724.0041503906,208140.0341796875,323431.0837402344,235586.57690429688,318594.34533691406,217335.9364013672,266408.9191894531,329019.6075439453,226842.4964599609,187806.57489013672,271674.71826171875,480880.0760498047,331375.2823486328,270261.3972167969,145323.14990234375,111390.54809570312,100408.16778564452,124871.86883544922,145841.65118408203,112638.34826660156,124970.548828125,97550.8671875,48366.963439941406
[TG(63:13)|TG(62:6)]_FA20:4,0.6425420489323536,4.717896784567209,7.321641705192634,0.006812914934638854,0.021277534929018425,TAG,119901.18872070312,130404.82946777344,125571.56854248048,93990.90643310548,177881.95166015625,205032.67373657227,143886.46914672852,125550.72804260254,203239.13415527344,236265.255859375,121379.98852539062,103511.64712524414,158725.85205078125,123350.56845092772,127393.30792236328,106124.2868347168,70127.30526733398,72648.60513305664,42650.60284423828,62236.86444091797,79085.62606811523,59223.94429016113,61135.54455566406,48428.60348510742,41536.62258911133
SM(d18:2/20:1),-0.6124311935666455,3.7469268777612625,7.323244695738992,0.006806841075740981,0.021277534929018425,SM,34939.86237716675,49339.0033454895,36271.78268051148,32124.782474517822,38521.88288116455,36997.982734680176,37814.062618255615,32673.02236557007,37310.5627822876,36049.36265182495,40654.60286712647,35085.58243560791,37163.862773895264,36891.16248703003,33167.082401275635,35685.60276412964,35830.20261001587,39439.74291229248,41679.822620391846,38674.2029838562,39013.20269775391,35017.32232666016,34404.422454833984,36921.26268768311,207325.0698852539
PG(44:1),-0.6120697588406385,4.801256343467847,7.31547410059909,0.006836336148777189,0.02129426327423165,PG,96010.0859375,93531.14614868164,137275.14794921875,97397.88682556152,124235.44847106934,136512.44761657715,118393.16836547852,106713.4478302002,145503.89030456543,130914.32962799072,101951.8272705078,92969.02674865724,106807.28764343262,133847.82913208008,87597.34664916992,95722.42614746094,125195.64907836914,119051.86730957033,83360.78607177734,90037.68661499023,120690.94969177246,129701.26876831056,121994.26821899414,130388.4299468994,51173.14337921143
