lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M2-5xFAD-cerebellum10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,10xBlank_01202023
PI (42:7),0.08806021982680698,6.29657375132439,0.035218122781287775,0.8511393301928866,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,32815.2424621582,42961.12310791016,57648.84396362305,49528.002838134766,45076.0227355957,48277.302642822266,49412.063385009766,45075.98327636719,39695.92300415039,41367.80310058594,37744.662857055664
PI (42:8),0.07541195447153047,6.594012101554605,0.025829215148974072,0.872318110152909,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,41409.74317932129,51169.70346069336,64474.92518615723,62477.864654541016,57382.864349365234,65006.28433227539,61022.48403930664,49271.46391296387,55048.48371887207,44225.383239746094,49812.26318359375
PI (42:9),0.10429726427947057,5.827178935584515,0.04939829362774617,0.8241136145545765,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,27483.78155517578,40909.822830200195,34116.122619628906,28107.622131347656,33700.682357788086,36928.562591552734,33984.12260437012,33202.92208862305,28498.701972961426,27795.422035217285,27867.421981811523
PI (44:0),-0.06946668270900308,5.2879386677433615,0.0219154317999255,0.8823122928939829,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,17903.681259155273,21473.601402282715,23302.18155670166,22521.92170715332,21353.96157836914,26253.56182861328,24553.9617767334,21233.241424560547,20620.82176208496,24239.541633605957,19133.06126403809
PI (44:1),-0.0940993630103834,5.232655660758578,0.04020978407612574,0.8410709663364672,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,15800.9411277771,21312.841438293457,22400.02135848999,20838.061584472656,20099.381301879883,24089.82176208496,25518.10178756714,24134.361587524418,17973.981414794922,20533.261749267574,20980.681270599365
PI (44:10),0.00943011154274076,5.653615717771618,4.03911484170294e-4,0.983965555200247,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,24950.041778564453,30448.20213317871,27337.722137451172,28061.50230407715,27112.88186645508,31954.142364501953,31013.022247314453,31035.022354125977,22638.541564941406,27380.1622467041,29384.162109375
PI (44:12),-0.014910635421135377,5.501934123639792,0.001009808548262825,0.9746495019926072,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,20245.701629638672,28365.661834716797,25507.50171661377,26017.96173095703,26417.121627807617,27197.341995239258,29105.642044067383,26451.362060546875,22625.641624450684,27902.601684570312,22073.341537475582
PI (44:2),0.05890704736522924,5.456862774019176,0.015759810427965704,0.9000975771697526,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,27458.4416885376,24259.781818389893,26671.241806030273,21032.42147064209,24802.04162597656,28364.0818901062,26732.962127685547,25222.041816711426,23477.341819763184,23504.00188446045,19368.401416778564
PI (44:3),-0.03682238316068435,5.316472006153894,0.006158149410993019,0.9374511090617919,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,19207.981296539307,22447.40146255493,24250.161640167236,19390.36134338379,21005.30163192749,29314.482208251953,24035.661529541016,23408.50173187256,17364.14098739624,20944.981567382812,24497.321369171143
PI (44:4),-0.06857194588747687,5.172111377822039,0.021354287008080064,0.8838179264227041,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,17104.74115753174,20843.721405029297,21068.521293640137,17997.12127685547,20930.061729431152,23524.141651153564,24197.80181121826,23423.201690673828,17389.80132293701,19659.0613861084,17822.28133392334
PI (44:5),-0.022898747243555534,5.51332234147369,0.002381596908321626,0.9610774009908629,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,24279.281616210938,23792.961700439453,27506.741958618164,22650.281818389893,28671.80181503296,33261.98233795166,26382.80192565918,30083.12226867676,22018.301528930664,24610.72208404541,19893.441177368164
PI (44:6),0.020554412716456066,5.40068406813737,0.0019188884642744597,0.9650597465066919,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,20581.72166442871,26350.201652526855,25207.561599731445,21760.40151977539,23105.32145690918,27973.042114257812,25619.061637878414,25025.461585998535,18133.76141357422,24426.98175048828,23178.341667175293
PI (44:7),-0.005124462132719526,5.638855801224602,1.1927530255206875e-4,0.9912862179814976,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,26159.722038269043,25770.06167602539,31937.562118530273,28278.262092590332,26901.201934814453,29301.702438354492,34550.80276489258,25950.8819732666,24961.342041015625,32426.002243041992,22519.341567993164
PI (44:8),0.034113358575257255,5.641062447900669,0.005285586066293035,0.9420432281934373,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,24623.501556396484,24892.40167236328,33002.78254699707,28313.822074890137,30165.44212341309,31745.10217285156,35243.942321777344,31259.742385864258,25928.12176513672,21630.521438598633,23591.72177886963
PIo (18:0),-0.09600627550179294,9.478204379192425,0.04186237358044309,0.8378823381149532,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,397564.3499145508,418452.1057128906,469583.38525390625,438693.2154541016,327508.76318359375,471371.5096435547,552663.3298339844,435087.1071777344,418904.56872558594,442421.1895751953,108059.58819580078
PIo (20:5),0.33991902379237904,9.161175653966993,0.5236631706934105,0.469283246916849,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,401664.26306152344,404593.89099121094,337387.61834716797,109972.3669090271,347691.3250427246,368493.8444824219,338357.5690917969,409219.5886230469,56082.50337982178,211362.63537597656,477581.294921875
PIo (28:0),0.11387249379485437,7.310572403994105,0.0588866613643404,0.8082643497599371,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,75431.64514160156,92905.96676635742,110082.14581298828,120990.94818115234,82535.94720458984,95951.26651000977,119182.6879272461,78880.02575683594,92763.58773803712,79320.245849609375,48891.243225097656
PIo (30:0),0.2567921948757143,8.209633973863982,0.2991512952503399,0.5844149721984839,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,106644.40740966795,168425.29174804688,251716.3592529297,278638.29901123047,163659.49029541016,127804.0101928711,234403.15661621097,148171.50982666016,174867.5150756836,152241.79150390625,70112.96502685547
PIo (30:1),0.46521688217244284,7.841975980395109,0.9788918240737983,0.32247255016012427,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,85775.0866394043,245583.8984375,143669.2885131836,171062.60913085938,110364.12728881836,106683.54821777344,133338.41177368164,123386.3677368164,112964.94799804688,86842.467041015625,119500.6693725586
PIo (32:0),0.27287908148743556,9.023759249518731,0.33775174286961374,0.5611298421814617,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,172066.57299804688,178967.8936767578,524565.5144042969,519953.4655761719,324035.94104003906,220058.57397460935,430207.04431152344,228435.51696777344,317854.0466308594,274878.09924316406,110050.7882080078
"PIo (32:1), PIp (32:0)",0.3586205756305912,8.22264207422888,0.5827137488649896,0.4452505796176745,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,95205.18713378906,100682.58697509766,296565.2592163086,339270.56188964844,183732.27307128903,121197.24792480467,246106.67999267575,140117.75122070312,192014.01092529297,118717.12829589844,67226.24499511719
PIo (34:0),0.15643642082905707,8.555841612011113,0.11111295226237417,0.7388805959143027,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,129319.82861328124,150696.0302734375,324007.5778808594,359711.7479248047,234050.65991210935,181452.7147216797,301035.0224609375,202139.9369506836,233830.51666259769,192125.89196777344,80131.50537109375
"PIo (34:1), PIp (34:0)",0.14381055930632963,8.89923073753275,0.09390849752890063,0.7592659005340318,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,153183.19177246094,197938.07165527344,409487.873046875,487205.23651123047,281167.88439941406,238942.53839111328,394722.5700683594,293761.8656616211,287418.1414794922,213911.13696289065,87030.76611328125
"PIo (34:3), PIp (34:2)",0.19232726711126427,6.418605619829744,0.1678947521309625,0.6819896256239354,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,53689.483795166016,51218.22286987305,57501.08462524414,47596.22309875488,43629.802978515625,54832.92445373535,55380.88345336914,45201.443786621094,40416.163581848145,41070.64318847656,37941.60250854492
"PIo (34:4), PIp (34:3)",0.07386377866696373,6.227322715647703,0.024779246056141346,0.8749183837051508,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,38098.042541503906,50223.06298828125,46808.6432800293,42862.24296569824,37920.88250732422,52499.4835357666,47867.442810058594,45381.44329833984,35784.58251953125,34676.382736206055,34014.242279052734
PIo (36:0),0.07100405744210438,7.072636744891834,0.022898721321325866,0.8797207417871195,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,57656.68389892578,64047.823638916016,101058.36688232422,94694.00723266602,78331.56530761719,73924.30578613281,104336.58529663086,72745.2255859375,74484.6247253418,69183.94448852539,52576.12335205078
"PIo (36:1), PIp (36:0)",0.029029923885514983,7.643046494220524,0.0038280710778053617,0.9506652372939317,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,74672.08477783203,97843.62683105467,158029.435546875,162907.1943359375,106109.34732055664,92371.02673339844,188418.83349609375,100644.14764404295,110571.60858154295,119546.80828857422,53338.583435058594
"PIo (36:2), PIp (36:1)",0.16018940548648358,6.900329051368427,0.11650135085278635,0.7328604784657585,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,50995.643798828125,64300.524169921875,86108.62561035156,98160.1668548584,65035.88455200195,66756.04391479492,84545.66659545898,65872.18478393555,69553.86553955078,53189.423919677734,45456.003173828125
"PIo (36:3), PIp (36:2)",0.0954012519939838,6.5300939841293,0.04133414430270932,0.8388943002458826,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,47593.163818359375,58482.02459716797,58054.823654174805,58805.564025878906,52108.46378326416,65590.32511901855,59521.72445678711,49909.363372802734,48385.72425842285,46920.56369018555,31942.382369995117
"PIo (36:4), PIp (36:3)",0.15442576407802483,6.387917529190783,0.1082702748491613,0.7421220622775803,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,37258.702407836914,65839.70421218872,53012.26365661621,47720.42304992676,50263.12384033203,53920.94429016113,57604.904037475586,51806.64297485352,38422.56262207031,37071.16215515137,32187.64210510254
"PIo (36:5), PIp (36:4)",0.013296089834705836,6.312278536831949,8.030085537029663e-4,0.9773930472494017,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,38528.36276245117,50141.08319091797,46296.28341674805,41458.08251953125,43320.90283203125,51941.12350463867,53236.00411987305,50187.143493652344,36081.962341308594,38195.52279663086,43573.04333496094
"PIo (38:1), PIp (38:0)",0.0882420560311561,6.676384286304393,0.03536439098820665,0.8508341451254273,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,49834.443450927734,62419.224060058594,68945.70526123047,66905.42501831055,55178.563903808594,56572.70397949219,80771.58508300781,53930.283935546875,51620.64291381836,56919.84457397461,36859.44216918945
"PIo (38:2), PIp (38:1)",0.20601733527056107,6.45008277676267,0.19262681629077608,0.6607392747639742,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,39576.90267944336,58145.64453125,57368.82400512695,58113.2234954834,53545.0231628418,51211.743713378906,56531.083740234375,50296.66412353515,44639.92332458496,38843.84265136719,38121.5027923584
"PIo (38:3), PIp (38:2)",0.14405444453751035,6.347263347333245,0.09422119415080493,0.7588778450552729,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,37894.562744140625,59075.38397216797,55268.90353393555,44458.663024902344,46034.383209228516,51393.24447631836,50638.74383544922,50182.52355957031,40969.92344665527,37127.522521972656,34793.502532958984
"PIo (38:4), PIp (38:3)",0.1908429352887233,6.658847619925286,0.16531731895051394,0.6843074349917332,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,48831.20365905762,101175.4871520996,61087.664642333984,53259.944396972656,49765.72366333008,60594.944763183594,64115.68487548828,61350.02412414551,51188.00343322754,49895.503173828125,32404.802627563477
"PIo (38:5), PIp (38:4)",0.0262760196187076,6.151785668963132,0.003136059139023928,0.9553413865202885,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,31376.2420501709,59775.18395996094,39037.602935791016,37896.92216491699,37296.46292114258,48527.60354614258,47041.103439331055,46834.6231842041,33108.462005615234,34961.12258911133,29409.061904907227
"PIo (38:6), PIp (38:5)",-0.024013287491485513,6.595406015329447,0.0026192604482275783,0.9591831158591476,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,45123.44354248047,60525.46398925781,60564.62414550781,51140.76347351074,52045.56427001953,61781.12420654297,65619.985107421875,56058.403747558594,48432.48350524902,55655.04415893555,44603.96319580078
"PIo (40:1), PIp (40:0)",0.3198459610146926,6.830832007960604,0.4637450370204306,0.4958789065722808,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,85600.96676635742,75181.48538208008,83256.60650634766,57576.16360473633,55573.48483276367,61921.06474304199,62824.3645324707,66427.50473022461,52365.30358886719,63461.684509277344,36227.74237060547
"PIo (40:2), PIp (40:1)",0.039556404417758324,6.046831802913985,0.007107015655691384,0.9328154336542392,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,30551.581939697266,39892.50262451172,38713.42265319824,38012.502853393555,39607.22311401367,42643.18273925781,41275.94329833984,40603.282470703125,32652.102462768555,33204.3825378418,33817.56234741211
"PIo (40:3), PIp (40:2)",-0.16197821010859267,6.64194376896019,0.11911527496809526,0.729996032988114,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,45778.183685302734,50504.823333740234,46318.02350616455,76732.3256072998,57381.96388244629,76642.16402435303,54197.0233001709,63043.14372253418,64760.98432922363,61649.223541259766,29665.28215789795
"PIo (40:4), PIp (40:3)",0.37920138901365347,6.476045049110747,0.6512859475926689,0.41965329464584644,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,68081.6044921875,71894.38552856445,56043.44464111328,41085.802642822266,44068.76303100586,51186.94346618652,47569.26354980469,51875.54357910156,41719.64337158203,39846.34288024902,33921.76220703125
"PIo (40:5), PIp (40:4)",0.03676154778631164,7.580899633681803,0.00613860537509936,0.9375502399718962,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,99674.2666015625,122095.60864257812,101421.7275390625,101149.1671142578,106371.90759277344,113439.84777832033,117937.4482421875,118427.76953125,97393.6668701172,98071.587158203125,107881.58801269533
"PIo (40:6), PIp (40:5)",0.11970675030753943,7.237591591733095,0.06507323934874876,0.798650058424554,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,56456.324127197266,80943.68536376953,73844.4656829834,118902.25003051758,96108.22607421876,101761.0870361328,84468.4052734375,72675.70585632324,85984.24550628662,59597.30433654785,106634.4677734375
PIo (40:7),0.26944300572484947,6.989028230379427,0.32929999771545226,0.5660715657731158,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,50395.86395263672,143972.0302734375,82431.54611206055,71316.286376953125,64255.48486328125,71564.725341796875,80132.68566894531,72605.74523925781,66755.34506225586,61923.78469848633,36364.7823638916
PIo (42:0),0.10126903975277869,6.190982136577557,0.0465732141232138,0.8291371931589003,0.9998469305090295,5,5,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ 5xFAD | Brain Region_ diencephalon,PI,31868.722259521484,39830.36215209961,53688.02407836914,46289.04333496094,43699.983139038086,40711.0830078125,51872.12364196777,40035.443267822266,40083.88282775879,37510.26287841797,30690.662078857426
