lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,DOD94_F3_Female_WT_cortex,FAD184_F3_Female_WT_cortex,FAD184_F4_Female_WT_cortex,Blank_Blank_Blank_Blank_Blank
[TG(48:6)]_FA20:4,0.5216155036422028,4.937769636577195,1.4194094472254615,0.23350062960947912,0.9999413310567914,TAG,56344.24398803711,84402.26556396484,116525.74765014648,196799.97534179688,144842.57177734375,134014.4086303711,65332.844635009766,53710.22409057617,67172.16455078125,39393.5027923584
[TG(48:6)]_FA22:5,0.050917687528019256,6.042443245890135,0.014082827013226051,0.9055359434640362,0.9999413310567914,TAG,168713.7919921875,180097.1326904297,218513.2557373047,236692.47509765625,347643.2834472656,240305.55822753903,136811.7294921875,192849.2540283203,168645.3321533203,98127.727294921875
[TG(48:6)]_FA22:6,0.14331573231457956,5.512941019868787,0.11074376023543664,0.7392989591045067,0.9999413310567914,TAG,122311.36791992188,123420.2081298828,182200.0736694336,146183.1908569336,233267.19885253903,193920.95361328125,88421.28662109375,120852.1890258789,125932.28833007812,59236.50411987305
[TG(48:7)|TG(47:0)]_FA14:0,0.5022799923569063,6.032167066878658,1.3185240902676016,0.2508571021799341,0.9999413310567914,TAG,141318.52990722656,164998.81311035156,337778.9005126953,301877.04162597656,359483.66345214844,314297.52111816406,120735.9087524414,121487.80786132812,171066.57135009766,57228.583557128906
[TG(48:7)|TG(47:0)]_FA16:1,0.40234434046429696,5.100350177191851,0.8537079281336446,0.35550549483085575,0.9999413310567914,TAG,66260.74420166016,83934.74557495117,173688.45336914062,162074.79040527344,147273.0108642578,194544.9530029297,70265.364990234375,63796.2646484375,91772.86669921876,34905.002685546875
[TG(48:7)|TG(47:0)]_FA18:1,0.3428251211474883,4.9207583329432625,0.6230727113043031,0.4299077339215707,0.9999413310567914,TAG,67794.32482910156,80389.60583496094,267715.3635253906,98530.02795410156,94447.466552734375,106404.22735595705,66055.40447998047,61618.204162597656,75150.94494628906,35992.482666015625
[TG(48:7)|TG(47:0)]_FA18:3,-0.06418745036738888,4.442181608187657,0.02257695181560848,0.8805624192141703,0.9999413310567914,TAG,67136.004638671875,55282.42443847656,82529.48669433594,65831.50448608398,84761.64596557617,81815.6654663086,50902.72351074219,60231.26419067383,61008.90417480469,35048.742614746094
[TG(48:7)|TG(47:0)]_FA20:4,0.22861833469634665,4.360458404581584,0.27980632531125593,0.5968281860623323,0.9999413310567914,TAG,39356.44319152832,50405.50360107422,89299.067138671875,78596.34524536133,91370.8258972168,88939.06698608398,46210.44345092773,38547.16284179688,50881.023193359375,47773.52322387695
[TG(48:7)|TG(47:0)]_FA22:5,-0.038708039355496306,5.678584274066677,0.00819515926650638,0.9278683446127195,0.9999413310567914,TAG,178787.8921508789,143916.29025268555,164783.91220092773,168792.7528076172,268203.3583984375,168831.67138671875,94351.34661865234,201263.4535522461,129624.9091796875,29719.442001342773
[TG(48:7)|TG(47:0)]_FA22:6,0.08727029573697014,6.19241433461781,0.0412511019435442,0.8390540010068345,0.9999413310567914,TAG,194949.5556640625,191902.833984375,237537.5955810547,253991.75708007807,407399.6689453125,270772.2391357422,146341.0506591797,210276.2951660156,186101.6740722656,111141.78845214844
[TG(48:8)|TG(47:1)]_FA14:0,0.30640934947891457,5.102729503140393,0.4993171827398939,0.4798002998886592,0.9999413310567914,TAG,57567.44409179688,72248.46490478516,179392.2735595703,192267.8930053711,131158.8705444336,174427.6527709961,87097.10607910156,65108.36486816406,80768.205810546875,42736.063415527344
[TG(48:8)|TG(47:1)]_FA18:0,0.26142779191537097,5.162729435020203,0.36488292381011433,0.5458068116545233,0.9999413310567914,TAG,70096.66473388672,93975.266845703125,165046.6717529297,168947.67114257812,161955.51147460938,173060.5731201172,82981.58447265625,71022.94512939453,98343.28698730467,36912.02279663086
[TG(48:8)|TG(47:1)]_FA18:2,0.45891252240964364,5.309327718148824,1.1050104398623262,0.2931691457340538,0.9999413310567914,TAG,82378.80578613281,93256.60681152344,351903.0430908203,141217.67016601562,140990.58984375,147411.3500366211,80904.126708984375,78559.08532714844,88016.48669433594,54384.02368164063
[TG(48:8)|TG(47:1)]_FA20:4,0.2822014586661416,5.3643817545920776,0.4244253278902761,0.5147371106429866,0.9999413310567914,TAG,57364.80386352539,100854.52627563477,279574.20083618164,196151.0351257324,231480.7783203125,144945.86895751953,96777.8271484375,76697.80661010742,120402.49002075195,27336.24185180664
[TG(48:8)|TG(47:1)]_FA22:5,-0.03945353857080749,4.724825418288524,0.008514038202235952,0.9264822949028306,0.9999413310567914,TAG,71913.52597045898,77921.82569885254,91039.44665527344,85564.2857055664,116652.3684387207,105724.2075805664,49644.96371459961,96041.7677154541,65313.804779052734,33437.70259094238
[TG(48:8)|TG(47:1)]_FA22:6,-0.027372930699593016,5.800789664556813,0.004094728646123258,0.9489781361622374,0.9999413310567914,TAG,187175.03326416016,152543.01171875,166726.39282226562,178073.75160217285,325330.5439758301,189629.4117431641,107098.747756958,211938.15521240237,140579.23010253906,33974.642486572266
[TG(49:3)]_FA14:0,0.04297537322082195,4.53191036132541,0.01003780762931683,0.9201943901001018,0.9999413310567914,TAG,58849.203552246094,61473.563903808594,86393.5461730957,84765.3659362793,118839.10729980467,79066.04559326172,47794.66305541992,65233.104064941406,62931.42547607422,34042.70227050781
[TG(49:3)]_FA16:0,0.24129353355866487,4.554546548983908,0.31136514023455664,0.576843686487899,0.9999413310567914,TAG,69844.48571777344,53005.76379394531,94150.3468322754,95444.7864074707,108223.18743896484,103343.92639160156,45936.743103027344,64543.24456787109,53088.36380004883,31380.10238647461
[TG(49:3)]_FA16:1,0.5031269543710675,5.605130632256128,1.3228579818114667,0.2500797757494144,0.9999413310567914,TAG,75136.16522216797,99818.40728759766,234028.7969970703,347005.94482421875,200173.5924682617,266741.9211425781,104606.68887329102,91905.70599365234,111305.36639404295,37572.70263671875
[TG(49:3)]_FA18:0,9.243328589026626e-4,4.418581691854507,4.658782131627959e-6,0.9982778303758435,0.9999413310567914,TAG,51849.14404296875,62194.22442626953,83104.16586303711,77450.80465698242,92830.5263671875,85739.52597045898,51453.28378295898,55371.06451416016,61390.96374511719,26489.681671142574
[TG(49:3)]_FA18:1,0.20332081805935354,4.664458625148336,0.22178427564006142,0.6376837400590983,0.9999413310567914,TAG,52391.98388671875,70518.84567260742,98503.40802001952,121344.6696472168,106987.08752441406,125455.38940429688,64807.90481567383,55654.00354003906,62238.36395263672,27067.3017578125
[TG(49:4)]_FA14:0,-0.33596517097310463,4.637757491529681,0.6304489272806677,0.42719069225093587,0.9999413310567914,TAG,93456.30676269533,84168.66607666016,72502.00506591797,58091.08367919922,86762.10607910156,63592.58459472656,44492.92343139648,118368.98797607422,65378.12432861328,27751.90209960937
[TG(49:4)]_FA16:0,-0.04872480730072697,3.9088787473956867,0.012994018222197923,0.9092446840106437,0.9999413310567914,TAG,36403.2829284668,43384.54333496094,60765.483963012695,51575.36315917969,59712.784576416016,56468.04415893555,38299.4026184082,38469.762786865234,41896.862365722656,22939.501831054688
[TG(49:4)]_FA16:1,0.24080463609005293,4.719709532520378,0.3101206979782489,0.5776061296907654,0.9999413310567914,TAG,82163.386474609375,57502.4841003418,100315.58673095705,114288.2664794922,131342.9503173828,109119.548828125,47214.22344970703,73896.90533447266,65337.68502807617,28972.182006835938
[TG(49:4)]_FA18:0,-0.09722801321979069,4.410104166704318,0.05192950055595705,0.8197391797152276,0.9999413310567914,TAG,54703.84387207031,59615.26379394531,85543.32586669922,74728.86511230469,79381.78552246094,74210.50555419922,53874.58312988281,59635.22415161133,57723.84399414063,33099.0224609375
[TG(49:4)]_FA18:1,-0.016542874938603527,4.494515339162331,0.0014942509737849718,0.9691650187604232,0.9999413310567914,TAG,56876.903717041016,66509.0647277832,81052.66693115234,77370.02520751953,108155.04809570312,90571.9662475586,53117.28411865234,61166.66424560547,66594.10464477539,23560.90145874023
[TG(49:4)]_FA18:2,0.2912763623782556,5.016194744991402,0.451802186004443,0.5014803651549684,0.9999413310567914,TAG,64361.244689941406,82546.8466796875,138408.20974731445,170615.75274658203,124017.02764892578,171101.79293823242,77327.66604614258,68741.72494506836,76993.86511230469,35482.06262207031
[TG(49:5)]_FA14:0,-0.40438081757306843,4.647986921573431,0.9173821794418018,0.3381632665471338,0.9999413310567914,TAG,73665.72564697266,81291.88555908203,82398.60626220703,63396.564208984375,79499.84582519531,74915.66510009766,69863.32507324219,93288.947021484375,68849.58526611328,35786.88232421875
[TG(49:5)]_FA16:0,0.08537662618001293,3.9843832483652744,0.03948239728271119,0.8424960317330249,0.9999413310567914,TAG,39090.622802734375,41392.24282836914,72127.66522216797,60857.06448364258,53033.50396728516,68724.42510986328,36100.16249084473,36191.38278198242,44794.96292114258,25648.701751708984
[TG(49:5)]_FA16:1,-0.010663716317641325,4.055905483706755,6.205965279377779e-4,0.9801253351493845,0.9999413310567914,TAG,37692.50262451172,48743.38305664063,66798.02453613281,63193.24444580078,67964.92419433594,64955.00415039063,37872.442932128906,41972.182678222656,50949.38412475586,22667.24166870117
[TG(49:5)]_FA18:0,-0.010759797535776714,4.72308673373786,6.318615614873124e-4,0.9799458021188728,0.9999413310567914,TAG,56988.90417480469,66542.50500488281,108773.96759033205,102304.24609375,127826.40832519533,93756.4467163086,64432.964599609375,70358.804443359375,70053.364990234375,40509.162994384766
[TG(49:5)]_FA18:1,-0.1443469420788356,4.478091526610256,0.11485305692349357,0.7346852345838552,0.9999413310567914,TAG,60461.24426269531,62472.70501708984,85638.02676391602,67937.085205078125,89575.9260559082,80698.14569091797,55452.503997802734,61200.42425537109,68686.6849975586,31604.58212280273
[TG(49:5)]_FA18:2,0.06887337432849344,4.594495869410589,0.02572870133235483,0.8725646604490526,0.9999413310567914,TAG,57504.044006347656,71248.80563354492,99070.70715332033,86773.845458984375,104980.8480834961,104718.36657714844,55442.42431640625,60617.76431274414,68992.0244140625,28106.20196533203
[TG(49:5)]_FA18:3,0.27453262848167,5.390746429432552,0.4019344862017533,0.5260918950394415,0.9999413310567914,TAG,74916.30560302734,100533.7476196289,190258.79400634769,220044.8756103516,148168.17022705078,225871.6740722656,101028.0874633789,82600.10614013672,103114.18713378906,58352.803955078125
[TG(49:5)]_FA20:4,0.291587682618083,5.749865866700009,0.4527643498540783,0.5010251236388346,0.9999413310567914,TAG,96446.56661987305,113282.68737792967,188754.6339111328,197954.89501953125,211586.71423339844,250623.8364868164,104720.90768432616,88897.625732421875,120275.88830566406,200575.39575195312
[TG(49:5)]_FA22:5,0.021843499417203975,5.394345814119711,0.0025976330297083905,0.9593518326403214,0.9999413310567914,TAG,113534.20837402344,116081.62725830078,157485.9718017578,140422.43075561523,226142.31958007807,165237.8306274414,88648.9458618164,130679.48864746094,115624.84786987305,35866.98226928711
[TG(49:6)]_FA14:0,0.10063101883137085,4.587311393517134,0.05478701730442026,0.8149335336492429,0.9999413310567914,TAG,61050.84454345703,54225.22351074219,127732.4893798828,85549.74560546875,86369.5855102539,97699.06689453124,52724.163818359375,57881.22430419922,64606.26434326172,41631.30267333984
[TG(49:6)]_FA16:1,0.10940658157580124,4.144049356523534,0.06471168448388198,0.7991982045781241,0.9999413310567914,TAG,42120.423095703125,45068.383392333984,77725.625244140625,73649.88510131836,67948.425048828125,79236.96472167969,37925.06246948242,41604.38287353516,52367.2236328125,23249.461486816406
[TG(49:6)]_FA18:0,0.1868223516452201,5.105522525145725,0.18751220571721205,0.6649953032979443,0.9999413310567914,TAG,73686.3251953125,83716.18572998047,204464.6357421875,166266.19146728516,133881.66830444336,124099.06884765624,76212.24548339844,79537.4857788086,95298.74676513672,36295.88244628906
[TG(49:6)]_FA18:1,-0.1692269218874637,4.540964627834449,0.1581405264486193,0.690874290559763,0.9999413310567914,TAG,56603.10357666016,59383.263916015625,89764.56561279297,80697.58517456055,97714.9073486328,80030.68548583984,61760.42395019531,62681.2041015625,69233.4252319336,36656.46270751953
[TG(49:6)]_FA18:2,-0.0828013589619232,4.531630378991269,0.03762232516008622,0.8462034812607286,0.9999413310567914,TAG,56116.20379638672,65272.884674072266,93335.087158203125,78525.28594970703,88432.34600830078,87500.0864868164,57697.46374511719,58186.28439331055,69353.50436401367,36630.38232421875
[TG(49:6)]_FA18:3,0.04559323342261778,4.770933964276102,0.011295809457806172,0.9153588144145017,0.9999413310567914,TAG,66687.4243774414,79666.4853515625,113544.52709960938,92492.68673706056,117289.88928222656,119726.4887084961,62491.74407958984,71061.32516479492,77900.26513671875,31577.382263183597
[TG(49:6)]_FA20:4,0.5123942459784887,6.913366330247603,1.3708635134244105,0.2416635755634077,0.9999413310567914,TAG,171734.8116760254,75482.8251953125,116454.6492919922,111249.30764770508,119192.54809570312,490454.7143554688,134161.64990234375,64161.024353027344,79833.72555541992,1400554.1663208008
[TG(49:6)]_FA22:5,-0.07370573457236332,5.434072737702888,0.029791827082021882,0.8629634219657012,0.9999413310567914,TAG,151282.21063232422,117586.56869506836,112374.40826416016,108306.54760742188,272772.1997680664,152386.47067260742,66468.66390991211,182616.6127319336,113979.66789245604,29365.88198852539
[TG(49:6)]_FA22:6,0.0581334858098244,5.521883423646506,0.018346508475588053,0.8922566603064911,0.9999413310567914,TAG,127041.98974609376,122823.80865478516,164821.35333251953,155542.7508239746,270761.6792297363,172726.49209594727,95019.28604125977,140952.64990234375,123764.56854248048,39205.42282104492
[TG(49:7)|TG(48:0)]_FA14:0,0.48396190495882374,5.858417405686475,1.2261546965551138,0.2681561634725151,0.9999413310567914,TAG,112823.04724121094,115655.388671875,384339.2260742188,296961.96533203125,210426.6162109375,262760.5185546875,115740.06799316406,107750.24816894533,129449.9698486328,92583.266845703125
[TG(49:7)|TG(48:0)]_FA18:0,0.49330684819622395,7.537003881524488,1.2729074345479603,0.25922195498752765,0.9999413310567914,TAG,308408.9626464844,356805.1862792969,1325503.0493164062,1158139.11328125,661033.9997558594,915398.34716796875,353452.8625488281,351760.9216308594,486117.9926757813,125815.94873046876
[TG(49:7)|TG(48:0)]_FA18:1,0.14363116748996457,5.13680113033128,0.11122764775336691,0.7387507818600972,0.9999413310567914,TAG,78961.20495605469,88860.54602050781,196570.3319091797,159952.11254882812,141802.86853027344,129756.96807861328,82098.84576416016,75460.40557861328,105862.02740478516,34499.66241455078
[TG(49:7)|TG(48:0)]_FA18:2,-0.06467031270082683,4.630759247249208,0.022919009041942218,0.8796678769440789,0.9999413310567914,TAG,55312.404296875,64179.504333496094,108248.98754882812,92236.32720947266,104005.14739990234,86390.80578613281,61374.12451171875,62981.34490966797,72238.38513183594,39438.96295166016
[TG(49:7)|TG(48:0)]_FA18:3,-0.07433492024670381,4.636606368578409,0.030302978245003942,0.8618045505589788,0.9999413310567914,TAG,65485.6044921875,68645.52471923828,101012.30850219728,78198.364990234375,92247.10626220705,98716.88702392578,62379.72442626953,64392.704528808594,71548.72552490234,39280.78271484375
[TG(49:7)|TG(48:0)]_FA22:5,-0.00326959173584492,5.163244036792002,5.831225985275523e-5,0.9939072160687188,0.9999413310567914,TAG,120785.02877807616,101580.38702392578,108971.56759643556,118575.76699829102,162815.73202514648,139398.3895263672,67367.64456176758,120039.74960327148,99211.9266357422,35300.36250305176
[TG(49:7)|TG(48:0)]_FA22:6,-0.07770418602926331,5.389007771743071,0.03312165942406864,0.8555877722414709,0.9999413310567914,TAG,134158.54998779297,106523.32885742188,117617.72807312012,105476.28833007812,270446.1799926758,152996.4893798828,68745.98550415039,174570.0512084961,105270.80737304688,35867.20274353027
[TG(49:8)|TG(48:1)]_FA16:0,0.30925891511475834,8.532312023053976,0.5085489513076027,0.47576767950090115,0.9999413310567914,TAG,531827.0654296875,605209.12548828125,2626153.044921875,2523920.7275390625,1253400.91796875,1687857.3701171875,861552.6162109375,888087.693359375,864339.18408203125,192793.9326171875
[TG(49:8)|TG(48:1)]_FA18:0,0.3240461539800037,6.428432075147323,0.5576187705644315,0.4552212702767964,0.9999413310567914,TAG,135832.40881347656,156139.4512939453,356492.26739501953,601776.1300048828,437581.1522216797,400062.9479980469,192386.9537353516,217172.77575683597,182723.87133789065,71089.50451660156
[TG(49:8)|TG(48:1)]_FA18:1,0.4883261082069324,7.659987914372106,1.247903200412111,0.2639533328135807,0.9999413310567914,TAG,335228.6447753906,405104.5712890625,1421707.8618164062,1249575.4821777344,759041.7177734375,1008759.0847167968,395498.0451660156,373053.2895507813,542892.85595703125,109144.30712890624
