Lipid,Class,DOD100-M2-5xFAD-cerebellum10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
TAG(50:2)_FA 16:1,TAG,247693.09814453125,316526.6650390625,397640.2685546875,459176.93115234375,327186.2392578125,347163.9873046875,307095.62060546875,325959.86572265625,434516.49072265625,339557.9814453125,224732.83642578125,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(50:2)_FA 18:0,TAG,80413.74530029297,104234.16723632812,208500.95721435547,282303.1591796875,156989.7706298828,136423.29064941406,102237.66650390625,131392.8497314453,197627.05596923828,148397.71405029297,56479.52453613281,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(50:2)_FA 18:1,TAG,301515.60107421875,383542.50927734375,614147.8134765625,757714.509765625,443594.1516113281,520154.37548828125,423779.431640625,447820.8515625,681298.263671875,498108.30712890625,232282.01708984375,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(50:2)_FA 18:2,TAG,39950.40316772461,46140.443267822266,66507.60446166992,82410.58554077148,64197.144775390625,69124.0053100586,52702.824615478516,51199.12338256836,68938.20498657227,60479.74465942383,31987.42221069336,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(50:3)_FA 16:0,TAG,142229.91015625,188419.7744140625,272466.13818359375,356950.7635498047,203853.71264648438,191579.51293945312,155823.81018066406,182955.7353515625,249232.7576904297,187492.57165527344,97188.32763671875,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(50:3)_FA 16:1,TAG,181610.03344726562,365904.8640136719,445246.4265136719,613994.9097900391,337849.6416015625,452206.4609375,315734.62268066406,320393.84423828125,517357.4304199219,386577.0114746094,115041.82775878906,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(50:3)_FA 18:0,TAG,62083.744567871094,69464.28466796875,104534.38757324219,117886.4097290039,76731.84558105469,80466.82446289062,61646.84405517578,75469.14642333984,89164.22741699219,69930.76501464844,45664.98303222656,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(50:3)_FA 18:1,TAG,121857.16735839844,151510.78967285156,334075.0234375,393412.3090209961,220385.45935058594,210021.794921875,147324.1494140625,201050.015625,275613.240234375,204346.357421875,72275.24536132812,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(50:3)_FA 18:2,TAG,375331.92529296875,460457.369140625,805367.716796875,916359.6079101562,704743.0830078125,622227.7705078125,481779.71484375,522254.97802734375,800625.873046875,619353.6088867188,275159.537109375,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(50:4)_FA 16:0,TAG,30857.26205444336,41782.84298706055,59053.52478027344,68719.76513671875,43630.14311218262,44766.60255432129,33441.00254821777,35382.54245758057,39989.84284210205,36883.64277648926,20268.181442260742,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(50:4)_FA 16:1,TAG,144189.55041503906,200953.115234375,292996.841796875,374343.6456298828,219499.01623535156,199621.4130859375,167050.71240234375,193582.6123046875,258662.71899414062,198834.61364746094,99012.50769042969,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(50:4)_FA 18:0,TAG,20773.461250305176,19277.401596069336,24255.081665039062,27021.842376708984,21803.121452331543,34338.48190307617,24254.16172027588,22493.901489257812,18763.90129852295,18354.781188964844,19876.881538391113,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(50:4)_FA 18:1,TAG,82417.76586914062,92151.88671875,151031.4111328125,159598.31134033203,102107.32666015625,102758.06689453125,88472.96643066406,106607.24768066406,116900.60717773438,92017.64642333984,67988.80480957031,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(50:4)_FA 18:2,TAG,166116.55224609375,204660.0166015625,482612.84814453125,561499.509765625,361069.9250488281,297927.7587890625,213757.1971435547,286841.8630371094,356223.8653564453,282973.5368652344,127309.08911132812,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:0)_FA 16:0,TAG,131840.84936523438,153362.990234375,186818.81274414062,188566.31176757812,137839.72998046875,175273.65283203125,151643.14990234375,148520.01171875,186967.8917236328,172407.75268554688,117571.30859375,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:0)_FA 16:1,TAG,30794.362060546875,37276.962463378906,33635.402404785156,41110.32292175293,30051.38232421875,43897.8829498291,36108.8825378418,34402.76239013672,37966.02291870117,34000.50244140625,28469.58221435547,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:0)_FA 18:0,TAG,257648.23779296875,313807.10009765625,369332.6884765625,394824.291015625,269337.87890625,354590.88671875,308401.3828125,310510.20263671875,388155.689453125,337392.58154296875,235985.79833984375,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:0)_FA 18:1,TAG,47470.68264770508,53014.72332763672,55580.72430419922,67469.56469726562,52530.30389404297,65019.184020996094,53951.50329589844,52112.92367553711,62475.06427001953,58320.343994140625,45804.143493652344,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:0)_FA 18:2,TAG,19131.361541748047,24439.461715698242,23385.421951293945,27010.1619720459,27137.20171356201,32527.242111206055,30221.362411499023,24412.121559143066,22121.441467285156,23316.36173248291,23511.881927490234,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:0)_FA 20:0,TAG,55300.10382080078,64592.083984375,85180.62585449219,96619.16668701172,82099.68743896484,89937.98608398438,70907.0453491211,70513.22448730469,88416.14651489258,70640.80535888672,46022.583251953125,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:0)_FA 20:4,TAG,21653.78158569336,19028.9013671875,23796.261627197266,23541.541664123535,22806.2819480896,35269.923011779785,24146.821746826172,23389.602020263672,20707.361446380615,18121.761192321777,17294.401275634766,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:1)_FA 16:0,TAG,63200.82470703125,142693.31072998047,124938.96838378906,184139.95385742188,100097.42767333984,148126.1700439453,103788.06750488281,98108.98678588867,151733.3325805664,112189.84790039062,36838.66278076172,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:1)_FA 16:1,TAG,130903.109375,154861.310546875,194672.31396484375,203974.57153320312,147450.35180664062,184817.4736328125,159764.23046875,159889.01098632812,203410.03491210938,190146.85620117188,126673.42846679688,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:1)_FA 18:0,TAG,191900.0340576172,407205.9455566406,422749.8937988281,619875.9046630859,311945.00744628906,538492.4594726562,341197.51123046875,321774.1015625,503716.1436767578,334120.19860839844,108766.12854003906,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:1)_FA 18:1,TAG,399756.2705078125,488014.93359375,586010.4052734375,674510.310546875,482779.837890625,558391.2763671875,490253.7314453125,499268.197265625,660197.9018554688,567951.1206054688,378191.5263671875,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:1)_FA 18:2,TAG,48623.943603515625,56023.084411621094,64261.84490966797,68929.18395996094,68642.28527832031,63308.64465332031,59064.544006347656,55803.104553222656,64613.644470214844,60689.823669433594,47212.68347167969,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:1)_FA 20:4,TAG,19152.141456604004,21133.301429748535,19810.981517791748,20439.32172393799,21808.241584777832,40736.12326049805,24454.78164291382,23645.98162841797,18202.921493530273,17693.32134246826,18970.081588745117,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:1)_FA20:0,TAG,23787.5216217041,32419.042251586914,45162.22332763672,46155.862716674805,38694.38285064697,45154.943130493164,35931.16298675537,34447.64241027832,36695.282455444336,30634.14203643799,25316.082092285156,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:2)_FA 16:0,TAG,105611.28771972656,198709.59185791016,205945.8344116211,286032.4420776367,156883.6519165039,242369.07733154297,169892.75408935547,152937.63055419922,228017.0743408203,161536.93200683594,52272.263610839844,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:2)_FA 16:1,TAG,66901.14416503906,153948.6909790039,131586.96893310547,197204.5731201172,105645.16696166992,165102.7134399414,106956.72857666016,101928.98608398438,163804.55194091797,118809.98797607422,41600.56280517578,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:2)_FA 18:0,TAG,116968.3681640625,222125.1954345703,289584.5568847656,341040.82049560547,178458.1939086914,151742.2919921875,128080.50903320312,166152.93493652344,208277.13067626953,132698.92907714844,64860.944763183594,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:2)_FA 18:1,TAG,262505.31689453125,529782.24609375,608442.6147460938,928351.4340820312,469863.4287109375,766848.1345214844,504325.9396972656,453913.4951171875,759273.3310546875,518186.8515625,146284.83056640625,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:2)_FA 18:2,TAG,413770.5087890625,501985.35546875,625175.8251953125,667609.9228515625,575501.181640625,578558.421875,495228.875,535013.1962890625,637305.630859375,578141.40625,408352.490234375,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:2)_FA 20:0,TAG,23568.70174407959,23331.481689453125,30480.061798095703,30960.86220550537,25148.662189483643,31416.881885528564,27530.342277526855,26673.862075805664,24148.361907958984,21450.581619262695,21178.581508636475,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:2)_FA 20:4,TAG,17667.061111450195,24556.78175354004,21322.721557617188,22354.021743774414,21030.54141998291,32978.46221923828,24381.201454162598,21452.04135131836,18386.941276550293,17080.54144668579,18906.641372680664,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:3)_FA 16:0,TAG,60344.40463256836,155057.45028686523,126759.92810058594,178067.57055664062,94759.86563110352,85585.00677490234,66518.02426147461,81017.96578979492,113455.04873657227,78496.56512451172,29103.38217163086,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:3)_FA 16:1,TAG,104172.90728759766,201803.11499023438,220339.9775390625,314227.8832397461,167518.4901123047,245089.4552001953,176643.1739501953,157208.6121826172,243168.3145751953,171377.05078125,52742.22393798828,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:3)_FA 18:0,TAG,32625.041915893555,51100.503662109375,58967.52412414551,78187.58596801758,45720.04315185547,46215.62287902832,33667.86225891113,36707.42246246338,43736.382888793945,34818.242332458496,21815.24156188965,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:3)_FA 18:1,TAG,169898.4130859375,294195.06201171875,387302.7019042969,494051.0065917969,280396.19763183594,241095.2353515625,190883.7333984375,237412.31616210938,315200.6003417969,218075.0517578125,99616.96630859375,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:3)_FA 18:2,TAG,287421.8625488281,563651.1547851562,671240.2026367188,921601.7875976562,559505.1555175781,827937.5314941406,547351.2155761719,500839.0146484375,713471.9291992188,529112.609375,189423.09497070312,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:3)_FA 20:0,TAG,18279.781448364258,19337.521476745605,19197.181427001953,20923.44161605835,20198.301330566406,31721.942413330078,24724.361854553223,19410.941284179688,21189.92179107666,16282.101173400879,21066.94174194336,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:3)_FA 20:4,TAG,27346.882080078125,29621.58221435547,37424.26268005371,44662.202476501465,33112.30207824707,47186.4434967041,33723.161880493164,33717.52233886719,40808.12351226807,30004.702087402344,22700.361526489258,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:4)_FA 16:0,TAG,78474.90567016602,549125.703338623,123840.98956298828,222694.85482788086,141214.12963867188,153076.72967529297,126619.06945800781,179623.23266601562,331366.7458190918,228718.63696289062,53743.843322753906,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:4)_FA 16:1,TAG,65087.50338745117,156125.1701965332,129909.52764892578,177485.87326049805,101264.78692626953,82019.96499633789,64608.58450317383,77890.10540771484,123000.07043457031,80952.5456237793,33587.76235961914,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:4)_FA 18:0,TAG,18970.201263427734,18951.96128845215,19365.521446228027,27471.32191467285,20524.76125717163,32445.56248855591,20689.66148376465,18855.241207122803,17731.56137084961,16743.80121612549,16772.841339111328,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:4)_FA 18:1,TAG,38430.562927246094,57032.4436340332,73084.26432800293,93362.14643096924,57860.82322692871,52369.063552856445,37341.40280151367,44641.58337402344,53830.383712768555,36599.58288574219,21887.541458129883,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
TAG(52:4)_FA 18:2,TAG,201346.05444335938,345315.2463378906,483869.87353515625,542564.7507324219,359210.6267089844,292525.62060546875,242604.97583007812,289770.40234375,344618.080078125,266450.45947265625,143602.51147460938,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
