Lipid,Class,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
TAG(54:0)_FA 20:4,TAG,22943.4419631958,21048.341354370117,22270.581886291504,16789.221145629883,20421.521350860596,22586.861770629883,18812.961380004883,18512.34129333496,15918.921047210693,15270.841007232666,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:1)_FA 16:0,TAG,37747.44274902344,50855.64323425293,50168.90385437012,36288.46224975586,47217.123138427734,48625.023193359375,44977.32339477539,42659.422775268555,32150.461959838867,20897.961334228516,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:1)_FA 16:1,TAG,51772.08386230469,70523.70458984375,63620.684631347656,44632.08312988281,62215.184509277344,65490.6435546875,49440.863708496094,56205.083984375,41429.74264526367,28184.80191040039,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:1)_FA 18:0,TAG,113902.50891113281,247289.85821533203,259115.49700927734,126001.52642822266,213593.9735107422,182551.5137939453,200915.19567871094,249965.67462158203,114737.1685180664,58759.14434814453,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:1)_FA 18:1,TAG,288859.93896484375,358750.0615234375,384628.97021484375,265205.0986328125,407368.44970703125,385332.3310546875,308246.3212890625,324549.86181640625,261524.5205078125,246692.72021484375,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:1)_FA 18:2,TAG,48462.50344848633,44597.30334472656,55870.70361328125,39113.20248413086,52492.704040527344,53540.62371826172,44122.72326660156,45025.12350463867,39881.122802734375,38056.022705078125,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:1)_FA 20:0,TAG,80341.7866821289,100954.00762939453,165362.3503112793,76236.52542114258,108112.92868041992,99145.00567626953,100229.02499389648,137734.64874267578,73504.14639282227,400722.0986328125,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:1)_FA 20:4,TAG,22712.521675109863,22661.021522521973,19111.581314086914,15947.921394348145,22749.70147705078,19298.361282348633,17581.921447753906,18026.761405944824,14879.200904846191,18336.181282043457,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:2)_FA 16:0,TAG,40767.423278808594,54999.643966674805,56586.36357116699,39819.86279296875,47452.18338012695,48308.66384887695,55249.12413024902,49028.34327697754,33902.762451171875,21361.941467285156,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:2)_FA 16:1,TAG,34263.38201904297,53607.56362915039,47515.64342498779,35259.86260986328,45222.50305938721,48759.66395568848,49498.72360229492,44113.70344543457,31947.742080688477,21252.68148803711,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:2)_FA 18:0,TAG,218395.5548095703,508819.67810058594,517921.45959472656,227938.43432617188,350548.9871826172,348156.40393066406,397332.8887939453,469779.09326171875,206214.17602539062,108722.66784667969,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:2)_FA 18:1,TAG,128535.64733886719,273998.6813354492,300970.60040283203,145222.6498413086,238424.47680664062,198836.25427246094,216521.65393066406,280496.1036376953,124364.72985839844,67883.14465332031,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:2)_FA 18:2,TAG,284375.90185546875,327200.66552734375,376492.00732421875,266162.3359375,340166.32373046875,387691.00634765625,315595.6826171875,306813.3408203125,292312.640625,239677.51708984375,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:2)_FA 20:0,TAG,36992.122467041016,52142.343658447266,53625.94421386719,30042.162406921387,43549.06329345703,44738.80303955078,41925.802978515625,48035.203186035156,28370.242553710938,34607.30210876465,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:2)_FA 20:4,TAG,32036.90216064453,24711.881805419922,27889.50203704834,24956.621871948242,29751.102012634277,25031.341705322266,29081.82179260254,28236.72184753418,22038.921501159668,26022.621978759766,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:3)_FA 16:0,TAG,155057.06938171387,154834.3487854004,221196.67721557617,215735.4157409668,113043.10772705078,87472.20681762695,201763.71520996094,114827.03015136719,106182.66818237305,19306.281204223633,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:3)_FA 16:1,TAG,42563.98318481445,57692.56425476074,58545.363372802734,40391.962951660156,49301.28318786621,48425.80404663086,53793.083740234375,53207.20405578613,35459.302505493164,20439.481643676758,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:3)_FA 18:0,TAG,104234.1870727539,385792.06036376953,272545.7598876953,122967.84979248047,136032.35150146484,177162.11450195312,219491.81677246094,218263.9165649414,98749.18640136719,57040.364013671875,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:3)_FA 18:1,TAG,240492.05541992188,542129.6162109375,564504.8635253906,260649.73693847656,382198.98486328125,384015.10974121094,420050.767578125,538796.2427978516,236887.9942626953,117903.888671875,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:3)_FA 18:2,TAG,122757.92956542969,229469.61694335938,311139.8978881836,140594.40838623047,195644.57373046875,204101.8359375,206659.55737304688,275367.1173095703,137210.70782470703,67268.484375,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:3)_FA 20:0,TAG,21606.501510620117,27500.02195739746,27222.462287902832,19726.621505737305,23868.601470947266,23517.34185028076,23332.301956176758,21051.14183807373,16473.88092803955,18522.40110015869,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:3)_FA 20:4,TAG,80037.76586914062,81045.78552246094,84270.8857421875,70122.58459472656,85582.50537109375,86822.98657226562,77444.18530273438,80541.40551757812,69130.32507324219,72300.44604492188,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:4)_FA 16:0,TAG,1600420.909790039,1439629.4834594727,2001986.9545288086,2226638.4025878906,916609.7346191406,601453.1057128906,2082733.5821533203,895364.221862793,1005801.2534179688,22971.2013092041,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:4)_FA 16:1,TAG,154485.32920837402,152863.19102478027,203715.53309631348,199939.41319274902,113276.30871582031,83390.40521240234,212484.15621948242,108804.58752441406,103980.6266784668,19888.46141052246,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:4)_FA 18:0,TAG,225901.13635253906,397345.5668334961,369077.02673339844,287129.181640625,181675.77362060547,186699.43548583984,280202.5997314453,223470.2172241211,154980.03198242188,61425.82455444336,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:4)_FA 18:1,TAG,107273.02868652344,443473.66424560547,332128.55938720703,136290.68774414062,150137.9305419922,189504.59197998047,251928.3973388672,258726.49658203125,111867.10955810547,59419.984802246094,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:4)_FA 18:2,TAG,229150.31591796875,476057.4169921875,576311.1030273438,257779.1407470703,320879.2412109375,368180.6806640625,397280.14709472656,521576.94140625,244448.0174560547,129114.490234375,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:4)_FA 20:0,TAG,30781.66254425049,26545.961868286133,24170.761753082275,14445.90100479126,27126.282356262207,22799.561897277832,29266.662216186523,19514.64143371582,13921.601070404053,16650.241081237793,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:4)_FA 20:4,TAG,218117.33447265625,261265.39697265625,352834.923828125,201649.552734375,264484.2578125,314039.1787109375,249831.49658203125,283065.19921875,237505.7373046875,243623.19775390625,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:5)_FA 16:0,TAG,339657.20703125,254834.21920776367,344947.97036743164,398968.4401550293,166401.99169921875,124842.34771728516,309130.8426513672,158241.1100769043,173405.3291015625,18004.6812210083,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:5)_FA 16:1,TAG,1594977.9271240234,1410784.7252197266,1892655.1440429688,2054466.271850586,917854.4006347656,585212.7670898438,1991455.791381836,860736.5129394531,945055.4890136719,21322.941482543945,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:5)_FA 18:0,TAG,36554.16232299805,50849.88313293457,46693.5237121582,34496.84248352051,40385.82273101807,39991.98272705078,35904.38284301758,39241.68241119385,26847.92190170288,18872.141235351562,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:5)_FA 18:1,TAG,236688.27667236328,421616.12896728516,404809.0903930664,287714.0787963867,190443.8331298828,199325.892578125,288182.10510253906,220426.59698486328,155458.09173583984,64764.24411010742,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:5)_FA 18:2,TAG,110613.68841552734,338472.1978149414,298799.7570800781,127937.71063232422,130140.91003417969,190676.8510131836,226538.83264160156,255731.57482910156,110453.78979492188,60572.64437866211,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:5)_FA 20:0,TAG,27549.32218170166,30730.042110443115,28912.94239807129,22631.981323242188,33108.96250915527,30709.32204437256,20414.061096191406,24857.581741333008,17451.02131652832,17917.581367492676,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:5)_FA 20:4,TAG,178245.15063476562,317465.7023925781,494204.2227783203,213596.2166748047,274072.57763671875,274597.9561767578,303502.8582763672,455614.17529296875,190750.9696044922,341073.00817871094,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:6)_FA 16:0,TAG,89169.80700683594,82430.02557373047,99235.80648803711,97061.76669311523,84559.54577636719,67260.68493652344,102573.22717285156,83408.42645263672,68039.22479248047,28894.021728515625,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:6)_FA 16:1,TAG,344407.38732910156,259975.02294921875,329418.9237060547,388399.05029296875,166254.71405029297,125601.16717529297,302039.01873779297,152928.01364135742,168759.18920898438,20387.70156097412,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:6)_FA 18:0,TAG,36459.60235595703,43105.48309326172,43011.56301879883,33196.002532958984,47762.48358154297,43617.14294433594,42573.662658691406,39381.242935180664,32887.60235595703,25229.681915283203,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:6)_FA 18:1,TAG,39177.081954956055,51947.24368286133,54198.863861083984,33342.6022644043,43030.822982788086,38222.64289855957,33418.14196777344,40792.90298461914,27276.861862182617,20671.58152770996,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:6)_FA 18:2,TAG,202643.53454589844,319480.6640625,354396.1455078125,217270.77606201172,152908.0906982422,199179.1934814453,277585.99798583984,226899.53582763672,148988.3677368164,55558.423278808594,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:6)_FA 20:0,TAG,21313.54128265381,19626.34144592285,18845.041191101074,14920.160972595215,22371.661743164062,18746.7413482666,16587.121196746826,19011.94141769409,14736.321235656738,13981.66104888916,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:6)_FA 20:4,TAG,80510.26568603516,214352.29693603516,206308.49578857422,94340.08569335938,105782.18798828125,145529.07080078125,160596.17449951172,170687.47344970703,87913.3462524414,61396.84405517578,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:7)_FA 16:0,TAG,68104.26434326172,70878.58462524414,150282.4521331787,85264.0259399414,110251.46813964844,68855.74560546875,68465.10397338867,134906.68968200684,55951.464263916016,24206.761627197266,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:7)_FA 16:1,TAG,83903.62600708008,87045.14654541016,96108.4853515625,89893.1467590332,79292.30487060547,67078.74499511719,101250.76770019531,77748.7865600586,66229.80514526367,29374.701934814453,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:7)_FA 18:0,TAG,40007.422943115234,51794.86395263672,47100.68276977539,30671.042083740234,50313.44338989258,53158.48434448242,38860.542724609375,43133.46304321289,34208.662353515625,26289.241897583008,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
TAG(54:7)_FA 18:1,TAG,38810.76287841797,41932.463134765625,46293.922943115234,35214.642501831055,46827.603454589844,45307.88314819336,38740.76251220703,40795.523010253906,30968.222442626953,27554.221923828125,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
