Lipid,Class,DOD100-M2-5xFAD-cerebellum10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
PE (44:7),PE,42221.82275390625,50834.603271484375,42044.1630859375,50776.743560791016,40375.88262939453,61677.184631347656,47911.22302246094,49767.9033203125,41003.52310180664,42247.16329956055,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PE (44:8),PE,38304.40280151367,49112.8239440918,41201.2229309082,46285.72311401367,37925.902587890625,53509.16387939453,47816.06359863281,47802.34362792969,36401.6823425293,44680.182678222656,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PE (46:1),PE,37524.36264038086,34909.32211303711,32414.242553710938,30911.162170410156,26624.941917419434,37962.50276184082,29962.742065429688,34745.62237548828,30614.102081298828,32585.642639160156,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PE (52:4),PE,19069.201400756836,26650.121826171875,23546.321685791016,24739.581939697266,21553.561492919922,36003.06246948242,25263.92204284668,29815.722381591797,19891.54123687744,21515.601501464844,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (18:0),PE,58259.00473022461,61541.56369018555,48301.2841835022,87235.38650512695,67998.24432373047,82564.62487792969,48356.383361816406,95847.40698242188,77417.90447998047,12523.880874633789,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (18:1),PE,89633.5266418457,72327.48443603516,12160.660861968994,279862.32400512695,148631.49182128906,168129.41235351562,17352.401336669922,244741.07196044922,146765.36883544922,2986.2802352905273,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (20:0),PE,29478.642379760742,32500.622528076172,30815.881912231445,2783.3202018737793,188155.89178466797,36968.5224609375,34761.88259887695,2612.5601692199707,36323.202880859375,50394.444076538086,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (28:0),PE,48371.463439941406,58265.92395019531,53387.48393249512,52840.56433105469,52067.26428222656,66857.26419067383,56953.10321044922,50213.043869018555,45350.2229309082,64770.42544555664,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (30:0),PE,258728.23880004883,205352.39477539062,299391.9656829834,1213748.0204467773,608331.2410583496,602326.8801879883,379120.50161743164,1127907.279876709,454103.3826599121,42619.00257873535,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (32:1),PE,72962.62512207031,74894.84509277344,128986.6098022461,65969.18420410156,64135.5048828125,77582.02606201172,72172.28509521484,65487.224548339844,63256.30487060547,74534.8853149414,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (32:5),PE,50194.744049072266,46124.86294555664,48099.46327209473,42425.143005371094,39448.462951660156,54839.8034362793,46099.96353149414,48073.72280883789,42457.5832824707,42055.64291381836,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (34:0),PE,49303.323181152344,76490.28527832031,51857.58364868164,61508.28451538086,51572.62405395508,70473.32452392578,60793.324645996094,69213.80480957031,56580.74362182617,61414.24447631836,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (34:1),PE,57550.344299316406,180214.29208374023,65437.044860839844,73229.0054321289,64594.14321899414,88872.68566894531,71248.90606689453,83802.90698242188,62263.04397583008,89238.78762817383,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (34:2),PE,71953.30606079102,212843.49102783203,84383.22570800781,99510.06637573242,97508.3265991211,107130.06848144531,84286.54516601562,120799.70852661133,82850.02584838867,64707.64520263672,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (34:3),PE,55282.58401489258,56634.50411987305,55188.64404296875,47300.94332885742,43527.863708496094,62402.5244140625,52314.7434387207,55549.34390258789,49794.70388793945,51130.023376464844,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (34:4),PE,45902.363372802734,53227.12371826172,49387.02340698242,46795.20349121094,41090.96270751953,60597.804138183594,53803.06335449219,46162.723205566406,42367.243103027344,54821.244232177734,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (36:0),PE,42019.52331542969,56029.22424316406,44316.443359375,43819.60314941406,39522.24295043945,59330.14407348633,49994.48278808594,48667.7434387207,41543.283203125,47888.66329956055,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (36:1),PE,63939.564880371094,188185.89334106445,74112.36511230469,77275.22518920898,69295.54571533203,77646.6852722168,67480.56436157227,90181.76672363281,70191.384765625,46045.104095458984,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (36:2),PE,66436.28430175781,372612.7882080078,93111.14819335938,110745.04824829102,96484.94665527344,88423.22662353516,91593.64697265625,98241.52642822266,70779.40533447266,60238.78433227539,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (36:3),PE,73958.4057006836,355444.48974609375,92067.74609375,108141.18801879883,87503.5458984375,96551.96618652344,86930.32577514648,105171.2678527832,69956.92449951172,54553.723693847656,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (36:4),PE,59484.423767089844,123112.60919189453,69384.96466064453,55740.54397583008,55261.423736572266,95222.12677001953,79189.66561889648,78640.68637084961,61634.14453125,58951.66506958008,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (36:5),PE,46849.123474121094,94679.78692626953,50049.983825683594,52161.163024902344,46174.74336242676,79590.08514404297,60611.684143066406,73115.02459716797,55549.04425048828,52111.863830566406,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (38:0),PE,168150.01196289062,259868.32385253906,192607.27532958984,483311.96057128906,330781.2565307617,378051.5602416992,274026.8442687988,529550.8460083008,244269.28125,98827.6455078125,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (38:1),PE,82840.64544677734,142108.53106689453,78888.90551757812,89627.46673583984,76857.80560302734,96572.30682373047,78046.10479736328,83847.62677001953,67985.86486816406,64799.56494140625,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (38:2),PE,72569.96545410156,218705.3944091797,83318.48474121094,101493.08856201172,85834.10720825195,90720.60614013672,74886.88513183594,88748.9455871582,68604.44448852539,62723.40478515625,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (38:3),PE,60734.46450805664,223888.29766845703,74089.00482177734,77196.9859008789,69946.80499267578,82555.08581542969,70056.50476074219,74571.48565673828,56650.324157714844,53738.78381347656,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (38:4),PE,74814.22509765625,251572.85284423828,88279.34564208984,92259.64654541016,76852.68505859375,155280.57385253906,119347.7880859375,127507.75073242188,106120.82836914062,57848.88397216797,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (38:5),PE,63721.72448730469,317891.9416503906,73673.26568603516,89653.82635498047,67733.74475097656,170824.51232910156,112015.92858886719,147091.42999267578,115182.98760986328,47719.54364013672,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (38:6),PE,62296.16436767578,420892.0932006836,72588.4253540039,85843.6252746582,72878.2057800293,211948.2742919922,132721.73052978516,172952.8525390625,126779.82766723633,48624.98318481445,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (40:0),PE,110757.32702636719,1102122.1311035156,138543.8302001953,163702.7117919922,160263.25170898438,315270.18420410156,218887.3348388672,264178.88049316406,194472.6951904297,74184.26550292969,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (40:2),PE,58632.30407714844,85187.08569335938,64676.50451660156,65797.86517333984,55556.823822021484,82492.1254272461,66850.8246459961,70382.40521240234,54739.40380859375,67354.98455810547,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (40:3),PE,65741.94567871094,98173.6869506836,70007.96466064453,111680.80676269531,89495.08508300781,130340.2109375,90680.4467163086,136067.02905273438,87470.56579589844,62180.68426513672,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (40:4),PE,71587.60455322266,172143.6708984375,72971.56536865234,76129.68475341797,66077.70501708984,106263.0062866211,92255.26623535156,94831.36614990234,76007.88543701172,65576.48498535156,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (40:5),PE,94633.66625976562,256266.21923828125,105076.02661132812,133113.02880859375,119582.74963378906,178015.1524658203,137389.0899658203,155940.41046142578,120341.51013183594,103374.60748291016,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (40:6),PE,492855.51678466797,1070407.8138427734,607141.5827636719,1045784.4044189453,905141.4517822266,821650.1892089844,818281.1588745117,874977.5704345703,604285.979309082,704991.9232788086,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (42:0),PE,48315.16345214844,117293.88818359375,50130.363708496094,55289.00402832031,52142.643310546875,73775.60498046875,59225.244201660156,58126.62414550781,46906.003021240234,54419.50369262695,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (42:2),PE,60586.56423950195,97621.16668701172,66411.26470947266,98470.36627197266,84865.9067993164,98808.26763916016,73378.66510009766,105967.02709960938,69393.22485351562,55708.50402832031,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (42:4),PE,152996.3904724121,207443.07788085938,174174.71676635742,168282.70806884766,197447.8748779297,215031.19512939453,194828.51489257812,163592.37042236328,162146.7514038086,324055.8346557617,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEo (42:6),PE,112279.6674194336,181957.2525024414,130669.72930908203,107202.26708984375,110166.16799926758,141706.29022216797,114357.84796142578,111707.92922973633,101329.38775634766,124321.7060546875,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEp (16:0),PE,155396.35467529297,175423.53497314453,215939.9778137207,347651.7229614258,269667.6364135742,255020.06353759766,217841.6905517578,350705.28479003906,263159.78216552734,54986.14303588867,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEp (20:0),PE,42935.74331665039,43339.08303833008,44602.46374511719,26991.742179870605,50623.623962402344,56272.94403076172,47258.643005371094,20454.341537475586,36302.02197265625,64054.60452270508,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEp (28:0),PE,34913.50262451172,41292.742614746094,38516.843017578125,36296.502700805664,34125.24239349365,46402.943298339844,40028.06280517578,36550.46223449707,36277.42248535156,45536.66323852539,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEp (30:0),PE,48018.44302368164,48346.10382080078,51619.223892211914,46350.403259277344,39224.7825012207,56659.784423828125,53178.0439453125,49401.16394042969,41447.10321044922,42990.90328979492,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEp (30:1),PE,47575.263442993164,51233.64401245117,50898.18347167969,46689.523025512695,46721.02328491211,58232.22479248047,50142.84408569336,51883.00439453125,46060.7633972168,62109.14465332031,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEp (32:1),PE,52253.543548583984,56238.80319213867,53690.52395629883,54875.58483886719,52285.76336669922,66854.74404907227,54412.46435546875,61264.88458251953,46339.44268798828,61631.52438354492,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEp (34:4),PE,44339.003173828125,45623.66323852539,42581.98324584961,37243.38284301758,40081.50305175781,56597.483825683594,45841.78366088867,45115.603271484375,34504.2825012207,53312.764068603516,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEp (36:5),PE,70142.02502441406,85649.52600097656,70307.04455566406,68649.1448059082,68385.02471923828,88505.90643310547,73715.52465820312,73882.00451660156,63465.584716796875,88156.58575439453,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
PEp (36:6),PE,84844.00524902344,439740.43518066406,95904.32586669922,100910.74838256836,93410.22772216797,211815.05657958984,136512.46783447266,196287.39443969727,133271.5888671875,67523.58465576172,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
