Lipid,Class,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
Lyso_PI(18:4) | PI (18:4),PI,22495.561809539795,70460.44506835938,55737.4841003418,64996.944915771484,23100.681579589844,82382.08529663086,11509.260780334473,44423.88299560547,53187.023986816406,71540.74481201172,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PI(18:4) | PI (18:4)_2,PI,21912.30149078369,67203.64419555664,57006.963928222656,58346.92401123047,24983.30168914795,80452.625,11324.800689697266,47972.06332397461,51531.32424926758,71871.50671386719,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PI(19:0),PI,87234.50659179688,482824.27069091797,122232.46685028076,257660.8764038086,82597.00756835938,408106.2339477539,30866.562225341797,64033.24454498291,240850.85552978516,574804.6939086914,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PI(19:1),PI,61288.58380126953,199263.63305664062,8759.680561065674,131175.3076171875,66387.92474365234,269989.5377807617,37572.462478637695,8240.040561676025,127007.78857421875,129182.14990234375,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PI(20:0) | PI (20:0),PI,19930.66131591797,106673.32723999023,180514.827835083,62549.444885253906,25274.061737060547,157610.4917602539,14592.240985870361,512497.574798584,97054.64779663086,73873.18661499023,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PI(20:0) | PI (20:0)_2,PI,22328.92156982422,105164.82763671875,178818.23100280762,60833.4248046875,24649.68182373047,163007.5096282959,11901.280815124512,500523.8868865967,96775.28717041016,72112.00497436523,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PI(20:1),PI,79317.16619873047,151939.70959472656,129286.1279296875,151903.49047851562,79168.76550292969,162850.35131835938,41959.50308227539,131309.1094970703,141247.48767089844,116070.16857910156,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PI(20:2) | PI (20:2),PI,37201.602478027344,561861.8635864258,381435.29878234863,1170886.2150268555,25468.841903686523,703901.0188293457,12576.040897369385,368552.2669143677,531503.3065948486,67286.24493408203,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PI(20:2) | PI (20:2)_2,PI,37587.6025390625,556768.84765625,383117.60021972656,1106764.4852600098,28168.38198852539,700995.2515869141,12686.380825042725,365697.48373413086,537563.7187347412,65474.804748535156,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PI(20:3) | PI (20:3),PI,20523.92153930664,72605.68594360352,53147.68426513672,64936.6848449707,19205.061546325684,95969.12576293945,13365.481002807617,48962.00325012207,60587.8642578125,56375.3434753418,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PI(20:3) | PI (20:3)_2,PI,21250.781448364258,69017.185546875,51563.663650512695,62434.70349121094,18563.741287231445,98732.32772827148,11613.440715789795,49366.64351654053,58054.40493774414,60533.74481201172,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PI(20:4) | PI (20:4),PI,17632.92108154297,87106.1657409668,55227.74401855469,68848.70486450195,24040.901763916016,84291.98715209961,11670.940803527832,40894.58290863037,69477.58486175537,60508.06425476074,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PI(20:4) | PI (20:4)_2,PI,22660.181610107422,89753.96673583984,51825.86293029785,79732.8257446289,22221.721488952637,84852.90551757812,13548.320983886719,40442.462341308594,63202.024475097656,61764.72494506836,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PI(20:5) | PI (20:5),PI,30076.642120361328,79494.80603027344,49164.38345336914,70780.54507446289,31457.882537841797,89019.9270324707,18811.801239013672,43421.78286743164,57980.24426269531,77241.46475219727,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PI(20:5) | PI (20:5)_2,PI,30622.522430419922,88005.42596435547,50102.023498535156,72338.08581542969,31409.222442626953,87778.7265625,18829.4013671875,43663.40286254883,56066.44400024414,78202.38619995117,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PI(21:0),PI,30948.36196899414,91590.28720092773,264638.57638549805,101205.84634399414,29458.981903076172,101518.12579345703,17956.28143310547,124497.40713500977,164064.65606689453,63325.765075683594,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PI(22:0) | PI (22:0),PI,37486.88262939453,140767.548828125,125089.00979614258,115492.04849243164,40148.36283111572,189754.5291748047,18825.101482391357,111411.92868041992,111499.54653930664,87955.04663085938,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PI(22:0) | PI (22:0)_2,PI,35168.702365875244,141808.4517211914,131778.3096923828,116161.00805664062,44634.322914123535,186509.37176513672,19045.521419525146,106627.42755126953,111320.5693359375,87932.9253540039,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PI(22:1) | PI (22:1),PI,26316.722045898438,61129.96496582031,66833.24462890625,55431.84411621094,30970.28207397461,63315.504150390625,15503.781089782715,47683.48400878906,53353.90414428711,63170.44467163086,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PI(22:1) | PI (22:1)_2,PI,25449.001876831055,56105.20346069336,60314.784744262695,53557.20397949219,27675.001953125,58459.54333496094,12406.560935974121,48086.283782958984,52988.00337219238,55785.18338012695,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PI(22:2) | PI (22:2),PI,17725.281211853027,59695.10395812988,53020.74375152588,54673.72396850586,18641.361373901367,66297.60447692871,11351.320713043213,44713.943435668945,51878.64225769043,48115.70307922363,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PI(22:2) | PI (22:2)_2,PI,16514.36127471924,60088.64375305176,51048.16374206543,55382.54476928711,20042.281326293945,62499.9839553833,9674.22066116333,45397.383056640625,55933.96416473389,53404.66319274902,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PI(22:4) | PI (22:4),PI,24625.58140563965,83175.56524658203,63331.00454711914,74127.18493652344,25028.481872558594,88744.42654418945,14434.501136779785,46860.30375671387,69070.66543579102,44389.12341308594,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PI(22:4) | PI (22:4)_2,PI,23038.221878051758,80308.14596557617,63792.023681640625,71487.34497070312,26449.541915893555,85473.4253540039,13701.620956420898,53221.504150390625,69647.72485351562,46897.20364379883,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PI(22:6) | PI (22:6),PI,24869.0018157959,92250.28704833984,92995.88725280762,76259.06536865234,28787.32225036621,97540.4271850586,14033.281021118164,79779.06442260742,76662.54476928711,69642.30505371094,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PI(22:6) | PI (22:6)_2,PI,22629.261688232422,94289.00485229492,95767.90649414062,77209.24542236328,27919.722137451172,97382.22714233398,15680.30118560791,79669.3249206543,79060.7251586914,66985.02429199219,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PS(12:0) | PS (12:0),PS,40379.86267852783,17560.501140594482,70555.78540039062,64657.30401611328,41540.42281341553,14741.161052703857,37738.00271987915,73151.34539794922,73921.74536132812,70351.16497802734,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PS(12:0) | PS (12:0)_2,PS,37503.60297012329,20239.181621551514,76382.52453613281,61082.52456665039,47412.90341949463,19645.921272277832,35490.60249710083,71540.22442626953,72475.7045288086,66672.48522949219,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PS(13:0) | PS (12:0),PS,65955.86489486694,28188.181789398193,111091.10729980469,91875.18664550781,68251.22463226318,22225.901531219482,61587.88402938843,102089.4677734375,95705.92614746094,104050.64685058594,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PS(13:0) | PS (12:0)_2,PS,64318.90487289429,28940.301986694336,107747.88830566406,97402.46704101562,70553.82499313354,22911.341579437256,62227.44482040405,105055.84777832031,98441.30725097656,109224.12805175781,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PS(14:0),PS,28089.121921539307,19024.381217956543,109584.58709716797,84214.98571777344,38666.82286834717,25329.521545410156,26921.001949310303,109804.06713867188,75260.46575927734,51522.92321777344,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PS(14:1) | PS (14:1),PS,239045.85823440552,266529.4800186157,2416793.9765625,1442131.3994140625,282551.25748443604,483356.6866378784,226702.75644683838,2609042.2309570312,863961.2026367188,359968.5234375,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PS(14:1) | PS (14:1)_2,PS,228577.01641845703,278942.30084228516,2363559.783203125,1425891.8232421875,332829.76709365845,440786.5257072449,229778.75658416748,2635965.3212890625,840923.5263671875,350454.306640625,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PS(15:0) | PSo (16:0),PS,10335.880744934082,21079.141624450684,85585.96618652344,89865.86529541016,22528.821838378906,20269.461727142334,11873.701118469238,67564.88491821289,71100.34460449219,58220.9235534668,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PS(15:0) | PSo (16:0)_2,PS,7451.060451507568,7019.320518493652,85501.26641845703,87161.04721069336,7661.660511016846,7475.060573577881,5958.340469360352,69985.36441040039,64301.30450439453,3366.4802589416504,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PS(15:1),PS,46781.4033203125,22129.921558380127,130979.0698852539,102316.28698730469,61129.90408325195,41071.32307434082,46151.283153533936,111455.40869140625,94443.3462524414,184590.2139892578,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PS(16:0) | PS (16:0),PS,1468.0801048278809,1464.320110321045,133364.57022094727,98567.60806274414,1527.9601135253906,1457.3200988769531,1464.14009475708,159636.81121826172,111724.26736450195,1584.6001014709473,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PS(16:0) | PS (16:0)_2,PS,1464.6000938415527,1476.9000968933105,141001.18823242188,104074.607421875,1543.3001022338867,1516.260108947754,1465.0401000976562,161409.5724182129,107296.06814575195,1695.0401153564453,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PS(16:1) | PS (16:1),PS,1605.1201171875,1463.8400955200195,69251.94485473633,59162.12438964844,1553.6800994873047,1477.8401107788086,1471.3600845336914,62240.24476623535,63962.70462036133,1461.7800941467285,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PS(16:1) | PS (16:1)_2,PS,1480.9200897216797,1464.60009765625,65641.16519165039,66995.9047241211,1510.8800926208496,1457.3400993347168,1491.6401023864746,60528.24490356445,61965.103942871094,1661.680118560791,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PS(17:0) | PSo (18:0),PS,219361.6747894287,393649.284034729,2589490.0083007812,1496242.6928710938,359486.72465133667,260469.17935943604,216954.95475006104,2845912.8603515625,796387.7397460938,320243.1005859375,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PS(17:0) | PSo (18:0)_2,PS,208020.2352256775,393516.74743270874,2697833.5893554688,1578359.8095703125,330710.78649520874,550684.5477600098,213233.31510162354,2940551.9418945312,850072.412109375,306518.5986328125,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PS(17:0) | PSo (18:0)_3,PS,190187.8539199829,149694.4507637024,2825750.7607421875,1659603.2670898438,316393.36210250854,554797.9565811157,185860.8109703064,3138156.794921875,885992.7954101562,282656.58251953125,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PS(17:1) | PSp (18:0),PS,18442.22137069702,17037.38104248047,89973.02630615234,56818.244384765625,23404.44175720215,8963.56063079834,19546.821445465088,74312.28494262695,65121.16470336914,56043.78454589844,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PS(17:1) | PSp (18:0)_2,PS,19047.681308746338,9049.580646514893,88361.52572631836,57330.344146728516,24745.4016456604,16017.641410827637,20363.84140777588,76683.08563232422,67814.50503540039,54849.643005371094,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PS(17:2),PS,24899.181701660156,17015.300937652588,57510.04473876953,50176.52365112305,32974.62233352661,18535.201511383057,24054.261695861816,47309.48287963867,58462.4040222168,76558.74655151367,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PS(18:0) | PS (18:0),PS,34645.342334747314,30125.282348632812,84801.46618270874,59853.704528808594,46189.12328338623,31128.3426361084,34242.96249008179,36523.18272399902,98191.40671539307,81131.58502197266,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PS(18:0) | PS (18:0)_2,PS,35935.66244125366,17383.781337738037,18671.841175079346,41798.14281463623,44435.763149261475,29934.68165206909,36771.50286102295,13658.020862579346,67981.06462478638,85181.74688720703,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PS(18:1) | PS (18:1),PS,31371.542274475098,19576.62127304077,58371.484466552734,46029.16339111328,33915.62237548828,20667.581172943115,34147.36234664917,50692.083808898926,51108.54357910156,64813.48416137695,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
Lyso_PS(18:1) | PS (18:1)_2,PS,30154.882194519043,10031.400760650635,53223.34387588501,47070.60305786133,36546.26265335083,17113.901069641113,33297.50206375122,45030.462982177734,49712.24398803711,64689.94519042969,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
