lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD73m2_500x_N1__liverLD__8_8_23_x,FAD131m1_500x_N1__liverLD__8_8_23_x,FAD131m2_500x_N1__liverLD__8_8_23_x,FAD131m4_500x_N1__liverLD__8_8_23_x,FAD173m1_500x_N1__liverLD__8_8_23_x,DOD73m2_500x_N1__liverLD__8_8_23_y,FAD131m1_500x_N1__liverLD__8_8_23_y,FAD131m2_500x_N1__liverLD__8_8_23_y,FAD131m4_500x_N1__liverLD__8_8_23_y,FAD173m1_500x_N1__liverLD__8_8_23_y,Blank_500x_N1__liverLD__8_8_23
PEo (40:4),0,7.36365709204738,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PE,2687.1401748657227,2842.320182800293,2383.5201721191406,2272.320163726806,3112.6401863098145,2687.1401748657227,2842.320182800293,2383.5201721191406,2272.320163726806,3112.6401863098145,1898.8601455688477
PEo (40:5),0,7.118387699708155,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PE,1872.500129699707,2378.9601554870605,2391.900177001953,2004.8001556396484,2423.580181121826,1872.500129699707,2378.9601554870605,2391.900177001953,2004.8001556396484,2423.580181121826,1888.620128631592
PEo (40:6),0,7.340269914906515,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PE,2554.6201515197754,2826.980182647705,2784.540153503418,2125.66015625,2796.800205230713,2554.6201515197754,2826.980182647705,2784.540153503418,2125.66015625,2796.800205230713,1866.9801406860352
PEo (42:0),0,7.196287119722558,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PE,2403.340190887451,2731.9601974487305,2190.2801551818848,2137.8401489257812,2274.820163726806,2403.340190887451,2731.9601974487305,2190.2801551818848,2137.8401489257812,2274.820163726806,1898.1601371765137
PEo (42:2),0,7.080495315320547,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PE,2125.3801460266113,2527.4801635742188,2064.8601570129395,1921.620128631592,2134.420154571533,2125.3801460266113,2527.4801635742188,2064.8601570129395,1921.620128631592,2134.420154571533,1866.7601356506348
PEo (42:4),0,6.937493754095582,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PE,1983.080139160156,1928.2801551818848,1902.3801383972168,1866.420146942139,1978.1801300048828,1983.080139160156,1928.2801551818848,1902.3801383972168,1866.420146942139,1978.1801300048828,1866.540126800537
PEo (42:6),0,7.04191571926419,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PE,2063.1401596069336,2312.2801513671875,2088.7401428222656,1865.6401405334473,2105.320152282715,2063.1401596069336,2312.2801513671875,2088.7401428222656,1865.6401405334473,2105.320152282715,1918.260139465332
PEp (16:0),0,7.093138302618852,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PE,2073.720146179199,2073.160144805908,2298.780174255371,2238.940143585205,2118.3401374816895,2073.720146179199,2073.160144805908,2298.780174255371,2238.940143585205,2118.3401374816895,1992.5001373291016
PEp (20:0),0,7.0121276910537524,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PE,1954.02014541626,1971.420146942139,2242.640167236328,2026.040153503418,2008.280143737793,1954.02014541626,1971.420146942139,2242.640167236328,2026.040153503418,2008.280143737793,1905.500144958496
PEp (28:0),0,7.0396491394914,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PE,2025.4601516723633,2062.9801483154297,1933.2001419067385,2087.4201469421387,2259.400161743164,2025.4601516723633,2062.9801483154297,1933.2001419067385,2087.4201469421387,2259.400161743164,1999.4801445007324
PEp (30:0),0,7.003661629289125,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PE,2048.2401390075684,1912.660125732422,1890.9801406860352,2043.760154724121,2257.5801582336426,2048.2401390075684,1912.660125732422,1890.9801406860352,2043.760154724121,2257.5801582336426,1867.3201370239256
PEp (30:1),0,6.9976567828805285,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PE,2003.10013961792,1873.4401359558103,2317.320171356201,1983.6001358032229,1932.2601318359375,2003.10013961792,1873.4401359558103,2317.320171356201,1983.6001358032229,1932.2601318359375,1866.9401359558103
PEp (32:1),0,6.967799633443369,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PE,1960.1801376342771,1912.6401329040527,1911.4801330566409,1916.6801490783691,2151.820152282715,1960.1801376342771,1912.6401329040527,1911.4801330566409,1916.6801490783691,2151.820152282715,1924.2801513671875
PEp (34:4),0,7.007343869809168,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PE,1977.440139770508,2102.4401512145996,2002.4201354980469,2177.1001586914062,1874.540138244629,1977.440139770508,2102.4401512145996,2002.4201354980469,2177.1001586914062,1874.540138244629,1968.1201438903809
PEp (36:5),0,6.995946687058868,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PE,1932.760139465332,1930.5401420593264,1979.1801376342771,2218.800163269043,2033.1801414489744,1932.760139465332,1930.5401420593264,1979.1801376342771,2218.800163269043,2033.1801414489744,1866.760139465332
PEp (42:0),0,7.0301763603615806,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PE,2151.180145263672,1966.6401443481443,2037.8201370239256,2040.2401580810547,2164.7601432800293,2151.180145263672,1966.6401443481443,2037.8201370239256,2040.2401580810547,2164.7601432800293,1867.840145111084
PEp (42:4),0,6.94879088883183,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PE,1869.860134124756,2085.580135345459,1901.320140838623,1923.920150756836,1963.0001411437988,1869.860134124756,2085.580135345459,1901.320140838623,1923.920150756836,1963.0001411437988,1867.7201461791992
PI (24:0),0,7.159735435160905,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1925.7201461791992,2329.060173034668,2403.700164794922,2603.240188598633,1917.020133972168,1925.7201461791992,2329.060173034668,2403.700164794922,2603.240188598633,1917.020133972168,2354.040184020996
PI (26:0),0,7.125210535538336,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1925.3401412963867,2528.960159301758,1959.8601379394531,2456.6801795959473,1916.900131225586,1925.3401412963867,2528.960159301758,1959.8601379394531,2456.6801795959473,1916.900131225586,2551.520195007324
PI (26:1),0,6.9996980619227225,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1926.2401390075684,2137.2801475524902,1966.4801406860352,2068.300151824951,1917.4401321411133,1926.2401390075684,2137.2801475524902,1966.4801406860352,2068.300151824951,1917.4401321411133,2086.200138092041
PI (28:0),0,7.007956692619318,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1926.240135192871,2005.9601440429688,2161.920135498047,1994.7801475524905,1916.760139465332,1926.240135192871,2005.9601440429688,2161.920135498047,1994.7801475524905,1916.760139465332,2227.780170440674
PI (28:1),0,7.037878586688074,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1926.2201309204104,2298.980152130127,1945.0601348876953,2134.3201599121094,1974.460132598877,1926.2201309204104,2298.980152130127,1945.0601348876953,2134.3201599121094,1974.460132598877,2156.0601387023926
PI (28:2),0,6.962937590575257,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1926.640121459961,2033.5801544189453,1916.5601196289065,2015.760139465332,1917.300136566162,1926.640121459961,2033.5801544189453,1916.5601196289065,2015.760139465332,1917.300136566162,1941.2201309204104
PI (30:0),0,6.97616918647509,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1926.9601440429688,2008.8601379394531,1976.6801376342771,2055.160144805908,1916.860134124756,1926.9601440429688,2008.8601379394531,1976.6801376342771,2055.160144805908,1916.860134124756,1988.5801544189453
PI (30:1),0,6.996950402486671,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1926.8401374816897,2075.7001457214355,1918.6401443481443,2105.100154876709,1916.9201278686523,1926.8401374816897,2075.7001457214355,1918.6401443481443,2105.100154876709,1916.9201278686523,2183.500160217285
PI (30:2),0,6.997253849619655,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1963.4001502990725,2130.7001457214355,1980.080135345459,2050.680149078369,1916.1401443481443,1963.4001502990725,2130.7001457214355,1980.080135345459,2050.680149078369,1916.1401443481443,2000.4601516723633
PI (30:4),0,6.972278467098674,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1926.6401329040527,1938.9601402282717,1913.1801414489744,2196.100170135498,1917.5801315307615,1926.6401329040527,1938.9601402282717,1913.1801414489744,2196.100170135498,1917.5801315307615,1910.9601402282717
PI (32:1),0,6.976864611098375,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1960.560131072998,1940.2201385498047,1913.4801445007324,2006.840160369873,1977.720142364502,1960.560131072998,1940.2201385498047,1913.4801445007324,2006.840160369873,1977.720142364502,2163.2801475524902
PI (32:2),0,6.975706433755298,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1977.4001426696775,1926.0601234436035,2004.260154724121,2036.0601654052737,1916.7001266479492,1977.4001426696775,1926.0601234436035,2004.260154724121,2036.0601654052737,1916.7001266479492,2026.1201400756836
PI (32:3),0,6.977107502028691,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1927.140151977539,2058.8201484680176,1981.5201606750488,2031.1401405334473,1915.9401321411133,1927.140151977539,2058.8201484680176,1981.5201606750488,2031.1401405334473,1915.9401321411133,1945.9601287841797
PI (32:4),0,6.94231832865285,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1925.6201400756836,1920.2401390075684,1936.7001304626465,1971.340145111084,1916.4001388549805,1925.6201400756836,1920.2401390075684,1936.7001304626465,1971.340145111084,1916.4001388549805,1911.4601440429688
PI (34:0),0,6.9860884393089675,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1959.1801223754885,2040.6601371765137,1985.740146636963,1967.9401512145996,2000.520133972168,1959.1801223754885,2040.6601371765137,1985.740146636963,1967.9401512145996,2000.520133972168,2001.4601440429688
PI (34:3),0,6.9841039692524145,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1983.9601516723633,2006.360122680664,2013.820140838623,2054.260139465332,1916.4201316833496,1983.9601516723633,2006.360122680664,2013.820140838623,2054.260139465332,1916.4201316833496,1929.7601470947263
PI (34:4),0,7.078233511183404,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1925.820140838623,2132.760139465332,2099.68013381958,2350.3601608276367,1915.6601219177248,1925.820140838623,2132.760139465332,2099.68013381958,2350.3601608276367,1915.6601219177248,2494.380172729492
PI (34:5),0,6.973359675541146,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1955.1201438903809,2042.3001403808591,1972.6401443481443,1970.0201416015625,1917.1401443481443,1955.1201438903809,2042.3001403808591,1972.6401443481443,1970.0201416015625,1917.1401443481443,2002.7601432800293
PI (34:6),0,6.9849409009774615,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1927.2401390075684,1962.7001304626465,2054.700149536133,2074.140151977539,1916.4801292419431,1927.2401390075684,1962.7001304626465,2054.700149536133,2074.140151977539,1916.4801292419431,2017.9201545715332
PI (36:0),0,6.959082202250399,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1925.120128631592,1978.380146026611,1975.9201431274416,1913.6201438903809,1917.120132446289,1925.120128631592,1978.380146026611,1975.9201431274416,1913.6201438903809,1917.120132446289,2079.380153656006
PI (36:1),0,7.011402351951612,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1925.7401390075684,2100.620143890381,2161.960159301758,2051.040145874023,1956.5001335144043,1925.7401390075684,2100.620143890381,2161.960159301758,2051.040145874023,1956.5001335144043,1911.1801528930664
PI (36:2),0,7.287040784945891,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,2100.2801399230957,2674.6001777648926,2975.6802291870117,2440.0801696777344,2333.4001693725586,2100.2801399230957,2674.6001777648926,2975.6802291870117,2440.0801696777344,2333.4001693725586,1972.7001495361328
PI (36:4),0,7.371671023635476,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,2198.3001441955566,3105.860210418701,3505.340274810791,2595.960174560547,1976.1401290893557,2198.3001441955566,3105.860210418701,3505.340274810791,2595.960174560547,1976.1401290893557,1911.3801345825195
PI (36:5),0,6.943364182268727,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1926.980152130127,1920.120128631592,2000.480152130127,1913.180145263672,1917.5601425170896,1926.980152130127,1920.120128631592,2000.480152130127,1913.180145263672,1917.5601425170896,1912.1801300048828
PI (36:6),0,6.977640565010976,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1926.1601333618164,1964.3001403808591,1987.260150909424,2088.5001525878906,1916.9401359558103,1926.1601333618164,1964.3001403808591,1987.260150909424,2088.5001525878906,1916.9401359558103,2010.9601364135744
PI (38:1),0,6.957443433819071,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1976.9201431274416,1920.5001335144043,1990.4601287841797,1962.080150604248,1916.4201354980469,1976.9201431274416,1920.5001335144043,1990.4601287841797,1962.080150604248,1916.4201354980469,1943.2401390075684
PI (38:2),0,6.98142441927071,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1925.7201385498047,2110.620132446289,2016.1801490783691,1940.9201354980469,1950.9001350402832,1925.7201385498047,2110.620132446289,2016.1801490783691,1940.9201354980469,1950.9001350402832,1954.7601470947263
PI (38:3),0,7.733858877903895,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1926.5401306152344,4295.120227813721,6848.9204597473145,2488.880195617676,1916.2801361083984,1926.5401306152344,4295.120227813721,6848.9204597473145,2488.880195617676,1916.2801361083984,1972.9401321411133
PI (38:4),0,8.876187213117856,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1970.0801467895508,11160.061084747314,19207.30129623413,5604.580303192139,1916.4001426696775,1970.0801467895508,11160.061084747314,19207.30129623413,5604.580303192139,1916.4001426696775,1989.2201461791992
PI (38:5),0,7.3302949815170075,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,2001.3601531982424,2900.3202209472656,3759.720272064209,2270.900161743164,2017.4601516723633,2001.3601531982424,2900.3202209472656,3759.720272064209,2270.900161743164,2017.4601516723633,1963.040138244629
PI (38:6),0,6.97934312572101,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1926.200138092041,1945.0401496887207,2104.5801582336426,1991.8001556396484,1938.02014541626,1926.200138092041,1945.0401496887207,2104.5801582336426,1991.8001556396484,1938.02014541626,1993.7401542663576
PI (40:0),0,6.974472434650414,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1925.6201362609863,2011.280143737793,2010.7601356506348,2020.2801399230957,1916.0001373291016,1925.6201362609863,2011.280143737793,2010.7601356506348,2020.2801399230957,1916.0001373291016,1965.6001510620115
