lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD73-5xFAD-M2liver_033123,FAD131-5xFAD-M1liver_033123,FAD131-5xFAD-M2liver_033123,FAD131-5xFAD-M4liver_033123,FAD173-5xFAD-M1liver_033123,DOD73m2_500x_N1__liverLD__8_8_23,FAD131m1_500x_N1__liverLD__8_8_23,FAD131m2_500x_N1__liverLD__8_8_23,FAD131m4_500x_N1__liverLD__8_8_23,FAD173m1_500x_N1__liverLD__8_8_23,Blank_500x_N1__liverLD__8_8_23
PEo (20:0),0.09330956254188759,7.820728873323593,0.20334542014956192,0.6520339628559428,0.7134154904427367,5,5,Time Period_ Older Data,Time Period_ New Data,PE,33077.5422668457,32193.102325439453,32186.882385253903,36449.14270019531,32243.00256347656,2074.64013671875,2079.360153198242,1965.8601417541504,1998.8601570129397,1988.240146636963,1966.740146636963
PS (30:1),0.08828041791238324,7.778545533248258,0.18199086356712968,0.6696678770643671,0.7314103054461882,5,5,Time Period_ Older Data,Time Period_ New Data,PS,33012.68228149414,32662.822235107426,31043.802368164062,33196.822509765625,30799.06231689453,1961.7401390075684,1962.8201370239256,1959.4601364135744,1958.2201461791992,1959.700138092041,1958.000144958496
PSo (42:4),-0.08781697654150611,7.704689458201401,0.18008246920067172,0.6713023773986916,0.7318978132346797,5,5,Time Period_ Older Data,Time Period_ New Data,PS,27546.54202270508,29182.58219909668,27560.74200439453,29965.162048339844,28609.342163085938,2003.8001441955569,1963.820140838623,1959.1201210021973,1958.60013961792,1959.4601364135744,1957.440139770508
Lyso_PS(18:2) | PS (18:2),-0.08668443667577101,7.708851035552024,0.17547066345015327,0.6752949280744144,0.7336537490191168,5,5,Time Period_ Older Data,Time Period_ New Data,PS,28764.80191040039,27993.48178100586,28187.1220703125,30067.922149658203,28347.922149658203,1961.1601486206057,1963.9401321411133,2026.7401390075684,1958.040138244629,1960.6401443481443,1959.1601371765137
Lyso_PS(20:0) | PS (20:0),0.08684360045466277,7.79153713286982,0.17612520753703365,0.6747245428591288,0.7336537490191168,5,5,Time Period_ Older Data,Time Period_ New Data,PS,33299.86245727539,32409.102264404297,32216.54214477539,33119.6623840332,31238.821975708008,1960.68013381958,1962.4801292419431,1966.4801406860352,2039.480136871338,1972.64013671875,1958.52014541626
PEo (28:0),-0.08533110638558176,7.668812814135432,0.17001071960524605,0.6801022810041314,0.7375757132016637,5,5,Time Period_ Older Data,Time Period_ New Data,PE,30336.68231201172,30266.54208374023,26587.60191345215,26116.3818359375,26409.46192932129,1900.1801300048828,1899.3001441955569,2028.5201416015625,1894.4201431274416,1882.920139312744,1889.4601440429688
PSo (40:5),0.08183674982580144,7.779297198845085,0.15639868953503466,0.6924940344309639,0.749694771897142,5,5,Time Period_ Older Data,Time Period_ New Data,PS,32066.582153320312,33166.6826171875,32056.722290039062,32641.36248779297,30584.742065429688,1960.7001419067385,1992.3601379394531,1959.260124206543,1958.6601371765137,1959.9401321411133,1958.8401489257812
PS (42:0),-0.08106023453969732,7.702293318437348,0.1534372887734996,0.6952719677796739,0.7513816353548757,5,5,Time Period_ Older Data,Time Period_ New Data,PS,26855.401947021484,30218.322235107426,31091.582092285156,27794.101821899418,27157.441925048828,1961.4401321411133,1963.1801414489744,1958.9401512145996,1959.0201416015625,1959.6401443481443,1959.0801429748535
PE (22:4),0.07756637313482281,7.814730511801179,0.14052563661753936,0.7077590165936034,0.7635368725423113,5,5,Time Period_ Older Data,Time Period_ New Data,PE,31742.702423095703,35654.14242553711,32017.44212341309,34130.34216308594,31345.20230102539,1930.1601333618164,2034.240146636963,2203.680160522461,1979.4001350402832,1980.9401321411133,1937.660144805908
PE (44:6),0.07607636175414118,7.744835754453391,0.13514477519563076,0.7131562845116547,0.766674120871168,5,5,Time Period_ Older Data,Time Period_ New Data,PE,32647.24237060547,30575.482147216797,31005.322387695312,31951.362243652344,30617.982299804688,1960.9601402282717,1928.1001319885256,1934.240135192871,1883.0201377868652,1938.7201461791992,1867.440143585205
PS (44:2),-0.07610935295605244,7.742782922265549,0.1352882430678517,0.713010809638166,0.766674120871168,5,5,Time Period_ Older Data,Time Period_ New Data,PS,27559.542114257812,31487.822372436523,32473.542392730713,22833.041748046875,33426.62226104736,2003.0801315307615,2005.7201499938965,2058.1401443481445,2002.0801315307615,2002.7201309204104,2001.620147705078
PSo (34:1),0.07503630631842717,7.780937220438745,0.1314881874209597,0.716893998103924,0.7693496565017721,5,5,Time Period_ Older Data,Time Period_ New Data,PS,32826.582275390625,32586.822265625,31932.002319335938,31742.26251220703,30634.12191772461,1960.400119781494,1963.0601425170896,1959.2401428222656,1957.8601379394531,1985.7601432800293,2029.280143737793
"PIo (38:3), PIp (38:2)",-0.07396260515777756,7.708914839161673,0.12774634316543398,0.7207802474893402,0.7721750129624931,5,5,Time Period_ Older Data,Time Period_ New Data,PI,23547.48191833496,39138.92234802246,39371.882553100586,11918.780822753906,30515.001892089844,1925.3201446533203,2062.5601539611816,1975.0201377868652,1913.9801445007324,1916.4601440429688,2028.460147857666
PS (42:4),-0.07290551661422309,7.707820399873608,0.12412261013224324,0.7246054977790428,0.7749253240136985,5,5,Time Period_ Older Data,Time Period_ New Data,PS,29671.682098388672,27773.80184936523,27812.461975097656,30302.241943359375,28368.22193908691,1960.4801445007324,1962.080135345459,1959.4401359558103,1958.8401374816897,1976.640151977539,1958.0201377868652
PS (40:4),0.07239569150334098,7.771142324348806,0.12239585198463487,0.7264503829780342,0.775551882000813,5,5,Time Period_ Older Data,Time Period_ New Data,PS,30903.662109375,32283.10244750977,33779.442321777344,31557.94219970703,30579.582244873047,1961.460147857666,1962.5201301574707,1958.8401374816897,1959.120128631592,1959.6801414489744,1958.0601387023928
Lyso_PS(20:4) | PS (20:4),-0.06717180325339069,7.7083585130321595,0.10536788802741448,0.7454806464950885,0.7931193061156728,5,5,Time Period_ Older Data,Time Period_ New Data,PS,30915.802276611328,30914.702041625977,30446.962036132812,25454.64169311523,26786.921646118164,1961.2201347351072,1962.9801483154297,1959.1801261901855,1958.5201416015625,1960.380126953125,1958.780143737793
PEp (30:1),-0.06719181160377741,7.742005452572795,0.1054475950899203,0.7453877323952355,0.7931193061156728,5,5,Time Period_ Older Data,Time Period_ New Data,PE,30034.742218017574,29205.38217163086,30389.142059326172,30081.482177734375,29265.60189819336,2003.10013961792,1873.4401359558103,2317.320171356201,1983.6001358032229,1932.2601318359375,1866.9401359558103
PS (36:6),0.06557101366987769,7.767979544800081,0.10040892786795652,0.7513394554329318,0.7979743181839413,5,5,Time Period_ Older Data,Time Period_ New Data,PS,31341.52226257324,31162.662231445312,31296.782272338867,32875.222412109375,31544.382354736328,1961.200134277344,1962.8601455688477,1959.2801513671875,1958.860149383545,1959.240146636963,1958.300136566162
PSo (28:0),-0.06465698497178264,7.723818968195071,0.09763177398273726,0.7546903225084215,0.8001535949486879,5,5,Time Period_ Older Data,Time Period_ New Data,PS,29457.362060546875,27886.141998291016,29402.44219970703,28081.50210571289,31263.40219116211,2040.160144805908,1983.440139770508,1959.2401428222656,1958.740146636963,1960.3401374816897,1979.7401428222656
PSp (30:1),-0.06414416951175338,7.709851464600511,0.09608429392354895,0.7565802212968287,0.8007790658399424,5,5,Time Period_ Older Data,Time Period_ New Data,PS,29501.562133789062,30061.462036132812,27543.941833496097,30624.262481689453,26864.22177124023,1961.8001251220703,1964.1801376342771,1958.2601356506348,1959.0601348876953,1960.3201293945312,1958.6801528930664
PSo (42:6),0.06265405337922754,7.776252234133277,0.0916784001571962,0.7620541635531738,0.8051893048863723,5,5,Time Period_ Older Data,Time Period_ New Data,PS,32798.72229003906,31590.842254638672,28673.421997070312,30553.5020904541,35454.96228027344,2035.2401428222656,1963.3401412963867,1958.480125427246,1959.2001457214355,1959.780143737793,1958.1401329040527
PS (32:3),-0.06169762900330476,7.710790664110233,0.08889504702611406,0.7655866021937388,0.8075365529988752,5,5,Time Period_ Older Data,Time Period_ New Data,PS,31848.50213623047,27752.32196044922,27407.14196777344,28983.20211791992,28840.541931152344,1961.7001304626465,1962.7801399230957,1959.7201538085935,1959.0201416015625,1959.080135345459,1959.0801239013672
PEo (18:0),0.05862076977581639,7.862974945689007,0.08028421619968285,0.7769126187708404,0.8166863023256616,5,5,Time Period_ Older Data,Time Period_ New Data,PE,35290.98260498047,36136.88269042969,32969.082458496094,33741.44256591797,32229.482147216797,2227.4801635742188,1990.6201400756836,2167.74015045166,2147.0601387023926,2066.320152282715,1899.840133666992
PEp (16:0),-0.0588533075684484,7.8415901170188524,0.08092789621865742,0.776043870829537,0.8166863023256616,5,5,Time Period_ Older Data,Time Period_ New Data,PE,31451.20233154297,32300.30209350586,31736.482421875,31510.54225158691,33181.94250488281,2073.720146179199,2073.160144805908,2298.780174255371,2238.940143585205,2118.3401374816895,1992.5001373291016
PE (20:1),0.05700837679572801,7.829555171897186,0.07591966234133996,0.7829050641223037,0.8204619041925848,5,5,Time Period_ Older Data,Time Period_ New Data,PE,33361.02230834961,33775.54232788086,30739.48208618164,35915.082611083984,32168.022186279297,2114.680149078369,1975.1001434326172,2094.20015335083,2031.980152130127,2130.480155944824,1886.8801383972168
PEo (42:0),0.05692071103285876,7.992950262031455,0.07573103203290898,0.78316818127474,0.8204619041925848,5,5,Time Period_ Older Data,Time Period_ New Data,PE,39464.602783203125,37566.382720947266,38891.98278808594,37840.122802734375,34232.22247314453,2403.340190887451,2731.9601974487305,2190.2801551818848,2137.8401489257812,2274.820163726806,1898.1601371765137
PC (42:3),0.054112156792242655,9.316612678107898,0.06863029718550706,0.7933416042934542,0.8282062894363504,5,5,Time Period_ Older Data,Time Period_ New Data,PC,106197.4287109375,108623.22717285156,105244.12854003906,84038.986328125,94281.68737792967,7767.040550231934,5733.900428771973,6533.020431518555,4443.200359344482,6670.140563964844,1722.7201309204102
PS (40:5),0.054299559469673866,7.764915311538243,0.06885816265535505,0.7930066056913688,0.8282062894363504,5,5,Time Period_ Older Data,Time Period_ New Data,PS,30930.00225830078,31532.04196166992,32820.222259521484,31290.282165527344,30775.14210510254,1960.960147857666,1963.1801376342771,1959.64013671875,1958.9001350402832,1974.5801277160645,1958.4601402282717
PSo (36:3),-0.05387298087650534,7.727271689016242,0.06778197825274124,0.7945940211962388,0.8282062894363504,5,5,Time Period_ Older Data,Time Period_ New Data,PS,30614.702270507812,27161.90199279785,29502.26203918457,29244.641983032227,30646.60223388672,2022.660140991211,1962.9401359558103,1959.1401252746584,1996.340160369873,1960.6401405334473,1958.5801429748535
Lyso_PS(17:1) | PSp (18:0),0.04923299275832938,7.760460026344391,0.056607691158077955,0.8119402665735288,0.8448567638670502,5,5,Time Period_ Older Data,Time Period_ New Data,PS,33089.86218261719,31539.802185058594,28641.74201965332,30474.54196166992,32670.20233154297,1961.040126800537,1962.8001327514648,1959.0201530456543,1958.620147705078,1959.60013961792,1958.9201431274416
PE (32:4),-0.04775413388569734,7.757799068781512,0.05326595974322945,0.817474692404571,0.8491811307271766,5,5,Time Period_ Older Data,Time Period_ New Data,PE,28063.282012939453,31050.162231445312,30927.94219970703,30382.102264404297,30716.342163085938,2036.0401496887207,2047.52014541626,1990.0201416015625,2008.7001457214355,2040.7801475524905,1951.1801528930664
PSo (36:4),-0.046169045138093466,7.717433343665873,0.04978039542730173,0.8234458434713234,0.853943837673965,5,5,Time Period_ Older Data,Time Period_ New Data,PS,28679.682037353516,28406.421966552734,31704.94229125977,28571.30201721191,29213.582061767574,1961.340133666992,1962.400131225586,1959.360134124756,1958.4401321411133,1960.220127105713,1957.280143737793
PSo (42:1),-0.04536557826995443,7.723888648927474,0.04806408997744739,0.8264668064430585,0.8556362231410488,5,5,Time Period_ Older Data,Time Period_ New Data,PS,28579.18212890625,29411.202087402344,31283.76190185547,28818.30210876465,29240.54217529297,1960.9601249694824,1963.0401344299316,1959.2801399230957,1958.8201522827148,2005.0001411437988,1958.100128173828
Lyso_PS(18:3) | PS (18:3),-0.043498721917404226,7.718881615105496,0.044188781725740256,0.8335027770399526,0.8614726688869309,5,5,Time Period_ Older Data,Time Period_ New Data,PS,30147.4220123291,30400.12226867676,29299.36210632324,29347.121994018555,27568.621780395508,1961.1201400756836,1963.700138092041,1959.4201583862305,1958.2601432800293,1960.380142211914,1958.9001350402832
PSo (36:2),0.04291241881720484,7.763555386754518,0.04300746855428583,0.8357112101680132,0.862308384360965,5,5,Time Period_ Older Data,Time Period_ New Data,PS,30084.1220703125,30494.062103271484,33453.402435302734,31270.18225097656,31300.20230102539,1961.52014541626,1962.360134124756,1958.9601364135744,1976.60013961792,1986.4801406860352,1958.040126800537
PS (32:5),-0.0420271944173862,7.735410693011176,0.04125208561239546,0.8390521083104646,0.8643078573900438,5,5,Time Period_ Older Data,Time Period_ New Data,PS,30700.342315673828,29756.842315673828,30107.64208984375,28843.58203125,29174.80201721191,1962.000129699707,1963.76012802124,1959.2001419067385,1982.420146942139,2042.70015335083,1979.3201332092283
PC (30:2),-0.04150307836811618,7.927656786699506,0.04026070466306919,0.8409717088678432,0.8648390194701027,5,5,Time Period_ Older Data,Time Period_ New Data,PC,43635.50291442871,33543.382415771484,38352.2626953125,27075.501739501953,31698.782440185547,2802.9601860046387,2157.300151824951,2508.360179901123,1940.9601364135744,2219.4001274108887,1771.420108795166
PE (30:1),-0.04035145414054439,7.740776157158983,0.038029522933305415,0.8453838688890312,0.8679274387260719,5,5,Time Period_ Older Data,Time Period_ New Data,PE,30043.76202392578,29401.562072753903,28161.541931152344,33415.982330322266,28487.82208251953,2061.260154724121,2006.3601531982424,2102.040142059326,1896.4601440429688,1915.8201370239256,1930.860149383545
"(11Z,14Z)-eicosadienoylcarnitine",-0.032632004285396,11.238088425196665,0.02498909491049517,0.8743942373902311,0.8962177208525497,5,5,Time Period_ Older Data,Time Period_ New Data,CAR,323973.94287109375,312251.02392578125,344173.2451171875,322782.0625,393336.70947265625,22190.44157409668,21535.18148803711,25598.02178955078,21756.661514282227,21312.761611938477,21711.001541137695
Lyso_PS(13:0) | PS (12:0),0.03134142817122967,7.762246880237918,0.022941527032434017,0.8796092285802843,0.9000652571519189,5,5,Time Period_ Older Data,Time Period_ New Data,PS,29768.922119140625,31121.102081298828,31529.70217895508,32464.062255859375,30392.242248535156,2008.6001434326172,1962.8401184082031,1958.9801445007324,1958.5801429748535,1959.9601249694824,2009.4401512145996
CerP(d18:0/16:0),-0.027823731330816524,7.759739213119164,0.018083659051967516,0.8930265863566721,0.9122792324970316,5,5,Time Period_ Older Data,Time Period_ New Data,Cer,29477.281829833984,31826.221954345703,28925.482147216797,31450.021942138672,32541.78221130371,1884.1401405334473,2032.1401329040527,1936.000144958496,2180.1601638793945,2149.9201622009277,1736.160125732422
PEp (32:1),-0.024255614922343603,7.731678719935906,0.013740679687515467,0.9066852071082045,0.9242954450066896,5,5,Time Period_ Older Data,Time Period_ New Data,PE,30333.38220214844,30787.44201660156,27758.642120361328,32142.502227783203,28373.24220275879,1960.1801376342771,1912.6401329040527,1911.4801330566409,1916.6801490783691,2151.820152282715,1924.2801513671875
PSp (42:2),-0.023967343730742486,7.729008752705238,0.01341574264673362,0.9077901692029988,0.9242954450066896,5,5,Time Period_ Older Data,Time Period_ New Data,PS,30167.742279052734,29224.52212524414,31787.762176513672,29308.362243652344,28517.062042236328,1961.68013381958,1962.620128631592,1958.5001373291016,1960.1401329040527,1971.080150604248,1958.160140991211
PS (30:3),-0.017549087171428373,7.733132051728548,0.007192655481333077,0.9324128212022391,0.9476823265610069,5,5,Time Period_ Older Data,Time Period_ New Data,PS,29366.942138671875,31095.382293701172,30171.582092285156,29137.68182373047,30024.622177124023,1961.080135345459,1985.1201400756836,1959.1801376342771,1958.980155944824,1960.0201530456543,1958.5201377868652
PSp (20:0),0.017178526499092472,7.74930622591428,0.0068921780419124445,0.9338363185430701,0.9476823265610069,5,5,Time Period_ Older Data,Time Period_ New Data,PS,30612.00228881836,31253.982177734375,31108.362030029297,29066.28205871582,31497.042510986328,1986.400127410889,1964.460132598877,1959.360134124756,1958.3201484680176,1960.0401496887207,1957.8001403808591
