lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD73m2_500x_N1__liverLD__8_8_23,FAD131m1_500x_N1__liverLD__8_8_23,FAD131m2_500x_N1__liverLD__8_8_23,FAD131m4_500x_N1__liverLD__8_8_23,FAD173m1_500x_N1__liverLD__8_8_23,DOD73-5xFAD-M2liver_033123,FAD131-5xFAD-M1liver_033123,FAD131-5xFAD-M2liver_033123,FAD131-5xFAD-M4liver_033123,FAD173-5xFAD-M1liver_033123,Blank_500x_N1__liverLD__8_8_23
Lyso_PI(18:2) | PI (18:2),1.1750806507929024,7.325161021020851,31.396944190605154,2.1031164788975493e-8,5.970137101386592e-8,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1912.9201354980469,1916.360126495361,1995.4001502990725,2145.820152282715,1874.3401374816897,12650.78076171875,15273.040924072266,13204.880981445312,14009.22103881836,12196.500854492188,1938.6801376342771
Cer(d18:0/h24:0),-1.1609454281802982,8.365846963496072,30.681033834010336,3.041232532704095e-8,8.593574496081296e-8,5,5,Time Period_ New Data,Time Period_ Older Data,Cer,2050.900146484375,2078.260166168213,1837.7001304626465,1822.6801376342771,2035.5801277160645,66100.90417480469,71615.50500488281,64478.46472167969,66853.724853515625,69527.86511230469,1725.860122680664
PE (44:10),-1.1516977833786113,8.323685248729122,30.20144033388155,3.8942015865453764e-8,1.095355332105914e-7,5,5,Time Period_ New Data,Time Period_ Older Data,PE,1898.9001426696775,1945.9001541137695,1869.8001327514648,1913.060131072998,1878.1001358032229,65739.96533203125,59967.84423828125,66639.94482421875,67628.66436767578,65771.20495605469,1867.3201370239256
Cer(d18:1/12:0),1.1502542147405301,7.3116398122541195,30.11759075427547,4.066260511868134e-8,1.1385529433230774e-7,5,5,Time Period_ New Data,Time Period_ Older Data,Cer,1929.620132446289,1830.780128479004,1996.8001441955569,2262.4601287841797,1863.04012298584,13702.380935668943,14676.920921325684,14292.661056518557,12797.880897521973,13408.780952453611,1682.500114440918
PC (34:0),-1.1378954385114517,11.55850364491096,29.629382958249153,5.2306010967589024e-8,1.457941301178047e-7,5,5,Time Period_ New Data,Time Period_ Older Data,PC,10671.120658874512,36586.24224472046,28833.202491760258,9961.16077041626,10174.020538330078,788458.2072143555,943320.03271484375,1015073.9608764648,147491.9864501953,368829.1076660156,3462.000228881836
Cer(d18:2/20:0),1.1401731859413369,7.357749514933528,29.609025152875677,5.2858251018058775e-8,1.4666974156362254e-7,5,5,Time Period_ New Data,Time Period_ Older Data,Cer,2073.8401527404785,1897.260124206543,1973.740146636963,2098.3401679992676,2115.620143890381,14261.48104095459,13432.28094482422,14738.641052246094,14420.400985717772,14324.70100402832,1776.8201293945312
CerP(d18:1/24:1(15Z)),1.136398554716726,7.195040072500698,29.39844744680002,5.892483039185333e-8,1.627699350734603e-7,5,5,Time Period_ New Data,Time Period_ Older Data,Cer,1836.2601203918457,1661.9401245117188,1735.000129699707,1878.0401420593264,1864.620132446289,12847.321006774902,13944.040954589844,12685.640884399414,11588.460762023926,12037.880805969238,1704.9801177978516
Cer(d18:1/24:1(15Z)),1.1302830314974415,8.015767705073145,29.161903437269903,6.657545933571491e-8,1.8308251317321602e-7,5,5,Time Period_ New Data,Time Period_ Older Data,Cer,3835.640266418457,3127.500213623047,2783.8002166748047,2383.6001739501953,3553.4402770996094,28354.101760864258,20285.981399536133,19818.70132446289,20440.341522216797,21262.68145751953,3247.0602378845215
Cer(d18:1/26:1(17Z)),1.1278488326646874,7.591243907435566,29.007135481925076,7.211218748971825e-8,1.9742714441629528e-7,5,5,Time Period_ New Data,Time Period_ Older Data,Cer,2135.7801475524902,2880.8601875305176,2160.400161743164,2289.420154571533,2247.980155944824,16077.50112915039,16431.261138916016,16378.241180419922,16774.821083068848,16897.74136352539,2370.2801513671875
Lyso_PC(9:0),1.122973536236929,7.580596600360717,28.763961256968955,8.175840672079371e-8,2.2284592274340232e-7,5,5,Time Period_ New Data,Time Period_ Older Data,PC,2763.700222015381,2157.6801376342773,2489.8401947021484,2243.58016204834,2161.0801582336426,16486.561141967773,16671.80140686035,15904.841094970703,18461.641311645508,16058.261123657228,2083.060127258301
PE (44:2),-1.1155953431954182,8.318722238848101,28.382779289767974,9.954688014099542e-8,2.701360271667541e-7,5,5,Time Period_ New Data,Time Period_ Older Data,PE,1924.18013381958,1961.000129699707,1916.700134277344,1922.5001487731936,1910.8801307678225,61912.12405395508,59422.60418701172,67708.60498046875,65267.90399169922,67860.86465454102,1867.4601402282717
PC (36:5),-1.1127233150989777,11.924727716900941,28.366703532625245,1.003769602211891e-7,2.711938925274232e-7,5,5,Time Period_ New Data,Time Period_ Older Data,PC,33784.082847595215,39953.7622756958,24688.321159362793,7029.300556182861,21294.520931243896,993834.5322265624,1033477.9822998048,1221029.6986083984,204802.83276367188,756101.1729125977,2055.0801429748535
SM (d18:2/18:1),-1.1078573665885105,8.348248964573658,28.0019386263358,1.211939765298691e-7,3.260065045519623e-7,5,5,Time Period_ New Data,Time Period_ Older Data,SM,1832.2601356506348,1865.740135192871,1862.3401260375977,2149.880142211914,2107.500141143799,68047.54397583008,77842.04515075684,86324.40676879883,35193.98226928711,61283.14553833008,2004.7001304626465
SM (d18:1/18:1)9Z)),-1.094317342424945,8.459648882638414,27.34774619686755,1.699624261652193e-7,4.5520371529467427e-7,5,5,Time Period_ New Data,Time Period_ Older Data,SM,2307.8201789855957,2422.260154724121,1862.1001510620115,1994.460132598877,2128.7401428222656,78819.34478759766,84466.68629455566,91158.76528930664,35601.04244995117,64017.584716796875,2161.9601402282715
PIp (32:1),1.0893184025316596,7.330871153983545,27.078668924033682,1.9534158137876515e-7,5.209108836767071e-7,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1926.0001335144043,2025.160125732422,1913.4801445007324,1925.980136871338,1949.0801429748535,15302.681274414062,16317.00131225586,10582.06076812744,9884.640640258787,18566.10124206543,1912.040138244629
PI (38:6),-1.0886943035770742,8.345819044169595,27.06404178261932,1.9682527915477714e-7,5.226050515488911e-7,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1926.200138092041,1945.0401496887207,2104.5801582336426,1991.8001556396484,1938.02014541626,53666.264892578125,79780.18685913086,100114.5853881836,17358.401153564453,77139.32650756836,1993.7401542663576
CerP(d18:1/24:0),1.0844407207906281,7.248766613421705,26.834197879849874,2.2167957286403128e-7,5.860713170997566e-7,5,5,Time Period_ New Data,Time Period_ Older Data,Cer,1857.480136871338,1758.4001235961914,1951.8001441955569,1764.0201301574707,1894.480125427246,13356.400939941406,14521.361053466797,14182.241096496582,13126.600936889648,11995.020820617676,1757.1601333618164
Lyso_PI(18:4) | PI (18:4),1.0764121234513118,7.402396893035748,26.45965942674847,2.690994659475349e-7,7.08398594118297e-7,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1883.220142364502,2192.5001640319824,2192.7001609802246,1947.060131072998,1874.2601356506348,13703.76104736328,14894.421081542969,15292.181091308594,15703.061004638672,14176.401092529297,2160.1601638793945
1-O-stearoyl-Cer(d18:1/16:0),1.076464323067059,7.231944363648383,26.44591749281247,2.7102066819375735e-7,7.104201344993809e-7,5,5,Time Period_ New Data,Time Period_ Older Data,Cer,1769.8401222229004,1807.3401260375977,1701.8201179504397,1826.1601295471191,1900.3001289367676,12832.000988006592,14251.620956420898,13927.140914916992,12235.580841064451,12726.080932617188,1860.340133666992
Cer(d18:0/24:0),-1.0688661712199812,8.482834460094349,26.120074050931635,3.2083111490040096e-7,8.374235880451144e-7,5,5,Time Period_ New Data,Time Period_ Older Data,Cer,2146.2401428222656,2083.8001556396484,1876.900127410889,2570.620204925537,2295.100154876709,73688.32458496094,74258.60498046875,69665.18505859375,66611.945068359375,71716.94543457031,2210.4401473999023
PI (34:4),1.063830449210549,7.479344468381558,25.86226008264152,3.666683614933646e-7,9.530283151051163e-7,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1925.820140838623,2132.760139465332,2099.68013381958,2350.3601608276367,1915.6601219177248,14175.461013793943,14581.341094970703,20604.16130065918,11174.940826416016,16788.201202392578,2494.380172729492
Lyso_PC(12:0),1.0561288870145014,7.932698210086825,25.532169956094663,4.3506797155205694e-7,1.1260582793112063e-6,5,5,Time Period_ New Data,Time Period_ Older Data,PC,3542.420249938965,2713.1601791381836,2533.900188446045,2923.420196533203,2732.2202072143555,23621.941802978516,23703.441772460938,17827.301208496094,21465.161651611328,20389.88153076172,3181.900215148926
PE (44:4),-1.0440596041742938,8.24786756923429,24.929033510056797,5.947987942595827e-7,1.5330378965016862e-6,5,5,Time Period_ New Data,Time Period_ Older Data,PE,1870.320125579834,1872.4201278686523,1870.18013381958,1915.040138244629,1916.760124206543,50146.80279541016,47931.36334228515,60523.984954833984,93907.00622558594,46977.76336669922,1880.9401359558103
PE (28:2),-1.0408537061372531,8.280244408258685,24.782389023514014,6.418119240143251e-7,1.647317271636768e-6,5,5,Time Period_ New Data,Time Period_ Older Data,PE,1922.5801429748535,1941.0001411437988,1905.1401443481443,2001.400146484375,1917.9201431274416,61291.30432128906,64246.444274902344,59419.50378417969,61742.40466308594,60901.72448730469,1886.1001434326172
PC (32:4),-1.0356271384629079,8.226307289332976,24.53467974441155,7.298432883738515e-7,1.857782915860713e-6,5,5,Time Period_ New Data,Time Period_ Older Data,PC,2014.8801574707031,1859.160125732422,2012.7001457214355,1735.3001251220703,1715.0601196289062,63043.864501953125,71370.96591186523,76943.78628540039,30708.141983032227,54504.0832824707,1894.380126953125
PC (40:0),1.0333237256741272,11.036201128163542,24.541708728349022,7.271857448663076e-7,1.857782915860713e-6,5,5,Time Period_ New Data,Time Period_ Older Data,PC,33817.44223022461,25310.501953125,28582.501922607426,22133.78160095215,20470.121452331543,221553.1376953125,231973.66088867188,240799.01538085935,107948.86840820312,181713.5526123047,18743.481147766113
PC (42:2),-1.0335813548207775,8.891195414854824,24.488187970724365,7.476679877258151e-7,1.8953229647699675e-6,5,5,Time Period_ New Data,Time Period_ Older Data,PC,4031.2002487182617,2931.860206604004,3180.8602333068848,1677.2201080322266,3556.7403106689453,100473.00769042967,107498.50732421876,102669.7274169922,81504.82653808594,92259.5068359375,1679.1401290893557
Lyso_PI(17:2),1.0311404132747843,7.461049355832322,24.328809947470305,8.121523874589961e-7,2.0503519289948427e-6,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1883.5601272583008,2191.600166320801,2108.040142059326,2351.9401779174805,1884.380142211914,14058.46110534668,16365.14126586914,16550.241180419922,14941.961151123049,16898.061309814453,2203.280166625977
Lyso_PC(17:0),1.0243782307636027,7.7444827203294135,24.039466141342515,9.438118342734395e-7,2.373012611887505e-6,5,5,Time Period_ New Data,Time Period_ Older Data,PC,2458.8201789855957,2707.7201766967773,2806.420207977295,2652.0401916503906,2200.1001625061035,21431.72152709961,19055.2413482666,19460.221252441406,17664.22119140625,19691.641189575195,2481.7201614379883
PIo (30:1),1.0219465488155346,7.391137283359105,23.90028596357426,1.014566894703451e-6,2.540541492428154e-6,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1926.260150909424,2126.4601516723633,1985.740146636963,2004.1201438903809,1940.5401496887207,16028.521087646484,13802.880950927734,16297.801147460938,15085.720886230469,14629.001083374023,2016.000144958496
"18:2 Cholesteryl ester, zymosteryl oleate, 16:1 Stigmasteryl ester, 16:2 Sitosteryl ester",1.0177214332727589,11.748313350026603,23.824818607021427,1.0551318896633486e-6,2.6314220406179057e-6,5,5,Time Period_ New Data,Time Period_ Older Data,CE,39578.082706451416,47635.123374938965,31872.242237091064,44908.16316604614,63846.58479309082,280052.52032470703,416777.9912109375,390900.9848632813,261129.95727539065,394342.8669433594,10255.52070236206
Lyso_PI(12:0) | PI (12:0),1.0098488304715052,7.449525097648927,23.35112352961128,1.3496465407845927e-6,3.3523478593681817e-6,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1883.6001319885256,2099.3201332092285,2059.9001502990723,2267.8401679992676,1873.880126953125,14177.260864257812,16909.221221923828,15551.96109008789,15191.641143798828,16314.901275634766,2317.840171813965
Cer(d18:1/20:0),1.0091199709357646,7.5309014676209,23.3281088050796,1.3658922378727065e-6,3.379074773211194e-6,5,5,Time Period_ New Data,Time Period_ Older Data,Cer,2526.7401847839355,2435.0401916503906,1785.280128479004,2208.660144805908,2173.1401596069336,17296.36116027832,17171.781188964844,17685.82122039795,15297.421112060549,17804.761199951172,2025.1601371765137
Cer(d18:2/14:0),1.008910696084418,7.370462233574703,23.305576007469128,1.3819877508798223e-6,3.405217818167882e-6,5,5,Time Period_ New Data,Time Period_ Older Data,Cer,2171.900146484375,1934.960132598877,1837.3401184082031,1944.8201446533203,2043.7001304626465,15502.421157836914,14981.941146850586,14575.001022338867,15304.041061401367,15743.501052856443,1830.0601348876953
PI (40:2),1.0077379677078748,7.358234608910122,23.250276391202327,1.422300061353226e-6,3.4905850111298294e-6,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1926.2201385498047,1919.7401313781736,1960.5001525878904,2023.2401390075684,1916.740135192871,10004.960624694824,20841.081619262695,21554.80174255371,8145.420631408691,14800.361038208008,1934.0001335144043
CerP(d18:1/22:0),1.0004716728364915,7.277131517035224,22.91541520751491,1.6928876453315597e-6,4.138169799699369e-6,5,5,Time Period_ New Data,Time Period_ Older Data,Cer,1972.0601387023928,1768.2001304626465,1864.020133972168,1726.5601119995115,1881.220111846924,14392.100997924805,15050.681030273438,13666.420791625977,13331.20101928711,14596.760955810549,1822.04012298584
CerP(d18:1/16:0),0.9955068474068248,7.63823232342964,22.72170456196713,1.8724096594151658e-6,4.5589104750977955e-6,5,5,Time Period_ New Data,Time Period_ Older Data,Cer,2814.10022354126,2084.6401557922363,2182.8601417541504,2640.0601692199707,2182.4801597595215,17799.581329345703,18708.22158050537,19981.541175842285,16484.621269226074,19349.54133605957,2202.060146331787
TetradecanoylcarnitineO-tetradecanoylcarnitine,-0.991617932805581,10.38663813266286,22.620907194633986,1.9732559090198886e-6,4.785534015575793e-6,5,5,Time Period_ New Data,Time Period_ Older Data,CAR,7945.620555877686,8343.720588684082,8565.620658874512,8553.160598754883,9074.70057296753,247929.19799804688,243539.1787109375,268282.6376953125,249328.498046875,295928.37939453125,8699.760612487793
PCo(34:1),-0.9885129507818617,9.752284689367283,22.470481118826456,2.133978953739771e-6,5.155023668641957e-6,5,5,Time Period_ New Data,Time Period_ Older Data,PC,5136.040409088135,9589.660781860352,7670.840450286865,3579.400283813477,3071.920234680176,84975.02407836914,114675.56829833984,114250.32919311523,44230.58367919922,527289.858001709,2054.5201377868652
PC (40:6),-0.9861915186278836,11.04212157419376,22.38896252756239,2.226498927475284e-6,5.357513044237402e-6,5,5,Time Period_ New Data,Time Period_ Older Data,PC,20435.78119277954,18945.70141983032,15856.64147567749,4709.720310211182,12504.400573730469,536424.5369567871,530890.102355957,624809.2919006348,110604.18719482422,405775.928390503,1883.2201309204104
PI (30:0),-0.9841737811029108,8.277223410601634,22.20690324713208,2.447920672808951e-6,5.867389628211338e-6,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1926.9601440429688,2008.8601379394531,1976.6801376342771,2055.160144805908,1916.860134124756,58611.92346191406,58078.9443359375,62924.56408691406,63506.86437988281,58639.883544921875,1988.5801544189453
PI (40:3),0.9764379717633088,7.348269024089038,21.85277576435378,2.9439042864978186e-6,7.0288567460568064e-6,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1925.7601470947263,1951.7201347351072,1913.1401252746584,1913.9001388549805,1916.620147705078,12758.48080444336,19485.58171081543,18821.58113861084,8628.920608520508,16128.401290893557,1912.4601364135744
PIo (20:5),-0.9747968713799593,8.40306504336875,21.801561630271294,3.0235394295653794e-6,7.191120805452795e-6,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1926.4801406860352,2345.8801651000977,2222.220169067383,2292.8801803588867,1944.2401390075684,67341.60485839844,65883.2646484375,66657.00402832031,65078.244873046875,60542.38464355469,2434.940155029297
PC (40:2),-0.9657024408765045,9.872967359241848,21.466879996504016,3.5999297011429094e-6,8.529064215015508e-6,5,5,Time Period_ New Data,Time Period_ Older Data,PC,6575.880584716797,8760.120616912842,6537.580421447754,2625.7602157592773,7453.260410308838,219301.0128173828,228676.95629882812,246401.4744873047,86165.14599609375,180283.4899902344,2050.180145263672
Lyso_PI(20:5) | PI (20:5),0.961450770189751,7.449878324965905,21.20470041419442,4.127510160090448e-6,9.741556546420368e-6,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1926.300148010254,2126.820156097412,1962.5401458740232,2212.4401664733887,1916.2001419067385,15815.821044921877,17607.681274414062,15544.461059570312,15107.321166992188,16373.60125732422,2229.220169067383
"PIo (38:4), PIp (38:3)",0.9567756315053868,7.4188923232626225,21.002411218442475,4.587057133201915e-6,1.0784836618520532e-5,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1926.4201354980469,1988.280143737793,2200.1601791381836,2052.880142211914,1955.3601379394531,15194.121002197266,17632.38119506836,18663.961059570312,10023.06076812744,19305.26109313965,1911.640151977539
