lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M1-WT-cerebellum10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023
TAG(56:4)_FA 18:2,0.13643153887640352,6.412321204556963,0.04697433747855939,0.8284143717053394,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,47255.70358276367,58572.1436920166,42909.84296417236,43187.202697753906,38311.96258544922,49224.14337158203,26030.621963500977
TAG(56:4)_FA 20:0,0.20114948433770116,6.83156914716619,0.10206715799449739,0.7493629257806603,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,57699.624420166016,74579.42498779297,62832.825592041016,60036.18521118164,52395.68336486816,52152.72395324707,46783.3836517334
TAG(56:4)_FA 20:4,-0.05083618573830936,8.351910734645468,0.006524368471900743,0.9356220330620406,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,170438.07299804688,178067.09301757812,157400.23046875,176413.31274414062,172240.1513671875,161700.87158203125,146159.33081054688
TAG(56:5)_FA 16:0,0.4115015653499126,6.426399833964917,0.4260577992697563,0.5139296933902368,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,48999.524185180664,77196.36541748047,35995.32286834717,38497.10266113281,38066.26313781738,39273.6022644043,33104.90249633789
TAG(56:5)_FA 16:1,0.2503982337361009,5.965923721086462,0.15808836516890779,0.6909226452287247,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,39454.46292114258,48895.68328857422,25602.121658325195,28175.141998291016,32947.70231628418,30633.46216583252,19917.54136657715
TAG(56:5)_FA 18:0,0.5654578935966847,8.014823414436403,0.8021473698609043,0.3704521157748472,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,135822.34950256348,359065.8847351074,85247.32614135742,80107.80517578125,142734.34992980957,141350.95135498047,18966.861267089844
TAG(56:5)_FA 18:1,0.33343049869057445,9.79470564324458,0.2800704114342807,0.5966550703035989,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,289935.9411010742,1367833.9744873047,258346.2583618164,269262.87811279297,558625.5455322266,565310.7159118652,24735.20167541504
TAG(56:5)_FA 18:2,0.2513228958443611,7.0701809015051476,0.15926521697838325,0.6898339163443249,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,60379.24398803711,146858.39013671875,56119.704330444336,51422.043548583984,74605.12561035156,82275.42622375488,21182.441329956055
TAG(56:5)_FA 20:0,0.06252800710735211,5.481608439681205,0.00986911882733921,0.9208655898232911,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,23710.861824035645,27418.521697998047,22192.081329345703,22953.221557617188,23936.961601257324,21266.561820983887,18046.96134185791
TAG(56:5)_FA 20:4,0.1958263121225661,7.7737688000660246,0.09674324215166052,0.7557734386930919,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,115265.77069091795,149847.11071777344,128478.34967041016,99108.26544189452,107042.5463256836,128076.8296508789,56908.264221191406
TAG(56:6)_FA 16:0,1.3502528189205747,7.52366787437107,4.44417820766148,0.035020441186889545,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,119164.64755249023,286526.9176635742,76287.16485595703,53283.22393798828,61076.783782958984,61423.82427978515,28520.901596069336
TAG(56:6)_FA 16:1,0.5051220641504599,6.422252609391579,0.6408824676237829,0.4233914234318089,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,47657.80310058594,79589.92568969727,37015.90283203125,35318.52290344238,37576.72233581543,37018.58332824707,36152.20288848877
TAG(56:6)_FA 18:0,0.9185843299268296,7.0381065954792295,2.0952603553905647,0.14775653955469098,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,87306.345703125,148610.13177490234,61167.70391845703,43791.842712402344,48997.70361328125,55977.24346923828,34859.68246459961
TAG(56:6)_FA 18:1,0.44736213450237217,7.821628187364487,0.5032674893454328,0.4780679233813442,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,88279.98635864258,310115.06271362305,88682.80685424805,75890.705078125,124945.4694519043,131036.26953125,21292.06137084961
TAG(56:6)_FA 18:2,0.28823267653772894,9.798812852218624,0.20940462735597976,0.6472344516414298,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,296628.68322753906,1348745.4502563477,250042.8194580078,268498.01596069336,563809.4963989258,589896.200012207,23812.921798706055
TAG(56:6)_FA 20:0,-0.13218811333375424,5.454476847985768,0.04409500387509979,0.833676957581881,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,19646.34132385254,23373.34161376953,18601.681243896484,23517.681716918945,23321.62187194824,18620.86134338379,28334.26197052002
TAG(56:6)_FA 20:4,0.42930112646943497,8.91971887268904,0.46360314670732805,0.4959448347163008,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,271041.08056640625,365571.0897216797,319759.2569580078,208741.2952880859,234408.97998046875,248068.75744628903,93550.586669921875
TAG(56:7)_FA 16:0,0.4651992532097871,6.634940116985365,0.5440051773489074,0.4607775745709614,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,60534.9641418457,87891.54656982422,50149.60330200195,44517.16323852539,42744.26298522949,50394.34341430664,23594.62156677246
TAG(56:7)_FA 16:1,1.3191342559773798,7.5563017415737646,4.248243854824068,0.03929094073088048,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,119519.28717041016,298004.9819030762,74145.56530761719,56517.924407958984,66834.12530517578,59465.34359741211,28556.76222229004
TAG(56:7)_FA 18:0,-0.22038933160963278,6.864830050787768,0.12250703478025571,0.7263311556749205,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,63478.0436706543,69587.22430419922,51446.80270385742,57165.0842590332,54752.72463989258,96341.02716064452,25445.201599121097
TAG(56:7)_FA 18:1,0.6199824510312821,6.974057573554078,0.9630466105841152,0.32642047824655707,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,63986.12469482422,130176.67059326172,64295.86456298828,48413.44329833984,55534.603759765625,55776.2038269043,39011.222747802734
TAG(56:7)_FA 18:2,0.4781944999869336,7.801557616219386,0.5747032043982472,0.4483960175834817,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,90976.38540649414,306397.90298461914,86646.7262878418,74194.86538696289,123486.4888305664,125239.46882629396,21795.08140563965
TAG(56:7)_FA 20:0,0.0110727285325674,5.672492728816467,3.0950835639487195e-4,0.9859636610028856,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,25796.021701812744,24639.40187072754,22567.961517333984,23529.12156677246,22641.38186645508,24519.10174560547,36411.68240356445
TAG(56:7)_FA 20:4,1.0739231681292212,8.031852931490645,2.8469427802601786,0.09154787421667086,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,168111.91403198242,239851.51321411133,203970.45672607425,90229.8275756836,94353.96575927734,97721.1866455078,49940.60345458984
TAG(56:8)_FA 16:0,-0.00387596873157166,6.426214908027025,3.792746565522975e-5,0.9950862367479709,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,50460.34295654297,47887.40393066406,43653.44287109375,42414.22314453125,44723.26361083984,51915.98373413086,26022.34194946289
TAG(56:8)_FA 16:1,0.37810829086412345,6.623601079732549,0.35990743203123543,0.5485576498696031,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,58737.44357299805,81709.58609008789,50772.16368103027,44929.643325805664,49018.64337158203,47440.56303405762,23650.04164123535
TAG(56:8)_FA 18:0,0.09564345396667917,6.096774686733063,0.023089527263891796,0.8792244908231605,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,40106.322677612305,36361.762268066406,36549.66233825683,35996.3621673584,33922.342376708984,33599.362365722656,26831.36215209961
TAG(56:8)_FA 18:1,-0.17537235649056987,6.905552233706031,0.07759919372995228,0.780577663904461,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,62928.02439880371,71053.1242980957,56850.384841918945,52468.56369018555,59732.66418457031,97318.32543182372,29437.34210205078
TAG(56:8)_FA 18:2,0.6679722278226892,6.97133498318465,1.1165485577430445,0.29066285437220984,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,67102.20440673828,132445.94952392578,63566.86395263672,45786.54327392578,50819.723571777344,60575.52471923828,36622.68264770508
TAG(56:8)_FA 20:0,0.10783549886989524,5.712017367038344,0.029349056343562552,0.8639755653379191,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,28993.181930541992,30963.042221069336,26796.362098693848,29376.66201019287,23346.72183227539,25472.741973876953,21755.14144897461
TAG(56:8)_FA 20:4,0.5338219720635324,7.62183231639629,0.7153862817458503,0.39766147511767147,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,107498.0687866211,140425.19064331055,134440.11279296875,85809.48556518555,79700.28555297852,92034.52645874023,64226.30374145508
TAG(58:0)_FA 16:0,-0.06815880227749817,6.296301187765729,0.011726994523996837,0.913764664395657,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,35859.22296142578,33464.581970214844,35119.78260803223,37783.56301879883,34980.30238342285,34521.98231506348,64420.96368408203
TAG(58:0)_FA 16:1,-0.15801400552998787,6.873292739613231,0.06300519698976359,0.8018076454157371,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,78914.44436645508,62190.484786987305,51069.64334106445,80605.765869140625,67386.6449432373,60471.38507080078,19020.741256713867
TAG(58:0)_FA 18:0,0.03969228431056242,7.621222871065003,0.003977471052998283,0.9497129970771672,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,96304.06689453124,93237.3878173828,103153.18757629396,88124.86585998535,86625.0259399414,104986.1880493164,122829.93090820312
TAG(58:0)_FA 18:1,0.05327389065788501,5.6649185626045995,0.007164298957718529,0.932545863064713,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,27428.66195678711,29639.80210876465,24593.48151397705,26029.602165222168,25187.942092895508,25247.14179992676,22646.84157562256
TAG(58:0)_FA 18:2,0.010805304265617198,5.228664789468445,2.9472876394720515e-4,0.9863028569932657,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,19849.38144683838,20811.401573181152,17962.44123840332,20087.701385498047,20559.821350097656,15979.501190185549,18108.541038513184
TAG(58:0)_FA 20:0,-0.1186412058679041,5.601388272640309,0.035523558782642795,0.8505027868867894,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,25965.62191772461,26248.46188354492,22054.501472473145,24471.821731567383,25617.64195251465,28400.582229614258,20233.001373291016
TAG(58:0)_FA 20:4,-0.2678667403404771,5.775935308427603,0.1808799816053579,0.6706180864479034,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,27926.00170135498,29259.14207458496,25157.561595916748,26364.181869506836,31563.402500152588,38755.0421295166,16751.601188659668
TAG(58:1)_FA 16:0,-0.030852505872761445,5.467119217569846,0.002402893302814846,0.9609039028124648,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,23699.021713256836,24341.941802978516,21314.541473388672,23712.761749267574,20890.581520080566,24347.24186706543,19112.701416015625
TAG(58:1)_FA 16:1,-0.05748739772865188,6.353267150802885,0.008342609411897683,0.9272241151444446,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,35512.68212890625,37086.843170166016,38209.52275085449,39897.40295410156,35393.462646484375,37525.90270996094,64025.38471984863
TAG(58:1)_FA 18:0,-0.1320017164843963,5.767463726923381,0.04397245052177823,0.8339048767478199,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,31335.20211791992,26003.40184020996,24148.22176361084,30391.6826171875,25753.32179260254,31023.20175552368,24704.081512451172
TAG(58:1)_FA 18:1,-0.019237342283413592,7.705109787418173,9.343234789866983e-4,0.9756150949777052,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,101196.70825195312,116147.22952270508,110449.12971496582,105787.18670654295,102825.48812866212,115614.2684249878,90254.94714355467
TAG(58:1)_FA 18:2,0.010285375118551963,5.641553144789447,2.6705924676662107e-4,0.9869615927691248,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,25990.901985168457,27299.88186645508,25219.281867980957,26739.54200744629,25116.06192779541,24144.821731567383,22933.141540527344
TAG(58:1)_FA 20:0,-0.04394120582813292,5.521241848159091,0.004874058522091218,0.944341339572917,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,21641.22141265869,26390.16202545166,22993.3016204834,23807.161582946777,25602.28189086914,21839.86155319214,21224.28151702881
TAG(58:1)_FA 20:4,-0.005891580517926848,5.2520684851646315,8.762218966884561e-5,0.9925313730025456,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,22160.52149963379,19070.00134277344,17870.781288146973,18727.60149383545,21123.081466674805,18205.38106918335,18212.781127929688
TAG(58:10)_FA 16:0,0.08272395027341556,5.48487873372355,0.01727294144416192,0.8954378767277597,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,24515.721794128414,28712.78204345703,20837.381492614742,22693.801414489742,22653.981567382812,22271.421600341797,18443.961318969727
TAG(58:10)_FA 16:1,0.1491818304873094,5.442526458247665,0.05615640392818477,0.8126774072647728,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,24382.701736450195,25808.482025146484,22529.241569519043,25073.02170562744,18458.941177368164,20137.441513061523,18418.02131652832
TAG(58:10)_FA 18:0,-0.23749618885963045,5.897407243009707,0.142233815352256,0.706070319434592,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,33053.542083740234,31428.40234375,25607.401710510258,32570.92221832275,33347.74247741699,37399.4024810791,19410.981323242188
TAG(58:10)_FA 18:1,-0.18035349608674944,5.661938071808045,0.08206076091539671,0.7745239151714889,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,26641.48161315918,24074.741897583008,23539.66160583496,27283.32191467285,26148.761810302734,28879.20188903809,23109.001846313477
TAG(58:10)_FA 18:2,0.15400020706665332,6.448097792462865,0.059845222857035196,0.8067407394796473,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,60697.92468261719,41070.22302246094,46840.32292175293,42534.18305969238,37789.92263793945,51131.884048461914,30040.742401123047
TAG(58:10)_FA 20:0,0.020842262191816726,5.364576570125405,0.0010965825970856713,0.9735831294132986,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,21023.481620788574,23134.621658325195,19756.081466674805,20486.861488342285,22371.561630249023,18452.061401367188,21278.34136199951
TAG(58:10)_FA 20:4,0.2293566977557986,5.875256526681296,0.13266106834419134,0.7156887517668685,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,36902.70262145996,32519.781951904297,31983.942489624023,27753.02182006836,27201.301971435547,29708.32208251953,22864.701446533203
TAG(58:2)_FA 16:0,0.03474357647408221,5.425608550127547,0.0030471781857386304,0.9559781317708851,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,22490.92172241211,25079.241821289062,20693.401473999023,25581.081497192383,21232.7216796875,17778.961235046387,20092.02130126953
TAG(58:2)_FA 16:1,-0.012059961684944118,5.433926525703303,3.671565764591378e-4,0.9847124059351313,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,25393.08184814453,22202.961486816406,20821.42148590088,24204.581573486328,20853.881240844727,22279.481552124023,17906.241302490234
TAG(58:2)_FA 18:0,0.04370587982977785,5.933598650705344,0.004822122039172427,0.9446381957334083,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,33161.18249511719,31096.84259033203,26400.782234191895,31300.462158203125,26088.041946411133,28114.262115478516,40114.6630859375
TAG(58:2)_FA 18:1,-0.12176802151934438,5.848154007907481,0.0374208427456324,0.8466107296014038,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,29157.502075195312,25967.781784057617,31449.862228393555,30262.52165222168,28432.602157592773,34126.6424407959,24592.201873779297
TAG(58:2)_FA 18:2,0.017274818805981983,7.690105740883116,7.53415797589696e-4,0.9781020786656097,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,TAG,100422.5867614746,113108.66952514648,114899.40854644775,100275.90893554688,100272.88745117188,117084.88931274414,88038.02629089355
