lipid,logFC,logCPM,LR,PValue,FDR,type,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023
PS (32:3),0.30271252599324844,6.259158741931036,0.2567851080859782,0.6123374816897043,0.9999800194571477,PS,36018.66261291504,20404.981761932373,21202.661613464355,54967.68353271485,58110.82339477539,17022.961082458496,22741.681343078613,57933.4030456543,40643.342346191406
PS (32:4),-0.08234491267749446,6.408646360349283,0.019457539407312652,0.8890627329089102,0.9999800194571477,PS,35480.64242172241,21020.081478118896,21989.10161590576,54671.56411743164,61403.664459228516,30393.16162109375,33000.622550964355,67167.50430297852,40966.843017578125
PS (34:0),0.35636191033300924,6.59882006566464,0.35456020011406464,0.5515429937308586,0.9999800194571477,PS,43606.16297912598,24461.181716918945,34001.382511138916,65595.06466674805,70393.24499511719,23168.001594543457,35356.72253417969,62364.24377441406,51350.06359863281
PS (34:1),0.26052507905949357,6.802653325951189,0.1907459118872903,0.6622965253528877,0.9999800194571477,PS,57067.004219055176,25753.181762695312,44343.72333526611,63981.945068359375,70982.205322265625,26189.761505126953,48879.723541259766,70622.304443359375,59608.624084472656
PS (34:2),0.13050847984665112,6.32414634742221,0.048269267130308435,0.8261027181556237,0.9999800194571477,PS,35345.50246429443,16679.12116241455,26004.82183074951,52170.30349731445,54457.064361572266,23647.801418304443,28983.442150115967,56740.58432006836,45831.18362426758
PS (34:3),0.27753821343013513,6.404030611462975,0.2162211122995359,0.6419344502345774,0.9999800194571477,PS,40330.04283905029,19822.201541900635,30971.462394714355,53789.20391845703,55951.643646240234,22502.74178314209,31584.602333068848,54617.44412231445,47167.90368652344
PS (34:4),0.29111753554452807,6.289243289494612,0.2376773714704541,0.6258886952081122,0.9999800194571477,PS,34690.582664489746,20288.841499328613,25882.561752319336,49962.54333496094,55481.903411865234,17984.081413269043,29519.541996002197,51235.24337768555,46370.62326049805
PS (34:5),0.03450397971524322,6.8259420093425325,0.003393696822968195,0.9535451572821511,0.9999800194571477,PS,46848.20372390747,41547.24200820923,25854.861778259277,70237.52575683594,82686.32620239258,47567.00342178345,33285.862270355225,81803.86569213867,61373.8244934082
PS (34:5)_2,0.06303758288955785,6.856751205269025,0.011308275825285818,0.9153122968113799,0.9999800194571477,PS,45585.34309768677,36317.52215194702,26357.622047424316,72504.26461791992,87816.5876159668,42399.2419128418,34421.84258270264,83893.6254272461,71007.74481201172
PS (34:6),-0.850179462340113,6.816179239680102,2.1389789915151596,0.14359743466065789,0.9999800194571477,PS,39452.12273788452,24443.001594543457,25322.04179382324,58269.364013671875,60550.964294433594,142843.43180084229,29347.222053527832,65548.40490722656,41767.52331542969
PS (36:0),0.2373113691986601,7.381398458079769,0.1585151842191408,0.6905272455743707,0.9999800194571477,PS,76489.66537094116,41965.00303649902,52578.644092559814,106707.2466430664,114810.74951171876,44962.10311889648,59829.26461791992,110059.00701904295,100860.08850097656
PS (36:1),0.17596069048731827,7.9684883025603455,0.08749875522130424,0.7673813832980203,0.9999800194571477,PS,151271.37127304077,65263.54479980469,111271.1480255127,113032.92712402344,126368.68798828124,72288.98529052734,123061.1686515808,146508.30981445312,129346.98901367188
PS (36:2),-0.007087584671391354,7.385331077054442,1.4354595259646885e-4,0.9904407207801832,0.9999800194571477,PS,77547.50549316406,34242.30210876465,55753.74425506592,120277.4282836914,96564.748046875,49254.50372314453,62383.60438537598,138668.11291503906,77039.74475097656
PS (36:3),0.16889332546502803,6.343611057121467,0.08064327995089116,0.7764275433102448,0.9999800194571477,PS,38799.68285751343,20719.66159439087,27149.021781921387,52025.76397705078,51133.64367675781,17649.68130493164,34370.862438201904,57765.043884277344,44943.04327392578
PS (36:4),0.3053856030625348,6.60124078596104,0.2612964448835555,0.60923087566891,0.9999800194571477,PS,52215.183780670166,21437.30192565918,33597.26258468628,56956.98419189453,64807.803955078125,25414.041717529297,36595.26277542114,59114.84423828125,59316.983795166016
PS (36:5),0.2472776860495755,6.257040140672316,0.1719878228490188,0.6783511755384807,0.9999800194571477,PS,37952.922382354736,15686.181129455566,27599.601726531982,46386.66311645508,54555.78338623047,20675.521286010742,29743.5221824646,50281.74380493164,39671.76284790039
