lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M1-WT-cortex10x_01202023,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,M5FAD173-WT-Cortex10x_01192023,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,10xBlank_01202023
Lyso_PS(22:0 | PS (22:0),-0.47999004450345234,7.222563509154603,1.0228939810467637,0.3118335309325202,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,54786.3837890625,47714.5632019043,42469.94303131104,57092.92414855957,107932.46807861328,90322.40637207033,86106.54602050781,22986.0817489624,178884.8348388672,93017.667236328125,90245.726318359375
Lyso_PS(22:0 | PS (22:0)_2,-0.7280949387344328,7.288024344259822,2.3963661932152718,0.12161746011658342,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,51532.18377685547,47877.70329284668,43225.842834472656,72637.98488616943,103659.58673095705,82815.08575439453,83095.546630859375,38611.72288513184,218377.5164794922,90101.0263671875,83450.10632324219
Lyso_PS(22:1) | PS (22:1),-0.3782022123626833,5.941355800193195,0.629943036039549,0.4273762094189859,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,21891.96165466309,15132.981048583984,14471.14087677002,12054.560958862305,41395.40264892578,41688.38258361816,46168.76307678223,14182.901008605955,46436.62255859375,47193.30383300781,51666.10353851318
Lyso_PS(22:1) | PS (22:1)_2,-0.38161420589845496,5.967383060693834,0.6415375218246027,0.4231545860773517,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,23901.72171020508,15877.061122894287,16157.100929260254,10684.480735778809,43814.4627532959,41421.062927246094,43646.18292236328,16130.441287994385,45802.24295043945,47476.46365356445,53168.72396850586
Lyso_PS(22:2) | PS (22:2),-0.4154726117603459,6.286907793549682,0.7625054929867474,0.3825455706488663,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,25041.261657714844,22050.521800994877,24956.401767730717,22540.68133544922,52078.363830566406,48897.86357116699,56507.10397338867,22740.18124771118,61398.02340698242,59333.74508666992,55387.34255981445
Lyso_PS(22:2) | PS (22:2)_2,-0.40960089533097016,6.305011777782702,0.7407606749984552,0.3894173157137882,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,23819.30160522461,21836.541564941406,19746.26153182984,24629.561714172363,52852.50367736816,53005.14367675781,57576.18423461914,25499.621520996097,60909.06359863281,56813.98387145996,58952.36463928223
Lyso_PS(22:4) | PS (22:4),-0.24575730448243738,6.576410310390904,0.26310795375229645,0.6079929440461733,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,35207.24249267578,33751.30236816406,34120.54249572754,21168.661586761475,66779.46481323242,64020.20391845703,71628.34530639648,19941.68155670166,78144.1247253418,68772.00494384766,59931.30465698242
Lyso_PS(22:4) | PS (22:4)_2,-0.31759488834392,6.561447408039113,0.44205570929807436,0.5061319172822362,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,34356.562438964844,32469.6821975708,26913.48194885254,26954.961631774902,63101.56451416016,61880.30419921875,66004.14431762695,19893.581295013428,77196.16552734375,70286.604248046875,66614.364013671875
Lyso_PS(22:6) | PS (22:6),-0.1675425774978705,6.716791396822773,0.12146486831443326,0.7274511205815376,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,40415.52313232422,37838.8429107666,22939.90170669556,34185.58190155029,82535.50540161133,71675.64501953125,80277.84616088867,23536.38172531128,71233.42541503906,83087.8656616211,62927.42401123047
Lyso_PS(22:6) | PS (22:6)_2,-0.21493189916061253,6.732025258578735,0.2007170763731665,0.6541426641777939,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,42870.22305297852,37993.6028137207,26037.902084350582,30745.26202392578,83750.86569213867,71117.80517578125,78729.264404296875,25662.54132080078,70234.2846069336,88495.66622924805,61331.38409423828
Lyso_Sphinganine-1-phosphocholine,0.06342249814880782,8.521478186274747,0.01704496325180571,0.8961262664724772,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,SM,182085.63330078125,189485.9306640625,178589.7117919922,186465.23071289065,186740.51306152344,172950.71350097656,197707.0186767578,154237.3735961914,172758.4140625,195356.9962158203,277995.0006103516
Lyso_Sphingosine-1-phosphocholine,0.05451455513997841,7.601036131464569,0.012603475129708386,0.9106131337115168,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,SM,94048.86730957033,94429.22619628906,100628.38635253906,98104.28723144533,110373.4071044922,96445.08605957033,106322.00720214844,81112.385498046875,94978.72668457033,108098.767578125,128523.28833007812
O-(11-carboxyundecanoyl)carnitine,-0.11147490417421775,11.595674888197845,0.053510254496359266,0.8170640071045576,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CAR,1698009.3786621094,1557884.4775390625,1581315.2109375,1608644.2199707031,1745685.2873535156,1531372.3439941406,1543775.736328125,2063324.2932128904,1445462.778076172,1551621.4125976562,1432417.7971191406
O-(13-carboxytridecanoyl)carnitine,-0.0508306509039537,12.242267989442631,0.01106532866424459,0.9162235649372369,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CAR,2464997.854736328,2405194.053710937,2310353.83984375,2497472.518310547,2437745.028076172,2255850.57421875,2486930.6091308594,2408075.9184570312,2258710.2392578125,2670320.4296875,3416885.342773437
O-(17-carboxyheptadecanoyl)carnitine,-0.0304189963331956,11.769041185153846,0.003955433385272045,0.9498523171519476,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CAR,1916627.5317382808,1834931.7705078125,1755247.0849609375,1787021.61328125,1839317.6376953125,1711503.1088867188,1813601.7524414065,1854587.2724609373,1661807.1337890625,1912865.08984375,1911734.6020507808
O-arachidonoylcarnitine,0.01831619653457704,11.81034192103789,0.001427652141217095,0.9698596747244268,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CAR,1879959.790527344,1829980.9995117188,1706509.4047851562,1825144.9770507808,1883849.1052246091,1763317.923828125,1872888.494140625,1630397.6538085938,1708049.875,1974712.75390625,2433795.915527344
O-behenoylcarnitine,0.003788980416023365,11.092144038847007,6.117628799984232e-5,0.9937593878216304,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CAR,1146124.9450950625,1116577.554206848,1044821.2492179872,1110679.3093795776,1171594.4060668943,1056279.627861023,1107254.2224349976,1048316.785736084,998638.4768371582,1204462.4834213257,1460080.6394119265
"O-oleoylcarnitine, Elaidic carnitine",0.003965939947107308,12.377852882581843,6.702209066133946e-5,0.9934680297848447,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CAR,2410372.6762695312,2773002.709960937,2983881.759765625,2916051.9331054688,3085034.6826171875,3306372.66015625,2833547.6284179688,3202153.1528320312,2913805.9169921875,2306270.5888671875,2078276.6245117188
"O-palmitoleoylcarnitine, trans-Hexadec-2-enoyl carnitine",0.007991462913380142,11.604912736490494,2.7203078934689984e-4,0.9868408025799156,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CAR,1596917.227294922,1536914.521484375,1488814.3935546875,1615202.787109375,1608873.7958984375,1493512.0478515625,1638445.1293945312,1494833.484375,1422741.223388672,1670595.7229003906,2192422.580078125
"Palmitoylcarnitine, (5Z)-13-carboxytridec-5-enoylcarnitine",-0.025656993776164736,12.015875052285768,0.002812718874338316,0.9577039635164971,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CAR,2038076.3017578125,2011644.4086914065,1979413.4584960935,2102820.7854003906,2093058.2553710935,1984666.0859375,2218471.28125,1945052.8605957031,1894330.4704589844,2335936.8615722656,3003056.5654296875
PC (30:0),0.28414584184072744,7.701859078036881,0.3348568202345632,0.5628131151598937,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,86169.56600952148,129933.3910522461,116630.44833374023,118589.88662719728,152744.52752685547,125665.26805114746,134713.04946899414,100420.98878479004,97039.00770568848,96920.8874206543,60246.08421325684
PC (30:1),0.24967917219421953,7.692915101155104,0.2594387216274754,0.6105060229577136,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,88982.3060760498,129784.9296722412,120120.7906036377,122133.58932495116,140426.02969360352,117434.88774108888,131660.08978271484,98903.28643798828,99945.58645629884,98654.66708374023,61894.845123291016
PC (30:2),0.29388495185134567,7.664224506086472,0.357854436838295,0.5497002476327133,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,84586.96543884277,126637.08709716795,112903.4891052246,120559.64868164062,138724.5475769043,122758.89114379884,138506.79061889648,93750.22494506836,102578.38748168944,90531.64743041992,56625.44430541992
PC (32:0),0.9113796968048469,11.358395759401253,3.2206587648179266,0.07271436122551672,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,951137.59814453125,2357660.930175781,1826688.9967956543,1698169.5415649414,2127019.393737793,1778752.6961975098,2063338.8400268557,917661.4234008788,1321913.1739501953,589987.186340332,47592.60353088379
PC (32:1),0.9246010931067925,11.341903863178086,3.3098011734364268,0.06886782392830056,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,942311.9768371582,2369130.5982055664,1634195.82131958,1875814.616027832,2098794.509277344,1805993.871673584,1949665.0983581543,856982.7578125,1358959.491821289,568154.9945678711,49777.303451538086
PC (32:2),0.8472048908273957,11.328552450433437,2.8033242966084795,0.094069084799619,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,971271.4549255372,2247709.628479004,1673276.2655944824,1742248.5977783203,2173880.5497436523,1738790.2268066406,1881470.266479492,878059.4818115234,1385867.379638672,616682.5644836426,53116.663650512695
PC (32:3),0.9291107056036672,11.278816150707197,3.3404500357864895,0.06759611855987128,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,850410.770324707,2136391.2243652344,1661801.962524414,1683215.1868896484,2049472.7799682615,1741005.318145752,2026683.198852539,828206.257232666,1234030.9287109375,591162.6590270996,51552.863693237305
PC (32:4),0.9881383413391658,10.498571898938511,3.7529458098251784,0.05271453090206838,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,371140.1830749512,1055484.4328308103,886550.6607055664,910218.7320861816,1430855.727874756,1192960.0970153809,1295923.1087341309,404445.8475341797,690925.3977966309,402161.15155029297,49518.30349731445
PC (32:5),0.7915173495068816,9.49132418809034,2.4621915615307444,0.11661597274311472,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,206996.07334899905,522274.98651123047,459197.47970581055,435106.5923461914,638474.694152832,572200.7554931641,589409.5653533936,231716.9764099121,348213.5633239746,242684.52059936523,53489.323822021484
PC (34:0),0.6460075745683826,11.536580595381787,1.666610261410824,0.1967131778140359,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,1000412.2849121094,2737615.950592041,1885339.1196289065,2031450.9565429688,2348091.656524658,2019261.8479003904,1963579.592590332,1095898.1716918943,1895418.4926757808,741628.6368103027,41339.46290588379
PC (34:1),0.691864639094787,11.544325527764709,1.902081295993412,0.16784554071077012,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,1019534.3862304688,2770319.4630737305,1961131.831298828,1999358.437866211,2287324.1769104004,2050798.997528076,2062457.567199707,1067524.2207946775,1838787.4837341309,755503.6067504883,36019.26232910156
PC (34:2),0.6302422170227743,11.666392317180286,1.5889722465217346,0.20747303258301308,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,1204827.7313232422,2994239.275909424,2154005.573913574,2262632.3309936523,2465066.464263916,2000678.8881225584,2166422.607421875,1209870.2358398438,2117473.3958129883,794012.3369140625,42255.16339111328
PC (34:3),0.78050589472496,12.34356180734127,2.3971202924149106,0.12155883528427368,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,1766868.8690185547,4842006.84185791,3337816.443664551,3549027.204711914,4107918.184997559,3624979.509277344,3741014.481384277,1756514.5878295898,3160910.900085449,1162200.9977416992,42642.14239501953
PC (34:4),0.9016422505065836,12.366465484427868,3.155696297311806,0.07566240602040744,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,1794084.9948730469,5138659.023010254,3561297.6348571777,3676238.707092285,4238107.655456543,3610984.562927246,3780442.97064209,1752679.2338867188,2835427.033569336,1166554.2265625,42724.80323791504
PC (34:5),0.890626239061957,11.915360793068972,3.082901424073498,0.07911926736348976,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,1244225.732849121,3162121.820678711,2388621.394226074,2658677.5576782227,3547659.2666625977,2754064.3200683594,3125022.6955566406,1123385.2869873047,2199741.7637939453,936392.9751586914,40900.86331176758
PC (34:6),0.8678980846237899,11.41356836409863,2.93509074949543,0.08667379206483122,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,976127.1491088868,2476337.464050293,1740922.983428955,1849967.0333251955,2141706.8081359863,1981255.288360596,2063399.7353515625,945539.1653442384,1455135.3637695312,621099.7001647949,36801.94223022461
PC (36:0); PCp(38:6),0.5327702015511472,10.252181842404998,1.1474102991815016,0.2840919215419662,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,419005.1922302246,1073340.145980835,715040.3348693848,814761.6733093262,934419.0025177002,798936.8723144531,859278.4150085449,457613.5498199463,834556.471496582,333028.7045440674,40671.02262878418
PC (36:0); PCp(38:6)_2,0.6462922479127751,10.248464933748263,1.6680218496767338,0.19652370099394442,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,428272.1943359375,1098453.1669311523,755911.8649902344,849949.5341796875,934852.2697143556,826708.8567199707,807032.3782043457,439710.7679519653,774564.231918335,309862.7207336426,36498.38232421875
PC (36:1),0.5615962492675293,10.303156309358405,1.2710254666089895,0.2595743911986726,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,446975.5899658203,1172225.6256256104,755884.35546875,878754.3044128418,967763.8065185548,774481.8807067871,851870.7861633301,482135.6018218994,841751.8919677734,332630.4375305176,38418.34245300293
PC (36:2),0.511367559622993,10.636259825982547,1.0594744270820229,0.3033350865443917,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,628427.1416931152,1438878.4006652832,996532.1138916016,1158840.2968444824,1113131.5540771484,926464.28225708,1037596.5607299804,673426.4092712402,1079314.003479004,387503.9329605103,36513.8621673584
PC (36:3),0.6217233946609845,11.638920397008572,1.547732666857883,0.21347047300794303,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,1350130.224609375,3115201.568725586,2170907.823944092,2228490.890686035,2177423.71673584,1862500.7440795896,1985041.7884521484,1298799.7810058594,2048086.5334472656,700651.4368286133,39518.002670288086
PC (36:4),0.6425689212353974,12.214803620751322,1.6495321686961688,0.1990226173909382,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,1647646.500915527,4308732.340698242,2812312.969940185,3475730.7900390625,3681490.1226501465,3196106.7580566406,3262829.164581299,1762139.4871826172,3063164.8201293945,1167457.659790039,37044.02278137207
PC (36:5),0.6479933335922865,12.060180000336377,1.6765116271435545,0.19538862077798413,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,1354212.9745788574,4083944.54486084,2594552.6103515625,2967515.1405029297,3302031.9719848637,2845746.782348633,3001574.1837768555,1478370.2123413086,2826380.217773437,1078521.4269714355,36505.94256591797
PC (36:6),0.7117676577816437,11.83225594783395,2.008699962731043,0.1563992898529044,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,1241169.74899292,3276899.757019043,2291955.067779541,2574484.727905273,2865296.9714660645,2462093.1835632324,2630318.8386535645,1268219.971130371,2232413.299133301,925720.9149780272,39996.64321899414
PC (36:7),0.8020589858951114,11.783305695743055,2.525262741764891,0.11203611806905195,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,1193220.4411010742,3571650.7203063965,2287541.713821411,2375368.1112060547,2744952.402496338,2356507.614074707,2445248.6097717285,1212086.4483947754,2010543.9282531736,839326.5725708008,41506.08236694336
