lipid,logFC,logCPM,LR,PValue,FDR,type,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,10xBlank_01202023
PG (42:3),-0.209399299507377,8.094635665054339,0.1887317975321139,0.663974233932781,0.9972693222116406,PG,141411.22943115234,159264.60986328125,215268.43395996097,79893.3052368164,138472.52822875977,99294.28620910645,350365.9991455078,19322.52142715454,165360.6512451172,170311.46923828125,68653.12451171875
PG (42:4),0.26786301517767497,6.435916210660897,0.30864245309277294,0.5785144274768101,0.9972693222116406,PG,53714.80422973633,54180.544342041016,53544.02340698242,57711.90460205078,47470.62356567383,22655.54167175293,48464.70306396485,12770.020935058594,75447.72491455078,45708.92263793945,30665.162048339844
PG (42:5),0.3590177427327036,6.271867163560196,0.5538110700888981,0.4567646606695184,0.9972693222116406,PG,52614.96401977539,51154.80352783203,49827.58319091797,42491.242614746094,43987.623138427734,20230.341522216797,50403.783294677734,14707.681129455566,39506.94271850586,43562.34313964844,34417.342712402344
PG (42:6),0.4899309970313119,7.121090686600628,1.029103442562473,0.3103693362680536,0.9972693222116406,PG,95088.34558105467,100334.56671142578,106105.50732421876,90712.60678100586,75026.684326171875,39154.982513427734,90700.34619140624,18662.481163024902,95723.30657958984,62147.084899902344,39467.10256958008
PG (42:7),0.2775183492647222,6.450323257378499,0.33125841014958746,0.5649190284696943,0.9972693222116406,PG,57249.784118652344,61787.684814453125,50958.90377807617,44453.00338745117,49630.9638671875,23748.501571655273,60929.243713378906,15393.440952301024,48460.32388305664,48879.663635253906,40694.88275146485
PG (42:8),0.3000191450348205,6.725835629448472,0.38705738454586935,0.533850235033145,0.9972693222116406,PG,72397.08474731445,71885.625244140625,66832.22540283203,57337.16403198242,58270.74383544922,30970.20191192627,77273.60430908203,15195.761013031006,60710.244689941406,59639.60369873047,42254.74349975586
PG (42:9),0.4858979009750707,7.450575673810704,1.012319348288429,0.31434783544307504,0.9972693222116406,PG,115128.6674194336,135043.89166259766,141335.673828125,92942.08770751952,108413.78845214844,33391.121994018555,120306.48858642578,19244.60147857666,109033.5083618164,112847.12774658205,41169.52258300781
PG (44:0),0.30175006902880647,5.811847612844067,0.3915054155102098,0.5315091511224083,0.9972693222116406,PG,36659.0625,39060.42266845703,31857.50213623047,29893.882263183594,34140.62243652344,16122.541278839111,34207.362243652344,11685.120811462402,31948.582260131836,30665.86213684082,24744.54190063477
PG (44:1),0.18418242729942458,5.7690072328015445,0.1460269288663696,0.7023614545880145,0.9972693222116406,PG,34236.16271972656,36409.22253417969,31936.56237411499,25182.86168289185,30243.541984558105,17701.44123840332,35479.082317352295,10789.880771636965,28371.362007141113,32538.62176513672,28024.14193725586
PG (44:10),0.3177372773846426,6.655261886290344,0.4340276241568972,0.5100192433112373,0.9972693222116406,PG,78219.86584472656,89051.5859375,60193.52444458008,42643.38287353515,46593.80337524414,32366.68235778809,77176.56573486328,18112.28113555908,48668.96328735352,51034.10382080078,38662.6628112793
PG (44:12),0.3816545336570059,6.466856671858232,0.6256485393737421,0.42895596536305,0.9972693222116406,PG,63129.584411621094,94402.06640625,48340.483642578125,33585.5026550293,42899.64324951172,26781.062210083008,67658.10437011719,19115.141216278076,35759.882583618164,40126.46249389648,36960.40249633789
PG (44:2),0.1251256052280972,6.0072063873447785,0.06742113089512713,0.795129295219073,0.9972693222116406,PG,39695.98309326172,38770.38278198242,38519.26271820068,30933.522216796875,35797.42272186279,22577.181579589844,43260.18308258057,13581.680980682371,35899.36251068115,35758.80247116089,31114.98211669922
PG (44:3),0.2336808367273477,5.865607873722611,0.23496685077563484,0.627865191573215,0.9972693222116406,PG,38283.70246887207,37785.04299163818,34570.922439575195,28057.42183303833,34163.28224182129,18195.38122177124,37125.26272201538,12682.740783691406,29588.841995239258,33471.502128601074,27819.921768188477
PG (44:4),0.24102486178718455,5.873972722938066,0.24995073211033514,0.6171097706199639,0.9972693222116406,PG,36533.94282531738,37665.702545166016,35826.86231994629,30539.70205688477,33166.36219787598,15426.741050720217,35791.72230529785,11552.980819702148,32956.862243652344,36705.56217956543,28805.081985473633
PG (44:5),0.11331895096788715,5.832963196554548,0.05530041497752336,0.8140842383455037,0.9972693222116406,PG,34507.822174072266,37953.22282409668,33316.542907714844,28985.422119140625,31009.90234375,16722.52109527588,38269.742614746094,12794.76096725464,33681.68276977539,35610.422454833984,22608.84161376953
PG (44:6),0.3075102709668382,5.908186333752632,0.4065702170199188,0.5237154811697772,0.9972693222116406,PG,41252.9033203125,40664.16311645508,34859.08248901367,32164.90200805664,32855.98263549805,17751.361476898193,40325.40313720703,9616.060745239258,32565.08203125,33500.04235839844,29619.32179260254
PG (44:7),0.25436818116964016,5.988987070971225,0.278357274246787,0.5977799442008693,0.9972693222116406,PG,43665.802978515625,41975.58322143555,36995.62266540527,32634.682189941406,34361.982421875,15914.261043548584,43274.66339111328,13543.6209526062,32848.762451171875,36396.122955322266,30537.3224029541
PG (44:8),0.2391155894446942,5.951534137114733,0.24601285514711435,0.61989664765059,0.9972693222116406,PG,40206.22254943848,39163.66271972656,37373.22262573242,32170.701919555664,36344.56268310547,16814.241256713867,42678.563232421875,11692.180862426758,34471.92233276367,36415.20248413086,27194.722106933594
PGo (20:0),0.8011733902248638,6.84244166243865,2.7302426663377446,0.0984643228658211,0.9972693222116406,PG,106353.24645996094,111833.12884521484,123521.9282836914,7293.420551300049,1648.2601051330566,28041.38144302368,98826.92810058594,27449.401885986328,6305.00040435791,1461.240104675293,129101.58911132812
PGo (28:0),0.27294172296994695,6.2611247927045195,0.32043491956181214,0.5713463914054671,0.9972693222116406,PG,51344.883880615234,51423.883728027344,43285.28297424317,40643.56301879883,42008.8830871582,21045.82145690918,52671.1237487793,14882.08101272583,37862.38247680664,43574.40287780762,39178.362701416016
PGo (30:0),0.6442227385731913,7.366677600739185,1.773229663633174,0.1829828872688112,0.9972693222116406,PG,121970.80911254884,110258.84930419922,101886.22778320312,135901.11166381836,112289.70913696288,31629.402252197266,113457.84951782228,14154.36093902588,121858.84671020508,72096.92391967773,36833.5026550293
PGo (30:1),0.30460658463618484,6.512189799654039,0.39895928041107664,0.5276272177386648,0.9972693222116406,PG,65734.34509277344,62013.88436889648,53894.06335449219,53240.38414001465,50412.70373535156,26649.961490631104,71310.86465454102,9686.560729980469,49727.52391052246,58193.40414428711,31758.76239013672
PGo (32:0),0.46115221296566483,6.49317443394645,0.9122218426043673,0.33952558501581903,0.9972693222116406,PG,52410.18362426758,67573.68389892578,52174.24380493164,42973.76338195801,70712.22467041016,22482.701446533203,55467.88374328613,16062.34120941162,45061.963134765625,48704.16369628906,42436.62286376953
PGo (32:1),0.20201081063010912,6.069116079609034,0.17564507974543653,0.6751428155136695,0.9972693222116406,PG,43399.40313720703,44685.443450927734,43116.12322998047,31902.102264404297,31763.241943359375,19090.901374816895,47523.2633972168,12604.56079864502,34452.90252685547,38692.88232421875,36412.56280517578
PGo (34:0),0.6055685845968765,7.63254571076705,1.5683197940990112,0.21045118819113645,0.9972693222116406,PG,147962.90979003906,144800.19140625,137951.48767089844,127518.47024536131,108975.42572021484,40604.98337554932,137601.86975097656,17940.541332244873,121748.86920166016,92854.70626831056,83248.26483154297
PGo (34:2),0.2470970945660455,6.535467159011309,0.26269935951268053,0.6082716942719155,0.9972693222116406,PG,57677.22416687012,62742.48425292969,62336.42428588867,48829.98388671875,45797.00338745117,23408.081672668457,62527.34460449219,16770.801071166992,55263.42388916016,53493.923736572266,43904.3034362793
PGo (34:3),0.2064789532734219,6.371013709386523,0.1834978271467662,0.6683843368983001,0.9972693222116406,PG,53470.9235534668,55239.32369995117,48015.223693847656,42450.76290893555,42789.183044433594,25228.301795959473,57566.00387573242,15976.06116104126,43929.38342285156,45866.763107299805,42189.14324951172
PGo (34:4),0.2667814773794787,6.4149166486065194,0.3061572603742775,0.5800478730776457,0.9972693222116406,PG,57459.58367919922,55837.5837097168,52802.26397705078,44142.38342285156,47042.123138427734,25815.74165725708,57521.96450805664,16274.341094970703,43848.88293457031,49088.88314819336,38706.40280151367
PGo (36:0),0.4212201716079287,6.624741998243717,0.7616196299661624,0.38282213842283985,0.9972693222116406,PG,63029.284240722656,66638.3044128418,74250.78521728516,57272.52355957031,57981.7038269043,24752.881858825684,65875.24453735352,15504.041206359863,58797.82421875,52912.264221191406,34644.582427978516
PGo (36:1),0.6541022479636859,8.383636485583326,1.8276084859935509,0.1764102805442285,0.9972693222116406,PG,212902.2555541992,228189.5577392578,267436.33978271484,283170.20001220703,209126.19213867188,63278.4051361084,222530.3350830078,23882.701820373535,282392.53857421875,135770.72967529297,53039.72396850586
PGo (36:2),0.3309539674163899,6.519763917850274,0.4708024558102579,0.49261823283452866,0.9972693222116406,PG,59199.32434082031,65004.32421875,61816.52429199219,48079.2633972168,47908.923278808594,21633.16136932373,63546.864685058594,15257.261142730713,51395.60400390625,51784.783782958984,42934.363037109375
PGo (36:4),0.23745488254738442,6.434497681648781,0.24261906838188452,0.6223208521741361,0.9972693222116406,PG,57019.96417236328,61228.124603271484,54145.663482666016,44735.542877197266,44089.00305175781,23457.04162979126,61317.64469909668,13916.160953521729,48381.92388916016,54979.023513793945,36157.40249633789
PGo (36:5),0.2740841395708514,6.381907958005086,0.3231215356035193,0.5697377276785587,0.9972693222116406,PG,54220.224029541016,58850.42404174805,53354.26318359375,42615.76316833496,42119.902770996094,18575.22151565552,56958.74362182617,15636.481143951416,47431.70376586914,48640.883209228516,40131.24282836914
PGo (38:0),0.8576636075264872,7.90405688555961,3.123300768495028,0.07718029766420963,0.9972693222116406,PG,162514.95251464844,148778.8544921875,217882.8976135254,242934.3030395508,134640.6496887207,28539.442276000977,132672.02899169922,14771.981197357178,208740.9548034668,95494.86730957033,38564.10284423828
PGo (38:1),0.6675180168474613,6.834478951233618,1.9026066467549754,0.16778684232371627,0.9972693222116406,PG,70282.40417480469,88166.9465637207,112122.6078491211,67446.6044921875,58819.804931640625,27478.54182815552,68411.10516357422,18153.70149230957,51861.38333129883,59016.28421020508,41037.882232666016
PGo (38:2),0.656342972153215,7.014371242183249,1.839984974835715,0.1749527082992987,0.9972693222116406,PG,81415.66632080078,93094.1068725586,123847.58911132812,85559.98693847656,65325.624755859375,31204.282455444336,74221.84530639648,17781.86134338379,70748.2651977539,66278.52423095703,44233.76318359375
PGo (38:3),0.5870774606785447,7.110203905339337,1.474624338621652,0.2246174921838459,0.9972693222116406,PG,100311.42752075195,91012.02655029295,125071.16854858398,91530.44647216795,65831.74401855469,31317.16228485107,90250.54608154295,18974.721382141113,86864.9462890625,61916.964263916016,43287.62268066406
PGo (38:4),0.5406006733246903,6.8297722825276965,1.2516648687767433,0.26323473445835915,0.9972693222116406,PG,80301.1851196289,85623.705810546875,82073.986083984375,66444.8850402832,60345.164611816406,27233.142204284668,79279.46545410156,15830.421054840088,50521.78350830078,62139.843658447266,49617.46328735352
PGo (38:6),0.33568798134531136,6.58785063235031,0.48433938789207787,0.4864632991803961,0.9972693222116406,PG,64729.784423828125,65833.02439880371,61032.90444946289,50604.5837097168,56200.48391723633,25996.941650390625,69099.08502197266,14011.80109024048,50203.1242980957,57613.324951171875,40650.76266479492
PGo (40:0),0.7325033280127775,7.165248301675981,2.287037172909286,0.13045874790364548,0.9972693222116406,PG,101454.26635742188,127744.94946289062,128338.18969726562,78485.54486083984,76255.92431640625,33398.141998291016,93917.306640625,22089.90131378174,61848.44494628906,65827.26452636719,47382.54318237305
PGo (40:1),0.8639927011792674,6.972023232216732,3.1688077913719463,0.07505721677235182,0.9972693222116406,PG,79098.52471923828,93215.3662109375,139178.4486694336,79367.60546875,69999.86489868164,24290.94194793701,69039.3648071289,18159.76121520996,58648.244232177734,58954.18438720703,42035.14306640625
PGo (40:2),0.4623544604986121,6.707735930502256,0.916974666965984,0.3382705817624296,0.9972693222116406,PG,66584.02459716797,66074.88467407227,92730.96719360352,57301.52362060547,52351.78341674805,20874.50143814087,63876.38409423828,17540.34122467041,63080.2243347168,55220.84378051758,47293.36334228515
PGo (40:4),0.340500505133997,6.438839867362356,0.4982896484752928,0.4802526013235152,0.9972693222116406,PG,55666.54376220703,54964.463775634766,55922.2041015625,44864.68298339844,56461.58404541016,20424.181385040283,62522.96423339844,14820.641105651855,45453.802642822266,49585.18325805664,37771.54263305664
PGo (40:5),0.2679042423069635,6.474928291823028,0.3087370002862144,0.578456248443812,0.9972693222116406,PG,56943.264221191406,61393.64437866211,54145.66390991211,46708.28289794922,47307.823150634766,23978.98162841797,60185.24462890625,14683.661041259766,47978.28283691406,54490.12390136719,43497.00296020508
PGo (40:6),0.3185377463630812,7.6335366253457,0.43622663711539644,0.508949342329142,0.9972693222116406,PG,122254.33013916016,129706.07000732422,133155.06811523438,110165.54736328124,95192.44805908205,35695.08219909668,133804.90921020508,16719.621170043945,134460.7504272461,125855.26879882812,117214.88705444336
PGo (40:9),0.06683292917179225,8.475732531619302,0.01924066754463638,0.889678736117907,0.9972693222116406,PG,218527.59844970703,200792.33477783203,303335.9182128906,193919.05346679688,168442.53268432617,80570.94807434082,337488.9263305664,16745.84126663208,420693.46978759766,145299.6505432129,40586.04315185547
PGo (42:0),0.283314588043703,6.335813827287536,0.3452157195597465,0.5568339705684981,0.9972693222116406,PG,52528.963623046875,58730.62384033203,50193.84341430664,40204.54263305664,43817.163177490234,21335.84147644043,54973.14401245117,14483.340892791748,43496.60302734375,47975.44305419922,36547.522888183594
PGo (42:1),0.2593038808096234,6.4478970670952,0.2892588016443367,0.5906958995114694,0.9972693222116406,PG,58909.24411010742,58962.70458984375,52864.74353027344,44111.583068847656,49487.56359863281,24778.901641845703,62670.70373535156,15327.441005706787,46824.12315368652,50790.12338256836,37186.402770996094
PGo (42:2),0.4014969935055155,7.178082813661157,0.6922040427743923,0.4054157143359763,0.9972693222116406,PG,91254.00811767578,110912.52880859376,112713.7078857422,74202.70458984375,84755.68759155273,40174.9020690918,102295.58666992188,18486.521286010742,77852.38470458984,92003.42694091795,41483.44284057617
PGo (42:4),0.410679382549589,7.883549175964697,0.7241292304767626,0.394792777854498,0.9972693222116406,PG,143740.29278564453,129006.68927001952,124974.1713256836,107923.90731811523,125516.89013671876,32845.1421585083,135143.68994140625,13445.740951538086,127474.8695678711,144069.13009643555,260236.63716125488
