lipid,logFC,logCPM,LR,PValue,FDR,type,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,DOD100-M1-WT-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M5FAD173-WT-Cortex10x_01192023,10xBlank_01202023
TAG(54:7)_FA 16:0,0.2297734108208444,7.144027941984616,0.16431970915800775,0.6852102077446314,0.99988633890637435,TAG,68104.26434326172,70878.58462524414,150282.4521331787,85264.0259399414,64442.32403564453,68662.80471801758,87115.20486450195,24206.761627197266
TAG(54:7)_FA 16:1,0.1504115370540139,7.140810599859366,0.07063818925826129,0.7904098339711849,0.99988633890637435,TAG,83903.62600708008,87045.14654541016,96108.4853515625,89893.1467590332,54179.78366088867,80429.46588134766,92863.967041015625,29374.701934814453
TAG(54:7)_FA 18:0,-0.025660368235926347,6.2005139573047545,0.002068668360607262,0.9637226309595158,0.99988633890637435,TAG,40007.422943115234,51794.86395263672,47100.68276977539,30671.04208374023,36814.98243713379,38533.362701416016,44214.403411865234,26289.241897583008
TAG(54:7)_FA 18:1,8.04265555753092e-5,6.143283071421113,2.0292873159633018e-8,0.99988633890637435,0.99988633890637435,TAG,38810.76287841797,41932.463134765625,46293.922943115234,35214.642501831055,34879.74237060547,38014.34225463867,39672.76281738281,27554.221923828125
TAG(54:7)_FA 18:2,0.06535174104106127,6.192681664339292,0.01337656045291169,0.9079243220730053,0.99988633890637435,TAG,38758.762451171875,48007.88342285156,52613.9641418457,34672.662689208984,33746.78242492676,44156.80319213867,37769.96226501465,25290.36166381836
TAG(54:7)_FA 20:0,-0.061674683712253535,5.814480663476729,0.0119634576531098,0.9129030060190546,0.99988633890637435,TAG,30293.98176574707,34249.54204559326,36466.30293273926,26427.94175720215,29409.742393493652,35066.142082214355,27651.401580810547,21194.221565246586
TAG(54:7)_FA 20:4,-0.06979554209702521,6.015621997898806,0.01532546276348512,0.9014767569444311,0.99988633890637435,TAG,29009.622604370117,52431.46346282959,44540.68263244629,24081.98169708252,28791.121963500977,48526.32357788086,32827.08174133301,19854.32154846191
TAG(54:8)_FA 16:0,-0.012404315822425523,6.460940431779676,4.832053857626306e-4,0.9824623673005098,0.99988633890637435,TAG,42403.36322021485,61512.10353088379,56808.74401855469,46078.08361816406,43191.60330200195,50443.10345458984,51646.62344360352,26868.181884765625
TAG(54:8)_FA 16:1,0.03548784770697241,7.272807501960263,0.003948788539787529,0.9498944016581753,0.99988633890637435,TAG,73536.32504272461,74681.56564331055,155082.3117828369,83415.26513671875,74394.58395385742,85384.66761779785,100697.44738769533,28112.962059020996
TAG(54:8)_FA 18:0,0.17633713011078503,6.859855675261864,0.09698804558320262,0.755474481733867,0.99988633890637435,TAG,48617.22341918945,97932.5071105957,87224.76721191406,57340.28366088867,48373.2033996582,65575.94403076172,65930.00457763672,32772.021881103516
TAG(54:8)_FA 18:1,-0.059298518013622355,6.771270713937023,0.01105920808367955,0.9162466525193297,0.99988633890637435,TAG,48133.74383544922,77370.24560546875,79878.2861328125,49051.123626708984,48965.34307861328,61141.26354980469,74778.52432250977,32958.802490234375
TAG(54:8)_FA 18:2,-0.04668458242053771,6.419038887266315,0.0068518078983146324,0.93402993275953,0.99988633890637435,TAG,49053.52359008789,48708.12356567383,55671.823669433594,37894.022521972656,43451.603271484375,49747.863372802734,43558.822998046875,36988.402252197266
TAG(54:8)_FA 20:0,-0.040409899759478195,6.010312048816044,0.005132610386851866,0.9428866246811727,0.99988633890637435,TAG,34499.04229736328,47122.92324066162,40047.942474365234,25649.721740722656,33200.00241088867,37069.14289855957,34556.18242645264,23918.601539611816
TAG(54:8)_FA 20:4,0.007242632504931293,5.377239605349629,1.6461151017210796e-4,0.9897633407693488,0.99988633890637435,TAG,25447.841598510742,26870.501945495605,23702.92176055908,18025.461387634277,20025.741287231445,25682.321899414062,19425.201442718502,18129.121383666992
TAG(56:0)_FA 16:0,-0.1558131335756396,7.496642223382512,0.07657037179092185,0.7820000901432099,0.99988633890637435,TAG,81253.52651977539,98018.76704406738,98995.86653137208,93409.08682250977,86589.98574829102,93392.34646606444,108849.70791625977,101798.86618041992
TAG(56:0)_FA 16:1,-0.19123199922747608,5.864507009827184,0.11543702072343365,0.734037092342864,0.99988633890637435,TAG,31165.462463378903,36461.842864990234,29590.04219055176,27648.78205871582,28636.842224121097,36607.762786865234,34656.46282196045,23676.841690063477
TAG(56:0)_FA 18:0,-0.038190825789097764,6.312627094288001,0.004584157255521859,0.946019350693747,0.99988633890637435,TAG,38889.60250854492,53617.30368041992,54947.20378112793,37230.7229309082,36218.362365722656,41190.24336242676,54800.58377075195,25687.941925048828
TAG(56:0)_FA 18:1,0.007859028643634684,6.433076249281821,1.9383384415050386e-4,0.988891873012594,0.99988633890637435,TAG,42863.64291381836,45359.603523254395,55867.963386535645,37852.10263824463,38173.48265075683,44130.54293823242,43137.48360443115,56905.6833190918
TAG(56:0)_FA 18:2,-0.03861313864772787,6.237379176495577,0.004686112401373066,0.94542329325735,0.99988633890637435,TAG,46406.54315185547,45410.68310546875,39622.64306640625,32410.74237060547,40685.04266357422,42359.84274291992,33110.66221618652,38811.66226196289
TAG(56:0)_FA 20:0,-0.09877052458442688,8.014020490110783,0.03071977668605541,0.8608670266158476,0.99988633890637435,TAG,126145.16833496094,147716.43212890625,169617.97216796875,124051.52941894533,142800.6307373047,137864.36962890625,137633.34936523438,113286.24865722656
TAG(56:0)_FA 20:4,-0.09019061901639336,5.347270371855159,0.025604490152090875,0.8728700214088817,0.99988633890637435,TAG,21728.001510620117,25556.921829223633,21754.20156097412,19367.28143310547,23222.921546936035,22785.681747436523,18864.721534729004,18941.801399230957
TAG(56:1)_FA 16:0,-0.08607635653828034,5.976854595848751,0.023320415611919998,0.87862678975455,0.99988633890637435,TAG,31926.882446289062,45179.94288635254,39452.162841796875,27336.8219833374,29944.72201538086,35998.762283325195,40580.76348876953,20548.841331481937
TAG(56:1)_FA 16:1,-0.2335440525734834,7.509828242770562,0.1723642178565683,0.6780191434075387,0.99988633890637435,TAG,85453.986328125,94920.92596435548,93122.60595703124,85866.90573120117,89452.44689941406,97541.0672302246,107523.96685791016,112207.1460571289
TAG(56:1)_FA 18:0,-0.027937136280768222,6.002166458218516,0.0024521991003894072,0.9605051509034845,0.99988633890637435,TAG,27470.52198791504,45259.42352294922,50054.48426055908,27511.142135620117,28938.94189453125,35705.58289337158,41833.80288696289,20360.781692504883
TAG(56:1)_FA 18:1,-0.2165067167458411,6.421589432593409,0.14806673948396565,0.7003897395599713,0.99988633890637435,TAG,42167.8625793457,53814.70361328125,52824.54412841797,36819.8225402832,41675.12289428711,49483.96420288086,59321.32452392578,31410.142196655273
TAG(56:1)_FA 18:2,0.09745913998172392,6.531603552839102,0.02971497443786575,0.863138543598376,0.99988633890637435,TAG,53277.063400268555,49173.98376464844,56674.32405090332,37984.42261123657,40694.32272338867,44690.78266143799,42031.88300704956,64401.1658782959
TAG(56:1)_FA 20:0,-0.20996033031251352,6.986073044694436,0.13922911127724547,0.7090485857480672,0.99988633890637435,TAG,56565.463928222656,84959.026611328125,88113.16595458984,53248.723571777344,77232.52513122559,72426.30474853516,74662.14456176758,36528.12268066406
TAG(56:1)_FA 20:4,-0.03173192736495916,5.59541166292217,0.003163890801715752,0.9551438657729936,0.99988633890637435,TAG,29967.62191772461,31862.301986694336,25172.66148376465,22632.861625671387,24973.521911621097,27138.642066955566,25811.92186355591,18633.74124145508
TAG(56:2)_FA 16:0,-0.12770646300899025,6.1168903411604205,0.05139436803847275,0.8206544920972896,0.99988633890637435,TAG,35885.12283325195,43374.58352661133,35793.442947387695,26323.002082824707,32681.382705688477,37233.28276062012,37484.74286651611,43486.843437194824
TAG(56:2)_FA 16:1,-0.046838240768126344,5.9810724816982335,0.006896856119652739,0.9338139195520606,0.99988633890637435,TAG,28818.562088012695,46891.123474121094,39853.54328918457,29758.70204925537,28262.102157592773,38180.7227935791,38668.36289978027,21458.481323242188
TAG(56:2)_FA 18:0,0.007506149864324571,6.112489251626886,1.7681835242910893e-4,0.9893905973322795,0.99988633890637435,TAG,33849.142517089844,47093.48352050781,47724.40351867676,33548.28256225586,29958.802139282227,43118.76300048828,39895.68280029297,23245.26155090332
TAG(56:2)_FA 18:1,-0.16663956717779196,6.080770088953976,0.08760111463880094,0.7672492845350775,0.99988633890637435,TAG,32901.822174072266,44846.9033203125,44837.76300048828,26285.261672973633,35248.44216918945,38434.822814941406,41891.00309753418,25465.261795043945
TAG(56:2)_FA 18:2,-0.17964801448165676,6.423608543962438,0.10184865836356494,0.7496223499910533,0.99988633890637435,TAG,41446.243103027344,52598.72344970703,53298.704010009766,40872.14280700683,45035.14340209961,46382.1637878418,56579.52444458008,30946.502197265625
TAG(56:2)_FA 20:0,-0.47869954574011553,8.002929392553755,0.7275457213836489,0.3936798742861986,0.99988633890637435,TAG,126684.88684082033,161870.3726196289,154717.27099609375,90474.9873046875,210208.05432128903,170964.05340576172,121554.58728027344,55912.803955078125
TAG(56:2)_FA 20:4,-0.009456034090960333,5.128189862373869,2.8074303054381744e-4,0.986631760030515,0.99988633890637435,TAG,19992.381355285645,20702.981506347656,19080.50144958496,16807.761192321777,17199.30108642578,18257.62117767334,18077.441375732426,17971.461193084717
TAG(56:3)_FA 16:0,-0.1002326978917097,5.8745340541232745,0.03163469153514595,0.858831795026596,0.99988633890637435,TAG,36191.16262817383,33438.742126464844,31870.022338867188,29165.16227722168,32351.10235595703,34404.68231201172,30380.342010498047,22100.261459350582
TAG(56:3)_FA 16:1,-0.08902362623041524,6.201927541977317,0.02494707922528505,0.8744990002075771,0.99988633890637435,TAG,34451.44241333008,52903.28407287598,37201.6424407959,28846.982109069824,33847.822021484375,38938.602798461914,40898.842781066895,43707.043601989746
TAG(56:3)_FA 18:0,0.38424672651363767,7.565164042137899,0.4563787243796469,0.49932126201651106,0.99988633890637435,TAG,108849.84762573242,112039.92868041992,154421.21216583252,151697.17221069336,47650.383209228516,100376.10720825195,142189.14962768555,18396.621215820312
TAG(56:3)_FA 18:1,-0.012782480281019575,6.314793950807316,5.131197403898113e-4,0.9819277476018226,0.99988633890637435,TAG,43967.62251281738,52332.76306152344,56779.882904052734,35577.32260131836,37554.90223693848,44234.12341308594,50578.144439697266,22891.34178161621
TAG(56:3)_FA 18:2,-0.18497814268117582,6.345850405932466,0.10799659691339514,0.7424366118261658,0.99988633890637435,TAG,36503.962463378906,53533.96469116211,56212.90406799317,35263.88269042969,41141.12275695801,45689.123138427734,56424.18342590332,25345.982055664062
TAG(56:3)_FA 20:0,-0.10562000077250099,6.7793688243112245,0.03513405574631179,0.8513150309801059,0.99988633890637435,TAG,47817.223236083984,91390.86611938477,76384.0461730957,37765.06253051758,59268.20422363281,75857.60513305664,52943.18315124512,32250.822052001953
TAG(56:3)_FA 20:4,-0.14246134130046778,5.9590809948730294,0.0639823174583398,0.8003089667548074,0.99988633890637435,TAG,34181.58224487305,32479.58233642578,39598.50256347656,30219.102142333984,35278.84280395508,34656.562438964844,33912.702392578125,24591.201629638672
TAG(56:4)_FA 16:0,-0.1677738689416252,6.063369803529679,0.08880043684165173,0.7657077266197536,0.99988633890637435,TAG,37293.462310791016,36387.46258544922,38043.102767944336,36677.08251953125,35983.202560424805,39857.70265197754,40346.68249511719,21459.48126220703
TAG(56:4)_FA 16:1,-0.033296943920512946,5.932029684838081,0.003483946672304228,0.9529322223710867,0.99988633890637435,TAG,36086.242599487305,39725.18347167969,32547.902374267574,31436.78239440918,33837.36242675781,35114.122497558594,30171.222290039062,21452.441604614258
TAG(56:4)_FA 18:0,0.5252988809202659,10.696606413571203,0.8469822670886056,0.35740744388248413,0.99988633890637435,TAG,1081914.4838256836,940356.2775268556,1396293.1130981443,1473491.635803223,271809.7192993164,910866.8001708984,1295228.152770996,21503.6213760376
TAG(56:4)_FA 18:1,0.2436330981045755,7.344798919574433,0.1846344606050252,0.6674203421315175,0.99988633890637435,TAG,98930.16709136964,85979.48587036133,134194.80751037598,112522.92791748048,48496.66360473633,91594.80651855467,119913.60856628418,23016.64143371582
TAG(56:4)_FA 18:2,-0.09386467411602115,6.339067594203657,0.027738463605551544,0.8677251750921084,0.99988633890637435,TAG,38953.282485961914,52862.90467834473,56033.48385620117,37263.482902526855,41496.84336853027,47847.90315246582,47596.78332519531,26030.621963500977
TAG(56:4)_FA 20:0,0.07838245206980073,6.975142208114843,0.01923451584389113,0.8896962608959629,0.99988633890637435,TAG,53757.54391479492,100890.9469909668,85093.1459350586,58056.06315612793,53687.08462524414,79781.50523376465,63737.82518005371,46783.3836517334
TAG(56:4)_FA 20:4,-0.1961739310833967,8.440126829057967,0.12150705094336445,0.7274056845570457,0.99988633890637435,TAG,169199.0126953125,192189.69506835935,220351.61694335935,161885.69140625,203110.91479492188,192799.83349609375,189908.513671875,146159.33081054688
TAG(56:5)_FA 16:0,-0.07460040429182738,6.519034208750689,0.01751116389444718,0.8947234737238308,0.99988633890637435,TAG,50766.78381347656,51300.76377868652,55488.084075927734,49605.6240234375,51673.76382446289,49630.243713378906,49408.36376953125,33104.90249633789
TAG(56:5)_FA 16:1,-0.11085027046310704,6.086437547774838,0.03870430737930518,0.8440356210705742,0.99988633890637435,TAG,38740.44239807129,35791.72236633301,43635.24305725098,37087.0625,37800.28317260742,40998.36302947998,37396.04277038574,19917.54136657715
TAG(56:5)_FA 18:0,0.37927184823801857,8.45621204141458,0.44474891193112853,0.5048392188759536,0.99988633890637435,TAG,241764.3969116211,198799.87841796875,254397.55963134769,290106.8412475586,76432.22546386719,215786.09631347656,257733.63774108887,18966.861267089844
TAG(56:5)_FA 18:1,0.4269111274266879,10.322208053623049,0.5622114659490762,0.45337057917683155,0.99988633890637435,TAG,868390.4983520508,640880.0054321289,1176088.0549316406,1008719.0228881836,205120.73559570312,784323.4182128906,1009389.6517333984,24735.20167541504
TAG(56:5)_FA 18:2,0.3336548380578301,7.363491215577328,0.3449202772744684,0.5570028200869016,0.99988633890637435,TAG,99958.587646484375,91072.96661376952,147125.89100646973,112275.2075805664,46966.82371520996,95671.8867340088,112015.7871170044,21182.441329956055
TAG(56:5)_FA 20:0,-0.14980026422302806,5.543142866244509,0.07075596861295708,0.790239254460128,0.99988633890637435,TAG,24009.841873168945,32776.68231201172,25186.641815185547,20164.961311340332,25643.34164428711,27347.322074890137,25514.80174255371,18046.96134185791
TAG(56:5)_FA 20:4,-0.15610841550297855,7.950187788774845,0.07686248468144186,0.7815951805678725,0.99988633890637435,TAG,94263.72619628906,175689.77124023438,203461.15557861328,100880.08740234376,151515.5098876953,141967.4111328125,142972.6905517578,56908.264221191406
TAG(56:6)_FA 16:0,-0.5770181819202733,7.8412812011223,1.0583468123536477,0.30359254174333594,0.99988633890637435,TAG,114412.96936035156,107024.6082763672,134016.62982177734,115794.58865356444,232518.6374206543,106593.86703491212,129801.52951049805,28520.901596069336
TAG(56:6)_FA 16:1,-0.09632780822117655,6.492178361446245,0.029215625554456892,0.8642821178868583,0.99988633890637435,TAG,49567.52313232422,50740.64376831055,53543.163986206055,45643.3836517334,48852.4033203125,46733.76348876953,51971.04376220703,36152.20288848877
TAG(56:6)_FA 18:0,0.1122244920541816,7.154623240322316,0.039380687407174264,0.8426963815492795,0.99988633890637435,TAG,77011.30529785156,82826.86560058594,104271.80920410156,89214.045654296875,60730.04443359375,78161.70574951172,90410.78649902344,34859.68246459961
TAG(56:6)_FA 18:1,0.20189314670660685,8.132018912527114,0.12701122885482619,0.7215512520221143,0.99988633890637435,TAG,195534.87454223633,139990.65017700195,216495.93350219727,197317.1764221191,71692.625244140625,193261.0736694336,204881.4331665039,21292.06137084961
TAG(56:6)_FA 18:2,0.4238263455179975,10.308891110682206,0.5541994316372438,0.4566068673373709,0.99988633890637435,TAG,861346.7537841797,650853.4294433594,1154738.3102416992,990685.4310913086,203782.45489501953,792521.8972167969,987505.9201049804,23812.921798706055
TAG(56:6)_FA 20:0,-0.11640458335878157,5.529652733142949,0.0426844054555886,0.8363206621795528,0.99988633890637435,TAG,27108.981994628903,25244.28173828125,23750.40156555176,18656.061309814453,22977.4015045166,25641.541679382324,22635.081413269043,28334.26197052002
