lipid,logFC,logCPM,LR,PValue,FDR,type,DOD100-M2-5xFAD-cerebellum10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,10xBlank_01202023
"O-palmitoleoylcarnitine, trans-Hexadec-2-enoyl carnitine",-0.3801022026853468,11.658100235200788,0.5234086546406616,0.46939125782848695,0.9806534698349677,CAR,1385193.285888672,1409915.178955078,1459747.1696777344,1718928.3461914062,1681448.0129394531,1419099.778076172,1616132.1928710938,1669081.0307617188,1825302.4543457031,1595283.7138671875,2192422.580078125
"Palmitoylcarnitine, (5Z)-13-carboxytridec-5-enoylcarnitine",-0.3891743242141167,12.068746621068835,0.5486159131087334,0.45888378336727453,0.9806534698349677,CAR,1785319.7436523438,1880783.5629882812,1919857.313964844,2175145.5537109375,2337765.953857422,1832881.2912597656,2175415.870361328,2206925.8798828125,2324185.5061035156,2247760.7885742188,3003056.5654296875
PC (30:0),0.6228551633010675,7.764586546822614,1.3986621088415632,0.23694770568344575,0.9806534698349677,PC,72801.08450317383,391338.7117919922,108587.5694580078,124928.19088745116,120522.75088500977,122156.1474609375,106600.94610595705,17507.461261749268,111930.44827270508,115846.28811645508,60246.08421325683
PC (30:1),0.7395373194774458,7.753295184743577,1.9656419938892213,0.160911200525499,0.9806534698349677,PC,74715.64407348633,416144.62854003906,108181.40823364258,123018.46990966795,114475.02696228027,118499.30799865724,104044.4260559082,16657.30113220215,104888.18682098389,102112.76795959473,61894.845123291016
PC (30:2),0.7661033406759116,7.734002148868871,2.1077524062966404,0.14655443013687505,0.9806534698349677,PC,73565.58590698242,429697.21673583984,104348.8675994873,115490.2880859375,112548.90631103516,110530.94802856444,102225.46545410156,14522.701068878174,99768.40505981444,112151.60835266112,56625.44430541992
PC (32:0),0.6799406026664953,11.23493335936347,1.6643900046292401,0.19701163514421163,0.9806534698349677,PC,426905.2700500488,7163767.58996582,695434.5860595703,846672.7756347656,836932.9093933105,1342194.294631958,1271427.7728424072,58652.083251953125,1263623.2343444824,1604503.2309112549,47592.60353088379
PC (32:1),0.6860199542070099,11.307265695690308,1.6940098891282105,0.19307321989523282,0.9806534698349677,PC,418487.78283691406,7818270.932556152,637687.8773498535,824249.7723693848,825254.3915405273,1367319.778503418,1289537.480621338,45717.764099121094,1314897.7739868164,1808885.2483520508,49777.303451538086
PC (32:2),0.7929117544658926,11.279652689707058,2.2560576135583688,0.13309249967363065,0.9806534698349677,PC,450606.71350097656,7888158.215942383,651045.5532684326,875913.4967651367,741068.885345459,1351196.6850585938,1183275.7173461914,43436.36325073242,1236786.778274536,1631968.0472106934,53116.663650512695
PC (32:3),0.7492665732349963,11.218223711529172,2.017174204578623,0.15552834035340005,0.9806534698349677,PC,419251.1065673828,7343195.507446289,621406.620513916,829960.1398010254,829691.2442321777,1201247.7471618652,1223784.7496948242,60236.284786224365,1225433.2733764648,1608706.7545166016,51552.863693237305
PC (32:4),0.43190865725836297,10.421225050040176,0.6752432263019728,0.4112295303503719,0.9806534698349677,PC,248226.3409423828,3437179.1732788086,368471.08416748047,628592.6538391113,569757.8708496094,710603.7426147461,658993.5891113281,31673.301933288574,915391.12890625,1181219.6395874023,49518.30349731445
PC (32:5),0.5582475209418102,9.57852587818336,1.1252603970606287,0.288788567420979,0.9806534698349677,PC,159636.4114074707,1894942.3486938477,247461.0770111084,374823.22229003906,330099.0574951172,386171.5890197754,379000.37130737305,29585.7017288208,453531.3371582031,579343.8569946289,53489.323822021484
PC (34:5),0.7968906424444924,11.911586784907305,2.278476690753269,0.1311806609665296,0.9806534698349677,PC,637867.320526123,11978499.087768557,998883.9015045166,1490512.654296875,1386077.9812316897,1885691.480834961,1815037.8078918457,56134.7633972168,2069122.562347412,2655078.2959594727,40900.86331176758
PC (34:6),0.7333536374144026,11.40004980362921,1.9332942894980079,0.16439848325496143,0.9806534698349677,PC,466239.2950744629,8511072.836547852,676761.5384521484,895605.5742645264,828511.2948608398,1453333.6697540283,1329666.5189819336,51458.523178100586,1340993.617919922,1911998.4697265625,36801.94223022461
PC (38:0),0.8838613835692828,10.834464914895964,2.795004262831526,0.09455851506078125,0.9806534698349677,PC,451433.0520019531,4116549.240447998,633248.2685852051,1481456.2604370115,1037142.4198913574,693438.1508483887,784046.9677429199,105959.26664733888,1337352.748046875,828923.1810913086,201841.65563964844
PC (38:1),0.9188608994610067,10.878562572177138,3.0170612771403285,0.08239264435286364,0.9806534698349677,PC,456212.6103820801,4396067.108062744,621743.3875732422,1476322.3272399902,1094164.189086914,721940.5462646484,812612.708984375,88011.82405471802,1348167.953277588,855555.1886444092,197077.77838134769
PC (38:2),0.9020673183262913,10.935305648317206,2.9095045052163186,0.08805892529020515,0.9806534698349677,PC,501484.9812927246,4535130.460845947,703016.5674285889,1500403.1217346191,1103206.2940979004,786782.4853820801,867565.1634216309,105535.12648773192,1388953.6940307615,856192.1399078369,180217.9161529541
PC (38:6),0.9224982538253642,11.486416391642718,3.0406046717544086,0.08120566341351845,0.9806534698349677,PC,614652.8878173828,7979263.383911133,885553.6392211914,1713926.362854004,1380685.2532348633,1209353.5899047852,1331739.1172485352,117856.31089019775,1800276.5747375488,1468527.944580078,36380.62239074707
PC (38:7),0.8741813859806683,11.400355453732876,2.7350215503302024,0.09817017705470332,0.9806534698349677,PC,594466.8642578125,7349719.21270752,809004.3742980957,1615411.0402526855,1326591.7701721191,1223141.7564697266,1216041.545928955,106129.6877593994,1759045.2538604736,1400932.369781494,37295.28276062012
PC (38:8),0.9490108315416937,11.338086536656006,3.2148131205867685,0.07297452394212392,0.9806534698349677,PC,542347.4522094727,7248543.020202637,802764.8595581055,1599222.512878418,1229920.2554626465,1125102.172454834,1132825.0487060547,95940.6453704834,1636398.6145324707,1296047.0419769287,34549.04225921631
PC (38:9),0.981175622389185,11.154049701605569,3.4323239888872195,0.06393207772244391,0.9806534698349677,PC,486081.2997741699,6211240.467529297,749152.9189910889,1533803.3201293943,1136448.7510681152,920448.3539733888,963678.3581237792,80500.1660079956,1513855.494720459,1116396.079360962,34778.76306152344
PC (40:0),0.36247727570944044,11.51025465465563,0.476118227274128,0.49018588133262186,0.9806534698349677,PC,1322105.8588867188,2727204.4970703125,1628015.2622070312,1665809.3830566406,1689577.8256835938,1503540.5104980469,1818939.4748535156,105705.78713989258,1569123.3962402344,1592963.552734375,2047339.2370605469
PC (40:1),0.3105932901657757,11.559831895320078,0.34981584445631597,0.5542173945634834,0.9806534698349677,PC,1298530.61328125,2833326.173339844,1610202.0396728516,1703095.0295410156,1762051.055419922,1528783.8793945312,1746561.9645996094,334229.2057495117,1601225.7878417969,1533684.8386230469,2134648.975341797
PC (40:2),0.35995016148923514,11.410242858151236,0.4695195822932874,0.49320826619622926,0.9806534698349677,PC,1182111.9553222656,2932297.471923828,1466268.7565917969,1567746.6381835938,1517919.921875,1369581.4201660156,1607764.5209960938,258324.25643920896,1494383.1506347656,1430177.4392089844,1628081.5307617188
PC (40:3),0.4195742414419639,11.384179820107743,0.6373605714088626,0.42466819166468545,0.9806534698349677,PC,1146234.4924316406,3189605.0625,1429979.1729736328,1468711.4526367188,1503641.3151855469,1298649.3984375,1508715.9663085938,295240.0443725586,1441822.223388672,1358761.4748535156,1529328.800048828
PC (40:4),0.6409448869607746,11.089260537965945,1.4804497227414686,0.22370417226588368,0.9806534698349677,PC,804115.2351074219,3276725.7612304688,1044812.496826172,1336193.0604248047,1330109.5854492188,929686.3768310548,994638.546875,219072.87855529785,1229471.6206054688,1098481.0408935547,1096883.887451172
PC (42:0),0.26010076814424776,10.032647920483502,0.2454633402367108,0.6202877514466346,0.9806534698349677,PC,511959.8583984375,766642.2360839844,584591.5222167969,467471.250579834,545365.8918457031,573865.4173583984,698479.719543457,29069.262031555176,469904.27548217773,509809.1464538574,1069963.878173828
PC (42:1),0.1780833261510393,11.356736023667324,0.11514978655031882,0.7343556649209896,0.9806534698349677,PC,1306154.099609375,1478893.896484375,1567642.7277832031,1441599.3974609375,1559961.0441894531,1440925.6962890625,1720500.0815429688,95735.36711883543,1450521.0571289062,1480154.2009277344,2137677.9674072266
PC (42:10),0.3950856658921793,11.516664641540471,0.5653564757494687,0.45211005204216015,0.9806534698349677,PC,1374209.1098632812,2840126.0053710938,1603614.021484375,1665905.330078125,1699935.3762207031,1539011.1564941406,1788838.6845703125,100941.60678863524,1580396.8989257812,1544154.995361328,2020699.6357421875
PC (42:11),0.38525651269222927,11.476859159461238,0.5376578876994245,0.4634049977756631,0.9806534698349677,PC,1301049.18359375,2627229.003173828,1632272.3583984375,1542276.6616210938,1765821.6428222656,1501950.8752441406,1740440.060546875,93431.04629898071,1555188.3659667969,1489402.899169922,2012114.6120605469
PC (42:2),0.16273885532152713,11.419661223173547,0.0961710991759901,0.7564737682857718,0.9806534698349677,PC,1405883.0354003906,1498038.2355957031,1623688.5458984375,1536463.5495605469,1578995.4855957031,1545962.6965332031,1761778.1120605469,98326.66634368896,1581813.3957519531,1522448.818359375,2214197.7587890625
PC (42:3),0.14155568958841522,11.405335251560025,0.07277340671862476,0.7873406921571995,0.9806534698349677,PC,1334309.8908691406,1446220.4855957031,1636263.3012695312,1514564.6556396484,1610853.3073730469,1552415.2087402344,1797424.0048828125,92959.127243042,1574865.471923828,1497498.146484375,2168029.4067382812
PC (42:5),0.1708800713970998,11.410409360544207,0.1060281823083642,0.7447121132186006,0.9806534698349677,PC,1324736.650390625,1588921.0336914062,1607257.414794922,1497041.365234375,1602768.1682128906,1491584.3010253906,1804059.9455566409,98108.34745407104,1541535.19921875,1503104.9846191406,2227900.157470703
PC (42:6),0.2111658347883476,11.461628778538767,0.1618647289542423,0.6874454770311687,0.9806534698349677,PC,1310304.106201172,1856000.2678222656,1645268.2580566406,1560767.4895019531,1704829.0324707031,1525345.7498779297,1767940.9182128906,97117.38622665404,1629119.5,1589994.5270996094,2245568.501586914
PC (42:7),0.38548640147439456,11.578477488926563,0.5382979059668287,0.4631389866314846,0.9806534698349677,PC,1478825.8215332031,2900200.26171875,1695938.3057861328,1677985.531982422,1749430.6745605469,1639376.227294922,1882859.2487792969,96719.6269493103,1663168.9709472656,1564289.4765625,2158533.407714844
PC (42:8),0.45062031719641626,11.592532841628639,0.7347782220058434,0.3913387516998151,0.9806534698349677,PC,1418620.0141601562,3138190.1059570312,1744534.1096191406,1684127.162475586,1818892.9167480469,1549967.8259277344,1845454.4450683591,94642.26613998412,1615649.503173828,1627252.7502441406,2199053.8227539062
PC (42:9),0.4103625122681507,11.540356418672104,0.6097741004487043,0.43487287798909807,0.9806534698349677,PC,1370670.8059082031,2919146.8498535156,1663177.5651855469,1632476.3310546875,1751675.560546875,1520860.3359375,1775009.893798828,99722.34716796876,1607739.888671875,1589433.0725097656,2119129.860595703
PC (44:0),0.6216117361769785,6.665622543542781,1.393080845409031,0.23788550689736188,0.9806534698349677,PC,47435.52392959595,131879.1093826294,47677.38436126709,48102.86379623413,58753.92484283447,46828.80408477783,50512.98484802246,5929.780429840088,49333.962577819824,47101.423946380615,80031.48616409302
PC (44:1),0.7586595679809258,6.708431470213473,2.067385612672979,0.15047928460355386,0.9806534698349677,PC,44110.02332687378,151683.51178741455,50651.003074646,50375.343421936035,60474.903438568115,44938.68349456787,51252.62403869629,6586.660400390625,43094.02312088013,46305.943183898926,84690.0256652832
PC (44:10),0.5837823419223194,7.863424453473286,1.2298253794474476,0.2674410002962203,0.9806534698349677,PC,114866.02614593506,284879.521484375,109695.98863983154,106240.86743927002,122110.94926452637,113987.44738769533,136444.59018325806,8195.420654296875,93645.88622283936,106874.84548187256,205776.51364135745
PC (44:12),0.29656319030854933,9.250150189868155,0.31897754268538847,0.5722227531588802,0.9806534698349677,PC,245614.17500305176,472770.33334350586,276156.50381469727,280165.1184692383,346326.99781799316,260137.36179351807,335720.3217468262,10149.58071899414,283213.31854248047,362533.72132873535,745533.4257659912
PC (44:2),0.6746076134970177,6.928877650698383,1.638542075887016,0.20052561852553116,0.9806534698349677,PC,51225.462814331055,170926.65243148804,54855.763092041016,61004.523986816406,63643.86553192139,52084.80256652832,63254.564125061035,6927.7604904174805,50040.922313690186,57793.884216308594,105526.24722671507
PC (44:3),0.6670037131335091,7.044780421155189,1.6021389010593339,0.2056003604845702,0.9806534698349677,PC,50329.502769470215,190519.1735534668,57717.78474807739,60574.12446975708,73877.2073135376,59220.80391693115,66322.58361434937,6329.860496520996,52069.68308258057,65169.34320831299,117922.56832885742
PC (44:4),0.5599431694158991,7.044351573428655,1.1320227091400739,0.28734430231413527,0.9806534698349677,PC,50805.68437957764,180161.59241485596,64170.14307785034,59524.924003601074,68734.9853591919,62933.065395355225,71742.90538024902,7338.960483551025,59208.94373703003,61282.62530136109,112810.88704681396
PC (44:5),0.5651037418658926,7.385565084818819,1.1528630880306991,0.2829506061335121,0.9806534698349677,PC,71009.12413024902,213846.1565322876,84657.60633850098,73600.6042098999,89374.58560180664,80111.56414031982,97087.3846282959,7191.820468902588,70689.18608856201,77573.92329406738,145193.2919960022
PC (44:6),0.5526921431371636,7.806793975023571,1.1030893018922825,0.29358912996129427,0.9806534698349677,PC,104244.34799957275,254104.1318321228,116332.0882911682,103904.54703521729,125857.5093536377,101727.58699417114,130199.47248077393,7158.480503082275,101619.624458313,109139.50626373292,196615.29796600345
PC (44:7),0.6299145195384093,7.82660646787883,1.4302947369028516,0.23171634329474902,0.9806534698349677,PC,100632.68795776369,303577.13052368164,108934.04922485352,97429.9056892395,124313.03066253662,102152.62691497804,128486.42990112305,7622.480506896973,99003.6668319702,104179.2643852234,198076.77452850345
PC (44:8),0.6414220474362347,7.8537284476264615,1.4826046328839766,0.22336744757825808,0.9806534698349677,PC,102083.68614196776,309539.00365448,114299.52863311768,105870.46562194824,124327.36916351318,104455.88849639893,123600.14915466309,7756.480617523193,104460.58616638184,109845.6456680298,196133.61250305176
PC (46:2),0.14233198528728996,4.918949202048692,0.07355999234073352,0.7862222512630176,0.9806534698349677,PC,12274.62084197998,29288.90207672119,14736.160884857178,15505.00118637085,16443.381004333496,18934.621421813965,15046.041114807129,6198.40043258667,15381.80086517334,14092.780902862549,20380.90161895752
PCo(32:0),0.6394147653064407,7.95422815193379,1.4734208706231584,0.22480673204608023,0.9806534698349677,PC,73788.92614746094,505511.4655151367,112925.41087341309,136039.08978271484,127042.64990234376,136734.83197021484,125645.24800109863,16581.841331481934,134621.59133911133,134049.45059204102,53709.462890625
PCo(32:1),0.5648987147009054,7.960164989408934,1.152048040077716,0.2831208331946054,0.9806534698349677,PC,82226.96611022949,478263.9821014404,103234.2882080078,135518.60858154297,136230.68829345703,136804.44973754883,127167.4695892334,21238.94174194336,139017.2698059082,139408.30938720703,54556.02389526367
PCo(32:2),0.6609761425453881,8.00993074803814,1.5735988481628738,0.20968514251881343,0.9806534698349677,PC,84453.92608642578,512617.5146636963,115972.70697021484,139846.79333496094,138046.81210327148,141762.99215698242,133585.88998413086,15587.461029052734,130245.2875213623,141173.63006591797,61640.163635253906
PCo(32:3),0.6089574342222149,8.081152269177014,1.3373992895249103,0.2474931299523709,0.9806534698349677,PC,91751.5672302246,495833.91442871094,129817.90798950195,159236.02987670898,146346.02792358398,152374.23210906982,139076.2695465088,15063.941082000732,153056.40994262695,145870.8292388916,65571.06475830078
PCo(34:0),0.7615838895628556,11.324485845309516,2.083283718871826,0.14891951219248947,0.9806534698349677,PC,427766.1699523926,8117710.4978637695,677708.6062927246,861127.9467163086,791162.3147583008,1383007.4551696775,1262828.0830078125,49223.723068237305,1296151.683670044,1711938.0107421875,41011.862854003906
PCo(34:1),0.7365933347795105,11.277852339920669,1.9502313285793207,0.16256192505091338,0.9806534698349677,PC,421461.2143249512,7708602.092071533,657456.7082214355,845830.3926391602,816494.2316589355,1360815.5743103027,1277573.6770629885,51675.682792663574,1271300.815612793,1617001.0228881836,43395.36296081543
