Lipid,Class,DOD93_F4_Female_5xFAD_cortex ,DOD94_F4_Female_5xFAD_cortex ,DOD94_F3_Female_WT_cortex ,FAD184_F3_Female_WT_cortex ,FAD184_F4_Female_WT_cortex ,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
PS(42:6),PS,189773.45288085935,151389.83129882812,132525.16912841797,86575.72601699829,158763.33264160156,82802.38598632812,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(43:0),PS,93730.84615325928,81067.28568649292,76584.68534851074,59874.88450622559,88474.5862236023,59037.86435699463,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(43:1),PS,165674.79232788086,149014.33071899414,154869.17114257812,77890.68546676636,118941.24772644044,57312.5439453125,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(43:4),PS,176440.33178710938,125799.98974609376,102543.02813720705,89021.90642166138,122587.12786865234,96251.30682373048,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(43:6),PS,85071.42602539062,80264.765625,79771.76550292969,55885.52388763428,83906.10604858398,56209.32421875,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(44:0),PS,79696.20574951172,63568.0244140625,66723.52471923828,50747.48356628418,68491.66467285156,50900.92333984375,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(44:1),PS,95521.546585083,86239.84672546387,89423.0860671997,58698.9642868042,80102.6655960083,51708.36390686035,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(44:10),PS,641092.2407226562,345416.46423339844,266842.44091796875,214642.7950630188,428408.1923828125,178567.05322265625,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(44:12),PS,393392.50390625,216815.9754638672,191090.1131591797,178387.31309127808,272674.2999267578,147182.3505859375,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(44:2),PS,71907.70502090454,68159.40423583984,64295.88465118408,52341.723487854,67526.30467224121,48272.383335113525,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(44:4),PS,63665.8045501709,57490.403869628906,57797.48405075073,45800.58323287964,59850.42419433594,57594.06420135498,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(44:5),PS,64678.984535217285,59896.40472412109,61385.22428131104,52283.4236946106,64229.70415878296,53603.64373779297,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(44:6),PS,70017.88523864746,62704.32440185547,64863.14468002319,52848.643211364746,68920.98496246338,51597.18412017822,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(O-28:0),PS,90224.24658203124,88692.12591552734,86965.64587402344,59994.784324646,94021.74548339844,49957.283203125,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(O-29:0),PS,12481772.681640623,10825308.428710938,11148255.391601562,2388201.289337158,15295738.8828125,5559059.633300781,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(O-30:0),PS,101994.02709960938,97874.8871459961,88320.08624267578,61736.0244102478,103565.58764648438,58400.723876953125,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(O-31:0),PS,129923.6495361328,115651.74816894533,118347.7491455078,110265.20823287964,142665.67016601562,105248.80725097656,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(O-32:0),PS,113871.3487548828,95505.92626953124,105283.96826171876,89065.68690490723,158194.85119628906,88688.56604003906,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(O-33:0),PS,279202.3786621094,214571.1956787109,224337.576171875,126339.88840866087,312436.90393066406,172457.77221679688,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(O-34:0),PS,161616.9520263672,106304.78759765624,126757.20874023438,84646.52652359009,171968.19372558594,98242.12731933594,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(O-35:0),PS,250092.81713867188,175799.99243164062,157966.271484375,116947.66819381714,236379.53564453125,122831.5477294922,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(O-36:0),PS,195704.87573242188,131641.6884765625,151710.7110595703,110104.16820526125,252946.998046875,112018.70739746094,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(O-37:0),PS,693725.3115234375,396653.0302734375,313635.1608886719,215360.5548095703,701524.8332519531,210536.19506835935,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(O-38:0),PS,399050.1921386719,186869.65356445312,179732.03381347656,94397.70643997192,433872.3126220703,78833.74548339844,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(O-39:0),PS,367433.7271728516,214693.2550048828,189843.85180664065,105540.02722930908,369990.5695800781,95314.24682617188,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(O-40:0),PS,904416.8623046876,536213.2548828125,342597.8840332031,245837.03787612915,776690.5725097656,176324.27221679688,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(O-41:0),PS,750475.3930664062,568073.8395996094,615121.9792480469,215455.3550643921,874970.2595214844,491331.1363525391,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(O-42:0),PS,161038.87133789062,114462.38793945312,105658.8671875,86330.34684753418,150902.830078125,79995.68591308594,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(O-42:4),PS,117067.64776611328,98310.80615234376,97898.2274169922,66474.06447601318,99221.1671142578,63857.94403076172,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(O-42:6),PS,189020.53393554688,172242.0919189453,146053.14880371094,85890.8660697937,196915.63415527344,111261.5673828125,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(P-28:0),PS,74181.28515625,64401.66424560547,65055.22454833984,43655.10322952271,67822.86444091797,43532.30316162109,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(P-29:0),PS,222948.41650390625,217545.17529296875,214410.91552734372,209868.3738517761,223627.71728515625,217706.77490234372,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(P-30:0),PS,84826.22650146484,73121.42492675781,79518.18591308594,55967.88402557373,81517.78564453125,51916.5033569336,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(P-30:1),PS,86749.62634277344,74655.90478515625,78051.78546142578,51595.7233505249,81572.56536865234,59100.94396972656,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(P-31:0),PS,84511.04620361328,71539.5044555664,79174.42559814453,56418.96422576904,76574.12561035156,62340.62414550781,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(P-31:1),PS,90237.74682617188,68384.76489257812,80316.72540283203,50647.0033569336,74435.72576904297,73530.02456665039,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(P-32:0),PS,128393.84912109376,107192.68786621094,110681.18811035156,100994.62627792358,118451.3878173828,102823.2667236328,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(P-32:1),PS,68169.66510009766,54109.08319091797,61320.60412597656,47184.82319259644,66078.02471923828,58558.344177246094,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(P-33:0),PS,141074.0897216797,100894.2861328125,99184.7470703125,68343.6049156189,120200.32763671876,79993.76586914062,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(P-33:1),PS,401784.7692871094,351651.8448486328,303835.9045410156,127233.7091407776,340817.2265625,109860.90783691406,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(P-33:2),PS,125104.6494140625,90822.50567626952,113349.50817871094,61209.96438598633,107244.6278076172,67060.48516845703,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(P-34:0),PS,99075.62677001952,74377.32507324219,84531.50592041016,63058.52464675903,85825.50646972656,84938.26629638672,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(P-34:1),PS,102646.46655273438,86967.80590820312,98696.8070678711,60126.924644470215,96973.84741210938,68166.32495117188,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(P-34:2),PS,87375.62646484375,65714.20458984375,77630.10534667969,54258.62385559082,73973.14501953125,62684.12438964844,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(P-34:3),PS,77445.7055053711,68114.80493164062,73913.044921875,52745.74366760254,70651.20458984375,54408.58404541016,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(P-34:4),PS,71368.54541015625,59089.98406982422,63215.42465209961,50161.24351501465,65082.18426513672,52384.04357910156,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(P-35:0),PS,1016913.6079101562,523845.1791992188,313725.06103515625,235466.8766479492,807198.0727539062,180347.47338867188,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(P-35:1),PS,151325.1112060547,112018.82763671876,106927.5673828125,69644.34507369995,134822.29040527344,69769.62493896484,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
PS(P-35:2),PS,172377.41357421875,97028.1675415039,104972.50714111328,63712.96459197998,127168.46759033205,67948.9248046875,Genotype: 5xFAD | Brain Region: cortex  | Sex: Female,Genotype: WT | Brain Region: cortex  | Sex: Female,Genotype: 5xFAD__Brain Region: cortex __Sex: Female vs Genotype: WT__Brain Region: cortex __Sex: FemaleAveraging_All_Across_methods2,2,3,Blank_Blank_Blank_Blank_Blank
