lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M3_Male_WT_diencephalon,Blank_Blank_Blank_Blank_Blank
[TG(64:17)|TG(63:10)|TG(62:3)]_FA20:4,0.1356229689618554,4.347835293159233,0.09356339394526003,0.7596949942419182,0.9572572223423156,TAG,106761.80767822266,93081.44595336914,75607.74542236328,84402.94595336914,51305.28393554688,73387.58522033691,31104.522399902344
[TG(66:12)|TG(65:5)]_FA18:0,-0.13370137671380844,3.019565088395428,0.0928204619787607,0.7606216843165049,0.9578903311732604,TAG,33493.74200439453,30438.281997680664,27833.662048339844,35821.20219421387,23137.76156616211,29923.902114868164,16510.161193847656
PI(43:2),0.13481182737971792,3.7716947896167268,0.09244787950365208,0.7610879482888874,0.9578903311732604,PI,63600.48460388184,54578.32402420044,51769.08354949951,60579.10411071777,34814.18264770508,44698.28324890137,26860.421997070312
PS(P-39:1),0.1348164420776055,7.362088782069745,0.09246901108235761,0.7610614759922463,0.9578903311732604,PS,982184.15576171875,130949.3893699646,1370135.9653320312,749820.25634765625,462739.35009765625,642087.78369140625,95045.426025390625
[TG(41:2)]_FA18:2,0.13399869415412344,5.223185869287028,0.0913522703444869,0.762465011868186,0.9584316362235344,TAG,134941.20922851562,119862.5694580078,240033.8760986328,157042.3299560547,97626.7276611328,127416.0679321289,61773.204162597656
[TG(47:2)]_FA16:0,-0.13054113206521664,4.806429002404509,0.08848272421073489,0.7661149922037956,0.9584316362235344,TAG,123095.94799804688,131527.35052490234,84886.966064453125,144136.01025390625,62017.40466308594,144172.9091796875,31133.72201538086
[TG(49:3)]_FA18:1,-0.13142546451555293,4.701512241552218,0.08969084581258358,0.7645705495982713,0.9584316362235344,TAG,98503.40802001952,121344.6696472168,106987.08752441406,125455.38940429688,72612.84552001953,117720.98803710938,27067.3017578125
[TG(49:4)]_FA16:1,0.13165510765823446,4.638412804673184,0.0881992716140303,0.7664790132551846,0.9584316362235344,TAG,100315.58673095705,114288.2664794922,131342.9503173828,109119.548828125,67997.96466064453,89988.50653076172,28972.182006835938
[TG(49:6)]_FA14:0,-0.13121087216568145,4.602531665338656,0.08939575614249406,0.764946736437895,0.9584316362235344,TAG,127732.4893798828,85549.74560546875,86369.5855102539,97699.06689453124,65624.6644897461,99904.64630126952,41631.30267333984
[TG(50:7)|TG(49:0)]_FA18:1,0.13194592234837607,4.792637628564991,0.08858819404667895,0.765979705690437,0.9584316362235344,TAG,132255.2891845703,107354.34860229492,118261.0283203125,157605.79162597656,68104.6049194336,111822.06713867188,28335.32202148437
[TG(51:4)]_FA18:1,0.13234681441703586,4.815319764362151,0.08912440802532728,0.7652932544306109,0.9584316362235344,TAG,101114.4866027832,145181.21154785156,155764.8491821289,116854.5687866211,85493.84603881836,93527.50732421876,29560.882431030277
[TG(62:12)|TG(61:5)]_FA16:0,0.13162846457314262,3.528865341185313,0.08815371776768188,0.7665375746516769,0.9584316362235344,TAG,42704.40249633789,35372.90280151367,38857.84280395508,81166.94592285156,30336.102325439453,38019.36250305176,20895.381622314453
[TG(62:14)|TG(61:7)|TG(60:0)]_FA18:0,0.13269384695367611,4.780026972398187,0.08958983581942448,0.7646992433683205,0.9584316362235344,TAG,146625.59100341797,145417.98864746094,80462.16571044922,130765.76846313477,53495.82415771485,125229.46826171876,31477.28231811523
[TG(62:15)|TG(61:8)|TG(60:1)]_FA20:4,0.1327147021043214,4.261122688189147,0.0896131168954071,0.7646695746477077,0.9584316362235344,TAG,85479.22576904297,71427.565185546875,67619.10549926758,81682.3052368164,47028.723205566406,58563.24429321289,47277.34315490723
[TG(64:12)|TG(63:5)]_FA18:1,-0.13091296305511282,3.4241958020084096,0.08897600257927252,0.76548301478184555,0.9584316362235344,TAG,42263.14260864258,35975.782653808594,35158.20225524902,45007.223205566406,30033.98217773437,35391.08265686035,28142.92189025879
[TG(64:9)|TG(63:2)]_FA18:1,-0.13172650937861055,3.853535446171939,0.09009757465082655,0.7640531463070962,0.9584316362235344,TAG,65891.88491821289,59185.00421142578,52849.06326293945,60695.02474975586,46579.72314453125,51861.883239746094,22953.64169311523
[TG(66:14)|TG(65:7)|TG(64:0)]_FA18:2,-0.1313207267701504,3.1911092596270034,0.08953207452600509,0.7647728708097249,0.9584316362235344,TAG,38040.86248779297,34641.762786865234,33420.08248901367,39685.762939453125,26885.66200256348,33549.30238342285,17420.301193237305
[TG(66:4)]_FA16:0,-0.13038079719423434,2.6482202167296394,0.08823907411540688,0.7664278589259836,0.9584316362235344,TAG,25415.42172241211,24103.121646881104,26243.74196624756,24889.88168334961,19021.221450805664,22601.541648864742,11604.000797271729
DG(38:3)_C18:1,-0.13056985453899303,2.7489864488552507,0.08850234559485415,0.7660898171458599,0.9584316362235344,DAG,31570.46225738525,30693.36215209961,31224.56240081787,30682.742267608643,24791.44165420532,26326.601806640625,2901.940200805664
PC(6:0)|LPC(7:0),0.13160568714971024,4.447701143992782,0.0881307502354503,0.7665671066293592,0.9584316362235344,PC,89492.44665527344,70383.10559082031,98132.18713378906,79976.926025390625,48587.00372314453,68589.22467041016,59714.54412841797
PI(26:0),-0.1325780057695219,6.050585112605186,0.09128258387136157,0.7625529044857858,0.9584316362235344,PI,338212.64111328125,227959.15698242188,199008.65563964844,283561.9597167969,169433.87182617188,268697.13916015625,133953.25
[TG(66:9)|TG(65:2)]_FA18:0,0.13143599401790002,3.5714099572283122,0.08789485433806021,0.7668706675739146,0.9584398312397454,TAG,46596.8233795166,39846.56326293945,33671.82192993164,51360.90364074707,24156.721572875977,35477.2223815918,39362.023529052734
PS(42:5),-0.12979450216683122,4.981984268003278,0.0874688465582949,0.7674199974391207,0.9587550645513134,PS,127895.8890991211,64970.82441329956,185712.25231933597,127527.30871582033,92040.10693359376,116383.16821289062,61247.34405517578
FA(24:4),0.130369670626874,4.500403576599102,0.08649223160392694,0.768684840431193,0.9599636145787384,FA,156253.3114013672,84293.40728759766,57092.9642944336,61213.444580078125,60846.00415039063,61152.32415771485,58374.68432617188
[TG(39:0)]_FA16:0,-0.12621402863477496,4.887386866812839,0.08268751589659473,0.7736878773378317,0.9600612720979042,TAG,130481.76928710938,110949.72802734376,108627.16809082033,109943.02807617188,81616.185791015625,108813.46704101562,64290.10437011719
[TG(43:1)]_FA14:0,-0.12723797741789591,4.786251000736397,0.08404083331515716,0.7718942942776962,0.9600612720979042,TAG,120907.83013916016,112456.98712158205,118972.40771484376,101451.58801269533,72745.38488769531,116988.22778320312,45029.04293823242
[TG(43:4)]_FA18:3,-0.12606561336231029,4.7925878630687935,0.0824922797301042,0.7739479368746897,0.9600612720979042,TAG,137408.9090576172,104765.92706298828,103600.50790405272,114058.18762207033,78538.48547363281,112114.76779174805,43583.14306640625
[TG(45:2)]_FA14:0,-0.12590636040875847,3.925681345442969,0.08227768050119266,0.7742341731214216,0.9600612720979042,TAG,63578.26406860352,58261.46441650391,61709.444396972656,66450.00534057617,38468.54278564453,66235.10461425781,24840.701751708984
[TG(46:6)]_FA16:0,0.12898669518804803,4.7641953833953,0.08467898269304897,0.7710539704696286,0.9600612720979042,TAG,149897.18920898438,107656.42727661131,106940.4266357422,115664.32745361328,62696.96508789063,105165.546875,41872.12301635742
[TG(48:4)]_FA14:0,-0.1276164644104815,3.933688099683966,0.0845381326283814,0.7712391476622541,0.9600612720979042,TAG,64842.6244506836,58744.84381103516,64921.864807128906,57447.28381347656,43771.52301025391,58201.26373291016,28108.98190307617
[TG(48:5)]_FA20:4,0.12893728667419305,5.587744218528159,0.08461747977071354,0.7711348085052641,0.9600612720979042,TAG,201368.15673828125,225229.2353515625,210146.5743408203,210975.4539794922,118127.24853515624,178510.89318847656,72705.88537597656
[TG(49:8)|TG(48:1)]_FA20:4,-0.1256333176231068,3.9713994028206265,0.08191920438514444,0.7747132173978749,0.9600612720979042,TAG,63458.38442993164,51884.423583984375,66676.72482299805,64209.48458862305,48481.76373291016,52390.02380371094,32769.822174072266
[TG(52:6)]_FA22:5,-0.1260352092640018,7.316171599199377,0.08245777451520553,0.7739939333281404,0.9600612720979042,TAG,255986.55722045896,242029.1964111328,1665434.4082641602,782335.81298828125,718956.3630981445,460036.2887573242,74801.38491821289
[TG(59:11)|TG(58:4)]_FA14:0,-0.12621589141184889,3.477843044394416,0.08267917463328445,0.7736989813113375,0.9600612720979042,TAG,47441.96353149414,39296.342681884766,43292.00308227539,43329.44354248047,30585.462295532227,41181.52307128906,24124.301864624023
[TG(60:8)|TG(59:1)]_FA16:1,0.12855997512139106,4.3207301675139975,0.08412026777841675,0.771789505828996,0.9600612720979042,TAG,96875.9663696289,88959.72576904297,66956.5044555664,106716.5278930664,45093.403259277344,81418.3854675293,26619.24188232422
[TG(63:13)|TG(62:6)]_FA18:2,0.12807847537935269,3.8657927874740126,0.08348910698782674,0.7726236070944852,0.9600612720979042,TAG,59946.66403198242,56134.66401672363,46104.46322631836,65027.4446105957,34885.84240722656,43865.84310913086,38719.80252075195
[TG(64:10)|TG(63:3)]_FA16:0,-0.12882978883573099,3.2964482127762103,0.0861531504755817,0.769125808038302,0.9600612720979042,TAG,43660.9831237793,35369.302825927734,34354.58242797852,40139.68280029297,28894.342346191406,34419.68246459961,20854.721557617188
[TG(64:8)|TG(63:1)]_FA20:4,0.12815889175135303,3.8021489739545484,0.08359319852752378,0.7724858117458276,0.9600612720979042,TAG,60272.74465942383,51306.68389892578,48044.48324584961,63872.004333496094,33554.5823059082,43947.16313171387,33846.80253601074
[TG(66:12)|TG(65:5)]_FA18:1,-0.12574908643744842,3.2007505374395553,0.08206311119784004,0.7745207736522786,0.9600612720979042,TAG,43912.92317199707,40909.62341308594,31068.322067260742,33808.74240112305,29437.16209411621,32049.30232238769,15876.241195678713
[TG(66:4)]_FA20:4,0.12715041926482706,3.354958089555091,0.08228573313235898,0.7742234250886494,0.9600612720979042,TAG,48562.78378295898,42100.52284240723,38655.863037109375,48390.923248291016,27470.401893615723,34063.98229980469,17183.04123687744
DG(37:3)_C16:1,0.12893510261071614,4.759836772896795,0.08461140122790312,0.7711427997330427,0.9600612720979042,DAG,99150.22639465332,35504.282497406006,87672.04605102539,251822.91831970212,76873.5853881836,85235.3452911377,45323.6830444336
LPS(17:2),-0.12848947721075868,4.855549097064908,0.08570960088627544,0.7697040598299865,0.9600612720979042,PS,188520.0938720703,67845.36507415771,81306.66607666016,97412.94714355467,77721.90490722656,100458.5867919922,74220.0849609375
PC(O-13:1)|LPC(P-14:0),-0.12840319375777073,3.9718815310380133,0.08558782687549638,0.7698630996590732,0.9600612720979042,PC,63066.085021972656,57898.32336425781,59324.64434814453,53038.02355957031,44588.163146972656,51634.563537597656,40046.58319091797
PI(32:3)|PI(P-33:2),-0.12618484395422655,5.40182175926611,0.08265169895094004,0.7737355615049823,0.9600612720979042,PI,261656.39764404297,199786.8943786621,154938.71231079102,144616.4513244629,125677.06869506836,190759.99520874023,31671.322052001957
PI(44:1),-0.12526581541669504,3.583338689975849,0.0814351005546996,0.775361945671218,0.9604963526606605,PI,58527.96402359009,44482.64343261719,36450.962463378906,51298.32406997681,31790.96200561523,47410.883308410645,23599.14151763916
[TG(40:0)]_FA14:0,-0.12437106427542692,6.157478403459648,0.08028320135417744,0.7769139914305901,0.9609434458974758,TAG,300163.2006835937,246302.29833984372,263227.8374023437,261488.6806640625,180470.751953125,263987.8388671875,178000.93212890625
[TG(54:12)|TG(53:5)]_FA18:1,0.12601474764980203,4.82980767284472,0.08084178666467778,0.776159872416968,0.9609434458974758,TAG,95812.96685791016,150881.3500366211,170460.91149902344,111223.76721191406,99730.58752441406,81121.3257446289,26870.061767578125
[TG(65:12)|TG(64:5)]_FA22:6,-0.12438648202743188,4.720374013350063,0.08029949218416732,0.776891957911706,0.9609434458974758,TAG,94617.70587158205,90936.18558502196,145658.1304321289,125256.22799682616,87547.24645996094,100007.5873260498,29895.80184936523
LPS(16:1),-0.12455765891562097,5.542811952915559,0.08052407909599424,0.7765884475162952,0.9609434458974758,PS,186467.7921142578,75821.8655128479,275930.2990722656,194071.6148681641,132278.90856933594,167785.43139648438,99840.70703125
[TG(64:17)|TG(63:10)|TG(62:3)]_FA16:1,0.12539139101629762,3.5364123037711366,0.08003808092144027,0.7772458113559783,0.9609855299792115,TAG,58177.26473999024,51214.94421386719,35945.84243774414,51983.78359985352,27320.38195800781,41751.40316772461,21714.40170288086
[TG(49:7)|TG(48:0)]_FA22:5,-0.12375637094578727,4.939443978621806,0.07948525209030777,0.7779961966300273,0.9611767712576946,TAG,108971.56759643556,118575.76699829102,162815.73202514648,139398.3895263672,96044.9268798828,122959.96859741212,35300.36250305176
[TG(62:8)|TG(61:1)]_FA18:0,0.1251122066700116,4.246703520402906,0.07969035623227683,0.777717469618527,0.9611767712576946,TAG,93257.0458984375,88795.48651123047,63316.00424194336,85561.58673095703,42375.46304321289,74290.46478271484,30873.82211303711
[TG(45:5)]_FA14:0,0.12471809123954276,4.075826829126323,0.07919044288564692,0.7783975095125572,0.9612533049748612,TAG,58289.1640625,48377.02337646485,136127.25033569336,56550.68347167969,48504.54342651367,54737.2239074707,24922.921661376957
[TG(47:6)]_FA16:0,0.1245642712022714,5.269613672255258,0.07900240394155844,0.7786539012098814,0.9612533049748612,TAG,230203.298034668,180684.71435546875,149631.09033203125,156291.5301513672,94486.96630859376,157093.57055664062,39222.76287841797
[TG(64:13)|TG(63:6)]_FA18:3,0.12395038752801185,3.859262419706574,0.07822116052228267,0.7797226698409488,0.96220461016319,TAG,67851.46514892578,67046.024658203125,47097.50338745117,63482.24475097656,38829.64276123047,46384.72302246094,27649.40167236328
[TG(44:0)|TG(O-45:0)]_FA16:0,0.12358064805882951,6.450941108752621,0.07776821237496279,0.780344956079103,0.9626044240318293,TAG,485766.1142578125,439507.09216308594,277562.89892578125,387993.509765625,165217.53271484375,403483.0478515625,106104.78759765624
[TG(66:15)|TG(65:8)|TG(64:1)]_FA14:0,-0.12213353696398543,3.129711708930847,0.07738733754007399,0.7808697372329338,0.9626139117710084,TAG,30417.002075195312,23564.041610717773,34727.80238342285,33494.94226074219,22720.20166015625,27435.481964111328,27261.40185546875
[TG(66:4)]_FA16:1,0.12306905340946438,3.3356979388728196,0.07711375477879301,0.781247547235287,0.9626139117710084,TAG,33354.762535095215,29132.601726531982,81430.30591583252,37444.80237579346,30002.82186126709,32533.26230621338,13658.161003112791
PC(42:3),0.12307807252764161,10.402323396581624,0.07714185057557188,0.7812087145116781,0.9626139117710084,PC,5812721.375,5629974.093261719,6594900.378417969,4327536.637207031,3652795.4306640634,4087515.4775390634,2876097.3393554688
[TG(66:9)|TG(65:2)]_FA14:0,-0.12160800893526168,3.2896335624768893,0.07672560895116476,0.7817848062552284,0.9629082327426038,TAG,27814.541748046875,26150.741973876957,79784.18603515625,30921.12216186523,35157.34239196777,31587.76251220703,13965.881072998049
[TG(49:5)]_FA18:0,0.12185906432680722,4.63411519690662,0.07562199091842103,0.7833204416443079,0.9629404746380174,TAG,108773.96759033205,102304.24609375,127826.40832519533,93756.4467163086,67669.7451171875,82709.18524169922,40509.162994384766
[TG(50:8)|TG(49:1)]_FA18:0,0.12172399842393976,6.16945518989349,0.07546004001051188,0.783546801071428,0.9629404746380174,TAG,308897.6231689453,373609.1069946289,254572.57806396484,411432.2060546875,129711.40924072266,356662.9063720703,62726.964111328125
[TG(57:10)|TG(56:3)]_FA22:5,0.1206550480634733,6.290182605124743,0.07414697770946077,0.7853917971017236,0.9629404746380174,TAG,398026.3130493164,349963.6607055664,386447.4733886719,291596.4624328613,232109.7955932617,261887.52056884769,93445.38677978516
[TG(62:9)|TG(61:2)]_FA18:2,0.12208276909066525,4.348300604914983,0.07589735750298132,0.7829361584084372,0.9629404746380174,TAG,104780.80767822266,96314.62600708008,64024.76461791992,101435.38610839844,47809.30337524414,81473.8452758789,26744.322052001957
[TG(63:11)|TG(62:4)]_FA22:6,0.12072928259673299,5.220258374814914,0.07423533199471422,0.785267101471709,0.9629404746380174,TAG,139408.0291748047,137125.5288696289,206448.814453125,170432.27117919922,112685.92758178712,112570.04739379884,58566.543853759766
[TG(66:15)|TG(65:8)|TG(64:1)]_FA18:3,-0.12031162767340416,3.3818970192600695,0.07509171607819098,0.7840625834279643,0.9629404746380174,TAG,42102.98295593262,37979.80250549317,38787.20274353027,47655.22344970703,31342.52227783203,36978.74244689941,20094.181427001957
DG(33:1)|DG(O-34:1)_C16:0,-0.1211895848822429,4.431600952785654,0.07620482125685157,0.7825079677181583,0.9629404746380174,DAG,99203.3270263672,46155.28363418579,99317.96743774414,85998.68542480469,59220.9443359375,76078.34533691406,51131.76379394531
FA(11:0),-0.12006340612110211,3.5205453106974622,0.07478101201650134,0.7844987362718779,0.9629404746380174,FA,61625.12496948242,45097.92364501953,29904.302154541016,32379.102325439453,32562.90240478516,36439.662353515625,30716.54202270508
FA(22:7),0.12077962735309423,8.776723325754489,0.0743011663435027,0.7851742403591144,0.9629404746380174,FA,5287141.662109375,1029616.9704589844,1182749.5076904297,1270066.566772461,1036573.7172851562,2009764.9587402344,193464.1936035156
