Lipid,Class,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_hippocampus,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_hippocampus,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
1-O-behenoyl-Cer(d18:1/16:0),Cer,8568.220588684082,7539.040561676025,9405.820568084717,9459.980648040771,10246.540729522703,13441.081062316896,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
DG(O-38:9)|DG(36:2)_C16:0,DAG,523647.0871582031,321036.8638916016,208944.2755355835,828837.9358825684,565797.4631958008,49106.84371948242,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
DG(O-38:9)|DG(36:2)_C16:1,DAG,172396.6522216797,101906.0672607422,96577.8267326355,88275.1667098999,100009.28644180298,114592.30755615234,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
DG(O-38:9)|DG(36:2)_C18:0,DAG,25897.141902923584,28405.38199996948,30651.68203353882,26848.761852264404,27157.7819480896,32929.36228942871,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
DG(O-38:9)|DG(36:2)_C18:1,DAG,41459.86297225952,40879.64298629761,43310.44292831421,44648.24309158325,40432.50290679932,60091.8445892334,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
DG(O-38:9)|DG(36:2)_C18:2,DAG,3246.8002281188965,298097.9258499145,19682.9810256958,3222.020248413086,3238.7802200317383,940433.7267990112,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
DG(O-40:9)|DG(38:2)_C16:0,DAG,213524.8354187012,151310.47146606445,82729.02586746216,144616.79021835327,178695.51327514648,39912.022521972656,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
DG(O-40:9)|DG(38:2)_C16:1,DAG,156405.55078125,102264.20698547363,107467.82820510864,92181.22650146484,96278.76666259766,134294.64904785156,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
DG(O-40:9)|DG(38:2)_C18:0,DAG,24381.741813659668,20298.561443328857,27047.721866607662,26050.361797332764,22546.56155014038,30989.722229003903,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
DG(O-40:9)|DG(38:2)_C18:1,DAG,2913.500202178955,26143.421867370605,11039.820793151855,65290.84437942505,63983.42464065552,4015.200294494629,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
DG(O-40:9)|DG(38:2)_C18:2,DAG,62781.80471420288,59830.00437164307,58470.28412246704,58828.34390258789,62817.164154052734,132515.18923950195,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
DG(dO-38:9)|DG(35:2)_C16:0,DAG,41267.60242462158,31564.28246307373,31384.52222061157,13225.200996398926,37896.46286773682,29762.2021484375,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
DG(dO-38:9)|DG(35:2)_C16:1,DAG,14932.20100402832,3027.100215911865,30426.622177124023,2922.480213165283,2921.240196228028,43695.28314971924,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
DG(dO-38:9)|DG(35:2)_C18:0,DAG,34950.42235946655,30051.44204711914,30898.50203704834,30963.942344665527,28498.08192825317,39431.96301269531,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
DG(dO-38:9)|DG(35:2)_C18:1,DAG,53758.32374191284,55521.46392440796,54708.90377807617,57141.9839515686,54741.643756866455,57985.12417602539,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
DG(dO-38:9)|DG(35:2)_C18:2,DAG,129923.56843948364,152750.43003845215,109283.44778060912,161529.99223709106,126802.78921508788,1440139.76953125,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
FA(10:0) | FA(10:0),FA,88590.02618408203,107142.06811523438,108520.36730957033,72240.68438720703,64125.10382080078,48580.46325683594,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
FA(10:1),FA,63321.043884277344,54274.36389160156,52930.563537597656,32362.122314453125,38183.70275878906,37252.22253417969,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
FA(10:2),FA,48634.42315673828,52511.123596191406,47056.34332275391,31006.90243530273,33301.10224914551,42121.36309814453,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
FA(10:3),FA,85048.52624511719,108173.9271850586,88094.10607910156,61973.34484863281,70328.26501464844,85541.52661132812,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
FA(10:4),FA,748934.1669921875,917825.2041015624,726220.2180175781,519685.9152832031,565312.3955078125,461133.791015625,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
FA(10:5),FA,114467.06774902344,168770.9921875,118984.70825195312,89234.26684570312,101960.087890625,105706.98803710938,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
FA(10:6),FA,153245.95068359375,169745.59204101562,130417.4892578125,89690.80712890625,120016.04821777344,96766.36694335938,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
FA(11:0),FA,50700.08386230469,59416.6240234375,53237.94354248047,30485.702209472656,47468.20349121094,30716.54202270508,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
FA(11:1),FA,167594.55200195312,159503.3720703125,155962.59130859375,87834.74670410156,97555.04699707033,174002.03344726562,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
FA(11:2),FA,263213.2592773437,280126.7197265625,274344.337890625,156655.85083007812,159062.75268554688,227575.1171875,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
FA(11:6),FA,86672.68640136719,106445.22778320312,85142.84545898438,50823.04345703125,56676.02410888672,57134.64392089844,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
FA(12:0),FA,62912.6845703125,82527.8857421875,72322.28552246094,26309.362030029297,35565.20233154297,33144.46224975586,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
FA(12:1),FA,69544.30487060547,68582.36437988281,71896.66540527344,27932.181884765625,34712.84225463867,58439.744140625,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
FA(12:2),FA,122200.00830078124,124196.12841796876,121451.68884277344,60188.00415039063,61744.78494262695,150367.69140625,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
FA(12:4),FA,375826.86474609375,619215.6867675781,586282.7360839844,132369.4901123047,129648.78942871094,629513.7026367188,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
FA(12:5),FA,73042.80529785156,96731.0068359375,80030.98583984375,32565.142517089844,33831.402282714844,65303.58435058594,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
FA(12:6),FA,205797.49548339844,239117.71337890625,165464.6728515625,87526.30651855469,110681.28778076172,54979.58404541016,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
FA(13:0) | FA(14:7),FA,175047.15185546875,253286.05810546875,203616.63598632807,66519.44506835938,73563.3851928711,131910.02978515625,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
FA(13:0) | FA(14:7)_2,FA,237717.45703125,319601.0017089844,268886.9365234375,103101.56774902344,118292.64819335938,177280.05200195312,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
FA(13:1),FA,65776.18444824219,82689.08563232422,79904.48522949219,26314.521911621094,29622.28207397461,49484.223571777344,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
FA(13:2),FA,141251.67126464844,164239.97021484375,158684.13208007812,60364.46408081055,58203.0641784668,151872.13012695312,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
FA(14:0),FA,155569.63159179688,208133.91259765625,201465.83325195312,56363.60394287109,65254.064453125,154558.71142578125,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
FA(14:1),FA,246832.8779296875,276464.1784667969,295283.8803710937,94636.28637695312,99139.30737304688,314367.603515625,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
FA(14:2),FA,381970.92578125,388988.3095703125,444742.548828125,126856.38940429688,136131.84979248047,582421.4384765625,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
FA(14:4),FA,355928.9024658203,431468.59143066406,294501.8410644531,130238.44915771484,151971.6514892578,417901.5070800781,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
FA(14:5),FA,138861.24975585938,197490.55419921875,148201.11010742188,50762.38359069824,59630.78436279297,154348.11157226562,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
FA(14:6),FA,86608.34606933594,129609.35021972656,121909.76928710938,34785.68258666992,39659.162994384766,91764.72619628906,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
FA(15:0) | FA(16:7),FA,81927.66583251953,159582.29162597656,136698.14904785156,23752.30166625977,30025.622344970703,88953.10632324219,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
FA(15:0) | FA(16:7)_2,FA,113788.54870605467,204859.5355224609,175565.69384765625,39257.362365722656,49340.263671875,103434.90783691406,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
FA(15:1),FA,633031.7109375,848485.0786132812,757048.7592773438,106190.36651611328,157828.37063598633,191162.11645507807,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
FA(15:2),FA,10787620.960205078,13507930.600952148,12160172.736083984,1262052.7935180664,2385694.484008789,63076.88415527344,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
FA(15:3),FA,109847.74731445312,144802.7900390625,111767.1278076172,31425.26234436035,38103.28242492676,142284.43029785156,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
