Lipid,Class,DOD93_F4_Female_5xFAD_cerebellum,DOD93_F4_Female_5xFAD_cortex ,DOD93_F4_Female_5xFAD_diencephalon,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cortex ,DOD94_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_cerebellum,DOD94_F3_Female_WT_cortex ,DOD94_F3_Female_WT_diencephalon,DOD94_F3_Female_WT_hippocampus,FAD184_F3_Female_WT_cerebellum,FAD184_F3_Female_WT_cortex ,FAD184_F3_Female_WT_diencephalon,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_cerebellum,FAD184_F4_Female_WT_cortex ,FAD184_F4_Female_WT_diencephalon,FAD184_F4_Female_WT_hippocampus,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
DG(37:3)_C16:0,DAG,1729280.427886963,1085617.3080444336,5661513.271759033,1703547.8323059082,1930320.427307129,491006.1948852539,1538141.663131714,2444192.6549987798,695420.4795074463,616216.1190490723,650873.919631958,239009.2182998657,76950.06562805176,35689.22253036499,530278.8203392029,1207806.7330322266,33954.64236831665,1911860.2387619016,33508.562324523926,2100219.433197021,40108.38299560547,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
DG(37:3)_C16:1,DAG,42239.96290588379,66303.0451965332,41824.9030456543,86287.5062866211,48498.10341644287,52734.783699035645,35826.00239944458,43867.66312789917,61235.463928222656,60356.56466674805,36604.00275421143,35515.00249481201,34238.08254623413,35728.12263870239,39541.46282577515,38899.14281463623,37993.84272766113,34895.90242767334,36203.262603759766,54686.62412261963,45323.6830444336,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
DG(37:3)_C18:0,DAG,32985.36241531372,34345.66241836548,32395.76247406006,35028.98243331909,43052.80318450928,33044.6423034668,32391.34242248535,32683.7022895813,34998.302734375,34667.06234741211,32554.602165222168,36362.26242828369,31863.96237182617,33415.96249771118,32066.142208099365,31604.20217514038,34273.242332458496,32848.9022064209,31365.802352905277,31012.302223205566,40832.90298461914,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
DG(37:3)_C18:1,DAG,60082.72447967529,63412.084522247314,64490.34425354004,65367.74505233765,58305.44400024414,63432.56433105469,50249.06354522705,62507.80427932739,60563.52417373657,62273.94435882568,61991.58452606201,60999.32406616211,3869.980239868164,2896.24019241333,5508.500411987305,2895.380207061768,2901.360202789306,2894.9402084350586,2895.280216217041,19418.38132095337,57847.16430664063,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
DG(37:3)_C18:2,DAG,39214.84284210205,40488.78291702271,28300.121982574463,41025.703105926514,44535.66317749024,41625.48291015625,38671.28293991089,34486.70245742798,27553.76197814941,27243.501972198486,31820.36231231689,37262.42249298096,33946.46249008179,32101.78217315674,48328.38324737549,39039.12273025513,39921.12283325195,43017.28317260742,38082.74247741699,42105.6028213501,26921.68199539185,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
DG(37:4)_C16:0,DAG,126908.06915283205,158632.11227416992,176912.63325500488,185247.5345153809,213039.49307250977,148123.95111083984,123948.92852783205,164761.45208740234,156826.21240234375,135681.0696105957,98361.9668121338,75771.96571350098,54614.18374633789,40018.5428314209,82881.40668106079,141906.4507598877,40712.62275314331,123236.06858825684,41541.20332717896,154650.31063842773,54616.10369873047,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
DG(37:4)_C16:1,DAG,38202.14278411865,766270.7359771729,38325.96268081665,1786008.5904846191,197078.99267196652,255512.80290222168,39209.00267410278,137014.44999694824,318890.8780708313,542675.7545471191,38204.083015441895,39429.50277709961,35878.12254333496,36888.88260650635,36273.48268890381,37313.78267669678,35530.642780303955,34804.762592315674,35847.98250198364,784492.0373497009,43886.56324768066,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
DG(37:4)_C18:0,DAG,26848.82195663452,27267.80199432373,25702.941898345947,25941.18194580078,37176.02262115479,29335.4220161438,26800.26181411743,27502.961959838867,26802.98196029663,27879.28199005127,27583.042072296143,28773.10191345215,25858.74200439453,26055.24191665649,26960.781852722168,25815.601833343502,30625.842098236084,26458.361904144287,26465.58200454712,25771.6017036438,45210.60302734375,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
DG(37:4)_C18:1,DAG,36678.64268875122,39319.942527771,39525.20267105103,38647.50300216675,39003.962787628174,36279.84257888794,36991.342514038086,37477.7626953125,37427.72259902954,37956.00249481201,36749.34269714356,39103.762634277344,31540.662490844727,11371.800796508787,37277.70253753662,10907.600791931152,2900.8401985168457,2894.920207977295,2895.940216064453,19336.28143310547,40262.78248596192,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
DG(37:4)_C18:2,DAG,17436.62127685547,23877.4617729187,10758.560703277588,27536.10190963745,25501.461833953857,29386.242141723636,17935.60134124756,18841.281326293945,3733.840278625488,8876.500606536865,18098.761379241943,15411.141063690186,23260.74161529541,17669.421272277832,31137.04202270508,19750.60133743286,19498.781314849854,18758.001361846924,22557.76170730591,28180.66191482544,12137.02091217041,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
DG(37:5)_C16:0,DAG,213766.83493041992,224006.17568969727,85103.46557617188,165544.88958740234,279644.50019836426,119649.78778076172,111469.52822875977,96272.56665039062,138714.77017211914,197107.47384643555,86116.02610778809,119274.60818099976,94301.5869178772,62862.08447647095,71798.1655883789,105061.3666229248,72300.66421508789,72718.5052947998,131230.6686782837,86716.74530029297,207489.6337890625,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
DG(37:5)_C16:1,DAG,44859.38302612305,131817.7890625,49105.56368637085,193809.8336181641,78910.1057395935,98043.48746109007,55833.524211883545,58454.46415710449,116750.3479537964,132638.42864990234,44809.22302627564,44304.042892456055,40827.82263946533,39828.3829460144,40502.64283370972,43003.18318557739,42142.243198394775,44352.10312652588,55805.903816223145,93197.26676940918,57806.043853759766,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
DG(37:5)_C18:0,DAG,25419.1417427063,28230.16205596924,24310.60182189941,25652.161891937256,34459.60232925415,24865.46181869507,28089.94216156006,29352.72219467163,24756.441787719727,25004.80159759521,27394.281940460205,23071.641498565677,27072.482036590576,28090.62222290039,26233.521953582764,30681.26224899292,27678.742122650143,24036.34177017212,33180.48229980469,23936.761711120605,38894.4229888916,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
DG(37:5)_C18:1,DAG,31989.222316741943,32376.762588500977,32281.802185058597,31190.82218551636,32695.822227478027,31443.982135772705,31457.50230407715,29332.20210647583,33694.60223007202,34951.06262588501,33703.902561187744,33076.502296447754,30997.30223464966,31499.762420654297,30619.48203277588,31515.062091827396,14356.421070098875,11309.060817718506,24446.92170715332,27365.08196258545,56453.1436920166,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
DG(37:5)_C18:2,DAG,3296.140235900879,6204.540447235107,3235.6602363586426,18383.92126083374,6501.100471496582,13074.920864105225,3380.640239715576,7160.880558013916,3238.5002250671387,3240.5402488708496,7756.74055480957,3240.960235595703,11008.020690917969,3253.8002166748047,23162.321670532227,3296.0202445983887,6789.240478515625,6096.960422515869,15813.58098602295,15860.561031341553,6090.140472412109,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
DG(37:6)_C16:0,DAG,937500.0407714844,987565.6943359376,363617.0028076172,735813.7314453125,1204513.8448486328,490177.7147216797,436819.4089355469,353549.98486328125,588025.1003417969,851647.9005126953,311660.32580566406,472132.6514892578,332417.6398086548,252622.1378326416,237564.79652404785,389099.4689941406,332582.06617736816,302789.9615478516,507166.91578292847,324078.3028564453,875594.1683349609,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
DG(37:6)_C16:1,DAG,91947.4065322876,179383.97268676758,113295.20830917358,185175.81384277344,136301.36908721924,94581.08667755128,178654.0105934143,75081.26569366455,113320.38865280151,193014.67315673828,84828.606590271,69597.14417648315,104803.1668395996,73733.84452438354,74288.74578094482,113376.46731948853,91501.20678710938,77166.22495269775,328918.201423645,69126.76418304443,240425.3175048828,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
DG(37:6)_C18:0,DAG,53614.58338546753,106849.44734191896,53017.78412628174,46106.74322891235,92296.78702926636,59508.3039932251,86028.126537323,68535.38436889648,49525.80389785767,37130.20247268677,58329.48458862305,41875.48289108277,52686.26327133179,52403.50410842896,60236.26469039917,102526.72800827026,67558.40488052368,55176.62363433838,78997.14596939087,58664.9444770813,153808.18914794922,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
DG(37:6)_C18:1,DAG,30593.14227294922,33787.72238922119,30604.622257232662,31609.22221755981,31506.342315673828,30039.40209579468,32337.18260574341,33091.24263381958,29607.662181854248,32367.6623916626,30704.282302856445,29209.282024383545,28380.58193588257,31753.102111816406,34777.70230102539,38275.06264877319,29961.302268981934,27315.36183166504,30274.94204711914,32884.042335510254,40443.82269287109,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
DG(37:6)_C18:2,DAG,3229.100234985352,3238.3402137756348,3235.7602195739746,3244.960216522217,3235.18021774292,3234.800243377685,3229.200225830078,3897.7002868652335,3239.0002365112305,3240.120231628418,4222.660289764404,3240.460220336914,3233.9802207946777,3232.0602226257324,3280.5402221679688,3219.860244750977,3230.8602333068848,3242.2802238464355,4180.900295257568,3239.600212097168,5866.820430755615,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
DG(37:7)|DG(36:0)_C16:0,DAG,176171.95181274414,277791.87969970703,176023.3524169922,193424.5329589844,256181.4578857422,151007.53063964844,144425.32974243164,152784.47021484375,185537.37365722656,220169.915222168,132300.44953918457,140561.12926864624,103758.78695678712,75265.32530593872,99690.12631607056,145883.11126708984,98405.04692459106,130193.18829345705,126094.388381958,149527.13079833984,242113.876159668,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
DG(37:7)|DG(36:0)_C16:1,DAG,312638.8182144165,701457.6892242432,379236.32876968384,767756.6776123047,533121.1761703491,348084.4261665344,545036.0393562317,229999.6926841736,439133.9284210205,768067.096496582,254676.2189979553,240084.03596115112,339254.8087501526,243513.93878173828,270082.94037246704,407568.98808288574,397413.44804763794,255525.4584884644,1306418.391620636,261968.95835494995,959165.8348388672,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
DG(37:7)|DG(36:0)_C18:0,DAG,226240.13584518436,528055.5817832947,297678.9613456726,303070.3017807007,466463.05430984497,182389.1933631897,400799.0236778259,213322.83568954468,236616.4965705872,182083.39308929443,257823.99361038208,199879.9541358948,314633.52056503296,241194.836605072,317569.30078125,382303.3681755066,315601.4414176941,234977.33503341675,636668.0279197693,260488.83464050293,851649.2297363281,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
DG(37:7)|DG(36:0)_C18:1,DAG,94350.0467414856,87407.18701171875,80056.08561706543,66233.5439376831,64981.28448867798,77335.68558883667,95350.50729370116,90225.96728134155,61383.88497924805,63624.744556427,74681.52541351318,66833.02463531494,89193.3646812439,74440.70518875122,95672.1870994568,180830.07257843015,76980.94487380981,62266.084690094,67959.24423599243,86875.68632507324,177927.35278320312,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
DG(37:7)|DG(36:0)_C18:2,DAG,3229.3002548217773,3238.6402130126958,3237.080219268799,3245.8802375793457,3234.460235595703,3234.3402252197266,3228.420249938965,7404.680473327637,3239.3402252197266,3268.100242614746,5387.260349273682,3241.1402282714844,5754.840396881104,3232.9002380371094,3232.260234832764,3236.3602409362798,3232.300224304199,3241.420223236084,4066.900268554688,3239.0002365112305,19945.541400909424,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
DG(38:3)_C16:0,DAG,67425.28542327881,82017.70581054688,84128.10618591309,107087.7075805664,93920.34707641602,80432.90542602539,64510.9850769043,74210.72595214844,84928.78573608398,63502.64456176758,63051.64451599121,53318.20374679565,43181.26318740845,35898.24263381958,53123.10340118408,78418.06604003906,33672.0823135376,67228.98431396484,33337.002223968506,75913.02490234375,36975.32287597656,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
DG(38:3)_C16:1,DAG,42615.16317367554,133907.3300704956,45319.402755737305,234767.07559204104,100841.08785629272,161487.11171340942,40687.02291870117,56833.34422302246,144673.27215576172,121626.16830444336,40233.48300170898,41560.50282287598,37200.84265899658,43077.32303619385,36079.32272338867,42640.643127441406,36224.08256912232,39612.68288040161,35611.822509765625,115811.78926467896,45506.98309326172,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
DG(38:3)_C18:0,DAG,30094.902141571045,31922.44231414795,30046.862270355225,30114.90226364136,35007.34255218506,33654.102268218994,30962.98212051392,31739.422367095947,33949.942348480225,29126.122062683105,32420.18244934082,31695.302318573,28849.162078857426,31075.44248199463,30615.72201156616,31634.66236114502,33082.60251617432,30518.08214569092,25513.82178878784,29374.06226348877,42154.14288330078,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
DG(38:3)_C18:1,DAG,8775.820594787598,5515.740428924561,7107.560497283936,2892.180206298828,13492.2809715271,3421.38024520874,20162.081329345703,4379.940319061279,2889.580219268799,2930.100204467773,2888.480194091797,5401.500377655029,25394.06172561645,26991.88175201416,24897.12168121338,27021.86197662353,27993.18172836304,29198.021995544437,24829.6016998291,27494.421939849854,2901.940200805664,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
DG(38:3)_C18:2,DAG,86755.28621673584,93204.98637008668,88954.90614700317,96427.84665298462,88650.40649414062,95199.2668952942,86850.48616027832,90704.56658554076,90148.64601135254,87687.84673690796,85878.82597732544,90456.40587234496,95986.66666793825,89024.72673797607,91535.54664230348,86618.84624099731,91971.8465309143,86428.9864578247,91992.8258743286,95762.4866142273,109760.32781982422,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
DG(38:4)_C16:0,DAG,50264.56362915039,66627.42465209961,53047.5837097168,73175.44515991211,69838.28471374512,63139.14418029785,55532.70394897461,57304.10400390625,65619.76473999023,57635.86407470703,49713.68355560303,44232.72327804565,41076.12300491333,40713.24300765991,47858.96340942383,61588.72480773926,38283.60239028931,57874.7841796875,37551.22274017334,58189.80416870117,42338.8232421875,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
DG(38:4)_C16:1,DAG,39588.70291519165,75145.44612121582,44056.963150024414,116175.68850708008,52395.42363739014,70126.36529541016,41059.8830909729,45486.4031791687,68785.42446136475,71902.10494995117,39611.86287307739,38363.22256088257,35202.74257659912,36406.64255905152,34402.62258529663,42333.94292831421,36076.66247940064,38301.08267593384,34177.842502593994,56940.26405334473,43204.962814331055,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
DG(38:4)_C18:0,DAG,19996.12128829956,21895.82160186768,20509.30145263672,19504.461151123047,23459.721614837646,20958.661533355717,20766.241512298584,18581.20141983032,22894.26161956787,20243.02130889893,22326.40157699585,21823.761627197266,19771.441368103027,20004.981323242188,19481.4214553833,21999.16166305542,22824.501552581787,18671.10129165649,19581.84138488769,20957.441551208496,24175.62171936035,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
