lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M1_Male_5xFAD_cortex,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M1_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_hippocampus,DOD94_F3_Female_WT_cerebellum,DOD94_F3_Female_WT_cortex,DOD94_F3_Female_WT_diencephalon,DOD94_F3_Female_WT_hippocampus,FAD184_F3_Female_WT_cerebellum,FAD184_F3_Female_WT_cortex,FAD184_F3_Female_WT_diencephalon,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_cerebellum,FAD184_F4_Female_WT_cortex,FAD184_F4_Female_WT_diencephalon,FAD184_F4_Female_WT_hippocampus,Blank_Blank_Blank_Blank_Blank
DG(35:5)_C16:1,0.43273199601522155,2.9917975062078344,4.506986257869045,0.03375666907627797,0.06851117679820694,DAG,52946.68360900879,49646.56327819824,46276.88342285156,55173.70411682129,58772.78454589844,43791.80325317383,36553.82249832153,33219.40235900879,32076.92216873169,33692.56259918213,19771.90140914917,33148.68239974976,21810.08159637451,71711.34558868408,26582.581882476807,43929.78284072876,2930.020195007324,2930.480209350586,2927.4202003479004,2920.5602226257324,34895.44244766235,25158.76187133789,33259.202293396,7075.660469055176,31042.52216720581,32331.02208328247,32138.08214950561,29377.922199249268,2927.8002281188965
PE(O-40:9)|PE(38:2)|PE(P-39:1),0.43271777291404095,6.328220682486585,4.507807648053131,0.03374046113466033,0.06851117679820694,PE,358967.28869628906,474043.455078125,416455.2687988281,217992.5355224609,410054.3947753906,365952.6687011719,366619.845703125,556193.1384277344,633056.2420654297,617395.04345703125,608492.2634277344,317293.18322753906,340460.9835205078,452624.3684082031,280376.55993652344,221334.2373046875,229579.2354736328,171028.89196777344,218319.45385742188,137621.2901611328,182751.4735107422,142198.38891601562,209312.91357421875,184824.19287109372,304354.8039550781,235531.2946777344,215432.5146484375,142841.01049804688,103394.66650390624
PI(33:3)|PI(O-34:3)|PI(P-34:2),0.4321417381438062,4.635857641217156,4.495665949943485,0.03398087570408189,0.06892286982845523,PI,91895.726806640625,100615.50775146484,103478.16647338869,90925.68585205078,138212.05139160156,124836.88816833496,98079.72708129884,108100.60818481444,136788.66961669922,161427.6916809082,97516.04598999023,100078.10638427734,110665.70751953124,412275.56649780273,112813.92813110352,92632.56686401369,65061.14471435547,61303.50451660156,58526.64407348633,51900.66357421875,51310.64370727539,57003.78399658203,47494.32336425781,72386.02532958984,90356.9065246582,59516.583435058594,63713.3850402832,51768.70388793945,36472.5424194336
PC(40:9)|PC(39:2)|PC(O-40:2)|PC(P-40:1),0.431754866708944,12.688689974900388,4.488102698547131,0.034131537952716784,0.06918497046068911,PC,25738057.706054688,54432421.53491211,30779571.92529297,11534450.654296877,28969126.48925781,42092208.63769531,32170774.185058597,33127974.169921875,54581110.2623291,66101143.77734375,59568702.49609375,36089513.739746094,20948176.841796875,42819333.54272461,16258171.863769531,10539222.629882812,24902691.75048828,11460405.176269531,33442030.43359375,10963424.33972168,7639213.392578125,19118068.334960938,19627373.42773437,11378915.230957031,23518245.334960938,23349489.516845703,11096690.853027344,3955844.995117188,163255.57202148438
[TG(41:0)]_FA18:0 | DG(42:0)_C18:0,-0.4254329421551311,4.5191604386109425,4.482100902670793,0.034251592306029595,0.06938473846299906,TAG,119889.34765625,137057.85119628906,122358.4091796875,114343.56799316406,118223.90856933594,109721.1870727539,106522.38806152344,121945.84887695312,90804.48583984376,134640.6290283203,195368.61450195312,130384.71020507812,125908.10949707033,178364.47229003906,126669.94885253906,134691.1492919922,102736.2081298828,69976.085205078125,74746.16516113281,79688.785400390625,70750.985595703125,88510.326171875,76794.525390625,99576.587158203125,102143.4873046875,86374.42565917969,83969.00537109375,74516.544677734375,56546.86358642578
[TG(41:0)]_FA18:0 | DG(42:0)_C18:0,-0.4254329421551311,4.5191604386109425,4.482100902670793,0.034251592306029595,0.06938473846299906,DAG,77732.44580841064,98210.02586364746,77117.8459777832,81210.18629837036,80892.38542556763,73535.88534164429,79047.30529785156,71957.48519515991,74343.9850769043,80649.70579528809,78449.76542282104,80861.0456123352,79627.84576797485,161195.77138137817,118602.42807006836,76660.06485366821,79788.46514511108,74901.84513473511,76637.3259010315,80772.84593582153,71971.04530715942,74396.50581359863,71972.92542266846,79325.64548873901,72146.06509399414,72545.5251121521,73595.52499771118,72741.04503250122,85876.92568969727
LPE(24:1),-0.42533095908044016,4.7234255780718355,4.480012018353363,0.034293479882313814,0.06942600977429529,PE,101219.5267944336,134571.28924560547,137888.16931152344,113701.4287109375,97849.40588378906,101192.28643798828,92551.72668457033,112618.24853515624,97719.366943359375,91545.08599853516,109521.86694335938,111890.80798339844,94261.58612060548,95384.26727294922,73595.3251953125,79470.16580200195,96640.90628051758,87637.78692626953,82226.42584228516,86094.52618408203,81742.46575927734,73103.124267578125,85811.70645141602,85136.16571044922,84851.08624267578,143448.86981201172,88447.10565185547,84258.68576049805,44508.90313720703
DG(37:5)_C18:0,-0.42524492766939503,3.052104738542279,4.47737583180441,0.03434641873623649,0.06948958825193427,DAG,31088.122257232662,34623.70223617554,29085.662075042725,29962.14214324951,29483.64189529419,31264.28233718872,27613.401920318604,26322.14182281494,27536.16194152832,27817.241985321045,27418.901973724365,29858.82207870484,27121.621994018555,47888.983600616455,40619.163066864014,25200.08168792725,24756.441787719727,25004.80159759521,27394.281940460205,23071.641498565677,27072.482036590576,28090.62222290039,26233.521953582764,30681.26224899292,27678.742122650143,24036.34177017212,33180.48229980469,23936.761711120605,38894.4229888916
LPG(18:2),-0.4257038517418986,-0.7001144181989226,4.472878509463872,0.03443692945620966,0.06962905473382743,PG,3900.7203216552734,2251.5201530456543,2051.3001403808594,2090.500144958496,1958.6201362609863,4101.280277252197,1948.5001373291016,2076.360149383545,2103.2201499938965,2089.240127563477,2131.120162963867,2040.0601501464844,1996.7201385498047,2104.1401443481445,2199.420154571533,2166.380157470703,2024.700122833252,1993.760139465332,2106.180145263672,1943.6801300048828,2022.20015335083,2013.4801445007324,1937.040134429932,2066.760139465332,2124.280143737793,2090.420150756836,2002.9201431274412,2047.8401489257808,2063.220146179199
[TG(58:8)|TG(57:1)]_FA16:0,0.43036933163080565,5.723454101655916,4.459459471070205,0.0347084788974273,0.07013416493550276,TAG,275306.6968383789,278733.3631591797,324349.9639892578,268830.87872314453,307891.5781860352,263959.21838378906,263375.9821166992,272691.64294433594,277629.82208251953,292435.6983642578,201098.9961547852,238594.23803710935,232912.7939453125,250407.3989868164,259909.49731445312,252722.36010742188,114947.82879638672,123619.30926513672,123457.0474243164,100975.18768310548,107284.76684570312,105867.28759765624,107890.00689697266,159402.87280273438,211053.6170654297,131054.56866455078,159112.51025390625,110296.48651123048,83071.10595703125
[TG(66:16)|TG(65:9)|TG(64:2)]_FA22:5,-0.4231352327509954,4.956700999197623,4.433764494983279,0.03523471292400769,0.07115295281963255,TAG,119898.84885406494,116343.8272705078,115567.24641418456,106346.767288208,119406.96907043456,120373.5883178711,113814.98815917967,122338.2296447754,100861.36707687378,121357.56811523438,141804.68885803223,120816.76879882812,116996.36794281006,129847.94955444336,131547.98947143555,115028.30810546876,112648.00831604004,73226.46517944336,63704.88507080078,117603.96881103516,129762.35005950928,144157.54905700684,104767.3867340088,127114.12882995604,79449.06579589844,100808.8275756836,84203.68618774414,105182.82852172852,74590.425537109375
[TG(58:10)|TG(57:3)]_FA16:1,0.4288660689006829,4.380768949640349,4.42840364577205,0.035345551564634946,0.07133214190061099,TAG,97738.58645629884,111185.9682006836,124481.6683959961,82545.40618896484,111218.64685058594,138842.59033203125,106027.28750610352,83791.66534423828,126881.69024658205,135397.19061279297,93702.00689697266,81012.98596191406,107171.58715820312,115706.7265625,106788.2879638672,83694.6858215332,45874.043060302734,43727.6833190918,45591.38293457031,38740.9225769043,45169.54278564453,47151.72326660156,48963.92364501953,57085.38464355469,72840.52508544922,64539.384338378906,60211.284240722656,44892.52325439453,27350.00225830078
[TG(64:10)|TG(63:3)]_FA22:6,-0.422624517075977,5.6622478662780935,4.42314927107379,0.03545454276154712,0.07150738093219536,TAG,149553.3716430664,179020.5132446289,103922.02755737305,184241.7332458496,222587.91470336917,197329.11404418945,105537.2465209961,172421.71524047852,94340.10723876952,343987.49716186523,311143.2612609863,251597.9340057373,181796.9129638672,262003.5160522461,269193.0403137207,173608.63424682617,236819.11277771,63252.06439208984,55299.38409423828,186767.15225219727,181802.31217956543,402034.245513916,175120.5107421875,322303.0639038086,63928.384674072266,169720.66946411133,67811.9644165039,124133.07000732422,83271.76552581787
DG(37:3)_C18:0,-0.4222559072346783,3.346196259985288,4.414662567462414,0.03563132515858919,0.07181904202796209,DAG,34341.46263504028,41193.86298370361,31428.88228225708,37169.60272216797,34179.84232330322,35215.522315979004,36676.48239135742,35796.08250427246,33669.00246429443,35449.36254119873,32797.10215377808,34931.12240982056,34234.8023147583,77831.2258605957,48008.18334197998,31800.242233276367,34998.302734375,34667.06234741211,32554.602165222168,36362.26242828369,31863.96237182617,33415.96249771118,32066.142208099365,31604.20217514038,34273.242332458496,32848.9022064209,31365.802352905277,31012.302223205566,40832.90298461914
[TG(49:7)|TG(48:0)]_FA14:0,0.4278921213377791,5.65463959840854,4.408795147452792,0.03575408557078301,0.07202149446748862,TAG,233847.65502929688,262481.89807128906,384339.2260742188,221625.3165283203,268634.9998779297,247530.13671875,296961.96533203125,182722.3912353516,234503.09704589844,301853.4219970703,210426.6162109375,205445.8331298828,248878.2763671875,215369.1134033203,262760.5185546875,265721.3015136719,107842.88806152344,115740.06799316406,128957.56860351562,98526.02783203124,100690.48779296876,107750.24816894533,91477.706298828125,138327.16943359375,214224.6763916016,129449.9698486328,151823.77209472656,94723.28576660156,92583.266845703125
PE(32:4)|PEd(O-34:4),-0.420958268868836,5.052794272184201,4.3881263487935485,0.03619006343080687,0.07285423249607846,PE,136399.82873535156,133728.8892211914,137410.29010009766,148450.9697265625,140446.36975097656,124074.14862060548,125904.80755615234,134895.8096923828,119185.12829589844,120434.0086669922,100289.52734375,120322.02801513672,113015.50787353516,196930.0745849609,99381.10681152344,120618.64855957033,98196.82666015624,100047.16729736328,95731.00701904295,97648.96673583984,118663.64874267578,137729.03009033203,100403.0672607422,132652.38848876953,106274.18725585938,116669.24792480467,100513.9263305664,141144.0101928711,61569.42456054688
PC(35:4)|PC(O-36:4)|PC(P-36:3),0.42665659815188745,13.677410294351754,4.3838299303718244,0.03628138649754792,0.07299254004213661,PC,49797035.43164063,109680573.25683594,75488756.52832031,24651539.116210938,54396086.29492188,86267049.9140625,68000545.48876953,64072270.9296875,88964445.205078125,116960600.09570312,111264739.25976562,75815050.205078125,33962227.22265625,93111108.31030272,42067402.93847656,23283651.23925781,42800605.80908203,23690991.60791016,57815028.25390625,23428947.27807617,15044938.9453125,35184721.42675781,43613261.1381836,26762555.376953125,41532163.20117188,51974747.40527344,26408834.9765625,9536536.74609375,346831.9011230469
PC(35:2)|PC(O-36:2)|PC(P-36:1),0.42514753709618536,13.66901352026642,4.353195070418245,0.036939583036142164,0.0742704264533525,PC,49019836.8515625,109971140.47705078,75167051.95410156,24308761.798828125,54444591.88867188,85599832.82324219,67539416.3034668,63508679.240234375,88385095.63305664,116562854.75195312,110444025.140625,75659592.01464844,33832296.478515625,92480432.0107422,41312424.16992188,22909778.010742188,43116560.7109375,23949204.13671875,57695805.271484375,22620057.37487793,14994666.868164062,35210668.450683594,42790733.6784668,26333899.39550781,41578673.91796875,51911005.93408203,26222230.11328125,9421157.708984377,317816.1457519531
DG(34:6)_C18:0,-0.4185322246926699,3.712825852518852,4.337083941871483,0.037290739779219435,0.07492977413919122,DAG,43659.982929229736,54672.7040977478,46388.06331253052,44670.6431312561,43940.20272445679,41655.00285339356,43428.14306640625,42542.04306793213,40444.80289840698,46480.22296142578,39939.32264328003,44764.42300415039,45158.92314910889,89622.20645141602,71013.56498718262,53284.40372085571,45007.58330154419,41846.20282745361,48090.10334396362,44281.50318527222,41546.18274688721,43400.22278594971,39430.16268920898,40265.84290313721,45444.003299713135,40825.94309997559,43473.52303314209,38900.98253250122,52143.92370605469
PC(35:3)|PC(O-36:3)|PC(P-36:2),0.42410615675830204,13.66865251537902,4.3321155249386365,0.03739973498793984,0.0751020191699327,PC,48887618.82617188,109734763.27441406,75214987.91894531,24324567.51171875,54142866.85742188,86114893.90722656,67003246.4777832,63681726.23046875,88428375.86450195,115801043.44335938,110723311.29882812,74944126.119140625,33930505.4765625,92569077.59741212,41865272.81152344,23161753.1875,42950771.677734375,23306042.40673828,57523990.07421875,23133322.31835937,14921517.547851562,35226971.73730469,42993056.66113281,26524697.056640625,41804291.27929688,51487626.1171875,26516603.604492188,9521805.0595703125,351350.7839355469
PC(39:4)|PC(O-40:4)|PC(P-40:3),0.4239715775609942,12.486690344385776,4.329394962235938,0.03745955899342633,0.07517537118892213,PC,20488020.620117188,48081059.21606445,26953043.03173828,10775548.770996094,23263062.7421875,37411549.48486328,28237981.595458984,30058962.544921875,44085677.099731445,58460901.361328125,50731425.44140625,32799701.760253903,17789228.447265625,37290361.302734375,14122129.63330078,9690452.525634766,20302129.892089844,10577112.146484377,29821674.97363281,9728040.385620115,6346595.029296875,16836616.70361328,17386751.428588867,10397106.07763672,19316460.5859375,20507621.762939453,9795109.6259765625,3696536.676757813,190151.3702392578
PC(40:10)|PC(39:3)|PC(O-40:3)|PC(P-40:2),0.4228947548748544,12.616465149603759,4.3076572685716386,0.03794117753197138,0.07609458041993265,PC,23614885.934570312,51988586.05371094,29297173.161621097,11203460.48828125,26540944.22265625,40456507.06054688,30965598.32653809,32348655.87597656,50922871.84814453,63228501.76855469,55696528.36035156,34644793.400878906,19552806.36425781,40536948.69421387,15467059.28515625,10185493.764160156,23235315.52294922,11170318.625,32555131.32373047,10489273.677368164,7067404.3720703125,18287525.106933597,18791908.90063477,10972050.595214844,22202978.955078125,22203703.174316406,10539186.919921877,3882505.545410156,177901.65368652344
PC(35:5)|PC(O-36:5)|PC(P-36:4),0.42271706404862464,13.6691734093399,4.30407532179548,0.03802115949015621,0.07620762836940007,PC,49445024.802734375,110289945.8232422,75072549.408203125,24316033.78125,53896870.95703125,86071246.513671875,67860741.5209961,63629610.29296875,87984984.97924805,116216231.01171876,110032038.98046876,74934681.12207031,33732556.765625,91966096.03271484,41583772.599609375,23290549.36035156,42894115.38183594,23792083.39453125,57517967.75,22793381.671020508,15172340.392089844,35275096.62792969,43292986.30419922,26640931.45410156,41535015.04492188,51567766.59814453,26303751.70703125,9473273.517578123,334744.42236328125
PI(40:3),0.42267598091525005,4.407571169046624,4.302796556485588,0.038049756064574176,0.07621760572338973,PI,91564.90646362305,95805.06689453124,97857.8862915039,82724.38607788086,120409.38836669922,157663.2297668457,86871.86674880981,79689.6257019043,171843.25231933594,157619.6707763672,90890.3461303711,92057.4469909668,113825.34689331056,116849.96807861328,96234.62698364258,80713.22589111328,52754.5234375,50177.04376220703,49949.82327270508,46890.70310974121,48790.56314086914,45826.923278808594,46185.7433013916,60777.98419189453,63537.28439331055,57257.863830566406,52745.68374633789,45940.40301513672,37657.182525634766
PC(35:6)|PC(P-36:5),0.42246683424603226,13.658611040109411,4.299033626995843,0.03813403595657701,0.076339040962701,PC,48475185.390625,109237810.39208984,74678021.4296875,23898739.025390625,53706597.791015625,85296145.74316406,67354936.45776367,63647877.62109375,87501069.75292969,115067699.78515624,109577531.0859375,74932269.228515625,33196330.509765625,91740598.33374023,41094445.287109375,22863445.633789062,42954676.06542969,23551989.974121097,56994297.40625,22779517.04589844,14986760.409179688,34917423.103515625,42603926.28979492,26534968.11425781,41307260.158203125,51289500.40014648,26206463.647460938,9320840.7861328125,315437.60485839844
