Parent_Ion,Product_Ion,OzESI_Intensity,Lipid,Class,Sample,Sample_Name,Sup_Pel,Intensity_Subtracted
473.4,183.0,4977.0,FA(20:3),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,564.0
475.4,183.0,4994.0,FA(20:2),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,560.0
477.4,183.0,5172.0,FA(20:1),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,-255.0
479.4,183.0,4922.0,FA(20:0),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,498.0
493.4,183.0,33385.0,FA(21:0),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,-9330.0
495.4,183.0,5765.0,FA(22:6),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,471.0
497.4,183.0,4885.0,FA(22:5),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,260.0
499.4,183.0,4916.0,FA(22:4),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,444.0
501.4,183.0,7105.0,FA(22:3),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,2264.0
503.4,183.0,6649.0,FA(22:2),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,1886.0
505.4,183.0,6248.0,FA(22:1),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,1108.0
507.4,183.0,5808.0,FA(22:0),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,289.0
521.4,183.0,5944.0,FA(23:0),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,-823.0
533.4,183.0,4934.0,FA(24:1),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,402.0
535.4,183.0,4905.0,FA(24:0),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,414.0
561.4,183.0,4946.0,FA(26:1),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,394.0
563.4,183.0,4494.0,FA(26:0),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,124.0
589.4,183.0,4703.0,FA(28:1),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,277.0
591.4,183.0,5704.0,FA(28:0),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,870.0
617.4,183.0,4322.0,FA(30:1),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,-119.0
619.4,183.0,4655.0,FA(30:0),FA,FA_AMP_SV22_p2_N1_9_6_24,SV22,p2,375.0
339.3,183.0,127281.0,FA(10:0),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,108844.0
353.3,183.0,5457.0,FA(11:0),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,999.0
365.3,183.0,5946.0,FA(12:1),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,856.0
367.3,183.0,4976.0,FA(12:0),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,469.0
381.3,183.0,4738.0,FA(13:0),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,240.0
393.4,183.0,5784.0,FA(14:1),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,1208.0
395.3,183.0,5152.0,FA(14:0),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,131.0
407.3,183.0,4469.0,FA(15:1),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,151.0
409.3,183.0,4346.0,FA(15:0),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,-112.0
421.4,183.0,4498.0,FA(16:1),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,262.0
423.3,183.0,4661.0,FA(16:0),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,498.0
435.4,183.0,4451.0,FA(17:1),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,-255.0
437.4,183.0,4222.0,FA(17:0),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,-226.0
443.4,183.0,4566.0,FA(18:4),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,96.0
445.4,183.0,4700.0,FA(18:3),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,-92.0
447.4,183.0,4649.0,FA(18:2),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,335.0
449.4,183.0,7117.0,FA(18:1),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,-5111.0
451.4,183.0,4929.0,FA(18:0),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,272.0
469.4,183.0,4417.0,FA(20:5),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,162.0
471.4,183.0,4435.0,FA(20:4),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,41.0
473.4,183.0,4351.0,FA(20:3),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,-62.0
475.4,183.0,4588.0,FA(20:2),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,154.0
477.4,183.0,4451.0,FA(20:1),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,-976.0
479.4,183.0,4591.0,FA(20:0),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,167.0
493.4,183.0,15034.0,FA(21:0),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,-27681.0
495.4,183.0,5208.0,FA(22:6),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,-86.0
497.4,183.0,4632.0,FA(22:5),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,7.0
499.4,183.0,4409.0,FA(22:4),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,-63.0
501.4,183.0,5140.0,FA(22:3),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,299.0
503.4,183.0,4684.0,FA(22:2),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,-79.0
505.4,183.0,4560.0,FA(22:1),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,-580.0
507.4,183.0,4960.0,FA(22:0),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,-559.0
521.4,183.0,4737.0,FA(23:0),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,-2030.0
533.4,183.0,4417.0,FA(24:1),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,-115.0
535.4,183.0,4455.0,FA(24:0),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,-36.0
561.4,183.0,4272.0,FA(26:1),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,-280.0
563.4,183.0,4483.0,FA(26:0),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,113.0
589.4,183.0,4294.0,FA(28:1),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,-132.0
591.4,183.0,4931.0,FA(28:0),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,97.0
617.4,183.0,4458.0,FA(30:1),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,17.0
619.4,183.0,4363.0,FA(30:0),FA,FA_AMP_SV22_s1_N1_9_6_24,SV22,s1,83.0
339.3,183.0,37864.0,FA(10:0),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,19427.0
353.3,183.0,4557.0,FA(11:0),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,99.0
365.3,183.0,4893.0,FA(12:1),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,-197.0
367.3,183.0,4435.0,FA(12:0),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,-72.0
381.3,183.0,4492.0,FA(13:0),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,-6.0
393.4,183.0,6093.0,FA(14:1),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,1517.0
395.3,183.0,4647.0,FA(14:0),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,-374.0
407.3,183.0,4490.0,FA(15:1),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,172.0
409.3,183.0,4235.0,FA(15:0),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,-223.0
421.4,183.0,4310.0,FA(16:1),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,74.0
423.3,183.0,4523.0,FA(16:0),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,360.0
435.4,183.0,4522.0,FA(17:1),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,-184.0
437.4,183.0,4213.0,FA(17:0),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,-235.0
443.4,183.0,4373.0,FA(18:4),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,-97.0
445.4,183.0,4358.0,FA(18:3),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,-434.0
447.4,183.0,4226.0,FA(18:2),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,-88.0
449.4,183.0,9273.0,FA(18:1),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,-2955.0
451.4,183.0,4714.0,FA(18:0),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,57.0
469.4,183.0,4397.0,FA(20:5),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,142.0
471.4,183.0,4331.0,FA(20:4),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,-63.0
473.4,183.0,4345.0,FA(20:3),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,-68.0
475.4,183.0,4350.0,FA(20:2),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,-84.0
477.4,183.0,4534.0,FA(20:1),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,-893.0
479.4,183.0,4252.0,FA(20:0),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,-172.0
493.4,183.0,28337.0,FA(21:0),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,-14378.0
495.4,183.0,5694.0,FA(22:6),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,400.0
497.4,183.0,4322.0,FA(22:5),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,-303.0
499.4,183.0,4486.0,FA(22:4),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,14.0
501.4,183.0,4945.0,FA(22:3),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,104.0
503.4,183.0,4829.0,FA(22:2),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,66.0
505.4,183.0,4947.0,FA(22:1),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,-193.0
507.4,183.0,5010.0,FA(22:0),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,-509.0
521.4,183.0,5666.0,FA(23:0),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,-1101.0
533.4,183.0,4424.0,FA(24:1),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,-108.0
535.4,183.0,4266.0,FA(24:0),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,-225.0
561.4,183.0,4140.0,FA(26:1),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,-412.0
563.4,183.0,4244.0,FA(26:0),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,-126.0
589.4,183.0,4269.0,FA(28:1),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,-157.0
591.4,183.0,4996.0,FA(28:0),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,162.0
617.4,183.0,4282.0,FA(30:1),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,-159.0
619.4,183.0,4466.0,FA(30:0),FA,FA_AMP_SV22_s3_N1_9_6_24,SV22,s3,186.0
339.3,183.0,70614.0,FA(10:0),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,52177.0
353.3,183.0,6196.0,FA(11:0),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,1738.0
365.3,183.0,6164.0,FA(12:1),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,1074.0
367.3,183.0,5827.0,FA(12:0),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,1320.0
381.3,183.0,5636.0,FA(13:0),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,1138.0
393.4,183.0,7240.0,FA(14:1),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,2664.0
395.3,183.0,5573.0,FA(14:0),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,552.0
407.3,183.0,5019.0,FA(15:1),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,701.0
409.3,183.0,5106.0,FA(15:0),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,648.0
421.4,183.0,4987.0,FA(16:1),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,751.0
423.3,183.0,5141.0,FA(16:0),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,978.0
435.4,183.0,4939.0,FA(17:1),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,233.0
437.4,183.0,5100.0,FA(17:0),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,652.0
443.4,183.0,5084.0,FA(18:4),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,614.0
445.4,183.0,5502.0,FA(18:3),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,710.0
447.4,183.0,5209.0,FA(18:2),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,895.0
449.4,183.0,9254.0,FA(18:1),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,-2974.0
451.4,183.0,4913.0,FA(18:0),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,256.0
469.4,183.0,4904.0,FA(20:5),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,649.0
471.4,183.0,5500.0,FA(20:4),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,1106.0
473.4,183.0,5397.0,FA(20:3),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,984.0
475.4,183.0,5181.0,FA(20:2),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,747.0
477.4,183.0,4895.0,FA(20:1),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,-532.0
479.4,183.0,4838.0,FA(20:0),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,414.0
493.4,183.0,26044.0,FA(21:0),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,-16671.0
495.4,183.0,5961.0,FA(22:6),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,667.0
497.4,183.0,4935.0,FA(22:5),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,310.0
499.4,183.0,5086.0,FA(22:4),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,614.0
501.4,183.0,6781.0,FA(22:3),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,1940.0
503.4,183.0,5805.0,FA(22:2),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,1042.0
505.4,183.0,5375.0,FA(22:1),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,235.0
507.4,183.0,6055.0,FA(22:0),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,536.0
521.4,183.0,5908.0,FA(23:0),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,-859.0
533.4,183.0,4949.0,FA(24:1),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,417.0
535.4,183.0,5047.0,FA(24:0),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,556.0
561.4,183.0,4858.0,FA(26:1),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,306.0
563.4,183.0,4663.0,FA(26:0),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,293.0
589.4,183.0,4867.0,FA(28:1),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,441.0
591.4,183.0,5324.0,FA(28:0),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,490.0
617.4,183.0,4556.0,FA(30:1),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,115.0
619.4,183.0,4613.0,FA(30:0),FA,df_match_3_FA_AMP_SV24_s3_N1_9_6_24_summed,SV24,s3,333.0
339.3,183.0,53338.0,FA(10:0),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,34901.0
353.3,183.0,4905.0,FA(11:0),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,447.0
365.3,183.0,4907.0,FA(12:1),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,-183.0
367.3,183.0,4313.0,FA(12:0),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,-194.0
381.3,183.0,4765.0,FA(13:0),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,267.0
393.4,183.0,4957.0,FA(14:1),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,381.0
395.3,183.0,4846.0,FA(14:0),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,-175.0
407.3,183.0,4269.0,FA(15:1),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,-49.0
409.3,183.0,4615.0,FA(15:0),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,157.0
421.4,183.0,4420.0,FA(16:1),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,184.0
423.3,183.0,4554.0,FA(16:0),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,391.0
435.4,183.0,4639.0,FA(17:1),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,-67.0
437.4,183.0,4406.0,FA(17:0),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,-42.0
443.4,183.0,4455.0,FA(18:4),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,-15.0
445.4,183.0,4434.0,FA(18:3),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,-358.0
447.4,183.0,4285.0,FA(18:2),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,-29.0
449.4,183.0,8330.0,FA(18:1),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,-3898.0
451.4,183.0,4237.0,FA(18:0),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,-420.0
469.4,183.0,4293.0,FA(20:5),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,38.0
471.4,183.0,4510.0,FA(20:4),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,116.0
473.4,183.0,4206.0,FA(20:3),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,-207.0
475.4,183.0,4224.0,FA(20:2),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,-210.0
477.4,183.0,4526.0,FA(20:1),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,-901.0
479.4,183.0,4447.0,FA(20:0),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,23.0
493.4,183.0,24021.0,FA(21:0),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,-18694.0
495.4,183.0,5242.0,FA(22:6),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,-52.0
497.4,183.0,4459.0,FA(22:5),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,-166.0
499.4,183.0,4233.0,FA(22:4),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,-239.0
501.4,183.0,5304.0,FA(22:3),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,463.0
503.4,183.0,4666.0,FA(22:2),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,-97.0
505.4,183.0,4925.0,FA(22:1),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,-215.0
507.4,183.0,5087.0,FA(22:0),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,-432.0
521.4,183.0,5160.0,FA(23:0),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,-1607.0
533.4,183.0,4259.0,FA(24:1),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,-273.0
535.4,183.0,4251.0,FA(24:0),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,-240.0
561.4,183.0,4217.0,FA(26:1),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,-335.0
563.4,183.0,4018.0,FA(26:0),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,-352.0
589.4,183.0,4177.0,FA(28:1),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,-249.0
591.4,183.0,4650.0,FA(28:0),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,-184.0
617.4,183.0,4211.0,FA(30:1),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,-230.0
619.4,183.0,4293.0,FA(30:0),FA,FA_AMP_SV22_s2_N1_9_6_24,SV22,s2,13.0
339.3,183.0,111389.0,FA(10:0),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,92952.0
353.3,183.0,6651.0,FA(11:0),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,2193.0
365.3,183.0,6489.0,FA(12:1),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,1399.0
367.3,183.0,5171.0,FA(12:0),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,664.0
381.3,183.0,5717.0,FA(13:0),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,1219.0
393.4,183.0,7504.0,FA(14:1),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,2928.0
395.3,183.0,6776.0,FA(14:0),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,1755.0
407.3,183.0,5066.0,FA(15:1),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,748.0
409.3,183.0,5129.0,FA(15:0),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,671.0
421.4,183.0,5164.0,FA(16:1),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,928.0
423.3,183.0,5231.0,FA(16:0),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,1068.0
435.4,183.0,4637.0,FA(17:1),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,-69.0
437.4,183.0,5042.0,FA(17:0),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,594.0
443.4,183.0,4579.0,FA(18:4),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,109.0
445.4,183.0,5306.0,FA(18:3),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,514.0
447.4,183.0,5000.0,FA(18:2),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,686.0
449.4,183.0,11704.0,FA(18:1),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,-524.0
451.4,183.0,5419.0,FA(18:0),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,762.0
469.4,183.0,4951.0,FA(20:5),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,696.0
471.4,183.0,4905.0,FA(20:4),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,511.0
473.4,183.0,4775.0,FA(20:3),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,362.0
475.4,183.0,4964.0,FA(20:2),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,530.0
477.4,183.0,5213.0,FA(20:1),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,-214.0
479.4,183.0,4845.0,FA(20:0),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,421.0
493.4,183.0,31533.0,FA(21:0),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,-11182.0
495.4,183.0,6025.0,FA(22:6),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,731.0
497.4,183.0,5259.0,FA(22:5),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,634.0
499.4,183.0,4981.0,FA(22:4),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,509.0
501.4,183.0,6249.0,FA(22:3),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,1408.0
503.4,183.0,6452.0,FA(22:2),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,1689.0
505.4,183.0,5969.0,FA(22:1),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,829.0
507.4,183.0,6075.0,FA(22:0),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,556.0
521.4,183.0,6268.0,FA(23:0),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,-499.0
533.4,183.0,4736.0,FA(24:1),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,204.0
535.4,183.0,5209.0,FA(24:0),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,718.0
561.4,183.0,4618.0,FA(26:1),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,66.0
563.4,183.0,4916.0,FA(26:0),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,546.0
589.4,183.0,4567.0,FA(28:1),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,141.0
591.4,183.0,5382.0,FA(28:0),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,548.0
617.4,183.0,4796.0,FA(30:1),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,355.0
619.4,183.0,4822.0,FA(30:0),FA,FA_AMP_SV22_p1_N1_9_6_24,SV22,p1,542.0
339.3,183.0,108402.0,FA(10:0),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,89965.0
353.3,183.0,5871.0,FA(11:0),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,1413.0
365.3,183.0,6757.0,FA(12:1),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,1667.0
367.3,183.0,5050.0,FA(12:0),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,543.0
381.3,183.0,5932.0,FA(13:0),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,1434.0
393.4,183.0,6725.0,FA(14:1),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,2149.0
395.3,183.0,5697.0,FA(14:0),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,676.0
407.3,183.0,5280.0,FA(15:1),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,962.0
409.3,183.0,5631.0,FA(15:0),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,1173.0
