lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cortex,DOD94_F4_Female_5xFAD_cortex,FAD185_M1_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_cortex,DOD94_F3_Female_WT_cortex,FAD184_F3_Female_WT_cortex,FAD184_F4_Female_WT_cortex,FAD185_M4_Male_WT_cortex,FAD189_M3_Male_WT_cortex,Blank_Blank_Blank_Blank_Blank
DG(42:1)_C18:1,-0.4192008493900485,4.507440992836123,0.9724890320048871,0.3240602050581183,0.9991512009554627,DAG,88502.32612991333,84816.98603439331,95161.82635879517,92251.2466430664,88199.38665008545,87397.28602981567,85514.98603439331,89697.22595596313,90642.16624069214,88093.446144104,84841.3655166626,87798.96612548828
DG(42:10)|DG(41:3)_C16:0,0.5393268334036297,7.783535499636619,1.5743233904067893,0.2095802618443741,0.9991512009554627,DAG,864496.5432739258,188861.67364501953,215472.13397216797,285808.3187866211,213504.8345413208,235715.65625,345031.70208740234,67604.58470916748,129779.36725997923,175375.33056640625,183741.09313964844,3677631.8136291504
DG(42:10)|DG(41:3)_C16:1,0.16563150243248656,4.965600414694616,0.15041023531921383,0.6981436306468495,0.9991512009554627,DAG,117172.70804214478,75895.02508926392,129319.12881469728,123768.88873291016,75887.40507125854,159540.41104125977,92640.2262954712,50370.84381866455,50865.1635017395,123950.98840332033,54458.603691101074,268540.45864868164
DG(42:10)|DG(41:3)_C18:0,0.01595985866087649,3.3593600773081103,0.001401564319849058,0.9701361951582167,0.9991512009554627,DAG,31786.502212524418,29618.26218032837,47739.423484802246,28962.842082977295,29026.6420211792,79044.56526184082,27950.8819770813,27745.681880950928,27645.96199798584,28715.92205429077,32325.10213470459,69621.60404968262
DG(42:10)|DG(41:3)_C18:1,-0.47393656920337773,3.9516825004777925,1.2432152694454999,0.2648522915978618,0.9991512009554627,DAG,57452.984062194824,55708.164180755615,64078.604625701904,59653.76443481445,57870.96406555176,58529.02445983887,58234.103775024414,62359.30422210693,60450.22402191162,60028.72457122803,58803.24383163452,63570.424713134766
DG(42:10)|DG(41:3)_C18:2,-0.43716931451563007,4.620983987467827,1.0577225148945217,0.30373520179822083,0.9991512009554627,DAG,95684.40672302246,96846.30715942384,92527.08659362792,90932.76663970949,97644.22696685792,98344.26714324953,96632.68712234496,95346.1469039917,93378.04684829712,96170.3666152954,96210.32682418825,95543.02734375
DG(42:11)|DG(41:4)_C16:1,0.5714027563727194,8.193879523964172,1.764769227736906,0.18403075534146163,0.9991512009554627,DAG,753038.8114852905,193379.03290176392,272106.9190673828,372618.6277313232,207440.796749115,309235.3017578125,375212.9453048706,73808.8256225586,87605.54672241211,228722.35681152344,129120.06929016112,5291526.647857666
DG(42:11)|DG(41:4)_C18:0,0.32090426102029007,5.236475105384597,0.5619099239554544,0.4534917272012009,0.9991512009554627,DAG,71717.0459060669,33322.46208190918,58944.24395751953,41953.54306411743,44648.56344604492,105409.9461555481,25662.781742095947,32272.702171325684,33463.86212158203,47299.38375854492,37288.54248428345,631036.623046875
DG(42:11)|DG(41:4)_C18:1,-0.3867884685070626,3.693071631146179,0.8277365049729044,0.36292785981061315,0.9991512009554627,DAG,34869.66231918335,38596.682861328125,42425.82309722901,44488.14340209961,39713.60271072388,39913.50260543823,36674.8826751709,38372.342834472656,39609.94276046753,37508.4426612854,38988.94274902344,104707.40788269044
DG(42:11)|DG(41:4)_C18:2,-0.42042643598173673,4.203518000134959,0.9781760236228365,0.322649531778808,0.9991512009554627,DAG,65288.52495574951,71141.8649482727,69488.78497314453,66853.7647972107,71475.84511947632,75001.78563308716,68086.40486907959,68433.3048286438,68377.62501144409,67442.8046836853,72712.62512588501,82420.42517089844
DG(42:2)_C16:0,0.02042358425276545,4.062026761703236,0.0022951115771547848,0.9617901033491624,0.9991512009554627,DAG,78336.52584838867,66444.02459716797,91594.38632202148,83483.18649291992,45808.0431060791,114212.58834838869,61594.64431762695,37706.16274642944,54177.0835647583,70086.36517333984,72413.60559082031,51817.68325805664
DG(42:2)_C16:1,0.14883266634474918,4.615604245845896,0.1215032734800161,0.7274097530020479,0.9991512009554627,DAG,110201.68767929076,99074.7670211792,160204.1514892578,134047.3895072937,57286.56410598755,181454.0726318359,109945.0881881714,56711.34393310547,49224.28379058838,136477.95114135742,58406.60411834717,73457.00576782227
DG(42:2)_C18:0,0.041784276641670455,3.166275464072142,0.009601380869582954,0.9219429050825709,0.9991512009554627,DAG,29519.98210144043,28136.74206161499,45571.703227996826,31288.662090301514,30757.54229736328,92531.18659210204,30240.64197921753,26760.621936798096,29334.841957092285,27868.081970214844,31325.122287750244,36941.3025970459
DG(42:2)_C18:1,-0.39897208777164545,3.7502022865254783,0.8807841980401463,0.34798698385722615,0.9991512009554627,DAG,46385.70331954956,52522.74357223511,54745.38408660889,56516.7437210083,53619.32390213013,50471.3034286499,51531.00369262695,49588.60342788696,50155.22350311279,52192.58378601074,49989.08364868164,56766.40426635742
DG(42:2)_C18:2,-0.46137238315334544,4.734761843255274,1.1781729541362438,0.2777282598504386,0.9991512009554627,DAG,98948.68713760376,99171.70650863647,100930.32709503174,99134.02729415894,102898.46752166748,104770.6280517578,100435.5666656494,102034.70725250244,104570.7867012024,100668.30744934082,104582.76728439333,111876.568359375
DG(42:3)_C16:0,0.0022144478321753295,5.008399039588389,2.6992980565410107e-5,0.9958546278181725,0.9991512009554627,DAG,175915.6915588379,103129.62731933594,126049.26809692384,141006.79010009766,71921.54475784302,206612.03643798828,147842.07055664062,67739.92464065552,81383.46521377563,98286.2269897461,110119.64706420898,156402.83114624023
DG(42:3)_C16:1,0.06254718202273687,4.042316123529905,0.021505013926343963,0.8834115386491281,0.9991512009554627,DAG,71208.78534317017,62195.50428390503,94193.7262878418,80341.18608856201,46981.76337051392,116013.90774536131,64505.544483184814,47729.68362426758,40747.3229598999,75172.96562194824,45540.88342666626,59932.74411010742
DG(42:3)_C18:0,0.04245881789897848,3.8010145791739194,0.0099141591673515,0.9206858145580089,0.9991512009554627,DAG,42816.183044433594,44051.38310241699,77213.42579269409,49270.2435798645,48220.623695373535,140893.31074523926,43108.343242645264,45902.98305130005,46518.36310958862,45001.34316253662,45551.38347244263,56848.68365478515
DG(42:3)_C18:1,-0.4479227201040428,3.223058800878296,1.1103583693284236,0.29200406027247416,0.9991512009554627,DAG,33905.56221008301,36526.64267349243,41153.38291168213,37032.82250213623,35348.902561187744,33426.04243469238,34865.94246292114,38254.822551727295,36301.50261306763,34196.40259933472,38431.66258621216,36006.32258605957
DG(42:3)_C18:2,-0.4320691953296963,3.9499658688962422,1.0331394897320934,0.30942243079216236,0.9991512009554627,DAG,60848.32426452637,55873.303886413574,58863.44429779053,53559.76392745972,62265.08441543579,61386.644023895264,57843.20403289795,57058.78367996216,59903.38423156738,56936.48431015015,60734.78429031372,67089.76477050781
DG(42:4)_C16:0,-0.03289665241476421,5.988271014358843,0.00596130448684562,0.9384568966831316,0.9991512009554627,DAG,409514.43145751953,190681.51568603516,177220.71194458008,245989.77807617188,114767.52756881714,181805.93157958984,354485.4267578125,82006.36514282227,101037.5666847229,139264.4900817871,177055.39251708984,457082.35220336914
DG(42:4)_C16:1,0.08018847582996445,4.977412652046355,0.03533272909885454,0.8509001513964035,0.9991512009554627,DAG,147796.27138900757,88335.12663269043,129571.92938232422,142877.70917129517,78927.1054763794,221993.43661499023,138263.5492553711,74464.84587478638,67483.30445861816,100558.82739257812,71739.16472625732,177833.6123046875
DG(42:4)_C18:0,0.16900257963834348,3.3000727040424187,0.15656880471067325,0.692335385003528,0.9991512009554627,DAG,35038.962871551514,27258.201740264893,46762.68343734741,34621.00226974487,32343.10223388672,92005.14705276488,25751.90176010132,28234.26190567017,26521.161777496334,30168.982013702393,29187.322219848633,55958.244384765625
DG(42:4)_C18:1,-0.42278651464885175,3.8636555440626776,0.9891841966355059,0.31994184572562123,0.9991512009554627,DAG,54262.60368728638,55148.48412704468,59273.4638710022,58290.14415359497,57788.10417175293,53956.48373031616,56066.203842163086,56636.82360839844,58300.743854522705,51762.883769989014,53845.523750305176,59354.624572753906
DG(42:4)_C18:2,-0.4408933109641872,3.473244666157547,1.075773783331897,0.29964491699879225,0.9991512009554627,DAG,42234.92293548584,44690.36329269409,43296.10320663452,39373.56285095215,39356.72285079956,42986.783000946045,43386.96302032471,42162.34302902222,42912.58321762085,41566.44269180298,41634.86291503906,46555.90316772461
DG(42:5)_C16:0,-0.13396344905253574,4.68511787880603,0.09903286682356338,0.7529933328768745,0.9991512009554627,DAG,99495.64660644533,89398.26614379883,124299.60900878906,114046.34741210938,62470.64465332031,205166.05389404297,91757.24667358398,57449.184577941895,81869.18545532227,92544.02716064452,151064.7498474121,93642.9871826172
DG(42:5)_C16:1,-0.08277173058537435,6.100624081873924,0.03777528050704859,0.8458950737201879,0.9991512009554627,DAG,339695.5659637451,174244.431224823,202215.4751586914,296610.5035896301,143143.0906829834,226601.63525390625,353581.8246154785,116674.94817352296,111280.28707122804,175934.6523590088,124964.64848709106,549545.1600952148
DG(42:5)_C18:1,-0.3502797965080511,3.495302118904209,0.6786934973774807,0.4100369769075419,0.9991512009554627,DAG,35051.742515563965,34948.88258743286,48702.843296051025,39778.80269241333,39833.24295806885,37512.70264053345,34333.24250793457,39051.04290390015,34973.90238952637,37012.62255477905,36568.1625289917,74268.72512817383
DG(42:5)_C18:2,-0.37604147936751187,4.183718078045246,0.7823656324467265,0.3764186203834657,0.9991512009554627,DAG,70404.1848449707,69401.78498458862,71269.50509643555,65102.42449569702,71416.58532333374,75823.86538696289,66568.3448753357,69829.68523406982,65320.704387664795,67529.84462738037,68423.20484161377,78459.80587768555
DG(42:6)_C16:0,-0.04618794807260924,5.9615206567496575,0.011754672132155974,0.913663357327399,0.9991512009554627,DAG,211028.91467285156,192443.21435546875,339909.04345703125,287267.619140625,155582.83111953735,748455.9923095703,181869.13256835935,116246.82835769652,183636.43270874023,205778.81518554688,560062.3160400391,135611.22985839844
DG(42:6)_C16:1,0.09481652953839989,4.610003806909205,0.04938139683190457,0.8241432063095927,0.9991512009554627,DAG,95141.94708251952,72246.68482971191,128243.26928710938,109083.40796661375,72191.40504837036,225621.3764038086,98549.80701446532,61733.54462814331,57724.22409057617,103660.24765014648,65753.28464889526,103017.4480895996
DG(42:6)_C18:0,0.28548840830095784,4.737428411053605,0.44526627064533386,0.5045915417046697,0.9991512009554627,DAG,83539.32579040527,80252.98560714722,189787.99422836304,77815.68577194214,83179.60569000244,332224.5221595764,78929.76565170288,77980.96558761597,76939.30504226685,84132.24583053589,80013.98527908325,103795.24700927734
DG(42:6)_C18:1,-0.29146542326190844,4.9404283675586145,0.4697172235482867,0.4931172876950107,0.9991512009554627,DAG,95871.9262008667,86849.64632415771,113327.76929473875,116922.48736572266,89418.16634750366,87368.54624557495,85014.14598464966,91249.22625732422,85520.82591247559,92077.92714309692,86709.9260673523,247750.95782470703
DG(42:6)_C18:2,-0.3059499723073313,3.717510700907153,0.5176039003608819,0.47186558340546825,0.9991512009554627,DAG,43490.48300552368,39783.34289932251,45072.923263549805,54349.323711395264,41717.702838897705,46487.98330307007,40626.84262084961,39912.2628364563,40915.40300369263,41036.42292022705,41521.00295639038,91836.86674499512
DG(42:7)|DG(41:0)_C16:0,-0.1520098839912612,6.4466335339594165,0.12755072667278,0.7209851697432593,0.9991512009554627,DAG,360802.0859375,345036.1435546875,503679.55322265625,425933.64990234375,272067.7611846924,495311.1801757813,334261.68212890625,252494.97799682617,325331.38160324097,371659.9465332031,361051.205078125,252733.53955078125
DG(42:7)|DG(41:0)_C16:1,0.41481069583083996,5.602318707384655,0.9358610156141367,0.33334456060066436,0.9991512009554627,DAG,172601.65198135376,142202.570438385,281931.60119628906,230688.09649658203,126169.1694831848,757174.4344482422,170518.51278686523,114029.60847854614,114347.34759521484,182035.73291015625,160611.6897125244,129988.1889038086
DG(42:7)|DG(41:0)_C18:0,-0.10048093602145683,5.088967645146359,0.0556852441309843,0.8134503538066645,0.9991512009554627,DAG,116986.12836074828,119815.72812652588,153302.8709564209,119279.2082824707,119262.44804763794,304256.8013153076,115423.10882949828,121485.0888786316,112081.9878730774,116909.58917999268,125632.64925765993,129978.70959472656
DG(42:7)|DG(41:0)_C18:1,-0.43617604285165756,4.601628440327458,1.0529158710942284,0.30483649008511204,0.9991512009554627,DAG,87417.96654510498,91453.08674621582,96533.74704360962,96847.9662399292,86758.5860748291,91183.04655838013,92106.16634750366,90823.02645492554,93855.14692687988,89139.80629730225,90532.10622406006,107409.18731689452
DG(42:7)|DG(41:0)_C18:2,-0.3565826232714708,4.70102989313207,0.7034106324117602,0.40164003999920583,0.9991512009554627,DAG,82132.32558059692,81718.28577423096,78434.80543136597,101830.04712677002,81236.20547103882,84011.36585235596,81838.94536972046,76024.5053100586,78410.84547805786,82669.98543167114,82290.96578979492,191232.63354492188
DG(42:8)|DG(41:1)_C16:0,-0.23288915903096297,8.240519159243277,0.29971639708674047,0.5840602689499613,0.9991512009554627,DAG,2731650.4794311523,2467004.2669677734,769451.7321777344,751380.5772705078,177036.5108718872,684661.5849609375,2123995.8051757812,89085.22612762451,1260937.6284675598,2075583.2059326172,1166713.179321289,90573.2061767578
DG(42:8)|DG(41:1)_C16:1,-0.09799959156054566,6.43989677403051,0.05296773239115282,0.8179773909923324,0.9991512009554627,DAG,356607.3254623413,337906.8458328247,503246.7131347656,403524.6675415039,286619.3398170471,546173.5178222656,362836.0255126953,272422.51990509033,263780.7187652588,399776.7893066406,281248.28144454956,261550.31787109375
DG(42:8)|DG(41:1)_C18:0,-0.11274622964792257,4.296251749282967,0.07012231293469995,0.7911587758972215,0.9991512009554627,DAG,71132.80509185791,66204.80489730835,97024.46622848512,70952.34525680542,67402.22437286377,161993.49132156372,67547.98477172852,67736.64450073242,65832.18481063843,72278.48500061035,69689.3648109436,75599.96533203125
DG(42:8)|DG(41:1)_C18:1,-0.44692261787297816,5.184835061119253,1.1054968264543277,0.29306293756712765,0.9991512009554627,DAG,139544.09022521973,139014.76941299438,141594.77011489868,142081.7696647644,145183.0901260376,139369.6495437622,139380.26929855347,144676.27098083496,146114.56996536255,135997.54962921143,141294.46970367432,140359.35009765625
DG(42:8)|DG(41:1)_C18:2,-0.38953710864099916,4.920208364743776,0.8396142854335267,0.35950710867255264,0.9991512009554627,DAG,113234.78783035278,118050.82791900636,116645.7885093689,110603.88772201538,115622.94790649414,115373.60852432252,114993.70826721191,110290.7679862976,109553.02833557127,112023.16817092896,109559.98765182497,138341.94995117188
DG(42:9)|DG(41:2)_C16:0,-0.03288335257473189,4.976545107724239,0.0059563646068454545,0.9384823504385295,0.9991512009554627,DAG,127173.5687866211,87908.3459777832,126556.76815795898,133685.3491821289,70420.26527786255,145173.5903930664,97466.36779785156,51498.123920440674,77290.92519760132,117427.06829833984,100893.10791015624,232436.27490234375
DG(42:9)|DG(41:2)_C16:1,-0.09386464859553444,7.741836497138669,0.04858914850046858,0.8255367008969114,0.9991512009554627,DAG,1731105.394821167,1670940.031112671,799747.1975708008,729452.806854248,180775.35496902463,721757.1299438477,1809787.1839027405,95865.50693893433,91188.44648361206,2296647.721496582,235029.23889160156,97521.02673339844
DG(42:9)|DG(41:2)_C18:0,-0.03145019565737958,3.8589155454554147,0.005448150400752638,0.9411603069483117,0.9991512009554627,DAG,51929.84339904785,51028.6637878418,68321.40483474731,49299.28350067139,48373.84342575073,131531.50944137573,49993.90334320068,48136.94321060181,47075.52345275879,47637.22332382202,48676.543186187744,59047.30419921875
DG(42:9)|DG(41:2)_C18:1,-0.4535119939233869,4.421119801288458,1.13833574371165,0.28600426807039125,0.9991512009554627,DAG,81822.3455619812,80035.28601455688,87073.94622039795,82941.86566543579,85613.846408844,86928.04573440552,82353.58574295044,83480.7458076477,87160.22611999512,83713.4061050415,86387.24596786499,78971.9058227539
DG(42:9)|DG(41:2)_C18:2,-0.4298071851543745,5.421496545435182,1.0223884528313647,0.31195313063729907,0.9991512009554627,DAG,163704.59172058103,170954.57152175903,161084.6717185974,158286.09072113037,164059.2120552063,171490.2327156067,167609.01176834106,165182.33184432983,164737.49170303345,156131.03130722046,167760.85264587402,172552.212890625
