lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cortex,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F4_Female_5xFAD_cortex,DOD94_F4_Female_5xFAD_hippocampus,FAD185_M1_Male_5xFAD_cortex,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_hippocampus,DOD94_F3_Female_WT_cortex,DOD94_F3_Female_WT_hippocampus,FAD184_F3_Female_WT_cortex,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_cortex,FAD184_F4_Female_WT_hippocampus,FAD185_M4_Male_WT_cortex,FAD185_M4_Male_WT_hippocampus,FAD189_M3_Male_WT_cortex,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank
PI(44:12),0.10349806181363905,3.9057112257289277,0.12306941183402387,0.7257290170508307,0.9972915377096603,PI,47327.743560791016,40210.56278991699,38360.36297607422,34703.482513427734,79298.705322265625,57492.803955078125,86127.22640991211,55686.86392211914,67233.88494873047,59750.404388427734,80681.34631347656,50468.44314575195,36749.262603759766,34321.482482910156,35269.62240600586,38444.08264160156,45138.80305480957,28969.54197692871,45591.22296142578,39434.002517700195,51747.16326904297,30322.482025146484,26486.92205810547
PI(44:5),-0.12846388286805363,3.4133577659758143,0.19050048949014797,0.6625003905560869,0.9972915377096603,PI,35622.30257034302,32462.342163085938,28079.521965026855,27098.941806793213,38824.32269668579,36917.50271987915,39766.662799835205,35996.442459106445,37044.30250549317,40516.08290100098,53323.84397125244,35097.66226196289,27784.10190963745,28024.181743621823,25135.481803894043,32562.722423553467,28878.102153778076,25991.821563720703,34399.742626190186,26398.021900177,39080.362953186035,25446.20183944702,25440.681804656982
PI(44:7)|PI(43:0),-0.0870684689434019,3.86192616796077,0.08745232975645933,0.7674413248434465,0.9972915377096603,PI,40615.98288726807,44313.28327178955,37975.12281799317,35411.58250427246,64577.92445755005,48459.583656311035,54529.48338699341,49361.94366455078,57855.003356933594,53008.06369018555,83321.58661270142,58806.604263305664,36447.6628112793,33952.66243362427,36916.162590026855,41055.22299194336,40024.42287445068,31662.08229827881,44881.763511657715,36535.86243057251,67839.68447494507,34254.02228164673,26650.12168121338
PI(44:8)|PI(43:1),-0.055435526866452756,3.9564117105621883,0.03543057633275737,0.8506962657563067,0.9972915377096603,PI,46806.443115234375,44800.10341644287,41992.36315155029,38089.80288696289,65635.76489639282,55076.96376037598,61145.50439453125,61842.68435668945,66301.40505981445,55187.1637878418,72651.54489135742,60168.28388977051,39281.063079833984,37529.162536621094,38300.58297729492,46763.02325439453,41008.38262939453,40128.94284057617,45625.06295776367,41503.32272338867,57004.20407104492,33252.02227783203,31423.802215576172
PS(30:3),-0.15698391779053367,4.593310231585098,0.28462102936020983,0.5936883027337688,0.9972915377096603,PS,70911.565185546875,67540.52471923828,56587.804138183594,59558.26434326172,85967.6654663086,81172.06579589844,73578.02508544922,83045.44592285156,71206.60479736328,81090.64538574219,208225.9547729492,80555.32531738281,65701.0844116211,58737.96423339844,48019.40330505371,64568.86492919922,65397.74523925781,58641.22439575195,61526.724609375,58017.1240234375,140847.28973388672,59467.30428695679,54796.10345458984
PS(32:5),-0.13960449483267495,4.74768703061557,0.22503166759457827,0.6352324970889691,0.9972915377096603,PS,84667.525634765625,81689.68603515625,70221.965087890625,64977.06494140625,97421.62683105467,88869.72644042969,83388.106201171875,97973.98663330078,88556.20556640625,97218.3667602539,164607.6326904297,102994.26770019533,75629.48571777344,69032.3648071289,59402.18437957764,77101.24578857422,73554.28503417969,71662.445068359375,76206.98571777344,75456.90545654297,100401.52685546876,67534.604637146,57704.32391357422
PS(34:4),-0.1053590020574793,4.942798751825004,0.12810037898063342,0.7204098191180375,0.9972915377096603,PS,99281.166748046875,87874.08563232422,69788.48468017578,76311.34484863281,120930.04876708984,95391.92712402344,96795.60607910156,107541.88665771484,107418.36682128906,111495.76861572266,200322.79431152344,101112.30651855467,87739.766357421875,83109.84631347656,59847.86409378052,82894.12548828125,77207.0658569336,68285.50500488281,80678.1655883789,74791.04541015625,148410.1912841797,62689.30442428589,98103.187744140625
PS(34:5),-0.13313798872835186,5.195654210326498,0.20464970102830193,0.6509936311450584,0.9972915377096603,PS,110548.04809570312,117450.18908691406,98129.76678466795,93935.64660644533,131537.32928466797,140405.79071044922,118757.68841552734,149283.91021728516,111084.76763916016,138239.0294189453,190950.33282470703,125363.6300048828,105222.52697753906,98071.66662597656,68440.7844657898,111315.94763183594,107764.966796875,93418.88665771484,107378.1478881836,103455.44799804688,144152.6287841797,83056.64593887329,73723.265625
PS(36:5),-0.044507807529975914,5.113266553431248,0.022835241963093722,0.8798863084044792,0.9972915377096603,PS,105885.38732910156,106753.3272705078,89456.24639892578,91240.50646972656,148223.5908203125,128764.70886230467,126799.86883544922,133718.34924316406,131143.1688232422,133916.50805664062,181269.79296875,123829.728515625,100174.04711914062,78264.96545410156,76020.92524719238,99191.58654785156,98790.607177734375,80286.3056640625,99710.6671142578,93031.18682861328,133457.18981933594,79214.88551330566,66280.50451660156
PS(36:6),-0.15302696429992454,5.100135680374426,0.2704420447469147,0.6030353990247652,0.9972915377096603,PS,106731.787109375,107917.92700195312,85538.48583984375,92821.32684326172,131598.3890991211,124120.32836914062,108202.28784179688,129977.22973632812,111513.00714111328,133610.98962402344,152031.65197753906,125842.70849609376,103240.24713134766,80804.46612548828,65276.42470932007,100722.8872680664,102131.30786132812,92371.16680908205,93154.28674316406,110082.06860351562,128659.32958984376,82236.44563293457,72045.54528808594
PS(42:0),-0.06834756234985621,4.98963211834425,0.053873173639431116,0.8164557209330876,0.9972915377096603,PS,84413.32666015625,88421.66662597656,75093.905517578125,70870.6849975586,123611.20922851562,99337.8267211914,126509.88983154295,131225.0694580078,125126.58966064452,120050.0887451172,267994.94061279297,102378.20806884766,72088.90545654297,65361.60467529297,61425.464138031006,83387.96551513672,90437.90686035156,69417.58465576172,93831.9662475586,74892.40509033203,209275.47393798828,67497.72505187988,58796.984375
PS(42:2),0.13038371864226467,5.803274421362368,0.19519245841433985,0.6586296645658287,0.9972915377096603,PS,180321.0323486328,146908.4307861328,129760.609375,143023.15063476562,250037.33923339844,177138.83203125,299091.32177734375,319304.34118652344,303138.3208618164,227315.55590820312,244769.7165527344,173328.8917236328,126594.4483642578,118649.48864746094,89239.1265335083,159695.67163085938,151177.43090820312,129216.06872558594,208838.0155029297,142835.9901123047,178923.1719970703,115193.30779266356,110592.78845214844
PS(42:3),0.14279880438144119,7.628358659390483,0.23406207931657264,0.6285280796517213,0.9972915377096603,PS,472969.734375,521427.75634765625,421466.931640625,424478.6486816406,832207.2177734375,783166.1145019531,780894.4904785156,1021815.4609375,787842.1564941406,1157471.8779296875,866454.9855957031,907813.1545410156,433351.7727050781,352304.7048339844,266963.6589202881,699391.49267578125,433476.4526367187,547105.7775878906,478565.13134765625,517950.4787597656,636653.607421875,486353.8898391723,565297.6179199219
PS(42:4),0.05523218153427738,5.248065703739922,0.0350913561181585,0.8514043568804973,0.9972915377096603,PS,124733.8285522461,108076.70861816406,102591.58740234376,104206.74755859376,182364.05200195312,120068.74822998048,182327.1934814453,176206.9727783203,173148.83239746094,152512.05053710938,172401.79235839844,113315.04895019533,99748.5067138672,98497.366943359375,69937.8455619812,104406.10803222656,109387.14819335938,89621.90631103516,124953.68823242188,103504.46704101562,117066.98767089844,74039.78561782837,71135.08508300781
PS(42:5),0.12267431526773384,5.126623161994525,0.17282400047474777,0.6776141281311953,0.9972915377096603,PS,117416.54858398438,103795.16729736328,91083.98620605467,90729.4268798828,179669.03240966797,119262.3486328125,162761.392578125,153780.29052734375,157416.07189941406,138050.26947021484,201142.0531005859,110363.82739257812,88480.94665527344,78459.46563720703,64694.62424468994,95467.066650390625,99365.62713623048,74647.06481933594,97610.187255859375,93141.40637207033,128850.18920898438,72854.68500900269,61247.34405517578
PS(42:6),0.15634843642487614,5.933477850043218,0.2804816257712446,0.5963857158161949,0.9972915377096603,PS,189773.45288085935,156851.59143066406,151389.83129882812,147178.04956054688,303820.98193359375,193188.99279785156,291933.16064453125,270732.5388183594,276712.8391113281,233536.13745117188,600337.2435302734,179069.91284179688,132525.16912841797,149174.89123535156,86575.72601699829,148173.11071777344,158763.33264160156,117458.04907226562,142944.13012695312,136752.3680419922,404686.43103027344,110214.48765945436,82802.385986328125
PS(43:0),0.02363896534173833,5.049678207437796,0.006432505897237206,0.9360758801142727,0.9972915377096603,PS,93730.84615325928,99877.06704330444,81067.28568649292,79486.98617553711,147516.9693260193,106453.70774841309,154229.13109588623,147036.53009414673,145241.53073120117,119318.54814910889,234481.4560623169,101701.7075920105,76584.68534851074,71314.32526016235,59874.884506225586,92648.98642730711,88474.5862236023,80390.54626464844,105583.12733840942,79197.8659248352,164726.05042648315,69278.52523040771,59037.86435699463
PS(44:0),-0.07088873539332238,4.630878705504955,0.05795556658620171,0.8097569264050624,0.9972915377096603,PS,79696.20574951172,76715.34533691406,63568.0244140625,63844.52429199219,99973.14715576172,82482.42572021484,98633.9071044922,103005.62744140624,95538.38751220705,84587.24597167969,132418.40911865234,82168.10614013672,66723.52471923828,58319.403747558594,50747.48356628418,70276.744873046875,68491.66467285156,63719.22454833984,75796.70501708984,67209.9047241211,97924.82778930664,56784.98419570923,50900.92333984375
PS(44:2),-0.07000318508352363,4.805602365696728,0.05651617589046509,0.8120894976478236,0.9972915377096603,PS,71907.70502090454,71335.80512237549,68159.40423583984,67499.10458374023,99696.22681427002,78785.92566299438,227424.59464645383,93262.06688690186,180303.61325454712,81269.94485855103,126274.06936645508,78668.46573257446,64295.88465118408,63465.68434524536,52341.723487854,70831.02501678467,67526.30467224121,61108.164543151855,181381.27375793457,68372.2848815918,101067.46746444702,53516.38342285156,48272.383335113525
PS(44:5),-0.11749811815737089,4.6255269637464185,0.1593500825160845,0.6897555860234779,0.9972915377096603,PS,64678.984535217285,64156.484535217285,59896.404724121094,57390.60413360596,95815.2067718506,83325.88565063477,118842.04833984376,97070.2463607788,109985.48804473875,85690.18585586548,142536.8889427185,79281.34526824951,61385.224281311035,58682.963581085205,52283.42369461059,69974.50518417358,64229.70415878296,63526.704833984375,91335.60692596436,63546.12442779541,107879.18719863892,54081.903774261475,53603.64373779297
PS(44:6),-0.0758320853384396,4.596304089873192,0.06632618497266662,0.7967629397852737,0.9972915377096603,PS,70017.88523864746,70577.72536849976,62704.32440185547,64104.544609069824,100170.72718811037,82857.80596542358,99741.846824646,92751.26583099364,91808.92656707764,83831.70531082153,146140.37059783936,76141.24536895752,64863.14468002319,55062.34420013428,52848.643211364746,70894.74500656128,68920.98496246338,58776.06440734863,66040.20444488525,62701.90451812744,110784.0284500122,51110.963497161865,51597.18412017822
PS(O-30:0),0.12347396543842852,5.243380745046448,0.17508140389372784,0.6756347312624187,0.9972915377096603,PS,101994.02709960938,120537.64916992188,97874.8871459961,89012.80633544922,170878.6318359375,177159.9507446289,152622.37133789062,141569.82885742188,138726.70874023438,138077.6492919922,244817.95703125,193067.37475585935,88320.08624267578,81705.2861328125,61736.0244102478,116810.60876464844,103565.58764648438,87428.70635986328,100753.1068725586,104671.98681640624,140655.98992919922,88310.6061668396,58400.723876953125
PS(O-31:0),-0.1269190350249771,5.559616958609063,0.18596084390014767,0.6662998519215046,0.9972915377096603,PS,129923.6495361328,146921.08959960938,115651.74816894533,112507.84765625,196653.2951660156,183212.2717285156,151636.11010742188,181227.2321777344,157569.4307861328,169085.53149414062,234036.0164794922,191314.59423828125,118347.7491455078,116612.48852539062,110265.20823287964,152345.7509765625,142665.67016601562,117861.1875,128022.52941894533,133196.72973632812,166625.81311035156,115768.34837341309,105248.80725097656
PS(O-32:0),0.037233443044675116,5.684572942941634,0.015953832033574145,0.8994877442232101,0.9972915377096603,PS,113871.3487548828,147784.9696044922,95505.92626953124,115049.3487548828,270714.9571533203,173663.51300048828,197671.3543701172,179102.89208984375,203550.49340820312,257042.13818359375,333201.24450683594,280353.2595214844,105283.96826171876,98788.16760253906,89065.68690490723,130006.12902832033,158194.85119628906,126830.3292236328,122431.54833984376,135342.26928710938,255515.03942871097,146844.69109725952,88688.56604003906
PS(O-34:0),0.12464925598281802,5.827505346530875,0.17842707781187528,0.6727284841023621,0.9972915377096603,PS,161616.9520263672,169352.27270507812,106304.78759765624,130840.4090576172,300805.0799560547,210943.13427734375,235225.8184814453,232820.0959472656,236345.1982421875,246128.73583984375,362090.26403808594,281510.28063964844,126757.20874023438,113190.16809082033,84646.52652359009,152059.66967773438,171968.19372558594,132427.25,142909.39038085938,145157.49047851562,253302.4592285156,137241.04961395264,98242.12731933594
PS(O-36:0),0.023475900274033113,6.243145555584814,0.0063442398568440694,0.9365150413174727,0.9972915377096603,PS,195704.87573242188,222605.55395507812,131641.6884765625,176992.41137695312,417182.2478027344,213003.6356201172,297991.5822753906,257844.63696289065,330889.3435058594,390523.6298828125,513739.4357910156,361968.0853271485,151710.7110595703,134620.3692626953,110104.16820526125,170410.412109375,252946.998046875,191855.4130859375,169383.83166503906,202141.87426757812,430926.23291015625,233335.31674194336,112018.70739746094
PS(O-42:4),-0.07896643382320367,5.146965386071932,0.07192773982490408,0.7885503975761861,0.9972915377096603,PS,117067.64776611328,101986.88763427734,98310.80615234376,107715.18737792967,151074.4111328125,113749.9682006836,133623.830078125,151344.22998046875,139730.4093017578,126473.30865478516,163881.99267578125,107561.04754638672,97898.2274169922,100857.00732421876,66474.06447601318,106711.44702148438,99221.1671142578,92225.266845703125,100101.84649658205,99569.60705566406,131459.40979003906,77608.1251487732,63857.94403076172
PS(P-28:0),-0.12515003339970784,4.541695799672708,0.1808025436790217,0.6706844524775677,0.9972915377096603,PS,74181.28515625,73789.9252319336,64401.66424560547,61984.44445800781,91108.58563232422,84417.98620605469,76062.664794921875,89212.86666870117,78441.1860961914,87601.40625,116113.04754638672,78046.22549438477,65055.22454833984,59200.023864746094,43655.103229522705,71787.64587402344,67822.86444091797,60564.18426513672,70019.0453491211,66451.76470947266,86789.88592529297,58508.5442199707,43532.303161621094
PS(P-29:0),-0.09963190707485092,6.402853866630509,0.11454465826546567,0.7350282681078154,0.9972915377096603,PS,222948.41650390625,238055.1572265625,217545.17529296875,213267.0563964844,379064.7685546875,338438.9050292969,328019.94384765625,306907.98291015625,281958.76025390625,366400.40478515625,354936.0051269531,283881.80029296875,214410.91552734375,200404.13427734375,209868.37385177612,237835.5986328125,223627.71728515625,222984.99560546875,248878.3571777344,229676.814453125,280382.6796875,218261.454208374,217706.77490234375
PS(P-30:0),-0.1457382950769662,4.795894027658671,0.24526401768730466,0.6204297491520109,0.9972915377096603,PS,84826.22650146484,87862.9458618164,73121.42492675781,80156.326416015625,104538.0874633789,111226.26824951172,90822.70721435548,104984.1669921875,88044.76593017578,102277.10754394533,116050.18780517578,101294.2081298828,79518.18591308594,72637.26522827148,55967.88402557373,87159.58605957031,81517.78564453125,74161.50506591797,88708.42626953125,73813.32531738281,91332.746826171875,74228.02542114258,51916.503356933594
PS(P-30:1),-0.08025124661526817,4.781429855281152,0.07428819150814547,0.7851925382141358,0.9972915377096603,PS,86749.62634277344,83333.765380859375,74655.90478515625,71327.98583984375,107709.66833496094,112189.86737060548,98420.14739990234,102423.10693359376,87672.62585449219,95585.546875,147495.65069580078,96773.5655517578,78051.78546142578,76048.16534423828,51595.7233505249,81160.08581542969,81572.56536865234,65904.9048461914,79854.60565185547,76943.64599609375,98079.12689208984,59124.90435791016,59100.94396972656
