lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_hippocampus_x,FAD185_M3_Male_5xFAD_hippocampus_x,FAD189_M1_Male_5xFAD_hippocampus_x,FAD189_M2_Male_5xFAD_hippocampus_x,FAD185_M1_Male_5xFAD_hippocampus_y,FAD185_M3_Male_5xFAD_hippocampus_y,FAD189_M1_Male_5xFAD_hippocampus_y,FAD189_M2_Male_5xFAD_hippocampus_y,Blank_Blank_Blank_Blank_Blank
LPG(18:0),0,-0.37116089095599497,0,1,1,PG,2226.0201568603516,2117.4001655578613,2229.1401596069336,2176.3401412963867,2226.0201568603516,2117.4001655578613,2229.1401596069336,2176.3401412963867,2105.6001472473145
LPG(18:1),0,-0.44368106530188667,0,1,1,PG,2026.9001350402832,2109.6201553344727,2055.860134124756,2080.980167388916,2026.9001350402832,2109.6201553344727,2055.860134124756,2080.980167388916,2047.0401496887207
LPG(18:2),0,-0.4273753190667387,0,1,1,PG,2090.500144958496,2076.360149383545,2040.0601501464844,2166.380157470703,2090.500144958496,2076.360149383545,2040.0601501464844,2166.380157470703,2063.220146179199
LPG(18:3),0,-0.435124185560756,0,1,1,PG,2006.9401359558103,2206.340156555176,2038.5401306152344,2136.2801399230957,2006.9401359558103,2206.340156555176,2038.5401306152344,2136.2801399230957,2005.480136871338
LPG(18:4),0,-0.39255727630031023,0,1,1,PG,1968.9801406860352,2269.2001571655273,2019.200134277344,2422.540168762207,1968.9801406860352,2269.2001571655273,2019.200134277344,2422.540168762207,2030.740135192871
LPG(19:0)|LPG(O-20:0),0,6.331039672818331,0,1,1,PG,219750.57421875,255002.41833496097,197073.51440429688,240817.23754882812,219750.57421875,255002.41833496097,197073.51440429688,240817.23754882812,219302.9346923828
LPG(19:1)|LPG(P-20:0),0,4.843952705709393,0,1,1,PG,87006.74591064453,92399.94635009766,88176.946044921875,89667.24639892578,87006.74591064453,92399.94635009766,88176.946044921875,89667.24639892578,50801.86340332031
LPG(20:0),0,5.384472459807242,0,1,1,PG,128654.9285888672,132567.70959472656,124793.2293701172,119740.20715332033,128654.9285888672,132567.70959472656,124793.2293701172,119740.20715332033,85814.46600341797
LPG(20:1),0,6.354505055368289,0,1,1,PG,267195.4406738281,271620.5373535156,249412.93872070312,243316.236328125,267195.4406738281,271620.5373535156,249412.93872070312,243316.236328125,133222.7099609375
LPG(20:2),0,7.108312201129458,0,1,1,PG,370616.8276367187,615735.6408691406,544943.3984375,383511.7647705078,370616.8276367187,615735.6408691406,544943.3984375,383511.7647705078,78408.20599365234
LPG(20:3),0,5.2315868381639,0,1,1,PG,106513.82800292967,119760.78881835938,96134.0869140625,107840.88720703124,106513.82800292967,119760.78881835938,96134.0869140625,107840.88720703124,98606.96630859376
LPG(20:4),0,4.972684639388576,0,1,1,PG,100062.98651123048,98297.2469482422,80534.04559326172,99421.82751464844,100062.98651123048,98297.2469482422,80534.04559326172,99421.82751464844,66128.62487792969
LPG(20:5),0,5.417426794705922,0,1,1,PG,127558.86853027344,125812.54821777344,115132.06823730467,150121.41088867188,127558.86853027344,125812.54821777344,115132.06823730467,150121.41088867188,86501.36584472656
LPG(22:0),0,5.755940669592457,0,1,1,PG,171138.01196289062,172738.45336914062,154277.51025390625,169529.27172851562,171138.01196289062,172738.45336914062,154277.51025390625,169529.27172851562,99520.10693359376
LPG(22:1),0,6.322451447287707,0,1,1,PG,224391.8571777344,261268.21875,287798.54052734375,208158.99462890625,224391.8571777344,261268.21875,287798.54052734375,208158.99462890625,153502.93139648438
LPG(22:2),0,5.484922487190966,0,1,1,PG,158885.21069335938,155725.4708251953,114797.8482055664,150465.9510498047,158885.21069335938,155725.4708251953,114797.8482055664,150465.9510498047,60049.504150390625
LPG(22:4),0,5.447621154584462,0,1,1,PG,138451.32849121094,149419.27111816406,133469.5692138672,125571.58923339844,138451.32849121094,149419.27111816406,133469.5692138672,125571.58923339844,74026.06536865234
LPG(22:6),0,6.241834080113609,0,1,1,PG,257989.13940429688,256838.3182373047,235748.2764892578,212180.1944580078,257989.13940429688,256838.3182373047,235748.2764892578,212180.1944580078,115846.20861816406
LPI(12:0),0,5.75857082853396,0,1,1,PI,192592.79327392575,194950.1930541992,165488.35119628906,162773.0707397461,192592.79327392575,194950.1930541992,165488.35119628906,162773.0707397461,59885.80499267578
LPI(13:0),0,5.647001632683383,0,1,1,PI,151420.13122558594,152069.17083740234,161805.6925048828,168614.6314086914,151420.13122558594,152069.17083740234,161805.6925048828,168614.6314086914,79126.06549072266
LPI(14:0),0,6.0950126056152465,0,1,1,PI,212745.91290283203,211331.9938354492,248612.3403930664,240852.61810302737,212745.91290283203,211331.9938354492,248612.3403930664,240852.61810302737,65779.84466552734
LPI(14:1),0,8.248194029775023,0,1,1,PI,1104525.6337890625,1052930.602294922,908659.22265625,1001371.1599121094,1104525.6337890625,1052930.602294922,908659.22265625,1001371.1599121094,294085.7199707031
LPI(15:0)|LPI(O-16:0),0,11.053895951329082,0,1,1,PI,7723893.875976563,6894450.1328125,6495679.384277344,7613060.859375,7723893.875976563,6894450.1328125,6495679.384277344,7613060.859375,1790465.060546875
LPI(15:1)|LPI(P-16:0),0,6.05286103712451,0,1,1,PI,200940.05407714844,197285.11596679688,201653.57446289065,224997.23706054688,200940.05407714844,197285.11596679688,201653.57446289065,224997.23706054688,117687.80865478516
LPI(16:0),0,6.122898530284176,0,1,1,PI,231374.3381347656,223775.6149902344,209121.6951904297,224679.55560302737,231374.3381347656,223775.6149902344,209121.6951904297,224679.55560302737,104220.28759765624
LPI(16:1),0,6.949286696384037,0,1,1,PI,419949.7923583984,395830.3537597656,360336.1237792969,379915.6619873047,419949.7923583984,395830.3537597656,360336.1237792969,379915.6619873047,202337.8755493164
LPI(17:0)|LPI(O-18:0),0,9.765758882298773,0,1,1,PI,3114332.8240966797,2839595.369140625,2636986.727783203,3123423.2626953125,3114332.8240966797,2839595.369140625,2636986.727783203,3123423.2626953125,776135.8801269531
LPI(17:1)|LPI(P-18:0),0,4.973911735729023,0,1,1,PI,99555.587646484375,98679.16864013672,95849.385986328125,107574.44763183594,99555.587646484375,98679.16864013672,95849.385986328125,107574.44763183594,46228.92333984375
LPI(17:2),0,5.5641234722907775,0,1,1,PI,154154.93133544922,142780.8706665039,154262.25006103516,167308.81201171875,154154.93133544922,142780.8706665039,154262.25006103516,167308.81201171875,57386.64422607422
LPI(18:0),0,6.817375631278334,0,1,1,PI,287675.140625,280558.08044433594,317527.15966796875,280860.13903808594,287675.140625,280558.08044433594,317527.15966796875,280860.13903808594,400843.1767578125
LPI(18:1),0,5.68858394353401,0,1,1,PI,162707.19006347656,172551.55139160156,181522.6546630859,155560.8900756836,162707.19006347656,172551.55139160156,181522.6546630859,155560.8900756836,64739.804290771484
LPI(18:2),0,6.327236547133057,0,1,1,PI,443685.0155944824,186215.13201904297,151203.91326904297,338328.5467529297,443685.0155944824,186215.13201904297,151203.91326904297,338328.5467529297,35383.6024017334
LPI(18:3),0,10.949646279660133,0,1,1,PI,12440047.155822754,4094875.36328125,2574424.232055664,9398921.30053711,12440047.155822754,4094875.36328125,2574424.232055664,9398921.30053711,49682.62371826172
LPI(18:4),0,4.702139615952498,0,1,1,PI,84913.04650878906,87821.3666381836,83233.9253540039,77153.50598144531,84913.04650878906,87821.3666381836,83233.9253540039,77153.50598144531,38114.06280517578
LPI(19:0)|LPI(O-20:0),0,5.73088131413077,0,1,1,PI,4735.920295715332,2155.5201568603516,2339.4801597595215,2363.68017578125,4735.920295715332,2155.5201568603516,2339.4801597595215,2363.68017578125,649549.9510498047
LPI(19:1)|LPI(P-20:0),0,2.5943139654980483,0,1,1,PI,8929.460567474365,7401.740421295166,4383.180263519287,3267.640266418457,8929.460567474365,7401.740421295166,4383.180263519287,3267.640266418457,54542.76413726807
LPI(20:0),0,5.766077427617611,0,1,1,PI,179730.43259429932,153761.51119613647,164788.24993896484,155155.7498779297,179730.43259429932,153761.51119613647,164788.24993896484,155155.7498779297,115784.28930664062
LPI(20:1),0,6.011983793282576,0,1,1,PI,201781.01383209229,204128.5741615295,203988.4943847656,208672.77404785156,201781.01383209229,204128.5741615295,203988.4943847656,208672.77404785156,100334.10778808594
LPI(20:2),0,6.880537319882662,0,1,1,PI,307064.28399658203,400330.94804000854,545935.9947509766,408906.83630371094,307064.28399658203,400330.94804000854,545935.9947509766,408906.83630371094,38564.18295288086
LPI(20:3),0,4.217756022008452,0,1,1,PI,52188.78409194946,54816.64450073242,57836.823974609375,64484.68472290039,52188.78409194946,54816.64450073242,57836.823974609375,64484.68472290039,34572.84240722656
LPI(20:4),0,4.015753620734441,0,1,1,PI,40761.22288513184,50613.783683776855,56147.74404144287,55594.56411743164,40761.22288513184,50613.783683776855,56147.74404144287,55594.56411743164,26896.741912841797
LPI(20:5),0,4.155119517900777,0,1,1,PI,21462.661457061768,34259.902545928955,56277.86403274536,85135.12668609619,21462.661457061768,34259.902545928955,56277.86403274536,85135.12668609619,51888.90362548828
LPI(21:0),0,7.305253040043776,0,1,1,PI,516387.9521484375,480238.13037109375,475202.7153320313,507598.1362304687,516387.9521484375,480238.13037109375,475202.7153320313,507598.1362304687,268374.52001953125
LPI(22:0),0,6.127945041359755,0,1,1,PI,198179.3179931641,214477.77795410156,227620.41552734375,292609.9630126953,198179.3179931641,214477.77795410156,227620.41552734375,292609.9630126953,68945.72473144531
LPI(22:1),0,6.121242562195189,0,1,1,PI,181969.49340820312,229460.15625,237626.67602539065,212739.173828125,181969.49340820312,229460.15625,237626.67602539065,212739.173828125,126827.3486328125
LPI(22:2),0,4.875024488664092,0,1,1,PI,97310.02618408205,98143.10775756836,99103.42562866212,96606.7882080078,97310.02618408205,98143.10775756836,99103.42562866212,96606.7882080078,29403.062118530273
LPI(22:4),0,4.719068591177794,0,1,1,PI,81573.245849609375,88269.16665649414,80871.12561035156,93021.08624267578,81573.245849609375,88269.16665649414,80871.12561035156,93021.08624267578,32802.56234741211
LPI(22:6),0,6.257815572616554,0,1,1,PI,265936.99938964844,243206.8755493164,230919.93811035156,239986.03552246097,265936.99938964844,243206.8755493164,230919.93811035156,239986.03552246097,110897.30786132812
LPS(12:0),0,5.316065923063475,0,1,1,PS,117788.20806884766,119461.6688232422,112436.48754882812,129178.2296142578,117788.20806884766,119461.6688232422,112436.48754882812,129178.2296142578,84633.40588378906
LPS(13:0),0,5.342410134661701,0,1,1,PS,126900.10815429688,118016.8681640625,115032.8681640625,120898.10778808594,126900.10815429688,118016.8681640625,115032.8681640625,120898.10778808594,91949.4072265625
LPS(14:1),0,8.1941827366876,0,1,1,PS,1127907.083984375,871668.0205078125,766214.29443359375,1052280.4897460938,1127907.083984375,871668.0205078125,766214.29443359375,1052280.4897460938,364893.1059570313
LPS(16:1),0,6.076536593155745,0,1,1,PS,216113.23291015625,213981.53662109375,244186.55895996097,187437.0740966797,216113.23291015625,213981.53662109375,244186.55895996097,187437.0740966797,99840.70703125
LPS(17:2),0,4.98595340843103,0,1,1,PS,96445.96618652344,96679.98620605467,87675.98651123047,92209.766357421875,96445.96618652344,96679.98620605467,87675.98651123047,92209.766357421875,74220.0849609375
LPS(18:1),0,5.428672987175846,0,1,1,PS,108844.2880859375,121336.80883789062,171116.93115234375,144740.71069335938,108844.2880859375,121336.80883789062,171116.93115234375,144740.71069335938,66536.56427001953
LPS(18:2),0,4.689178146732068,0,1,1,PS,84231.326416015625,83493.82556152344,72730.72552490234,77694.30554199219,84231.326416015625,83493.82556152344,72730.72552490234,77694.30554199219,48057.463623046875
LPS(18:3),0,4.408036140771654,0,1,1,PS,67402.8046875,68822.16534423828,57229.14419555664,57312.70391845703,67402.8046875,68822.16534423828,57229.14419555664,57312.70391845703,49115.5032043457
LPS(20:0),0,4.849972885190819,0,1,1,PS,94211.24615478516,90361.78639984132,88658.96569824219,74745.0456237793,94211.24615478516,90361.78639984132,88658.96569824219,74745.0456237793,60208.72394561768
LPS(20:1),0,5.760885554765503,0,1,1,PS,174768.8924560547,185122.6721611023,172694.61193847656,140772.82955169678,174768.8924560547,185122.6721611023,172694.61193847656,140772.82955169678,97257.40671157835
LPS(20:2),0,6.295372337401432,0,1,1,PS,207885.7162475586,336505.54637145996,293096.1827392578,255427.17929458615,207885.7162475586,336505.54637145996,293096.1827392578,255427.17929458615,41663.323123931885
LPS(20:3),0,4.745385914596964,0,1,1,PS,81187.90542602539,85014.78592681885,77936.525634765625,83506.60495758057,81187.90542602539,85014.78592681885,77936.525634765625,83506.60495758057,52617.96396255493
LPS(20:4),0,4.00051632658172,0,1,1,PS,46696.52332305908,56155.94413757324,54465.14399719238,39352.262828826904,46696.52332305908,56155.94413757324,54465.14399719238,39352.262828826904,30552.182189941406
LPS(20:5),0,3.7913519067020474,0,1,1,PS,49782.96377944946,51950.80348587036,49586.58377838135,19190.241344451904,49782.96377944946,51950.80348587036,49586.58377838135,19190.241344451904,26183.58193206787
LPS(21:0),0,6.434147327375465,0,1,1,PS,314902.32263183594,310956.1026611328,258223.1182861328,238014.33618164065,314902.32263183594,310956.1026611328,258223.1182861328,238014.33618164065,113976.40759277344
LPS(22:0),0,5.385615121788848,0,1,1,PS,131688.88891601562,132712.189453125,123631.44860839844,123016.94982910156,131688.88891601562,132712.189453125,123631.44860839844,123016.94982910156,81659.765625
LPS(22:1),0,6.212023808975201,0,1,1,PS,185970.0720214844,248639.05834960935,307674.78076171875,164023.09106445312,185970.0720214844,248639.05834960935,307674.78076171875,164023.09106445312,144813.98962402344
LPS(22:2),0,5.109102481561569,0,1,1,PS,121558.1481628418,107697.80853271484,97243.46719360352,120290.92840576172,121558.1481628418,107697.80853271484,97243.46719360352,120290.92840576172,45866.30322265625
LPS(22:4),0,5.0806977250537715,0,1,1,PS,114494.28692626952,111770.10772705078,105850.50732421876,97197.08697509766,114494.28692626952,111770.10772705078,105850.50732421876,97197.08697509766,52716.643981933594
LPS(22:6),0,5.8388720407920935,0,1,1,PS,181687.75354003903,216030.2170410156,181520.974609375,150074.22985839844,181687.75354003903,216030.2170410156,181520.974609375,150074.22985839844,87399.2466430664
LPS(O-16:0),0,6.526065624049529,0,1,1,PS,270800.779296875,261351.3376464844,319664.1025390625,273803.8400878906,270800.779296875,261351.3376464844,319664.1025390625,273803.8400878906,179513.71362304688
LPS(O-18:0),0,7.980978765073642,0,1,1,PS,1067724.296875,718986.5791015625,596273.1818847656,990489.7060546876,1067724.296875,718986.5791015625,596273.1818847656,990489.7060546876,244715.63598632812
LPS(O-20:0),0,0.21731053893993924,0,1,1,PS,2395.0001678466797,2716.680202484131,2355.360164642334,5888.88037109375,2395.0001678466797,2716.680202484131,2355.360164642334,5888.88037109375,2982.940196990967
LPS(P-16:0),0,5.453066398620876,0,1,1,PS,133997.16790771484,138202.29022216797,106806.04779052734,125239.52893066406,133997.16790771484,138202.29022216797,106806.04779052734,125239.52893066406,112676.24792480467
LPS(P-18:0),0,4.641281735844799,0,1,1,PS,78306.26593017578,72962.9047241211,70233.3251953125,77102.08581542969,78306.26593017578,72962.9047241211,70233.3251953125,77102.08581542969,54120.14404296875
LPS(P-20:0),0,1.6107367897644211,0,1,1,PS,4205.200347900391,3857.720252990722,5020.380386352539,27032.86206817627,4205.200347900391,3857.720252990722,5020.380386352539,27032.86206817627,3378.480255126953
omega-linoleoyloxy-Cer(d18:0/26:0),0,4.504590526793569,0,1,1,Cer,23941.161712646484,21515.001499176025,22241.44146347046,23979.88148498535,23941.161712646484,21515.001499176025,22241.44146347046,23979.88148498535,203341.87295532227
omega-linoleoyloxy-Cer(d18:0/28:0),0,1.9347895957775771,0,1,1,Cer,9973.320751190186,9441.200687408447,9246.440605163574,9041.940631866457,9973.320751190186,9441.200687408447,9246.440605163574,9041.940631866457,15195.06105041504
omega-linoleoyloxy-Cer(d18:0/30:0),0,1.7391823222382503,0,1,1,Cer,7198.540477752686,7853.880561828613,8061.140563964844,8180.000560760498,7198.540477752686,7853.880561828613,8061.140563964844,8180.000560760498,14667.620876312256
omega-linoleoyloxy-Cer(d18:0/31:0),0,1.611531261282311,0,1,1,Cer,7942.880462646484,7911.880535125732,8469.18063735962,7988.02059173584,7942.880462646484,7911.880535125732,8469.18063735962,7988.02059173584,10269.740734100342
omega-linoleoyloxy-Cer(d18:0/32:0),0,1.6442257733515115,0,1,1,Cer,7981.800579071045,7960.340553283691,7701.620525360107,7749.980583190918,7981.800579071045,7960.340553283691,7701.620525360107,7749.980583190918,11941.180839538574
omega-linoleoyloxy-Cer(d18:0/33:0),0,1.6552806483432398,0,1,1,Cer,8535.320693969727,8074.980587005615,7934.080497741699,8103.420570373535,8535.320693969727,8074.980587005615,7934.080497741699,8103.420570373535,11156.840755462646
omega-linoleoyloxy-Cer(d18:0/34:0),0,1.5950222383149952,0,1,1,Cer,7259.640510559082,8137.480575561523,9162.120582580566,7786.54056930542,7259.640510559082,8137.480575561523,9162.120582580566,7786.54056930542,9813.820762634276
omega-linoleoyloxy-Cer(d18:1/26:0),0,1.932603464523846,0,1,1,Cer,5983.540390014648,5836.380386352539,6832.000469207764,5518.740364074707,5983.540390014648,5836.380386352539,6832.000469207764,5518.740364074707,26717.66234588623
omega-linoleoyloxy-Cer(d18:1/27:0),0,1.192125523320704,0,1,1,Cer,5385.140377044678,5332.980422973633,5282.260372161865,5266.920364379883,5385.140377044678,5332.980422973633,5282.260372161865,5266.920364379883,10171.120719909668
omega-linoleoyloxy-Cer(d18:1/28:0),0,1.0677566709622655,0,1,1,Cer,5707.180419921875,4801.680393218994,4315.020259857178,4327.900287628174,5707.180419921875,4801.680393218994,4315.020259857178,4327.900287628174,9640.820655822754
