lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_cortex,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_hippocampus,FAD185_M4_Male_WT_cortex,FAD185_M4_Male_WT_hippocampus,FAD189_M3_Male_WT_cortex,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank
CAR(4:0)_QUAL,-0.5836013964728719,4.695680076428212,2.274253929548081,0.13153841073488234,0.5406166302463177,CAR,92647.44723892212,97603.80641555786,91042.82616043092,97025.20690917967,94700.96640777588,92071.94622039796,98116.04679870604,95445.98669433594,97345.46689987184,96359.80633926392,95711.24674606325,97176.52673721312,86956.88671875
CAR(4:1)_QUAL,-0.6025248451012533,6.298831113842172,2.42678719475407,0.1192771380490003,0.5406166302463177,CAR,284664.658657074,285286.69954299927,282137.9198074341,291464.5815124512,278732.6203842163,275241.399848938,287494.1400337219,284554.7208709717,297644.88189697266,286888.24129867554,292765.4201850891,296434.56146240234,278300.5791015625
CAR(5:1)_QUAL,-0.5985007414864206,8.560255441734615,2.3939790349832037,0.12180324817673267,0.5406166302463177,CAR,1371936.3143463137,1357087.1509780884,1350189.5745925903,1400666.13961792,1353721.55809021,1353154.0789794922,1385094.3407859802,1396680.6388320923,1442849.0233840942,1407591.21541214,1399623.220199585,1403610.7450027466,1288613.4504394531
CAR(6:1),-0.5992670879885199,5.7232545504051675,2.400157363693779,0.12132304553777952,0.5406166302463177,CAR,191702.09525680545,181140.83239746097,183927.73293304443,183140.6718177795,183758.49340820312,185648.65338897705,193434.47369384769,184224.77361679077,192008.0334663391,192242.45351791385,190877.95432281497,189450.25388336185,211241.2548828125
CAR(7:0)_QUAL,-0.5853745618833183,7.295105815078088,2.2884293965180404,0.1303417598770647,0.5406166302463177,CAR,585654.4230995178,568522.4432144165,564189.379360199,596941.1628341675,575156.3192901611,578486.9400634766,584986.7430610657,572372.7984809875,603292.9231376648,581152.339969635,595912.1620826721,585893.2811470032,510361.294921875
CAR(8:0),-0.5986329632747734,6.21750631822174,2.3950150539917563,0.12172257814612747,0.5406166302463177,CAR,258915.4593963623,261069.7979927063,261067.99856185913,262643.72088623047,255819.19791030884,256681.57931518555,258344.03929138184,253358.81789398193,271506.0209121704,268486.57918548584,263052.518283844,261816.49757385257,312135.66162109375
CAR(8:1)_QUAL,-0.595272516311636,9.739337656505855,2.3678020594446707,0.12386133337302706,0.5406166302463177,CAR,3142622.393558502,3112423.8790664673,3022583.246604919,3100809.7182617188,3039733.3199653625,3056534.446369171,3137085.3132858276,3082382.3183288574,3233169.893634796,3182722.1829338074,3129763.8044548035,3141267.7014541626,3024296.56640625
CAR(9:0)_QUAL,-0.5809560779734381,7.997545997525048,2.253460532758254,0.13331597563776773,0.5406166302463177,CAR,950541.421497345,906790.6265449524,911685.241256714,936795.5838890076,929277.8810768127,918402.779663086,960010.8448066711,946262.708984375,949389.5469818116,934624.927520752,978662.2536354064,938777.0075454712,881181.46875
"Cer(d14:2(4E,6E)/16:0)",-0.5979754563551423,1.8082119683052809,2.3886686282738196,0.12221767664677043,0.5406166302463177,Cer,10467.420764923096,11321.26067352295,11731.900875091553,11514.200801849363,13622.861141204834,10662.360801696776,12505.760921478271,13160.741027832031,14098.02098083496,11204.700759887695,12136.120853424072,11989.680801391602,16321.661117553713
"Cer(d14:2(4E,6E)/20:1(11Z))",-0.5858963207633902,1.706022656067492,2.291445301313793,0.13008873546942681,0.5406166302463177,Cer,10319.58069229126,10086.120719909668,9310.360691070557,9058.640712738035,11327.580856323242,10587.82064819336,11233.940814971924,11846.340900421144,10695.040672302246,10417.320755004885,11117.86079788208,10602.200736999512,18195.26148223877
"Cer(d15:2(4E,6E)/20:0)",-0.5979900151462225,2.501191721210062,2.38906968154825,0.12218632361037197,0.5406166302463177,Cer,16423.48113632202,16912.441276550293,16086.241146087646,15154.161228179932,15807.760982513428,16603.981018066406,17651.381240844727,16717.84112930298,15373.681182861328,17312.14125061035,17787.881172180176,16830.061252593994,39650.562911987305
Cer(d18:0/17:0),-0.5783908115435806,4.607881292100206,2.2331535787043886,0.13507789972952416,0.5406166302463177,Cer,87410.88585281372,84626.20567321777,82830.12548828125,79988.5648803711,83901.02618789673,86167.04610824585,88186.4662322998,86739.00630569458,87013.68675231934,91362.30603027344,81791.76581192017,82879.76552581787,103740.6279296875
Cer(d18:0/18:0),-0.581241668036912,3.226871134811019,2.255356808133683,0.13315276195446896,0.5406166302463177,Cer,33156.86259460449,34906.36234283447,30753.642280578613,31293.481773376465,31845.12244796753,34680.42227935791,31420.32205581665,30474.622066497803,33265.722438812256,32975.38241195679,32116.482219696045,33173.4624671936,40826.322814941406
Cer(d18:0/20:0),-0.5840059902075821,3.1959185661350937,2.277205065646683,0.1312882779028919,0.5406166302463177,Cer,31507.022216796875,31320.40249633789,31117.422145843502,29705.682041168213,33007.98237609863,32722.242221832275,30230.682048797607,32991.022510528564,31627.14239883423,33461.30220031738,31759.90231704712,31377.862239837646,40378.80267333984
Cer(d18:0/22:0),-0.5898011662161537,3.8647590563881637,2.323394088464852,0.12744168302486986,0.5406166302463177,Cer,33626.722007751465,31962.30212402344,36827.46269607544,31058.50206375122,33008.0623626709,35244.18237686157,30555.062366485596,31671.702293395996,31949.302265167236,38443.903217315674,32408.682468414307,30513.862155914307,147861.1506652832
Cer(d18:0/23:0),-0.5978860678175661,3.510901413696898,2.388633653742545,0.12222041126434532,0.5406166302463177,Cer,38674.12237548828,33145.62222671509,34378.342529296875,35022.82235336304,32530.14256286621,34191.38238143921,37131.7423248291,34969.48257827759,39442.822872161865,36629.082595825195,34754.02237701416,33696.702407836914,70578.20520019531
Cer(d18:0/31:0),-0.5811686811135345,2.7288331439119564,2.2546094098188405,0.13321706435397113,0.5406166302463177,Cer,21935.861526489258,22793.461612701416,22864.32149887085,18386.22138595581,22151.221435546875,22613.18170928955,22769.541606903076,22533.101608276367,22871.5818901062,21776.26153182983,23060.3614654541,22121.141521453857,33543.66241455078
Cer(d18:1/16:0),-0.583303071173729,3.1280876549652623,2.271618861915726,0.13176220368476008,0.5406166302463177,Cer,28985.36209487915,30314.262134552,28759.202014923096,28884.52202987671,31714.02206802368,30958.54224395752,30587.46212387085,30954.30227279663,31579.6420211792,31771.382373809814,29329.06202697754,29813.981903076172,38499.72271728515
Cer(d18:1/18:1(9Z)),-0.5842892333527411,2.8346439428940715,2.27934154773368,0.1311075248260046,0.5406166302463177,Cer,25781.461807250977,25487.361755371097,24003.02167892456,23009.06153869629,23373.781608581543,24279.101696014404,26233.76184463501,24527.021770477295,26101.021816253666,25844.201732635494,22551.141468048096,25136.94175720215,31446.062286376953
Cer(d18:1/19:0),-0.5786011010040254,2.856219236278197,2.23442555960105,0.13496677561795156,0.5406166302463177,Cer,21039.721572875977,24266.101734161377,22689.54168701172,21343.781620025635,28927.001998901367,23913.64158630371,21474.321517944336,19152.10131454468,25819.981887817383,22973.44147491455,21422.641445159912,22398.781616210938,42978.6032409668
Cer(d18:1/28:0),-0.579808018545968,2.2560757491970542,2.243719021670699,0.1341579663069873,0.5406166302463177,Cer,16306.321189880371,17810.301300048828,16562.221099853516,17153.28123474121,15262.08098602295,16063.501041412354,16234.781234741213,17524.70118713379,18295.6212310791,16671.301147460938,15869.441139221191,17116.481063842773,20015.421432495117
Cer(d18:2/20:1),-0.596980199274131,2.697092624741772,2.3810775904407255,0.12281280492183237,0.5406166302463177,Cer,22859.681632995605,21294.281463623047,21998.38157653809,23093.12160873413,23607.5217628479,21108.52156829834,21438.201469421387,24203.841735839844,23286.921573638916,23721.441680908203,21225.74169921875,23449.40179824829,27688.74201965332
Cer(d18:2/29:0),-0.5850272704007385,3.0448031052805713,2.285285543295686,0.1306061030498008,0.5406166302463177,Cer,29216.101943969727,29288.582138061523,29633.842056274418,29867.262031555176,29409.94223022461,28978.482330322266,28129.7420501709,32008.222122192383,31910.10237121582,29258.622146606445,31103.92250061035,29508.68199157715,30516.74188232422
Cer(d20:0/26:0),-0.5876643753718935,2.727431592051623,2.3061315408501,0.12886440688763798,0.5406166302463177,Cer,22704.101455688477,22565.38150024414,23062.04167175293,21568.96156311035,22999.48143005371,21964.86163330078,22200.86149597168,20439.621490478516,23012.201721191406,25112.70181274414,19854.26154327393,21400.221557617188,32442.80207824707
DG(29:2)_C18:1,-0.5876192452580234,3.9039096241865043,2.3060906253393796,0.12886779995336045,0.5406166302463177,DAG,51837.203815460205,52485.48392486572,49783.763259887695,52054.363861083984,52652.78391647339,51295.20373916626,54196.50396728515,50331.04347991943,52569.50352859497,50189.22359466553,53459.1236038208,55693.48399353027,64718.72457885742
DG(29:2)_C18:2,-0.5861387721757958,3.7389856031827655,2.2942712382101718,0.12985214559073985,0.5406166302463177,DAG,44864.68322753906,48993.20364379883,46036.20289611816,46075.02342224121,46929.70330810547,46434.743282318115,50681.323722839355,48102.92333602905,45768.28345870972,44991.903160095215,47437.80339813232,54036.94354248047,52492.02407836914
DG(30:2)_C16:1,0.6185332909600934,8.066871123894666,2.3291992648591986,0.12696717408464894,0.5406166302463177,DAG,1499243.3728027344,2275757.557250977,1473744.343383789,1169570.2041282654,349274.9251899719,909017.7023162842,1921968.790649414,805771.7874755859,1903741.6315917969,329451.6222305298,275588.28003692627,184479.29246902463,834123.8420410156
DG(30:2)_C18:2,-0.5873967820476388,4.23389334754938,2.304353878510937,0.12901191773221043,0.5406166302463177,DAG,64460.16431045532,62662.30431365967,55531.04407119751,64074.04443359375,58692.10382080078,62793.3242225647,63056.88470840454,63688.02450942993,62878.58403015137,61740.864528656006,60352.00415802002,67466.10503005981,96256.80661010742
DG(33:2)_C18:2,-0.5953374445437353,4.376356652851194,2.3681257856947013,0.12383564695120046,0.5406166302463177,DAG,59262.464447021484,58390.24418640137,61750.3645362854,58468.84419250488,63723.0848236084,60944.504261016846,59498.184242248535,61255.76416397095,64358.3645324707,58276.82413864136,63508.14443588257,63285.404441833496,145297.4905090332
DG(33:4)_C18:1,-0.578120949094478,3.2746078008819897,2.2308320047299333,0.1352809834835953,0.5406166302463177,DAG,32611.90212249756,36438.30253601074,34318.52238845825,35913.60242843628,35799.92235946655,31806.122310638428,34231.72261428833,33450.86228942871,35767.20262145996,34342.86239242554,34372.06230163574,35051.802379608154,38159.922927856445
DG(33:5)_C18:0,-0.5893330521496546,4.6736748585765255,2.31989020009496,0.12772904191404444,0.5406166302463177,DAG,96323.54647827148,100693.36687469482,97738.54698562622,88459.08638000488,88238.4666595459,89165.98640441895,109773.9678955078,78736.38542556763,93989.64643096924,90960.22691726685,103431.44757461548,95643.38666534424,85946.8662109375
DG(33:5)_C18:2,-0.5808397884630893,3.4739397304042128,2.2522484538615117,0.13342041717692857,0.5406166302463177,DAG,39979.44270706177,37544.32258224487,37752.34279632568,38275.92279815674,40152.782932281494,37784.90263748169,40602.3828086853,38192.522621154785,37234.122592926025,37764.56240081787,39790.522804260254,42106.86293411255,47241.20333862305
DG(34:6)_C18:1,-0.5797738101354638,3.004898832516394,2.2437465331005906,0.1341555800496267,0.5406166302463177,DAG,29615.461952209473,29311.382160186768,31514.822257995605,27716.202003479004,27966.381729125977,27951.021900177,27964.802047729492,27855.222023010258,26594.781829833984,28824.92212677002,29628.062171936035,30942.84231185913,30433.421905517574
DG(36:4)|DG(O-37:4)_C18:1,-0.5969268490893882,4.358777147596167,2.381034951286665,0.12281615684469957,0.5406166302463177,DAG,78456.06533813477,76157.70527648926,74469.16537094116,71552.94533920288,71114.6847038269,70112.4048576355,75346.54528045654,71284.64490127563,75754.24570465088,72466.80507278442,76581.64538192749,78092.56568527222,75473.78607177734
DG(36:6)_C18:1,-0.5929728610176744,3.5155898627329476,2.3489145146343167,0.12537027881980936,0.5406166302463177,DAG,36228.94269180298,41614.6428565979,37784.06273651123,38400.32279968262,34737.902503967285,35723.562686920166,38340.26274108887,36452.12257385254,37688.50271224976,37724.68272399902,37199.52250289917,40670.06309509277,59077.4241027832
DG(37:3)_C16:1,0.6087655964911681,4.40279680021322,2.2581535009501295,0.1329124559937737,0.5406166302463177,DAG,187332.3335723877,102567.30697631836,149720.4725189209,67598.82481384277,46901.80302810669,99765.66702270508,147449.1094970703,82411.06586074829,83555.04570007324,43588.52304840088,40621.603103637695,36123.222564697266,45323.683044433594
DG(39:6)_C18:2,-0.5970346043329516,3.467914975425801,2.3817599805220198,0.1227591750980392,0.5406166302463177,DAG,35880.98257064819,38314.38264083862,38950.28253555298,38834.36266708374,38484.262577056885,37988.202602386475,43629.66295623779,41625.52302932739,39608.70268249512,38389.482639312744,40789.40288925171,42576.60298919678,42747.34341430664
DG(40:4)_C18:2,-0.5915181553280331,3.4922047378344407,2.337235154857524,0.12631356890189166,0.5406166302463177,DAG,41397.142906188965,35656.802642822266,38643.482597351074,36815.72259902954,43521.9631729126,40621.64277267456,44564.88331222534,40655.182762146,39979.60279083252,39066.8427696228,40601.68268585205,43913.623054504395,43262.382904052734
DG(40:7)|DG(39:0)_C18:2,-0.5990449489176919,3.396284900938222,2.398076824990767,0.12148451802342734,0.5406166302463177,DAG,38209.24251937866,34177.96239852905,32847.54224395752,38126.32274246216,36757.80242538452,37187.78252029419,40498.90285491943,39610.98292541504,34994.042499542236,37201.72265625,39320.2229309082,40880.4828414917,41299.88284301758
DG(42:10)|DG(41:3)_C18:2,-0.5953236380431848,4.713296403813513,2.368087341724049,0.12383869702168353,0.5406166302463177,DAG,92527.08659362792,93109.9866142273,90932.76663970949,95535.42670822144,97644.22696685792,94770.78594207764,98344.26714324953,91726.74645614624,96170.3666152954,95676.44687271118,96210.32682418825,98592.78656387328,95543.02734375
DG(42:11)|DG(41:4)_C18:2,-0.5841062300204597,4.300724786515806,2.2782071720412205,0.13120346196541277,0.5406166302463177,DAG,69488.78497314453,67824.4045715332,66853.7647972107,67045.40449905396,71475.84511947632,64878.92471694946,75001.78563308716,69629.40475845337,67442.8046836853,68550.7649307251,72712.62512588501,71876.08498764038,82420.42517089844
DG(42:2)_C18:2,-0.6006091215715113,4.842110428455399,2.4110426091601767,0.12048209888521913,0.5406166302463177,DAG,100930.32709503174,102208.36679840088,99134.02729415894,101680.06774902344,102898.46752166748,100562.96676635742,104770.6280517578,99017.20755386353,100668.30744934082,103186.98761367798,104582.76728439333,108161.10786819458,111876.568359375
DG(42:3)_C18:2,-0.5882013326500227,4.055076333183263,2.3107633470531255,0.12848094015544423,0.5406166302463177,DAG,58863.44429779053,56355.60387802124,53559.76392745972,59067.264389038086,62265.08441543579,59764.56431961059,61386.644023895264,57494.68402481079,56936.48431015015,60775.50428771973,60734.78429031372,59802.28430557251,67089.76477050781
DG(42:4)_C18:2,-0.5947656120593102,3.5681296160132496,2.363410423275127,0.1242103776565368,0.5406166302463177,DAG,43296.10320663452,43072.82308578491,39373.56285095215,41780.462982177734,39356.72285079956,43318.04295349121,42986.783000946045,41463.76292037964,41566.44269180298,43379.123149871826,41634.86291503906,44515.74309539795,46555.90316772461
DG(42:5)_C18:0,0.6131339072201738,5.382113441784703,2.289793885925974,0.13022721583856292,0.5406166302463177,DAG,218537.33792114255,105521.54836654665,99227.70650100708,75623.66569519043,82695.70565795898,102012.7074699402,777643.0683670044,68614.68504714966,94579.86706542967,75659.84498977661,80549.32529449463,74071.12540054321,220075.6163330078
DG(42:9)|DG(41:2)_C18:2,-0.5810460147171717,5.513741481557667,2.25410941327209,0.1332601009158402,0.5406166302463177,DAG,161084.6717185974,164297.63116073608,158286.09072113037,158584.11114120483,164059.2120552063,167475.13174438477,171490.2327156067,163150.291431427,156131.03130722046,163988.53106307983,167760.85264587402,174385.3319091797,172552.212890625
DG(44:11)|DG(43:4)_C18:2,-0.5804343765200268,3.763870132044304,2.24911467289769,0.13369087060816315,0.5406166302463177,DAG,47855.76334762573,48471.08349609375,47153.62330245972,46227.38327407837,48279.62324523926,48493.18327713013,49612.66333389282,48848.54344558716,51852.86377334595,46476.42330169678,45649.96320724487,51766.563663482666,53803.38380432129
