Lipid,Class,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_hippocampus,FAD185_M4_Male_WT_hippocampus,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
1-O-behenoyl-Cer(d18:1/16:0),Cer,9422.880630493164,8103.28050994873,7853.820575714111,7526.620525360107,9328.74059677124,8502.580646514893,13441.081062316896,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:3)]_FA18:3,TAG,40439.98286437988,46933.48327636719,51699.30386352539,41577.84298706055,31335.86233520508,31091.72232055664,20807.26139831543,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:4)]_FA14:0,TAG,28453.62188720703,30092.58212280273,28683.461959838867,31910.92253112793,20804.44163513184,21677.22152709961,14121.0210647583,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:4)]_FA16:0,TAG,20139.621501922607,24810.42183303833,26434.82210922241,22818.62163543701,15942.621192932129,16611.441158294678,11604.000797271729,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:4)]_FA16:1,TAG,32581.502185821533,37318.36249923706,40367.182888031006,32250.002506256104,20636.88134765625,30147.082443237305,13658.161003112791,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:4)]_FA18:0,TAG,28362.802200317383,32881.76205444336,32991.422134399414,29533.44175720215,20806.90148925781,21371.50160217285,13163.240898132324,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:4)]_FA18:1,TAG,30869.882026672363,33484.8020324707,36584.80271148682,32180.162353515625,21633.78145599365,18883.90130996704,14202.721061706545,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:4)]_FA18:2,TAG,33803.26220321655,38166.22290039063,39925.32297897339,36833.822650909424,25970.381832122803,22028.341541290283,36042.30276107788,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:4)]_FA18:3,TAG,37435.90295410156,44616.823345184326,45126.72318267822,43429.98303222656,26694.14176940918,25860.56184387207,27866.161903381348,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:4)]_FA20:4,TAG,43213.86294555664,48386.42280578613,45342.30317687988,40825.02299499512,28059.282150268555,25676.50170898437,17183.04123687744,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:5)]_FA14:0,TAG,24033.86158752441,25827.521682739258,27767.28213500977,27853.02188110352,18463.961227416992,18393.40133666992,13218.500968933104,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:5)]_FA16:0,TAG,27217.72204589844,35217.0627746582,34722.86245727539,28673.282104492188,20502.9013671875,20812.681434631348,15396.540969848633,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:5)]_FA16:1,TAG,31781.642196655277,31633.302368164062,34873.402351379395,27984.70196533203,20140.48133468628,24212.081939697266,13353.62102508545,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:5)]_FA18:0,TAG,29707.902282714844,34858.302490234375,33932.522552490234,27401.66180419922,25345.60186767578,22348.801544189453,14567.960968017578,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:5)]_FA18:1,TAG,28341.882080078125,33013.702087402344,29444.582061767574,28715.80226135254,23646.221740722656,20809.18132019043,14777.001113891602,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:5)]_FA18:2,TAG,33670.44257736206,35020.5227355957,41347.62327575684,33099.902462005615,21443.32148742676,20766.18144607544,16089.12098312378,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:5)]_FA18:3,TAG,41471.26316452026,45288.52365112305,46936.50326919556,46054.74346923828,30773.60214614868,27141.341846466064,39732.24285507202,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:5)]_FA20:4,TAG,40882.86305236816,46437.66345214844,39797.42239379883,41072.54296875,25296.941776275635,23862.34169006348,20766.361392974854,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:5)]_FA22:5,TAG,94453.22644042967,108867.1277770996,105233.2467956543,93375.20649719238,56097.18402862549,108648.66659545898,22175.941566467285,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:6)]_FA14:0,TAG,25723.84157562256,25486.46176147461,28261.56225585937,26855.921844482426,17750.681350708008,19022.341369628903,14763.520950317385,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:6)]_FA16:0,TAG,24401.26173400879,31985.902297973636,29212.122161865234,25151.9617767334,18620.881378173828,17648.060997009277,13367.380981445312,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:6)]_FA16:1,TAG,38325.04248046875,60316.36447143555,69787.50492858887,42303.54358673096,26195.061782836918,35184.20204162598,15879.261169433594,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:6)]_FA18:0,TAG,31398.122467041016,36246.78256225586,33446.32228088379,32239.82219696045,28586.48211669922,24017.08171081543,16314.761070251465,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:6)]_FA18:1,TAG,32996.38235473633,32580.882522583008,35260.98207092285,29116.062103271484,26633.501861572266,22148.12149047852,13846.100952148438,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:6)]_FA18:2,TAG,33265.602184295654,30304.66184234619,39126.32243728638,35365.542236328125,21983.001525878903,18903.62136077881,16024.561092376707,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:6)]_FA18:3,TAG,39195.72288894653,39587.38288497925,50412.16386795044,40599.76305389404,27596.72201919556,25731.301776885983,18006.641220092773,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:6)]_FA20:4,TAG,44572.42308425903,46474.88401412964,38829.382541656494,46760.34369659424,32277.302360534668,25188.101711273197,26697.521728515625,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:6)]_FA22:5,TAG,126866.48860168456,137599.79027557373,131303.24768066406,146275.75245666504,77399.10542297363,127435.62962341309,23122.281463623047,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:6)]_FA22:6,TAG,108099.08819580078,119674.26892089844,118660.40856933594,97317.10682678224,61392.64390563965,122153.12866210938,26547.621856689453,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:7)]_FA16:0,TAG,27084.36166381836,30423.022033691406,29492.2618560791,29230.42210388184,22942.781631469727,19477.181411743164,14876.381050109863,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:7)]_FA16:1,TAG,35444.62251281738,54867.72427368164,54178.00392150879,36581.62240600586,25735.722076416016,32290.52236938477,13470.840911865234,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:7)]_FA18:0,TAG,44723.82257080078,79938.78652954102,46935.64350891113,36537.80233764648,45581.58303833008,36300.32229614258,17253.341415405273,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:7)]_FA18:1,TAG,35530.942153930664,37150.682456970215,34822.88252258301,31354.50225830078,30497.102249145508,24319.941848754883,14740.22119140625,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:7)]_FA18:2,TAG,33261.3423500061,33066.262592315674,41034.18316650391,34604.24234008789,28072.62191009521,23589.80159759521,16690.941120147705,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:7)]_FA18:3,TAG,40167.323013305664,44435.9232749939,45644.562995910645,37328.98254394531,27201.861865997314,28704.36194610596,17639.88109588623,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:7)]_FA20:4,TAG,40769.62236022949,47468.36344909668,38488.64288330078,43899.3432006836,28563.80219268799,25828.62170791626,28940.60190963745,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:7)]_FA22:5,TAG,89126.7060508728,107861.1275100708,125407.66889953612,126117.6697921753,59630.16441345215,125457.93030166626,26183.961894989014,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:7)]_FA22:6,TAG,143326.45080566406,153244.09161758423,144978.33088684082,158545.1293182373,78425.3059387207,159501.77243041992,27021.281940460205,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:8)|TG(65:1)]_FA14:0,TAG,24482.881721496586,30151.922241210938,33719.602462768555,27494.12188720703,17790.101272583008,22901.181930541992,19785.941482543945,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:8)|TG(65:1)]_FA16:0,TAG,27749.701721191406,35292.44233703613,31991.202423095703,30387.2822265625,20456.601516723636,24309.64175415039,18176.721229553223,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:8)|TG(65:1)]_FA16:1,TAG,39556.6229095459,52144.60438537598,50359.9432220459,38422.42268371582,23880.281692504883,32848.18229675293,14929.10089111328,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:8)|TG(65:1)]_FA18:0,TAG,40004.04293823242,49996.72378540039,38237.842849731445,37122.06272888184,31913.06233215332,30761.722190856934,26103.721786499023,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:8)|TG(65:1)]_FA18:1,TAG,46711.403717041016,78870.0855102539,48976.643127441406,38300.502700805664,44206.52296447754,34415.362243652344,17076.481033325195,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:8)|TG(65:1)]_FA18:2,TAG,36827.08253479004,39647.54308319092,38555.30278015137,32198.9821472168,28394.68228149414,24695.68179321289,15927.00114440918,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:8)|TG(65:1)]_FA18:3,TAG,36893.6226234436,38299.00286483765,47175.363426208496,40091.54267120361,31285.281940460205,25947.681812286377,19081.481327056885,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:8)|TG(65:1)]_FA20:4,TAG,38811.84268951416,35522.26244354248,36762.64268493652,36038.82233428955,25702.76189804077,26393.861854553223,18858.44131088257,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:8)|TG(65:1)]_FA22:5,TAG,95868.24673843384,135276.83012771606,108580.32732391356,138128.78820037842,48391.94316101074,119954.48809051514,36712.62273788452,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:8)|TG(65:1)]_FA22:6,TAG,92837.04595184326,110796.62894058228,129743.75024795532,129482.92905807497,64313.104595184326,122746.8687133789,26852.26189804077,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
[TG(66:9)|TG(65:2)]_FA14:0,TAG,28174.06199645996,33174.102363586426,40963.92253112793,29485.46221923828,18800.521255493164,27468.261932373047,13965.881072998049,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Male,Genotype: WT | Brain Region: hippocampus | Sex: Male,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Male vs Genotype: WT__Brain Region: hippocampus__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
