Lipid,Class,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,DOD94_F3_Female_WT_cortex ,FAD184_F3_Female_WT_cortex ,FAD184_F4_Female_WT_cortex ,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
1-O-behenoyl-Cer(d18:1/16:0),Cer,8721.760601043701,7482.000534057617,8591.540615081787,8456.700565338135,7244.800518035889,7988.360569000244,8556.320613861084,9057.300678253174,9157.600639343262,13441.081062316896,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(27:0)|PG(O-28:0),PG,79703.96575927734,90909.14685058594,129947.6484375,108936.1475830078,117970.50952148438,112627.947265625,84083.92584228516,83490.30578613281,90393.42578125,62299.90411376953,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(27:1)|PG(P-28:0),PG,67947.2451171875,74052.52520751953,101001.18798828124,90074.56665039062,99365.78680419922,94478.3472290039,67091.54479980469,73951.34497070312,83267.46618652344,50795.263580322266,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(28:0)|PG(O-29:0),PG,3168578.6665039062,3665340.086425781,7805191.988769531,7088551.875,6376017.955078125,6407918.686035156,3364728.2084960938,2534230.797363281,5101233.924316406,1929841.3720703125,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(28:1)|PG(P-29:0),PG,254487.8984375,266783.1374511719,469826.81005859375,375013.18505859375,435889.6489257813,441848.9736328125,242760.81713867188,233561.25634765625,255496.63671875,302692.3623046875,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(28:2),PG,163675.1719970703,91801.5267944336,202964.1339111328,150195.22943115234,130334.20880126952,328746.46044921875,126078.46948242188,94268.76721191406,111809.7489013672,740931.1334228516,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(29:0)|PG(O-30:0),PG,105440.00744628906,109833.50769042967,215185.17626953125,212851.9356689453,252995.77856445312,176630.45153808594,101268.42700195312,111494.5672607422,122965.3291015625,60993.14459228516,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(29:1)|PG(O-30:1)|PG(P-30:0),PG,68963.80480957031,86749.30627441406,131125.58947753906,113885.6675415039,105726.66680908205,105865.8677368164,81402.86596679688,79082.50500488281,92116.28662109376,62897.52410888672,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(29:2)|PG(P-30:1),PG,77319.12536621094,79723.48559570312,139023.28875732422,119077.84912109376,115359.80798339844,121261.12951660156,87700.04663085938,81242.84564208984,88921.32611083984,81210.1255493164,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(30:0)|PG(O-31:0),PG,123164.28881835938,151286.79138183594,249029.9982910156,292094.87939453125,187783.15161132807,203409.4743652344,123450.3485107422,130346.42895507812,149958.17053222656,116921.60864257812,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(30:1)|PG(O-31:1)|PG(P-31:0),PG,77062.90576171875,88819.12634277344,135059.84985351562,113694.44763183594,110463.2879638672,136694.14916992188,89615.82611083984,86993.74578857422,91120.24597167967,74030.98547363281,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(30:2)|PG(P-31:1),PG,70120.00494384766,77705.66564941406,120727.22833251952,110066.12823486328,101216.04650878906,138454.22985839844,97424.78729248048,71748.86511230469,75217.42553710938,100285.24755859376,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(30:3),PG,62172.244140625,68180.76458740234,110953.04833984376,89802.02612304688,85310.80615234375,100243.84704589844,66721.5849609375,67783.9848022461,77988.5855102539,62073.92449951172,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(30:4),PG,58296.22421264648,70872.38549804688,111929.36785888672,96634.18713378906,77542.50494384766,88673.52612304688,63562.464599609375,66100.14489746094,68884.56457519531,56143.08404541016,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(31:0)|PG(O-32:0),PG,117018.88854980467,129815.82873535156,241678.25512695312,195088.5943603516,229182.1552734375,281357.1993408203,105501.78735351562,106387.94750976562,142464.7294921875,83204.6860961914,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(31:1)|PG(O-32:1)|PG(P-32:0),PG,107962.96801757812,123567.86865234376,199660.01513671875,167537.5107421875,177727.63330078125,177829.39196777344,117711.32824707033,113764.40771484376,131093.6297607422,115338.66821289062,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(31:2)|PG(P-32:1),PG,61958.82427978516,65972.76446533203,103058.94659423828,84774.38598632812,84757.92608642578,90264.94635009766,69917.46484375,63029.44403076172,70253.08483886719,61775.28448486328,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(31:3),PG,74875.20483398438,73322.5650024414,111350.3682861328,100031.98699951172,93725.8663330078,91399.5869140625,68508.02459716797,69946.72485351562,82967.92596435547,56344.56359863281,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(31:4),PG,82774.06652832031,90739.46618652344,117086.88763427734,111385.6279296875,98560.80682373048,103708.44799804688,95820.68682861328,100818.0675048828,107560.60754394533,58803.903747558594,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(32:0)|PG(O-33:0),PG,208239.31494140625,256708.53784179688,533109.0756835938,466265.41015625,496797.3957519531,427366.4284667969,224722.83544921875,211352.19458007807,304605.2237548828,180143.33349609375,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(32:1)|PG(O-33:1)|PG(P-33:0),PG,104057.12683105467,114502.30871582033,208148.6748046875,175628.8935546875,194279.1141357422,184212.9530029297,112631.90844726562,99628.22729492188,130984.8896484375,117656.56823730467,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(32:2)|PG(O-33:2)|PG(P-33:1),PG,366551.521484375,298888.0206298828,537534.4555664062,464360.7888183594,561462.1198730469,296372.12109375,304319.01904296875,363061.22265625,366349.8076171875,121219.40832519533,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(32:3)|PG(P-33:2),PG,88089.84600830078,115452.58880615234,213615.7951660156,189379.71362304688,145060.81005859375,154756.6505126953,104433.92742919922,109313.12707519533,122789.9692993164,73126.84503173828,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(32:4),PG,135780.09002685547,118089.66784667967,152162.7908935547,136657.88903808594,222956.2542724609,140987.99005126953,86197.66613769531,133949.2899169922,118677.40979003906,55754.76403808594,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(32:5),PG,63659.164978027344,79048.96520996094,113676.58850097656,104380.28759765624,89029.86639404297,100155.26782226562,76320.4458618164,76378.025390625,83143.72607421875,63100.22473144531,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(33:0)|PG(O-34:0),PG,154606.14978027344,140279.96911621094,271922.65881347656,228213.67626953125,259857.4404296875,333861.8425292969,132190.8695678711,105448.4676513672,143813.2294921875,332220.44689941406,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(33:1)|PG(O-34:1)|PG(P-34:0),PG,152763.77172851562,99860.9076538086,161939.3712158203,145910.07049560547,158252.69189453125,293171.6014404297,118765.02807617188,85367.50592041016,96577.52795410156,675870.9793701172,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(33:2)|PG(O-34:2)|PG(P-34:1),PG,87915.72625732422,107522.18780517578,177617.91186523438,152324.55236816406,149600.85131835938,146064.40881347656,99429.00775146484,102032.806640625,109314.7276611328,74902.22570800781,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(33:3)|PG(O-34:3)|PG(P-34:2),PG,75071.80548095703,81067.42614746094,112856.54821777344,101130.02697753906,100424.44750976562,100445.9267578125,71207.90478515625,79559.44641113281,82462.98626708984,60660.96435546875,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(33:4)|PG(O-34:4)|PG(P-34:3),PG,62969.904541015625,77318.3056640625,107260.24768066406,91763.4462890625,95669.96771240234,89083.96655273438,70566.044921875,68941.84497070312,77307.06561279297,57486.24432373047,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(33:5)|PG(P-34:4),PG,63086.664611816406,76984.16522216797,104422.3876953125,102029.3671875,96945.56677246094,97792.34692382812,66373.94512939453,69673.46490478516,74926.80548095703,60225.52423095703,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(34:0)|PG(O-35:0),PG,161002.29125976562,164930.4910888672,386242.5864257813,293673.3022460937,492053.2116699219,309203.80505371094,155860.93029785156,151069.72998046875,220493.07666015625,132664.4698486328,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(34:3)|PG(P-35:2),PG,83006.20574951172,103558.46740722656,166881.11010742188,157637.6707763672,166851.97326660156,149076.0313720703,104574.26818847656,105966.08740234376,124775.6884765625,71790.78509521484,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(34:4),PG,65009.58435058594,89879.82641601562,115830.52825927734,113062.16857910156,149526.29052734375,109640.94787597656,88300.56591796875,74877.24517822266,87417.50524902344,148247.4503173828,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(34:5),PG,90381.78637695312,111161.2684326172,157085.8709716797,138799.1104736328,139102.81115722656,127446.62902832033,101958.50646972656,88900.26696777344,106412.26684570312,82617.0659790039,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(34:6),PG,137048.78857421875,154961.65087890625,233849.3359375,203257.853515625,217115.7360839844,230747.935546875,141740.43090820312,130492.3486328125,154606.8507080078,157189.33044433594,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(35:2)|PG(O-36:2)|PG(P-36:1),PG,78090.82550048828,96542.326171875,149228.9893798828,134946.6492919922,141508.72900390625,133820.10900878906,91116.08654785156,85019.66613769531,105622.88751220705,72601.4853515625,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(35:3)|PG(O-36:3)|PG(P-36:2),PG,115982.74792480467,123265.6689453125,152006.8709716797,131624.69067382812,154731.57202148438,124109.86962890624,96790.14666748048,120628.1688232422,129734.26879882812,66782.36474609375,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(35:4)|PG(O-36:4)|PG(P-36:3),PG,417949.4505615234,280527.2805175781,138581.12939453125,140949.8507080078,263735.61877441406,138081.44970703125,88703.82604980469,520183.3415527344,217203.77575683597,67758.54473876953,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(35:5)|PG(O-36:5)|PG(P-36:4),PG,84312.22546386719,100333.36694335938,159755.59033203125,136718.82934570312,144985.9696044922,145086.35034179688,91938.486328125,93685.2470703125,102597.14819335938,83314.78564453125,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(35:6)|PG(P-36:5),PG,104037.16729736328,118496.80865478516,296873.8811035156,252851.33862304688,255545.29931640625,224872.4967041016,114838.36840820312,109084.66760253906,132598.24841308594,82769.46545410156,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(36:1)|PG(O-37:1)|PG(P-37:0),PG,4148477.676757813,2555054.21875,8366444.3125,6353146.3984375,20973126.34765625,6223453.365234375,1440632.42578125,1721983.1811523438,4828167.5830078125,1051587.134765625,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(36:3)|PG(P-37:2),PG,124281.068359375,150212.20947265625,265188.599609375,238444.19799804688,351605.6850585937,204407.7149658203,119018.36755371094,129945.64978027344,183624.9522705078,81748.88562011719,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(36:4),PG,136996.189453125,193757.39306640625,388377.74475097656,331818.0623779297,497381.0129394531,285459.5615234375,169674.47186279297,202729.2938232422,261706.8208618164,88534.60583496094,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(36:5),PG,76711.40576171875,99674.62683105467,142815.58923339844,133910.01037597656,118987.18896484376,114185.4285888672,93221.2265625,87528.94555664062,98444.56640625,70467.18524169922,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
PG(36:6),PG,88307.18615722656,105777.78735351562,148395.75122070312,130036.92993164062,142998.830078125,149407.3505859375,113714.86767578124,86247.42590332031,114063.90856933594,77504.50567626953,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
