Lipid,Parent_Ion,Product_Ion,Intensity,Transition,Class,Sample_ID,Sample Name,Position,Name,Type,Sex,method_type,Blank Subtraction,subclasses,chain_length,saturation,between_parenthese,FA_Chain
[TG(62:9)|TG(61:2)]_FA22:6,1002.9,657.6,7052.500549316406,1002.9 -> 657.6,TAG,TAG22_6_E-6LiverM_N1_daneman_lab_11_21_23,E-6LiverM,p1-C9,E-6,Liver,M,TAG22,5511.020431518555,TG,TG,9,(62:9),22:6
[TG(62:8)|TG(61:1)]_FA22:6,1005.0,659.7,2167.66015625,1005.0 -> 659.7,TAG,TAG22_6_E-6LiverM_N1_daneman_lab_11_21_23,E-6LiverM,p1-C9,E-6,Liver,M,TAG22,575.8800468444824,TG,TG,8,(62:8),22:6
[TG(62:7)|TG(61:0)]_FA22:6,1007.0,661.7,1657.5401153564453,1007.0 -> 661.7,TAG,TAG22_6_E-6LiverM_N1_daneman_lab_11_21_23,E-6LiverM,p1-C9,E-6,Liver,M,TAG22,115.7599983215332,TG,TG,7,(62:7),22:6
[TG(63:13)|TG(62:6)]_FA22:6,1008.9,663.6,2056.4601402282715,1008.9 -> 663.6,TAG,TAG22_6_E-6LiverM_N1_daneman_lab_11_21_23,E-6LiverM,p1-C9,E-6,Liver,M,TAG22,515.0000381469727,TG,TG,13,(63:13),22:6
[TG(63:12)|TG(62:5)]_FA22:6,1010.9,665.6,2034.7601470947266,1010.9 -> 665.6,TAG,TAG22_6_E-6LiverM_N1_daneman_lab_11_21_23,E-6LiverM,p1-C9,E-6,Liver,M,TAG22,492.6400337219238,TG,TG,12,(63:12),22:6
[TG(63:11)|TG(62:4)]_FA22:6,1012.9,667.6,3426.5402221679688,1012.9 -> 667.6,TAG,TAG22_6_E-6LiverM_N1_daneman_lab_11_21_23,E-6LiverM,p1-C9,E-6,Liver,M,TAG22,1884.420124053955,TG,TG,11,(63:11),22:6
[TG(64:17)|TG(63:10)|TG(62:3)]_FA22:6,1014.9,669.6,3760.1802368164062,1014.9 -> 669.6,TAG,TAG22_6_E-6LiverM_N1_daneman_lab_11_21_23,E-6LiverM,p1-C9,E-6,Liver,M,TAG22,2219.0401153564453,TG,TG,17,(64:17),22:6
[TG(64:16)|TG(63:9)|TG(62:2)]_FA22:6,1017.0,671.7,2841.8401947021484,1017.0 -> 671.7,TAG,TAG22_6_E-6LiverM_N1_daneman_lab_11_21_23,E-6LiverM,p1-C9,E-6,Liver,M,TAG22,1299.8600959777832,TG,TG,16,(64:16),22:6
[TG(64:15)|TG(63:8)|TG(62:1)]_FA22:6,1019.0,673.7,3275.500198364258,1019.0 -> 673.7,TAG,TAG22_6_E-6LiverM_N1_daneman_lab_11_21_23,E-6LiverM,p1-C9,E-6,Liver,M,TAG22,1733.9000930786133,TG,TG,15,(64:15),22:6
[TG(64:14)|TG(63:7)|TG(62:0)]_FA22:6,1021.0,675.7,4000.000289916992,1021.0 -> 675.7,TAG,TAG22_6_E-6LiverM_N1_daneman_lab_11_21_23,E-6LiverM,p1-C9,E-6,Liver,M,TAG22,2430.980182647705,TG,TG,14,(64:14),22:6
[TG(64:13)|TG(63:6)]_FA22:6,1022.9,677.6,4079.6202507019043,1022.9 -> 677.6,TAG,TAG22_6_E-6LiverM_N1_daneman_lab_11_21_23,E-6LiverM,p1-C9,E-6,Liver,M,TAG22,2378.820137023926,TG,TG,13,(64:13),22:6
[TG(64:12)|TG(63:5)]_FA22:6,1024.9,679.6,4150.360294342041,1024.9 -> 679.6,TAG,TAG22_6_E-6LiverM_N1_daneman_lab_11_21_23,E-6LiverM,p1-C9,E-6,Liver,M,TAG22,2609.5201835632324,TG,TG,12,(64:12),22:6
[TG(64:11)|TG(63:4)]_FA22:6,1026.9,681.6,3415.8002166748047,1026.9 -> 681.6,TAG,TAG22_6_E-6LiverM_N1_daneman_lab_11_21_23,E-6LiverM,p1-C9,E-6,Liver,M,TAG22,1835.6601181030273,TG,TG,11,(64:11),22:6
[TG(64:10)|TG(63:3)]_FA22:6,1029.0,683.7,2027.7201461791992,1029.0 -> 683.7,TAG,TAG22_6_E-6LiverM_N1_daneman_lab_11_21_23,E-6LiverM,p1-C9,E-6,Liver,M,TAG22,485.8600425720215,TG,TG,10,(64:10),22:6
[TG(64:9)|TG(63:2)]_FA22:6,1031.0,685.7,2022.940143585205,1031.0 -> 685.7,TAG,TAG22_6_E-6LiverM_N1_daneman_lab_11_21_23,E-6LiverM,p1-C9,E-6,Liver,M,TAG22,457.88004302978516,TG,TG,9,(64:9),22:6
[TG(64:8)|TG(63:1)]_FA22:6,1033.0,687.7,1741.6801109313965,1033.0 -> 687.7,TAG,TAG22_6_E-6LiverM_N1_daneman_lab_11_21_23,E-6LiverM,p1-C9,E-6,Liver,M,TAG22,199.84000396728516,TG,TG,8,(64:8),22:6
[TG(64:7)|TG(63:0)]_FA22:6,1035.0,689.7,1702.3401069641113,1035.0 -> 689.7,TAG,TAG22_6_E-6LiverM_N1_daneman_lab_11_21_23,E-6LiverM,p1-C9,E-6,Liver,M,TAG22,160.35999298095703,TG,TG,7,(64:7),22:6
[TG(64:6)]_FA22:6,1036.9,691.6,1740.9401168823242,1036.9 -> 691.6,TAG,TAG22_6_E-6LiverM_N1_daneman_lab_11_21_23,E-6LiverM,p1-C9,E-6,Liver,M,TAG22,198.6400146484375,TG,TG,6,(64:6),22:6
[TG(65:12)|TG(64:5)]_FA22:6,1038.9,693.6,1710.3001174926758,1038.9 -> 693.6,TAG,TAG22_6_E-6LiverM_N1_daneman_lab_11_21_23,E-6LiverM,p1-C9,E-6,Liver,M,TAG22,169.20000076293945,TG,TG,12,(65:12),22:6
[TG(66:18)|TG(65:11)|TG(64:4)]_FA22:6,1041.0,695.7,1721.700122833252,1041.0 -> 695.7,TAG,TAG22_6_E-6LiverM_N1_daneman_lab_11_21_23,E-6LiverM,p1-C9,E-6,Liver,M,TAG22,180.44000625610352,TG,TG,18,(66:18),22:6
[TG(66:17)|TG(65:10)|TG(64:3)]_FA22:6,1043.0,697.7,2334.020164489746,1043.0 -> 697.7,TAG,TAG22_6_E-6LiverM_N1_daneman_lab_11_21_23,E-6LiverM,p1-C9,E-6,Liver,M,TAG22,791.9600524902344,TG,TG,17,(66:17),22:6
[TG(66:16)|TG(65:9)|TG(64:2)]_FA22:6,1045.0,699.7,2129.14013671875,1045.0 -> 699.7,TAG,TAG22_6_E-6LiverM_N1_daneman_lab_11_21_23,E-6LiverM,p1-C9,E-6,Liver,M,TAG22,588.2600402832031,TG,TG,16,(66:16),22:6
[TG(66:15)|TG(65:8)|TG(64:1)]_FA22:6,1047.0,701.7,2741.2801971435547,1047.0 -> 701.7,TAG,TAG22_6_E-6LiverM_N1_daneman_lab_11_21_23,E-6LiverM,p1-C9,E-6,Liver,M,TAG22,1199.080093383789,TG,TG,15,(66:15),22:6
[TG(66:14)|TG(65:7)|TG(64:0)]_FA22:6,1049.0,703.7,2951.840202331543,1049.0 -> 703.7,TAG,TAG22_6_E-6LiverM_N1_daneman_lab_11_21_23,E-6LiverM,p1-C9,E-6,Liver,M,TAG22,1411.0201034545898,TG,TG,14,(66:14),22:6
[TG(66:13)|TG(65:6)]_FA22:6,1050.9,705.6,3805.480266571045,1050.9 -> 705.6,TAG,TAG22_6_E-6LiverM_N1_daneman_lab_11_21_23,E-6LiverM,p1-C9,E-6,Liver,M,TAG22,2264.200168609619,TG,TG,13,(66:13),22:6
[TG(66:12)|TG(65:5)]_FA22:6,1053.0,707.7,3006.7202110290527,1053.0 -> 707.7,TAG,TAG22_6_E-6LiverM_N1_daneman_lab_11_21_23,E-6LiverM,p1-C9,E-6,Liver,M,TAG22,1465.160099029541,TG,TG,12,(66:12),22:6
[TG(66:11)|TG(65:4)]_FA22:6,1055.0,709.7,1659.4801139831543,1055.0 -> 709.7,TAG,TAG22_6_E-6LiverM_N1_daneman_lab_11_21_23,E-6LiverM,p1-C9,E-6,Liver,M,TAG22,65.44000244140625,TG,TG,11,(66:11),22:6
[TG(66:10)|TG(65:3)]_FA22:6,1057.0,711.7,1736.6201210021973,1057.0 -> 711.7,TAG,TAG22_6_E-6LiverM_N1_daneman_lab_11_21_23,E-6LiverM,p1-C9,E-6,Liver,M,TAG22,137.0000114440918,TG,TG,10,(66:10),22:6
[TG(66:9)|TG(65:2)]_FA22:6,1059.0,713.7,1552.0000953674316,1059.0 -> 713.7,TAG,TAG22_6_E-6LiverM_N1_daneman_lab_11_21_23,E-6LiverM,p1-C9,E-6,Liver,M,TAG22,0.0,TG,TG,9,(66:9),22:6
[TG(66:8)|TG(65:1)]_FA22:6,1061.0,715.7,1655.9801063537598,1061.0 -> 715.7,TAG,TAG22_6_E-6LiverM_N1_daneman_lab_11_21_23,E-6LiverM,p1-C9,E-6,Liver,M,TAG22,114.4800033569336,TG,TG,8,(66:8),22:6
[TG(66:7)]_FA22:6,1062.9,717.6,1746.3001098632812,1062.9 -> 717.6,TAG,TAG22_6_E-6LiverM_N1_daneman_lab_11_21_23,E-6LiverM,p1-C9,E-6,Liver,M,TAG22,203.8599967956543,TG,TG,7,(66:7),22:6
[TG(66:6)]_FA22:6,1065.0,719.7,1841.480110168457,1065.0 -> 719.7,TAG,TAG22_6_E-6LiverM_N1_daneman_lab_11_21_23,E-6LiverM,p1-C9,E-6,Liver,M,TAG22,258.1200065612793,TG,TG,6,(66:6),22:6
[TG(46:6)]_FA22:6,784.6,439.3,1736.1001243591309,784.6 -> 439.3,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,146.42001724243164,TG,TG,6,(46:6),22:6
[TG(47:6)]_FA22:6,798.7,453.4,1696.7201080322266,798.7 -> 453.4,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,111.35999298095703,TG,TG,6,(47:6),22:6
[TG(48:8)|TG(47:1)]_FA22:6,808.7,463.4,1915.5601501464844,808.7 -> 463.4,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,139.74001693725586,TG,TG,8,(48:8),22:6
[TG(48:7)|TG(47:0)]_FA22:6,810.8,465.5,2279.6201553344727,810.8 -> 465.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,371.16000747680664,TG,TG,7,(48:7),22:6
[TG(48:6)]_FA22:6,812.7,467.4,1527.1401062011719,812.7 -> 467.4,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,0.0,TG,TG,6,(48:6),22:6
[TG(49:8)|TG(48:1)]_FA22:6,822.8,477.5,1657.5401229858398,822.8 -> 477.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,157.44000625610352,TG,TG,8,(49:8),22:6
[TG(49:7)|TG(48:0)]_FA22:6,824.8,479.5,1598.5801162719727,824.8 -> 479.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,0.0,TG,TG,7,(49:7),22:6
[TG(49:6)]_FA22:6,826.7,481.4,1822.8001289367676,826.7 -> 481.4,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,108.26001358032227,TG,TG,6,(49:6),22:6
[TG(50:9)|TG(49:2)]_FA22:6,834.8,489.5,1543.700107574463,834.8 -> 489.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,0.0,TG,TG,9,(50:9),22:6
[TG(50:8)|TG(49:1)]_FA22:6,836.8,491.5,1575.0001182556152,836.8 -> 491.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,0.0,TG,TG,8,(50:8),22:6
[TG(50:7)|TG(49:0)]_FA22:6,838.8,493.5,1667.2201194763184,838.8 -> 493.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,151.44000625610352,TG,TG,7,(50:7),22:6
[TG(50:6)]_FA22:6,840.7,495.4,1504.9801063537598,840.7 -> 495.4,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,2.8000030517578125,TG,TG,6,(50:6),22:6
[TG(51:9)|TG(50:2)]_FA22:6,848.8,503.5,1775.5801239013672,848.8 -> 503.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,0.0,TG,TG,9,(51:9),22:6
[TG(51:8)|TG(50:1)]_FA22:6,850.8,505.5,1499.7601051330566,850.8 -> 505.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,0.0,TG,TG,8,(51:8),22:6
[TG(51:7)|TG(50:0)]_FA22:6,852.8,507.5,1984.6601333618164,852.8 -> 507.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,208.42001342773438,TG,TG,7,(51:7),22:6
[TG(51:6)]_FA22:6,854.7,509.4,1855.5001411437988,854.7 -> 509.4,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,85.32001876831055,TG,TG,6,(51:6),22:6
[TG(52:10)|TG(51:3)]_FA22:6,860.8,515.5,1522.9001159667969,860.8 -> 515.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,0.0,TG,TG,10,(52:10),22:6
[TG(52:9)|TG(51:2)]_FA22:6,862.8,517.5,1502.7800979614258,862.8 -> 517.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,0.0,TG,TG,9,(52:9),22:6
[TG(52:8)|TG(51:1)]_FA22:6,864.8,519.5,1703.7001304626465,864.8 -> 519.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,0.0,TG,TG,8,(52:8),22:6
[TG(52:7)|TG(51:0)]_FA22:6,866.8,521.5,2213.060157775879,866.8 -> 521.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,412.38003158569336,TG,TG,7,(52:7),22:6
[TG(52:6)]_FA22:6,868.7,523.4,2317.4601440429688,868.7 -> 523.4,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,697.5200347900391,TG,TG,6,(52:6),22:6
[TG(53:10)|TG(52:3)]_FA22:6,874.8,529.5,1660.9201126098633,874.8 -> 529.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,160.08001327514648,TG,TG,10,(53:10),22:6
[TG(53:9)|TG(52:2)]_FA22:6,876.8,531.5,1772.60013961792,876.8 -> 531.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,192.8400421142578,TG,TG,9,(53:9),22:6
[TG(53:8)|TG(52:1)]_FA22:6,878.8,533.5,1499.120101928711,878.8 -> 533.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,0.0,TG,TG,8,(53:8),22:6
[TG(53:7)|TG(52:0)]_FA22:6,880.8,535.5,1998.9601364135742,880.8 -> 535.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,480.8600196838379,TG,TG,7,(53:7),22:6
[TG(53:6)]_FA22:6,882.8,537.5,2080.940143585205,882.8 -> 537.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,526.660026550293,TG,TG,6,(53:6),22:6
[TG(54:12)|TG(53:5)]_FA22:6,884.8,539.5,1534.1601066589355,884.8 -> 539.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,0.0,TG,TG,12,(54:12),22:6
[TG(54:11)|TG(53:4)]_FA22:6,886.8,541.5,1751.220115661621,886.8 -> 541.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,185.04000854492188,TG,TG,11,(54:11),22:6
[TG(54:10)|TG(53:3)]_FA22:6,888.8,543.5,1674.9001121520996,888.8 -> 543.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,26.0,TG,TG,10,(54:10),22:6
[TG(54:9)|TG(53:2)]_FA22:6,890.8,545.5,1710.5001220703125,890.8 -> 545.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,0.0,TG,TG,9,(54:9),22:6
[TG(54:8)|TG(53:1)]_FA22:6,892.8,547.5,7564.320526123047,892.8 -> 547.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,5971.160423278809,TG,TG,8,(54:8),22:6
[TG(54:7)|TG(53:0)]_FA22:6,894.8,549.5,21655.601371765137,894.8 -> 549.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,20119.361267089844,TG,TG,7,(54:7),22:6
[TG(54:6)]_FA22:6,896.8,551.5,9976.980648040771,896.8 -> 551.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,8313.280529022217,TG,TG,6,(54:6),22:6
[TG(55:11)|TG(54:4)]_FA22:6,900.8,555.5,1971.540153503418,900.8 -> 555.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,470.54005432128906,TG,TG,11,(55:11),22:6
[TG(55:10)|TG(54:3)]_FA22:6,902.8,557.5,1617.1001205444336,902.8 -> 557.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,116.80001831054688,TG,TG,10,(55:10),22:6
[TG(55:9)|TG(54:2)]_FA22:6,904.8,559.5,1943.2201309204102,904.8 -> 559.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,427.78003311157227,TG,TG,9,(55:9),22:6
[TG(55:8)|TG(54:1)]_FA22:6,906.8,561.5,3676.4202461242676,906.8 -> 561.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,2077.160125732422,TG,TG,8,(55:8),22:6
[TG(55:7)|TG(54:0)]_FA22:6,908.9,563.6,5386.56037902832,908.9 -> 563.6,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,3469.4602661132812,TG,TG,7,(55:7),22:6
[TG(56:13)|TG(55:6)]_FA22:6,910.8,565.5,2411.08016204834,910.8 -> 565.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,883.5000495910645,TG,TG,13,(56:13),22:6
[TG(56:12)|TG(55:5)]_FA22:6,912.8,567.5,1713.7401161193848,912.8 -> 567.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,210.52001953125,TG,TG,12,(56:12),22:6
[TG(56:11)|TG(55:4)]_FA22:6,914.8,569.5,1790.7201232910156,914.8 -> 569.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,290.9800109863281,TG,TG,11,(56:11),22:6
[TG(56:10)|TG(55:3)]_FA22:6,916.8,571.5,3866.660228729248,916.8 -> 571.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,2356.020122528076,TG,TG,10,(56:10),22:6
[TG(56:9)|TG(55:2)]_FA22:6,918.8,573.5,24895.481525421143,918.8 -> 573.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,23326.841411590576,TG,TG,9,(56:9),22:6
[TG(56:8)|TG(55:1)]_FA22:6,920.9,575.6,221302.61700439453,920.9 -> 575.6,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,219378.21686553955,TG,TG,8,(56:8),22:6
[TG(56:7)|TG(55:0)]_FA22:6,922.9,577.6,259630.17987060547,922.9 -> 577.6,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,257920.95975112915,TG,TG,7,(56:7),22:6
[TG(56:6)]_FA22:6,924.8,579.5,15325.601253509521,924.8 -> 579.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,13698.741138458252,TG,TG,6,(56:6),22:6
[TG(57:12)|TG(56:5)]_FA22:6,926.8,581.5,2078.840145111084,926.8 -> 581.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,459.1000328063965,TG,TG,12,(57:12),22:6
[TG(57:11)|TG(56:4)]_FA22:6,928.8,583.5,1633.2201194763184,928.8 -> 583.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,76.7800178527832,TG,TG,11,(57:11),22:6
[TG(57:10)|TG(56:3)]_FA22:6,930.8,585.5,1958.2001495361328,930.8 -> 585.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,457.44003677368164,TG,TG,10,(57:10),22:6
[TG(57:9)|TG(56:2)]_FA22:6,932.9,587.6,2065.660140991211,932.9 -> 587.6,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,523.7200355529785,TG,TG,9,(57:9),22:6
[TG(57:8)|TG(56:1)]_FA22:6,934.9,589.6,4279.700275421143,934.9 -> 589.6,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,2762.5401611328125,TG,TG,8,(57:8),22:6
[TG(58:14)|TG(57:7)|TG(56:0)]_FA22:6,936.9,591.6,10395.24084854126,936.9 -> 591.6,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,8839.260734558105,TG,TG,14,(58:14),22:6
[TG(58:13)|TG(57:6)]_FA22:6,938.8,593.5,4646.0202713012695,938.8 -> 593.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,2892.66015625,TG,TG,13,(58:13),22:6
[TG(58:12)|TG(57:5)]_FA22:6,940.8,595.5,3095.2602348327637,940.8 -> 595.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,1594.5401344299316,TG,TG,12,(58:12),22:6
[TG(58:11)|TG(57:4)]_FA22:6,942.8,597.5,7744.260639190674,942.8 -> 597.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,6200.240528106689,TG,TG,11,(58:11),22:6
[TG(58:10)|TG(57:3)]_FA22:6,944.9,599.6,22731.141750335693,944.9 -> 599.6,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,21210.80164718628,TG,TG,10,(58:10),22:6
[TG(58:9)|TG(57:2)]_FA22:6,946.9,601.6,47440.203258514404,946.9 -> 601.6,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,45714.54313278198,TG,TG,9,(58:9),22:6
[TG(58:8)|TG(57:1)]_FA22:6,948.9,603.6,37708.122383117676,948.9 -> 603.6,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,36136.40226364136,TG,TG,8,(58:8),22:6
[TG(58:7)|TG(57:0)]_FA22:6,950.9,605.6,9418.92056274414,950.9 -> 605.6,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,7863.520454406738,TG,TG,7,(58:7),22:6
[TG(59:13)|TG(58:6)]_FA22:6,952.8,607.5,1912.2601356506348,952.8 -> 607.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,271.8600158691406,TG,TG,13,(59:13),22:6
[TG(59:12)|TG(58:5)]_FA22:6,954.8,609.5,1719.8401260375977,954.8 -> 609.5,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,0.0,TG,TG,12,(59:12),22:6
[TG(59:11)|TG(58:4)]_FA22:6,956.9,611.6,2067.820140838623,956.9 -> 611.6,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,463.08002853393555,TG,TG,11,(59:11),22:6
[TG(59:10)|TG(58:3)]_FA22:6,958.9,613.6,2033.6201438903809,958.9 -> 613.6,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,533.1200294494629,TG,TG,10,(59:10),22:6
[TG(59:9)|TG(58:2)]_FA22:6,960.9,615.6,2568.000202178955,960.9 -> 615.6,TAG,TAG22_6_E-6PlasmaM_N1_daneman_lab_11_21_23,E-6PlasmaM,p1-f8,E-6,Plasma,M,TAG22,1058.5801010131836,TG,TG,9,(59:9),22:6
