Lipid,Class,DOD73-5xFAD-M2liver_033123,FAD131-5xFAD-M1liver_033123,FAD131-5xFAD-M2liver_033123,FAD131-5xFAD-M4liver_033123,FAD173-5xFAD-M1liver_033123,DOD73m2_500x_N1__liverLD__8_8_23,FAD131m1_500x_N1__liverLD__8_8_23,FAD131m2_500x_N1__liverLD__8_8_23,FAD131m4_500x_N1__liverLD__8_8_23,FAD173m1_500x_N1__liverLD__8_8_23,Blank_500x_N1__liverLD__8_8_23,Title1,Title2,Title,length1,length2,Blank_name
PE (44:5),PE,30535.562408447266,32588.982330322266,32632.80239868164,32448.10235595703,30832.962188720703,1984.12015914917,1936.3401336669922,1871.2001266479492,1959.6801376342773,1874.700122833252,1987.7201385498047,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PE (44:6),PE,32647.24237060547,30575.482147216797,31005.322387695312,31951.362243652344,30617.982299804688,1960.9601402282715,1928.1001319885254,1934.240135192871,1883.0201377868652,1938.7201461791992,1867.440143585205,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PE (46:1),PE,35380.18267059326,39474.622886657715,44413.96335601807,30840.10210418701,38500.62298965454,1912.8001403808594,1914.5801315307617,1933.0001411437988,1908.6801414489746,1945.500144958496,1909.2601509094238,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PE (52:4),PE,21078.361434936523,22572.12142944336,21144.52147293091,21208.30145263672,19646.9013671875,1911.800136566162,1914.3601303100586,1912.740135192871,1907.760139465332,1916.2401275634766,2003.5201606750488,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PEo (18:0),PE,35290.98260498047,36136.88269042969,32969.082458496094,33741.44256591797,32229.482147216797,2227.4801635742188,1990.6201400756836,2167.74015045166,2147.0601387023926,2066.320152282715,1899.8401336669922,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PEo (18:1),PE,28338.12191772461,28806.942138671875,26368.301879882812,25871.341857910156,24120.841827392578,2205.8401641845703,2040.960147857666,2215.0201568603516,2097.4201622009277,2046.5601348876953,2127.140167236328,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PEo (20:0),PE,33077.5422668457,32193.102325439453,32186.882385253906,36449.14270019531,32243.002563476562,2074.64013671875,2079.360153198242,1965.8601417541504,1998.8601570129395,1988.240146636963,1966.740146636963,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PEo (28:0),PE,30336.68231201172,30266.542083740234,26587.60191345215,26116.3818359375,26409.46192932129,1900.1801300048828,1899.3001441955566,2028.5201416015625,1894.4201431274414,1882.9201393127441,1889.4601440429688,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PEo (30:0),PE,42885.42288208008,44597.783294677734,44289.063049316406,38246.582763671875,43681.363189697266,1869.7401390075684,1925.4201354980469,1904.9201278686523,2106.08016204834,2010.1801528930664,1910.6201477050781,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PEo (32:1),PE,43930.5029296875,49693.003479003906,44664.76321411133,43211.4033203125,45883.20330810547,1920.9401626586914,1906.6801376342773,1984.8801460266113,1908.1801528930664,1874.5001373291016,1907.7001419067383,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PEo (32:5),PE,48239.64318847656,40483.862884521484,44594.16354370117,43689.482971191406,40534.282775878906,1921.9801406860352,2008.4001502990723,1872.1801261901855,2022.6601638793945,1873.6001281738281,1933.8201446533203,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PEo (34:0),PE,55986.0041809082,51983.6838684082,54173.30450439453,64334.52459716797,49341.64376831055,1907.7201309204102,1941.6201210021973,1907.4201431274414,1866.68013381958,1920.5801391601562,1883.9601364135742,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PEo (34:1),PE,77681.08557128906,76009.62503051758,86927.56463623047,127100.20922851562,71045.60446166992,1905.2401428222656,1941.2801399230957,2107.7801475524902,1931.1801528930664,2178.0201377868652,1951.780143737793,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PEo (34:2),PE,42742.602966308594,43032.12301635742,40039.7229309082,41251.48303222656,41169.60299682617,2059.3001556396484,2228.380157470703,1874.1801300048828,2115.9601516723633,1929.8601379394531,1929.5401344299316,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PEo (34:3),PE,34257.642486572266,33650.28225708008,33766.56253051758,34732.24270629883,33045.922271728516,1975.1801376342773,1959.1201438903809,1969.1801528930664,1931.7001457214355,1991.5601196289062,1899.8201484680176,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PEo (34:4),PE,32719.942474365234,32995.60241699219,30466.382049560547,31762.342071533203,33024.86242675781,1946.900146484375,1917.6001472473145,1982.3201446533203,1912.6601448059082,1979.1401481628418,1953.720157623291,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PEo (36:0),PE,49565.303649902344,47215.04333496094,45283.143310546875,44983.243103027344,41607.20294189453,1974.0201454162598,1992.9801445007324,1926.0201377868652,2059.8601455688477,2061.840156555176,2000.2201385498047,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PEo (36:1),PE,48772.94348144531,45410.04315185547,45314.56329345703,44469.00323486328,47019.50344848633,2100.220142364502,2189.9401626586914,1937.5601387023926,2237.6201515197754,2203.280158996582,1939.960147857666,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PEo (36:2),PE,44600.88327026367,43220.1828918457,42664.36315917969,43486.26318359375,39371.08267211914,2523.560188293457,2050.840156555176,2029.1201515197754,2121.160144805908,2766.9001998901367,1866.64013671875,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PEo (36:3),PE,34366.66241455078,37260.04263305664,37493.38265991211,33692.56231689453,38469.18273925781,1963.740135192871,1872.8001441955566,2304.8001708984375,2074.020164489746,2183.940155029297,1867.860149383545,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PEo (36:4),PE,35204.76239013672,33586.06234741211,34440.26235961914,35738.882415771484,34534.002532958984,1921.140151977539,1962.8601303100586,2084.7401428222656,2030.4401512145996,1972.2401275634766,1866.8601417541504,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PEo (36:5),PE,42777.36297607422,42532.18295288086,43539.02310180664,44392.8232421875,45785.363342285156,2099.360153198242,2187.6001510620117,1870.2001342773438,2140.1601486206055,2099.460132598877,1866.8801460266113,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PEo (38:0),PE,47298.743591308594,47138.90344238281,48477.782958984375,44069.86297607422,45629.22332763672,5236.860282897949,5827.400424957275,4412.860206604004,2206.180149078369,5192.420379638672,1889.720142364502,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PEo (38:1),PE,56602.343811035156,59682.96435546875,57577.223876953125,61498.68444824219,55469.68347167969,2187.3401641845703,1967.0401306152344,2046.580150604248,1969.5401458740234,1904.8201332092285,1866.8601417541504,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PEo (38:2),PE,51989.24395751953,53126.46374511719,51265.06408691406,52092.063415527344,49886.78369140625,2141.360153198242,2010.6601600646973,2235.1201515197754,2173.3401641845703,2159.7601623535156,1910.1801452636719,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PEo (38:3),PE,42055.502838134766,39845.1628112793,41787.28286743164,41450.743103027344,39878.86282348633,1967.240135192871,2065.080150604248,1957.3801307678223,1893.7201461791992,2101.140148162842,1983.0001411437988,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PEo (38:4),PE,45160.343322753906,44871.06298828125,45919.16345214844,46459.303161621094,48944.183349609375,3133.6202659606934,3341.860248565674,3240.980224609375,2099.4401473999023,3217.2402114868164,1991.7401390075684,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PEo (38:5),PE,49498.16357421875,50226.783599853516,50643.00402832031,51145.84338378906,50644.08319091797,2541.2001876831055,2233.280158996582,2530.4201736450195,2032.8801536560059,2564.6001892089844,1975.540138244629,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PEo (38:6),PE,40770.92272949219,39644.94287109375,38835.16259765625,40726.803131103516,41393.96319580078,2200.0001678466797,2415.2201538085938,2147.600143432617,2081.580150604248,2132.5401458740234,1867.0401420593262,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PEo (40:0),PE,68087.60412597656,83122.48608398438,82688.60528564453,50375.90377807617,66845.68548583984,15464.841171264648,24117.262145996094,16341.220832824707,3943.120277404785,19188.36111831665,1868.300136566162,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PEo (40:2),PE,55978.503967285156,54818.703857421875,56013.02374267578,52888.023681640625,53629.323638916016,3184.5201988220215,3599.140281677246,2621.700206756592,1913.0601272583008,2422.0001792907715,1867.440143585205,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PEo (40:3),PE,46022.10321044922,47293.5634765625,46537.84326171875,45488.16326904297,45966.40319824219,2156.240165710449,2141.2401542663574,2073.1801528930664,1962.8801345825195,2311.9801597595215,1970.1201362609863,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PEo (40:4),PE,44839.74313354492,44712.243103027344,44810.7431640625,41112.682861328125,45867.76336669922,2687.1401748657227,2842.320182800293,2383.5201721191406,2272.3201637268066,3112.6401863098145,1898.8601455688477,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PEo (40:5),PE,52418.42303466797,51614.803955078125,54134.704040527344,63034.144104003906,51755.52404785156,1872.500129699707,2378.9601554870605,2391.900177001953,2004.8001556396484,2423.580181121826,1888.6201286315918,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
