IDs,Names,Lipid,Transition,Class
"LMGP04010053, LMGP04010166, LMGP04010279, LMGP04010340, LMGP04010075, LMGP04010115, LMGP04010204","PG(12:0/18:2(9Z,12Z)), PG(15:1(9Z)/15:1(9Z)), PG(17:2(9Z,12Z)/13:0), PG(18:2(9Z,12Z)/12:0), PG(13:0/17:2(9Z,12Z)), PG(14:1(9Z)/16:1(9Z)), PG(16:1(9Z)/14:1(9Z))",PG(30:2)|PG(P-31:1),708.0 -> 519.0,PG
"LMGP04010142, LMGP04010074, LMGP04010114, LMGP04010165, LMGP04010322, LMGP04010930, LMGP04010941, LMGP04010193, LMGP04010249, LMGP04010203, LMGP04020006, LMGP04030005, LMGP04030029","PG(15:0/15:1(9Z)), PG(13:0/17:1(9Z)), PG(14:1(9Z)/16:0), PG(15:1(9Z)/15:0), PG(18:1(9Z)/12:0), PG(14:0/16:1(9Z)), PG(12:0/18:1(9Z)), PG(16:0/14:1(9Z)), PG(17:1(9Z)/13:0), PG(16:1(9Z)/14:0), PG(O-16:0/15:1(9Z)), PG(P-16:0/15:0), PG(P-18:0/13:0)",PG(30:1)|PG(O-31:1)|PG(P-31:0),710.0 -> 521.0,PG
"LMGP04010889, LMGP04010897, LMGP04010942, LMGP04010974, LMGP04010997, LMGP04010994, LMGP04010995, LMGP04010996, LMGP04010024, LMGP04010936, LMGP04010022, LMGP04020005, LMGP04020019","PG(18:0/12:0), PG(17:0/13:0), PG(12:0/18:0), PG(16:0/14:0), PG(14:0(12Me)/14:0(12Me)), PG(14:0(13Me)/14:0(13Me)), PG(14:0(13Me)/14:0(12Me)), PG(14:0(12Me)/14:0(13Me)), PG(15:0/15:0), PG(13:0/17:0), PG(14:0/16:0), PG(O-16:0/15:0), PG(O-18:0/13:0)",PG(30:0)|PG(O-31:0),712.0 -> 523.0,PG
"LMGP04010250, LMGP04010007, LMGP04010077, LMGP04010097, LMGP04010480, LMGP04010991, LMGP04010116, LMGP04010205, LMGP04010323, LMGP04010167, LMGP04010917, LMGP04010194, LMGP04010058, LMGP04020007, LMGP04020021, LMGP04030007, LMGP04030030, LMGP04030056","PG(17:1(9Z)/14:0), PG(17:0/14:1(9Z)), PG(13:0/18:1(9Z)), PG(14:0/17:1(9Z)), PG(19:1(9Z)/12:0), PG(14:0/16:0(9Cp)), PG(14:1(9Z)/17:0), PG(16:1(9Z)/15:0), PG(18:1(9Z)/13:0), PG(15:1(9Z)/16:0), PG(15:0/16:1(9Z)), PG(16:0/15:1(9Z)), PG(12:0/19:1(9Z)), PG(O-16:0/16:1(9Z)), PG(O-18:0/14:1(9Z)), PG(P-16:0/16:0), PG(P-18:0/14:0), PG(P-20:0/12:0)",PG(31:1)|PG(O-32:1)|PG(P-32:0),724.0 -> 535.0,PG
"LMGP04010911, LMGP04010057, LMGP04010873, LMGP04010918, LMGP04010096, LMGP04010227, LMGP04010308, LMGP04010076, LMGP04020041, LMGP04020020, LMGP04020082","PG(16:0/15:0), PG(12:0/19:0), PG(19:0/12:0), PG(15:0/16:0), PG(14:0/17:0), PG(17:0/14:0), PG(18:0/13:0), PG(13:0/18:0), PG(O-20:0/12:0), PG(O-18:0/14:0), PG(O-16:0/16:0)",PG(31:0)|PG(O-32:0),726.0 -> 537.0,PG
"LMGP04010428, LMGP04010063, LMGP04010124, LMGP04010648","PG(18:4(6Z,9Z,12Z,15Z)/14:1(9Z)), PG(12:0/20:5(5Z,8Z,11Z,14Z,17Z)), PG(14:1(9Z)/18:4(6Z,9Z,12Z,15Z)), PG(20:5(5Z,8Z,11Z,14Z,17Z)/12:0)",PG(32:5),730.0 -> 541.0,PG
"LMGP04010427, LMGP04010369, LMGP04010062, LMGP04010620, LMGP04010926, LMGP04010123, LMGP04010122, LMGP04010400","PG(18:4(6Z,9Z,12Z,15Z)/14:0), PG(18:3(6Z,9Z,12Z)/14:1(9Z)), PG(12:0/20:4(5Z,8Z,11Z,14Z)), PG(20:4(5Z,8Z,11Z,14Z)/12:0), PG(14:0/18:4(6Z,9Z,12Z,15Z)), PG(14:1(9Z)/18:3(9Z,12Z,15Z)), PG(14:1(9Z)/18:3(6Z,9Z,12Z)), PG(18:3(9Z,12Z,15Z)/14:1(9Z))",PG(32:4),732.0 -> 543.0,PG
"LMGP04010283, LMGP04010399, LMGP04010171, LMGP04010368, LMGP04010061, LMGP04010099, LMGP04010121, LMGP04010589, LMGP04010927, LMGP04010343","PG(17:2(9Z,12Z)/15:1(9Z)), PG(18:3(9Z,12Z,15Z)/14:0), PG(15:1(9Z)/17:2(9Z,12Z)), PG(18:3(6Z,9Z,12Z)/14:0), PG(12:0/20:3(8Z,11Z,14Z)), PG(14:0/18:3(6Z,9Z,12Z)), PG(14:1(9Z)/18:2(9Z,12Z)), PG(20:3(8Z,11Z,14Z)/12:0), PG(14:0/18:3(9Z,12Z,15Z)), PG(18:2(9Z,12Z)/14:1(9Z))",PG(32:3)|PG(P-33:2),734.0 -> 545.0,PG
"LMGP04010928, LMGP04010060, LMGP04010253, LMGP04010558, LMGP04010967, LMGP04010144, LMGP04010282, LMGP04010342, LMGP04010324, LMGP04010120, LMGP04010170, LMGP04020009, LMGP04030010, LMGP04030033","PG(14:0/18:2(9Z,12Z)), PG(12:0/20:2(11Z,14Z)), PG(17:1(9Z)/15:1(9Z)), PG(20:2(11Z,14Z)/12:0), PG(16:1(9Z)/16:1(9Z)), PG(15:0/17:2(9Z,12Z)), PG(17:2(9Z,12Z)/15:0), PG(18:2(9Z,12Z)/14:0), PG(18:1(9Z)/14:1(9Z)), PG(14:1(9Z)/18:1(9Z)), PG(15:1(9Z)/17:1(9Z)), PG(O-16:0/17:2(9Z,12Z)), PG(P-16:0/17:1(9Z)), PG(P-18:0/15:1(9Z))",PG(32:2)|PG(O-33:2)|PG(P-33:1),736.0 -> 547.0,PG
"LMGP04010169, LMGP04010252, LMGP04010059, LMGP04010082, LMGP04010481, LMGP04010528, LMGP04010984, LMGP04010992, LMGP04010228, LMGP04010309, LMGP04010207, LMGP04010910, LMGP04010143, LMGP04010882, LMGP04010119, LMGP04020008, LMGP04020023, LMGP04030009, LMGP04030032, LMGP04030057","PG(15:1(9Z)/17:0), PG(17:1(9Z)/15:0), PG(12:0/20:1(11Z)), PG(13:0/19:1(9Z)), PG(19:1(9Z)/13:0), PG(20:1(11Z)/12:0), PG(14:0/18:1(9Z)), PG(15:0/16:0(9Cp)), PG(17:0/15:1(9Z)), PG(18:0/14:1(9Z)), PG(16:1(9Z)/16:0), PG(16:0/16:1(9Z)), PG(15:0/17:1(9Z)), PG(18:1(9Z)/14:0), PG(14:1(9Z)/18:0), PG(O-16:0/17:1(9Z)), PG(O-18:0/15:1(9Z)), PG(P-16:0/17:0), PG(P-18:0/15:0), PG(P-20:0/13:0)",PG(32:1)|PG(O-33:1)|PG(P-33:0),738.0 -> 549.0,PG
"LMGP04010896, LMGP04010027, LMGP04010867, LMGP04010872, LMGP04010916, LMGP04010929, LMGP04010935, LMGP04010940, LMGP04010986, LMGP04020022, LMGP04020042, LMGP04020081","PG(17:0/15:0), PG(18:0/14:0), PG(20:0/12:0), PG(19:0/13:0), PG(15:0/17:0), PG(14:0/18:0), PG(13:0/19:0), PG(12:0/20:0), PG(16:0/16:0), PG(O-18:0/15:0), PG(O-20:0/13:0), PG(O-16:0/17:0)",PG(32:0)|PG(O-33:0),740.0 -> 551.0,PG
"LMGP04010402, LMGP04010371, LMGP04010429, LMGP04010621, LMGP04010176, LMGP04010086, LMGP04010175, LMGP04010148, LMGP04030013, LMGP04030014, LMGP04110001, LMGP04020010","PG(18:3(9Z,12Z,15Z)/15:1(9Z)), PG(18:3(6Z,9Z,12Z)/15:1(9Z)), PG(18:4(6Z,9Z,12Z,15Z)/15:0), PG(20:4(5Z,8Z,11Z,14Z)/13:0), PG(15:1(9Z)/18:3(9Z,12Z,15Z)), PG(13:0/20:4(5Z,8Z,11Z,14Z)), PG(15:1(9Z)/18:3(6Z,9Z,12Z)), PG(15:0/18:4(6Z,9Z,12Z,15Z)), PG(P-16:0/18:3(6Z,9Z,12Z)), PG(P-16:0/18:3(9Z,12Z,15Z)), None, PG(O-16:0/18:4(6Z,9Z,12Z,15Z))",PG(33:4)|PG(O-34:4)|PG(P-34:3),746.0 -> 557.0,PG
"LMGP04010210, LMGP04010146, LMGP04010401, LMGP04010085, LMGP04010147, LMGP04010174, LMGP04010285, LMGP04010345, LMGP04010370, LMGP04010590, LMGP04030087, LMGP04020078, LMGP04020077","PG(16:1(9Z)/17:2(9Z,12Z)), PG(15:0/18:3(6Z,9Z,12Z)), PG(18:3(9Z,12Z,15Z)/15:0), PG(13:0/20:3(8Z,11Z,14Z)), PG(15:0/18:3(9Z,12Z,15Z)), PG(15:1(9Z)/18:2(9Z,12Z)), PG(17:2(9Z,12Z)/16:1(9Z)), PG(18:2(9Z,12Z)/15:1(9Z)), PG(18:3(6Z,9Z,12Z)/15:0), PG(20:3(8Z,11Z,14Z)/13:0), PG(P-16:0/18:2(9Z,12Z)), PG(O-16:0/18:3(6Z,9Z,12Z)), PG(O-16:0/18:3(9Z,12Z,15Z))",PG(33:3)|PG(O-34:3)|PG(P-34:2),748.0 -> 559.0,PG
"LMGP04010173, LMGP04010326, LMGP04010344, LMGP04010209, LMGP04010126, LMGP04010914, LMGP04010084, LMGP04010195, LMGP04010255, LMGP04010284, LMGP04010483, LMGP04010559, LMGP04030035, LMGP04030059, LMGP04030088, LMGP04020079","PG(15:1(9Z)/18:1(9Z)), PG(18:1(9Z)/15:1(9Z)), PG(18:2(9Z,12Z)/15:0), PG(16:1(9Z)/17:1(9Z)), PG(14:1(9Z)/19:1(9Z)), PG(15:0/18:2(9Z,12Z)), PG(13:0/20:2(11Z,14Z)), PG(16:0/17:2(9Z,12Z)), PG(17:1(9Z)/16:1(9Z)), PG(17:2(9Z,12Z)/16:0), PG(19:1(9Z)/14:1(9Z)), PG(20:2(11Z,14Z)/13:0), PG(P-18:0/16:1(9Z)), PG(P-20:0/14:1(9Z)), PG(P-16:0/18:1(9Z)), PG(O-16:0/18:2(9Z,12Z))",PG(33:2)|PG(O-34:2)|PG(P-34:1),750.0 -> 561.0,PG
"LMGP04010229, LMGP04010310, LMGP04010866, LMGP04010915, LMGP04010064, LMGP04010100, LMGP04010871, LMGP04010855, LMGP04010909, LMGP04010934, LMGP04020043, LMGP04020073, LMGP04020080","PG(17:0/16:0), PG(18:0/15:0), PG(20:0/13:0), PG(15:0/18:0), PG(12:0/21:0), PG(14:0/19:0), PG(19:0/14:0), PG(21:0/12:0), PG(16:0/17:0), PG(13:0/20:0), PG(O-20:0/14:0), PG(O-18:0/16:0), PG(O-16:0/18:0)",PG(33:0)|PG(O-34:0),754.0 -> 565.0,PG
"LMGP04010132, LMGP04010651, LMGP04010817, LMGP04010938","PG(14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PG(20:5(5Z,8Z,11Z,14Z,17Z)/14:1(9Z)), PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/12:0), PG(12:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",PG(34:6),756.0 -> 567.0,PG
"LMGP04010432, LMGP04010131, LMGP04010623, LMGP04010650, LMGP04010900, LMGP04010923","PG(18:4(6Z,9Z,12Z,15Z)/16:1(9Z)), PG(14:1(9Z)/20:4(5Z,8Z,11Z,14Z)), PG(20:4(5Z,8Z,11Z,14Z)/14:1(9Z)), PG(20:5(5Z,8Z,11Z,14Z,17Z)/14:0), PG(16:1(9Z)/18:4(6Z,9Z,12Z,15Z)), PG(14:0/20:5(5Z,8Z,11Z,14Z,17Z))",PG(34:5),758.0 -> 569.0,PG
"LMGP04010213, LMGP04010403, LMGP04010373, LMGP04010130, LMGP04010212, LMGP04010067, LMGP04010431, LMGP04010592, LMGP04010622, LMGP04010787, LMGP04010890, LMGP04010905, LMGP04010924","PG(16:1(9Z)/18:3(9Z,12Z,15Z)), PG(18:3(9Z,12Z,15Z)/16:1(9Z)), PG(18:3(6Z,9Z,12Z)/16:1(9Z)), PG(14:1(9Z)/20:3(8Z,11Z,14Z)), PG(16:1(9Z)/18:3(6Z,9Z,12Z)), PG(12:0/22:4(7Z,10Z,13Z,16Z)), PG(18:4(6Z,9Z,12Z,15Z)/16:0), PG(20:3(8Z,11Z,14Z)/14:1(9Z)), PG(20:4(5Z,8Z,11Z,14Z)/14:0), PG(22:4(7Z,10Z,13Z,16Z)/12:0), PG(17:2(9Z,12Z)/17:2(9Z,12Z)), PG(16:0/18:4(6Z,9Z,12Z,15Z)), PG(14:0/20:4(5Z,8Z,11Z,14Z))",PG(34:4),760.0 -> 571.0,PG
"LMGP04010257, LMGP04010372, LMGP04010287, LMGP04010129, LMGP04010346, LMGP04010104, LMGP04010561, LMGP04010591, LMGP04010901, LMGP04010906, LMGP04010955, LMGP04010973","PG(17:1(9Z)/17:2(9Z,12Z)), PG(18:3(6Z,9Z,12Z)/16:0), PG(17:2(9Z,12Z)/17:1(9Z)), PG(14:1(9Z)/20:2(11Z,14Z)), PG(18:2(9Z,12Z)/16:1(9Z)), PG(14:0/20:3(8Z,11Z,14Z)), PG(20:2(11Z,14Z)/14:1(9Z)), PG(20:3(8Z,11Z,14Z)/14:0), PG(16:1(9Z)/18:2(9Z,12Z)), PG(16:0/18:3(6Z,9Z,12Z)), PG(18:3(9Z,12Z,15Z)/16:0), PG(16:0/18:3(9Z,12Z,15Z))",PG(34:3)|PG(P-35:2),762.0 -> 573.0,PG
"LMGP04010854, LMGP04010907, LMGP04010850, LMGP04010933, LMGP04010865, LMGP04010870, LMGP04010888, LMGP04010895, LMGP04010913, LMGP04010925, LMGP04010939, LMGP04020024, LMGP04020045, LMGP04020076","PG(21:0/13:0), PG(16:0/18:0), PG(22:0/12:0), PG(13:0/21:0), PG(20:0/14:0), PG(19:0/15:0), PG(18:0/16:0), PG(17:0/17:0), PG(15:0/19:0), PG(14:0/20:0), PG(12:0/22:0), PG(O-18:0/17:0), PG(O-20:0/15:0), PG(O-16:0/19:0)",PG(34:0)|PG(O-35:0),768.0 -> 579.0,PG
"LMGP04010376, LMGP04010155, LMGP04010184, LMGP04010292, LMGP04010291, LMGP04010263, LMGP04010406, LMGP04010434, LMGP04010625, LMGP04010652, LMGP04030043, LMGP04030086, LMGP04020074","PG(18:3(6Z,9Z,12Z)/17:2(9Z,12Z)), PG(15:0/20:5(5Z,8Z,11Z,14Z,17Z)), PG(15:1(9Z)/20:4(5Z,8Z,11Z,14Z)), PG(17:2(9Z,12Z)/18:3(9Z,12Z,15Z)), PG(17:2(9Z,12Z)/18:3(6Z,9Z,12Z)), PG(17:1(9Z)/18:4(6Z,9Z,12Z,15Z)), PG(18:3(9Z,12Z,15Z)/17:2(9Z,12Z)), PG(18:4(6Z,9Z,12Z,15Z)/17:1(9Z)), PG(20:4(5Z,8Z,11Z,14Z)/15:1(9Z)), PG(20:5(5Z,8Z,11Z,14Z,17Z)/15:0), PG(P-18:0/18:4(6Z,9Z,12Z,15Z)), PG(P-16:0/20:4(5Z,8Z,11Z,14Z)), PG(O-16:0/20:5(5Z,8Z,11Z,14Z,17Z))",PG(35:5)|PG(O-36:5)|PG(P-36:4),772.0 -> 583.0,PG
"LMGP04010290, LMGP04010091, LMGP04010183, LMGP04010788, LMGP04010405, LMGP04010349, LMGP04010154, LMGP04010236, LMGP04010261, LMGP04010262, LMGP04010375, LMGP04010433, LMGP04010594, LMGP04010624, LMGP04030021, LMGP04030041, LMGP04030042, LMGP04020031, LMGP04020090","PG(17:2(9Z,12Z)/18:2(9Z,12Z)), PG(13:0/22:4(7Z,10Z,13Z,16Z)), PG(15:1(9Z)/20:3(8Z,11Z,14Z)), PG(22:4(7Z,10Z,13Z,16Z)/13:0), PG(18:3(9Z,12Z,15Z)/17:1(9Z)), PG(18:2(9Z,12Z)/17:2(9Z,12Z)), PG(15:0/20:4(5Z,8Z,11Z,14Z)), PG(17:0/18:4(6Z,9Z,12Z,15Z)), PG(17:1(9Z)/18:3(6Z,9Z,12Z)), PG(17:1(9Z)/18:3(9Z,12Z,15Z)), PG(18:3(6Z,9Z,12Z)/17:1(9Z)), PG(18:4(6Z,9Z,12Z,15Z)/17:0), PG(20:3(8Z,11Z,14Z)/15:1(9Z)), PG(20:4(5Z,8Z,11Z,14Z)/15:0), PG(P-16:0/20:3(8Z,11Z,14Z)), PG(P-18:0/18:3(6Z,9Z,12Z)), PG(P-18:0/18:3(9Z,12Z,15Z)), PG(O-18:0/18:4(6Z,9Z,12Z,15Z)), PG(O-16:0/20:4(5Z,8Z,11Z,14Z))",PG(35:4)|PG(O-36:4)|PG(P-36:3),774.0 -> 585.0,PG
"LMGP04010487, LMGP04010288, LMGP04010181, LMGP04010259, LMGP04010314, LMGP04010215, LMGP04010328, LMGP04010090, LMGP04010152, LMGP04010233, LMGP04010347, LMGP04010533, LMGP04010562, LMGP04010757, LMGP04030019, LMGP04030063, LMGP04030091, LMGP04020013, LMGP04020028","PG(19:1(9Z)/16:1(9Z)), PG(17:2(9Z,12Z)/18:0), PG(15:1(9Z)/20:1(11Z)), PG(17:1(9Z)/18:1(9Z)), PG(18:0/17:2(9Z,12Z)), PG(16:1(9Z)/19:1(9Z)), PG(18:1(9Z)/17:1(9Z)), PG(13:0/22:2(13Z,16Z)), PG(15:0/20:2(11Z,14Z)), PG(17:0/18:2(9Z,12Z)), PG(18:2(9Z,12Z)/17:0), PG(20:1(11Z)/15:1(9Z)), PG(20:2(11Z,14Z)/15:0), PG(22:2(13Z,16Z)/13:0), PG(P-16:0/20:1(11Z)), PG(P-20:0/16:1(9Z)), PG(P-18:0/18:1(9Z)), PG(O-16:0/20:2(11Z,14Z)), PG(O-18:0/18:2(9Z,12Z))",PG(35:2)|PG(O-36:2)|PG(P-36:1),778.0 -> 589.0,PG
"LMGP04010441, LMGP04010089, LMGP04010151, LMGP04010458, LMGP04010893, LMGP04010677, LMGP04010214, LMGP04010196, LMGP04010313, LMGP04010133, LMGP04010258, LMGP04010513, LMGP04010327, LMGP04010180, LMGP04010486, LMGP04010532, LMGP04010726, LMGP04010989, LMGP04030018, LMGP04030039, LMGP04030062, LMGP04020012, LMGP04020027, LMGP04020047","PG(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)), PG(13:0/22:1(11Z)), PG(15:0/20:1(11Z)), PG(19:0/16:1(9Z)), PG(17:0/18:1(9Z)), PG(21:0/14:1(9Z)), PG(16:1(9Z)/19:0), PG(16:0/19:1(9Z)), PG(18:0/17:1(9Z)), PG(14:1(9Z)/21:0), PG(17:1(9Z)/18:0), PG(20:0/15:1(9Z)), PG(18:1(9Z)/17:0), PG(15:1(9Z)/20:0), PG(19:1(9Z)/16:0), PG(20:1(11Z)/15:0), PG(22:1(11Z)/13:0), PG(16:0/18:0(11Cp)), PG(P-16:0/20:0), PG(P-18:0/18:0), PG(P-20:0/16:0), PG(O-16:0/20:1(11Z)), PG(O-18:0/18:1(9Z)), PG(O-20:0/16:1(9Z))",PG(36:8)|PG(35:1)|PG(O-36:1)|PG(P-36:0),780.0 -> 591.0,PG
"LMGP04010410, LMGP04010382, LMGP04010138, LMGP04010439, LMGP04010440, LMGP04010820, LMGP04010088, LMGP04010105, LMGP04010512, LMGP04010150, LMGP04010853, LMGP04010312, LMGP04010972, LMGP04010849, LMGP04010894, LMGP04010954, LMGP04020070, LMGP04020087, LMGP04020091","PG(18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)), PG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)), PG(14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PG(18:4(6Z,9Z,12Z,15Z)/18:3(6Z,9Z,12Z)), PG(18:4(6Z,9Z,12Z,15Z)/18:3(9Z,12Z,15Z)), PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:1(9Z)), PG(13:0/22:0), PG(14:0/21:0), PG(20:0/15:0), PG(15:0/20:0), PG(21:0/14:0), PG(18:0/17:0), PG(16:0/19:0), PG(22:0/13:0), PG(17:0/18:0), PG(19:0/16:0), PG(O-20:0/16:0), PG(O-18:0/18:0), PG(O-16:0/20:0)",PG(36:7)|PG(35:0)|PG(O-36:0),782.0 -> 593.0,PG
"LMGP04010409, LMGP04010220, LMGP04010353, LMGP04010655, LMGP04010381, LMGP04010380, LMGP04010438, LMGP04010819, LMGP04010921, LMGP04010980","PG(18:3(9Z,12Z,15Z)/18:3(6Z,9Z,12Z)), PG(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)), PG(20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z)), PG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)), PG(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z)), PG(18:4(6Z,9Z,12Z,15Z)/18:2(9Z,12Z)), PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:0), PG(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PG(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))",PG(36:6),784.0 -> 595.0,PG
"LMGP04010903, LMGP04010351, LMGP04010352, LMGP04010379, LMGP04010408, LMGP04010137, LMGP04010331, LMGP04010437, LMGP04010626, LMGP04010654, LMGP04010790, LMGP04010899","PG(16:0/20:5(5Z,8Z,11Z,14Z,17Z)), PG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)), PG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)), PG(18:3(6Z,9Z,12Z)/18:2(9Z,12Z)), PG(18:3(9Z,12Z,15Z)/18:2(9Z,12Z)), PG(14:1(9Z)/22:4(7Z,10Z,13Z,16Z)), PG(18:1(9Z)/18:4(6Z,9Z,12Z,15Z)), PG(18:4(6Z,9Z,12Z,15Z)/18:1(9Z)), PG(20:4(5Z,8Z,11Z,14Z)/16:1(9Z)), PG(20:5(5Z,8Z,11Z,14Z,17Z)/16:0), PG(22:4(7Z,10Z,13Z,16Z)/14:1(9Z)), PG(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))",PG(36:5),786.0 -> 597.0,PG
"LMGP04010219, LMGP04010886, LMGP04010874, LMGP04010330, LMGP04010378, LMGP04010436, LMGP04010036, LMGP04010108, LMGP04010596, LMGP04010789, LMGP04010859, LMGP04010880, LMGP04010956","PG(16:1(9Z)/20:3(8Z,11Z,14Z)), PG(18:0/18:4(6Z,9Z,12Z,15Z)), PG(18:3(9Z,12Z,15Z)/18:1(9Z)), PG(18:1(9Z)/18:3(6Z,9Z,12Z)), PG(18:3(6Z,9Z,12Z)/18:1(9Z)), PG(18:4(6Z,9Z,12Z,15Z)/18:0), PG(16:0/20:4(5Z,8Z,11Z,14Z)), PG(14:0/22:4(7Z,10Z,13Z,16Z)), PG(20:3(8Z,11Z,14Z)/16:1(9Z)), PG(22:4(7Z,10Z,13Z,16Z)/14:0), PG(20:4(5Z,8Z,11Z,14Z)/16:0), PG(18:1(9Z)/18:3(9Z,12Z,15Z)), PG(18:2(9Z,12Z)/18:2(9Z,12Z))",PG(36:4),788.0 -> 599.0,PG
"LMGP04010295, LMGP04010316, LMGP04010136, LMGP04010218, LMGP04010377, LMGP04010960, LMGP04010315, LMGP04010350, LMGP04010490, LMGP04010407, LMGP04010565, LMGP04010595, LMGP04010759, LMGP04010904","PG(17:2(9Z,12Z)/19:1(9Z)), PG(18:0/18:3(9Z,12Z,15Z)), PG(14:1(9Z)/22:2(13Z,16Z)), PG(16:1(9Z)/20:2(11Z,14Z)), PG(18:3(6Z,9Z,12Z)/18:0), PG(18:1(9Z)/18:2(9Z,12Z)), PG(18:0/18:3(6Z,9Z,12Z)), PG(18:2(9Z,12Z)/18:1(9Z)), PG(19:1(9Z)/17:2(9Z,12Z)), PG(18:3(9Z,12Z,15Z)/18:0), PG(20:2(11Z,14Z)/16:1(9Z)), PG(20:3(8Z,11Z,14Z)/16:0), PG(22:2(13Z,16Z)/14:1(9Z)), PG(16:0/20:3(8Z,11Z,14Z))",PG(36:3)|PG(P-37:2),790.0 -> 601.0,PG
"LMGP04010238, LMGP04010460, LMGP04010488, LMGP04010514, LMGP04010534, LMGP04010679, LMGP04010702, LMGP04010727, LMGP04010961, LMGP04010970, LMGP04010037, LMGP04010186, LMGP04010264, LMGP04010134, LMGP04010106, LMGP04010216, LMGP04030023, LMGP04030044, LMGP04030064, LMGP04020033, LMGP04020049","PG(17:0/19:1(9Z)), PG(19:0/17:1(9Z)), PG(19:1(9Z)/17:0), PG(20:0/16:1(9Z)), PG(20:1(11Z)/16:0), PG(21:0/15:1(9Z)), PG(22:0/14:1(9Z)), PG(22:1(11Z)/14:0), PG(18:1(9Z)/18:0), PG(16:0/20:1(11Z)), PG(18:0/18:1(9Z)), PG(15:1(9Z)/21:0), PG(17:1(9Z)/19:0), PG(14:1(9Z)/22:0), PG(14:0/22:1(11Z)), PG(16:1(9Z)/20:0), PG(P-16:0/21:0), PG(P-18:0/19:0), PG(P-20:0/17:0), PG(O-18:0/19:1(9Z)), PG(O-20:0/17:1(9Z))",PG(36:1)|PG(O-37:1)|PG(P-37:0),794.0 -> 605.0,PG
"LMGP04010301, LMGP04010191, LMGP04010658, LMGP04010822, LMGP04010912, LMGP04010459, LMGP04010848, LMGP04010237, LMGP04010038, LMGP04010678, LMGP04010864, LMGP04010922, LMGP04010971, LMGP04020014, LMGP04020032, LMGP04020048","PG(17:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PG(15:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PG(20:5(5Z,8Z,11Z,14Z,17Z)/17:2(9Z,12Z)), PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/15:1(9Z)), PG(15:0/21:0), PG(19:0/17:0), PG(22:0/14:0), PG(17:0/19:0), PG(18:0/18:0), PG(21:0/15:0), PG(20:0/16:0), PG(14:0/22:0), PG(16:0/20:0), PG(O-16:0/21:0), PG(O-18:0/19:0), PG(O-20:0/17:0)",PG(37:7)|PG(P-38:6)|PG(36:0)|PG(O-37:0),796.0 -> 607.0,PG
"LMGP04010160, LMGP04010300, LMGP04010657, LMGP04010271, LMGP04010629, LMGP04010821, LMGP04030050, LMGP04020088","PG(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PG(17:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)), PG(20:5(5Z,8Z,11Z,14Z,17Z)/17:1(9Z)), PG(17:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PG(20:4(5Z,8Z,11Z,14Z)/17:2(9Z,12Z)), PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/15:0), PG(P-18:0/20:5(5Z,8Z,11Z,14Z,17Z)), PG(O-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",PG(37:6)|PG(O-38:6)|PG(P-38:5),798.0 -> 609.0,PG
