,Lipid,Parent_Ion,Product_Ion,Intensity,Transition,Class,Sample_ID,Sample Name,Position,nickname,Sex,Genotype,time point,method_type,Blank Subtraction,IDs,Names
1346,[TG(54:6)]_FA18:2,896.8,599.8,453658.508605957,896.8 -> 599.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,422917.62658691406,"LMGL03014398, LMGL03010399, LMGL03010371, LMGL03014803, LMGL03016147, LMGL03010373, LMGL03016217, LMGL03010395","TG(14:0/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:2(9Z,12Z)/18:2(9Z,12Z)/18:2(9Z,12Z)), TG(14:1(9Z)/18:2(9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:0/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso6], TG(16:1(9Z)/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso6]"
1347,[TG(54:5)]_FA20:0,898.8,569.8,172723.67153930664,898.8 -> 569.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,143218.12934875488,"LMGL03014485, LMGL03013592, LMGL03014890, LMGL03015849","TG(14:0/20:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(12:0/20:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:1(9Z)/20:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:1(9Z)/18:4(6Z,9Z,12Z,15Z)/20:0)[iso6]"
1348,[TG(54:5)]_FA20:4,898.8,577.8,403475.9224853516,898.8 -> 577.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,314897.4557495117,"LMGL03013630, LMGL03014496, LMGL03010317, LMGL03010355, LMGL03010356, LMGL03014890, LMGL03015255, LMGL03015592","TG(12:0/20:4(5Z,8Z,11Z,14Z)/22:1(11Z))[iso6], TG(14:0/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(17:0/17:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:1(9Z)/18:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:1(9Z)/20:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(15:0/19:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(15:1(9Z)/19:0/20:4(5Z,8Z,11Z,14Z))[iso6]"
1349,[TG(54:5)]_FA18:2,898.8,601.8,333241.3042602539,898.8 -> 601.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,284875.8209228516,"LMGL03014397, LMGL03010327, LMGL03010329, LMGL03010347, LMGL03010351, LMGL03014802, LMGL03016073, LMGL03016146","TG(14:0/18:2(9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3], TG(18:0/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso6], TG(16:1(9Z)/18:2(9Z,12Z)/20:2(11Z,14Z))[iso6], TG(16:0/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(14:1(9Z)/18:2(9Z,12Z)/22:2(13Z,16Z))[iso6], TG(17:2(9Z,12Z)/18:2(9Z,12Z)/19:1(9Z))[iso6], TG(18:0/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso6]"
1350,[TG(54:4)]_FA20:0,900.8,571.8,289477.9990234375,900.8 -> 571.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,272756.3177871704,"LMGL03014484, LMGL03013591, LMGL03010266, LMGL03010298, LMGL03014889, LMGL03015758, LMGL03015830","TG(14:0/20:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(12:0/20:0/22:4(7Z,10Z,13Z,16Z))[iso6], TG(17:2(9Z,12Z)/17:2(9Z,12Z)/20:0)[iso3], TG(16:1(9Z)/18:3(9Z,12Z,15Z)/20:0)[iso6], TG(14:1(9Z)/20:0/20:3(8Z,11Z,14Z))[iso6], TG(16:0/18:4(6Z,9Z,12Z,15Z)/20:0)[iso6], TG(16:1(9Z)/18:3(6Z,9Z,12Z)/20:0)[iso6]"
1351,[TG(54:4)]_FA20:4,900.8,579.8,430750.8525390625,900.8 -> 579.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,333770.0446777344,"LMGL03014093, LMGL03010280, LMGL03013629, LMGL03014484, LMGL03010315, LMGL03015241","TG(13:0/20:4(5Z,8Z,11Z,14Z)/21:0)[iso6], TG(17:0/17:0/20:4(5Z,8Z,11Z,14Z))[iso3], TG(12:0/20:4(5Z,8Z,11Z,14Z)/22:0)[iso6], TG(14:0/20:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:0/18:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(15:0/19:0/20:4(5Z,8Z,11Z,14Z))[iso6]"
1352,[TG(54:4)]_FA18:2,900.8,603.8,511173.7724609375,900.8 -> 603.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,390490.9445800781,"LMGL03010307, LMGL03010288, LMGL03010303, LMGL03014396, LMGL03015994, LMGL03014801, LMGL03010333, LMGL03010287","TG(16:0/18:2(9Z,12Z)/20:2(11Z,14Z))[iso6], TG(18:1(9Z)/18:1(9Z)/18:2(9Z,12Z))[iso3], TG(16:1(9Z)/18:2(9Z,12Z)/20:1(11Z))[iso6], TG(14:0/18:2(9Z,12Z)/22:2(13Z,16Z))[iso6], TG(17:1(9Z)/18:2(9Z,12Z)/19:1(9Z))[iso6], TG(14:1(9Z)/18:2(9Z,12Z)/22:1(11Z))[iso6], TG(17:2(9Z,12Z)/18:2(9Z,12Z)/19:0)[iso6], TG(18:0/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3]"
1353,[TG(54:3)]_FA20:0,902.8,573.8,377349.0785522461,902.8 -> 573.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,357592.5969696045,"LMGL03013590, LMGL03010262, LMGL03010233, LMGL03010263, LMGL03014483, LMGL03014888, LMGL03015739","TG(12:0/20:0/22:3(10Z,13Z,16Z))[iso6], TG(16:0/18:3(9Z,12Z,15Z)/20:0)[iso6], TG(17:1(9Z)/17:2(9Z,12Z)/20:0)[iso6], TG(16:1(9Z)/18:2(9Z,12Z)/20:0)[iso6], TG(14:0/20:0/20:3(8Z,11Z,14Z))[iso6], TG(14:1(9Z)/20:0/20:2(11Z,14Z))[iso6], TG(16:0/18:3(6Z,9Z,12Z)/20:0)[iso6]"
1354,[TG(54:3)]_FA20:4,902.8,581.8,346140.9224853516,902.8 -> 581.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,314710.00009155273,,
1355,[TG(54:3)]_FA18:2,902.8,605.8,407594.2022705078,902.8 -> 605.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,356792.85845947266,"LMGL03010263, LMGL03010267, LMGL03010294, LMGL03014800, LMGL03015528, LMGL03015911, LMGL03014395, LMGL03010252","TG(16:1(9Z)/18:2(9Z,12Z)/20:0)[iso6], TG(16:0/18:2(9Z,12Z)/20:1(11Z))[iso6], TG(17:1(9Z)/18:2(9Z,12Z)/19:0)[iso6], TG(14:1(9Z)/18:2(9Z,12Z)/22:0)[iso6], TG(15:1(9Z)/18:2(9Z,12Z)/21:0)[iso6], TG(17:0/18:2(9Z,12Z)/19:1(9Z))[iso6], TG(14:0/18:2(9Z,12Z)/22:1(11Z))[iso6], TG(18:0/18:1(9Z)/18:2(9Z,12Z))[iso6]"
1356,[TG(54:2)]_FA20:0,904.8,575.8,336455.7667541504,904.8 -> 575.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,314953.4653930664,"LMGL03010204, LMGL03010230, LMGL03010231, LMGL03010203, LMGL03013589, LMGL03014887, LMGL03015602, LMGL03014482","TG(17:1(9Z)/17:1(9Z)/20:0)[iso3], TG(16:0/18:2(9Z,12Z)/20:0)[iso6], TG(16:1(9Z)/18:1(9Z)/20:0)[iso6], TG(17:0/17:2(9Z,12Z)/20:0)[iso6], TG(12:0/20:0/22:2(13Z,16Z))[iso6], TG(14:1(9Z)/20:0/20:1(11Z))[iso6], TG(15:1(9Z)/19:1(9Z)/20:0)[iso6], TG(14:0/20:0/20:2(11Z,14Z))[iso6]"
1357,[TG(54:2)]_FA20:4,904.8,583.8,217272.31594848636,904.8 -> 583.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,199851.2147064209,,
1358,[TG(54:2)]_FA18:2,904.8,607.8,584793.1201171875,904.8 -> 607.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,437850.2111816406,"LMGL03010230, LMGL03010220, LMGL03010259, LMGL03015177, LMGL03014394","TG(16:0/18:2(9Z,12Z)/20:0)[iso6], TG(18:0/18:0/18:2(9Z,12Z))[iso3], TG(17:0/18:2(9Z,12Z)/19:0)[iso6], TG(15:0/18:2(9Z,12Z)/21:0)[iso6], TG(14:0/18:2(9Z,12Z)/22:0)[iso6]"
1359,[TG(54:1)]_FA20:0,906.8,577.8,320123.5076904297,906.8 -> 577.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,254492.64306640625,"LMGL03010201, LMGL03013588, LMGL03012857, LMGL03014481, LMGL03015251, LMGL03015588, LMGL03010202, LMGL03010177","TG(16:0/18:1(9Z)/20:0)[iso6], TG(12:0/20:0/22:1(11Z))[iso6], TG(14:1(9Z)/20:0/20:0)[iso3], TG(14:0/20:0/20:1(11Z))[iso6], TG(15:0/19:1(9Z)/20:0)[iso6], TG(15:1(9Z)/19:0/20:0)[iso6], TG(16:1(9Z)/18:0/20:0)[iso6], TG(17:0/17:1(9Z)/20:0)[iso6]"
1360,[TG(54:1)]_FA20:4,906.8,585.8,387416.6636047363,906.8 -> 585.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,369895.2822418213,,
1361,[TG(54:1)]_FA18:2,906.8,609.8,233364.81372070312,906.8 -> 609.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,204556.75189208984,,
1362,[TG(54:0)]_FA20:0,908.9,579.9,344374.0809326172,908.9 -> 579.9,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,282983.9961547852,"LMGL03012799, LMGL03010154, LMGL03013587, LMGL03014051, LMGL03015237, LMGL03010175","TG(14:0/20:0/20:0)[iso3], TG(17:0/17:0/20:0)[iso3], TG(12:0/20:0/22:0)[iso6], TG(13:0/20:0/21:0)[iso6], TG(15:0/19:0/20:0)[iso6], TG(16:0/18:0/20:0)[iso6]"
1363,[TG(54:0)]_FA20:4,908.9,587.9,980871.5153808594,908.9 -> 587.9,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,962905.554107666,,
1364,[TG(54:0)]_FA18:2,908.9,611.9,156728.36953735352,908.9 -> 611.9,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,132920.12799072266,,
1365,[TG(56:8)]_FA20:0,920.8,591.8,370044.4790649414,920.8 -> 591.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,349818.29766845703,LMGL03013089,"TG(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/20:0)[iso3]"
1366,[TG(56:8)]_FA20:4,920.8,599.8,275474.1622314453,920.8 -> 599.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,247011.82022094727,"LMGL03010808, LMGL03014533, LMGL03016177, LMGL03016229, LMGL03014938, LMGL03010807, LMGL03010802, LMGL03010801","TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso3], TG(14:0/20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:0/18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:1(9Z)/20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:0/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3]"
1367,[TG(56:8)]_FA18:1,920.8,621.8,1883734.0817871091,920.8 -> 621.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,1855099.579650879,"LMGL03011000, LMGL03016229, LMGL03016247, LMGL03010807, LMGL03010815","TG(16:1(9Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:1(9Z)/18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]"
1368,[TG(56:8)]_FA18:2,920.8,623.8,335503.7012939453,920.8 -> 623.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,307185.9792175293,"LMGL03010995, LMGL03010999, LMGL03010800, LMGL03010808, LMGL03016295, LMGL03016313, LMGL03010815","TG(16:1(9Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso3], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]"
1369,[TG(56:7)]_FA20:0,922.8,593.8,498530.9552917481,922.8 -> 593.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,474533.13357543945,"LMGL03016374, LMGL03016510, LMGL03014899","TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/20:0)[iso6], TG(18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/20:0)[iso6], TG(14:1(9Z)/20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]"
1370,[TG(56:7)]_FA20:4,922.8,601.8,509651.942565918,922.8 -> 601.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,468756.01953125,"LMGL03010741, LMGL03010740, LMGL03010735, LMGL03010736, LMGL03014532, LMGL03016118, LMGL03016158, LMGL03014937","TG(18:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:0/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:0/20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:1(9Z)/20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:0/20:4(5Z,8Z,11Z,14Z)/22:3(10Z,13Z,16Z))[iso6], TG(17:2(9Z,12Z)/19:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:0/18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z))[iso6]"
1371,[TG(56:7)]_FA18:1,922.8,623.8,340874.04431152344,922.8 -> 623.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,313160.762298584,"LMGL03010741, LMGL03010748, LMGL03010922, LMGL03016228, LMGL03016246, LMGL03010925, LMGL03010733","TG(18:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:1(9Z)/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso3], TG(16:1(9Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:1(9Z)/18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z))[iso6], TG(16:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6]"
1372,[TG(56:7)]_FA18:2,922.8,625.8,497881.7786254883,922.8 -> 625.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,477136.5171203613,"LMGL03010917, LMGL03010741, LMGL03010734, LMGL03010747, LMGL03010921, LMGL03016294, LMGL03016312, LMGL03010727","TG(16:1(9Z)/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso3], TG(18:0/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(16:0/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/20:2(11Z,14Z))[iso6], TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/20:1(11Z))[iso6], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/20:2(11Z,14Z))[iso6]"
1373,[TG(56:6)]_FA20:0,924.8,595.8,236482.15353393555,924.8 -> 595.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,217954.63232421875,"LMGL03013049, LMGL03016311, LMGL03016358, LMGL03010653, LMGL03014898, LMGL03010679, LMGL03014493","TG(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z)/20:0)[iso3], TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/20:0)[iso6], TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/20:0)[iso6], TG(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)/20:0)[iso3], TG(14:1(9Z)/20:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/20:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(14:0/20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]"
1374,[TG(56:6)]_FA20:4,924.8,603.8,610029.8426513672,924.8 -> 603.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,508326.47576904297,"LMGL03016039, LMGL03010676, LMGL03014936, LMGL03010677, LMGL03010671, LMGL03010739, LMGL03014531, LMGL03010672","TG(17:1(9Z)/19:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:1(11Z))[iso6], TG(18:1(9Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso3], TG(16:0/20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(17:2(9Z,12Z)/19:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:0/20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z))[iso6], TG(16:1(9Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6]"
1375,[TG(56:6)]_FA18:1,924.8,625.8,495847.6301879883,924.8 -> 625.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,475442.9287414551,"LMGL03010846, LMGL03010670, LMGL03016227, LMGL03010662, LMGL03016245, LMGL03010677, LMGL03010683, LMGL03010849","TG(16:1(9Z)/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/20:2(11Z,14Z))[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/20:2(11Z,14Z))[iso6], TG(18:1(9Z)/18:4(6Z,9Z,12Z,15Z)/20:1(11Z))[iso6], TG(18:1(9Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso3], TG(18:0/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(16:0/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]"
1376,[TG(56:6)]_FA18:2,924.8,627.8,1307476.0101013184,924.8 -> 627.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,1287523.9686279297,"LMGL03010670, LMGL03010767, LMGL03016311, LMGL03010657, LMGL03010663, LMGL03010676, LMGL03016293, LMGL03010845","TG(18:1(9Z)/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(16:1(9Z)/18:2(9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/20:0)[iso6], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/20:1(11Z))[iso6], TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:2(11Z,14Z))[iso3], TG(18:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/20:1(11Z))[iso6], TG(16:0/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6]"
1377,[TG(56:5)]_FA20:0,926.8,597.8,169766.13369750977,926.8 -> 597.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,153392.61260986328,"LMGL03010591, LMGL03016292, LMGL03010611, LMGL03010616, LMGL03014897, LMGL03016244, LMGL03014492","TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/20:0)[iso6], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/20:0)[iso6], TG(16:1(9Z)/20:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:0/20:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(14:1(9Z)/20:0/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:1(9Z)/18:4(6Z,9Z,12Z,15Z)/20:0)[iso6], TG(14:0/20:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]"
1378,[TG(56:5)]_FA20:4,926.8,605.8,602858.2272949219,926.8 -> 605.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,560639.744140625,"LMGL03010615, LMGL03014530, LMGL03010674, LMGL03015663, LMGL03010610, LMGL03010611, LMGL03014935, LMGL03015956","TG(18:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:0/20:4(5Z,8Z,11Z,14Z)/22:1(11Z))[iso6], TG(17:1(9Z)/19:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(15:1(9Z)/20:4(5Z,8Z,11Z,14Z)/21:0)[iso6], TG(16:0/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:1(9Z)/20:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:0)[iso6], TG(17:0/19:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6]"
1379,[TG(56:5)]_FA18:1,926.8,627.8,1294570.202545166,926.8 -> 627.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,1273539.6211242676,"LMGL03010615, LMGL03010775, LMGL03010701, LMGL03016226, LMGL03010595, LMGL03010602, LMGL03010609, LMGL03016244","TG(18:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:0/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:1(9Z)/18:1(9Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/20:1(11Z))[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/20:1(11Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/20:2(11Z,14Z))[iso6], TG(18:1(9Z)/18:1(9Z)/20:3(8Z,11Z,14Z))[iso3], TG(18:1(9Z)/18:4(6Z,9Z,12Z,15Z)/20:0)[iso6]"
