IDs,Names,Lipid,Transition,Class
LMGL03013484,"TG(12:0/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6]",[TG(48:6)]_FA18:2,812.7 -> 515.4,TG
"LMGL03013483, LMGL03013482","TG(12:0/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso6], TG(12:0/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso6]",[TG(48:5)]_FA18:2,814.7 -> 517.4,TG
"LMGL03012671, LMGL03013886, LMGL03014658, LMGL03012934","TG(12:0/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3], TG(13:0/17:2(9Z,12Z)/18:2(9Z,12Z))[iso6], TG(14:1(9Z)/16:1(9Z)/18:2(9Z,12Z))[iso6], TG(15:1(9Z)/15:1(9Z)/18:2(9Z,12Z))[iso3]",[TG(48:4)]_FA18:2,816.7 -> 519.4,TG
LMGL03013949,"TG(13:0/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6]",[TG(49:6)]_FA18:2,826.7 -> 529.4,TG
"LMGL03013947, LMGL03013948, LMGL03014727","TG(13:0/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso6], TG(13:0/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso6], TG(14:1(9Z)/17:2(9Z,12Z)/18:2(9Z,12Z))[iso6]",[TG(49:5)]_FA18:2,828.7 -> 531.4,TG
"LMGL03014705, LMGL03014321, LMGL03012733, LMGL03015387","TG(14:1(9Z)/17:1(9Z)/18:2(9Z,12Z))[iso6], TG(14:0/17:2(9Z,12Z)/18:2(9Z,12Z))[iso6], TG(13:0/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3], TG(15:1(9Z)/16:1(9Z)/18:2(9Z,12Z))[iso6]",[TG(49:4)]_FA18:2,830.7 -> 533.4,TG
"LMGL03015362, LMGL03014299, LMGL03014682, LMGL03013927, LMGL03013486, LMGL03015036","TG(15:1(9Z)/16:0/18:2(9Z,12Z))[iso6], TG(14:0/17:1(9Z)/18:2(9Z,12Z))[iso6], TG(14:1(9Z)/17:0/18:2(9Z,12Z))[iso6], TG(13:0/18:1(9Z)/18:2(9Z,12Z))[iso6], TG(12:0/18:2(9Z,12Z)/19:1(9Z))[iso6], TG(15:0/16:1(9Z)/18:2(9Z,12Z))[iso6]",[TG(49:3)]_FA18:2,832.7 -> 535.4,TG
"LMGL03015011, LMGL03013485, LMGL03013907, LMGL03014276","TG(15:0/16:0/18:2(9Z,12Z))[iso6], TG(12:0/18:2(9Z,12Z)/19:0)[iso6], TG(13:0/18:0/18:2(9Z,12Z))[iso6], TG(14:0/17:0/18:2(9Z,12Z))[iso6]",[TG(50:9)|TG(49:2)]_FA18:2,834.8 -> 537.5,TG
"LMGL03014790, LMGL03013492","TG(14:1(9Z)/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6], TG(12:0/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",[TG(50:7)|TG(49:0)]_FA18:2,838.8 -> 541.5,TG
"LMGL03014384, LMGL03013491, LMGL03014788, LMGL03014789","TG(14:0/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6], TG(12:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:1(9Z)/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso6], TG(14:1(9Z)/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso6]",[TG(50:6)]_FA18:2,840.7 -> 543.4,TG
"LMGL03013490, LMGL03014383, LMGL03015456, LMGL03012851, LMGL03014382","TG(12:0/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(14:0/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso6], TG(15:1(9Z)/17:2(9Z,12Z)/18:2(9Z,12Z))[iso6], TG(14:1(9Z)/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3], TG(14:0/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso6]",[TG(50:5)]_FA18:2,842.7 -> 545.4,TG
"LMGL03015519, LMGL03013957","TG(15:1(9Z)/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6], TG(13:0/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",[TG(51:7)|TG(50:0)]_FA18:2,852.8 -> 555.5,TG
"LMGL03015168, LMGL03015517, LMGL03015518, LMGL03013956","TG(15:0/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6], TG(15:1(9Z)/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso6], TG(15:1(9Z)/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso6], TG(13:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6]",[TG(51:6)]_FA18:2,854.7 -> 557.4,TG
"LMGL03013955, LMGL03015166, LMGL03015167, LMGL03012961, LMGL03010105","TG(13:0/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(15:0/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso6], TG(15:0/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso6], TG(15:1(9Z)/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3], TG(16:1(9Z)/17:2(9Z,12Z)/18:2(9Z,12Z))[iso6]",[TG(51:5)]_FA18:2,856.7 -> 559.4,TG
"LMGL03012907, LMGL03013954, LMGL03014792, LMGL03015497, LMGL03010089, LMGL03010088","TG(15:0/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3], TG(13:0/18:2(9Z,12Z)/20:2(11Z,14Z))[iso6], TG(14:1(9Z)/18:2(9Z,12Z)/19:1(9Z))[iso6], TG(15:1(9Z)/18:1(9Z)/18:2(9Z,12Z))[iso6], TG(16:1(9Z)/17:1(9Z)/18:2(9Z,12Z))[iso6], TG(16:0/17:2(9Z,12Z)/18:2(9Z,12Z))[iso6]",[TG(51:4)]_FA18:2,858.8 -> 561.5,TG
"LMGL03010075, LMGL03010076, LMGL03014386, LMGL03013953, LMGL03014791, LMGL03015146, LMGL03015477","TG(16:0/17:1(9Z)/18:2(9Z,12Z))[iso6], TG(16:1(9Z)/17:0/18:2(9Z,12Z))[iso6], TG(14:0/18:2(9Z,12Z)/19:1(9Z))[iso6], TG(13:0/18:2(9Z,12Z)/20:1(11Z))[iso6], TG(14:1(9Z)/18:2(9Z,12Z)/19:0)[iso6], TG(15:0/18:1(9Z)/18:2(9Z,12Z))[iso6], TG(15:1(9Z)/18:0/18:2(9Z,12Z))[iso6]",[TG(52:10)|TG(51:3)]_FA18:2,860.8 -> 563.5,TG
"LMGL03013493, LMGL03013952, LMGL03015126, LMGL03010063, LMGL03014385","TG(12:0/18:2(9Z,12Z)/21:0)[iso6], TG(13:0/18:2(9Z,12Z)/20:0)[iso6], TG(15:0/18:0/18:2(9Z,12Z))[iso6], TG(16:0/17:0/18:2(9Z,12Z))[iso6], TG(14:0/18:2(9Z,12Z)/19:0)[iso6]",[TG(52:9)|TG(51:2)]_FA18:2,862.8 -> 565.5,TG
"LMGL03013500, LMGL03014798","TG(12:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:1(9Z)/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",[TG(52:8)|TG(51:1)]_FA18:2,864.8 -> 567.5,TG
"LMGL03014797, LMGL03014392, LMGL03015823, LMGL03013499","TG(14:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:0/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(16:1(9Z)/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6], TG(12:0/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(52:7)|TG(51:0)]_FA18:2,866.8 -> 569.5,TG
"LMGL03013965, LMGL03016072, LMGL03015527","TG(13:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:2(9Z,12Z)/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6], TG(15:1(9Z)/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",[TG(53:8)|TG(52:1)]_FA18:2,878.8 -> 581.5,TG
"LMGL03013964, LMGL03015176, LMGL03015526, LMGL03015993, LMGL03016071, LMGL03010290","TG(13:0/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:0/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(15:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(17:1(9Z)/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6], TG(17:2(9Z,12Z)/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso6], TG(17:2(9Z,12Z)/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso6]",[TG(53:7)|TG(52:0)]_FA18:2,880.8 -> 583.5,TG
"LMGL03013963, LMGL03015175, LMGL03015525, LMGL03015992, LMGL03015910, LMGL03010251, LMGL03010254","TG(13:0/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(15:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(15:1(9Z)/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(17:1(9Z)/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso6], TG(17:0/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6], TG(17:2(9Z,12Z)/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3], TG(17:1(9Z)/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso6]",[TG(53:6)]_FA18:2,882.8 -> 585.5,TG
"LMGL03013962, LMGL03015174, LMGL03015524, LMGL03015909, LMGL03010218, LMGL03010219, LMGL03010222","TG(13:0/18:2(9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(15:0/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(15:1(9Z)/18:2(9Z,12Z)/20:2(11Z,14Z))[iso6], TG(17:0/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso6], TG(17:1(9Z)/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3], TG(17:2(9Z,12Z)/18:1(9Z)/18:2(9Z,12Z))[iso6], TG(17:0/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso6]",[TG(54:12)|TG(53:5)]_FA18:2,884.8 -> 587.5,TG
"LMGL03010191, LMGL03013961, LMGL03015523, LMGL03015824, LMGL03015173, LMGL03010190, LMGL03010189","TG(17:2(9Z,12Z)/18:0/18:2(9Z,12Z))[iso6], TG(13:0/18:2(9Z,12Z)/22:2(13Z,16Z))[iso6], TG(15:1(9Z)/18:2(9Z,12Z)/20:1(11Z))[iso6], TG(16:1(9Z)/18:2(9Z,12Z)/19:1(9Z))[iso6], TG(15:0/18:2(9Z,12Z)/20:2(11Z,14Z))[iso6], TG(17:1(9Z)/18:1(9Z)/18:2(9Z,12Z))[iso6], TG(17:0/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3]",[TG(54:11)|TG(53:4)]_FA18:2,886.8 -> 589.5,TG
"LMGL03013042, LMGL03010164, LMGL03014799, LMGL03015172, LMGL03015522, LMGL03013960, LMGL03015733, LMGL03010165, LMGL03010226","TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))[iso3], TG(17:0/18:1(9Z)/18:2(9Z,12Z))[iso6], TG(14:1(9Z)/18:2(9Z,12Z)/21:0)[iso6], TG(15:0/18:2(9Z,12Z)/20:1(11Z))[iso6], TG(15:1(9Z)/18:2(9Z,12Z)/20:0)[iso6], TG(13:0/18:2(9Z,12Z)/22:1(11Z))[iso6], TG(16:0/18:2(9Z,12Z)/19:1(9Z))[iso6], TG(17:1(9Z)/18:0/18:2(9Z,12Z))[iso6], TG(16:1(9Z)/18:2(9Z,12Z)/19:0)[iso6]",[TG(54:10)|TG(53:3)]_FA18:2,888.8 -> 591.5,TG
"LMGL03016289, LMGL03016306, LMGL03014806, LMGL03016901, LMGL03010143, LMGL03013959, LMGL03015171, LMGL03014393, LMGL03010197","TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))[iso6], TG(14:1(9Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(12Y,14Y)/18:1(9Z)/18:2(12Y,14Y)), TG(17:0/18:0/18:2(9Z,12Z))[iso6], TG(13:0/18:2(9Z,12Z)/22:0)[iso6], TG(15:0/18:2(9Z,12Z)/20:0)[iso6], TG(14:0/18:2(9Z,12Z)/21:0)[iso6], TG(16:0/18:2(9Z,12Z)/19:0)[iso6]",[TG(54:9)|TG(53:2)]_FA18:2,890.8 -> 593.5,TG
"LMGL03015184, LMGL03015534, LMGL03010614, LMGL03010619","TG(15:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:1(9Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:2(9Z,12Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(17:1(9Z)/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",[TG(55:8)|TG(54:1)]_FA18:2,906.8 -> 609.5,TG
"LMGL03015183, LMGL03010555, LMGL03010560, LMGL03015533, LMGL03016310, LMGL03010550","TG(15:0/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(17:0/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(15:1(9Z)/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/19:1(9Z))[iso6], TG(17:2(9Z,12Z)/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso6]",[TG(55:7)|TG(54:0)]_FA18:2,908.9 -> 611.6,TG
"LMGL03016291, LMGL03016307, LMGL03016309, LMGL03015182, LMGL03015532, LMGL03010499, LMGL03010489, LMGL03010494","TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/19:1(9Z))[iso6], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/19:1(9Z))[iso6], TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/19:0)[iso6], TG(15:0/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(15:1(9Z)/18:2(9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(17:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(17:2(9Z,12Z)/18:2(9Z,12Z)/20:2(11Z,14Z))[iso6], TG(17:1(9Z)/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso6]",[TG(56:13)|TG(55:6)]_FA18:2,910.8 -> 613.5,TG
"LMGL03010443, LMGL03015181, LMGL03015531, LMGL03016290, LMGL03013039, LMGL03010433, LMGL03010438, LMGL03010529","TG(17:0/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(15:0/18:2(9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(15:1(9Z)/18:2(9Z,12Z)/22:2(13Z,16Z))[iso6], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/19:0)[iso6], TG(18:2(9Z,12Z)/18:2(9Z,12Z)/19:1(9Z))[iso3], TG(17:2(9Z,12Z)/18:2(9Z,12Z)/20:1(11Z))[iso6], TG(17:1(9Z)/18:2(9Z,12Z)/20:2(11Z,14Z))[iso6], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/19:0)[iso6]",[TG(56:12)|TG(55:5)]_FA18:2,912.8 -> 615.5,TG
"LMGL03016316, LMGL03010386, LMGL03015180, LMGL03015530, LMGL03016219, LMGL03010381, LMGL03010391, LMGL03010474","TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(17:1(9Z)/18:2(9Z,12Z)/20:1(11Z))[iso6], TG(15:0/18:2(9Z,12Z)/22:2(13Z,16Z))[iso6], TG(15:1(9Z)/18:2(9Z,12Z)/22:1(11Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/19:1(9Z))[iso6], TG(17:2(9Z,12Z)/18:2(9Z,12Z)/20:0)[iso6], TG(17:0/18:2(9Z,12Z)/20:2(11Z,14Z))[iso6], TG(18:2(9Z,12Z)/18:2(9Z,12Z)/19:0)[iso3]",[TG(56:11)|TG(55:4)]_FA18:2,914.8 -> 617.5,TG
"LMGL03016297, LMGL03016315, LMGL03010954, LMGL03010338, LMGL03010343, LMGL03015179, LMGL03015529, LMGL03016148, LMGL03010564, LMGL03010423","TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(17:1(9Z)/18:2(9Z,12Z)/20:0)[iso6], TG(17:0/18:2(9Z,12Z)/20:1(11Z))[iso6], TG(15:0/18:2(9Z,12Z)/22:1(11Z))[iso6], TG(15:1(9Z)/18:2(9Z,12Z)/22:0)[iso6], TG(18:0/18:2(9Z,12Z)/19:1(9Z))[iso6], TG(16:1(9Z)/18:2(9Z,12Z)/21:0)[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/19:0)[iso6]",[TG(56:10)|TG(55:3)]_FA18:2,916.8 -> 619.5,TG
"LMGL03016296, LMGL03016314, LMGL03010884, LMGL03011075, LMGL03010876, LMGL03010299, LMGL03010376, LMGL03010507, LMGL03015178","TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso3], TG(16:1(9Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(17:0/18:2(9Z,12Z)/20:0)[iso6], TG(18:0/18:2(9Z,12Z)/19:0)[iso6], TG(16:0/18:2(9Z,12Z)/21:0)[iso6], TG(15:0/18:2(9Z,12Z)/22:0)[iso6]",[TG(56:9)|TG(55:2)]_FA18:2,918.8 -> 621.5,TG
"LMGL03011143, LMGL03011153, LMGL03011148, LMGL03016332","TG(17:2(9Z,12Z)/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(17:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:1(9Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/19:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",[TG(57:8)|TG(56:1)]_FA18:2,934.9 -> 637.6,TG
"LMGL03010981, LMGL03011025, LMGL03016331, LMGL03011071, LMGL03011066","TG(17:2(9Z,12Z)/18:2(9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:2(9Z,12Z)/19:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:2(9Z,12Z)/19:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(17:0/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:1(9Z)/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6]",[TG(58:14)|TG(57:7)|TG(56:0)]_FA18:2,936.9 -> 639.6,TG
"LMGL03010945, LMGL03016317, LMGL03016330, LMGL03011061, LMGL03010991, LMGL03010908","TG(18:2(9Z,12Z)/19:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/21:0)[iso6], TG(18:2(9Z,12Z)/19:1(9Z)/20:3(8Z,11Z,14Z))[iso6], TG(17:2(9Z,12Z)/18:2(9Z,12Z)/22:2(13Z,16Z))[iso6], TG(17:0/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(17:1(9Z)/18:2(9Z,12Z)/22:3(10Z,13Z,16Z))[iso6]",[TG(58:13)|TG(57:6)]_FA18:2,938.8 -> 641.5,TG
"LMGL03016324, LMGL03011473, LMGL03016074, LMGL03016298, LMGL03016329, LMGL03010868, LMGL03010986, LMGL03010837, LMGL03011034, LMGL03010903","TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso3], TG(17:2(9Z,12Z)/18:2(9Z,12Z)/22:1(11Z))[iso6], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/21:0)[iso6], TG(18:2(9Z,12Z)/19:1(9Z)/20:2(11Z,14Z))[iso6], TG(18:2(9Z,12Z)/19:0/20:3(8Z,11Z,14Z))[iso6], TG(17:1(9Z)/18:2(9Z,12Z)/22:2(13Z,16Z))[iso6], TG(17:0/18:2(9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/21:0)[iso6], TG(17:2(9Z,12Z)/18:2(9Z,12Z)/22:1(13Z))[iso6]",[TG(58:12)|TG(57:5)]_FA18:2,940.8 -> 643.5,TG
"LMGL03011620, LMGL03016305, LMGL03016323, LMGL03011398, LMGL03015995, LMGL03016328, LMGL03010827, LMGL03010913, LMGL03010793, LMGL03010962, LMGL03010832","TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(17:1(9Z)/18:2(9Z,12Z)/22:1(11Z))[iso6], TG(18:2(9Z,12Z)/19:1(9Z)/20:1(11Z))[iso6], TG(17:2(9Z,12Z)/18:2(9Z,12Z)/22:0)[iso6], TG(17:0/18:2(9Z,12Z)/22:2(13Z,16Z))[iso6], TG(18:2(9Z,12Z)/19:0/20:2(11Z,14Z))[iso6], TG(18:2(9Z,12Z)/18:2(9Z,12Z)/21:0)[iso3], TG(17:1(9Z)/18:2(9Z,12Z)/22:1(13Z))[iso6]",[TG(58:11)|TG(57:4)]_FA18:2,942.8 -> 645.5,TG
"LMGL03016339, LMGL03011694","TG(18:2(9Z,12Z)/19:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/19:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(60:15)|TG(59:8)|TG(58:1)]_FA18:2,962.9 -> 665.6,TG
"LMGL03016338, LMGL03011611, LMGL03011554","TG(18:2(9Z,12Z)/19:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:2(9Z,12Z)/19:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/21:0)[iso6]",[TG(60:14)|TG(59:7)|TG(58:0)]_FA18:2,964.9 -> 667.6,TG
"LMGL03012093, LMGL03011527, LMGL03016337, LMGL03011480","TG(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/19:0/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:2(9Z,12Z)/19:1(9Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/21:0)[iso6]",[TG(60:13)|TG(59:6)]_FA18:2,966.8 -> 669.5,TG
LMGL03012149,"TG(18:2(9Z,12Z)/21:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(62:15)|TG(61:8)|TG(60:1)]_FA18:2,990.9 -> 693.6,TG
"LMGL03012429, LMGL03012081","TG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3], TG(18:2(9Z,12Z)/21:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(62:14)|TG(61:7)|TG(60:0)]_FA18:2,993.0 -> 695.7,TG
"LMGL03012400, LMGL03012010","TG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/21:0/22:4(7Z,10Z,13Z,16Z))[iso6]",[TG(62:13)|TG(61:6)]_FA18:2,994.9 -> 697.6,TG
"LMGL03012357, LMGL03012367, LMGL03011862","TG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3], TG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/21:0/22:3(10Z,13Z,16Z))[iso6]",[TG(62:12)|TG(61:5)]_FA18:2,996.9 -> 699.6,TG
"LMGL03012291, LMGL03012320, LMGL03011937","TG(18:2(9Z,12Z)/22:3(10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/21:0/22:2(13Z,16Z))[iso6]",[TG(62:11)|TG(61:4)]_FA18:2,998.9 -> 701.6,TG
"LMGL03012270, LMGL03012331, LMGL03012236, LMGL03016347, LMGL03011785","TG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))[iso3], TG(18:2(9Z,12Z)/22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/22:3(10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/21:0/22:1(11Z))[iso6], TG(18:2(9Z,12Z)/21:0/22:1(13Z))[iso6]",[TG(62:10)|TG(61:3)]_FA18:2,1000.9 -> 703.6,TG
