lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M1-WT-cerebellum10x_01202023_x,DOD100-M1-WT-cortex10x_01202023_x,DOD100-M1-WT-diencephalon10x_01202023,DOD100-M1-WT-hippo10x_01202023,DOD100-M2-5xFAD-cerebellum10x_01202023_x,DOD100-M2-5xFAD-cortex10x_01202023_x,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023_x,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023_x,DOD99-M1-5xFAD-cortex10x_01202023_x,DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,DOD99-M2-WT-cerebellum10x_01202023_x,DOD99-M2-WT-cortex10x_01202023_x,DOD99-M2-WT-diencephalon10x_01202023,DOD99-M2-WT-hippo10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023_x,M1FAD173-5xFAD-Cortex10x_01182023_x,M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023_x,M2FAD173-5xFAD-Cortex10x_01192023_x,M2FAD173-5xFAD-Diencephalon10x_01192023,M2FAD173-5xFAD-Hippo10x_01192023,M5FAD173-WT-Cerebellum10x_01192023_x,M5FAD173-WT-Cortex10x_01192023_x,M5FAD173-WT-Diencephalon10x_01192023,M5FAD173-WT-Hippo10x_01192023,DOD100-M1-WT-cerebellum10x_01202023_y,DOD100-M1-WT-cortex10x_01202023_y,DOD100-M2-5xFAD-cerebellum10x_01202023_y,DOD100-M2-5xFAD-cortex10x_01202023_y,DOD100-M3-5xFAD-cerebellum10x_01202023_y,DOD99-M1-5xFAD-cerebellum10x_01202023_y,DOD99-M1-5xFAD-cortex10x_01202023_y,DOD99-M2-WT-cerebellum10x_01202023_y,DOD99-M2-WT-cortex10x_01202023_y,M1FAD173-5xFAD-Cerebellum10x_01182023_y,M1FAD173-5xFAD-Cortex10x_01182023_y,M2FAD173-5xFAD-Cerebellum10x_01192023_y,M2FAD173-5xFAD-Cortex10x_01192023_y,M5FAD173-WT-Cerebellum10x_01192023_y,M5FAD173-WT-Cortex10x_01192023_y,10xBlank_01202023
TAG(60:7)_FA 16:1,0.07197013433521939,4.995403842003642,0.10028875266144155,0.7514833943765795,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,TAG,19151.34149169922,17487.241188049316,21069.08132171631,18510.00131225586,15900.661163330078,19356.12133026123,24092.90162658692,26663.741760253903,15882.581077575684,20613.941375732426,16931.641189575195,17876.541275024414,18591.0811920166,17724.44123840332,14375.881072998049,18435.40127563477,19592.501350402832,20718.36153411865,16746.30113220215,16701.341278076172,19071.40126800537,17174.561210632324,15124.121139526367,17394.641159057617,16791.001235961914,15429.98127746582,14205.520973205566,15604.901084899902,19855.40135574341,18113.541145324707,15473.700904846191,19151.34149169922,17487.241188049316,15900.661163330078,19356.12133026123,15882.581077575684,17876.541275024414,18591.0811920166,18435.40127563477,19592.501350402832,16701.341278076172,19071.40126800537,17394.641159057617,16791.001235961914,15604.901084899902,19855.40135574341,20886.56143951416
TAG(60:7)_FA 18:0,0.043947123433301954,5.930861505682226,0.03748464871046053,0.8464816383547404,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,TAG,32679.24224853516,29223.502227783203,34269.04200744629,30640.602020263672,24131.701736450195,29471.342086791992,38345.52299499512,39130.122619628906,24960.60186767578,38801.80268859863,29842.82179260254,41224.88320922852,39510.20292663574,32287.642120361328,31513.42251586914,30600.70199584961,34257.56265258789,34542.54260253906,27987.52215576172,55371.8639831543,44387.9026184082,43424.38374328613,45015.84309387207,37566.202545166016,31439.62232971192,27846.30174255371,29749.762008666992,28650.442169189453,44619.84365844727,29585.36173248291,36787.54248046875,32679.24224853516,29223.502227783203,24131.701736450195,29471.342086791992,24960.60186767578,41224.88320922852,39510.20292663574,30600.70199584961,34257.56265258789,55371.8639831543,44387.9026184082,37566.202545166016,31439.62232971192,28650.442169189453,44619.84365844727,27706.36215209961
TAG(60:7)_FA 18:1,0.048482629176204134,5.352731228459457,0.045601537578679796,0.8309017647009634,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,TAG,22155.601501464844,26010.281845092773,23174.10167694092,21465.72137451172,22737.86151123047,23700.321685791016,26639.662063598636,29109.86221313477,20123.521530151367,25250.96171951294,22754.74177551269,22461.24154663086,23827.921783447266,22225.38151550293,23949.981719970703,23980.421905517574,22129.90153503418,22336.76146697998,21467.20147705078,22942.761764526367,27539.08171081543,21076.121459960938,24864.941848754883,30015.62216949463,21072.421501159668,20097.481521606445,20325.2215423584,20679.001468658447,19686.00115585327,22398.841567993164,19122.461502075195,22155.601501464844,26010.281845092773,22737.86151123047,23700.321685791016,20123.521530151367,22461.24154663086,23827.921783447266,23980.421905517574,22129.90153503418,22942.761764526367,27539.08171081543,30015.62216949463,21072.421501159668,20679.001468658447,19686.00115585327,19508.40148925781
TAG(60:7)_FA 18:2,0.09816129307831435,5.260419244775205,0.18616550449903713,0.6661273829365569,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,TAG,21505.64151763916,22883.34155273437,24016.00161743164,20041.581329345703,18378.341346740723,25582.021438598636,26128.80166625977,38822.8627281189,20793.601638793945,23675.721618652344,25618.48179626465,21967.14143753052,20607.32147216797,17354.101150512695,22376.82185363769,22003.441734313965,22558.181594848636,23507.641494750977,19624.681381225582,19815.201244354248,21649.221633911133,18099.58103942871,17596.64112472534,23878.121643066406,19281.54133605957,18753.361328125,19779.881538391117,19151.701316833496,20936.70132446289,23498.501831054688,18558.321144104004,21505.64151763916,22883.34155273437,18378.341346740723,25582.021438598636,20793.601638793945,21967.14143753052,20607.32147216797,22003.441734313965,22558.181594848636,19815.201244354248,21649.221633911133,23878.121643066406,19281.54133605957,19151.701316833496,20936.70132446289,16464.741081237793
TAG(60:7)_FA 20:0,0.03989621884945381,5.465209551462219,0.030901636413091182,0.8604600159458213,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,TAG,21852.20156860352,24282.562103271484,23612.981506347656,25048.42179870605,21096.241638183597,24266.80195617676,25742.50178527832,36127.78288269043,23787.10139465332,26449.701721191406,24677.7615814209,23820.94163513184,42500.96293640137,23722.14176940918,24545.3818359375,24064.781829833984,24186.021476745605,25424.86180114746,21538.12156677246,29071.081970214844,28153.062454223636,26069.461952209476,24192.081382751465,27049.70213317871,21660.981719970703,19952.42138671875,20391.421619415283,20446.101432800293,25574.221893310547,23334.261657714844,23293.341674804688,21852.20156860352,24282.562103271484,21096.241638183597,24266.80195617676,23787.10139465332,23820.94163513184,42500.96293640137,24064.781829833984,24186.021476745605,29071.081970214844,28153.062454223636,27049.70213317871,21660.981719970703,20446.101432800293,25574.221893310547,18878.881607055664
TAG(60:7)_FA 20:4,0.09525091659300325,5.285132191713801,0.17533307193278347,0.6754149875928351,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,TAG,20500.361328125,19594.261344909668,23960.7816696167,20473.34136581421,21994.121688842773,24430.601760864258,26481.20188903809,40330.52297973633,22558.62168121338,25081.1618347168,25494.241928100582,22567.12156677246,22152.04158782959,22106.881423950195,22493.101806640625,20322.161544799805,22610.121658325195,23450.40184020996,21598.541259765625,23998.341735839844,23925.02157592773,21406.10145568848,19174.741371154785,24877.961349487305,17628.881225585938,15333.661140441896,15852.701011657717,19102.44147491455,21251.70154571533,20192.601501464844,20246.64126586914,20500.361328125,19594.261344909668,21994.121688842773,24430.601760864258,22558.62168121338,22567.12156677246,22152.04158782959,20322.161544799805,22610.121658325195,23998.341735839844,23925.02157592773,24877.961349487305,17628.881225585938,19102.44147491455,21251.70154571533,16451.6413230896
TAG(60:8)_FA 16:0,0.09360295683025954,5.286830922240673,0.16934191213192662,0.6806973345713853,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,TAG,21970.721557617188,21130.601516723636,24930.162109375,25690.1619720459,17701.961181640625,20572.8214263916,27575.36203765869,34660.00216674805,19789.32144165039,26803.881912231445,22177.02149963379,23997.06174850464,27954.842041015625,21473.741607666016,20002.32157897949,21878.541534423828,22546.361740112305,22329.921508789062,20523.16159057617,26205.861656188965,24569.28190612793,21036.281524658203,23827.58186340332,20227.14144134521,18296.6212310791,16548.761238098145,18040.181327819824,18481.861373901367,22266.10173797607,21489.141479492188,18214.141387939453,21970.721557617188,21130.601516723636,17701.961181640625,20572.8214263916,19789.32144165039,23997.06174850464,27954.842041015625,21878.541534423828,22546.361740112305,26205.861656188965,24569.28190612793,20227.14144134521,18296.6212310791,18481.861373901367,22266.10173797607,19837.601181030277
TAG(60:8)_FA 16:1,0.07115264465939133,5.408120348956177,0.09803534904708044,0.7542001528584171,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,TAG,22649.521453857426,23377.941528320312,28271.422119140625,23346.54150390625,18425.74111938477,27879.662048339844,29879.92230987549,31795.042388916016,21210.641487121586,25777.76197814941,24831.161575317383,25121.84194946289,27350.24185180664,25167.001724243164,21634.201553344727,24164.46173095703,25313.861755371097,26854.841796875,21011.98137664795,29267.321868896484,25743.16192626953,25321.40165710449,25034.94178009033,20987.78140258789,21890.901779174805,20559.46160888672,18411.641304016117,21116.46147918701,27145.821884155277,22300.88151550293,21849.46165466309,22649.521453857426,23377.941528320312,18425.74111938477,27879.662048339844,21210.641487121586,25121.84194946289,27350.24185180664,24164.46173095703,25313.861755371097,29267.321868896484,25743.16192626953,20987.78140258789,21890.901779174805,21116.46147918701,27145.821884155277,18387.56126403809
TAG(60:8)_FA 18:0,0.09217266855736247,5.712135739875703,0.16423285397797827,0.6852889569575152,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,TAG,27530.76177978516,25963.44206237793,33147.40249633789,27958.502075195312,23768.16186523437,29413.10195922852,36666.46260070801,50239.62351989746,21880.88153076172,31706.28251647949,27736.94201660156,31982.22254943848,36334.88229370117,26761.061798095703,26606.98176574707,26033.761962890625,29221.54216003418,34147.22227478027,24103.38168334961,38142.74247741699,34111.80229187012,31527.76234436035,31364.34241485596,30434.54166412353,25794.022018432617,22210.90133666992,25087.0616607666,22943.04162597656,33988.14242553711,30415.24186706543,26191.48201751709,27530.76177978516,25963.44206237793,23768.16186523437,29413.10195922852,21880.88153076172,31982.22254943848,36334.88229370117,26033.761962890625,29221.54216003418,38142.74247741699,34111.80229187012,30434.54166412353,25794.022018432617,22943.04162597656,33988.14242553711,34411.36241149902
TAG(60:8)_FA 18:1,0.03933539038593089,5.8557167721607275,0.030041414412494305,0.862396294101138,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,TAG,28203.56185913086,30390.46220397949,30822.28239440918,29414.18194580078,23495.26171875,32568.062408447266,34998.82257080078,38527.0424194336,23920.061965942383,39986.44267272949,30165.642211914062,42737.3427734375,36177.24247741699,30570.64256286621,30847.922424316406,26694.161727905277,31709.042236328125,32568.94255065918,29620.342163085938,43246.22331237793,40280.143127441406,35486.002853393555,38356.08302307129,45434.703552246094,27166.58212280273,31068.202224731445,26986.781776428223,29007.80204772949,39482.422790527344,28250.92196655273,30417.022079467773,28203.56185913086,30390.46220397949,23495.26171875,32568.062408447266,23920.061965942383,42737.3427734375,36177.24247741699,26694.161727905277,31709.042236328125,43246.22331237793,40280.143127441406,45434.703552246094,27166.58212280273,29007.80204772949,39482.422790527344,27868.18165588379
TAG(60:8)_FA 18:2,0.03727499419634904,5.3649055489008814,0.02697993698942014,0.8695298494251895,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,TAG,21032.00134277344,27246.122009277344,21640.121459960938,21576.74169921875,21161.081497192383,27332.461708068848,27141.68190002441,31919.222457885742,20601.18130493164,25495.702072143555,25774.342010498047,24121.52154541016,24900.78155517578,20491.041481018063,23253.521606445312,22798.201629638672,23275.94190979004,22506.841751098636,22275.08178710937,24968.821739196777,23467.12159729004,21095.42146301269,21855.86144256592,31062.462295532227,20239.421577453613,19360.001258850098,18755.34132385254,20535.861358642574,21581.181632995605,23868.161544799805,19549.22161102295,21032.00134277344,27246.122009277344,21161.081497192383,27332.461708068848,20601.18130493164,24121.52154541016,24900.78155517578,22798.201629638672,23275.94190979004,24968.821739196777,23467.12159729004,31062.462295532227,20239.421577453613,20535.861358642574,21581.181632995605,18962.80145263672
TAG(60:8)_FA 20:0,-0.05053367924907351,5.734859433957508,0.049939060784652156,0.8231693464437987,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,TAG,30855.242294311523,31784.382354736328,31111.642044067383,29493.861923217773,24495.74169921875,30395.70199584961,30373.561920166016,37842.6824798584,25144.40165710449,28145.102249145508,30121.682510375977,25890.54168701172,90487.96600341795,28205.34185791016,28038.86231231689,24862.40199279785,33124.5022277832,27900.021850585938,25384.86181640625,26455.5016784668,30447.12240600586,25312.32164001465,25720.621757507324,28581.482330322266,23991.20135498047,20840.42152404785,23662.021774291992,25179.52178955078,24710.301483154297,23593.461791992188,21609.661659240723,30855.242294311523,31784.382354736328,24495.74169921875,30395.70199584961,25144.40165710449,25890.54168701172,90487.96600341795,24862.40199279785,33124.5022277832,26455.5016784668,30447.12240600586,28581.482330322266,23991.20135498047,25179.52178955078,24710.301483154297,25608.121795654297
TAG(60:8)_FA 20:4,0.15627209344850504,5.12734752957656,0.4695096012574993,0.49321286142707477,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,TAG,18431.30117034912,18270.281295776367,20289.20128250122,17974.00115966797,17360.14128112793,21130.461540222168,23448.98142242432,51383.60396575928,18500.32138061523,19502.70151519776,24288.741897583008,18364.801345825195,19314.94132995605,16997.481170654297,20654.30136871338,16307.101219177246,19205.42126464844,18872.08142089844,18519.081199646,23116.60145950317,19901.761291503903,19309.961364746097,17411.50121307373,17609.301307678223,19421.32147216797,18166.76124572754,17469.28134918213,17806.42147064209,17097.481246948242,16288.401123046877,14792.941024780272,18431.30117034912,18270.281295776367,17360.14128112793,21130.461540222168,18500.32138061523,18364.801345825195,19314.94132995605,16307.101219177246,19205.42126464844,23116.60145950317,19901.761291503903,17609.301307678223,19421.32147216797,17806.42147064209,17097.481246948242,21976.621292114258
TAG(60:9)_FA 16:0,0.05816428090880296,5.247942450909058,0.06557970920394496,0.7978849298061942,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,TAG,23663.081634521484,20984.00156402588,25809.54182434082,23120.241607666016,20553.38153076172,24351.181747436523,28696.062034606937,38194.56233215332,19053.24157714844,22591.18180847168,22579.74188232422,18991.34138488769,21487.221572875977,19205.801345825195,16560.48126220703,19784.52144241333,25160.92156982422,22276.001556396484,18780.76121520996,21782.881546020508,21200.70143508911,17998.721145629883,20241.70128250122,21574.62143707276,21727.14169311523,16283.741172790527,16817.121391296387,17950.42137145996,23460.32182312012,19662.76156616211,17098.22120666504,23663.081634521484,20984.00156402588,20553.38153076172,24351.181747436523,19053.24157714844,18991.34138488769,21487.221572875977,19784.52144241333,25160.92156982422,21782.881546020508,21200.70143508911,21574.62143707276,21727.14169311523,17950.42137145996,23460.32182312012,21042.22185897827
TAG(60:9)_FA 16:1,0.09243720988554371,5.301900811332652,0.1651664571140401,0.6844437512241499,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,TAG,19454.281326293945,18075.901245117188,23896.921844482426,24522.64158630371,19327.66122436523,25375.321502685547,24730.02195739746,36928.96237182617,18128.88125610352,26724.10173034668,21982.661712646484,27478.90155029297,26124.02195739746,25400.92193603516,18555.86125946045,20722.521286010742,26220.50164794922,23641.56167602539,23154.48161315918,25884.341827392574,21321.24140930176,19166.301261901852,23157.681747436523,19563.36141967773,19423.521255493164,16981.241256713867,17843.3814163208,19687.16142272949,23569.681427001957,21021.541709899902,21578.72152709961,19454.281326293945,18075.901245117188,19327.66122436523,25375.321502685547,18128.88125610352,27478.90155029297,26124.02195739746,20722.521286010742,26220.50164794922,25884.341827392574,21321.24140930176,19563.36141967773,19423.521255493164,19687.16142272949,23569.681427001957,21780.261489868164
TAG(60:9)_FA 18:0,0.10256993319446472,5.205023347578609,0.20318694369595391,0.6521606415460189,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,TAG,20936.881378173828,20919.721466064453,24355.2216796875,22638.10165405273,18546.621337890625,19725.101371765137,26423.682083129883,42472.203125,18347.8212890625,23482.961639404297,20753.701332092285,20939.54132080078,26261.90195465088,18281.88117980957,17551.081230163574,18122.00123596192,22426.481674194336,22430.281677246097,17953.981399536133,23084.82175064087,19503.74157714844,20936.12146759033,19281.201385498047,19734.74139404297,18419.02130126953,17127.181274414062,16042.181243896484,18184.32120513916,21560.341400146484,19953.461265563965,17467.001319885254,20936.881378173828,20919.721466064453,18546.621337890625,19725.101371765137,18347.8212890625,20939.54132080078,26261.90195465088,18122.00123596192,22426.481674194336,23084.82175064087,19503.74157714844,19734.74139404297,18419.02130126953,18184.32120513916,21560.341400146484,18455.321449279785
TAG(60:9)_FA 18:1,0.08970394931975767,5.731747168456482,0.1555855118254712,0.6932537856120142,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,TAG,24260.64179992676,29618.382247924805,31098.92246246338,26552.881950378414,23022.64169311523,30771.42210388184,31894.982666015625,54743.22428894043,25235.14175415039,36232.522537231445,31537.962020874023,34266.462661743164,31227.162475585938,23337.601348876957,26019.76194763184,26971.521949768063,30470.802200317383,33174.7825012207,25673.081939697266,36658.90283203125,36145.22236633301,30695.54208374023,34232.10215759277,35896.382400512695,22173.20147705078,24010.701721191406,25171.46198272705,25941.841598510742,33847.80234527588,34049.40221405029,25577.04215621948,24260.64179992676,29618.382247924805,23022.64169311523,30771.42210388184,25235.14175415039,34266.462661743164,31227.162475585938,26971.521949768063,30470.802200317383,36658.90283203125,36145.22236633301,35896.382400512695,22173.20147705078,25941.841598510742,33847.80234527588,30563.56208801269
